Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
468	0	-14389.6	-14285.3	-104.319	0.5515711	0.647218	0.698361	0.575692	0.629436	0.841341	0.775595	0.836596	1.1	0.715301	0.700774	0.415935	0.356408	0.466358	0.293845	0.461884	0.518626	0.442792	0.374751	0.473946	0.321962	0.278957	0.291194	0.721614	0.0245348	0.0260065	0.0412452	0.147168	0.00678407	0.0392272	0.00333996	0.00798379	0.0145888	0.0516188	0.00343066	0.319675	0.0212125	0.00563658	0.018651	0.00122016	0.00197215	0.0305534	0.0021747	0.0310898	0.0344641	0.330642	0.0461753	0.0466109	0.516517	0.0255901	0.0432996	0.284256	0.854447	2.818	0.364808	0.357789	0.0690386	0.208364	0.3969431	13.7367
469	1	-14378.3	-14282	-96.3144	0.5479555	0.83804	0.497258	0.643978	0.708211	0.783115	0.28403	1.11669	0.775015	0.38805	0.513125	0.28956	0.457216	0.41463	0.474689	0.387359	0.520337	0.436238	0.325439	0.531894	0.289369	0.318721	0.295104	0.677373	0.0304783	0.0128015	0.0300234	0.00287563	0.0201385	0.538428	0.0137593	0.00401591	0.0845603	0.0178918	0.00205537	0.0472363	0.00367697	0.0556046	0.0521665	0.00871767	0.0435974	0.00011487	0.000890744	0.00173176	0.0150209	0.333376	0.0662892	0.052623	0.496646	0.0360444	0.0425842	0.282074	0.852253	2.82309	0.363424	0.362793	0.0572079	0.216575	0.3945512	12.9362
470	0	-14393.1	-14286.2	-106.908	0.4987961	0.614816	0.673453	0.343231	0.788978	0.95272	0.858011	0.941466	0.933776	0.996734	0.526831	0.343793	0.227599	0.623406	0.278682	0.48279	0.382111	0.411467	0.326713	0.507669	0.291544	0.24438	0.228303	0.814838	0.0575535	0.0157837	0.0826857	0.254454	0.0261566	0.038777	0.0050752	0.00658582	0.00486828	0.00121905	0.0170921	0.594837	0.00316942	0.00127246	0.00687668	0.0341092	0.00182394	0.0157044	0.0266953	0.00749402	0.0383057	0.341017	0.0474096	0.028591	0.51252	0.0321573	0.0331648	0.251129	0.819391	2.89632	0.353538	0.370198	0.0604748	0.215789	0.3587901	13.99555
471	1	-14379.8	-14287.2	-92.556	0.4712227	0.823964	0.550684	0.696972	0.620792	0.660574	0.230778	0.750118	0.950658	0.425482	0.481711	0.276772	0.379722	0.450116	0.398134	0.432997	0.437079	0.529613	0.44038	0.464148	0.350761	0.299477	0.326452	0.601158	0.0581078	0.0538276	0.0125058	0.0199718	0.0351668	0.445271	0.00678857	0.00663111	0.0800418	0.00390951	0.01802	0.0153079	0.0424507	0.0254167	0.0637871	0.00285302	0.0216151	0.0171802	0.029657	0.0233116	0.0175544	0.373184	0.0607853	0.0746366	0.456007	0.0178325	0.0281862	0.232714	0.798145	2.94095	0.357044	0.369647	0.0593825	0.213926	0.3813368	12.56036
472	0	-14386	-14277.8	-108.229	0.4701402	0.483606	0.673453	0.443276	0.753487	0.838793	0.891134	0.867652	0.960671	0.900598	0.497027	0.36138	0.312361	0.579625	0.369247	0.533235	0.510662	0.423022	0.381725	0.472077	0.312896	0.30832	0.229553	0.773359	0.0869356	0.0108668	0.0992717	0.165353	0.0190573	0.0369417	0.00726482	0.0266543	0.0442749	0.0281141	0.00645469	0.594837	0.0170438	0.0191896	0.0218955	0.0128195	0.000769557	0.0164001	0.0234935	0.0128803	0.0281828	0.336081	0.0480603	0.0289481	0.515444	0.0432842	0.027996	0.231976	0.797264	2.94276	0.370517	0.362347	0.0620575	0.205079	0.3647571	14.12768
473	1	-14382.7	-14284.8	-97.8983	0.4534807	0.816671	0.62543	0.884986	0.570786	0.859806	0.297174	0.883391	0.778197	0.423962	0.529335	0.399585	0.294385	0.463131	0.390265	0.435131	0.440988	0.46698	0.424479	0.484061	0.344394	0.338221	0.247724	0.629108	0.0278583	0.0146082	0.0572655	0.0634018	0.0400712	0.537647	0.0386554	0.0155027	0.00807507	0.00345555	0.0169158	0.0341351	0.00515357	0.0556105	0.122726	0.00400965	0.00462236	0.00309944	0.0120279	0.00156348	0.016931	0.339647	0.0540381	0.0726689	0.486573	0.0301422	0.0251248	0.220466	0.783229	2.97118	0.372856	0.366246	0.0579858	0.202912	0.378946	13.0946
474	0	-14390.8	-14288.5	-102.288	0.5300636	0.378913	0.689637	0.482259	0.716938	0.817507	0.749777	0.997374	0.974414	0.744683	0.552581	0.322595	0.361513	0.528796	0.29352	0.596267	0.511227	0.486229	0.357921	0.520053	0.319159	0.300029	0.232443	0.698358	0.0830369	0.0109573	0.0433103	0.108072	0.00455113	0.00159402	0.0108105	0.0405867	0.00841554	0.0357594	0.0564192	0.403883	0.00372248	0.00585704	0.0047421	0.00933227	0.00476384	0.025214	0.0238179	0.0164981	0.0288786	0.310654	0.0524808	0.0354632	0.528171	0.044353	0.0390862	0.27109	0.840968	2.84886	0.347382	0.374729	0.0678168	0.210072	0.3852235	13.53354
475	1	-14372.9	-14285.8	-87.1467	0.5241362	0.821176	0.531168	0.672477	0.567372	0.636775	0.219908	0.883391	0.943303	0.442344	0.514571	0.352999	0.304039	0.361634	0.350273	0.385136	0.581971	0.381401	0.393812	0.452964	0.328934	0.31919	0.264063	0.548903	0.0435412	0.00497989	0.00351026	0.0492689	0.0274399	0.419423	0.0117422	0.00249598	0.0195964	0.011599	0.00703295	0.0186077	0.0076661	0.0109016	0.0476063	0.00960239	0.0345086	0.00354071	0.0106669	0.0178964	0.0192512	0.388489	0.0679119	0.0466897	0.45893	0.0187287	0.0379438	0.267381	0.837066	2.85761	0.363738	0.367819	0.0591943	0.209249	0.3923112	12.01943
476	0	-14382.8	-14281.5	-101.319	0.5617119	0.372444	0.608993	0.404028	0.654027	0.846656	0.900549	0.920753	0.926767	0.86067	0.648153	0.314664	0.303345	0.488416	0.431532	0.491385	0.535801	0.413739	0.328937	0.451454	0.342401	0.313383	0.255814	0.801178	0.0114682	0.0217036	0.0482806	0.145447	0.0243509	0.0608896	0.00241379	0.00638549	0.0154251	0.00434042	0.0211443	0.385023	0.00508478	0.00452113	0.0194664	0.00485037	0.00152515	0.0194128	0.0191591	0.000709176	0.0223621	0.264584	0.0655008	0.036134	0.577256	0.034163	0.04532	0.290307	0.860453	2.80392	0.376068	0.355441	0.0630764	0.205415	0.3995378	13.43669
477	1	-14373.6	-14273.6	-99.9984	0.4992244	0.865529	0.608949	0.829336	0.683619	0.720726	0.400235	0.795505	0.888129	0.36314	0.5601	0.320543	0.38837	0.491082	0.444329	0.498877	0.528182	0.467742	0.374971	0.449818	0.406491	0.317447	0.249731	0.668785	0.03139	0.0663676	0.00814089	0.0352748	0.0260388	0.541492	0.00899655	0.012982	0.0857194	0.00584224	0.00223297	0.0304905	0.0110724	0.044922	0.00288446	0.0268076	0.0124011	0.019471	0.00970922	0.000729006	0.0193996	0.344128	0.0619879	0.0428179	0.508398	0.0232686	0.0332441	0.251409	0.819703	2.89564	0.368238	0.357876	0.0620486	0.211838	0.3834577	13.3046
478	0	-14382.1	-14274	-108.128	0.5229312	0.48498	0.75032	0.389979	0.629937	0.783371	0.991286	0.85096	1.06451	0.962537	0.658239	0.419309	0.350759	0.584908	0.348411	0.47798	0.45473	0.447013	0.371882	0.42568	0.366482	0.300397	0.258888	0.712733	0.0734893	0.0153612	0.116177	0.187302	0.00918948	0.0169967	0.00505261	0.0265372	0.0316346	0.0011845	0.0337656	0.43704	0.00508478	0.0169902	0.0115204	0.00617425	0.000756062	0.00188408	0.0108402	0.0252805	0.0208911	0.336122	0.0549737	0.0573958	0.487533	0.0430847	0.0377126	0.266622	0.836262	2.8594	0.355293	0.374318	0.0567914	0.213597	0.3624154	14.11756
479	1	-14397.4	-14282.7	-114.754	0.6024519	0.956965	0.716832	0.778636	0.62101	1.03473	0.364672	0.997074	1.12107	0.461128	0.68981	0.541959	0.354781	0.585003	0.46514	0.40166	0.459254	0.40995	0.512408	0.4895	0.351516	0.394433	0.388133	0.736311	0.0687303	0.00211974	0.0469479	0.0754105	0.0421504	0.492164	0.00863742	0.000409532	0.00357535	0.0440637	0.00342661	0.0150872	0.0267168	0.036565	0.00804656	0.0277069	0.00647111	0.0105769	0.0257519	0.00362027	0.0203646	0.336461	0.0590913	0.0689012	0.495242	0.0199398	0.0536142	0.313632	0.882565	2.75019	0.376037	0.358414	0.0627504	0.202799	0.3876086	14.78016
480	0	-14397.5	-14292.4	-105.098	0.4150819	0.519358	0.5546	0.462664	0.751579	0.813775	0.696199	0.828667	0.833534	0.998884	0.562545	0.457109	0.376801	0.506491	0.344118	0.637712	0.522611	0.379913	0.364558	0.423837	0.258138	0.33692	0.334428	0.76077	0.171555	0.0200168	0.0109355	0.132152	0.0249837	0.0174976	0.00273075	0.00789736	0.0669834	0.112197	0.00484806	0.385372	0.00434301	0.00882739	0.0266823	0.00175129	0.0201956	0.0605351	0.00949493	0.000326963	0.0172796	0.338784	0.0518526	0.0534134	0.489751	0.0489197	0.018949	0.19293	0.747098	3.04102	0.369278	0.36102	0.0598557	0.209846	0.3282963	13.81454
481	1	-14381.1	-14277.1	-103.95	0.4968098	0.927464	0.622685	0.815531	0.760503	0.694995	0.300753	0.885924	1.14768	0.356678	0.609762	0.406534	0.436378	0.500603	0.512058	0.43924	0.44039	0.445519	0.348504	0.543917	0.297157	0.318575	0.236186	0.706227	0.0115686	0.00632389	0.0252205	0.106472	0.0190981	0.467134	0.00466743	0.0202773	0.0934914	0.00865065	0.00364856	0.021548	0.00435606	0.0369608	0.0213551	0.0285726	0.0334644	0.000412145	0.0308845	0.002405	0.021417	0.292766	0.0612713	0.0397899	0.565068	0.0196881	0.032798	0.249828	0.817933	2.89944	0.380007	0.351028	0.063365	0.2056	0.3696639	13.69977
482	0	-14393.6	-14295.3	-98.3319	0.4673961	0.63939	0.714084	0.38568	0.785529	0.754361	0.719609	0.901022	0.774986	0.877533	0.492107	0.332153	0.309848	0.440295	0.31372	0.453241	0.533924	0.454843	0.35709	0.401918	0.287995	0.261916	0.320885	0.715152	0.035967	0.0155207	0.0511689	0.105511	0.00537386	0.0168911	0.0229852	0.0521407	0.023275	0.0302648	0.00151673	0.418629	0.039333	0.00644489	0.0271941	0.0253415	0.0113279	0.00275947	0.0014107	0.0176208	0.0213232	0.324763	0.0579036	0.0586025	0.486482	0.0509257	0.0275158	0.230099	0.795014	2.94737	0.356126	0.366844	0.056692	0.220339	0.3454235	13.13796
483	1	-14382.5	-14282.8	-99.7525	0.5203713	0.857621	0.473889	0.766283	0.815217	0.793353	0.262288	0.833098	0.99403	0.31996	0.5907	0.418564	0.437193	0.40432	0.386671	0.579059	0.569444	0.413575	0.312102	0.467736	0.326287	0.289488	0.287024	0.633149	0.00776972	0.0272418	0.0241266	0.048323	0.0202262	0.580162	0.00185787	0.00549908	0.0948246	0.0139339	0.0136528	0.0112069	0.00435606	0.00205756	0.0886594	0.0301244	0.011409	0.0207713	0.00638167	0.0363782	0.0229828	0.336683	0.06223	0.0476337	0.511302	0.0191684	0.0372228	0.265007	0.834543	2.86323	0.345941	0.381984	0.0585742	0.213501	0.4029413	13.28001
484	0	-14390	-14286.7	-103.266	0.4290199	0.519401	0.742207	0.38568	0.629797	0.876042	0.928896	0.777276	1.02571	1.03064	0.562462	0.37563	0.2715	0.408981	0.302522	0.479732	0.441875	0.378793	0.374532	0.291309	0.342902	0.256317	0.276844	0.842792	0.0957928	0.00216425	0.069633	0.20724	0.00605265	0.01042	0.0120108	0.013019	0.0959093	0.0672635	0.00525711	0.451926	0.013104	0.00400736	0.0119393	0.00966	0.0057338	0.0219253	0.00313453	0.00330126	0.0193873	0.361828	0.0483189	0.0670244	0.454718	0.048723	0.0211139	0.203082	0.760866	3.01494	0.356896	0.387975	0.0533832	0.201746	0.3452701	13.63133
485	1	-14379.4	-14275.8	-103.615	0.5024211	0.917599	0.692319	0.859866	0.571418	0.745527	0.428206	1.02607	0.71419	0.516301	0.536596	0.424509	0.46359	0.534117	0.493078	0.447082	0.492881	0.466959	0.343477	0.420025	0.414931	0.373226	0.291695	0.641651	0.0505008	0.0239942	0.0420574	0.00505188	0.0126862	0.455008	0.0452695	0.00390642	0.0172201	0.0107949	0.00549818	0.0471735	0.00260803	0.0108329	0.0227789	0.0452263	0.0026278	0.00751577	0.0400422	0.000134401	0.0204392	0.344679	0.0586899	0.0543921	0.506521	0.0152787	0.0338374	0.253494	0.822022	2.89065	0.364416	0.364331	0.0618232	0.20943	0.3810825	13.66624
486	0	-14401.6	-14295.5	-106.048	0.4253703	0.484332	0.767949	0.339137	0.635554	0.997274	0.80414	1.09847	1.08267	0.836215	0.520957	0.414753	0.289071	0.374464	0.377299	0.450668	0.482653	0.368365	0.390308	0.365381	0.333964	0.276432	0.235159	0.710725	0.0245652	0.0315842	0.0695812	0.23503	0.00675514	0.109952	0.026379	0.00721064	0.0949923	0.100373	0.0135432	0.421049	0.0237026	0.0234076	0.00260985	0.0226444	0.00115228	0.00510974	0.0468918	0.00711929	0.0161709	0.327196	0.0532577	0.0479605	0.511578	0.0438369	0.0205382	0.20044	0.757337	3.02168	0.385267	0.347232	0.0583174	0.209184	0.3705685	13.90959
487	1	-14380.9	-14279.7	-101.157	0.5331178	0.938055	0.575391	0.774819	0.720374	0.760951	0.248725	0.99127	0.862937	0.401483	0.487271	0.394855	0.438246	0.44378	0.469994	0.491891	0.466809	0.363745	0.370269	0.584117	0.41239	0.328728	0.34705	0.67432	0.0497342	0.0178077	0.0126772	0.0101339	0.0275346	0.490075	0.01132	0.0107234	0.0274147	0.000530482	0.0170731	0.0164299	0.00816567	0.137588	0.00114638	0.00650651	0.0166371	0.00225493	0.00878561	0.000423358	0.0206548	0.339501	0.0567686	0.061939	0.512786	0.00834997	0.0396781	0.272987	0.842946	2.84439	0.385817	0.360724	0.0607162	0.192743	0.3735805	13.42043
488	0	-14397.1	-14279.9	-117.134	0.3866564	0.412878	0.749292	0.317716	0.905461	1.00281	1.03294	0.985697	0.84504	1.12685	0.677021	0.393137	0.334358	0.46883	0.389924	0.440998	0.724168	0.506098	0.396949	0.39093	0.347139	0.291335	0.275178	0.684372	0.0274246	0.0312979	0.0985192	0.211652	0.00929391	0.0276581	0.00356016	0.0287451	0.114813	0.177671	0.0306423	0.466079	0.00217619	0.0302904	0.0213473	0.00608506	0.00203866	0.00130703	0.011871	0.0165293	0.0201986	0.325271	0.0456187	0.0595687	0.522483	0.0268604	0.0148374	0.17172	0.716428	3.09701	0.377154	0.361675	0.0612115	0.199959	0.3270407	15.01812
489	1	-14383.6	-14282.1	-101.459	0.4559455	0.875154	0.561417	0.834048	0.815145	0.715359	0.261846	0.843227	1.05606	0.461603	0.615877	0.259606	0.367266	0.399378	0.499866	0.491682	0.446713	0.505984	0.374568	0.517015	0.324992	0.341439	0.212009	0.583178	0.015406	0.0287938	0.0125705	0.0255824	0.0460787	0.495604	0.0506482	0.00846992	0.143714	0.0558983	0.0148882	0.0312416	0.00442104	0.098503	0.00524887	0.0172457	0.00832699	0.00224789	0.00628129	0.0160178	0.0261607	0.364606	0.0494134	0.0460345	0.460369	0.053417	0.0255428	0.222186	0.785363	2.96691	0.358376	0.362513	0.0632125	0.215899	0.3593509	13.45063
490	0	-14389.1	-14278.8	-110.329	0.4541698	0.384961	0.643623	0.447686	0.728023	0.862788	0.917652	1.20677	1.06401	1.02904	0.563085	0.445806	0.325528	0.610481	0.434595	0.448973	0.493048	0.406057	0.347688	0.375507	0.282527	0.217905	0.285891	0.657037	0.0276066	0.0561771	0.0690392	0.211652	0.00141312	0.00393219	0.0205188	0.00922259	0.0910846	0.00936802	0.0101659	0.520017	0.00766283	0.00136945	0.0238897	0.00954997	0.0144974	0.00938566	0.0616066	0.00087061	0.0203014	0.365296	0.0484697	0.0569785	0.481263	0.0276918	0.0252414	0.220948	0.783827	2.96998	0.3636	0.366465	0.0646168	0.205318	0.3557667	14.33771
491	1	-14371.3	-14279.3	-91.9841	0.4793527	0.957563	0.571031	0.751685	0.740023	0.727616	0.183407	0.865154	0.845646	0.378767	0.482351	0.32397	0.421638	0.448584	0.366225	0.477398	0.47232	0.432563	0.383153	0.439871	0.310738	0.318355	0.294028	0.465249	0.0127442	0.00472085	0.0195658	0.0154095	0.00830706	0.451821	0.00188775	0.00247215	0.0829142	0.00746426	0.00496249	0.0312416	0.0165656	0.0799172	0.0166655	0.035816	0.0343606	0.00918503	0.00969514	0.000122408	0.0318753	0.360341	0.0543471	0.0357762	0.484006	0.0336549	0.0296277	0.238223	0.804643	2.92751	0.367544	0.358678	0.0670945	0.206683	0.370807	12.50317
492	0	-14380.7	-14274.7	-105.969	0.4784989	0.42453	0.714645	0.318452	0.649862	0.838874	0.761697	1.05453	1.02976	0.730147	0.543629	0.425359	0.309788	0.612326	0.338158	0.532006	0.609725	0.515216	0.440344	0.41945	0.353493	0.306775	0.315289	0.752825	0.0513792	0.0103897	0.0361994	0.156517	0.00962613	0.00309426	0.000614308	0.0109017	0.0266678	0.00178041	0.0411837	0.470438	3.24487e-05	0.0028761	0.0197814	0.000760425	0.00472245	0.00847585	0.0205756	0.0287647	0.0191472	0.330922	0.0542781	0.0659236	0.508992	0.0207367	0.0294752	0.237648	0.80397	2.92891	0.356403	0.36869	0.0592005	0.215707	0.3511692	13.90167
493	1	-14378.8	-14282.2	-96.6366	0.4551012	0.86372	0.604106	0.702858	0.75835	0.793742	0.349156	0.759685	0.878645	0.377234	0.571418	0.336176	0.419909	0.410627	0.391613	0.363545	0.538391	0.432142	0.411409	0.552326	0.344261	0.404649	0.276524	0.507559	0.0243993	0.0129793	0.0195658	0.00453347	0.0185192	0.441251	0.0322356	0.00328108	0.0734701	0.0307304	0.00496249	0.0312416	0.01616	0.049068	0.0656561	0.0333233	0.0485336	0.00674116	0.00323387	0.000492669	0.0263014	0.371151	0.0412623	0.0430961	0.448843	0.0693455	0.0253994	0.221598	0.784634	2.96837	0.372006	0.354756	0.059099	0.214139	0.3435245	12.96842
494	0	-14388.9	-14289.1	-99.771	0.5544611	0.37889	0.574638	0.31318	0.687943	0.855408	0.737494	0.998194	0.847153	0.881666	0.636465	0.286462	0.273433	0.516881	0.364569	0.427189	0.533173	0.36406	0.285142	0.316322	0.255268	0.316986	0.264738	0.82931	0.117136	0.0358434	0.109634	0.187917	0.0275067	0.0198208	0.00705391	0.00386672	0.0730981	0.126937	0.0208445	0.543373	0.0107649	0.0106567	0.0145369	0.00390737	0.00559567	0.00217197	0.00572988	0.0109053	0.0200611	0.349289	0.0626542	0.0523012	0.488138	0.027556	0.0438733	0.285991	0.856181	2.81396	0.353556	0.376338	0.0617439	0.208362	0.4149214	13.28186
495	1	-14382.5	-14274	-108.447	0.3679004	0.83025	0.571754	0.794658	0.735802	0.935621	0.205156	0.909781	0.90717	0.507003	0.599093	0.309716	0.38662	0.470204	0.409333	0.514771	0.51267	0.557013	0.55424	0.520354	0.36279	0.454195	0.327571	0.736461	0.00445172	0.00118257	0.0109252	0.00337842	0.0290755	0.564033	0.012833	0.0121452	0.194913	0.00370741	0.00481948	0.00245485	0.0048335	0.0981047	0.00893303	0.0226899	0.0322622	0.00812091	0.0125721	0.00576534	0.0172897	0.347402	0.0431502	0.0678235	0.477425	0.0469099	0.0123689	0.157403	0.69407	3.13616	0.369718	0.361646	0.0621124	0.206524	0.3053471	14.14943
496	0	-14391.7	-14283.7	-108.013	0.4771349	0.419314	0.69602	0.271864	0.906048	0.752723	0.773664	0.889019	1.21297	0.949301	0.613274	0.293274	0.259957	0.491177	0.358312	0.400717	0.544653	0.508394	0.395019	0.394153	0.361763	0.242118	0.261542	0.824181	0.116119	0.0207265	0.117453	0.195394	0.00350165	0.0349298	0.0162854	0.0122017	0.0200429	0.0081313	0.00690735	0.582147	0.00970729	0.0109917	0.0594653	0.0108433	0.0026249	0.0331242	0.0233109	0.00273231	0.0192556	0.331374	0.0479541	0.059419	0.52696	0.0150382	0.0292321	0.236727	0.802891	2.93115	0.369353	0.364108	0.0583837	0.208155	0.4007275	14.1061
497	1	-14374.6	-14272.7	-101.916	0.4240283	0.87593	0.603684	0.848163	0.729672	0.677215	0.278998	0.955997	0.978001	0.42196	0.491677	0.384556	0.425512	0.376952	0.453269	0.524461	0.495894	0.42635	0.453041	0.52575	0.337632	0.351778	0.292102	0.675235	0.0173996	0.00419804	0.0579332	0.0756816	0.0332154	0.451941	0.0102343	8.94145e-05	0.0683485	0.0273461	0.00168719	0.00713252	0.000234647	0.0309125	0.054458	0.00522605	0.0153605	0.0263598	0.0130108	0.0117547	0.0217275	0.355344	0.0420728	0.068996	0.47878	0.0330799	0.020328	0.199466	0.756025	3.02418	0.390372	0.34969	0.0585154	0.201422	0.3037073	13.49635
498	0	-14386.5	-14278.9	-107.61	0.5090963	0.419314	0.684009	0.437875	0.791242	0.889953	0.954251	0.942611	0.897462	0.837148	0.539817	0.343072	0.342744	0.550222	0.390482	0.461844	0.49771	0.469359	0.397094	0.322479	0.287072	0.244401	0.305186	0.920695	0.00464857	0.0128982	0.0502257	0.141738	0.0348668	0.000444807	0.00608517	0.0249608	0.0903737	0.00915191	0.00125451	0.62091	0.00593724	0.0116088	0.0337042	0.0250463	0.00293642	0.0301565	0.0216018	0.011146	0.0287543	0.325563	0.0566421	0.0526121	0.517719	0.0187093	0.0350859	0.257813	0.826776	2.88033	0.360331	0.365323	0.0638209	0.210525	0.3585528	14.06574
499	1	-14374.1	-14279.6	-94.5378	0.3451185	0.69027	0.627953	0.774493	0.626656	0.800784	0.213708	0.87638	0.805867	0.425167	0.527801	0.281049	0.35571	0.447832	0.393604	0.379808	0.569045	0.455939	0.41873	0.426665	0.373914	0.352222	0.33633	0.637901	0.0114657	0.00272776	0.0511869	0.016318	0.0371705	0.522624	0.0189525	0.00341684	0.104646	0.0242618	0.000185217	0.0150059	0.00576972	0.0209899	0.0620154	0.00883789	0.0131756	0.0192065	0.00293163	0.0198244	0.0277586	0.398534	0.0455196	0.054611	0.428859	0.0447182	0.00965699	0.139755	0.664349	3.18624	0.374581	0.357206	0.059375	0.208837	0.2858802	12.75854
500	0	-14390	-14277	-113.076	0.5221567	0.368067	0.662707	0.304338	0.894547	0.996729	0.893803	0.902335	1.12119	0.958202	0.526247	0.26833	0.366971	0.610359	0.353922	0.388216	0.622819	0.469359	0.446063	0.493411	0.28483	0.305037	0.273402	0.894715	0.041504	0.0272439	0.12699	0.164296	0.00399687	0.0180287	0.000846098	0.0323337	0.0653697	0.0603958	0.0248853	0.53371	0.0130259	0.0248049	0.0055721	0.0397429	0.000937881	0.00582682	0.0100594	0.00718342	0.0206472	0.344394	0.0597797	0.0438777	0.498267	0.0330338	0.0375642	0.266134	0.835744	2.86056	0.348371	0.37925	0.059657	0.212722	0.3863267	14.61235
501	1	-14381.5	-14274	-107.482	0.4135334	0.94502	0.649088	0.888273	0.701402	0.703807	0.295998	0.846737	0.79869	0.579912	0.733434	0.362036	0.412063	0.531913	0.473036	0.516305	0.530284	0.437753	0.516542	0.562186	0.305954	0.272994	0.335791	0.736469	0.0358601	0.00906326	0.0323164	0.0263476	0.0476838	0.504601	0.00907096	0.000552684	0.110612	0.00221788	0.00283518	0.00964634	0.0121706	0.0098292	0.0278184	0.00647753	0.0414102	0.0037233	0.0194799	0.00553436	0.0263404	0.37549	0.0389897	0.0581018	0.456272	0.0448065	0.0187143	0.191791	0.745519	3.04397	0.361321	0.377222	0.0574015	0.204055	0.3118768	14.05294
502	0	-14388.7	-14290.6	-98.094	0.5644556	0.467289	0.589105	0.49002	0.620117	0.686162	0.828669	0.826583	1.07937	0.708302	0.565863	0.325655	0.365288	0.442556	0.404784	0.466067	0.463041	0.479757	0.424081	0.349069	0.331979	0.335079	0.230017	0.65958	0.0664326	0.0309589	0.0417619	0.103472	0.0322361	0.0433228	0.00483762	0.0116043	0.0429433	0.0668013	0.0267005	0.423244	0.0199675	0.00323526	0.0214881	0.00676103	0.00863705	0.0169455	0.00342936	0.000957672	0.0271901	0.351962	0.0570064	0.0408055	0.498226	0.02481	0.04587	0.291927	0.862042	2.80016	0.362648	0.368557	0.0582001	0.210594	0.3714627	13.11417
503	1	-14381.2	-14282.9	-98.2323	0.5669993	0.770686	0.709114	0.636762	0.642652	0.651837	0.291955	0.885363	0.998559	0.487179	0.572556	0.432087	0.383317	0.431085	0.455643	0.44124	0.533256	0.420573	0.416416	0.425648	0.357591	0.296994	0.246254	0.60841	0.00256072	0.0225441	0.0922348	0.00385221	0.00863252	0.566999	0.0384833	0.00594973	0.0415728	0.000156748	0.00526652	0.0151547	0.00997289	0.0771294	0.0407523	0.0126077	0.0324454	0.0256344	0.0250038	0.00586481	0.029185	0.351518	0.0519803	0.0407402	0.49505	0.031527	0.0463811	0.293423	0.863501	2.79669	0.369868	0.368395	0.0587275	0.20301	0.376871	13.128
504	0	-14384.7	-14291.6	-93.1476	0.5583275	0.502954	0.619924	0.323101	0.594249	0.75735	0.828669	0.786464	0.763402	0.867147	0.579344	0.289627	0.329828	0.447307	0.346925	0.39007	0.512581	0.387088	0.331015	0.359316	0.335358	0.272893	0.318554	0.741932	0.0464742	0.00745698	0.088692	0.14562	0.00130088	0.0132519	0.00724719	0.00368799	0.0297162	0.0788738	0.00537741	0.390678	0.00824181	0.00115352	0.039163	0.0078673	2.71025e-05	0.0268704	0.00701816	0.0257042	0.0292943	0.295391	0.0576986	0.0779024	0.516009	0.0237046	0.0446435	0.288299	0.858473	2.80859	0.377608	0.353088	0.0638532	0.205451	0.3742121	12.61952
