Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
300	-14388	-14285.6	-102.319	0.2331303	0.684527	0.701352	0.717647	0.487036	1.00409	0.460939	0.743902	0.938897	0.853681	0.628386	0.173155	0.305894	0.614513	0.368741	0.447022	0.546554	0.441745	0.299996	0.4493	0.199143	0.374648	0.144231	0.856149	0.00441889	0.00430929	0.214441	0.0261249	0.00425044	0.00459971	0.322239	0.0136329	0.0109173	0.00782536	0.0206399	0.010428	0.00277577	0.153725	0.03833	0.00463178	0.00347087	0.189362	0.0556043	0.00334917	0.0250246	0.112938	0.087938	0.0130976	0.741961	0.0190412	0.00141653	0.0548072	0.464535	3.47924	0.373416	0.333522	0.102149	0.190913	13.53662
310	-14379.3	-14277.2	-102.138	0.2423064	0.825731	0.762728	0.822052	0.553775	0.94176	0.601297	0.633274	0.931317	0.826478	0.476422	0.160577	0.292425	0.562226	0.474907	0.546926	0.481283	0.420509	0.295593	0.406624	0.243269	0.376168	0.126175	0.845322	0.0148926	0.00575385	0.244648	0.0291704	0.000693864	0.0123	0.17618	0.0168478	0.0177327	0.0119573	0.0177742	0.0135502	0.002669	0.0850081	0.124758	0.00626809	0.00257148	0.117557	0.0108872	0.000493026	0.0261697	0.114408	0.0890828	0.0132681	0.75162	0.00545159	0.00177238	0.0611928	0.484978	3.45206	0.362833	0.340679	0.104341	0.192147	13.51855
320	-14389.7	-14278	-111.696	0.2386785	0.689527	0.954671	0.888402	0.582209	0.968748	0.457255	0.769485	1.00947	0.835186	0.664254	0.203025	0.20768	0.502725	0.43939	0.632179	0.446138	0.601556	0.279986	0.433737	0.374877	0.356072	0.146744	0.858398	0.0102954	0.0136006	0.25379	0.0377022	0.000538176	0.0243511	0.235226	0.00796227	0.0496819	0.0252436	0.00507353	0.013828	0.0383244	0.178348	0.0896631	0.033336	0.000759839	0.128763	0.0255429	0.000645431	0.0262489	0.114754	0.0827825	0.0100608	0.753895	0.0122588	0.00162544	0.0586445	0.476994	3.46274	0.372353	0.337625	0.0928327	0.197189	14.47439
330	-14384.6	-14282.1	-102.46	0.2400129	0.789633	0.749155	0.814577	0.519311	0.962796	0.49758	0.502234	1.00947	0.965149	0.507804	0.19953	0.315206	0.438922	0.383874	0.51702	0.520766	0.506512	0.299826	0.432487	0.296974	0.334513	0.165283	0.806146	0.00281816	0.00411834	0.161337	0.1283	9.4296e-05	0.0170406	0.209176	0.0429684	0.045745	0.0166258	0.00541072	0.00809153	0.0305244	0.1318	0.0667879	0.00973341	0.00803749	0.112454	0.0144919	0.00044832	0.0258063	0.129029	0.0813866	0.00385258	0.741182	0.0187432	0.00167853	0.0595783	0.479946	3.4588	0.372353	0.337625	0.0928327	0.197189	13.55077
340	-14394.3	-14283.2	-111.16	0.2357663	0.851874	0.728538	0.909628	0.595343	0.987297	0.445841	0.657452	1.05094	0.909863	0.568863	0.235775	0.306385	0.48686	0.402495	0.500249	0.577956	0.359975	0.305679	0.539137	0.217586	0.37607	0.108363	0.964965	0.00560764	0.00765497	0.236747	0.0469917	0.000128318	0.000929457	0.441706	0.0254683	0.0249989	0.02391	0.0372504	0.0179779	0.0405995	0.0770692	0.137137	0.00391157	0.0206099	0.12556	0.0590103	0.000338844	0.0286221	0.128938	0.0818543	0.00753578	0.740658	0.0123916	0.00151343	0.0566209	0.470492	3.47137	0.381954	0.340212	0.0905292	0.187304	14.42074
350	-14387.3	-14282.4	-104.911	0.245607	0.657139	0.911356	0.753017	0.523888	1.02427	0.410746	0.667597	1.09293	0.932416	0.539346	0.167222	0.278606	0.555169	0.372096	0.592514	0.577956	0.472504	0.285452	0.387237	0.245973	0.37255	0.16231	0.587903	0.0211962	0.0162994	0.250744	0.0237626	9.01341e-05	0.0308119	0.299866	0.0348726	0.0344055	0.0257326	0.0309179	0.00469489	0.0377716	0.138493	0.081755	0.0148126	0.00221153	0.124922	0.0513131	0.00102063	0.0285918	0.128801	0.0817676	0.00858705	0.739874	0.0123785	0.0019133	0.0635362	0.492129	3.44242	0.374826	0.333863	0.0980604	0.193251	13.79589
360	-14379.6	-14272	-107.587	0.2393031	0.826382	0.713224	0.819812	0.607177	0.955388	0.69522	0.872263	0.961415	1.09911	0.552606	0.200815	0.202556	0.465311	0.419563	0.542557	0.526977	0.447231	0.303035	0.459285	0.248374	0.36041	0.153809	0.639677	0.00927436	0.0113487	0.316437	0.00677486	0.000279082	0.0151428	0.105299	0.00869945	0.0217616	0.015746	0.0245281	0.00905922	0.0410745	0.130309	0.104649	0.0248351	0.00747771	0.135113	0.00199657	0.00150249	0.0286806	0.129202	0.0820215	0.00812303	0.742172	0.00980154	0.00165015	0.0590811	0.478378	3.46089	0.374826	0.333863	0.0980604	0.193251	14.06351
370	-14396.6	-14295.1	-101.503	0.2408433	0.833149	0.580169	0.627833	0.452636	1.15622	0.614544	0.747521	1.07012	0.78121	0.639348	0.133337	0.29759	0.591563	0.432901	0.564775	0.482933	0.407986	0.276273	0.399075	0.256311	0.345243	0.133368	0.562367	0.0212127	0.0163003	0.291083	0.00182817	0.000375001	0.0675587	0.118368	0.0102359	0.0338603	0.0247142	0.00354696	0.0132078	0.0377711	0.0824014	0.10199	0.0493732	0.00864389	0.184064	0.00185659	0.000181948	0.030243	0.124707	0.0795741	0.016929	0.73879	0.00975688	0.00171213	0.0601615	0.481774	3.45635	0.378984	0.338446	0.0871748	0.195395	13.45504
380	-14385.9	-14284.6	-101.342	0.2324435	0.673133	0.661432	0.750438	0.504878	1.0335	0.609285	0.791193	0.862051	0.905702	0.518461	0.145419	0.246152	0.543605	0.429266	0.517407	0.500987	0.407986	0.330546	0.377504	0.269999	0.378035	0.204466	0.654366	0.0137586	0.0209102	0.304459	0.0186628	0.00106876	0.00663725	0.236421	0.00943031	0.0205239	0.0237808	0.014172	0.00829733	0.0177827	0.12212	0.06492	0.0263718	0.0178181	0.190724	0.00439811	0.000881961	0.0260498	0.124611	0.0795132	0.0184503	0.738225	0.01315	0.00139197	0.0543374	0.462971	3.4813	0.378984	0.338446	0.0871748	0.195395	13.43895
390	-14386.2	-14283.6	-102.582	0.227676	0.682489	0.659067	0.896505	0.511463	0.850312	0.561495	0.715385	1.16758	0.837639	0.549213	0.161704	0.250507	0.579186	0.384025	0.48509	0.499385	0.413183	0.277721	0.441353	0.287856	0.344328	0.166932	0.75076	0.0192561	0.0309948	0.180428	0.0375646	0.00634507	0.00435598	0.307932	0.0354829	0.0240892	0.0216296	0.00185285	0.00326319	0.0189387	0.124225	0.101266	0.0359196	0.010874	0.11907	0.000697001	0.00559505	0.0287006	0.134289	0.0768288	0.0175882	0.730527	0.0120669	0.00122926	0.0511112	0.451987	3.49567	0.375135	0.335009	0.0964446	0.193411	13.56295
400	-14386.6	-14283.6	-103.028	0.2381399	0.651502	0.807178	0.753728	0.521979	1.17279	0.442583	0.758375	0.971585	0.887841	0.623436	0.124786	0.251707	0.390021	0.408498	0.565112	0.51357	0.466005	0.344787	0.504677	0.286579	0.306563	0.116829	0.614466	0.0409552	0.00378452	0.194816	0.0603734	0.000496977	0.0113519	0.271304	0.03745	0.0114072	0.0391526	0.000955515	0.0104947	0.0270805	0.13065	0.0868405	0.0225238	0.00308159	0.152446	0.000181634	0.0175909	0.0316586	0.116024	0.0791937	0.0136399	0.753013	0.00647043	0.00160433	0.0582687	0.475798	3.46433	0.373118	0.333207	0.101304	0.19237	13.60754
410	-14393	-14288.9	-104.086	0.2408017	0.607709	0.824899	0.732638	0.541336	1.02324	0.531016	0.671045	1.12414	0.932723	0.574481	0.194639	0.212059	0.414867	0.381399	0.601833	0.513933	0.385919	0.292442	0.392864	0.246537	0.413005	0.200991	0.674192	0.00454495	0.0143798	0.271366	0.051941	0.0111133	0.0107011	0.241414	0.0473827	0.0658662	0.000757154	0.00259009	0.0586707	0.0197906	0.202781	0.0601189	0.0528955	0.00625256	0.0908108	0.000959828	0.011152	0.0342402	0.119919	0.0784663	0.0111804	0.746806	0.00938832	0.00171043	0.0601322	0.481682	3.45648	0.3755	0.335335	0.0955671	0.193599	13.7134
420	-14383.1	-14276.6	-106.562	0.2402488	0.731988	0.70323	0.748704	0.617338	1.08745	0.573388	0.7594	1.06298	0.853057	0.546044	0.147756	0.261259	0.519661	0.394962	0.522356	0.696889	0.499643	0.305088	0.435995	0.281475	0.347419	0.199816	0.69509	0.0181806	0.00534526	0.207437	0.0402323	0.0242036	0.0269391	0.168144	0.0430603	0.0171979	0.0187457	0.0029678	0.0053487	0.0318745	0.133903	0.0660699	0.0186291	0.00703712	0.119553	0.00794534	0.00718632	0.0287871	0.124806	0.0808533	0.0111217	0.742884	0.0115475	0.00168803	0.0597438	0.480466	3.4581	0.3755	0.335335	0.0955671	0.193599	13.961
430	-14403.3	-14289	-114.334	0.2407515	0.758892	0.789954	0.907548	0.585467	1.04385	0.544745	0.680953	1.35394	1.10136	0.472038	0.243339	0.33826	0.451745	0.405391	0.457452	0.475121	0.525734	0.330458	0.435995	0.267188	0.35861	0.189819	0.596032	0.0260534	0.00166346	0.244037	0.136559	0.0100883	0.0204487	0.314168	0.00586892	0.00558267	0.0302475	0.0382408	0.0111902	0.0138545	0.183083	0.0630798	0.140613	0.0100084	0.140501	0.0217321	0.00721557	0.0259041	0.117396	0.0881283	0.0125277	0.750584	0.00545972	0.00170839	0.0600969	0.481572	3.45662	0.3755	0.335335	0.0955671	0.193599	14.73813
440	-14387.4	-14284.8	-102.585	0.2384351	0.851665	0.777042	0.842189	0.479865	1.0696	0.365124	0.623182	0.861512	0.998181	0.55784	0.217647	0.237278	0.550056	0.419597	0.51057	0.561094	0.473705	0.272061	0.394636	0.246505	0.332747	0.196645	0.704571	0.00978734	0.010083	0.235438	0.0325912	0.015557	0.0172634	0.246995	0.0213781	0.00339722	0.00305285	0.0152727	0.00186032	0.00478895	0.0966127	0.0916096	0.0147783	0.0127925	0.168142	0.0176329	0.000932897	0.0288589	0.109522	0.0912175	0.0112456	0.75265	0.0065058	0.00161588	0.0584746	0.476454	3.46346	0.371302	0.342765	0.0944988	0.191434	13.56328
450	-14395.6	-14290	-105.527	0.258564	0.766756	0.728318	0.621841	0.5122	1.00897	0.820679	0.800103	1.09543	0.817832	0.592141	0.240326	0.197931	0.453811	0.412992	0.51057	0.488505	0.403592	0.271376	0.433464	0.280817	0.405065	0.185058	0.717223	0.000993534	0.00113067	0.232874	0.072388	0.028404	0.0746316	0.100866	0.0230625	0.0640925	0.0246066	0.0173663	0.000268811	0.0104367	0.155447	0.0597881	0.023805	0.00110329	0.17155	0.0180342	0.0115875	0.0286889	0.114381	0.0906801	0.0140593	0.748215	0.00397555	0.00253514	0.0729406	0.519201	3.40532	0.362518	0.340969	0.112522	0.183991	13.85743
460	-14392.2	-14284.2	-108.02	0.2481702	0.8948	0.841175	0.704492	0.476048	1.08656	0.595052	0.752234	1.046	0.915861	0.593557	0.183245	0.234036	0.600737	0.438525	0.538095	0.597608	0.401961	0.362077	0.509404	0.221475	0.31043	0.123433	0.642967	0.00138338	0.0156506	0.262193	0.0162429	0.0120303	0.024389	0.15259	0.0133888	0.0170716	0.0121588	0.0102445	0.000525539	0.00449014	0.137179	0.0717692	0.0058481	0.0180322	0.189026	0.0594278	0.0133233	0.0290765	0.108568	0.0901123	0.00850389	0.743531	0.0202087	0.00202757	0.0653717	0.497611	3.43499	0.361188	0.339718	0.112108	0.186986	14.10673
470	-14393.4	-14292.3	-101.065	0.2550587	0.824378	0.882416	0.701701	0.411605	1.08656	0.546948	0.518042	1.05283	0.785322	0.573392	0.206929	0.244593	0.493687	0.403851	0.481973	0.468385	0.359103	0.238513	0.376304	0.194297	0.302116	0.204991	0.797162	0.00218459	0.00181322	0.262935	0.00966194	0.00867336	0.0591559	0.385087	0.0413004	0.01663	0.00400731	0.020056	0.011102	0.044103	0.100478	0.0977357	0.00217291	0.000567563	0.167439	0.00768631	0.0133452	0.0312784	0.110333	0.0800661	0.00679062	0.755617	0.0159146	0.00235595	0.0703668	0.512033	3.41524	0.372262	0.331196	0.115546	0.180996	13.41124
480	-14382.9	-14283.8	-99.11	0.2366153	0.636147	0.746265	1.02526	0.508942	0.964256	0.571546	0.6992	0.947686	0.817148	0.589959	0.209956	0.21674	0.43155	0.343509	0.523702	0.402869	0.503741	0.23896	0.507936	0.265173	0.273292	0.12453	0.709319	0.000819807	0.00368657	0.225883	0.0761652	0.00168513	0.012755	0.160755	0.0200051	0.0149248	0.0033979	0.0214892	0.00746949	0.0275871	0.111662	0.104095	0.00871363	0.00468458	0.146023	0.00359449	0.00267801	0.0303664	0.113302	0.0778364	0.00996774	0.746419	0.0221083	0.00154555	0.0572088	0.472397	3.46885	0.37575	0.327437	0.102222	0.19459	13.21577
490	-14392.2	-14298	-94.2887	0.2413491	0.780167	0.613652	0.702254	0.401974	0.807697	0.546017	0.752917	0.938008	0.649731	0.474421	0.19883	0.232843	0.495646	0.3969	0.483736	0.461344	0.393641	0.348434	0.505712	0.260207	0.365449	0.0798944	0.744631	0.00113423	0.0152132	0.26389	0.0454542	0.00321299	0.083462	0.127758	0.0540284	0.00166796	0.0379875	0.00148364	0.00546052	0.00316287	0.137791	0.0713594	0.0239246	0.0213229	0.171797	0.0285362	0.000886511	0.0296588	0.103857	0.082011	0.00727657	0.753257	0.0239397	0.0017328	0.0605175	0.482884	3.45487	0.395921	0.327342	0.0997704	0.176967	12.73364
500	-14391.3	-14286	-105.336	0.2488806	0.735686	0.782925	0.85546	0.534379	0.755815	0.589658	0.835339	1.20384	0.739778	0.480971	0.175876	0.265652	0.533696	0.416547	0.575377	0.532031	0.47906	0.256859	0.536588	0.344822	0.360066	0.165596	0.645807	0.00301708	0.00756964	0.258876	0.0360431	0.00304953	0.0551066	0.143755	0.0254711	0.000898769	0.0546733	0.00245505	0.0137281	0.0101719	0.180627	0.0979071	0.021209	0.0115761	0.10059	0.0053284	0.00450598	0.0265544	0.115574	0.0766647	0.00497494	0.754052	0.0221798	0.00206	0.0658828	0.499119	3.43294	0.395921	0.327342	0.0997704	0.176967	13.83838
510	-14389.1	-14289.4	-99.6894	0.2557292	0.762195	0.64531	0.753192	0.579516	0.928026	0.483953	0.639111	0.880247	1.04945	0.553498	0.283755	0.304373	0.554093	0.375736	0.501498	0.476594	0.502188	0.201446	0.477384	0.273995	0.369419	0.156166	0.693566	0.00292189	0.0183382	0.188229	0.0328405	0.00504699	0.00573942	0.153966	0.0200866	0.00422475	0.0283384	0.0126553	0.00702757	0.0119326	0.12253	0.0719018	0.00423573	0.00447664	0.122437	0.00896391	0.00309454	0.0263193	0.105283	0.0759862	0.0049309	0.747378	0.040102	0.00238959	0.0708575	0.513413	3.41334	0.395921	0.327342	0.0997704	0.176967	13.2737
520	-14386.8	-14277.5	-109.359	0.2357377	0.809538	0.940844	0.741345	0.497321	0.958256	0.541074	0.606607	1.32353	0.813181	0.590903	0.188087	0.215117	0.60467	0.376348	0.572318	0.483296	0.513265	0.250499	0.446557	0.232541	0.369419	0.188266	0.847848	0.0304211	0.00348987	0.224266	0.0448614	0.0078719	0.00589549	0.280966	0.0150963	0.0113636	0.0061904	0.0131303	0.00394276	0.0137843	0.150598	0.140472	0.0261779	0.0215546	0.122115	0.00663092	0.00105347	0.0269517	0.103176	0.0795527	0.0089149	0.771317	0.0100879	0.00151236	0.0566011	0.470428	3.47146	0.383669	0.333981	0.101794	0.180556	14.24071
530	-14387	-14276.2	-110.848	0.2257968	0.926852	0.685732	0.81697	0.600332	1.00972	0.480127	0.62492	0.993364	0.968494	0.60517	0.209497	0.256508	0.555081	0.469604	0.523655	0.570079	0.388451	0.36963	0.490786	0.241035	0.34699	0.165765	1.01648	0.00526241	0.00445673	0.1898	0.048011	0.0210468	0.0964254	0.265529	0.0377891	0.0143977	0.00960829	0.0107046	0.0226592	0.00462842	0.10277	0.12089	0.0399507	0.00343777	0.0657159	0.00990156	0.00136629	0.0233343	0.103373	0.0788544	0.0065213	0.772788	0.0151287	0.00116879	0.0498566	0.447594	3.50138	0.389377	0.32952	0.102958	0.178145	14.38959
540	-14390	-14273.9	-116.078	0.2216337	0.903009	0.758149	1.01868	0.49482	1.06363	0.478863	0.564348	1.03879	1.00774	0.618144	0.228047	0.221214	0.569012	0.469604	0.595908	0.709445	0.443064	0.320097	0.50382	0.27844	0.383268	0.208502	0.906959	0.00248644	0.021375	0.275301	0.0424127	0.0104378	0.0450753	0.32092	0.012098	0.0129072	0.0497434	0.0113328	0.0060495	0.00375563	0.130928	0.0330743	0.0189138	0.005625	0.114115	0.0121254	0.000299931	0.0236461	0.104754	0.0673468	0.00520632	0.783115	0.0159312	0.00104202	0.0471135	0.437736	3.51411	0.396414	0.325967	0.0962551	0.181364	14.91253
550	-14395.3	-14275.8	-119.527	0.2454142	0.86572	0.798643	0.939269	0.611214	0.991889	0.516162	0.563373	1.22784	1.07837	0.595587	0.276455	0.327124	0.532418	0.474279	0.602284	0.58907	0.434586	0.376052	0.620243	0.309141	0.399308	0.155162	0.804035	0.00146674	0.0127075	0.193438	0.106835	0.0186267	0.0471112	0.32092	0.0110031	0.0544089	0.0176417	0.00427031	0.00272009	0.0323148	0.16214	0.0142898	0.0134407	0.0103935	0.143612	0.00188629	5.1533e-05	0.0236517	0.103375	0.0685677	0.00694226	0.783303	0.0141609	0.00190488	0.0633987	0.491715	3.44298	0.376728	0.34047	0.0980521	0.18475	15.25749
560	-14388.3	-14284.8	-103.515	0.2438753	0.721442	0.715976	0.755936	0.495168	0.926745	0.551463	0.731489	1.08203	0.937215	0.473598	0.157502	0.274067	0.457441	0.334953	0.565327	0.449166	0.515176	0.327413	0.476144	0.244351	0.392466	0.192893	0.678352	0.0452543	0.0317507	0.315768	0.085894	0.00383271	0.0557106	0.182586	0.0286582	0.0231154	0.013822	0.00340558	0.00155066	0.027181	0.16214	0.0671166	0.00878043	0.00978012	0.131188	0.00132677	0.00111525	0.0362381	0.101054	0.0693119	0.0152307	0.765717	0.0124478	0.0018385	0.0623038	0.48839	3.44747	0.376728	0.34047	0.0980521	0.18475	13.65629
570	-14384.1	-14272.7	-111.414	0.2351918	0.765378	0.919325	0.789003	0.605787	0.887176	0.684707	0.882307	1.08203	0.991686	0.55245	0.183292	0.190574	0.50187	0.360094	0.618463	0.538503	0.460312	0.310421	0.46526	0.320635	0.38466	0.186845	0.688323	0.00277236	0.00953837	0.244145	0.0252915	0.0058932	0.0194965	0.192261	0.0467722	0.0157385	0.0290021	0.0308946	0.00675269	0.00488223	0.121284	0.112527	0.0239221	0.00458447	0.136329	0.0175283	0.027442	0.0366902	0.106024	0.0573111	0.0101339	0.77527	0.0145716	0.00149195	0.0562241	0.4692	3.47308	0.376045	0.339853	0.0995609	0.184542	14.44616
580	-14386.2	-14279	-107.162	0.2372093	0.619894	0.676552	0.817218	0.547114	0.934461	0.786134	0.891016	1.05545	0.980841	0.583837	0.25668	0.208037	0.599043	0.454968	0.55062	0.467761	0.441358	0.242507	0.451324	0.239169	0.376456	0.157327	0.647384	0.00742006	0.00848466	0.211845	0.0675654	0.0152177	0.0320228	0.132959	0.0294105	0.00279821	0.0147652	0.0180329	0.00948219	0.0181585	0.129969	0.0852507	0.00457296	0.00666951	0.201826	0.00598865	0.0333606	0.0366082	0.105787	0.0590569	0.0149062	0.773538	0.0101035	0.00156828	0.0576211	0.473725	3.46709	0.389004	0.332794	0.097493	0.180709	14.02095
590	-14397.9	-14286.1	-111.749	0.2371145	1.00586	0.666887	0.798176	0.569285	1.02016	0.647207	0.717714	1.00428	0.938697	0.474949	0.276774	0.261557	0.477311	0.427213	0.482718	0.539693	0.497222	0.238038	0.451324	0.312387	0.414574	0.131079	0.779503	0.0171658	0.0137918	0.250957	0.055292	0.00553539	0.0131636	0.331859	0.0277637	0.0111434	0.0249134	0.0320925	0.00877459	0.00911253	0.207932	0.106223	0.0214764	0.0164342	0.157795	0.0317554	0.00391683	0.0371721	0.107416	0.0480416	0.0147494	0.785453	0.00716787	0.00156463	0.0575552	0.473513	3.46737	0.394074	0.324098	0.0987637	0.183064	14.47971
600	-14387.8	-14280	-107.814	0.2486093	0.642708	0.755258	0.940988	0.466133	0.920841	0.573048	0.860277	1.34148	1.00367	0.61301	0.210863	0.263313	0.431818	0.435528	0.617509	0.545687	0.388635	0.23789	0.487325	0.22598	0.302354	0.142059	0.661684	0.00506312	0.00210118	0.236085	0.0138674	0.0299984	0.000983099	0.16589	0.0334671	0.00119835	0.0110337	0.0140873	0.00895328	0.0198874	0.138214	0.110641	0.0128516	0.00455712	0.201353	0.00399381	0.00391121	0.0330821	0.110481	0.0688976	0.0148645	0.766011	0.0066641	0.00204757	0.0656875	0.498544	3.43372	0.395521	0.323631	0.0984203	0.182428	14.08619
610	-14393.2	-14292.8	-100.382	0.2378334	0.844511	0.677002	0.921097	0.513104	0.781051	0.654534	0.584441	0.899933	1.00025	0.529222	0.268337	0.268554	0.49211	0.330631	0.445112	0.489402	0.504165	0.314872	0.496099	0.27511	0.397665	0.157483	0.493037	0.0127982	0.011671	0.197995	0.00913839	0.01024	0.00463716	0.171716	0.0126872	0.0552134	0.02323	0.0450216	0.0133513	0.0197412	0.107502	0.126131	0.0188029	0.00280931	0.0992507	0.0509824	0.0122943	0.0330432	0.110351	0.0653	0.0104445	0.762866	0.0179949	0.0015924	0.0580552	0.475116	3.46524	0.393507	0.321983	0.103012	0.181499	13.34294
620	-14385.1	-14280.4	-104.63	0.2386134	0.687812	0.868415	0.897811	0.551275	0.890091	0.553367	0.73607	1.11881	0.819682	0.485847	0.180474	0.260864	0.491312	0.403001	0.461098	0.427072	0.443561	0.326686	0.480836	0.23032	0.367626	0.237734	0.754159	0.00392665	0.0086388	0.250472	0.0454578	0.00997238	0.0291769	0.232413	0.0497152	0.0197094	0.00822739	0.0130178	0.00729951	0.0505722	0.0734024	0.101082	0.0391148	0.000957958	0.127265	0.0158392	0.00755607	0.0334087	0.111571	0.0660222	0.00802462	0.771304	0.00966947	0.00162288	0.058599	0.47685	3.46293	0.395862	0.326973	0.0928531	0.184311	13.76774
630	-14392	-14284.5	-107.43	0.24478	0.737758	0.89121	0.682737	0.54502	0.927784	0.377138	0.488966	1.10619	0.865448	0.603583	0.162062	0.265482	0.593778	0.499803	0.527935	0.468226	0.473457	0.248799	0.58187	0.236541	0.39721	0.181088	0.85325	0.0257673	0.0159245	0.256182	0.0494737	0.0107913	0.0291769	0.349479	0.0080583	0.0200377	0.0426218	0.00815206	0.00707597	0.0517671	0.113552	0.0948836	0.0165959	0.00965319	0.1638	0.0556235	0.00385009	0.0327534	0.119106	0.0709703	0.0121228	0.760151	0.00489673	0.00187734	0.0629469	0.490347	3.44483	0.368616	0.341586	0.0970855	0.192713	14.0478
640	-14385.5	-14285	-100.503	0.2553306	0.846091	0.721372	0.824707	0.535527	0.900352	0.458062	0.629265	0.895515	0.787854	0.5223	0.292894	0.255004	0.602853	0.446707	0.468601	0.486857	0.470723	0.292682	0.512585	0.233166	0.324669	0.139913	0.69798	0.0118282	0.0277836	0.167868	0.0059772	0.0256563	0.0446715	0.249883	0.0321048	0.0175286	0.0480983	0.00757104	0.00454514	0.00369121	0.126652	0.107539	0.0195619	0.00187313	0.0897981	0.00457817	0.0121433	0.034325	0.132551	0.075898	0.0102742	0.729998	0.0169534	0.00236956	0.0705657	0.512593	3.41447	0.3798	0.333797	0.0959479	0.190455	13.35503
650	-14379.7	-14274.8	-104.947	0.2473422	0.747378	0.776766	0.778977	0.527297	0.988514	0.612662	0.801213	1.0391	0.792664	0.590435	0.276798	0.280625	0.429305	0.441692	0.510224	0.42103	0.388695	0.320672	0.461963	0.294979	0.381929	0.175519	0.708326	0.000357323	0.00955429	0.254749	0.0146909	0.0282117	0.00907028	0.216029	0.0430046	0.0104273	0.0400855	0.00911898	0.000682907	0.0121521	0.115887	0.0951851	0.0407299	0.006588	0.132058	0.00149754	0.012615	0.0352359	0.133828	0.0717433	0.00941893	0.737028	0.0127459	0.00199019	0.0647774	0.495847	3.43739	0.375043	0.33673	0.0915174	0.19671	13.79945
660	-14394.3	-14298.3	-96.006	0.2462183	0.554879	0.643095	0.755585	0.538073	0.97748	0.542489	0.770904	0.873135	0.768665	0.557814	0.15496	0.242627	0.385351	0.363167	0.646443	0.491893	0.430289	0.350204	0.47607	0.294979	0.315358	0.124432	0.590739	0.0303741	0.0336562	0.188905	0.00609704	0.00761842	0.0151833	0.216029	0.0309744	0.00240089	0.0320489	0.0197586	0.00318927	0.00515039	0.173353	0.0534311	0.00346454	0.0108138	0.145293	0.0231944	0.0558005	0.0349905	0.132896	0.0774059	0.0147136	0.731894	0.00810057	0.00194017	0.0639728	0.493442	3.44064	0.379192	0.340456	0.0966542	0.183698	12.90537
670	-14389.4	-14283.5	-105.863	0.2333423	0.781505	0.669388	0.798475	0.623911	0.898207	0.680246	0.879785	1.06352	0.838557	0.570268	0.196577	0.336254	0.548403	0.356351	0.465892	0.522437	0.418323	0.232195	0.5359	0.306929	0.336983	0.193066	0.709175	0.00792494	0.00402194	0.281658	0.0479179	0.00796554	0.0021719	0.0713968	0.0203463	0.0300775	0.00356981	0.0083397	0.0129163	0.00528056	0.179555	0.0485687	0.0300438	0.00766665	0.119621	0.00965457	0.0300328	0.0339154	0.115599	0.0773071	0.0184376	0.748536	0.00620467	0.00142417	0.0549524	0.465016	3.47861	0.379192	0.340456	0.0966542	0.183698	13.89108
680	-14396.1	-14301.9	-94.1557	0.2329501	0.886808	0.54921	0.701906	0.539389	0.938899	0.423206	0.758776	0.994751	0.778415	0.467695	0.186377	0.261893	0.507804	0.4144	0.527113	0.431285	0.447654	0.224332	0.385888	0.185576	0.336983	0.126702	0.583654	0.0019154	0.0242764	0.128037	0.0183055	0.0118824	0.0208366	0.297551	0.0478846	0.0591349	0.00642806	0.00981174	0.00388845	0.0343793	0.12229	0.118201	0.0175398	0.00173692	0.114204	0.0113861	0.0119274	0.0340405	0.116026	0.0775923	0.0165366	0.751297	0.00450814	0.00141006	0.0546838	0.464125	3.47978	0.390109	0.316304	0.1046	0.188987	12.72033
690	-14394.2	-14292	-102.172	0.2574358	0.672198	0.617827	0.892813	0.55703	1.08515	0.45859	0.6074	0.938279	0.866511	0.59925	0.170157	0.220467	0.535207	0.429945	0.428765	0.543221	0.494968	0.281366	0.521036	0.224723	0.369217	0.130133	0.740423	0.000514424	0.0006895	0.248952	0.0347347	0.00653099	0.0236612	0.321864	0.0112344	0.0118954	0.0592766	0.00281496	0.0108038	0.0173175	0.071809	0.107954	0.0321985	0.0037446	0.122371	0.0345431	0.0144027	0.0384	0.114957	0.0768775	0.0217455	0.744376	0.00364448	0.00247657	0.07211	0.516906	3.40851	0.392601	0.318324	0.0988809	0.190194	13.52198
