Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	pi[1]	pi[2]	pi[3]	pi[4]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
7500	-15341.6	-15398.3	56.7314	0.130685	0.131462	0.117661	0.0907651	0.124642	0.0724716	0.130774	0.0782488	0.0975633	0.157719	0.0685923	0.0888629	0.102581	0.0965616	0.0893358	0.110623	0.1372	0.112335	0.10694	0.0721346	0.0928483	0.0782367	0.163937	0.053052	0.0387958	0.017209	0.0298669	0.0441125	0.021499	0.0551948	0.0170887	0.0449455	0.0407035	0.0184912	0.018604	0.0619308	0.0381767	0.0756826	0.0390889	0.0200002	0.0345445	0.019142	0.0178725	0.213678	0.315111	0.0947154	0.376495	0.0413798	0.0416259	0.0372558	0.0287397	0.0394663	0.0229473	0.0414081	0.0247765	0.0308922	0.0499398	0.0217189	0.0281374	0.0324811	0.0305751	0.0282871	0.0350275	0.0434428	0.0355695	0.0338614	0.0228406	0.0293993	0.0247727	0.0519085	0.0167983	0.0122842	0.00544902	0.00945698	0.0139677	0.00680739	0.0174768	0.00541094	0.0142315	0.0128883	0.005855	0.00589072	0.0196097	0.0120882	0.023964	0.012377	0.00633284	0.0109381	0.00606108	0.00565912	3.158181
7510	-15336.2	-15393	56.8475	0.123981	0.124718	0.104215	0.0861089	0.118248	0.0687539	0.127232	0.0742347	0.108611	0.15589	0.0650735	0.0843043	0.0973189	0.0916081	0.100684	0.123935	0.154726	0.112839	0.101454	0.0903013	0.0986849	0.0853182	0.155527	0.030763	0.0324755	0.0113528	0.0363621	0.0286104	0.0245529	0.0538309	0.0138081	0.0423649	0.050271	0.018437	0.02392	0.0506316	0.0362941	0.0774266	0.0391328	0.0271782	0.0327724	0.02639	0.0163014	0.211205	0.30401	0.112645	0.372139	0.0396531	0.0398889	0.0333312	0.0275404	0.0378194	0.0219897	0.0406928	0.0237426	0.0347371	0.0498587	0.0208126	0.0269632	0.0311257	0.0292992	0.0322018	0.0396384	0.0494862	0.0360895	0.0324484	0.0288812	0.0315626	0.0272875	0.0497424	0.009839	0.0103867	0.00363098	0.0116298	0.00915052	0.00785281	0.0172169	0.00441627	0.0135497	0.0160783	0.00589674	0.00765038	0.0161936	0.011608	0.0247635	0.0125159	0.00869247	0.0104817	0.00844038	0.00521371	3.12664
7520	-15331.1	-15387.9	56.8475	0.132956	0.096012	0.0799828	0.0864889	0.0892697	0.0882037	0.120382	0.0649119	0.093561	0.149546	0.0837577	0.0826491	0.0954081	0.0898094	0.111262	0.121502	0.151688	0.126213	0.112342	0.0913186	0.0785757	0.0872746	0.179426	0.054444	0.0188169	0.0159859	0.0466436	0.0457585	0.0366182	0.0410283	0.0224274	0.049537	0.0397533	0.0192638	0.0257323	0.0620291	0.0288262	0.0764558	0.038511	0.0125499	0.0284601	0.0311126	0.0201466	0.211723	0.293397	0.107255	0.387626	0.0425237	0.0307077	0.0255811	0.0276619	0.0285513	0.0282104	0.0385019	0.0207609	0.0299238	0.0478298	0.0267884	0.0264338	0.0305146	0.0287239	0.0355851	0.0388601	0.0485146	0.0403669	0.0359306	0.0292066	0.025131	0.0279132	0.0573863	0.017413	0.00601824	0.00511281	0.0149181	0.014635	0.0117117	0.0131222	0.00717301	0.0158435	0.0127144	0.00616117	0.00823002	0.0198389	0.00921955	0.024453	0.012317	0.00401387	0.00910245	0.00995081	0.00644354	3.12664
7530	-15331.6	-15388.4	56.8475	0.136171	0.0974629	0.0922712	0.089266	0.120764	0.0903362	0.120462	0.0658421	0.0859845	0.170423	0.0767938	0.0743464	0.10265	0.0995038	0.103072	0.124439	0.152901	0.129264	0.127386	0.0705702	0.112665	0.0654438	0.183764	0.0468956	0.0228134	0.0109311	0.0384042	0.038267	0.0229141	0.0322411	0.0193562	0.0320197	0.0282965	0.0156328	0.0217586	0.0505283	0.0295232	0.0796581	0.0511816	0.016665	0.0203794	0.0321028	0.0252895	0.211723	0.293397	0.107255	0.387626	0.0435518	0.0311718	0.0295113	0.0285501	0.0386243	0.0288924	0.0385275	0.0210584	0.0275006	0.0545067	0.0245611	0.0237784	0.0328307	0.0318245	0.0329656	0.0397996	0.0489027	0.0413428	0.0407422	0.0225706	0.0360339	0.020931	0.0587738	0.0149987	0.00729647	0.00349611	0.0122829	0.012239	0.00732868	0.0103117	0.00619073	0.0102409	0.00905012	0.00499986	0.00695909	0.0161606	0.00944245	0.0254772	0.0163695	0.00533001	0.00651797	0.0102675	0.00808838	3.12664
7540	-15333.1	-15390	56.9468	0.136056	0.094793	0.0921935	0.0988104	0.120663	0.0704774	0.12036	0.0708327	0.0859121	0.160247	0.0861482	0.0843883	0.0839495	0.108382	0.117102	0.103046	0.119997	0.129155	0.122593	0.0724663	0.10109	0.0603802	0.18361	0.0476475	0.0208905	0.0224804	0.0604397	0.0387691	0.0249206	0.0592961	0.0193399	0.024462	0.0388388	0.0304645	0.0217403	0.0451482	0.0294983	0.0681161	0.0420633	0.0118202	0.0208677	0.0318115	0.0183948	0.221214	0.289226	0.107444	0.382116	0.0438939	0.0305817	0.0297431	0.0318778	0.0389276	0.0227371	0.0388301	0.0228518	0.0277166	0.0516982	0.0277928	0.027225	0.0270834	0.0349658	0.037779	0.0332442	0.0387129	0.0416676	0.0395505	0.0233788	0.0326131	0.0194796	0.0592354	0.0153718	0.00673961	0.00725254	0.0194988	0.0125075	0.00803979	0.0191299	0.00623935	0.00789181	0.01253	0.00982833	0.00701375	0.0145655	0.00951662	0.0219753	0.0135703	0.00381339	0.00673226	0.0102629	0.00593447	3.099662
7550	-15330.4	-15387.4	56.9468	0.113211	0.0962106	0.100925	0.122564	0.120921	0.0789809	0.12216	0.0695265	0.0871969	0.1614	0.0729987	0.0666222	0.118159	0.0879429	0.118853	0.142088	0.132233	0.0896289	0.128944	0.0598276	0.0757772	0.080614	0.150734	0.0483601	0.0335391	0.0170947	0.0458647	0.0477032	0.0279331	0.0468929	0.0195454	0.0366134	0.0403488	0.0238046	0.019484	0.0432772	0.0303498	0.0861902	0.0426923	0.0131107	0.0211798	0.0390769	0.0190816	0.214886	0.309557	0.104371	0.371186	0.0365237	0.0310391	0.0325601	0.0395412	0.039011	0.0254805	0.0394108	0.0224303	0.0281311	0.0520701	0.0235505	0.0214934	0.0381199	0.0283718	0.038344	0.0458399	0.0426603	0.0289157	0.0415994	0.0193013	0.0244469	0.0260074	0.0486291	0.0156017	0.0108202	0.00551503	0.0147967	0.0153898	0.00901167	0.0151284	0.00630565	0.0118121	0.0130172	0.00767974	0.00628584	0.0139619	0.00979134	0.0278063	0.0137732	0.00422971	0.00683294	0.0126068	0.00615603	3.099662
7560	-15325.3	-15382	56.7222	0.117423	0.117252	0.0877334	0.0965751	0.0956577	0.0819194	0.152876	0.0801699	0.0904411	0.183903	0.077417	0.0924575	0.0972368	0.0912149	0.108333	0.137203	0.128346	0.112957	0.130448	0.0684234	0.0785965	0.0836133	0.170871	0.0482102	0.0355217	0.0207912	0.0367105	0.0323022	0.0242584	0.0442797	0.0203859	0.0376416	0.0324297	0.0323967	0.0236774	0.0405424	0.0184502	0.0893969	0.0405307	0.0100082	0.033177	0.0390058	0.0199098	0.213369	0.307371	0.110695	0.368565	0.0371511	0.037097	0.0277576	0.030555	0.0302648	0.0259182	0.0483679	0.0253646	0.0286143	0.0581843	0.0244937	0.0292523	0.0307644	0.0288591	0.0342751	0.043409	0.0406068	0.035738	0.0412719	0.0216482	0.0248669	0.0264541	0.0540612	0.015253	0.0112386	0.00657806	0.0116147	0.01022	0.00767504	0.0140095	0.00644983	0.0119093	0.0102603	0.0102499	0.00749121	0.012827	0.0058374	0.028284	0.0128234	0.00316645	0.0104967	0.0123409	0.00629918	3.160694
7570	-15324.4	-15381.2	56.7222	0.134218	0.10791	0.109223	0.116128	0.0977311	0.101744	0.126624	0.0819076	0.0924014	0.16604	0.0790951	0.0705322	0.0993445	0.0885416	0.110681	0.150517	0.131128	0.112288	0.129091	0.0699065	0.0778106	0.0854257	0.160066	0.0379604	0.0286137	0.0184491	0.0375063	0.0330024	0.0257093	0.0512698	0.0139486	0.0278511	0.0331327	0.0140418	0.0247635	0.0469841	0.02551	0.0847716	0.0414092	0.0172376	0.0338961	0.0330116	0.0332722	0.2115	0.293218	0.105598	0.389683	0.0424646	0.0341413	0.0345567	0.0367413	0.0309208	0.0321903	0.040062	0.0259144	0.0292345	0.0525327	0.0250246	0.0223154	0.0314312	0.0280134	0.0350181	0.0476214	0.0414869	0.0355263	0.0408426	0.0221175	0.0246182	0.0270275	0.0506427	0.0120102	0.00905299	0.00583705	0.0118665	0.0104415	0.00813406	0.016221	0.00441315	0.00881169	0.0104827	0.00444264	0.00783484	0.0148651	0.008071	0.0268206	0.0131013	0.00545373	0.0107243	0.0104444	0.0105269	3.160694
7580	-15330.3	-15387	56.7222	0.136181	0.0940023	0.0995405	0.104423	0.101237	0.102207	0.116081	0.0761933	0.0782298	0.166796	0.0794552	0.106114	0.0997968	0.0889448	0.104919	0.132784	0.128288	0.109518	0.1176	0.09056	0.0781649	0.0895307	0.166245	0.04558	0.0244435	0.0184285	0.0377889	0.0355405	0.0319653	0.0555767	0.0191146	0.0310032	0.0332835	0.040563	0.0281703	0.0497075	0.0300348	0.0606503	0.0415978	0.0136833	0.0167323	0.0353413	0.0446789	0.213705	0.286996	0.105552	0.393747	0.0430859	0.029741	0.0314932	0.0330379	0.0320299	0.0323369	0.0367265	0.0241065	0.0247508	0.0527719	0.0251385	0.0335729	0.0315743	0.0281409	0.0331948	0.042011	0.0405885	0.0346499	0.0372069	0.0286519	0.0247303	0.0283263	0.0525976	0.0144209	0.00773359	0.00583052	0.0119559	0.0112445	0.0101134	0.0175837	0.00604761	0.00980898	0.0105304	0.0128336	0.00891271	0.0157268	0.00950258	0.0191889	0.013161	0.0043292	0.00529385	0.0111815	0.0141358	3.160694
7590	-15334.5	-15391.8	57.328	0.125026	0.0841835	0.0908435	0.0958691	0.105015	0.093835	0.119485	0.0765926	0.106397	0.152283	0.0757158	0.0878545	0.0811165	0.0816591	0.0963246	0.127987	0.130235	0.100547	0.0872851	0.0885802	0.0925664	0.0734672	0.152627	0.0391722	0.0270971	0.0313138	0.0231676	0.0338105	0.0223067	0.0386973	0.016886	0.0382947	0.0352754	0.0186239	0.0353119	0.0456358	0.0275745	0.0869866	0.045698	0.0268744	0.0327896	0.0305	0.0143351	0.216728	0.285892	0.105147	0.392233	0.0417333	0.0281001	0.0303231	0.0320007	0.0350534	0.0313217	0.0398837	0.0255663	0.0355149	0.0508312	0.0252736	0.0293254	0.0270763	0.0272574	0.0321527	0.0427215	0.0434718	0.0335621	0.0291354	0.0295677	0.0308982	0.024523	0.0509463	0.0130755	0.0090449	0.0104524	0.00773323	0.0112858	0.00744586	0.012917	0.00563648	0.0127826	0.0117748	0.00621659	0.011787	0.015233	0.00920425	0.0290357	0.0152538	0.00897057	0.010945	0.0101808	0.004785	2.995847
7600	-15332.3	-15389	56.7204	0.125915	0.0825149	0.105124	0.114718	0.114336	0.0770722	0.131278	0.0882177	0.102507	0.160916	0.0538144	0.0884791	0.109833	0.0953766	0.101392	0.128897	0.140309	0.101262	0.111193	0.08921	0.0932245	0.0817899	0.159109	0.0545554	0.044113	0.0120435	0.039089	0.0455855	0.0290245	0.0417545	0.0175628	0.038567	0.0279057	0.0366188	0.0177339	0.0421949	0.0277706	0.074085	0.0282055	0.0270655	0.0330227	0.0460678	0.0217213	0.216728	0.285892	0.105147	0.392233	0.0398318	0.0261026	0.0332547	0.0362895	0.036169	0.0243809	0.0415281	0.0279066	0.0324268	0.050904	0.0170235	0.0279893	0.0347443	0.0301712	0.0320743	0.040775	0.0443849	0.0320329	0.0351745	0.0282205	0.0294905	0.0258733	0.0503323	0.0172579	0.0139546	0.00380982	0.0123653	0.0144204	0.00918157	0.0132086	0.00555578	0.0122002	0.00882765	0.0115839	0.00560989	0.0133479	0.00878489	0.0234359	0.00892249	0.00856185	0.0104463	0.014573	0.00687128	3.161174
7610	-15332.4	-15389.1	56.7204	0.126498	0.0809736	0.10561	0.130441	0.123596	0.0883581	0.141095	0.086494	0.102981	0.161661	0.0858482	0.0705611	0.109996	0.0975844	0.101862	0.129494	0.11524	0.122343	0.120632	0.0699543	0.0983737	0.070503	0.147647	0.0484514	0.0268634	0.0186103	0.0454002	0.0364024	0.0291589	0.0419478	0.00817392	0.0441418	0.029599	0.0191232	0.0189113	0.0439311	0.0265436	0.0709668	0.052487	0.016334	0.0272183	0.0526674	0.0164975	0.214757	0.296796	0.104191	0.384257	0.0400162	0.025615	0.0334086	0.0412633	0.0390982	0.027951	0.0446336	0.0273613	0.0325769	0.0511396	0.0271571	0.0223212	0.0347958	0.0308697	0.0322227	0.0409638	0.0364547	0.0387016	0.0381606	0.0221292	0.0311193	0.0223028	0.0467062	0.015327	0.00849792	0.00588713	0.0143618	0.0115155	0.00922407	0.0132697	0.00258572	0.0139637	0.0093633	0.00604939	0.00598237	0.0138971	0.00839674	0.0224495	0.0166036	0.00516708	0.00861019	0.0166607	0.0052188	3.161174
7620	-15325.4	-15382.2	56.7204	0.123838	0.0951202	0.0865974	0.113506	0.0992864	0.0773226	0.129778	0.084675	0.107716	0.158261	0.0829755	0.0690772	0.0898021	0.0955321	0.115061	0.137541	0.143277	0.11977	0.118095	0.0746006	0.100303	0.0918786	0.149999	0.0516404	0.0261203	0.0237471	0.0387303	0.0404426	0.0371923	0.0421886	0.0245039	0.0450393	0.032334	0.0337017	0.0177831	0.0430072	0.0319819	0.0783713	0.0513831	0.00392382	0.0220591	0.0203873	0.032624	0.214757	0.296796	0.104191	0.384257	0.0391746	0.0300901	0.0273941	0.0359061	0.0314081	0.0244601	0.0410538	0.0267859	0.0340746	0.0500641	0.0262483	0.0218517	0.0284078	0.0302205	0.0363982	0.0435095	0.045324	0.0378877	0.0373581	0.023599	0.0317298	0.0290647	0.0474503	0.0163358	0.00826286	0.00751213	0.0122519	0.0127935	0.0117654	0.0133458	0.0077515	0.0142477	0.0102285	0.0106611	0.00562547	0.0136048	0.0101171	0.0247918	0.0162544	0.00124125	0.00697815	0.00644928	0.0103202	3.161174
7630	-15332	-15388.7	56.7204	0.116348	0.110456	0.0951813	0.0996255	0.125261	0.0726461	0.125858	0.0795537	0.110112	0.14869	0.0744585	0.0830736	0.0889847	0.0914401	0.114159	0.118803	0.134611	0.0984993	0.110953	0.077239	0.0935131	0.0863216	0.191781	0.0560041	0.0322333	0.0345877	0.0383889	0.0227956	0.0400952	0.039637	0.0228873	0.0276531	0.0344892	0.028698	0.0370721	0.040406	0.0330231	0.0850918	0.0501987	0.0184843	0.0249736	0.019153	0.027735	0.229803	0.291109	0.102194	0.376894	0.0368053	0.0349413	0.0301095	0.0315154	0.0396248	0.0229807	0.0398138	0.0251659	0.0348327	0.0470362	0.0235541	0.0262794	0.0281493	0.028926	0.0361128	0.0375818	0.0425827	0.0311591	0.0350986	0.0244336	0.0295818	0.0273068	0.0606676	0.0177162	0.0101966	0.0109414	0.0121439	0.00721111	0.0126836	0.0125387	0.00724012	0.00874774	0.0109102	0.00907828	0.0117273	0.012782	0.0104465	0.0269178	0.0158798	0.00584728	0.00790011	0.00605881	0.00877365	3.161174
7640	-15325.6	-15382.4	56.7204	0.120858	0.0921142	0.0988709	0.103487	0.130116	0.0754621	0.123401	0.0826375	0.0883252	0.16023	0.0773448	0.0862939	0.0924205	0.108442	0.135161	0.123408	0.133174	0.116652	0.11268	0.0780753	0.0905776	0.0663959	0.147764	0.0464676	0.0336851	0.0227526	0.0500133	0.0301362	0.0193577	0.0464282	0.0206909	0.045513	0.0305581	0.0298105	0.0274288	0.0413292	0.0334994	0.0803829	0.0394996	0.0136301	0.0410098	0.0304133	0.0346776	0.229803	0.291109	0.102194	0.376894	0.038232	0.0291392	0.0312766	0.032737	0.0411608	0.0238715	0.0390365	0.0261414	0.0279406	0.0506868	0.0244671	0.027298	0.0292361	0.0343043	0.0427565	0.0390386	0.042128	0.0369014	0.0356449	0.0246982	0.0286532	0.0210035	0.0467434	0.0146995	0.0106559	0.0071975	0.0158211	0.00953322	0.00612357	0.014687	0.00654532	0.0143975	0.00966668	0.00943019	0.00867676	0.013074	0.0105971	0.0254282	0.0124952	0.00431173	0.012973	0.00962089	0.0109699	3.161174
7650	-15332.8	-15389.6	56.7204	0.126009	0.0895037	0.102379	0.123971	0.114674	0.0861155	0.110224	0.0602769	0.0853142	0.165915	0.0572714	0.0893557	0.0982591	0.0895471	0.12987	0.127787	0.117224	0.131222	0.116678	0.0808455	0.0897003	0.0921263	0.161808	0.0481163	0.0331941	0.0278288	0.0411356	0.0300428	0.0168095	0.0503588	0.0194381	0.0444362	0.0316076	0.0359206	0.0246853	0.038169	0.0388099	0.0970874	0.0365239	0.0119586	0.0195259	0.0338164	0.0356333	0.230809	0.288005	0.102642	0.378545	0.0398616	0.0283134	0.0323864	0.0392167	0.0362758	0.0272416	0.0348679	0.0190679	0.0269881	0.0524853	0.0181171	0.0282666	0.0310831	0.0283272	0.0410828	0.0404238	0.0370823	0.0415106	0.0369097	0.0255745	0.0283756	0.0291431	0.051186	0.015221	0.0105006	0.00880332	0.0130128	0.00950367	0.00531749	0.0159304	0.00614902	0.0140569	0.0099987	0.011363	0.0078089	0.0120743	0.0122771	0.0307124	0.0115539	0.00378296	0.00617679	0.0106974	0.0112722	3.161174
7660	-15327.2	-15384	56.7204	0.115345	0.0893273	0.103156	0.102065	0.114823	0.0899454	0.115903	0.063855	0.0854251	0.166131	0.0781226	0.0802484	0.0949064	0.0896635	0.122495	0.140838	0.118676	0.12617	0.11683	0.0883298	0.0828242	0.0922172	0.15763	0.0507352	0.0332373	0.0235785	0.0383967	0.0408962	0.0222667	0.0471481	0.0157973	0.044494	0.0409275	0.0190357	0.0285541	0.0399604	0.0414018	0.074518	0.0510807	0.0179962	0.0252914	0.0446269	0.0263045	0.22288	0.312462	0.0991159	0.365541	0.0364879	0.0282576	0.0326323	0.0322872	0.036323	0.0284532	0.0366645	0.0201998	0.0270232	0.0525535	0.0247131	0.0253856	0.0300225	0.028364	0.0387498	0.0445525	0.0375419	0.0399125	0.0369576	0.0279421	0.0262004	0.0291718	0.0498643	0.0160495	0.0105142	0.00745878	0.0121463	0.012937	0.0070438	0.0149147	0.00499728	0.0140751	0.0129469	0.00602173	0.00903274	0.012641	0.013097	0.0235729	0.0161588	0.00569288	0.00800065	0.0141172	0.00832113	3.161174
7670	-15343.5	-15400.3	56.7204	0.111329	0.0984061	0.0826062	0.102376	0.115173	0.0891041	0.116256	0.0938685	0.0837823	0.163298	0.0634094	0.0804927	0.104539	0.0928661	0.126099	0.160972	0.119038	0.128057	0.117185	0.0885986	0.0976299	0.071431	0.161899	0.0501304	0.0377664	0.0118315	0.0398524	0.0479681	0.0279979	0.0491007	0.0152073	0.0310957	0.0354475	0.0323167	0.0254711	0.0591176	0.0322397	0.0670709	0.0348538	0.0283253	0.0086555	0.0361264	0.0221849	0.222452	0.311862	0.100847	0.364839	0.0352177	0.0311296	0.0261315	0.0323855	0.0364335	0.028187	0.0367761	0.0296942	0.0265035	0.0516572	0.0200588	0.0254629	0.0330697	0.0293771	0.03989	0.0509215	0.0376561	0.0405093	0.0370701	0.0280271	0.0308841	0.0225963	0.0512147	0.0158581	0.011947	0.00374277	0.0126068	0.0151741	0.00885679	0.0155324	0.00481066	0.00983674	0.0112134	0.010223	0.00805747	0.0187012	0.0101986	0.0212171	0.0110256	0.00896036	0.00273806	0.0114281	0.00701793	3.161174
7680	-15329.7	-15386.5	56.7204	0.1042	0.120387	0.101595	0.108061	0.118948	0.0853813	0.115763	0.0692345	0.0938257	0.16865	0.0785234	0.0831309	0.0897927	0.105649	0.117948	0.137207	0.122939	0.123924	0.101939	0.0811766	0.100709	0.0901546	0.159506	0.0450529	0.0421983	0.0122906	0.0407653	0.035562	0.0214739	0.0435039	0.0150666	0.0519744	0.0334596	0.0235674	0.0181747	0.0493597	0.0491183	0.0710863	0.0411656	0.0196954	0.0210725	0.0314249	0.0165174	0.213135	0.2988	0.094706	0.393359	0.0329623	0.0380831	0.0321383	0.034184	0.0376277	0.0270094	0.0366203	0.0219015	0.0296807	0.0533504	0.02484	0.0262975	0.0284049	0.0334207	0.0373114	0.0434037	0.0388904	0.0392019	0.0322471	0.0256793	0.0318581	0.0285194	0.0504579	0.014252	0.0133489	0.003888	0.0128956	0.0112496	0.00679301	0.0137619	0.00476615	0.0164415	0.0105845	0.00745526	0.00574936	0.0156144	0.015538	0.0224873	0.0130223	0.00623042	0.00666605	0.00994091	0.00522509	3.161174
7690	-15328.4	-15385.1	56.7204	0.11763	0.0938974	0.101693	0.101108	0.0886602	0.0847131	0.115875	0.0847772	0.0942126	0.186416	0.0620645	0.0927034	0.112784	0.105751	0.106641	0.136082	0.127464	0.113137	0.118447	0.0753033	0.0955092	0.0896375	0.159661	0.0470383	0.034704	0.0267791	0.0408048	0.0294043	0.0203881	0.0477871	0.0221348	0.056917	0.0298919	0.018941	0.0148834	0.0487724	0.0253082	0.0711551	0.0471182	0.0131908	0.0326958	0.0367176	0.0323748	0.213135	0.2988	0.094706	0.393359	0.0372108	0.0297033	0.0321694	0.0319843	0.0280466	0.026798	0.0366558	0.0268183	0.029803	0.0589705	0.0196334	0.0293256	0.035678	0.033453	0.0337348	0.043048	0.0403216	0.0357895	0.0374693	0.0238213	0.0302132	0.0283557	0.0505067	0.01488	0.0109782	0.00847125	0.0129081	0.0093017	0.00644953	0.0151169	0.0070021	0.018005	0.00945595	0.00599177	0.00470817	0.0154286	0.00800594	0.0225091	0.0149053	0.00417274	0.0103429	0.0116152	0.0102414	3.161174
7700	-15333.6	-15390.2	56.5502	0.1143	0.101654	0.116714	0.094939	0.102347	0.0818085	0.12514	0.0841851	0.0909823	0.190686	0.0900191	0.0895248	0.108917	0.098015	0.102985	0.131416	0.121401	0.125689	0.103847	0.0860164	0.0674189	0.081532	0.185846	0.0480283	0.0266757	0.0186706	0.0413906	0.0345427	0.019689	0.0476529	0.0251898	0.0406833	0.0287583	0.0295447	0.0191452	0.0496257	0.0278885	0.0904153	0.0536858	0.0334245	0.0354428	0.017615	0.0238995	0.228348	0.286441	0.105827	0.379384	0.0356368	0.0316939	0.0363897	0.0296004	0.03191	0.0255065	0.0390166	0.0262475	0.0283668	0.0594529	0.0280665	0.0279124	0.0339586	0.0305595	0.032109	0.0409734	0.0378507	0.0391879	0.0323778	0.0268185	0.0210201	0.0254204	0.0579438	0.0149744	0.00831706	0.0058212	0.0129049	0.0107699	0.00613872	0.0148574	0.00785376	0.0126844	0.00896636	0.00921156	0.00596918	0.0154725	0.00869518	0.02819	0.0167384	0.0104212	0.0110505	0.00549206	0.00745146	3.207352
7710	-15330.2	-15387.2	56.9956	0.110774	0.0968195	0.115553	0.111189	0.103296	0.0763669	0.115551	0.0809178	0.0840103	0.176074	0.0831209	0.0826645	0.100571	0.0889461	0.0950932	0.132827	0.121861	0.116058	0.106417	0.0675651	0.0770284	0.0650105	0.171546	0.0424132	0.023565	0.0212086	0.0430587	0.0330485	0.0460627	0.0440012	0.0305847	0.0352994	0.0396571	0.0142809	0.023573	0.0563484	0.028802	0.0946526	0.0419949	0.0147512	0.0261263	0.0273495	0.0203534	0.220854	0.30986	0.102353	0.366933	0.0358911	0.0313698	0.0374396	0.0360255	0.0334682	0.0247431	0.0374387	0.0262176	0.0272196	0.0570486	0.0269314	0.0267835	0.0325853	0.0288188	0.0308105	0.0430363	0.0394832	0.0376031	0.0344794	0.0218913	0.0249574	0.0210636	0.0555814	0.013742	0.00763513	0.00687165	0.0139511	0.0107078	0.0149245	0.0142565	0.00990954	0.0114371	0.012849	0.00462707	0.00763773	0.0182571	0.00933193	0.0306678	0.0136065	0.00477945	0.00846502	0.00886134	0.00659457	3.086389
7720	-15330.5	-15387.3	56.7223	0.115055	0.11601	0.102143	0.0943951	0.107288	0.0853675	0.120783	0.0709465	0.0872571	0.160711	0.0863333	0.069123	0.102768	0.108663	0.111798	0.131915	0.117816	0.120543	0.113163	0.0676058	0.0814909	0.0894411	0.190269	0.0463991	0.0279588	0.0247687	0.0429323	0.044467	0.0176494	0.0457018	0.00980512	0.0418707	0.0266582	0.0333678	0.0234951	0.0585262	0.0248054	0.0897134	0.0436179	0.0142432	0.0410743	0.0307056	0.0220236	0.210427	0.284505	0.110157	0.39491	0.0364022	0.0367044	0.0323169	0.0298655	0.0339447	0.0270093	0.0382145	0.0224467	0.0276072	0.0508471	0.0273149	0.0218697	0.0325145	0.0343799	0.0353715	0.0417364	0.0372758	0.0381385	0.0358034	0.0213897	0.0257828	0.0282981	0.0601989	0.0146802	0.00884585	0.00783654	0.0135833	0.0140688	0.00558408	0.0144595	0.00310223	0.0132474	0.00843434	0.0105572	0.0074336	0.018517	0.00784814	0.0283843	0.0138002	0.0045064	0.0129954	0.00971492	0.00696803	3.160669
7730	-15327.9	-15385	57.1234	0.122136	0.0834335	0.100862	0.0932111	0.105942	0.0842968	0.108176	0.0805482	0.0951587	0.158695	0.0600116	0.0839119	0.0967528	0.0841185	0.100037	0.11101	0.133372	0.118804	0.117689	0.0700325	0.0871104	0.0754034	0.183276	0.042112	0.0219236	0.0218539	0.0423938	0.0308174	0.0332406	0.047194	0.0211986	0.034517	0.0290592	0.0313396	0.0171153	0.0549263	0.0350999	0.0885882	0.0496723	0.0268617	0.0292308	0.0238019	0.0166665	0.210427	0.284505	0.110157	0.39491	0.0400237	0.0273409	0.0330521	0.030545	0.034717	0.0276238	0.035449	0.0263954	0.0311832	0.0520039	0.0196656	0.0274977	0.0317056	0.0275654	0.0327818	0.0363775	0.0437056	0.0389316	0.0385662	0.0229494	0.0285458	0.0247094	0.0600589	0.0138	0.0071843	0.00716146	0.0138923	0.0100988	0.0108929	0.0154653	0.0069467	0.0113111	0.0095226	0.0102699	0.00560863	0.0179992	0.0115021	0.0290301	0.0162775	0.00880249	0.00957884	0.00779979	0.00546156	3.051601
