Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	rel_branch_lengths[1]	rel_branch_lengths[2]	rel_branch_lengths[3]	rel_branch_lengths[4]	rel_branch_lengths[5]	rel_branch_lengths[6]	rel_branch_lengths[7]	rel_branch_lengths[8]	rel_branch_lengths[9]	rel_branch_lengths[10]	rel_branch_lengths[11]	rel_branch_lengths[12]	rel_branch_lengths[13]	rel_branch_lengths[14]	rel_branch_lengths[15]	rel_branch_lengths[16]	rel_branch_lengths[17]	rel_branch_lengths[18]	rel_branch_lengths[19]	rel_branch_lengths[20]	rel_branch_lengths[21]	rel_branch_lengths[22]	rel_branch_lengths[23]	rel_branch_lengths[24]	rel_branch_lengths[25]	rel_branch_lengths[26]	rel_branch_lengths[27]	rel_branch_lengths[28]	rel_branch_lengths[29]	rel_branch_lengths[30]	rel_branch_lengths[31]	rel_branch_lengths[32]	rel_branch_lengths[33]	rel_branch_lengths[34]	rel_branch_lengths[35]	rel_branch_lengths[36]	rel_branch_lengths[37]	rel_branch_lengths[38]	rel_branch_lengths[39]	rel_branch_lengths[40]	rel_branch_lengths[41]	rel_branch_lengths[42]	rel_branch_lengths[43]	TL
11540	-15774.1	-15829	54.8588	0.132148	0.09608	0.0820718	0.113026	0.115978	0.0609077	0.144371	0.0792945	0.111912	0.188343	0.0884374	0.0736801	0.0734826	0.117428	0.0987904	0.114726	0.107816	0.120106	0.117157	0.0671844	0.0959743	0.0817868	0.153984	0.0151356	0.0338369	0.0344893	0.0307885	0.0580932	0.0422889	0.0318341	0.0523442	0.0128075	0.0420265	0.0682247	0.0340824	0.0401562	0.0294256	0.013789	0.062361	0.048195	0.0274829	0.0326367	0.0354594	0.041554	0.0302125	0.0258076	0.0355411	0.0364695	0.0191525	0.0453977	0.0249343	0.0351908	0.0592247	0.0278093	0.0231688	0.0231067	0.0369254	0.0310648	0.0360757	0.0339028	0.0377676	0.0368403	0.0211262	0.0301793	0.025718	0.0484204	0.00475941	0.0106401	0.0108452	0.00968149	0.0182675	0.0132978	0.0100103	0.0164597	0.00402733	0.0132153	0.0214534	0.0107172	0.0126272	0.00925293	0.00433598	0.0196095	0.015155	0.00864205	0.0102627	0.0111503	3.180141
11550	-15760.5	-15815.3	54.8588	0.12565	0.0905536	0.075454	0.0774504	0.119926	0.0810198	0.119216	0.0749841	0.0965614	0.169126	0.0814177	0.0928181	0.108669	0.0929737	0.112096	0.130613	0.126003	0.0896725	0.123977	0.0984792	0.0829304	0.0970489	0.174001	0.0248875	0.0396727	0.0258133	0.0224239	0.060834	0.0416404	0.0534072	0.0303171	0.0184535	0.0396092	0.107123	0.0264898	0.0192294	0.0312059	0.00900693	0.0434212	0.0505353	0.0289062	0.0376482	0.0288766	0.0395107	0.0284747	0.0237266	0.0243544	0.0377109	0.0254768	0.0374876	0.0235789	0.0303639	0.0531818	0.0256019	0.0291868	0.0341711	0.0292357	0.0352488	0.0410715	0.0396218	0.0281977	0.0389847	0.0309669	0.0260776	0.0305172	0.0547147	0.0078259	0.0124751	0.00811702	0.00705122	0.0191293	0.0130939	0.016794	0.00953325	0.00580274	0.0124552	0.033685	0.00832975	0.00604671	0.00981273	0.00283224	0.0136539	0.0158909	0.00908961	0.0118385	0.00908029	3.180141
11560	-15761.9	-15816.4	54.5287	0.123719	0.0891625	0.100815	0.0831223	0.118084	0.0797751	0.117384	0.0675442	0.0929316	0.166527	0.0813195	0.0913922	0.0916115	0.113168	0.126788	0.128211	0.149748	0.116969	0.122194	0.0802629	0.0816563	0.087589	0.171327	0.0212453	0.0400621	0.039034	0.0153727	0.0598994	0.0387864	0.0525867	0.0427387	0.011511	0.0328979	0.0925537	0.0265563	0.0322684	0.0343132	0.0258993	0.0493762	0.0497589	0.0387175	0.0490956	0.0356234	0.0378393	0.0272702	0.030834	0.0254228	0.0361156	0.0243991	0.0359018	0.0206583	0.0284229	0.0509321	0.0248714	0.0279521	0.0280192	0.0346121	0.0387777	0.039213	0.0458	0.0357749	0.0373728	0.0245483	0.0249744	0.0267889	0.0524001	0.00649785	0.0122529	0.0119385	0.0047017	0.0183201	0.0118627	0.0160835	0.0130716	0.00352062	0.0100617	0.0283074	0.00812218	0.00986923	0.0104946	0.00792123	0.0151016	0.0152187	0.0118417	0.0150158	0.0108953	3.269598
11570	-15767.8	-15822.3	54.5287	0.138097	0.0940035	0.101054	0.0986147	0.118364	0.0799644	0.12021	0.0677044	0.100649	0.166922	0.0618833	0.0916089	0.0918288	0.0951158	0.127088	0.116627	0.150103	0.138603	0.122484	0.0608744	0.0889206	0.102593	0.171734	0.0172191	0.032726	0.0317997	0.0133663	0.0520897	0.0414391	0.0592524	0.0428149	0.0272957	0.0354314	0.11058	0.0359865	0.0239907	0.0309115	0.00914098	0.0411311	0.048277	0.0285973	0.0492121	0.0332889	0.0422368	0.0287508	0.0309072	0.0301611	0.0362013	0.0244569	0.036766	0.0207073	0.0307832	0.0510529	0.0189269	0.0280184	0.0280857	0.029091	0.0388697	0.0356702	0.0459087	0.0423914	0.0374615	0.0186183	0.0271962	0.0313778	0.0525244	0.00526644	0.0100092	0.00972589	0.00408804	0.0159315	0.0126741	0.0181222	0.0130949	0.00834835	0.0108366	0.0338208	0.0110064	0.0073375	0.00945421	0.00279575	0.0125799	0.0147654	0.00874642	0.0150514	0.0101814	3.269598
11580	-15764.9	-15820	55.0615	0.114948	0.0805504	0.0941075	0.0940907	0.112934	0.0627216	0.0988308	0.0749746	0.0854507	0.159265	0.0883203	0.0765727	0.102297	0.0926693	0.121258	0.111277	0.143217	0.110235	0.120644	0.0543959	0.0848412	0.0978864	0.163855	0.0248982	0.0431084	0.034193	0.0249692	0.0394249	0.0433285	0.0415413	0.043244	0.0244633	0.0305966	0.105507	0.0289822	0.0293395	0.0307342	0.0216717	0.0552047	0.0460622	0.0273967	0.0533229	0.0317618	0.0367823	0.0257754	0.0301135	0.0301081	0.0361377	0.0200703	0.0316249	0.0239912	0.0273434	0.0509632	0.0282617	0.0245025	0.0327341	0.0296533	0.0388015	0.0356075	0.0458281	0.035274	0.0386049	0.0174062	0.0271484	0.0313227	0.0524322	0.0079672	0.0137943	0.0109414	0.00798992	0.0126156	0.0138647	0.0132928	0.0138377	0.00782803	0.00979063	0.0337614	0.00927402	0.00938835	0.00983465	0.00693474	0.017665	0.0147395	0.0087667	0.0170628	0.0101635	3.125092
11590	-15766.6	-15821.7	55.0615	0.111252	0.0896872	0.104859	0.0989058	0.118713	0.0594112	0.103889	0.0788115	0.0973629	0.167415	0.0858248	0.0892063	0.0876639	0.0888321	0.0834331	0.113885	0.0999894	0.133432	0.12938	0.0892971	0.100739	0.079842	0.16816	0.019884	0.0473161	0.0300738	0.0260376	0.0491968	0.0425962	0.0466181	0.0336624	0.0145485	0.0227007	0.0860186	0.0304715	0.025862	0.0370394	0.0249338	0.0580298	0.0436003	0.0495278	0.0241992	0.0327846	0.0355997	0.0286991	0.0335538	0.0316489	0.0379871	0.019011	0.0332433	0.0252189	0.0311552	0.0535713	0.0274631	0.0285452	0.0280516	0.0284255	0.0266978	0.0364423	0.0319957	0.0426969	0.0414003	0.0285742	0.0322356	0.0255487	0.0538095	0.00636269	0.0151407	0.00962335	0.00833178	0.0157425	0.0136304	0.0149173	0.0107717	0.00465538	0.00726401	0.0275251	0.00975059	0.00827559	0.0118522	0.00797859	0.018569	0.0139517	0.0158484	0.00774353	0.0104908	3.125092
11600	-15773.3	-15828.4	55.0615	0.127289	0.0859181	0.101305	0.0955542	0.109348	0.0534986	0.120989	0.0835812	0.0940636	0.168077	0.0944964	0.0861834	0.0817958	0.0837463	0.131921	0.127176	0.0966011	0.123943	0.124441	0.0561491	0.0973255	0.0954561	0.151371	0.0283817	0.0398547	0.0151432	0.0217105	0.0509599	0.057749	0.0537731	0.0278378	0.0317053	0.0523405	0.0831037	0.0294389	0.0304479	0.0330913	0.0145123	0.0560634	0.0387205	0.0251034	0.0227804	0.0221445	0.0407312	0.027493	0.0324167	0.0305765	0.0349902	0.0171191	0.0387153	0.0267452	0.0300995	0.0537832	0.030238	0.0275779	0.0261739	0.026798	0.0422135	0.0406952	0.0309114	0.0396606	0.0398199	0.0179672	0.0311432	0.030545	0.0484374	0.00908189	0.0127531	0.00484569	0.00694717	0.0163067	0.0184791	0.0172069	0.00890785	0.0101454	0.0167485	0.0265924	0.00942018	0.00974304	0.0105889	0.00464381	0.0179397	0.0123902	0.00803287	0.0072895	0.00708602	3.125092
11610	-15766.2	-15821.2	55.0615	0.126029	0.103186	0.101407	0.095459	0.116459	0.0770313	0.130406	0.0676025	0.0941583	0.171406	0.0632717	0.0759453	0.0849104	0.0838306	0.0943534	0.127304	0.120223	0.128694	0.122272	0.0772991	0.0974235	0.0695658	0.147974	0.0339455	0.021097	0.0295183	0.0205814	0.069139	0.0468426	0.0525716	0.0278659	0.0171505	0.051296	0.0831874	0.0302287	0.0261795	0.0436682	0.0265485	0.0379447	0.0371425	0.0275466	0.0405985	0.025828	0.040328	0.0330187	0.0324494	0.030546	0.0372656	0.0246493	0.0417286	0.0216322	0.0301298	0.0548483	0.0202463	0.0243018	0.0271705	0.026825	0.0301922	0.0407362	0.0384701	0.0411808	0.039126	0.024735	0.0311746	0.0222604	0.0473504	0.0108622	0.00675085	0.00944557	0.00658585	0.0221238	0.0149892	0.0168224	0.00891682	0.00548801	0.0164142	0.0266192	0.0096729	0.00837721	0.0139734	0.00849527	0.0121419	0.0118852	0.00881467	0.0129912	0.00826472	3.125092
11620	-15763.7	-15818.2	54.4935	0.134178	0.104577	0.109271	0.101632	0.123989	0.0720867	0.134934	0.0813218	0.0901405	0.18249	0.0856929	0.0680041	0.0814953	0.0892516	0.100455	0.135537	0.121513	0.129678	0.130179	0.0791877	0.0866622	0.0740644	0.194066	0.0361406	0.0317476	0.0153771	0.0229658	0.076094	0.0445114	0.0561171	0.0359641	0.014469	0.0379639	0.0885668	0.0321835	0.0226968	0.0254619	0.0100479	0.0446013	0.0526794	0.0481592	0.0479902	0.0249631	0.0409192	0.031892	0.0333234	0.0309938	0.037812	0.0219836	0.0411496	0.0248	0.0274893	0.0556524	0.026133	0.0207386	0.0248529	0.0272183	0.0306348	0.0413334	0.0370568	0.0395468	0.0396996	0.0241492	0.0264286	0.0225867	0.0591825	0.0110215	0.00968179	0.00468941	0.00700366	0.0232057	0.0135742	0.0171135	0.0109677	0.00441248	0.0115775	0.0270094	0.0098147	0.00692165	0.0077649	0.00306421	0.0136016	0.0160652	0.0146867	0.0146351	0.00761278	3.279108
11630	-15771.6	-15826.1	54.4935	0.103957	0.0837789	0.113783	0.092718	0.131614	0.0838298	0.143231	0.0795243	0.0956833	0.193712	0.0635843	0.0721857	0.0989085	0.113428	0.0986177	0.124095	0.131314	0.137652	0.138184	0.0840569	0.0959566	0.0786186	0.205999	0.0198998	0.0296402	0.0276141	0.0411591	0.0509203	0.0472484	0.0470264	0.0477289	0.0301363	0.021353	0.0813606	0.0280955	0.0229713	0.0229569	0.00974235	0.0550518	0.045548	0.0320282	0.0239903	0.0302048	0.0317029	0.0255493	0.0346994	0.0282754	0.040137	0.0255648	0.0436799	0.0242518	0.0291797	0.0590745	0.0193907	0.0220138	0.0301632	0.0345913	0.0300746	0.0378443	0.0400457	0.0419785	0.0421407	0.0256341	0.029263	0.0239756	0.0628216	0.00606866	0.00903912	0.00842123	0.0125519	0.0155287	0.0144089	0.0143412	0.0145554	0.00919039	0.00651182	0.0248118	0.00856802	0.00700535	0.00700096	0.00297103	0.0167886	0.0138904	0.00976735	0.0073161	0.00921129	3.279108
11640	-15769.1	-15823.7	54.5651	0.128155	0.0808455	0.0914754	0.0991729	0.140779	0.094762	0.111105	0.105853	0.102345	0.154624	0.0810427	0.083196	0.107985	0.0974787	0.105483	0.132735	0.140456	0.0907553	0.120028	0.0720239	0.102637	0.10263	0.16314	0.0293456	0.0623919	0.0217403	0.0301913	0.0544652	0.0381178	0.0468313	0.0534061	0.0266662	0.0212605	0.0916218	0.0338765	0.0327913	0.0196087	0.00641039	0.0477934	0.0399507	0.0342579	0.0348205	0.0254907	0.0393145	0.0248012	0.0280621	0.0304235	0.043187	0.0290704	0.034084	0.0324729	0.0313965	0.0474343	0.0248616	0.0255222	0.0331269	0.0299038	0.0323593	0.0407193	0.043088	0.0278412	0.0368214	0.0220949	0.0314862	0.0314841	0.0500468	0.0090024	0.0191401	0.00666933	0.00926186	0.0167084	0.0116935	0.0143665	0.0163835	0.00818045	0.00652214	0.028107	0.0103924	0.0100595	0.00601541	0.00196653	0.0146617	0.0122558	0.0105094	0.010682	0.00781983	3.259746
11650	-15772.7	-15827.3	54.5651	0.114653	0.106407	0.0927784	0.0920511	0.123185	0.085373	0.129279	0.0895532	0.103802	0.156826	0.0887849	0.0716584	0.115753	0.082838	0.114374	0.134625	0.142457	0.116115	0.119857	0.0730499	0.10574	0.0909239	0.165464	0.0367471	0.0632807	0.0245649	0.0140769	0.0552411	0.0537168	0.0405377	0.0369197	0.0177841	0.0260765	0.0785927	0.0343591	0.0352991	0.0270204	0.0123228	0.0419019	0.0405198	0.0531496	0.0381559	0.0139321	0.0351722	0.0326426	0.0284619	0.0282387	0.0377896	0.0261901	0.0396593	0.0274724	0.0318437	0.04811	0.0272368	0.0219828	0.0355099	0.0254124	0.0350867	0.0412994	0.0437018	0.0356209	0.0367687	0.0224097	0.032438	0.0278929	0.0507597	0.011273	0.0194128	0.00753584	0.00431839	0.0169464	0.0164788	0.0124359	0.011326	0.00545566	0.00799956	0.0241101	0.0105404	0.0108288	0.0082891	0.0037803	0.0128543	0.0124303	0.0163048	0.0117052	0.004274	3.259746
11660	-15759.1	-15813.8	54.6272	0.157075	0.111506	0.0917213	0.0950866	0.118482	0.0868823	0.116035	0.0704317	0.0998394	0.149887	0.0787121	0.0936712	0.108859	0.0796753	0.122594	0.129486	0.113303	0.12224	0.115281	0.0864824	0.086574	0.081561	0.171456	0.0292843	0.0284102	0.0279916	0.0304122	0.0465441	0.051666	0.0545253	0.0403192	0.0153568	0.0257717	0.0755922	0.0353032	0.0376668	0.0456392	0.028131	0.0439855	0.0389728	0.0313697	0.0445668	0.0245611	0.0484365	0.0343846	0.0282836	0.0293214	0.0365356	0.0267915	0.0357813	0.0217187	0.030787	0.0462198	0.0242721	0.0288849	0.0335684	0.0245691	0.0378036	0.0399289	0.0349386	0.0376945	0.0355486	0.0266682	0.0266964	0.0251506	0.0528709	0.00903026	0.00876072	0.00863163	0.00937805	0.0143526	0.015932	0.0168137	0.012433	0.0047355	0.00794708	0.02331	0.0108863	0.0116151	0.0140735	0.00867461	0.0135636	0.0120178	0.00967333	0.0137429	0.00757378	3.24291
11670	-15767	-15821.7	54.6272	0.129696	0.111388	0.0924595	0.0770117	0.109501	0.088594	0.118321	0.0780151	0.0868573	0.15017	0.0930195	0.093597	0.0999373	0.0939851	0.116399	0.0985862	0.128734	0.124648	0.130394	0.0776498	0.0882796	0.107302	0.171575	0.0359806	0.0306887	0.0174892	0.0410477	0.0437552	0.0428632	0.0625553	0.0411135	0.0169291	0.0400313	0.0770814	0.0316771	0.0477863	0.029875	0.0249471	0.0401492	0.0486288	0.026705	0.0454448	0.0320401	0.0399938	0.034348	0.0285113	0.0237477	0.0337664	0.0273193	0.0364862	0.0240571	0.0267838	0.0463072	0.0286839	0.028862	0.0308172	0.0289817	0.0358934	0.0304005	0.039697	0.0384371	0.0402091	0.0239445	0.0272224	0.0330881	0.0529077	0.0110952	0.00946332	0.00539306	0.0126577	0.0134926	0.0132175	0.0192899	0.012678	0.00522036	0.0123443	0.0237692	0.0097681	0.0147356	0.00921241	0.00769282	0.0123806	0.0149954	0.00823488	0.0140136	0.00988006	3.24291
11680	-15770	-15825	55.0282	0.142978	0.0793866	0.0905053	0.0710285	0.121574	0.0606945	0.0964103	0.0785212	0.0879842	0.183687	0.0959141	0.0916186	0.097825	0.0919986	0.113939	0.0965024	0.135264	0.122013	0.127638	0.0760086	0.102826	0.105034	0.165718	0.0222044	0.0375894	0.0171196	0.0175185	0.0518392	0.0511742	0.0612331	0.0206127	0.0258445	0.0341845	0.0882339	0.0248755	0.0308886	0.0231674	0.0233676	0.0355047	0.0417258	0.023682	0.0369428	0.0313629	0.0456196	0.0253296	0.0288772	0.0226628	0.0387902	0.0193656	0.0307613	0.0250535	0.0280728	0.0586084	0.030603	0.0292325	0.0312127	0.0293537	0.0363541	0.0307907	0.0431583	0.0389304	0.0407251	0.0242518	0.0328085	0.0335127	0.0528752	0.00708468	0.0119935	0.00546228	0.00558957	0.0165402	0.016328	0.0195374	0.00657683	0.00824611	0.0109071	0.0281525	0.00793693	0.00985553	0.00739194	0.00745581	0.0113284	0.0133133	0.00755615	0.0117872	0.0100069	3.134141
11690	-15760.3	-15815.4	55.0282	0.123966	0.106596	0.0931601	0.0983698	0.123268	0.0965303	0.12735	0.0763675	0.0952679	0.176108	0.0734225	0.0741327	0.0868907	0.0882026	0.10557	0.11211	0.13234	0.119477	0.122372	0.0728724	0.0887905	0.0702322	0.158881	0.0328977	0.0360384	0.0222154	0.0201898	0.0521176	0.0430557	0.0505254	0.0355985	0.00927639	0.0267626	0.0680403	0.0313743	0.0392952	0.0275081	0.0160184	0.0376846	0.044244	0.0377095	0.0523075	0.0290061	0.0395533	0.0340113	0.0297243	0.0313865	0.0393306	0.0307996	0.0406332	0.0243663	0.0303968	0.0561902	0.0234267	0.0236533	0.0277239	0.0281425	0.0336839	0.0357704	0.0422252	0.038121	0.0390447	0.0232512	0.0283301	0.0224087	0.0506935	0.0104966	0.0114987	0.00708819	0.0064419	0.016629	0.0137376	0.016121	0.0113583	0.00295979	0.00853905	0.0217094	0.0100105	0.0125378	0.00877692	0.00511093	0.0120239	0.0141168	0.0120318	0.0166896	0.00925488	3.134141
11700	-15764.2	-15819.4	55.1882	0.124795	0.107309	0.0930927	0.071676	0.118178	0.0521284	0.128202	0.0851373	0.0959051	0.18272	0.0703239	0.0777412	0.0881595	0.0887925	0.106276	0.112859	0.113704	0.119068	0.111412	0.0805995	0.087101	0.0703034	0.161109	0.0337933	0.0362794	0.022364	0.0200024	0.0524662	0.0457045	0.0675738	0.03173	0.0184983	0.0317634	0.0790461	0.0322825	0.0454103	0.0257329	0.0145193	0.0380109	0.0402254	0.0369303	0.0432839	0.0284272	0.0403784	0.0347207	0.0301209	0.0231913	0.0382373	0.0168666	0.0414808	0.0275469	0.0310309	0.0591205	0.0227539	0.0251538	0.0285247	0.0287295	0.0343865	0.0365166	0.0367897	0.0385254	0.0360482	0.0260786	0.0281822	0.0227472	0.0521282	0.0109341	0.0117385	0.00723605	0.00647195	0.0169759	0.014788	0.0218641	0.0102665	0.00598528	0.0102773	0.025576	0.0104452	0.0146929	0.00832608	0.00469782	0.0122987	0.0130152	0.0119491	0.0140048	0.00919784	3.090636
11710	-15763.6	-15818.8	55.1882	0.117661	0.0914207	0.0914523	0.0704129	0.121604	0.0829499	0.125943	0.073189	0.0772715	0.170152	0.0749612	0.0813792	0.0975676	0.0817604	0.104404	0.110871	0.130571	0.111832	0.109449	0.0717457	0.0783173	0.0690646	0.181215	0.0331978	0.0356401	0.0267735	0.0198184	0.0463509	0.0494081	0.0663831	0.0311708	0.00977827	0.0312037	0.0776532	0.0267756	0.05182	0.0376767	0.0173036	0.0480682	0.0547747	0.0311995	0.0425211	0.0279262	0.0380701	0.0295799	0.0295901	0.0227827	0.039346	0.0268391	0.0407498	0.0236809	0.0250018	0.0550541	0.0242543	0.0263309	0.0315688	0.0264542	0.0337806	0.0358731	0.0422472	0.036184	0.035413	0.0232139	0.0253402	0.0223464	0.0586335	0.0107414	0.0115317	0.00866277	0.00641239	0.0149972	0.0159864	0.0214788	0.0100856	0.00316384	0.0100962	0.0251253	0.00866347	0.0167668	0.0121906	0.00559873	0.0155529	0.0177228	0.0100949	0.0137581	0.00903576	3.090636
11720	-15770.3	-15825.5	55.1882	0.126299	0.085292	0.0981663	0.0755823	0.110154	0.0673865	0.0971287	0.0618228	0.0828559	0.157462	0.0686618	0.0872094	0.0993338	0.0956572	0.112068	0.101926	0.140157	0.120042	0.117484	0.0961613	0.0840669	0.0911955	0.175478	0.014562	0.0293602	0.0229544	0.0262245	0.0506161	0.0433797	0.0513228	0.0312604	0.0158047	0.0374038	0.0715614	0.0370609	0.0497004	0.0404947	0.0294442	0.040223	0.0287289	0.0334901	0.057774	0.0276818	0.040865	0.0275969	0.0317625	0.0244553	0.0356411	0.0218034	0.0314268	0.0200032	0.0268087	0.0509479	0.0222161	0.0282173	0.0321402	0.0309506	0.0362606	0.0329788	0.0453488	0.0388405	0.0380128	0.0311138	0.0272005	0.029507	0.0567772	0.00471166	0.00949974	0.00742709	0.00848515	0.0163772	0.0140358	0.0166059	0.0101145	0.00511374	0.0121023	0.0231543	0.0119913	0.016081	0.0131024	0.00952689	0.0130145	0.00929545	0.010836	0.0186932	0.00895667	3.090636
11730	-15756.9	-15812.1	55.1882	0.145978	0.0944003	0.0977875	0.0801344	0.112695	0.074527	0.112428	0.0786219	0.0885688	0.151496	0.0613834	0.0806216	0.103444	0.0920334	0.107823	0.0980643	0.122278	0.115494	0.113033	0.0888029	0.0808822	0.0877407	0.163104	0.0224751	0.0340383	0.0220849	0.031329	0.0447365	0.0488404	0.0590818	0.0335138	0.0159581	0.0340745	0.0812722	0.0357844	0.0315241	0.0399918	0.0277351	0.0499241	0.0350737	0.0432119	0.0226212	0.0260218	0.0472324	0.030544	0.0316399	0.0259281	0.0364633	0.0241138	0.036377	0.0254387	0.0286572	0.0490179	0.0198611	0.0260858	0.0334702	0.0297781	0.0348869	0.0317295	0.0395642	0.0373691	0.0365728	0.0287329	0.0261701	0.0283892	0.0527737	0.007272	0.0110134	0.00714573	0.0101368	0.0144749	0.0158027	0.0191164	0.0108437	0.00516336	0.0110251	0.0262963	0.0115783	0.0101999	0.0129397	0.0089739	0.0161533	0.0113484	0.0139816	0.00731929	0.00841956	3.090636
11740	-15763.1	-15818.2	55.1144	0.134089	0.096328	0.0798987	0.0817707	0.0994071	0.0760488	0.135332	0.0802273	0.0828309	0.159265	0.0769283	0.0822679	0.105331	0.0790984	0.110025	0.102724	0.124775	0.113196	0.14433	0.0787787	0.0815109	0.0895323	0.166435	0.024686	0.0470808	0.016897	0.0285579	0.0434646	0.0313117	0.0602882	0.0341981	0.022652	0.0215479	0.0967628	0.0346368	0.0321678	0.0408084	0.0275287	0.0521464	0.0387847	0.0240862	0.025642	0.0273225	0.0431056	0.0309666	0.0256851	0.0262869	0.0319565	0.0244475	0.0435054	0.0257907	0.0266277	0.0511992	0.0247302	0.0264467	0.0338608	0.0254278	0.0353697	0.0330229	0.0401116	0.0363893	0.0463979	0.0253251	0.0262034	0.028782	0.053504	0.00793584	0.0151351	0.00543191	0.00918054	0.0139726	0.0100658	0.0193809	0.0109937	0.00728196	0.00692704	0.0311064	0.0111347	0.010341	0.0131187	0.00884967	0.0167636	0.0124682	0.00774302	0.00824315	0.00878339	3.110702
11750	-15769.4	-15824.5	55.1144	0.133652	0.084493	0.110341	0.0747555	0.0975799	0.0833974	0.143827	0.0758162	0.0806835	0.169592	0.0631402	0.07195	0.104988	0.0785008	0.104274	0.112554	0.124369	0.106186	0.118344	0.0679772	0.0812456	0.0949876	0.165893	0.0412234	0.043207	0.0240393	0.0382546	0.05492	0.0462876	0.0545788	0.0245265	0.0139158	0.0188286	0.0964478	0.0252575	0.0294799	0.034742	0.0311551	0.0428432	0.0608464	0.0240078	0.0377933	0.0197987	0.0429653	0.027162	0.0354715	0.0240317	0.0313691	0.0268098	0.0462363	0.0243727	0.0259374	0.0545188	0.0202977	0.0231298	0.0337506	0.0252357	0.033521	0.0361829	0.0399811	0.0341358	0.038044	0.0218527	0.0261181	0.0305357	0.0533298	0.0132521	0.0138898	0.00772794	0.0122977	0.0176552	0.0148801	0.0175455	0.00788457	0.00447352	0.00605284	0.0310052	0.00811954	0.00947692	0.0111686	0.0100155	0.0137728	0.0195603	0.00771781	0.0121495	0.00636472	3.110702
11760	-15763.3	-15818.2	54.8748	0.13909	0.0879304	0.0816916	0.106797	0.10155	0.080959	0.137912	0.0789006	0.083966	0.157547	0.0599619	0.0880767	0.0988373	0.100655	0.122043	0.117133	0.129429	0.131582	0.114742	0.0734113	0.0759502	0.075553	0.175703	0.0174645	0.0424456	0.0213516	0.0314697	0.0573514	0.0505109	0.0567992	0.0261048	0.0134527	0.027699	0.100372	0.026893	0.0306792	0.0273717	0.0299641	0.0372014	0.0589723	0.0302219	0.0292403	0.0407869	0.0437971	0.0276879	0.0257234	0.0336287	0.0319764	0.0254927	0.0434264	0.0248445	0.0264395	0.0496091	0.018881	0.0277339	0.0311223	0.0316947	0.0384293	0.0368834	0.0407551	0.0414332	0.0361305	0.023116	0.0239155	0.0237904	0.0553259	0.0054993	0.0133655	0.00672328	0.0099093	0.018059	0.0159051	0.0178852	0.00821999	0.00423604	0.00872196	0.0316054	0.00846818	0.00966039	0.0086189	0.00943522	0.0117141	0.0185694	0.00951639	0.00920729	0.0128431	3.175773
11770	-15758.6	-15813.4	54.8748	0.132778	0.0875612	0.0813486	0.106349	0.115035	0.0794524	0.121043	0.072133	0.117863	0.166315	0.0772543	0.0954533	0.0853972	0.0852607	0.12153	0.122319	0.123478	0.0912598	0.122412	0.0725567	0.0901193	0.0930773	0.160103	0.0201274	0.0353015	0.0208333	0.0358263	0.0508974	0.0445648	0.0473853	0.0333224	0.0201517	0.0330194	0.0999502	0.0286776	0.0183215	0.0410267	0.0332819	0.050184	0.0453221	0.0295853	0.0377362	0.0301593	0.0418098	0.0275716	0.0256154	0.0334875	0.0362226	0.0250183	0.0381143	0.0227135	0.0371133	0.0523699	0.0243261	0.0300567	0.0268902	0.0268472	0.038268	0.0385163	0.0388812	0.0287363	0.0385457	0.0228469	0.0283771	0.0293085	0.0504137	0.0063378	0.0111159	0.00656008	0.0112811	0.0160268	0.0140327	0.0149209	0.0104927	0.00634545	0.0103973	0.0314727	0.00903012	0.00576916	0.0129186	0.0104799	0.0158021	0.0142712	0.00931594	0.0118825	0.00949669	3.175773
