Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]
2285	1	-13975.7	-13980.6	4.86004	0.2298375	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0533198	0.399482	0.0708245	1.00553e-100	0.410341	0.0660332	0.350807	0.37433	0.0720674	0.202796	0.00130136	0.0525664	0.456995	3.48914
2286	0	-13940.7	-13935.1	-5.55357	0.2427545	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0500566	0.441165	0.0521173	0.0277169	0.380331	0.048613	0.328358	0.380837	0.065622	0.225184	0.0017911	0.0615096	0.485955	3.45074
2287	1	-13979.2	-13984.3	5.09734	0.2368622	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0606421	0.356018	0.0735221	1.09408e-100	0.43712	0.0726977	0.339462	0.363582	0.0863136	0.210643	0.00155497	0.0573801	0.472949	3.46812
2288	0	-13942.7	-13937	-5.69485	0.2383938	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0495724	0.45658	0.0503993	0.0274488	0.369207	0.046793	0.31788	0.398187	0.0599018	0.224032	0.00161426	0.0584457	0.476362	3.46358
2289	1	-13979	-13984.1	5.16241	0.2388395	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0593181	0.367576	0.0660986	1.01667e-100	0.436254	0.0707527	0.320201	0.390278	0.0769369	0.212584	0.00163179	0.0587569	0.477351	3.46226
2290	0	-13943.9	-13938.4	-5.5587	0.2425945	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0539991	0.439846	0.0572837	0.0290276	0.386018	0.0338256	0.313854	0.380581	0.0673983	0.238166	0.0017844	0.0613964	0.485606	3.45121
2291	1	-13977.3	-13981.9	4.58219	0.2219693	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0632792	0.417534	0.0683574	1.00917e-100	0.387726	0.0631036	0.318055	0.398121	0.0723857	0.211438	0.00105188	0.0473327	0.438537	3.51308
2292	0	-13940.3	-13934.8	-5.53447	0.2433525	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0470718	0.439053	0.049938	0.018416	0.402406	0.0431155	0.331747	0.384796	0.065209	0.218248	0.00181629	0.061933	0.487256	3.44899
2293	1	-13977.6	-13982.2	4.64363	0.2236772	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0596046	0.407752	0.0592338	1.0503e-100	0.404578	0.0688313	0.311926	0.396218	0.0690616	0.222794	0.00110302	0.0484536	0.442597	3.50785
2294	0	-13945.9	-13940.9	-5.02042	0.2602371	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0610969	0.41212	0.0521641	0.0268455	0.417552	0.0302215	0.326187	0.382749	0.0704168	0.220647	0.00262359	0.0741762	0.522583	3.40062
2295	1	-13979.9	-13984.4	4.43972	0.2180765	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0648123	0.41399	0.058273	1.06097e-100	0.398937	0.0639878	0.315676	0.404145	0.0651488	0.215031	0.000941368	0.0448111	0.429172	3.52508
2296	0	-13942.6	-13937.3	-5.29773	0.2509349	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.055153	0.408035	0.0528824	0.0178693	0.420376	0.0456841	0.34484	0.364035	0.0713077	0.219817	0.00215562	0.067366	0.503453	3.42703
2297	1	-13976.8	-13981.5	4.70033	0.2252691	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0593019	0.433268	0.0575096	1.018e-100	0.390688	0.0592322	0.326473	0.386839	0.0694719	0.217216	0.00115217	0.0495061	0.446354	3.50299
2298	0	-13942.9	-13937.8	-5.0402	0.2595577	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0499491	0.408323	0.0559968	0.0285174	0.411237	0.0459773	0.329131	0.371704	0.073809	0.225355	0.00258745	0.073674	0.521213	3.40253
2299	1	-13979.1	-13984.4	5.2968	0.2429959	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0688806	0.387532	0.0562914	1.13788e-100	0.428706	0.0585908	0.344971	0.365882	0.0806922	0.208455	0.00180125	0.0616805	0.486481	3.45004
2300	0	-13940.3	-13935.1	-5.20379	0.2540341	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0464588	0.429501	0.0580565	0.0283747	0.397972	0.0396371	0.331505	0.384422	0.0621434	0.221929	0.00230512	0.0696183	0.509916	3.41816
2301	1	-13977.4	-13982	4.61473	0.2228715	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.06468	0.387204	0.0729666	1.17252e-100	0.422818	0.0523309	0.330518	0.378235	0.0804201	0.210827	0.00107869	0.0479237	0.440685	3.51031
2302	0	-13945.3	-13939.1	-6.16921	0.2245123	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0521006	0.341638	0.0580053	0.0209085	0.476989	0.0503586	0.341848	0.377033	0.0696753	0.211443	0.00112862	0.0490048	0.444571	3.5053
2303	1	-13980	-13984.8	4.77916	0.2275083	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0629611	0.407178	0.0679981	1.05462e-100	0.409668	0.0521947	0.344374	0.373399	0.0776306	0.204596	0.00122378	0.0509989	0.451596	3.49618
2304	0	-13944.7	-13939.5	-5.19531	0.2543163	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0594449	0.385297	0.0556125	0.0282531	0.435151	0.0362409	0.347651	0.369192	0.0718694	0.211287	0.00231905	0.0698243	0.5105	3.41736
2305	1	-13977.7	-13982.4	4.6838	0.2248034	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0589321	0.396387	0.0642833	1.04424e-100	0.419282	0.0611153	0.346732	0.383908	0.0710548	0.198305	0.00113764	0.0491975	0.445258	3.50441
2306	0	-13944.1	-13938.8	-5.27797	0.2515824	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0492511	0.377994	0.0653858	0.0373833	0.438758	0.0312279	0.341062	0.365914	0.0749022	0.218122	0.00218633	0.0678351	0.504811	3.42517
2307	1	-13976.2	-13980.8	4.60791	0.2226819	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0581426	0.411164	0.0651728	1.06633e-100	0.398795	0.0667257	0.312994	0.392914	0.0777889	0.216302	0.00107302	0.0477994	0.440234	3.51089
2308	0	-13940.7	-13935.4	-5.35321	0.2491291	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0525483	0.385775	0.0633879	0.0261609	0.442295	0.0298331	0.320037	0.386922	0.0718681	0.221173	0.00207142	0.0660617	0.499646	3.43222
2309	1	-13974	-13978.3	4.35249	0.2157387	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0619696	0.369783	0.0681645	1.09587e-100	0.441501	0.0585812	0.330206	0.377593	0.0796099	0.212591	0.000878965	0.0433198	0.423474	3.53233
2310	0	-13938.2	-13932.5	-5.69325	0.2384424	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0494336	0.383472	0.0583258	0.0245035	0.438269	0.045996	0.335333	0.380426	0.0714456	0.212796	0.00161617	0.0584797	0.47647	3.46343
2311	1	-13976.4	-13981.5	5.11007	0.2372474	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0589917	0.362182	0.0708462	1.10111e-100	0.44361	0.0643706	0.330588	0.383959	0.0800044	0.205448	0.00156974	0.0576475	0.47381	3.46697
2312	0	-13941.2	-13936.2	-5.02707	0.2600083	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0463632	0.371127	0.0623944	0.0242457	0.461605	0.0342652	0.348735	0.36647	0.0717607	0.213035	0.00261138	0.074007	0.522122	3.40126
2313	1	-13977	-13981.3	4.30605	0.2145081	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0580173	0.339922	0.0795823	1.02716e-100	0.461258	0.0612211	0.334066	0.372412	0.0849463	0.208576	0.000847287	0.042542	0.420452	3.53616
2314	0	-13938.4	-13932.8	-5.57871	0.2419707	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0522879	0.383423	0.0573176	0.0203864	0.441901	0.0446837	0.341313	0.370236	0.0746719	0.213779	0.00175843	0.0609558	0.484244	3.45304
2315	1	-13975.3	-13979.6	4.29482	0.214212	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0629101	0.362196	0.0697493	1.07756e-100	0.437713	0.0674317	0.341904	0.377204	0.0728942	0.207997	0.000839783	0.0423556	0.419723	3.53708
2316	0	-13944.4	-13938.6	-5.70185	0.2381804	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0500432	0.345804	0.0535079	0.0229726	0.471987	0.0556855	0.349202	0.359008	0.0730126	0.218778	0.00160591	0.058297	0.475888	3.46421
2317	1	-13976.2	-13981.2	4.982	0.2334118	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0710066	0.359582	0.0640622	1.16441e-100	0.439879	0.06547	0.330515	0.376776	0.0744134	0.218296	0.00142668	0.055	0.465174	3.4784
2318	0	-13942.8	-13936.8	-5.97694	0.2300021	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0458192	0.345637	0.054172	0.023479	0.492752	0.0381416	0.349166	0.367722	0.072831	0.210281	0.00130697	0.0526778	0.457375	3.48864
2319	1	-13975.3	-13979.8	4.4334	0.217906	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0561492	0.387994	0.0647945	1.18217e-100	0.429959	0.0611038	0.351194	0.366264	0.0763312	0.206211	0.000936717	0.0447018	0.428758	3.5256
2320	0	-13944.9	-13939	-5.84763	0.2337979	0.110336	0.0404705	0.2518	0.530178	0.170971	0.0397043	0.00923831	0.0611389	0.0169306	0.0286552	0.00957267	0.111653	0.0166894	0.0253353	0.0290013	0.0503777	0.270389	0.0325682	0.0409799	0.0479929	0.0906922	0.14416	0.0421467	0.0600935	0.260159	0.385373	0.0117776	0.228189	0.000415983	0.25601	0.0162519	0.0676391	0.16497	0.181827	0.208566	0.0127014	0.0832667	0.0726348	0.0552639	0.103034	0.0224174	0.0480411	0.0693285	0.0469017	0.349425	0.070474	0.0265487	0.473846	0.0328038	0.336444	0.38019	0.0697574	0.213609	0.00144067	0.0552648	0.46605	3.47724
2321	1	-13973.2	-13978	4.81034	0.2284025	0.0500927	0.0487125	0.165973	0.0846408	0.00931323	0.0745252	0.0887329	0.177165	0.402173	0.0342196	0.00277277	0.144813	0.146867	0.00516784	0.0525298	0.0670035	0.00626783	0.00698374	0.0169744	0.216031	0.0564681	0.0877805	0.0901443	0.0318692	0.112017	0.118864	0.224325	0.00904945	0.127888	0.00735843	0.0444205	0.00578203	0.0743007	0.0438276	0.071882	0.112758	0.0230513	0.0356637	0.0869486	0.0626798	0.0125209	0.103164	0.0509521	0.0597484	0.419346	0.057959	1.10833e-100	0.404106	0.0588405	0.335619	0.376277	0.0704037	0.2177	0.00125319	0.0515989	0.453675	3.49347
