Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	sr[1]	sr[2]	sr[3]	sr[4]
3338	0	-13823.6	-13825.3	1.62382	0.9773901	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0450155	0.389729	0.047844	0.043322	0.438528	0.0355619	0.342523	0.373271	0.0685413	0.215664	0.4815206	0.132421	0.469849	0.99615	2.40158
3339	1	-13771.7	-13775.3	3.55151	0.9292285	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0581356	0.317255	0.0645316	0.0201415	0.501156	0.0387801	0.334101	0.365465	0.0845181	0.215916	0.4808122	0.122626	0.454395	0.987207	2.43577
3340	0	-13823.8	-13824.9	1.14798	0.8653205	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0448683	0.413809	0.0464498	0.0386588	0.424895	0.0313185	0.349836	0.376831	0.068825	0.204508	0.4927385	0.109363	0.432161	0.973532	2.48494
3341	1	-13776.1	-13779	2.94017	0.8003215	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0562152	0.316638	0.0679112	0.0134821	0.508254	0.0374991	0.333835	0.368314	0.0925511	0.205299	0.454693	0.0956272	0.407263	0.957044	2.54007
3342	0	-13825.8	-13826.6	0.849994	0.8058734	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0475862	0.416429	0.0561307	0.033292	0.412007	0.0345546	0.336054	0.362745	0.0679766	0.233224	0.4860606	0.0968079	0.409488	0.958569	2.53513
3343	1	-13778.5	-13782	3.52756	0.92352	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0544181	0.296298	0.0695061	0.0158109	0.52139	0.0425768	0.34711	0.358706	0.092968	0.201216	0.4614701	0.121453	0.452492	0.986074	2.43998
3344	0	-13820.3	-13821.6	1.31121	0.9011339	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0423838	0.400741	0.0496616	0.0251688	0.441119	0.0409255	0.348023	0.368745	0.0715429	0.21169	0.4570855	0.11683	0.444876	0.98147	2.45682
3345	1	-13773	-13776	2.98438	0.8086012	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0563864	0.305773	0.064287	0.0230822	0.523134	0.0273377	0.352097	0.348874	0.0925769	0.206452	0.4430347	0.0973877	0.410574	0.95931	2.53273
3346	0	-13818.4	-13819.2	0.851253	0.80611	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0431826	0.392185	0.0546633	0.0268693	0.437398	0.0457021	0.344579	0.375013	0.0714313	0.208977	0.4684884	0.0968582	0.409582	0.958634	2.53493
3347	1	-13772.6	-13775.9	3.25136	0.8618296	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.053952	0.316135	0.0641049	0.0174597	0.513674	0.0346746	0.351691	0.348199	0.0912622	0.208848	0.4701863	0.108631	0.430885	0.972717	2.48777
3348	0	-13820.1	-13821.1	1.0647	0.8479759	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0457228	0.377969	0.0555769	0.0252527	0.444708	0.0507703	0.338875	0.371315	0.0763367	0.213473	0.467306	0.105719	0.425755	0.969411	2.49912
3349	1	-13771.2	-13774.8	3.52551	0.9230335	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0507363	0.354822	0.0538974	0.0169907	0.489954	0.033599	0.349214	0.357278	0.0830004	0.210507	0.47282	0.121353	0.452329	0.985977	2.44034
3350	0	-13821.1	-13822.4	1.33504	0.906576	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0440896	0.402462	0.054537	0.0314514	0.41347	0.0539893	0.34498	0.372262	0.0692534	0.213505	0.4799886	0.117957	0.44675	0.982614	2.45268
3351	1	-13775.4	-13779.1	3.66585	0.957359	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0507966	0.303242	0.0613085	0.0171351	0.522565	0.0449534	0.337591	0.359463	0.0928835	0.210063	0.4572017	0.128369	0.463549	0.992559	2.41552
3352	0	-13818.2	-13819.7	1.52476	0.9520332	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0452773	0.39867	0.0565726	0.0208364	0.438596	0.0400473	0.346464	0.374134	0.0691018	0.2103	0.492402	0.127287	0.461844	0.991574	2.4193
3353	1	-13775.1	-13779.1	3.94659	1.033248	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.050961	0.306968	0.0615069	0.019441	0.529195	0.0319274	0.34385	0.354994	0.093521	0.207635	0.4810278	0.14354	0.486522	1.0053	2.36464
3354	0	-13823.1	-13824.1	0.924609	0.8200975	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0512562	0.399828	0.037461	0.0265032	0.434398	0.0505537	0.354141	0.364104	0.0692064	0.212548	0.4735126	0.0998276	0.415101	0.962372	2.5227
3355	1	-13775	-13779.2	4.12898	1.088615	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0545961	0.343926	0.0567965	0.0210742	0.484782	0.0388252	0.335967	0.360721	0.088824	0.214488	0.4533175	0.154288	0.501857	1.01326	2.33059
3356	0	-13827	-13827.9	0.956646	0.8263348	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0431709	0.374664	0.0404635	0.019489	0.469215	0.0529974	0.357866	0.357679	0.0719894	0.212465	0.4643538	0.101149	0.417524	0.963993	2.51733
3357	1	-13774.4	-13778.2	3.7702	0.9843688	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0624974	0.325814	0.0563878	0.0277823	0.496377	0.0311412	0.314161	0.372697	0.0883116	0.22483	0.4760442	0.133825	0.472003	0.997361	2.39681
3358	0	-13820.9	-13822.3	1.36336	0.9131189	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.050269	0.399581	0.0485886	0.0214069	0.43041	0.049744	0.340955	0.380296	0.0683206	0.210429	0.4757281	0.119309	0.448984	0.983967	2.44774
3359	1	-13780.5	-13784.8	4.32867	1.155863	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0637159	0.295774	0.0574873	0.027947	0.506055	0.0490205	0.320543	0.374603	0.0889589	0.215895	0.492955	0.166964	0.519063	1.02169	2.29228
3360	0	-13824	-13825.2	1.21575	0.8798867	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0441038	0.426551	0.0362023	0.0225998	0.41377	0.0567736	0.362217	0.356771	0.0640624	0.21695	0.4959411	0.11241	0.437414	0.97685	2.47333
3361	1	-13774.3	-13778.3	4.02785	1.057263	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0566698	0.324587	0.0599874	0.0255751	0.498923	0.0342583	0.346004	0.350078	0.086994	0.216925	0.450581	0.148236	0.493312	1.00888	2.34958
3362	0	-13821.8	-13822.3	0.468249	0.7391241	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0503878	0.418662	0.046452	0.0246706	0.411338	0.0484892	0.332757	0.381184	0.0646736	0.221385	0.4244478	0.0825571	0.38142	0.938547	2.59748
3363	1	-13772	-13775.4	3.34532	0.8820001	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0514655	0.342321	0.0645808	0.0238941	0.474141	0.0435983	0.339616	0.366751	0.0820446	0.211588	0.4660214	0.112851	0.438167	0.977321	2.47166
3364	0	-13822.3	-13823.4	1.04719	0.8444026	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0505533	0.430764	0.0488286	0.0186098	0.383872	0.0673722	0.330787	0.379331	0.0673438	0.222538	0.4613905	0.104966	0.424415	0.968538	2.50208
3365	1	-13778.4	-13782.3	3.8932	1.018001	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0473923	0.347747	0.0762701	0.0209053	0.470282	0.0374036	0.335409	0.378798	0.0786858	0.207107	0.4940779	0.140531	0.482096	1.00292	2.37445
3366	0	-13826.3	-13826	-0.323478	0.626313	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0460899	0.424315	0.038326	0.0282629	0.413152	0.049854	0.350397	0.372994	0.0679817	0.208627	0.4299976	0.0585765	0.326586	0.894171	2.72067
3367	1	-13778.8	-13781.7	2.9069	0.7941829	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0460056	0.291837	0.0671915	0.0193315	0.52387	0.0517649	0.339792	0.376352	0.0815375	0.202319	0.4410656	0.0943203	0.404781	0.95533	2.54557
3368	0	-13823.5	-13825	1.41082	0.924269	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0437985	0.368879	0.0470749	0.0236933	0.448038	0.0685163	0.355917	0.360093	0.0717528	0.212237	0.4763368	0.121607	0.452743	0.986223	2.43943
3369	1	-13774.1	-13777.7	3.63969	0.9507905	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0567654	0.296459	0.0600699	0.0190658	0.526844	0.0407959	0.348451	0.35314	0.0863201	0.212089	0.4579342	0.127034	0.461444	0.991342	2.42018
3370	0	-13822.6	-13824.2	1.62512	0.9777296	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0420768	0.391541	0.0478346	0.0258975	0.430426	0.0622241	0.359708	0.363649	0.0650226	0.21162	0.4771386	0.132489	0.469954	0.99621	2.40135
3371	1	-13776.9	-13780.2	3.33407	0.8795412	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0508003	0.279285	0.0648045	0.0217131	0.543084	0.0403135	0.346849	0.350033	0.0894056	0.213712	0.4314277	0.112338	0.437291	0.976773	2.4736
3372	0	-13819.8	-13820.7	0.903633	0.8160564	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.0434383	0.434457	0.0430418	0.027786	0.402745	0.0485313	0.351693	0.36715	0.060636	0.220521	0.4645891	0.0989705	0.413519	0.961306	2.5262
3373	1	-13773.7	-13777.3	3.6543	0.9544494	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0655879	0.282783	0.062425	0.0221616	0.539811	0.0272315	0.329323	0.358141	0.0952366	0.217299	0.4461817	0.127778	0.462619	0.992022	2.41758
3374	0	-13822.3	-13823.3	1.00943	0.8367878	0.0619674	0.0334819	0.0448166	0.395203	0.180442	0.118249	0.0241459	0.0174815	0.174071	0.201019	0.110518	0.0903619	0.0615665	0.0102137	0.134502	0.0828348	0.0160925	0.0126216	0.0140688	0.0312628	0.0668339	0.0591248	0.0367349	0.139613	0.273251	0.188668	0.0333816	0.042578	0.370929	0.115033	0.0139194	0.029811	0.217079	0.0868941	0.224104	0.0926543	0.311787	0.028077	0.125267	0.174191	0.0799594	0.0238525	0.0132877	0.045269	0.395133	0.0460387	0.035485	0.453973	0.0241014	0.359301	0.363751	0.065663	0.211285	0.4669119	0.103359	0.421534	0.966649	2.50846
3375	1	-13773.1	-13776.5	3.39008	0.8918946	0.072424	0.269781	0.000721316	0.143014	0.093709	0.0758662	0.0572668	0.0181	0.248655	0.290861	0.0901674	0.206658	0.0677594	0.0540487	0.555198	0.0337324	0.0313198	0.0162461	0.0152363	0.188853	0.182812	0.0908273	0.153622	0.00272323	0.035986	0.0258606	0.0327651	0.0730049	0.0931115	0.0210114	0.0597601	0.0759675	0.047785	0.20399	0.0184869	0.100803	0.0904877	0.0953175	0.00406289	0.048589	0.0160028	0.161044	0.186321	0.0570934	0.307023	0.0628778	0.0186831	0.523779	0.0305435	0.333716	0.358926	0.0964971	0.210861	0.4719293	0.114912	0.44166	0.979492	2.46394
