Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3400	-13982	-13986.1	4.18564	1.240251	0.169194	0.106061	0.114039	0.117721	0.140146	0.104947	0.154058	0.10787	0.121676	0.215308	0.065936	0.105449	0.10959	0.122085	0.128334	0.161271	0.219189	0.140853	0.18197	0.0685054	0.100776	0.106649	0.227009	0.0740187	0.045027	0.0114492	0.0522447	0.0536774	0.155927	0.0273615	0.0682889	0.0719093	0.0371515	0.00436994	0.0246154	0.0317228	0.0414128	0.0130815	0.0292019	0.016023	0.0246536	0.0162715	0.0206134	0.182271	0.538716	1.03067	2.24834	0.210448	0.384909	0.0894368	0.315206	0.3555034	3.907657
3410	-14001.1	-14007.1	6.03887	1.513244	0.166231	0.088372	0.16951	0.120471	0.139049	0.0719912	0.120512	0.0740392	0.129481	0.216006	0.0718541	0.0852337	0.136669	0.145488	0.128892	0.158356	0.156667	0.148399	0.138504	0.0733541	0.0809929	0.0639187	0.278774	0.0338624	0.0323874	0.0313312	0.0395636	0.0525631	0.111155	0.0302805	0.0735346	0.0747056	0.0205536	0.00735308	0.0251607	0.0398983	0.0842037	0.0318652	0.00839844	0.0331872	0.0380827	0.0231072	0.0231282	0.227361	0.590746	1.05119	2.1307	0.212193	0.387806	0.0849894	0.315011	0.3952447	3.777085
3420	-13990.8	-13996.5	5.7508	1.482139	0.213832	0.0812396	0.121038	0.128849	0.127328	0.107728	0.105782	0.104132	0.100823	0.240374	0.0956698	0.105158	0.0960858	0.113278	0.133402	0.172999	0.170419	0.176469	0.163597	0.0882016	0.109188	0.061777	0.228485	0.0505117	0.0274064	0.0168816	0.0620533	0.0493128	0.117737	0.0277812	0.0551324	0.0717047	0.0180008	0.0230393	0.026568	0.0308745	0.0235708	0.0179072	0.0293448	0.00905715	0.0212484	0.0316063	0.0451207	0.22255	0.585556	1.04936	2.14254	0.202718	0.381101	0.0884257	0.327756	0.393913	3.800713
3430	-13991	-13993.4	2.37249	1.392581	0.161802	0.133444	0.134496	0.115508	0.153841	0.0978792	0.14372	0.108193	0.1117	0.266379	0.0956698	0.105158	0.122778	0.13663	0.122871	0.179712	0.170702	0.186155	0.164237	0.0959902	0.109188	0.0716767	0.28525	0.0874075	0.0204665	0.0145147	0.0364499	0.0801576	0.114555	0.0231392	0.0789016	0.0708221	0.0405521	0.0310309	0.00314765	0.0520897	0.0428888	0.0126166	0.0187958	0.0361756	0.032659	0.0281702	0.0247282	0.208241	0.569642	1.04344	2.17868	0.207217	0.39965	0.0844445	0.308689	0.3720592	4.122249
3440	-13985.1	-13986.6	1.50434	1.337138	0.205022	0.133444	0.114544	0.111272	0.157481	0.0915525	0.138073	0.110082	0.138394	0.275282	0.102712	0.112327	0.116661	0.104415	0.159301	0.160661	0.195091	0.155187	0.134986	0.110459	0.112318	0.104598	0.269595	0.102775	0.0644774	0.0416505	0.0391222	0.0681243	0.12076	0.0163874	0.0860836	0.0589747	0.0224687	0.00238545	0.00983548	0.0520897	0.0398435	0.0188784	0.0360952	0.0299728	0.0202401	0.0252465	0.0289682	0.199032	0.558995	1.03923	2.20274	0.207761	0.389769	0.0866955	0.315775	0.3419065	4.197836
3450	-13983.4	-13984.5	1.11541	1.460477	0.197185	0.123059	0.121779	0.11869	0.147949	0.0947306	0.178906	0.097995	0.126783	0.228647	0.0797897	0.110634	0.138339	0.128981	0.139778	0.154384	0.1715	0.147996	0.159697	0.0852729	0.127238	0.0974464	0.303734	0.0707293	0.045484	0.0220563	0.0520798	0.101498	0.123578	0.0282476	0.0709259	0.131279	0.0426752	0.00118144	0.0146553	0.0386078	0.0692139	0.0181089	0.0286549	0.0213477	0.0257961	0.0412111	0.0326583	0.219152	0.581843	1.04801	2.15099	0.211784	0.384373	0.0871606	0.316682	0.3592484	4.260504
3460	-13988.8	-13992.5	3.71157	1.673218	0.1922	0.0926125	0.105421	0.0754073	0.142404	0.134065	0.169818	0.117182	0.103638	0.234057	0.0959309	0.114191	0.122325	0.110944	0.150482	0.165682	0.153502	0.153499	0.159697	0.0651788	0.111962	0.0727639	0.234219	0.0491615	0.0446791	0.0328721	0.0579137	0.0732106	0.132543	0.0254058	0.0562638	0.0985348	0.0456825	0.000424018	0.0373948	0.0503781	0.0286351	0.0307654	0.04634	0.038401	0.0408125	0.0212078	0.045306	0.250884	0.61506	1.05916	2.0749	0.202088	0.390112	0.0885282	0.319272	0.3924437	4.033111
3470	-13994.8	-13999.8	4.99139	2.00018	0.171319	0.139943	0.113177	0.105298	0.117244	0.0961984	0.146854	0.0929956	0.11755	0.229434	0.0661363	0.111235	0.0873387	0.113375	0.14142	0.195467	0.168888	0.156217	0.142573	0.0920836	0.10629	0.08798	0.241848	0.0416517	0.0307974	0.0328721	0.0491401	0.0734979	0.132543	0.02824	0.0742748	0.0884473	0.0585839	0.00214621	0.0545191	0.0462153	0.0230767	0.0267553	0.0194273	0.00381367	0.0298657	0.0280141	0.0545436	0.293296	0.655033	1.06999	1.98168	0.20402	0.3889	0.0846568	0.322423	0.3921012	3.939292
3480	-13988.8	-13991.4	2.54708	1.425585	0.150237	0.130732	0.123144	0.109057	0.125572	0.114518	0.171461	0.0964519	0.116519	0.227995	0.076836	0.132406	0.139878	0.113602	0.148204	0.15956	0.189159	0.13959	0.13343	0.0670561	0.11767	0.096442	0.292231	0.0683265	0.0675668	0.0475092	0.0437482	0.076977	0.149432	0.0187753	0.0820578	0.107063	0.0308821	0.00188584	0.0185073	0.0445024	0.0334354	0.0226355	0.00384393	0.0317106	0.0360723	0.0328066	0.0215565	0.213595	0.575682	1.04574	2.16499	0.20467	0.393933	0.0786361	0.322761	0.3712547	4.111045
3490	-13985.1	-13987.9	2.82326	1.561564	0.155501	0.14328	0.121496	0.125814	0.133395	0.0931038	0.14664	0.100606	0.108719	0.246257	0.10609	0.0953979	0.133133	0.101347	0.151818	0.148089	0.168887	0.142935	0.1774	0.10662	0.132061	0.0919678	0.207862	0.0518402	0.0623704	0.0384146	0.067791	0.0968868	0.136138	0.011831	0.0547699	0.089046	0.0315043	0.0271091	0.0193242	0.0766119	0.0350906	0.0314653	0.0193244	0.0451277	0.022355	0.0291123	0.0217142	0.234678	0.598493	1.05384	2.11299	0.207703	0.375721	0.0870735	0.329503	0.3602437	4.106247
3500	-13982.1	-13987	4.92402	1.50076	0.168554	0.136821	0.133333	0.121639	0.158503	0.109733	0.147852	0.0719422	0.129843	0.195231	0.0872014	0.10351	0.106932	0.0851745	0.165517	0.148315	0.175888	0.157585	0.147497	0.0802209	0.12592	0.0818563	0.204364	0.0868062	0.0320908	0.0344254	0.053991	0.0554561	0.0586858	0.0328511	0.0733053	0.111802	0.0468993	0.01534	0.0193242	0.0368955	0.0476855	0.0184166	0.00912253	0.0302102	0.0250589	0.0304055	0.024313	0.22544	0.588683	1.05047	2.13541	0.206573	0.38083	0.0878009	0.324796	0.3785321	3.886519
3510	-13982	-13984.1	2.01178	1.496462	0.186726	0.107092	0.143626	0.120312	0.171091	0.092531	0.143463	0.092584	0.124106	0.226707	0.0981158	0.10737	0.128812	0.124997	0.159026	0.147062	0.188569	0.157585	0.171035	0.123561	0.112663	0.109011	0.262896	0.0712403	0.0354989	0.0362875	0.0546397	0.0565597	0.141902	0.0409832	0.0733053	0.0516263	0.0362459	0.01534	0.017783	0.0490343	0.0257811	0.0148415	0.0371323	0.0203679	0.0488808	0.0272154	0.0234227	0.224775	0.587966	1.05021	2.13704	0.209045	0.375987	0.0878205	0.327148	0.3555467	4.177028
3520	-13988.4	-13990.2	1.78968	1.531897	0.19006	0.144457	0.117488	0.138354	0.175327	0.0795636	0.141315	0.120682	0.136464	0.210858	0.101022	0.127778	0.128372	0.111069	0.183483	0.152577	0.183544	0.173209	0.138024	0.0853578	0.13361	0.0911771	0.230514	0.0671816	0.0328525	0.0365318	0.0337685	0.0783891	0.134817	0.037378	0.0883139	0.0516263	0.0505848	0.0105051	0.0440952	0.036533	0.0512797	0.00505587	0.0254865	0.0271927	0.0511194	0.0104062	0.0375795	0.230208	0.593781	1.05224	2.12377	0.204418	0.386718	0.085187	0.323677	0.3445674	4.205001
3530	-13983.7	-13986.5	2.88147	1.470973	0.160123	0.11472	0.147933	0.119202	0.15587	0.0989941	0.135232	0.0921994	0.117959	0.238326	0.0969999	0.119701	0.133029	0.129275	0.165055	0.115063	0.192493	0.161605	0.160238	0.10397	0.107108	0.089276	0.24976	0.0746519	0.0442024	0.0471617	0.0559439	0.0436754	0.121043	0.0369084	0.0880364	0.0937268	0.0221811	0.0141936	0.00550846	0.0533221	0.0489753	0.018798	0.0105005	0.0260869	0.0449147	0.0153779	0.0163895	0.220803	0.583652	1.04867	2.14687	0.198781	0.376363	0.0890062	0.335851	0.3704465	4.085728
3540	-13990.3	-13995.8	5.52049	1.814657	0.190774	0.126027	0.0885776	0.105203	0.111499	0.0835066	0.148132	0.0946134	0.117408	0.189829	0.100117	0.090531	0.153772	0.098069	0.165399	0.15465	0.195506	0.148217	0.154045	0.0749564	0.144324	0.107483	0.211782	0.0822432	0.0376034	0.0190051	0.0649177	0.0596174	0.0727511	0.0199824	0.0728181	0.0774324	0.026439	0.0116448	0.0320586	0.0257534	0.0434806	0.0176102	0.0155742	0.0349249	0.0389368	0.0241302	0.0375495	0.2701	0.633737	1.06458	2.03159	0.205087	0.384695	0.0859656	0.324252	0.3528993	3.868895
3550	-13984.2	-13988.3	4.17962	1.391524	0.206333	0.0885744	0.115918	0.0819285	0.147347	0.0774101	0.157815	0.0919205	0.106945	0.203507	0.0691557	0.0982352	0.125838	0.133724	0.101889	0.161548	0.172404	0.146586	0.162123	0.0934768	0.103777	0.0997743	0.269576	0.0661735	0.0458236	0.0282621	0.0522768	0.0677852	0.108844	0.028033	0.109644	0.11444	0.0362897	0.00255551	0.0219699	0.0237615	0.0452926	0.0137873	0.0358457	0.0333335	0.0252758	0.0286515	0.0374788	0.208068	0.569445	1.04336	2.17913	0.201871	0.394699	0.0827862	0.320644	0.3584777	3.94133
3560	-13989.7	-13990	0.298541	1.428031	0.181174	0.10562	0.142666	0.0915151	0.181154	0.0993642	0.179407	0.103102	0.130383	0.273523	0.136835	0.106458	0.132158	0.128653	0.141812	0.163005	0.174889	0.167474	0.161295	0.105548	0.114749	0.125676	0.237463	0.0764313	0.0276837	0.0337888	0.0494388	0.0298742	0.146546	0.0327099	0.106825	0.114791	0.0461561	0.0160692	0.0141724	0.0354948	0.0517904	0.0147951	0.0352364	0.0504609	0.0258724	0.0286984	0.0155925	0.213988	0.576122	1.0459	2.16399	0.204589	0.376238	0.0870649	0.332108	0.3652586	4.336351
3570	-13989.5	-13993.5	3.96115	1.479912	0.154992	0.0941448	0.153552	0.118517	0.135263	0.108167	0.175409	0.103102	0.113776	0.237083	0.116466	0.074584	0.100339	0.0882664	0.158095	0.176432	0.146592	0.158337	0.190503	0.0797283	0.112141	0.0889182	0.208199	0.093863	0.0120004	0.0275558	0.0531358	0.0803107	0.126048	0.0227497	0.0762219	0.052632	0.0243956	0.0193525	0.0420985	0.0393331	0.0521507	0.0154254	0.0387266	0.0236571	0.0184614	0.0169854	0.0515891	0.222203	0.585178	1.04922	2.1434	0.201917	0.374768	0.0915037	0.331811	0.3856448	3.979298
3580	-13981.6	-13981.5	-0.188868	1.423703	0.209058	0.116807	0.124095	0.125361	0.169553	0.0976074	0.169427	0.107764	0.118064	0.246041	0.0978563	0.120241	0.1321	0.116552	0.156748	0.173524	0.220587	0.166357	0.175122	0.0631396	0.131494	0.105506	0.328656	0.0706765	0.0303525	0.0301576	0.0655552	0.0566272	0.102271	0.0426054	0.0775453	0.0784111	0.0464904	0.0131383	0.018348	0.0376583	0.0650177	0.0165333	0.0205537	0.0504381	0.0338099	0.0335205	0.0229207	0.213292	0.575344	1.04561	2.16576	0.216214	0.376735	0.0886473	0.318404	0.3644722	4.384292
3590	-13994.3	-13997.3	2.98467	1.402601	0.197918	0.0967102	0.111175	0.115021	0.114701	0.125218	0.131654	0.104458	0.0991504	0.249053	0.13015	0.0926382	0.112474	0.110293	0.163719	0.140897	0.184841	0.146062	0.151359	0.11441	0.12911	0.0869165	0.211529	0.0483222	0.0411295	0.0347907	0.0338562	0.0787651	0.170934	0.0312665	0.0966216	0.0659694	0.0522448	0.0160973	0.0210604	0.0503924	0.0460519	0.00172602	0.00925836	0.039976	0.0215701	0.0442962	0.0391745	0.209877	0.571498	1.04415	2.17447	0.210855	0.396081	0.0848315	0.308232	0.3585142	4.062962
3600	-13993.5	-13996.8	3.39685	1.467292	0.221551	0.0988275	0.124591	0.103501	0.141069	0.140594	0.122159	0.119559	0.125137	0.242812	0.0908031	0.0900636	0.124559	0.129735	0.142738	0.153257	0.184841	0.156395	0.179344	0.0956189	0.101256	0.0983804	0.230587	0.0483222	0.0642813	0.0217549	0.0260985	0.0758276	0.115399	0.00752557	0.0662228	0.0669721	0.0287857	0.016342	0.010887	0.0324933	0.0576485	0.0353049	0.0109499	0.0506774	0.0194718	0.0172484	0.0439622	0.220225	0.58302	1.04844	2.14831	0.221556	0.359489	0.0863788	0.332576	0.3564319	4.033552
3610	-13990.1	-13991.8	1.76022	1.757377	0.19175	0.13591	0.161645	0.101574	0.148485	0.113425	0.146192	0.0831773	0.124786	0.263494	0.123355	0.101877	0.133254	0.126412	0.114795	0.151702	0.190901	0.199897	0.156133	0.0938646	0.102933	0.079715	0.299461	0.0805496	0.0298478	0.0336379	0.058045	0.0730522	0.099149	0.0357026	0.0990472	0.0811729	0.0214715	0.00789249	0.0228829	0.0522302	0.0459797	0.00560461	0.0259431	0.0248246	0.025076	0.0328315	0.03888	0.262487	0.626456	1.06254	2.04852	0.210465	0.387429	0.0876461	0.314459	0.3731875	4.238559
3620	-13993.1	-13994.3	1.15704	1.375814	0.189221	0.113317	0.127672	0.146915	0.163719	0.104484	0.165195	0.12211	0.0939576	0.20847	0.0854068	0.0965465	0.163567	0.0917521	0.135765	0.186626	0.196884	0.133592	0.145421	0.110522	0.117959	0.0937342	0.272258	0.114204	0.0446185	0.0115711	0.0468068	0.0598655	0.126703	0.0174046	0.072719	0.103405	0.0360648	0.0199984	0.0172976	0.0436331	0.0348573	0.0134684	0.0159423	0.0429697	0.0635803	0.0446584	0.0456338	0.205485	0.56649	1.04221	2.18581	0.202679	0.405115	0.0831488	0.309057	0.3767339	4.240496
3630	-13985.5	-13988.8	3.2923	1.361152	0.173458	0.136205	0.101638	0.104579	0.16363	0.102425	0.143178	0.0915094	0.127988	0.216274	0.0669177	0.0963854	0.0947206	0.145576	0.154118	0.150224	0.181625	0.152885	0.178875	0.0913778	0.117959	0.116581	0.245089	0.0800769	0.0421995	0.017732	0.0645098	0.0776341	0.0890826	0.0173871	0.0964064	0.0965521	0.0360648	0.0199984	0.027793	0.0360042	0.0330732	0.0193972	0.0159423	0.0282797	0.0267439	0.0260472	0.0198773	0.203055	0.563686	1.04111	2.19215	0.221839	0.384622	0.086682	0.306857	0.3473155	4.024018
3640	-13979.8	-13982.1	2.33745	1.477175	0.201024	0.127119	0.159054	0.128859	0.145062	0.113762	0.1284	0.0940143	0.136395	0.237417	0.114336	0.0918522	0.114482	0.116865	0.158845	0.159973	0.166744	0.165554	0.168873	0.0794164	0.129433	0.0787786	0.22364	0.0814161	0.0368571	0.0300758	0.0513276	0.0650001	0.114792	0.0513048	0.071616	0.111573	0.0415622	0.0128141	0.0105085	0.0548306	0.0381244	0.0104806	0.0148502	0.0193814	0.0400096	0.0273615	0.0174151	0.221775	0.584713	1.04905	2.14446	0.205131	0.389174	0.0882713	0.317424	0.3785492	4.141199
3650	-13986.1	-13988.7	2.50646	1.567361	0.177934	0.115646	0.124904	0.0971691	0.142674	0.0999259	0.15197	0.077572	0.116477	0.263199	0.118177	0.0986397	0.114482	0.120401	0.116933	0.183889	0.23347	0.185979	0.133302	0.0763844	0.117627	0.086618	0.265939	0.067227	0.0319376	0.0262963	0.0315144	0.0666621	0.150423	0.0330977	0.0624533	0.0928884	0.0298132	0.0126225	0.0105085	0.0441196	0.0484858	0.0328097	0.0440363	0.0221274	0.0187527	0.0372389	0.0564797	0.235543	0.599398	1.05414	2.11091	0.209577	0.374239	0.0902164	0.325968	0.3720264	4.138804
3660	-13990.2	-13992.1	1.90587	1.382988	0.190555	0.130146	0.124459	0.134487	0.17639	0.0908191	0.150806	0.10513	0.122606	0.228413	0.0810257	0.109526	0.131273	0.09694	0.152304	0.160745	0.218712	0.154958	0.157715	0.0650464	0.10698	0.118009	0.26645	0.0858762	0.0549885	0.0450657	0.0687924	0.0610643	0.106952	0.0145034	0.0926005	0.0865121	0.0496146	0.00549302	0.00258356	0.0290751	0.0288671	0.020859	0.0233632	0.0400227	0.0247551	0.0185735	0.0339774	0.206668	0.567846	1.04274	2.18275	0.197121	0.382843	0.0892133	0.330823	0.3509381	4.167035
3670	-14006.5	-14006.3	-0.205651	1.456702	0.174262	0.103749	0.208956	0.146734	0.142458	0.11043	0.156511	0.10061	0.0950974	0.217498	0.127579	0.0927283	0.154902	0.108845	0.134217	0.173398	0.236829	0.154402	0.150208	0.115245	0.119183	0.121825	0.293596	0.0682064	0.0572287	0.044472	0.0940282	0.0950141	0.127144	0.00905646	0.0643166	0.0867308	0.0453058	0.0144267	0.00163043	0.0403414	0.0602443	0.00694138	0.0264394	0.030605	0.0374651	0.0202443	0.0228396	0.218556	0.581187	1.04777	2.15248	0.209343	0.378883	0.0877193	0.324055	0.350359	4.391944
3680	-13986.6	-13987.5	0.900033	1.490753	0.189435	0.106875	0.142093	0.105854	0.142458	0.120653	0.163912	0.115513	0.100432	0.24937	0.119114	0.12767	0.118485	0.122655	0.176218	0.172476	0.190669	0.16602	0.169681	0.0992196	0.102089	0.126342	0.248841	0.0551831	0.0226827	0.0338227	0.0509424	0.0690622	0.157987	0.0287698	0.06275	0.0720301	0.0728132	0.0198172	0.022439	0.0440009	0.0327842	0.025726	0.0227828	0.0209589	0.0391323	0.0239791	0.0335086	0.223891	0.58701	1.04987	2.13923	0.208516	0.385295	0.091578	0.314611	0.382847	4.287247
3690	-13993	-13994.9	1.88661	1.677554	0.171491	0.12466	0.147156	0.179777	0.134847	0.0979087	0.181689	0.122628	0.118573	0.239258	0.0647082	0.119074	0.126753	0.133553	0.161513	0.20241	0.184758	0.175918	0.185341	0.0743521	0.0950757	0.0930793	0.273661	0.0473364	0.0437102	0.0142632	0.042983	0.0702732	0.14697	0.0168541	0.0569055	0.0757079	0.033807	0.012386	0.0152565	0.0514638	0.0467472	0.0315548	0.000220048	0.0212709	0.0258172	0.020844	0.0336142	0.251494	0.615669	1.05935	2.07349	0.207748	0.372914	0.0952184	0.32412	0.3549335	4.216169
3700	-13985.2	-13987	1.82541	1.426658	0.182463	0.132973	0.133322	0.122811	0.148524	0.115786	0.133604	0.0922238	0.10896	0.235346	0.0958131	0.0938488	0.128505	0.10431	0.14914	0.195778	0.182946	0.1665	0.151292	0.102445	0.131187	0.114432	0.302678	0.0820687	0.0309477	0.0221093	0.0693744	0.0520935	0.151296	0.0345107	0.0663097	0.0805625	0.017856	0.0358416	0.00422728	0.0355734	0.0244683	0.0122654	0.00163364	0.0254047	0.0359796	0.0459287	0.0300725	0.213767	0.575875	1.04581	2.16455	0.209268	0.381307	0.0865578	0.322868	0.353548	4.183411
3710	-13990.3	-13993.5	3.1515	1.727885	0.182126	0.131958	0.135652	0.123836	0.125608	0.112432	0.159088	0.110704	0.127477	0.190684	0.0975061	0.107025	0.12609	0.0994687	0.13797	0.16996	0.179222	0.159031	0.146553	0.0989333	0.138668	0.0853082	0.250738	0.055193	0.0364676	0.00680375	0.0590512	0.0460167	0.120122	0.0328286	0.0685062	0.0820649	0.0324323	0.045766	0.0178456	0.0537062	0.052412	0.0158458	0.0276572	0.0175811	0.0264815	0.0469847	0.0561473	0.258478	0.622561	1.06141	2.05755	0.214104	0.388029	0.0811529	0.316714	0.3754277	4.095954
3720	-13997.4	-13998.5	1.10054	1.350332	0.215787	0.11727	0.134397	0.127854	0.165506	0.0854611	0.182689	0.0743504	0.16487	0.240426	0.0933305	0.121377	0.161629	0.118496	0.13299	0.177713	0.208745	0.167872	0.161016	0.100347	0.0956001	0.086767	0.242327	0.046777	0.051288	0.00537381	0.085799	0.0966478	0.113901	0.0280819	0.073796	0.0759353	0.013491	0.033873	0.0115147	0.0567677	0.0384594	0.0187955	0.0091965	0.0218523	0.0305837	0.0154034	0.0366133	0.201249	0.561588	1.04027	2.19689	0.217498	0.374588	0.0905707	0.317343	0.3542072	4.240973
3730	-13990.4	-13993.1	2.70926	1.67419	0.182843	0.125382	0.150225	0.16261	0.159206	0.109287	0.14739	0.094577	0.0929841	0.227302	0.0879567	0.113461	0.150077	0.137957	0.148055	0.179858	0.169954	0.143843	0.151947	0.0853134	0.113042	0.104725	0.255766	0.0499305	0.0322557	0.0242378	0.05971	0.0750185	0.139434	0.0441572	0.0947021	0.0459834	0.0368722	0.0237671	0.016197	0.0344895	0.0568216	0.00151704	0.0219938	0.0150289	0.0082213	0.0310722	0.0282991	0.251021	0.615197	1.0592	2.07458	0.212007	0.384157	0.0840485	0.319788	0.3788724	4.133469
3740	-13994.8	-13996.1	1.38311	1.657048	0.216272	0.12771	0.137345	0.145336	0.1337	0.0955961	0.191183	0.115374	0.144672	0.227302	0.0776583	0.109867	0.128381	0.149457	0.141194	0.17827	0.158699	0.171789	0.168822	0.0794113	0.121953	0.107678	0.234156	0.063524	0.0439198	0.0301745	0.0863004	0.0612471	0.135022	0.0547339	0.0615653	0.0696901	0.034345	0.0433988	0.0159313	0.0226304	0.0661425	0.0146483	0.00440301	0.019211	0.0325347	0.0189798	0.0236077	0.248596	0.612768	1.05845	2.08018	0.209646	0.354633	0.0879816	0.347739	0.321116	4.263834
3750	-13987.2	-13993.8	6.63647	1.91988	0.157839	0.109794	0.125083	0.157266	0.171713	0.0948741	0.149144	0.101874	0.125925	0.245273	0.0859534	0.0832726	0.112625	0.094196	0.132803	0.134272	0.157883	0.12581	0.140808	0.0865476	0.0913594	0.120533	0.200495	0.0473244	0.0524948	0.0181671	0.0345697	0.0612363	0.107466	0.0259539	0.0761084	0.0574427	0.0312795	0.00455277	0.0139243	0.0352625	0.0603055	0.0194731	0.0165812	0.0318122	0.0207435	0.0173085	0.0304076	0.283519	0.646214	1.06785	2.00242	0.206283	0.378701	0.0865702	0.328446	0.4158254	3.767757
3760	-13984.3	-13989.2	4.98096	1.580738	0.147415	0.130664	0.130621	0.134952	0.132528	0.101064	0.142039	0.0976505	0.0934564	0.217152	0.0805311	0.095078	0.148974	0.118766	0.128109	0.143948	0.175775	0.183454	0.148568	0.0635947	0.125842	0.0758862	0.249404	0.0867455	0.0557676	0.0335469	0.0289547	0.0636168	0.0925404	0.0269943	0.0761084	0.0779778	0.0553803	0.0121723	0.00205881	0.0411255	0.0372009	0.00692871	0.0189131	0.0218219	0.0303802	0.0250496	0.0345964	0.23753	0.601466	1.05483	2.10617	0.201494	0.385222	0.084679	0.328605	0.3583418	3.893352
3770	-13990	-13992.6	2.5666	1.73086	0.169749	0.164887	0.0974913	0.0961574	0.166696	0.0838677	0.181326	0.104214	0.0949411	0.243253	0.0718104	0.144864	0.120588	0.114591	0.127555	0.156963	0.165811	0.154801	0.17448	0.109713	0.107304	0.0753384	0.302981	0.0916864	0.0456022	0.0234751	0.0616297	0.0738344	0.0967936	0.0314083	0.0689684	0.0958728	0.0346708	0.0162718	0.00971359	0.0493039	0.0292768	0.0119454	0.0192261	0.0610999	0.04116	0.0181657	0.045314	0.258885	0.622959	1.06153	2.05663	0.209121	0.3823	0.0843973	0.324181	0.3753813	4.154801
3780	-13990.5	-13994.2	3.67137	1.638949	0.12899	0.125447	0.100988	0.138986	0.142119	0.125098	0.145089	0.0998261	0.146036	0.246965	0.0878005	0.0976011	0.132557	0.101585	0.132796	0.146587	0.155973	0.157241	0.147544	0.0773342	0.0815563	0.105374	0.272754	0.0734503	0.0496752	0.0283307	0.0696166	0.0789644	0.0748326	0.0368721	0.0950512	0.0750625	0.0256181	0.00785251	0.0131166	0.0353588	0.0479454	0.0362357	0.0238146	0.0505693	0.0268892	0.0339005	0.0531744	0.246011	0.610161	1.05764	2.08619	0.211953	0.376674	0.0835671	0.327806	0.3822659	4.032573
3790	-13990.7	-13992	1.35795	1.347888	0.184398	0.157875	0.120519	0.155755	0.136981	0.123158	0.145089	0.133566	0.119973	0.234785	0.0894466	0.113851	0.162897	0.12739	0.13867	0.128562	0.157626	0.15736	0.163914	0.0907594	0.123806	0.0964704	0.211933	0.0852161	0.0454381	0.0528035	0.0494834	0.0479899	0.116688	0.0371409	0.0946049	0.0732664	0.0466921	0.0137555	0.0135549	0.064321	0.0368343	0.0149952	0.00383065	0.0271212	0.0464703	0.0359364	0.0337994	0.200839	0.56111	1.04008	2.19797	0.199306	0.393626	0.0870581	0.32001	0.3436325	4.214726
3800	-13990.1	-13994.1	4.00423	1.472994	0.128291	0.14775	0.118477	0.12626	0.118502	0.111966	0.150605	0.108015	0.125028	0.239888	0.0914882	0.114534	0.108291	0.102708	0.163773	0.158825	0.159139	0.150729	0.150646	0.113412	0.107773	0.0782163	0.245513	0.046428	0.0257587	0.0158818	0.0635107	0.0526681	0.114258	0.0304307	0.0887281	0.0499618	0.0497213	0.00515931	0.0570466	0.0657547	0.0479087	0.0150451	0.0089492	0.0332367	0.0157739	0.0277279	0.0400238	0.22112	0.583999	1.0488	2.14609	0.206617	0.399836	0.0833957	0.310151	0.3700664	3.973801
3810	-13996.8	-14000.5	3.63909	1.655683	0.146555	0.119499	0.144197	0.115673	0.125934	0.105582	0.124925	0.0986614	0.103209	0.298816	0.115628	0.107209	0.126361	0.100782	0.165648	0.183019	0.142117	0.1401	0.177321	0.10805	0.0895732	0.105176	0.238278	0.0511082	0.0110869	0.0242531	0.031767	0.0456448	0.0881603	0.0473631	0.0991633	0.0968249	0.0422438	0.0238581	0.0367985	0.0551384	0.0372386	0.0151688	0.0129503	0.0488239	0.0310121	0.0217209	0.0354135	0.248402	0.612573	1.05839	2.08063	0.212218	0.393692	0.0851404	0.308949	0.3935473	4.038054
