Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
4550	-13986.3	-13988.1	1.82954	1.632869	0.169679	0.139145	0.137264	0.108374	0.147879	0.0967106	0.200184	0.0871566	0.134079	0.208625	0.09327	0.102029	0.119715	0.122546	0.177864	0.187744	0.182531	0.181471	0.152975	0.0893023	0.126131	0.120165	0.268364	0.0387778	0.0917981	0.0606022	0.0907648	0.021598	0.0455198	0.0800153	0.0546883	0.0915567	0.021309	0.0391384	0.0097941	0.0448428	0.0315775	0.00766835	0.0148413	0.049936	0.0204852	0.0371764	0.0106324	0.245137	0.609276	1.05736	2.08823	0.196662	0.392761	0.0869593	0.323618	0.3664939	4.215925
4560	-13988.1	-13989	0.862681	1.567155	0.191704	0.12608	0.127828	0.145253	0.185995	0.10583	0.179495	0.0869183	0.119848	0.239462	0.0973552	0.121306	0.108462	0.119183	0.15001	0.165668	0.168521	0.148274	0.180208	0.0971395	0.133953	0.110046	0.258081	0.0407382	0.10572	0.0377545	0.128757	0.0351119	0.0328421	0.120649	0.0470617	0.0876261	0.0121827	0.0390265	0.00987617	0.043339	0.0440806	0.0062526	0.000825678	0.0429792	0.0198007	0.0498451	0.0320625	0.235513	0.599366	1.05413	2.11099	0.211095	0.387287	0.0860713	0.315546	0.3644243	4.303151
4570	-13993.6	-13995.9	2.34098	1.557884	0.192129	0.10709	0.143952	0.141101	0.133142	0.120849	0.186488	0.116066	0.136043	0.199626	0.09184	0.102791	0.133681	0.112563	0.135269	0.157429	0.212933	0.167057	0.148038	0.0881933	0.140574	0.108692	0.239483	0.0492674	0.0559877	0.0219258	0.0679283	0.0569496	0.038824	0.0901178	0.076032	0.1022	0.0111754	0.00414333	0.0164861	0.0432331	0.0190465	0.0111688	0.00283134	0.0410382	0.0258886	0.0631369	0.0415029	0.234127	0.597916	1.05365	2.11431	0.206656	0.378979	0.0920793	0.322285	0.3631821	4.153914
4580	-13991.7	-13991.6	-0.135625	1.731174	0.201223	0.161578	0.1327	0.136118	0.169925	0.116709	0.182507	0.0923419	0.121342	0.261759	0.0915317	0.127226	0.150605	0.122366	0.167787	0.157429	0.212993	0.167057	0.156228	0.104227	0.130667	0.0838706	0.268718	0.0577524	0.075855	0.0451651	0.0915415	0.0556749	0.033121	0.0970837	0.0385616	0.107591	0.0264877	0.0220552	0.027051	0.0505873	0.0198266	0.00855367	0.00187941	0.0417272	0.0135369	0.0526965	0.0414078	0.258928	0.623001	1.06154	2.05653	0.198521	0.396225	0.0850786	0.320175	0.3788132	4.425061
4590	-13978.7	-13981	2.3732	1.786763	0.175908	0.126134	0.138244	0.126585	0.1628	0.0940518	0.171592	0.0952428	0.145754	0.238242	0.114878	0.100652	0.132931	0.0979815	0.180494	0.15896	0.182687	0.169256	0.159512	0.0956494	0.132818	0.0953419	0.230641	0.0309312	0.0816254	0.0270319	0.0741799	0.0325254	0.0474823	0.110081	0.0598663	0.0774244	0.0182763	0.0277579	0.0168917	0.0386908	0.0273551	0.0366234	0.00288988	0.0480706	0.0271103	0.0508856	0.0185344	0.26642	0.630237	1.06361	2.03973	0.203024	0.373395	0.0924734	0.331108	0.368983	4.180589
4600	-13986.9	-13989	2.0934	1.441431	0.169567	0.0915886	0.112843	0.139029	0.163423	0.11927	0.15519	0.129146	0.114413	0.282512	0.111587	0.125753	0.144191	0.11326	0.157936	0.173404	0.17344	0.139046	0.166219	0.0885406	0.118012	0.0759609	0.263644	0.0496363	0.0700057	0.0345631	0.0555645	0.0387099	0.0310974	0.155604	0.0816375	0.0635206	0.0227089	0.0273573	0.0216211	0.0175136	0.0250414	0.0181909	0.00280958	0.0399783	0.0123948	0.0469965	0.0163831	0.216131	0.578508	1.04679	2.15857	0.208749	0.391576	0.0808617	0.318813	0.3586358	4.159311
4610	-13981.7	-13985.1	3.39263	1.663009	0.19501	0.0904929	0.121374	0.111163	0.116958	0.122963	0.181943	0.0860528	0.128229	0.244151	0.0934777	0.10165	0.13235	0.125253	0.15519	0.155099	0.17344	0.144412	0.17735	0.0877312	0.124723	0.103731	0.241469	0.0292071	0.070462	0.0340324	0.0922154	0.0464658	0.0180736	0.143617	0.0540704	0.0559289	0.0121519	0.0328543	0.0201982	0.0338612	0.0397444	0.0355303	0.0337154	0.0280049	0.0129473	0.0382373	0.0181411	0.249441	0.613617	1.05872	2.07823	0.201681	0.386042	0.0825405	0.329737	0.3770209	4.063671
4620	-13980.6	-13986.1	5.46346	1.52504	0.146391	0.083433	0.115548	0.100354	0.107766	0.104102	0.148433	0.0955372	0.112994	0.203247	0.0820524	0.110211	0.0965752	0.103163	0.156497	0.14328	0.201326	0.140145	0.159737	0.082414	0.110215	0.109579	0.259802	0.0417912	0.0736365	0.0323879	0.0760472	0.0384576	0.0188761	0.123763	0.0707424	0.0889387	0.0188198	0.0309372	0.0329878	0.0407372	0.0155849	0.0298279	0.0131972	0.0519489	0.00885297	0.0242892	0.0319049	0.229165	0.592672	1.05186	2.1263	0.211232	0.387911	0.0891895	0.311667	0.3521111	3.83653
4630	-13993.7	-13997.2	3.49708	1.530864	0.206585	0.147903	0.134322	0.0928512	0.144601	0.128055	0.174613	0.107292	0.112584	0.217739	0.0655019	0.11009	0.0994918	0.110077	0.118851	0.168202	0.201326	0.140145	0.119869	0.0773506	0.129494	0.0811242	0.242757	0.0354559	0.125904	0.0275057	0.052108	0.0367386	0.0335641	0.133819	0.0673831	0.0772423	0.0109831	0.0160287	0.0279744	0.0398231	0.0203621	0.0298279	0.0303664	0.073506	0.023955	0.0272957	0.0134303	0.230051	0.593614	1.05218	2.12415	0.212357	0.393226	0.0921176	0.302299	0.3700394	4.034097
4640	-13993.4	-13995.9	2.50605	1.579794	0.1754	0.132073	0.132568	0.133228	0.131823	0.108619	0.176349	0.0895309	0.111207	0.225648	0.0794647	0.106241	0.11829	0.116424	0.159977	0.14122	0.19198	0.16399	0.179445	0.0611938	0.0807381	0.0702066	0.299037	0.0592273	0.0920742	0.0419171	0.108366	0.0447936	0.0443226	0.105012	0.0581018	0.048544	0.0176779	0.0295981	0.012268	0.0467933	0.0347383	0.00818014	0.0111697	0.0591813	0.0251438	0.0573443	0.0515972	0.23739	0.601321	1.05478	2.10651	0.205406	0.373421	0.0962848	0.324888	0.3755905	4.140702
4650	-13989.3	-13995.1	5.79708	1.456091	0.161964	0.128757	0.0972979	0.103997	0.139263	0.100046	0.150838	0.0983045	0.111207	0.226072	0.0590647	0.0964017	0.1192	0.0830032	0.164692	0.140857	0.157298	0.159071	0.144266	0.0808509	0.094044	0.0916836	0.251273	0.0403498	0.0679236	0.0175719	0.0827807	0.0623284	0.017296	0.0747491	0.0927031	0.0780817	0.0227902	0.0134827	0.0372974	0.0349596	0.0236728	0.00809837	0.0031364	0.0693957	0.0125859	0.0308967	0.0420144	0.218459	0.581081	1.04774	2.15272	0.203755	0.384985	0.0862536	0.325006	0.3755905	3.791564
4660	-13994.1	-13995.2	1.03858	1.165098	0.229129	0.101591	0.129741	0.131433	0.133757	0.0996186	0.187617	0.103097	0.130858	0.221554	0.0962422	0.0734775	0.119848	0.108825	0.188306	0.194545	0.192508	0.1756	0.164272	0.0966683	0.14395	0.0859665	0.198504	0.0508111	0.0711735	0.0395962	0.0718795	0.0419992	0.0425097	0.116445	0.0578482	0.0886483	0.0150282	0.00777765	0.0250289	0.0367477	0.0527019	0.0178732	0.00225334	0.0483136	0.0141555	0.0344523	0.0604404	0.168671	0.521313	1.02275	2.28726	0.205507	0.38513	0.0883958	0.320967	0.3674584	4.202791
4670	-13986.2	-13989.3	3.16292	1.491437	0.184772	0.100426	0.150375	0.0964546	0.142135	0.0951582	0.163478	0.104088	0.105647	0.229236	0.0852248	0.101018	0.112454	0.112913	0.178041	0.136614	0.207299	0.115283	0.138141	0.0733477	0.125307	0.114449	0.256969	0.0663626	0.0551271	0.0357233	0.079933	0.0638072	0.0398341	0.124942	0.0678895	0.0836313	0.0128345	0.0152026	0.0321996	0.0317465	0.035384	0.0176756	0.0256706	0.0492691	0.0223591	0.0437931	0.0288589	0.223997	0.587125	1.04991	2.13896	0.198551	0.388181	0.0893245	0.323943	0.3997821	4.061073
4680	-14000.1	-14001.9	1.80578	1.613519	0.194257	0.0839805	0.12405	0.121501	0.174493	0.105899	0.199051	0.0988098	0.139841	0.240905	0.12616	0.106657	0.14433	0.0994058	0.142282	0.138624	0.15953	0.159129	0.162894	0.10694	0.0955696	0.0835358	0.196804	0.0511453	0.0818766	0.0318604	0.079933	0.0472244	0.0511803	0.157242	0.0876398	0.125537	0.020816	0.0179996	0.0169453	0.0426319	0.003022	0.0178314	0.0176956	0.0478383	0.0495372	0.0264518	0.0365509	0.242338	0.606422	1.05645	2.09479	0.215434	0.37276	0.084334	0.327472	0.3498134	4.215606
4690	-13991.5	-13992.7	1.15622	1.288317	0.182504	0.0902577	0.122563	0.0897697	0.163919	0.0860891	0.136135	0.0853897	0.121207	0.244846	0.0894999	0.0990037	0.127392	0.101483	0.159341	0.177822	0.211153	0.17509	0.215037	0.0827015	0.0954627	0.0836541	0.298897	0.0404982	0.0656967	0.0459437	0.0745177	0.0507967	0.0377432	0.133605	0.0718951	0.0704973	0.0504728	0.0225036	0.0365469	0.0341554	0.0139383	0.0319947	0.0107451	0.0691647	0.0236556	0.0623842	0.0359794	0.190694	0.549059	1.03513	2.22512	0.200108	0.382814	0.0927141	0.324364	0.3344655	4.221949
4700	-13994.4	-13995	0.622718	1.333062	0.191855	0.102014	0.172723	0.116271	0.157322	0.106221	0.168558	0.124093	0.127298	0.209435	0.0958993	0.0871529	0.15502	0.105472	0.172009	0.209907	0.180185	0.178942	0.146676	0.0674058	0.103355	0.0787469	0.28681	0.049231	0.0992214	0.046405	0.078561	0.0323811	0.0287942	0.131008	0.0793897	0.0813168	0.0193014	0.013814	0.0277509	0.0475177	0.0267593	0.0183371	0.0280448	0.04444	0.029982	0.0471375	0.0123711	0.198344	0.558186	1.0389	2.20457	0.20021	0.397335	0.0886204	0.313834	0.3551	4.285135
4710	-13986.5	-13991.3	4.87424	1.598824	0.16761	0.129701	0.131364	0.127382	0.143431	0.108199	0.154858	0.085409	0.123544	0.240402	0.088363	0.12346	0.139085	0.13182	0.141094	0.153325	0.170433	0.120932	0.122284	0.0780074	0.101991	0.093542	0.19763	0.0505674	0.0745623	0.0182037	0.0604594	0.0370473	0.012127	0.102066	0.0941031	0.0595939	0.0193014	0.0141257	0.0158778	0.0393616	0.0317196	0.0243813	0.0246147	0.0538698	0.0120158	0.0495276	0.0392718	0.240193	0.60422	1.05573	2.09985	0.203983	0.391635	0.0882944	0.316088	0.361761	3.906664
4720	-13991.2	-13995.9	4.70212	1.189925	0.176814	0.169822	0.11778	0.112342	0.136216	0.0952221	0.132609	0.108147	0.113299	0.188989	0.0866055	0.0722979	0.101492	0.0879066	0.12975	0.181121	0.168782	0.116418	0.150303	0.0836428	0.12058	0.0833995	0.240763	0.0619159	0.0843676	0.0469993	0.0779185	0.0511474	0.0181058	0.0960403	0.0536105	0.0909006	0.00735758	0.0285114	0.0379024	0.0378929	0.0273308	0.00691201	0.0138258	0.0546704	0.00806502	0.0567726	0.00861505	0.173222	0.527239	1.02551	2.27403	0.20244	0.397593	0.0819264	0.31804	0.3571773	3.843165
4730	-13989.9	-13991.1	1.18824	1.675261	0.187788	0.135348	0.138557	0.163415	0.18144	0.122469	0.173177	0.0895536	0.108055	0.277439	0.0897802	0.0997288	0.125921	0.120522	0.158991	0.210721	0.15877	0.158375	0.145407	0.0979009	0.130814	0.0794946	0.249482	0.0496735	0.0778148	0.044361	0.0976623	0.0337952	0.0299262	0.0950053	0.0642907	0.0723305	0.0347659	0.0245121	0.0375499	0.0155545	0.0218165	0.0127791	0.0148892	0.0594702	0.0272672	0.0651599	0.0039341	0.251172	0.615348	1.05925	2.07423	0.202576	0.36681	0.0926839	0.337931	0.3624693	4.28571
4740	-13997.4	-13996.6	-0.762955	1.638304	0.217566	0.143601	0.114627	0.146864	0.17551	0.109379	0.160146	0.101767	0.136862	0.248363	0.0855033	0.117585	0.118422	0.119869	0.183127	0.213548	0.153667	0.186443	0.214245	0.115468	0.145917	0.0836164	0.235584	0.0377651	0.081918	0.0475128	0.0981307	0.0319584	0.0347412	0.107522	0.0903075	0.0808563	0.0316476	0.0182584	0.0338719	0.038314	0.0317643	0.0216352	0.0148892	0.0411785	0.00433875	0.0658435	0.0357833	0.245919	0.610068	1.05761	2.08641	0.209277	0.381915	0.08737	0.321438	0.3424429	4.475918
4750	-13985.8	-13986.7	0.824809	1.359563	0.161395	0.144672	0.168212	0.134555	0.145074	0.102522	0.174065	0.107833	0.131865	0.236923	0.0862248	0.113178	0.134333	0.151354	0.16003	0.161071	0.189174	0.152693	0.174726	0.0820774	0.110598	0.121327	0.227102	0.0251752	0.076914	0.0347704	0.0821517	0.0358173	0.0274205	0.134836	0.0599286	0.0571482	0.038944	0.0181138	0.0328426	0.0375929	0.025408	0.0176005	0.0141013	0.0419289	0.0310134	0.0508669	0.0568645	0.20279	0.563379	1.04099	2.19284	0.213711	0.382996	0.0787465	0.324546	0.3396579	4.270443
4760	-13988.5	-13987.4	-1.05926	1.558302	0.225369	0.172484	0.118135	0.132595	0.179904	0.111735	0.170212	0.11279	0.11586	0.24483	0.0851996	0.11394	0.141827	0.151269	0.164886	0.201489	0.203877	0.14767	0.169971	0.0988562	0.120192	0.104633	0.24978	0.0422455	0.0507673	0.0298932	0.0941742	0.0552109	0.0238395	0.119003	0.0743819	0.11311	0.0200583	0.0272194	0.0321852	0.0454047	0.0325631	0.00147623	0.0230843	0.071671	0.0244187	0.0573129	0.0184787	0.23419	0.597982	1.05367	2.11416	0.215563	0.379649	0.0924201	0.312368	0.3443295	4.494003
4770	-13990.8	-13990.8	-0.0722922	1.308838	0.2345	0.121441	0.149473	0.141801	0.187222	0.105634	0.160414	0.106992	0.129285	0.19885	0.0875663	0.117274	0.164214	0.142523	0.129016	0.163096	0.182444	0.169885	0.154277	0.0894469	0.102119	0.12455	0.243982	0.0405246	0.0860709	0.0169789	0.103799	0.0312636	0.0179938	0.145223	0.0622667	0.0671063	0.0193857	0.0315683	0.0423444	0.0383335	0.0564731	0.00597219	0.00850628	0.0618508	0.0228407	0.0450946	0.039794	0.194225	0.553302	1.0369	2.21557	0.206972	0.384863	0.0845635	0.323602	0.3597925	4.349395
4780	-13995.3	-13996.3	1.01125	1.514038	0.214292	0.145794	0.135603	0.106904	0.172064	0.0850771	0.178984	0.0941171	0.142458	0.266642	0.0890327	0.0909593	0.131839	0.108432	0.143616	0.11394	0.148348	0.189817	0.161591	0.0842359	0.113764	0.0968466	0.29951	0.0300557	0.0536932	0.0194202	0.0928117	0.0547946	0.0416734	0.117232	0.074687	0.110495	0.0154135	0.038513	0.0306947	0.0251639	0.04459	0.00399505	0.028388	0.0470927	0.0395927	0.0445925	0.0532096	0.227483	0.590876	1.05124	2.13041	0.197657	0.379348	0.0846272	0.338367	0.3708534	4.279976
4790	-13992.3	-13996	3.75125	1.588558	0.180105	0.107363	0.169574	0.136088	0.145969	0.0933283	0.140583	0.110128	0.122943	0.233969	0.0744038	0.116768	0.0992275	0.121459	0.156911	0.145695	0.169112	0.158625	0.144469	0.0731159	0.118823	0.126835	0.197498	0.0335724	0.057444	0.0260751	0.0813232	0.0775729	0.0401282	0.124609	0.0662524	0.0691896	0.019877	0.0115265	0.0306947	0.0287889	0.0340373	0.00319924	0.00647201	0.0524273	0.0365555	0.025277	0.0494549	0.238684	0.602663	1.05523	2.10343	0.218522	0.379723	0.0881105	0.313644	0.3569147	4.017472
4800	-13985.7	-13989.1	3.42055	1.457358	0.206807	0.135194	0.11569	0.0967219	0.131142	0.0920527	0.154821	0.119883	0.140745	0.240775	0.105652	0.100815	0.102785	0.10335	0.148584	0.180638	0.151997	0.128986	0.145584	0.0902814	0.123132	0.106372	0.27305	0.0392909	0.0626234	0.0344201	0.0871419	0.0298681	0.0317561	0.118662	0.0759891	0.0589977	0.0200839	0.0202256	0.0321757	0.0330445	0.0295009	0.0126691	0.0117098	0.0544356	0.0434155	0.0171033	0.0212686	0.218659	0.581301	1.04782	2.15222	0.211433	0.363548	0.0878635	0.337155	0.3766761	4.02944
4810	-13981.4	-13986.6	5.26346	1.441614	0.174944	0.0984359	0.123604	0.102918	0.128268	0.0999425	0.143566	0.113339	0.123499	0.237247	0.0879478	0.104536	0.118165	0.0963906	0.113812	0.164007	0.214115	0.160522	0.126687	0.0985117	0.0891667	0.0776085	0.224478	0.0326659	0.0479627	0.0197373	0.0649264	0.05743	0.0549753	0.116138	0.0561017	0.0793686	0.0147017	0.00875018	0.0227316	0.0330445	0.0317636	0.0126691	0.0286827	0.0480833	0.0128305	0.0472714	0.0307922	0.216161	0.57854	1.0468	2.1585	0.211043	0.383304	0.087062	0.318591	0.392148	3.842338
4820	-13987.9	-13994	6.02419	1.527136	0.167113	0.103925	0.117841	0.101604	0.153967	0.101681	0.15397	0.106354	0.0909402	0.242293	0.0832919	0.0756019	0.108938	0.0994098	0.175064	0.136305	0.133842	0.133116	0.155486	0.0764899	0.117364	0.0839774	0.234274	0.0355599	0.0695187	0.0322596	0.0666482	0.0439618	0.0238102	0.123646	0.0727335	0.0496909	0.00767039	0.010445	0.0692823	0.0279396	0.0166996	0.0157406	0.0173848	0.0549748	0.00969941	0.0585491	0.0217296	0.229484	0.593012	1.05198	2.12553	0.212224	0.374229	0.0922628	0.321284	0.3598527	3.780792
4830	-13990.6	-13995.4	4.80664	1.492097	0.191396	0.0982889	0.113119	0.115453	0.154553	0.0895975	0.135657	0.104081	0.11953	0.228236	0.0775358	0.11245	0.100405	0.1406	0.119966	0.127083	0.135998	0.17937	0.172606	0.0910837	0.103591	0.0819883	0.24252	0.0458873	0.047434	0.0353511	0.104649	0.040935	0.0149605	0.102487	0.080194	0.0540011	0.0349637	0.0224117	0.0486514	0.0301349	0.00973192	0.0140775	0.0225185	0.0434309	0.018482	0.0390744	0.0523278	0.224099	0.587236	1.04995	2.13871	0.196191	0.391195	0.0913592	0.321255	0.4065425	3.896812
4840	-13977.9	-13984.1	6.15318	1.42162	0.177337	0.102271	0.111062	0.120202	0.130927	0.114511	0.138114	0.101722	0.107406	0.22589	0.0887072	0.0982067	0.106487	0.0952691	0.12622	0.122622	0.179398	0.133041	0.133135	0.0769254	0.115964	0.0851897	0.219396	0.0301824	0.063303	0.024288	0.0784124	0.0272927	0.0448426	0.105448	0.078535	0.0801963	0.0144459	0.00944436	0.0205434	0.0303134	0.0209536	0.00275827	0.0185897	0.051447	0.0196257	0.0767155	0.042359	0.212957	0.574968	1.04547	2.16661	0.210247	0.386434	0.0898553	0.313464	0.3819887	3.749699
4850	-13989.1	-13993.9	4.81588	1.540312	0.134899	0.127618	0.111458	0.0819333	0.124464	0.129566	0.158489	0.0948344	0.112689	0.229154	0.11188	0.0921099	0.098007	0.118116	0.1568	0.177624	0.169068	0.14303	0.150866	0.110981	0.105047	0.114596	0.252023	0.0299105	0.0743572	0.0539248	0.0846895	0.0349073	0.0255629	0.0907304	0.0497822	0.0753618	0.0199602	0.0302899	0.0125089	0.0363116	0.0275145	0.0179155	0.0112686	0.040734	0.00973569	0.0394455	0.0335428	0.231483	0.595132	1.0527	2.12068	0.216426	0.367858	0.0818913	0.333825	0.3943527	3.903707
4860	-13990.9	-13995.8	4.92801	2.016375	0.161472	0.0949864	0.124303	0.152615	0.136296	0.117685	0.160172	0.0722871	0.129009	0.228719	0.0946055	0.0955142	0.132975	0.0993916	0.146853	0.165918	0.195326	0.149188	0.175671	0.0870956	0.108336	0.0875786	0.201004	0.0258129	0.058982	0.0372872	0.0842042	0.0541799	0.036764	0.120207	0.0730389	0.057281	0.0110748	0.0256417	0.0411651	0.0394182	0.0147715	0.0159244	0.00831609	0.0322557	0.0167934	0.0415168	0.0353188	0.295222	0.656744	1.07039	1.97764	0.218144	0.367739	0.0919506	0.322167	0.4177892	3.946955
4870	-13987.8	-13991	3.20193	1.479413	0.203168	0.115817	0.134718	0.124997	0.122286	0.107869	0.202544	0.0882649	0.11591	0.1995	0.120553	0.089568	0.133752	0.110184	0.162465	0.152544	0.18781	0.1482	0.11879	0.0993001	0.108336	0.0970014	0.251511	0.0510182	0.0594256	0.0332474	0.0672306	0.0600715	0.0388355	0.126879	0.0550594	0.0702952	0.0378943	0.0323217	0.0162573	0.0427287	0.0252116	0.0136565	0.00736328	0.0542646	0.00196935	0.0517026	0.0146135	0.222125	0.585093	1.04919	2.14359	0.216102	0.381768	0.0809793	0.32115	0.3727652	4.055134
4880	-13994.9	-13998.5	3.58593	1.631577	0.180521	0.120561	0.118329	0.120719	0.138633	0.0826846	0.215624	0.0990337	0.122068	0.252217	0.0924462	0.0917257	0.101775	0.105284	0.154933	0.159141	0.169044	0.135184	0.15837	0.104615	0.100081	0.113866	0.260228	0.0381434	0.089154	0.0501388	0.0686878	0.0124541	0.0380871	0.128791	0.0752746	0.0511534	0.000278779	0.0158363	0.0342629	0.0319636	0.031889	0.0227883	0.0183823	0.0433586	0.0122149	0.0423607	0.0378056	0.244951	0.609087	1.0573	2.08866	0.197844	0.386505	0.0781362	0.337514	0.3987122	4.040108
4890	-13984.1	-13989.5	5.40861	1.572543	0.16461	0.112063	0.118745	0.105521	0.119456	0.092164	0.142808	0.104246	0.134525	0.270939	0.0879871	0.104905	0.105716	0.0959848	0.136594	0.154234	0.160132	0.139515	0.128714	0.0822112	0.0931576	0.07962	0.232823	0.0374381	0.0653953	0.0312457	0.0686878	0.0296154	0.0296717	0.103141	0.0611816	0.0847643	0.00131485	0.0185922	0.0478666	0.0639861	0.0383258	0.0346465	0.00996792	0.0600884	0.0378788	0.0434222	0.0154694	0.236314	0.600202	1.05441	2.10907	0.21242	0.371519	0.0917985	0.324262	0.360494	3.849368
4900	-14000.8	-14005.7	4.93615	1.432255	0.222554	0.109052	0.133694	0.0979741	0.18448	0.0791047	0.134159	0.112671	0.113742	0.172765	0.0818129	0.0954762	0.115256	0.0949894	0.147716	0.160869	0.119741	0.14992	0.192852	0.0796368	0.112116	0.0681674	0.271216	0.0587848	0.0556164	0.0218788	0.0733506	0.0438579	0.050689	0.104604	0.0591305	0.0568471	0.00251916	0.0338036	0.0358138	0.015308	0.0296073	0.0222842	0.0355348	0.0719235	0.00840797	0.0230931	0.0203481	0.214665	0.576878	1.04618	2.16227	0.214877	0.390845	0.0890773	0.305201	0.3805334	3.873366
4910	-13991.6	-13992.8	1.15798	1.483809	0.200882	0.110362	0.121594	0.171529	0.128947	0.104406	0.182977	0.12837	0.149297	0.245414	0.0860056	0.12894	0.115256	0.122199	0.155827	0.183547	0.194077	0.139806	0.167789	0.0977634	0.0879496	0.101961	0.263073	0.0343507	0.0757852	0.0336776	0.0707544	0.0396725	0.022948	0.151937	0.0555344	0.0876516	0.00406129	0.0314931	0.00722192	0.0327881	0.0517632	0.00962506	0.0102734	0.0632279	0.0201237	0.0544936	0.0149217	0.22281	0.585839	1.04946	2.14189	0.200467	0.388831	0.08565	0.325052	0.3872567	4.260278
4920	-13989.3	-13990.6	1.2402	1.578742	0.206825	0.117601	0.13345	0.0853926	0.151445	0.102099	0.227757	0.108205	0.136559	0.245414	0.0869781	0.136405	0.106668	0.135133	0.149345	0.165734	0.179768	0.156723	0.157092	0.0697957	0.117013	0.0871324	0.273047	0.0208068	0.0847957	0.0461615	0.0963028	0.023391	0.0431015	0.132784	0.0823136	0.0692334	0.0376441	0.0112508	0.0534184	0.0262547	0.0312883	0.0228358	0.0278293	0.0632279	0.0103899	0.0390887	0.00943223	0.237234	0.601159	1.05473	2.10688	0.198894	0.385043	0.0849661	0.331097	0.3670814	4.267132
4930	-13984.2	-13988.2	4.00166	1.262185	0.174473	0.111764	0.111183	0.105564	0.116324	0.0817028	0.174854	0.105642	0.0995179	0.270686	0.0798167	0.11567	0.107831	0.0930725	0.140867	0.153932	0.13043	0.150831	0.157092	0.0908775	0.135267	0.11554	0.248323	0.0282332	0.0664399	0.027446	0.0839105	0.0259593	0.0431015	0.117128	0.0733552	0.0838469	0.0163793	0.0219652	0.0377753	0.0242411	0.0163785	0.0305747	0.0123172	0.0586115	0.00950177	0.0672542	0.0156605	0.186141	0.543508	1.03276	2.23759	0.204405	0.391404	0.0891767	0.315014	0.3476523	3.93134
4940	-13978	-13981.8	3.81621	1.588986	0.199433	0.0845073	0.131171	0.134338	0.137787	0.0959141	0.15508	0.091791	0.123544	0.242385	0.0999402	0.109578	0.124513	0.101405	0.130387	0.156803	0.171796	0.122942	0.156946	0.0821324	0.125011	0.0949651	0.241094	0.0436044	0.093278	0.0435037	0.0833268	0.03908	0.0352509	0.1511	0.0547439	0.0718963	0.0314441	0.027994	0.0125563	0.0356613	0.0272997	0.0180014	0.0138971	0.0369113	0.0250329	0.0401903	0.0128018	0.238747	0.602728	1.05525	2.10328	0.211723	0.37192	0.0871643	0.329193	0.3979214	4.011038
4950	-13997.6	-13999.2	1.54911	1.374612	0.237509	0.131688	0.125105	0.148821	0.170508	0.103013	0.174068	0.116491	0.105412	0.233256	0.0851724	0.0988855	0.145891	0.129032	0.157901	0.132851	0.15974	0.154813	0.217483	0.0859269	0.127465	0.09029	0.249731	0.059327	0.0679625	0.0230815	0.0748077	0.034451	0.0334173	0.0993803	0.058702	0.0881035	0.0400218	0.0335709	0.0182228	0.0244642	0.0338898	0.00516478	0.0147883	0.0595978	0.00356902	0.0406048	0.00687047	0.205287	0.566262	1.04212	2.18633	0.205823	0.389781	0.0908135	0.313583	0.4069441	4.201049
4960	-13995.4	-13998.4	2.96928	1.793126	0.156478	0.104219	0.0980956	0.0986441	0.13958	0.0856982	0.157395	0.123077	0.112935	0.233152	0.102883	0.0912783	0.118552	0.117966	0.133847	0.148659	0.18243	0.156309	0.199439	0.131742	0.084137	0.103297	0.30262	0.0686042	0.0722912	0.0498182	0.0865626	0.0465088	0.0461947	0.138103	0.0426283	0.0903777	0.0167864	0.0375057	0.0209883	0.0249654	0.0308165	0.0128254	0.0281131	0.0535948	0.0275042	0.0345024	0.0105568	0.267264	0.631043	1.06383	2.03786	0.204962	0.371902	0.0877325	0.335403	0.3920158	4.121683
