Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
7880	-14363.5	-14259.6	-103.899	0.2487436	0.940338	0.652599	0.799186	0.683253	0.746217	0.64922	0.851497	1.05865	0.91725	0.521714	0.316749	0.332794	0.486981	0.394963	0.51568	0.671918	0.398331	0.310619	0.323878	0.23846	0.382259	0.177596	0.71026	0.0982737	0.0181256	0.00958802	0.11275	0.0810521	0.00447966	0.0730632	0.0084953	0.00839695	0.00139352	0.0121419	0.105639	0.0311033	0.0249487	0.00306318	0.00616625	0.00558084	0.00318133	0.00534465	0.00150337	0.0406198	0.135039	0.0609546	0.00899403	0.731851	0.0225419	0.00205372	0.0657841	0.498829	3.43333	0.365905	0.343647	0.0968028	0.193645	13.6947
7890	-14369.3	-14263.5	-105.856	0.2368057	0.866964	0.643106	0.744189	0.647294	0.67999	0.801661	0.987672	0.950686	0.77565	0.574455	0.346269	0.50486	0.474549	0.423912	0.478691	0.493366	0.45158	0.297575	0.327226	0.264626	0.459373	0.128607	0.861707	0.0581299	0.00894282	0.00484387	0.237458	0.0399351	0.0240319	0.032133	0.000630081	0.0753602	0.00421003	0.0365928	0.0654938	0.0268447	0.0116821	0.0121287	0.0129625	0.0082457	0.00422258	0.0244088	0.0180999	0.0387679	0.143982	0.0715089	0.00645721	0.722848	0.0164364	0.00155281	0.0573408	0.472823	3.46828	0.34645	0.36415	0.0944292	0.194971	13.89036
7900	-14380.9	-14270.1	-110.746	0.2380462	0.849148	0.667856	0.791186	0.674513	0.649177	0.763185	0.927466	1.1493	0.963491	0.466712	0.403246	0.549898	0.508246	0.46824	0.464228	0.427647	0.328634	0.350954	0.386662	0.364957	0.3289	0.134369	0.852691	0.116279	0.0328872	0.0135913	0.113379	0.0850172	0.0285666	0.0641631	0.0252782	0.00219848	0.00508077	0.00467663	0.240367	0.00203709	0.0381818	0.00616066	0.0453041	0.00720972	0.0122641	0.00744824	0.0585947	0.0433025	0.123907	0.0632723	0.00315343	0.738669	0.0276953	0.00160068	0.0582034	0.47559	3.46461	0.343731	0.370462	0.0886334	0.197174	14.37939
7910	-14378.9	-14274.2	-104.669	0.2460262	0.760198	0.632572	0.794881	0.47799	0.689379	0.799783	0.823404	1.17304	0.879158	0.642683	0.38578	0.470146	0.464355	0.448907	0.437596	0.484213	0.42931	0.277425	0.292237	0.207787	0.289681	0.0952345	0.829799	0.220523	0.0185624	0.0171387	0.105552	0.109708	0.0134035	0.0262067	0.0173362	0.0346556	0.0287383	0.0117937	0.17239	0.0489319	0.00872354	0.0669475	0.0128993	0.00178231	0.0138315	0.0174044	0.0395681	0.0396349	0.123268	0.0642384	0.00582322	0.734859	0.0321769	0.0019317	0.0638356	0.49303	3.4412	0.3706	0.343932	0.095626	0.189841	13.77165
7920	-14362.2	-14259.5	-102.629	0.2631103	0.705025	0.63638	0.812082	0.594975	0.79117	0.675895	0.779554	0.973738	0.825244	0.513077	0.341247	0.446515	0.512849	0.445287	0.525146	0.539141	0.530544	0.268141	0.351439	0.195301	0.277318	0.150989	0.814961	0.152203	0.00823671	0.0335253	0.127754	0.111228	0.0312504	0.0618697	0.0173362	0.00698345	0.0112187	0.0170861	0.0817688	0.094429	0.00205869	0.00334794	0.0225615	0.000779789	0.00329762	0.00578538	0.0689739	0.0349987	0.123072	0.0735982	0.0142162	0.738602	0.0155133	0.0027799	0.076308	0.52833	3.39258	0.355498	0.346613	0.0979819	0.199907	13.56771
7930	-14367.2	-14266	-101.192	0.2425415	0.8249	0.531973	0.740901	0.62974	0.788941	0.814129	0.761653	0.827253	0.860374	0.435332	0.334482	0.469739	0.451159	0.529004	0.555961	0.435335	0.551259	0.294201	0.289446	0.249619	0.419902	0.203661	0.77753	0.0921338	0.0530285	0.0178017	0.109112	0.0579567	0.0219988	0.0407451	0.0100797	0.0164173	0.00861881	0.00229005	0.0281571	0.0334922	0.0278686	0.0254294	0.00881871	0.00374132	0.0137595	0.00645647	0.0695958	0.0380776	0.11631	0.0741899	0.00793077	0.74454	0.018952	0.00178219	0.0613589	0.485491	3.45137	0.376195	0.34142	0.0977687	0.184616	13.424
7940	-14372.7	-14268.5	-104.238	0.2578443	0.658536	0.564345	0.720135	0.800782	0.730159	0.618407	0.878866	1.18442	0.771383	0.605212	0.329556	0.422633	0.42291	0.42026	0.52823	0.513052	0.584783	0.374902	0.407432	0.26754	0.202784	0.104263	0.861762	0.142718	0.00251032	0.0262067	0.198697	0.0369004	0.0145043	0.0296687	0.00874662	0.0405446	0.0176457	0.0144133	0.105229	0.0350639	0.00395429	0.00631049	0.0193275	0.00919421	0.00538584	0.0153468	0.0238527	0.0369433	0.122623	0.0731664	0.011879	0.735226	0.020163	0.00249768	0.0724105	0.517739	3.40735	0.359248	0.346913	0.0988492	0.19499	13.72857
7950	-14369	-14277.2	-91.7766	0.2668564	0.740407	0.552332	0.721532	0.678721	0.624194	0.592327	0.827189	0.807499	0.742723	0.472086	0.362827	0.40516	0.378631	0.438719	0.4132	0.502001	0.38136	0.269775	0.283038	0.240986	0.334061	0.152716	0.829941	0.0770523	0.036627	0.013996	0.227385	0.0580638	0.0141905	0.0217216	0.021738	0.00552268	0.0137648	0.0363307	0.0452465	0.0296363	0.0150113	0.00418718	0.0102371	0.00759371	0.0184945	0.0665319	0.00766945	0.0444742	0.142141	0.0679593	0.0202633	0.7098	0.0153622	0.00299214	0.0791053	0.535712	3.38219	0.356276	0.349167	0.0970452	0.197512	12.48243
7960	-14369.7	-14275.7	-93.9964	0.2457832	0.740407	0.723252	0.568519	0.67597	0.659535	0.664183	0.839413	0.809031	0.737009	0.524558	0.371235	0.38234	0.425297	0.446802	0.416173	0.502085	0.341049	0.298244	0.388248	0.230083	0.295007	0.133421	0.761666	0.120358	0.0400091	0.00557939	0.125763	0.158499	0.0141905	0.00802999	0.00600397	0.00867302	0.0137648	0.00626429	0.0441766	0.0219335	0.0526008	0.0112576	0.0746743	0.0243115	0.0308161	0.000685075	0.00328253	0.0447652	0.122574	0.0593888	0.0143987	0.743074	0.0157993	0.00192102	0.063662	0.492508	3.44191	0.382644	0.330138	0.0949561	0.192261	12.7044
7970	-14369	-14272.7	-96.2851	0.2627559	0.715935	0.524835	0.630022	0.498335	0.758163	0.757924	0.833423	0.966027	0.943698	0.533066	0.371235	0.418036	0.54844	0.449601	0.400235	0.390176	0.364112	0.287113	0.344427	0.175632	0.285509	0.128794	0.696605	0.129801	0.0190272	0.0294342	0.282898	0.0216604	0.0190139	0.0426023	0.0042525	0.0214156	0.0311919	0.00427118	0.157667	0.0154073	0.0115763	0.0274449	0.0146567	0.0273433	0.00401351	0.00781082	0.0404422	0.0377324	0.138827	0.0797579	0.0161931	0.719056	0.00843353	0.00276031	0.0760444	0.527625	3.39357	0.361858	0.356307	0.0875173	0.194318	12.93327
7980	-14367.3	-14263.5	-103.826	0.2436907	0.753483	0.60013	0.78032	0.562384	0.776944	0.738002	0.821067	1.10635	0.937682	0.633875	0.4101	0.396954	0.470602	0.35691	0.582361	0.474497	0.479708	0.268695	0.322436	0.238605	0.337881	0.12789	0.779394	0.150694	0.011413	0.00607593	0.152582	0.010909	0.0135278	0.0411642	0.021727	0.00719527	0.033206	0.0303166	0.0581953	0.0129992	0.0470076	0.018551	0.0242944	0.00716169	0.00672872	0.0137034	0.0636231	0.036737	0.143051	0.0657774	0.0125779	0.731472	0.0103843	0.00183064	0.0621729	0.48799	3.44801	0.362719	0.357459	0.085097	0.194724	13.68735
7990	-14365.4	-14254.2	-111.192	0.2547705	0.81435	0.611124	0.818086	0.646979	0.825032	0.916359	0.849852	0.9978	0.879093	0.534633	0.426122	0.427003	0.5454	0.457662	0.538278	0.441251	0.438771	0.376278	0.300193	0.302327	0.411873	0.11786	0.900179	0.12932	0.0028937	0.0166422	0.247534	0.0812985	0.00699785	0.0420862	0.00671956	0.00629209	0.00381125	0.00150181	0.0685972	0.0333554	0.0752338	0.00926664	0.0520828	0.00628644	0.0101263	0.00542887	0.0420229	0.0334755	0.119332	0.0632826	0.00677947	0.766821	0.0103099	0.00234158	0.0701561	0.511439	3.41606	0.369928	0.331697	0.101697	0.196678	14.424
8000	-14370.1	-14254.2	-115.893	0.2338609	0.985033	0.736542	0.847023	0.696177	0.755251	0.820324	0.984556	1.20837	0.940438	0.513873	0.346852	0.498257	0.392506	0.397625	0.510179	0.497914	0.439904	0.300447	0.500315	0.23755	0.25276	0.202384	0.854641	0.114017	0.00013024	0.018913	0.232397	0.0619797	0.00164969	0.0409434	0.0183417	0.00823118	0.00415797	0.00586177	0.208968	0.0244074	0.0211176	0.0222147	0.0132594	0.00164611	0.0901398	0.001319	0.0854794	0.0252069	0.123462	0.0783907	0.0113667	0.748077	0.0134962	0.00144296	0.0553081	0.466193	3.47706	0.37501	0.336159	0.095872	0.192959	14.89409
8010	-14365.8	-14269.2	-96.6044	0.2436361	0.917947	0.62386	0.818874	0.679508	0.683219	0.780266	0.654397	0.860367	0.806045	0.518191	0.248592	0.435241	0.411406	0.35028	0.509445	0.465428	0.466998	0.277756	0.378284	0.17772	0.240827	0.200505	0.820558	0.103086	0.00208003	0.000920992	0.138617	0.0544687	0.0184837	0.0346214	0.0138265	0.0156778	0.00989108	0.00481341	0.0857531	0.0630754	0.00522924	0.00315864	0.0178046	0.0325995	0.00343698	0.00185854	0.0300935	0.034536	0.109004	0.0697494	0.0085358	0.763479	0.014696	0.00182832	0.0621341	0.487872	3.44817	0.374531	0.33126	0.10632	0.187889	12.96521
8020	-14366.9	-14271.6	-95.3319	0.2505478	0.725376	0.63489	0.818882	0.501134	0.850924	0.597229	0.726165	0.904974	0.845548	0.480662	0.378403	0.396421	0.407625	0.367011	0.482291	0.470136	0.356809	0.271202	0.342736	0.17772	0.316908	0.192351	0.723653	0.111418	0.0115546	0.0456516	0.201908	0.0730638	0.0482711	0.0491814	0.021933	0.0241947	0.00306239	0.0198329	0.0821873	0.0444507	0.000920135	0.0032047	0.0451292	0.0165755	0.022531	0.020833	0.0230025	0.0422934	0.128257	0.0756354	0.0103049	0.731784	0.0117252	0.00213739	0.0670859	0.502639	3.42814	0.363385	0.346467	0.10016	0.189988	12.83796
8030	-14367.5	-14262.2	-105.243	0.2514402	0.799967	0.545162	0.810283	0.5096	0.770464	0.724736	1.04269	1.00344	0.780381	0.627801	0.344528	0.438452	0.428116	0.328339	0.588336	0.626898	0.488988	0.360982	0.32497	0.2361	0.353017	0.135337	0.771986	0.116892	0.0711761	0.0192129	0.164776	0.113951	0.0104958	0.0152483	0.0198257	0.0584206	0.0155116	0.00510545	0.0858836	0.0217186	0.00758021	0.00139144	0.0113889	0.015756	0.00733555	0.00251347	0.024302	0.0397559	0.11368	0.069076	0.0173006	0.753129	0.00705897	0.00217956	0.067732	0.504513	3.42558	0.366499	0.338035	0.10232	0.193146	13.82905
8040	-14360.9	-14249.4	-111.535	0.2428194	0.802128	0.553182	1.02914	0.632426	0.852486	0.795618	0.892441	1.12282	1.014	0.527941	0.363143	0.398066	0.433226	0.437799	0.474948	0.520887	0.446587	0.299825	0.377287	0.194479	0.364971	0.15205	0.924519	0.122917	0.0141521	0.0132931	0.203555	0.11309	0.000442386	0.0715466	0.000990286	0.0289546	0.0155116	0.00207699	0.109352	0.00932532	0.0285559	0.000155374	0.033276	0.0103897	0.0475967	0.01574	0.00738179	0.042168	0.116089	0.0584524	0.011889	0.753711	0.0176905	0.00179383	0.0615555	0.486096	3.45055	0.36719	0.34023	0.102519	0.19006	14.45827
8050	-14363.6	-14253.4	-110.255	0.2416626	0.976177	0.626258	0.788854	0.770661	0.922003	0.853315	1.06301	0.926061	0.864376	0.501163	0.361722	0.434985	0.443925	0.473342	0.44696	0.478892	0.576974	0.286868	0.343756	0.232862	0.331118	0.140483	0.71472	0.118964	0.0239932	0.0118519	0.213171	0.107412	0.0208247	0.0156011	0.00847131	0.0251261	0.0120598	0.00438588	0.0475225	0.0484868	0.056242	0.0079589	0.0198666	0.0041746	0.00217881	0.00831033	0.0152066	0.0410343	0.112303	0.0610595	0.00610687	0.756262	0.0232338	0.0017457	0.0607384	0.48357	3.45395	0.372863	0.33277	0.102406	0.19196	14.33029
8060	-14367.4	-14271.1	-96.2487	0.2434289	0.707853	0.604005	0.741874	0.534077	0.789567	0.545365	0.751012	1.10501	0.753635	0.483368	0.307532	0.408869	0.366345	0.333322	0.447649	0.448614	0.419042	0.308218	0.398707	0.232092	0.363983	0.131885	0.889272	0.104664	0.0182174	0.00886086	0.217447	0.0475377	0.0132229	0.0226506	0.0433406	0.0583266	0.0234612	0.0117389	0.136812	0.025319	0.0137013	0.0178634	0.03099	0.00484091	0.00952849	0.000623711	0.0491939	0.0393499	0.115265	0.0563048	0.0157658	0.757953	0.0153617	0.00181952	0.0619872	0.487422	3.44877	0.383241	0.331218	0.0930459	0.192495	12.92964
8070	-14365.8	-14260.2	-105.568	0.239287	0.893207	0.60703	0.807535	0.656961	0.816917	0.779549	0.748638	0.997171	0.994529	0.491004	0.393118	0.397224	0.426355	0.331788	0.490597	0.616048	0.451079	0.34112	0.316663	0.201133	0.340718	0.128828	0.821373	0.131116	0.0720108	0.00102336	0.230266	0.0152731	0.0271653	0.0375926	0.0143566	0.0192337	0.000264762	0.0106119	0.131744	0.0211589	0.0272683	0.000389855	0.00603322	0.00961305	0.0122935	0.0145678	0.0310354	0.032865	0.124872	0.0606944	0.0147852	0.749107	0.0176762	0.00164951	0.0590698	0.478342	3.46094	0.387339	0.329922	0.0885173	0.194222	13.8616
8080	-14368.3	-14262.3	-106.004	0.2488826	0.753544	0.643778	0.736174	0.580302	0.755195	0.770967	0.922322	1.03849	0.957685	0.523883	0.363063	0.547555	0.359914	0.418466	0.460724	0.450771	0.460594	0.34764	0.349526	0.233935	0.345897	0.188955	0.892602	0.1251	0.00984873	0.0163232	0.230266	0.0229296	0.00503225	0.0644966	0.011338	0.030339	0.0218279	0.0355521	0.0564572	0.0066182	0.0428084	0.0123035	0.00140145	0.0207891	0.021535	0.0247822	0.0434237	0.0398147	0.141633	0.0696228	0.0134057	0.717025	0.0184985	0.00206009	0.0658842	0.499123	3.43293	0.354024	0.352995	0.0868087	0.206171	13.90516
8090	-14371.1	-14273.9	-97.1816	0.2579804	0.660387	0.607439	0.658911	0.573199	0.807252	0.558713	0.851369	0.821884	0.886208	0.474647	0.386744	0.501224	0.468175	0.407547	0.526702	0.411007	0.377094	0.384139	0.274865	0.223918	0.278902	0.164292	0.833206	0.0815099	0.0110412	0.0177501	0.31538	0.0106645	0.00519981	0.0384463	0.000951942	0.0257014	0.0283881	0.0123411	0.187337	0.00524853	0.0428084	0.0304771	0.0246274	0.00815742	0.0146594	0.00573663	0.0186748	0.041234	0.12717	0.0685736	0.00711579	0.73176	0.024146	0.00250474	0.0725107	0.518016	3.40697	0.357627	0.351747	0.0953534	0.195273	13.02293
8100	-14371.1	-14266.5	-104.666	0.2510557	0.761204	0.641119	0.643972	0.708814	0.818419	0.646001	1.03129	1.20937	0.941995	0.507354	0.332521	0.499367	0.433449	0.342757	0.430085	0.475307	0.333795	0.306971	0.33905	0.265102	0.291226	0.149606	0.928446	0.0719724	0.0355182	0.0197315	0.207745	0.00189486	0.00302525	0.016215	0.0286935	0.019355	0.0258547	0.0391145	0.106164	0.0528314	0.0158096	0.00260441	0.00924706	0.0249354	0.02287	0.00288426	0.0276358	0.0369575	0.116993	0.0695649	0.00740433	0.742338	0.0267416	0.00216133	0.0674534	0.503707	3.42668	0.376815	0.337596	0.0959635	0.189625	13.77132
8110	-14365.3	-14261.2	-104.071	0.2445097	0.730643	0.738724	0.936406	0.69252	0.818419	0.779382	0.656828	1.1923	0.866843	0.488237	0.362317	0.439699	0.423864	0.378446	0.422344	0.4775	0.41482	0.327415	0.365821	0.271888	0.323596	0.133211	0.795536	0.127432	0.00641181	0.0146912	0.163019	0.0498563	0.0338963	0.00334878	0.00391956	0.02215	0.016982	0.0072951	0.109982	0.00653256	0.0223649	0.00185211	0.0272715	0.0248696	0.00191883	0.0148305	0.0164359	0.0310224	0.110535	0.0682775	0.00952216	0.75421	0.0264331	0.00186568	0.0627546	0.489763	3.44562	0.367682	0.339706	0.100698	0.191914	13.71182
8120	-14361	-14255.7	-105.303	0.2471253	0.837657	0.543363	0.701582	0.692309	0.857886	0.790698	0.982269	0.969064	0.86677	0.463035	0.389738	0.402809	0.44677	0.400753	0.530277	0.553613	0.439939	0.328043	0.377989	0.248833	0.315251	0.178478	0.731857	0.106213	0.00909082	0.00237993	0.183396	0.114846	0.0305722	0.0643536	0.0168141	0.0499627	0.00957222	0.011406	0.0643947	0.0148456	0.0302573	0.0158755	0.0138589	0.0248696	0.00567933	0.00836366	0.0093812	0.0319065	0.103463	0.0699017	0.00926607	0.761066	0.024397	0.00198048	0.0646219	0.495384	3.43801	0.37028	0.336595	0.0978806	0.195244	13.83511
8130	-14378.1	-14266.6	-111.581	0.2494826	0.837657	0.546207	0.912319	0.683024	0.825831	0.691655	0.856436	1.2364	0.892411	0.573858	0.403866	0.45207	0.499762	0.329661	0.470471	0.535088	0.43292	0.334851	0.451899	0.172608	0.381252	0.149189	0.757789	0.0945232	0.0140269	0.0144701	0.176842	0.0480012	0.00836616	0.0599654	0.0207807	0.064705	0.0175598	0.00830511	0.220083	0.0101203	0.0698353	0.00227825	0.0233818	0.0129581	0.0303358	0.00214988	0.136938	0.0258895	0.103286	0.072396	0.0117111	0.768346	0.0183713	0.00208773	0.0663166	0.500393	3.4312	0.384681	0.341508	0.0936717	0.180139	14.46285
8140	-14365	-14260.7	-104.31	0.2361439	0.824613	0.486293	0.73223	0.553208	0.820326	0.75739	0.948776	0.859138	0.918153	0.604873	0.332052	0.423343	0.534765	0.400895	0.543371	0.523617	0.435142	0.318323	0.398556	0.270572	0.291859	0.133823	0.753562	0.116179	0.0223252	0.045226	0.132823	0.104204	0.00937395	0.076996	0.00693746	0.0317109	0.00914038	0.00413124	0.0867355	0.0652721	0.0254838	0.0178298	0.0338157	0.0214477	0.00798551	0.00957133	0.0436992	0.0313167	0.106037	0.0644498	0.0149645	0.762829	0.0204033	0.00152766	0.0568822	0.47134	3.47025	0.376666	0.33745	0.0965954	0.189288	13.73577
8150	-14368.7	-14257.5	-111.12	0.2325804	0.983759	0.571838	0.744449	0.655294	0.5656	0.852694	0.91489	1.10363	0.792449	0.566012	0.407868	0.488544	0.559807	0.466124	0.444356	0.566093	0.476477	0.331314	0.32446	0.262007	0.423079	0.136572	0.893726	0.16007	0.00122221	0.0303419	0.194685	0.122887	0.00944907	0.0822098	0.000378043	0.0135015	0.00985034	0.00676844	0.147194	0.0028452	0.00928078	0.0293841	0.0140256	0.00651894	0.0210266	0.0093557	0.0146985	0.0305403	0.112714	0.0685833	0.0154363	0.757539	0.0151873	0.00139684	0.054431	0.463283	3.48089	0.364072	0.344641	0.0935754	0.197712	14.41674
8160	-14370.5	-14268.8	-101.707	0.2476309	0.77233	0.577899	0.645832	0.644455	0.759101	0.707959	0.821746	0.859117	0.807679	0.609643	0.35084	0.519392	0.381132	0.438887	0.467439	0.484369	0.424717	0.331153	0.264168	0.233855	0.337097	0.1143	0.963556	0.140655	0.0280611	0.0213758	0.238773	0.122887	0.00858981	0.0278455	0.031273	0.0172768	0.00980831	0.0196122	0.162719	0.016973	0.0792974	0.00691258	0.00949359	0.00800998	0.0019108	0.00563883	0.00166998	0.042726	0.116462	0.0708641	0.0186638	0.738768	0.0125157	0.00200318	0.0649845	0.496463	3.43655	0.360156	0.343292	0.103965	0.192587	13.47545
8170	-14365.9	-14264.5	-101.448	0.2532053	0.824656	0.515655	0.58593	0.625115	0.692293	0.667191	0.90744	1.00596	0.989115	0.488127	0.410962	0.48557	0.508792	0.398463	0.503296	0.515135	0.567709	0.291476	0.306949	0.194166	0.32746	0.140307	0.717695	0.10885	0.0443934	0.0156161	0.168282	0.075138	0.0114014	0.0432595	0.00592675	0.00940089	0.0229473	0.0177351	0.0996302	0.0602461	0.0199914	0.0396372	0.00948388	0.0185179	0.00890202	0.000748446	3.96186e-05	0.039598	0.125773	0.0702182	0.0108437	0.731315	0.0222523	0.00226452	0.0690143	0.508197	3.42052	0.360314	0.342783	0.0971398	0.199763	13.44961
8180	-14367.1	-14258.7	-108.403	0.2298885	1.08665	0.630656	0.83178	0.611975	0.817275	0.8004	0.892437	1.10026	0.783041	0.487975	0.39873	0.454123	0.431963	0.456715	0.534841	0.502968	0.395318	0.259255	0.418457	0.259901	0.333191	0.188936	0.807514	0.0601015	0.0528345	0.0181647	0.189338	0.0708018	0.00783768	0.0111263	0.0228726	0.0187445	0.0413373	0.000828556	0.0578639	0.0784959	0.0180679	0.00263498	0.00381111	0.00131371	0.00171263	0.00213267	0.000728107	0.0356817	0.125166	0.068209	0.00830175	0.736806	0.0258355	0.0013031	0.0526009	0.457113	3.48898	0.361397	0.341611	0.097169	0.199823	14.1451
8190	-14372.4	-14265.1	-107.283	0.2459637	0.719216	0.513611	0.599689	0.581823	0.777221	0.713241	0.943077	0.896483	1.04187	0.649185	0.357393	0.488314	0.464235	0.541622	0.557276	0.466334	0.427058	0.363639	0.33653	0.292831	0.449666	0.0989168	1.03472	0.0892914	0.0467849	0.020067	0.169848	0.0418608	0.0309047	0.0574868	0.00118063	0.0114958	0.0281711	0.00404607	0.0409347	0.0353311	0.0108573	0.0250255	0.0292667	0.000156209	0.039975	0.00423112	0.0322436	0.0366204	0.121834	0.0662939	0.00755495	0.746292	0.021405	0.00192895	0.0637909	0.492896	3.44138	0.368607	0.349659	0.0933264	0.188408	14.03311
8200	-14355.4	-14259	-96.3482	0.2514624	0.799067	0.550829	0.599689	0.580007	0.763752	0.74083	0.912297	0.978323	0.79035	0.528534	0.309311	0.408212	0.453497	0.457158	0.458235	0.496588	0.436002	0.304087	0.259047	0.210853	0.305704	0.121453	0.789594	0.136792	0.0382079	0.0253467	0.120624	0.081313	0.011487	0.0405426	0.00388081	0.0365411	0.00259389	0.00185707	0.0762663	0.0216461	0.0156978	0.00536458	0.0169699	0.000738621	0.00434727	0.00408235	0.0418665	0.0336613	0.133624	0.0789254	0.0122565	0.722703	0.0188297	0.00218062	0.0677481	0.50456	3.42551	0.356941	0.352558	0.0971741	0.193327	12.93959
8210	-14371.4	-14269.7	-101.654	0.2680073	0.714164	0.656022	0.720584	0.60653	0.892101	0.968921	0.932445	0.752427	0.935416	0.459743	0.308122	0.398811	0.52123	0.44993	0.446502	0.477627	0.475961	0.365547	0.290384	0.240692	0.304915	0.176104	0.729338	0.052563	0.03681	0.0217815	0.204569	0.0664698	0.00173999	0.0225093	0.0034569	0.0464747	0.00777289	0.0122453	0.0752962	0.0171982	0.00558529	0.00555481	0.0214944	0.0374865	0.00270646	6.5598e-05	0.00487647	0.0331598	0.141133	0.0821102	0.00717997	0.711168	0.0252496	0.00305929	0.0799686	0.537954	3.37902	0.360364	0.355627	0.0926245	0.191385	13.47017
8220	-14361.7	-14259.5	-102.235	0.2401521	0.765387	0.629122	0.788078	0.597072	0.919661	0.667711	0.841879	0.986491	0.821378	0.484788	0.401548	0.412361	0.422791	0.408534	0.534721	0.489238	0.39575	0.256607	0.367133	0.249497	0.291464	0.0846514	0.943506	0.189182	0.0128661	0.000102348	0.204569	0.0412309	0.00153989	0.0157949	0.00603188	0.0707693	0.0122023	0.0124713	0.0917174	0.0173196	0.00822284	0.00896595	0.0525958	0.00757773	0.00309789	0.0086091	0.00402923	0.0294797	0.120996	0.076435	0.00645636	0.738369	0.0282636	0.00168413	0.0596759	0.480252	3.45839	0.373343	0.340697	0.0961113	0.189848	13.52827
8230	-14368.2	-14260.1	-108.058	0.244863	0.702231	0.738254	0.736144	0.727877	0.71492	0.735964	1.07773	0.854064	0.821378	0.575165	0.383233	0.488049	0.525164	0.486569	0.50314	0.488868	0.551313	0.342297	0.330135	0.244449	0.440845	0.146001	0.776634	0.0908274	0.0271252	0.00374354	0.203355	0.0472973	0.00816324	0.0250137	0.00178253	0.0091365	0.0211469	0.00714839	0.0634358	0.0257853	0.0182993	0.0268251	0.0546012	0.00669307	0.0312541	0.00484231	0.0436283	0.0254472	0.122172	0.0837395	0.00426984	0.736847	0.0275247	0.00188093	0.063006	0.490526	3.44459	0.363511	0.338818	0.0984142	0.199256	14.11053
8240	-14364.1	-14262.2	-101.923	0.2406298	0.845741	0.653695	0.77649	0.704502	0.80753	0.533062	0.852776	0.949994	0.796666	0.577289	0.34205	0.47904	0.431225	0.410583	0.464436	0.59144	0.566199	0.335405	0.319722	0.24337	0.307348	0.147078	0.687141	0.12674	0.00841641	0.0088921	0.163073	0.0768156	0.0182969	0.0250137	0.00904149	0.0294368	0.0060591	0.0119519	0.0402787	0.0485943	0.0209006	0.00289515	0.00673073	0.0270641	0.0312541	0.0053508	0.00744929	0.0274793	0.120696	0.0852911	0.00550601	0.73421	0.0268168	0.00170344	0.0600114	0.481304	3.45698	0.360475	0.344108	0.0996822	0.195734	13.49704
8250	-14367.6	-14276.9	-90.7341	0.2641244	0.74759	0.538967	0.783192	0.538465	0.611889	0.680455	0.762483	0.912498	0.957091	0.46769	0.409261	0.448678	0.487687	0.336579	0.429267	0.380145	0.323795	0.290146	0.34873	0.189378	0.307348	0.12149	0.674961	0.0496669	0.000322479	0.0134332	0.148338	0.049672	0.0178765	0.029146	0.00517756	0.0373886	0.00118427	0.0290067	0.118952	0.0197752	3.66414e-05	0.0319424	0.0228542	0.0110522	0.014722	0.00319714	0.026647	0.0350351	0.127007	0.0834386	0.0157122	0.724921	0.0138858	0.00283641	0.0770633	0.530341	3.38976	0.365577	0.3406	0.104991	0.188832	12.37818
