Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
40	0	-17205	-17210.3	5.24374	0.212201	0.168849	0.184065	0.201273	0.172431	0.181608	0.222592	0.161389	0.201333	0.182343	0.161177	0.131629	0.134412	0.131347	0.190521	0.13643	0.124518	0.139794	0.178422	0.070107	0.123383	0.12167	0.191479	0.0322573	0.00779321	0.0733727	0.0187651	0.00208982	0.0332877	0.00731696	0.00351978	0.0232062	0.0232308	0.0236676	0.0360525	0.0187483	0.00246066	0.0225797	0.0339899	0.000309234	0.0276292	0.010229	0.0202323	0.236657	0.313369	0.0942597	0.355714	4.14371
41	1	-17379.1	-17384.3	5.19005	0.241979	0.193022	0.220893	0.187534	0.195174	0.15272	0.169476	0.185306	0.196824	0.184432	0.107397	0.132887	0.123379	0.159249	0.180965	0.138414	0.150978	0.159632	0.162591	0.167715	0.114753	0.155303	0.206411	0.0155405	0.00229071	0.0176402	0.00422851	0.0164287	0.00617578	0.0304676	0.00928479	0.0160624	0.0173404	0.00196732	0.0161131	0.00748944	0.0142752	0.00229632	0.0199487	0.00891105	0.0315009	0.0197525	0.0043281	0.236149	0.306538	0.0918018	0.365512	4.149079
42	0	-17190.2	-17196.5	6.28089	0.215419	0.164149	0.190602	0.190353	0.174079	0.173649	0.223962	0.177751	0.199691	0.157431	0.124473	0.131867	0.117173	0.125614	0.166664	0.133771	0.126136	0.1501	0.1743	0.105705	0.128245	0.114891	0.20286	0.0277934	0.00685749	0.0611134	0.0119617	0.00161237	0.0385058	0.00802233	0.0148629	0.012813	0.0429447	0.0110033	0.0384788	0.0156487	0.00128931	0.0229839	0.0164698	8.31748e-05	0.0152503	0.00505602	0.018362	0.237056	0.313898	0.0927322	0.356314	4.039995
43	1	-17379.2	-17384.6	5.3547	0.270069	0.218197	0.229994	0.19106	0.204159	0.158003	0.192348	0.169582	0.165717	0.152026	0.148595	0.122546	0.137223	0.150952	0.154189	0.137133	0.143051	0.113063	0.171085	0.132078	0.135336	0.155303	0.178569	0.0120886	0.00783218	0.0268817	0.00313329	0.0165196	0.0139578	0.0380909	0.0155688	0.0167444	0.00558798	0.0025141	0.0181229	0.00456617	0.0290635	0.00220283	0.0272672	0.0085419	0.0135863	0.034414	0.00565179	0.233289	0.312124	0.0935021	0.361085	4.132614
44	0	-17193.3	-17199.3	6.07348	0.20793	0.162838	0.191641	0.16354	0.17093	0.200222	0.223962	0.194918	0.214101	0.173909	0.120449	0.126419	0.12558	0.113485	0.15841	0.143954	0.123255	0.153988	0.188909	0.0917462	0.122127	0.124284	0.176085	0.033913	0.00657259	0.0637651	0.0277493	0.00023081	0.0175498	0.00521288	0.0148227	0.020045	0.0395701	0.0126598	0.0283797	0.0231771	0.000925682	0.0279235	0.00998119	0.000196184	0.0255516	0.0124129	0.0174164	0.239211	0.307662	0.093575	0.359553	4.060736
45	1	-17379.5	-17385.1	5.59688	0.263855	0.154649	0.221348	0.187978	0.198978	0.171634	0.180409	0.171833	0.199922	0.194458	0.159048	0.138807	0.112698	0.152648	0.138692	0.120054	0.132757	0.15654	0.154805	0.138282	0.146492	0.174002	0.178569	0.00996424	0.00510094	0.0205822	0.000600505	0.0103705	0.0243066	0.0198231	0.0116744	0.0305974	0.0118438	0.00278283	0.0110857	0.00910343	0.0204499	0.0012547	0.0175007	0.00609846	0.0101248	0.0221824	0.0144926	0.228893	0.325087	0.0917401	0.354281	4.108395
46	0	-17195.6	-17201.8	6.18768	0.219493	0.164579	0.198013	0.194083	0.156305	0.15492	0.218926	0.181523	0.211045	0.132281	0.169199	0.134297	0.110815	0.127671	0.169433	0.135948	0.109079	0.132318	0.177392	0.113064	0.154549	0.119762	0.174165	0.0349709	0.00583766	0.0642309	0.0243348	0.000576754	0.0261935	0.00461785	0.0137119	0.0171028	0.0326093	0.0255398	0.0324087	0.0181694	0.00146094	0.0169204	0.0292316	7.25745e-05	0.0184718	0.00582495	0.0181691	0.233779	0.311322	0.0946883	0.36021	4.049316
47	1	-17372.6	-17377.1	4.50509	0.255384	0.184332	0.225741	0.198257	0.205501	0.171634	0.192837	0.163402	0.211973	0.145289	0.124759	0.138007	0.119546	0.142894	0.160825	0.137508	0.142114	0.135015	0.187499	0.199144	0.155782	0.145572	0.193527	0.0104801	0.00729699	0.0317716	0.00633722	0.0136559	0.00794322	0.0276339	0.00812384	0.0257474	0.00973494	0.00327825	0.0202319	0.00736777	0.0147132	0.0025119	0.0283661	0.00479464	0.0224175	0.0178739	0.0107516	0.23431	0.326141	0.0916589	0.34789	4.217575
48	0	-17195.5	-17201.5	6.06741	0.2125	0.157861	0.197537	0.194083	0.16923	0.189995	0.244937	0.181438	0.217618	0.156191	0.149615	0.122575	0.102388	0.136288	0.152723	0.130834	0.10377	0.136694	0.182895	0.106935	0.133474	0.123367	0.170771	0.0342408	0.00480504	0.0402138	0.0173184	0.000609243	0.0339561	0.00450131	0.00794629	0.0122434	0.0531659	0.0211297	0.0361446	0.00573036	0.00237853	0.0194697	0.0303577	0.000364562	0.0200343	0.00827359	0.0347406	0.224255	0.315192	0.0958653	0.364688	4.061343
49	1	-17381.7	-17386	4.25754	0.213811	0.170949	0.216646	0.227433	0.196307	0.179266	0.215677	0.176485	0.211925	0.204747	0.144044	0.139317	0.121192	0.153634	0.13721	0.143201	0.143562	0.135427	0.181929	0.155291	0.129897	0.129776	0.210419	0.0229967	0.00461301	0.0329021	0.00221406	0.00871252	0.0214092	0.0159572	0.019489	0.0163864	0.0116667	0.0135636	0.0203362	0.00594974	0.0169737	0.00498674	0.018818	0.00988227	0.0199395	0.0306067	0.00678002	0.236924	0.313114	0.09819	0.351772	4.24233
50	0	-17189.8	-17195.2	5.4027	0.221305	0.181672	0.176197	0.185177	0.152856	0.175872	0.2217	0.179323	0.245556	0.149031	0.135506	0.134534	0.115121	0.111517	0.162461	0.130834	0.130715	0.174114	0.182895	0.0943721	0.135341	0.125642	0.202148	0.0360033	0.00761786	0.0651382	0.0164122	0.000447169	0.0198018	0.00121697	0.0180195	0.0105627	0.0346026	0.0182607	0.0316844	0.0121154	0.00521141	0.0311071	0.0178198	0.00126248	0.0318607	0.0159396	0.0288407	0.224255	0.315192	0.0958653	0.364688	4.127814
51	1	-17384	-17388.9	4.89167	0.183536	0.184186	0.242429	0.180119	0.203532	0.196523	0.19482	0.198266	0.170123	0.161518	0.117296	0.131321	0.117174	0.161	0.208771	0.136846	0.143562	0.14654	0.184938	0.136513	0.148592	0.151098	0.177404	0.00264228	0.001278	0.0254985	0.00117045	0.0110014	0.00912657	0.023835	0.0144887	0.0230509	0.00779685	0.00381295	0.0229699	0.00977467	0.0249156	0.00377744	0.0272596	0.0144878	0.0238712	0.02709	0.0249635	0.236924	0.313114	0.09819	0.351772	4.178917
52	0	-17207.8	-17213.7	5.93103	0.203961	0.175317	0.183645	0.208559	0.144723	0.188432	0.247751	0.159237	0.225961	0.155112	0.124499	0.139092	0.116891	0.133404	0.145686	0.140451	0.127645	0.134966	0.212788	0.076684	0.13932	0.121949	0.16872	0.0316235	0.00175928	0.0678459	0.0251685	0.000578307	0.0230297	0.0055841	0.0113291	0.00182988	0.0388585	0.0256213	0.034282	0.0191725	0.00741769	0.00545322	0.0366487	0.00231583	0.0144596	0.0319501	0.0152597	0.224255	0.315192	0.0958653	0.364688	4.074981
53	1	-17373.7	-17378.3	4.60181	0.249696	0.201661	0.211904	0.201406	0.175927	0.145326	0.19762	0.198916	0.185614	0.161956	0.117544	0.131321	0.137071	0.156207	0.147341	0.134281	0.151266	0.151948	0.164627	0.18256	0.157372	0.147152	0.203262	0.00971867	0.00508879	0.0350914	0.000400002	0.0195121	0.0141478	0.0301627	0.00617744	0.0197014	0.0114366	0.00473855	0.0259957	0.00495953	0.0311678	0.00271274	0.0220587	0.00263093	0.0126331	0.0185045	0.0190859	0.231109	0.329973	0.09578	0.343138	4.207902
54	0	-17203.1	-17207.6	4.50621	0.203961	0.180642	0.182849	0.186455	0.159814	0.187718	0.254086	0.188654	0.204202	0.154414	0.146103	0.130975	0.113378	0.130037	0.166657	0.151813	0.131337	0.166561	0.175213	0.104156	0.146658	0.146095	0.210985	0.0460546	0.00104601	0.0562739	0.00679729	0.00293039	0.0503893	0.011509	0.0152762	0.00549695	0.0314913	0.0328945	0.0262562	0.0201489	0.00647326	0.00992723	0.013902	0.00129842	0.01821	0.00867533	0.0296489	0.22341	0.314004	0.0955041	0.367081	4.217462
55	1	-17379.6	-17383.1	3.43847	0.244262	0.196678	0.214944	0.192248	0.202909	0.160228	0.196087	0.199659	0.190291	0.160977	0.162179	0.123692	0.100692	0.15642	0.144846	0.174111	0.151266	0.139268	0.173723	0.16191	0.171331	0.179602	0.212632	0.00741688	0.0142682	0.0274601	0.00278694	0.0168935	0.0142944	0.028192	0.0106504	0.0173359	0.00543971	0.0143585	0.0298011	0.00511273	0.023791	0.0093202	0.0270417	0.00275018	0.028118	0.0214041	0.00784608	0.232065	0.312444	0.0995363	0.355954	4.324237
56	0	-17193.8	-17200.4	6.56913	0.20425	0.163485	0.177094	0.208788	0.144454	0.179074	0.203155	0.210355	0.226442	0.149814	0.148473	0.131461	0.120928	0.105275	0.146978	0.136201	0.127594	0.149116	0.186601	0.104298	0.128018	0.121147	0.179426	0.0302955	0.00207766	0.0478794	0.0214158	0.00362508	0.0213108	0.0164199	0.00446049	0.021705	0.0353644	0.0217052	0.0253912	0.00566349	0.00320281	0.0193865	0.0145844	0.00613383	0.0194205	0.0102474	0.0284546	0.227043	0.310656	0.0944858	0.367815	4.011171
57	1	-17375.8	-17380.7	4.9113	0.20526	0.176583	0.255925	0.179001	0.195604	0.193459	0.184707	0.201719	0.163571	0.146897	0.143661	0.1349	0.126496	0.137335	0.168632	0.123933	0.160767	0.154477	0.175534	0.14263	0.136025	0.169685	0.191106	0.0131258	0.00380796	0.0377417	0.000165556	0.00818061	0.0176452	0.0219272	0.00744081	0.0296661	0.00799188	0.00485372	0.0202691	0.00661956	0.023791	0.00828995	0.0335349	0.00332096	0.0194706	0.034469	0.00673572	0.23283	0.310179	0.0998642	0.357127	4.176954
58	0	-17197.6	-17204.2	6.56284	0.199726	0.182151	0.179462	0.178555	0.136282	0.182992	0.221154	0.162682	0.232409	0.134889	0.138099	0.113235	0.123792	0.129388	0.163038	0.122672	0.125095	0.164841	0.166896	0.103939	0.135209	0.121983	0.192905	0.0289037	0.00544006	0.0421463	0.0241505	0.00289212	0.0236822	0.0072816	0.0246675	0.00999096	0.0502662	0.0314965	0.0282526	0.0139592	0.00481147	0.0122653	0.032773	0.00486195	0.0183969	0.0112142	0.022954	0.22806	0.312047	0.0904311	0.369462	4.0118
59	1	-17380.8	-17385.2	4.37001	0.294848	0.16394	0.228774	0.183357	0.17193	0.155096	0.183604	0.191906	0.165379	0.164254	0.143661	0.118084	0.11967	0.168961	0.145603	0.156158	0.153973	0.166075	0.1905	0.174331	0.140193	0.153737	0.182041	0.00334923	0.00318763	0.0188998	0.00267628	0.0220986	0.0139547	0.0261032	0.0100989	0.0256835	0.0104259	0.0182272	0.0169262	0.0111304	0.0366281	0.00224205	0.026276	0.0084564	0.0158771	0.0329284	0.0098389	0.232755	0.310081	0.093865	0.363299	4.231083
60	0	-17193.4	-17200.1	6.69766	0.199726	0.157696	0.18272	0.206904	0.153126	0.165357	0.205888	0.183022	0.211554	0.147746	0.125219	0.126262	0.111748	0.131429	0.145109	0.146551	0.106494	0.161478	0.191165	0.104278	0.132381	0.127612	0.166737	0.0201189	0.0206685	0.0765802	0.0225835	0.00482986	0.0304602	0.00781786	0.0126782	0.00503763	0.0436239	0.0150163	0.0254877	0.00907865	0.000274829	0.0239951	0.0175247	0.00506742	0.0186479	0.0218836	0.0267422	0.22806	0.312047	0.0904311	0.369462	3.998318
61	1	-17377.3	-17382.5	5.2013	0.214455	0.200127	0.228774	0.192262	0.211757	0.185393	0.183604	0.190039	0.180479	0.164254	0.143661	0.133573	0.109122	0.17561	0.147621	0.156053	0.150078	0.132633	0.173727	0.155919	0.133479	0.146479	0.157765	0.00729612	0.00390116	0.0318187	0.00173058	0.0152919	0.009553	0.010093	0.00319387	0.0308004	0.00791145	0.0184365	0.0183837	0.0016948	0.0186185	0.00071555	0.0288344	0.00287359	0.02714	0.0256231	0.0171807	0.239476	0.319034	0.097312	0.344178	4.147954
62	0	-17199.8	-17205.8	5.95418	0.183953	0.167637	0.18555	0.176706	0.166681	0.176937	0.212476	0.187865	0.233829	0.167979	0.149009	0.141417	0.114164	0.104687	0.153515	0.110132	0.121144	0.162735	0.168355	0.111863	0.12568	0.118305	0.179172	0.0393886	0.0106683	0.0530571	0.0341739	0.00656236	0.0170326	0.00909085	0.00994833	0.00537774	0.0574466	0.025629	0.042755	0.0269294	0.000212895	0.0356961	0.0152016	0.0135955	0.0163424	0.0137273	0.020041	0.22806	0.312047	0.0904311	0.369462	4.072666
63	1	-17375.3	-17379.5	4.21107	0.240832	0.175241	0.246694	0.206671	0.208314	0.163169	0.167725	0.191198	0.174108	0.156347	0.133959	0.131896	0.144086	0.12408	0.182731	0.177296	0.16336	0.158901	0.173143	0.154291	0.122833	0.160181	0.194146	0.00446899	0.00367061	0.0381032	0.00090804	0.0217154	0.015195	0.0189594	0.00620967	0.0243445	0.0127731	0.00785916	0.0358726	0.0046872	0.0189981	0.000981101	0.0298008	0.00614092	0.0126639	0.0244139	0.00800834	0.223575	0.325705	0.0993465	0.351374	4.246977
64	0	-17197.6	-17203.7	6.17933	0.22226	0.150108	0.19642	0.199122	0.149906	0.161943	0.198132	0.177419	0.214886	0.181462	0.135241	0.122607	0.108981	0.122922	0.164689	0.136745	0.132345	0.130998	0.182112	0.0917811	0.125965	0.111264	0.184129	0.0271316	0.0153694	0.0665873	0.0116006	0.00165831	0.0377104	0.0152784	0.0290951	0.0046788	0.0609836	0.0238023	0.0460553	0.00416917	9.67693e-05	0.0297957	0.0270175	0.00694835	0.0104698	0.00947495	0.0207914	0.235194	0.313042	0.0888327	0.362932	4.05015
65	1	-17378	-17382.9	4.89	0.24133	0.190714	0.201966	0.190121	0.187002	0.186647	0.199087	0.187648	0.164589	0.183378	0.12587	0.107347	0.129222	0.124965	0.160021	0.176981	0.172086	0.12908	0.172299	0.157678	0.141127	0.163292	0.173414	0.0104494	0.00379196	0.0447015	0.000325517	0.00797041	0.0120581	0.0240421	0.00977041	0.0306996	0.00308425	0.00250711	0.0282459	0.00816307	0.0162022	0.00532255	0.0394427	0.00448459	0.0109992	0.0354509	0.0155083	0.227501	0.326312	0.0941585	0.352029	4.179084
66	0	-17198.3	-17203.7	5.38103	0.22226	0.191876	0.185233	0.184964	0.152343	0.167717	0.199537	0.195611	0.236789	0.156116	0.139047	0.127319	0.12791	0.131009	0.149544	0.128222	0.0952724	0.193196	0.206225	0.0978341	0.125682	0.123921	0.175221	0.0357502	0.0140398	0.0512707	0.0221646	0.000957773	0.0375124	0.00498265	0.0121265	0.00937481	0.0350698	0.00890639	0.0431543	0.016059	0.000424749	0.0314833	0.013351	0.00820798	0.0157625	0.0266497	0.0298842	0.232904	0.319731	0.0879678	0.359398	4.129981
67	1	-17373.3	-17378.1	4.77642	0.227496	0.208936	0.231614	0.181029	0.19656	0.186124	0.186833	0.171273	0.188336	0.196255	0.125974	0.116804	0.129494	0.149875	0.15709	0.12774	0.132514	0.147635	0.183956	0.136055	0.140168	0.15357	0.212819	0.0109052	0.00976763	0.0410045	0.00114434	0.0149611	0.0071466	0.0373362	0.00774242	0.0242188	0.00794975	0.00506012	0.0261457	0.0091439	0.0128072	0.00627438	0.0297204	0.00302344	0.0127135	0.0314085	0.0038178	0.232849	0.310475	0.0963719	0.360304	4.190442
68	0	-17192.4	-17198.5	6.12273	0.228248	0.155114	0.171061	0.188935	0.161173	0.159163	0.217956	0.189155	0.193354	0.158155	0.133485	0.125102	0.123121	0.108929	0.153239	0.13555	0.144454	0.163534	0.205815	0.0976336	0.133326	0.103428	0.202794	0.0489904	0.00557772	0.0574596	0.02105	0.000760611	0.0202452	0.0019298	0.0149204	0.0135071	0.0412859	0.0146011	0.0437881	0.0190089	0.00114602	0.0229023	0.0144484	0.0116955	0.0258586	0.00767371	0.0162366	0.232904	0.319731	0.0879678	0.359398	4.055811
69	1	-17372.1	-17376.7	4.61361	0.227299	0.166801	0.201171	0.199436	0.197952	0.182523	0.205877	0.207217	0.197397	0.145678	0.125722	0.124908	0.117165	0.137782	0.157876	0.148629	0.132514	0.14849	0.170111	0.182987	0.144015	0.163265	0.203267	0.00187853	0.000746274	0.0432379	0.00441065	0.0197613	0.00864785	0.0267891	0.0180703	0.0244171	0.00262593	0.00364405	0.0238433	0.00384684	0.0277738	0.00754082	0.0233725	0.00199529	0.0303809	0.0355675	0.010091	0.236937	0.315926	0.0980639	0.349073	4.206723
70	0	-17196.2	-17202.4	6.23583	0.224364	0.15899	0.17111	0.186148	0.163084	0.163772	0.241591	0.181978	0.244213	0.155524	0.142782	0.124732	0.108334	0.109349	0.153239	0.137002	0.107747	0.147104	0.18488	0.0898588	0.132063	0.0985643	0.1875	0.030488	0.0084922	0.0438076	0.0279539	0.00369362	0.0473449	0.0039759	0.0214081	0.0160241	0.0461504	0.021656	0.043261	0.00559527	0.00297459	0.0325056	0.0160866	0.0050698	0.0227944	0.011502	0.019788	0.233564	0.320637	0.0853816	0.360417	4.044501
71	1	-17382.3	-17386.2	3.88665	0.208299	0.19007	0.230064	0.190544	0.213631	0.16375	0.210572	0.173002	0.177713	0.156176	0.122625	0.143436	0.113373	0.154038	0.148263	0.168905	0.138747	0.139461	0.184724	0.170207	0.14037	0.16588	0.243052	0.00496193	0.0151858	0.0319724	0.0092389	0.0129046	0.00914443	0.021126	0.0102857	0.0375898	0.00881321	0.0193192	0.0202097	0.0113385	0.0230017	0.00960625	0.0237975	0.00518731	0.0142609	0.0355675	0.00900563	0.232484	0.328782	0.096221	0.342513	4.279418
72	0	-17196.7	-17202.6	5.95325	0.200993	0.172936	0.179304	0.168975	0.163084	0.169337	0.223797	0.177899	0.239991	0.16662	0.143517	0.122353	0.117297	0.123705	0.178626	0.134619	0.122316	0.147104	0.183109	0.0898588	0.130296	0.137049	0.186032	0.028018	0.0180351	0.0652833	0.0131834	0.0082746	0.0223626	0.0128608	0.0064847	0.0228613	0.0344201	0.0187273	0.0461673	0.0109257	0.00204	0.0135509	0.0100487	0.0162105	0.0201721	0.00589376	0.0184196	0.225962	0.32344	0.0976857	0.352912	4.072758
73	1	-17372.4	-17377.1	4.75966	0.221217	0.183815	0.234638	0.202704	0.19706	0.16491	0.173705	0.187276	0.199496	0.18059	0.131177	0.137855	0.135718	0.142746	0.165609	0.135751	0.136737	0.131542	0.160571	0.153182	0.148715	0.134867	0.194412	0.0103319	0.0016811	0.0467261	0.0052642	0.0224161	0.00290181	0.0309754	0.0181889	0.0301734	0.012975	0.0159744	0.0179918	0.0166088	0.0231201	0.00591263	0.0204514	0.000901475	0.0164099	0.0352022	0.00361994	0.232484	0.328782	0.096221	0.342513	4.192118
74	0	-17198	-17204.8	6.72434	0.192477	0.172714	0.182815	0.189377	0.151671	0.191997	0.211933	0.184112	0.210119	0.13414	0.128746	0.12195	0.127356	0.123705	0.159182	0.13698	0.122156	0.139607	0.192445	0.101083	0.134086	0.0959158	0.186652	0.0269674	0.00618349	0.0446067	0.0170437	0.000729487	0.0333533	0.0127861	0.0189043	0.0212374	0.0433292	0.0389519	0.0391907	0.0100565	0.00624787	0.0289184	0.00481659	0.0107139	0.0073193	0.00639353	0.0266801	0.218848	0.320442	0.0934546	0.367255	3.995649
75	1	-17376.7	-17381.4	4.66795	0.244932	0.175065	0.215108	0.190059	0.182512	0.187515	0.160524	0.169328	0.173955	0.185268	0.135228	0.135622	0.10664	0.14104	0.162661	0.138645	0.167668	0.170363	0.150419	0.175159	0.154594	0.152817	0.19529	0.0063702	0.00753915	0.0467261	0.0046802	0.0214108	0.0163201	0.0287015	0.005739	0.0180313	0.0222057	0.00787425	0.0149879	0.0208526	0.0216312	0.00197161	0.0310177	0.000986387	0.0164676	0.0284851	0.00887845	0.227074	0.329419	0.093982	0.349525	4.201289
76	0	-17196.5	-17202	5.54938	0.235693	0.176118	0.173854	0.197137	0.155193	0.183528	0.203467	0.182879	0.194972	0.159531	0.169052	0.13028	0.117384	0.118731	0.171508	0.126385	0.133459	0.145245	0.182882	0.0853397	0.127458	0.144487	0.179318	0.0335548	0.0147291	0.0585249	0.0223894	0.00185512	0.0205677	0.00472886	0.0188009	0.0176063	0.0473562	0.025316	0.0218921	0.0116025	0.00255444	0.0245809	0.0179471	0.0179504	0.0206767	0.0113019	0.0253097	0.218101	0.319349	0.0965473	0.366002	4.113146
77	1	-17371.1	-17376.4	5.30392	0.21601	0.165095	0.233053	0.181405	0.203076	0.191162	0.159913	0.192462	0.195669	0.173432	0.127793	0.130259	0.126029	0.160622	0.142471	0.132438	0.156096	0.157138	0.198343	0.142131	0.13362	0.142886	0.196079	0.00428729	0.00640322	0.0281459	0.00490969	0.0202503	0.00562675	0.0230234	0.0140791	0.0191122	0.0157388	0.0146972	0.0153575	0.00854751	0.0166663	0.00132752	0.0215162	0.00206707	0.0159968	0.0357644	0.00699414	0.226387	0.328422	0.0973657	0.347826	4.137692
78	0	-17190.4	-17197.2	6.81187	0.198637	0.174894	0.192786	0.197137	0.135461	0.159357	0.225115	0.182879	0.195327	0.15178	0.161346	0.125268	0.118385	0.11539	0.137537	0.149833	0.114003	0.151087	0.182882	0.0901409	0.127904	0.105921	0.190842	0.0358005	0.00872967	0.0594073	0.0150299	0.00095218	0.0242029	0.00992567	0.0153006	0.0108491	0.0481956	0.027184	0.0393182	0.00906567	0.00101861	0.0245809	0.0207597	0.00169215	0.0115139	0.0117737	0.0276844	0.215303	0.320337	0.0972262	0.367134	3.986897
79	1	-17376.9	-17382	5.03722	0.218168	0.171527	0.220071	0.163762	0.180474	0.186499	0.195804	0.169932	0.183713	0.167971	0.134102	0.113597	0.11119	0.138831	0.172226	0.144046	0.161343	0.153768	0.195519	0.144659	0.138845	0.15919	0.214324	0.00913274	0.0140582	0.0220386	0.00865264	0.0238189	0.0201669	0.028911	0.0260508	0.0159612	0.00396461	0.0156721	0.0210447	0.007703	0.0343149	0.00136271	0.024189	0.000317324	0.01398	0.0267416	0.00672243	0.226387	0.328422	0.0973657	0.347826	4.164362
80	0	-17204.1	-17211.2	7.05329	0.211974	0.145202	0.161027	0.183151	0.146518	0.165111	0.225115	0.170424	0.225426	0.179033	0.131801	0.130766	0.114409	0.114628	0.139405	0.132697	0.142957	0.143931	0.14255	0.0793207	0.127067	0.142204	0.207246	0.00911138	0.0185222	0.0758594	0.0255163	0.0057639	0.0225012	0.00894319	0.0172677	0.01341	0.0420664	0.0214266	0.0307159	0.0189741	0.00355764	0.0294549	0.00800819	0.0046923	0.0187859	0.0115731	0.0146393	0.229879	0.314387	0.0954203	0.360314	3.962755
81	1	-17369.4	-17374.5	5.09912	0.209834	0.184801	0.242046	0.187315	0.202611	0.146525	0.210116	0.173095	0.185381	0.183038	0.163392	0.1225	0.133025	0.137356	0.14795	0.153974	0.136431	0.163067	0.178089	0.140793	0.144515	0.149005	0.206665	0.00415101	0.00386918	0.0233702	0.00219453	0.0107351	0.0148319	0.0186342	0.0154636	0.0224383	0.0120097	0.0086973	0.0195856	0.0131069	0.0184065	0.000757512	0.0240347	0.000191883	0.0225587	0.0151844	0.00642469	0.225952	0.325844	0.0966015	0.351602	4.158172
82	0	-17199.4	-17204.8	5.44688	0.218508	0.182713	0.196649	0.202711	0.169498	0.152894	0.223455	0.196249	0.212836	0.178301	0.145179	0.14026	0.123391	0.106674	0.147554	0.147345	0.141151	0.15675	0.197087	0.0851898	0.109232	0.129508	0.176409	0.0358506	0.00918181	0.0568609	0.00883982	0.00488422	0.0306029	0.000882873	0.0138487	0.00742327	0.0260823	0.0265114	0.0461629	0.0110025	0.00533407	0.0192381	0.0280537	0.00188012	0.0174063	0.00766376	0.0261421	0.227547	0.325415	0.0836205	0.363418	4.123396
83	1	-17379.4	-17382.8	3.40122	0.190915	0.192561	0.237759	0.186326	0.211372	0.193394	0.189995	0.181158	0.215133	0.168901	0.145103	0.133753	0.103748	0.169186	0.186742	0.144904	0.146471	0.163067	0.183637	0.17467	0.150519	0.155421	0.207906	0.00706222	0.00139894	0.0274184	0.0131663	0.0217987	0.00672586	0.0206345	0.017693	0.0449775	0.00151277	0.00605335	0.0229994	0.010271	0.0291487	0.00287897	0.0213224	0.00121544	0.0189727	0.0172411	0.00283004	0.22275	0.321226	0.0952324	0.360792	4.327962
84	0	-17200.7	-17207.2	6.52288	0.211956	0.168734	0.175768	0.179872	0.14589	0.185522	0.192541	0.168491	0.178981	0.164498	0.148848	0.135851	0.139872	0.137058	0.154188	0.145202	0.127908	0.164572	0.179938	0.093429	0.142607	0.14873	0.160258	0.0234458	0.0145589	0.0645723	0.0127362	0.00685904	0.0185451	0.00171073	0.0106309	0.010272	0.0426695	0.0191839	0.0461041	0.0081686	0.00631808	0.0218559	0.0104946	0.0113717	0.0154041	0.0133333	0.00684631	0.22392	0.322823	0.0927337	0.360523	4.015796
85	1	-17378.8	-17382.6	3.74291	0.222037	0.186349	0.203739	0.201459	0.203621	0.165436	0.220272	0.190228	0.175021	0.185657	0.124319	0.135657	0.161094	0.126905	0.139186	0.148717	0.16998	0.147605	0.167047	0.175732	0.138693	0.155421	0.19735	0.00861549	0.00234426	0.0428471	0.00679926	0.0105593	0.0152761	0.0215014	0.0180318	0.0412834	0.0123123	0.00886615	0.0431671	0.0142073	0.021841	0.00109656	0.0293314	0.000199977	0.0138995	0.0292373	0.010852	0.229279	0.330641	0.0980237	0.342056	4.293793
86	0	-17198.8	-17205.7	6.89941	0.220385	0.16715	0.203787	0.190585	0.165284	0.174976	0.20985	0.175328	0.207272	0.166526	0.115498	0.117041	0.0868476	0.110423	0.148931	0.110644	0.123257	0.164743	0.183036	0.110655	0.117491	0.110176	0.176185	0.0347422	0.00248782	0.0547627	0.0180679	0.000862065	0.0245933	0.0107035	0.0083723	0.0181289	0.0459084	0.0252344	0.0357755	0.0273449	0.00179589	0.0264251	0.0148017	0.00385262	0.0173525	0.0204256	0.0304359	0.231611	0.319624	0.0918146	0.35695	3.978143
87	1	-17372	-17376.6	4.62052	0.228761	0.16743	0.221802	0.178973	0.175132	0.194103	0.188053	0.183105	0.177162	0.180569	0.140522	0.130898	0.119194	0.162629	0.178811	0.155354	0.132568	0.143376	0.183149	0.183948	0.132453	0.167654	0.191158	0.00163194	0.000826548	0.0333667	0.00265431	0.0115093	0.0106964	0.0480529	0.0103016	0.0242864	0.0085193	0.0101259	0.0177266	0.00568796	0.0164539	0.00444933	0.0245878	0.00207702	0.0173734	0.0311229	0.00777776	0.222597	0.321005	0.0951669	0.361231	4.206032
