Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
981	1	-14370.9	-14247.3	-123.524	0.2398295	0.934642	0.622994	1.0038	0.653215	0.835841	0.790866	0.878404	1.27765	1.15071	0.585764	0.451785	0.471987	0.50649	0.475124	0.551186	0.576323	0.523851	0.352907	0.397198	0.248037	0.33569	0.146612	0.878473	0.107901	0.0367208	0.0185149	0.270646	0.0813683	0.000911164	0.0637448	0.00646628	0.0751044	0.0233426	0.0449348	0.0931554	0.0763694	0.00545362	0.0211072	0.0361368	0.00311068	0.00936164	0.00632521	0.0269334	0.0344675	0.113716	0.0625083	0.0154669	0.769318	0.00452315	0.00167117	0.0594497	0.479541	3.45934	0.360477	0.340959	0.100166	0.198398	15.65716
982	0	-14386.4	-14279.4	-107.026	0.2412028	0.68509	0.776076	0.845776	0.583877	1.01478	0.61558	0.862749	0.882444	0.931737	0.600938	0.214973	0.211536	0.539729	0.284986	0.508905	0.578036	0.44624	0.289833	0.537794	0.214623	0.34149	0.207176	0.89223	0.000261188	0.0037699	0.233899	0.0545995	0.0012833	0.000682086	0.161203	0.0173962	0.00541128	0.0198338	0.00644988	0.0015754	0.0276147	0.0601667	0.0780496	0.0298716	0.00809462	0.162324	0.0661263	0.00211636	0.0281684	0.102151	0.0754024	0.0109615	0.768263	0.0150534	0.0017268	0.0604144	0.482563	3.4553	0.387161	0.321491	0.107894	0.183454	14.00733
983	1	-14362.5	-14255.8	-106.653	0.2386395	0.787853	0.523935	0.870046	0.678363	0.726885	0.697091	0.772075	0.993109	0.973169	0.547755	0.418069	0.534979	0.471086	0.455765	0.489254	0.58247	0.392953	0.316248	0.3367	0.269442	0.321298	0.0974357	0.92102	0.102012	0.0275755	0.0135024	0.167495	0.146514	0.0128036	0.0385334	0.00136267	0.00852375	0.0147843	0.0246584	0.0856499	0.034293	0.052719	0.00452989	0.0344143	0.000730606	0.00052809	0.00922774	0.0132537	0.0317022	0.115971	0.0709351	0.0149656	0.760646	0.00577951	0.00162391	0.0586172	0.476908	3.46285	0.362624	0.346834	0.0912544	0.199288	13.97011
984	0	-14382.3	-14274.5	-107.8	0.2344897	0.808855	0.684808	0.763311	0.646683	0.964358	0.648576	0.812166	1.0968	0.997525	0.51364	0.161016	0.242342	0.465328	0.531454	0.624161	0.47217	0.405556	0.318859	0.518913	0.30952	0.397137	0.123426	0.685065	0.00218132	0.000233023	0.21366	0.0339551	0.0195627	0.00249551	0.156381	0.0214837	0.0423397	0.0256375	0.0351746	0.0156833	0.0057287	0.129075	0.0929619	0.0298716	0.00185997	0.0565215	0.00618757	0.00211812	0.0290593	0.108929	0.0719281	0.0108798	0.768062	0.0111418	0.00146597	0.0557404	0.467616	3.47518	0.379659	0.335	0.0997382	0.185602	14.08478
985	1	-14371.6	-14267	-104.598	0.270935	0.855986	0.583051	0.792318	0.72226	0.790396	0.76315	0.772075	0.908943	0.790386	0.43236	0.334889	0.558494	0.51765	0.490457	0.503262	0.472691	0.507654	0.318811	0.345742	0.210005	0.240991	0.176297	0.992603	0.062453	0.0181368	0.00471227	0.153841	0.0853614	0.0525825	0.0245514	0.0181648	0.00498402	0.00399646	0.0108825	0.15232	0.00536773	0.0168031	0.0154842	0.0122694	0.00656997	0.0257086	0.0035016	0.00641207	0.0365544	0.121017	0.0758884	0.0132876	0.727219	0.0260339	0.0032342	0.0821721	0.543606	3.37099	0.373038	0.339417	0.094375	0.19317	13.76457
986	0	-14384.6	-14286.1	-98.5701	0.237607	0.853226	0.632407	0.766348	0.685801	0.786687	0.447426	0.59458	0.870608	0.974527	0.46828	0.274018	0.241062	0.535724	0.456095	0.529283	0.466353	0.383511	0.26209	0.486202	0.275301	0.370308	0.167532	0.685065	0.00756054	0.0104706	0.187753	0.0175339	0.0012973	0.0459997	0.217558	0.0102493	0.0401833	0.0240139	0.0144801	0.00726658	0.00615537	0.163192	0.0371158	0.00941256	0.00218816	0.130726	0.0124619	0.00371917	0.0350445	0.113281	0.0633516	0.01182	0.763416	0.0130875	0.00158362	0.0578976	0.474612	3.46591	0.373709	0.333468	0.103832	0.188991	13.16177
987	1	-14366.2	-14267.2	-99.0305	0.2698405	0.666459	0.552173	0.656557	0.711202	0.76933	0.608234	0.763472	0.82623	0.805875	0.398054	0.393456	0.542164	0.518885	0.45796	0.573146	0.580673	0.548718	0.318503	0.364415	0.180897	0.348523	0.145074	0.842991	0.110564	0.0230766	0.0233244	0.114942	0.0873537	0.0222062	0.0273884	0.0018494	0.0217972	0.0150363	0.00621389	0.115008	0.00984578	0.000834605	0.00671875	0.0156511	0.0145288	0.00799167	0.00688633	0.0036064	0.0450395	0.129386	0.0592808	0.012072	0.738561	0.0156615	0.00316811	0.081347	0.541502	3.37398	0.370828	0.341204	0.0965265	0.191441	13.20781
988	0	-14386.5	-14276.8	-109.683	0.245533	0.777147	0.805638	0.904854	0.524095	0.990136	0.623523	0.723757	1.08831	0.911648	0.462696	0.212242	0.226799	0.626437	0.514989	0.513155	0.538029	0.431152	0.312223	0.526505	0.19499	0.31099	0.155243	0.829367	0.0202252	0.0136303	0.224912	0.109297	0.011765	0.0188522	0.208404	0.0120851	0.00010046	0.00959253	0.00725442	0.0295748	0.0390165	0.09241	0.121681	0.00931514	0.00391691	0.10954	0.0108688	0.0167168	0.0368505	0.106288	0.063713	0.0107321	0.765859	0.0165573	0.00191006	0.0634834	0.49197	3.44264	0.378861	0.327577	0.105222	0.188339	14.27308
989	1	-14375.2	-14263.7	-111.495	0.2633655	0.833784	0.612792	0.930312	0.586438	0.824526	0.800866	1.0409	1.06944	0.931991	0.524901	0.34802	0.513272	0.423657	0.389663	0.526963	0.575777	0.472394	0.316262	0.376549	0.265416	0.322544	0.14572	0.855459	0.107971	0.0176448	0.0233244	0.125198	0.0319712	0.039468	0.066171	0.00453118	0.0405607	0.0493924	0.0125717	0.0547444	0.00696813	0.0177405	0.00310985	0.0815682	0.0318212	0.00614861	0.0106649	0.0350053	0.0481288	0.126435	0.0542343	0.0094909	0.752029	0.00968166	0.00279405	0.0764979	0.528837	3.39187	0.358918	0.34483	0.0939123	0.202339	14.45422
990	0	-14383.9	-14277.1	-106.842	0.2394516	0.694127	0.869266	0.797755	0.524095	0.99629	0.570579	0.743511	1.10771	0.674854	0.511618	0.204969	0.296656	0.501993	0.395459	0.61631	0.500498	0.407605	0.350302	0.494471	0.235685	0.426952	0.157886	0.770025	0.0205589	0.0154192	0.248424	0.0449092	0.018978	0.0150296	0.223735	0.0283974	0.000225541	0.0222706	0.00903572	0.00149105	0.0178419	0.114444	0.0911676	0.0265264	0.00227352	0.206719	0.0304761	0.00246129	0.0404474	0.1107	0.0583976	0.0160596	0.762671	0.0117244	0.00165606	0.059185	0.478706	3.46045	0.376786	0.339117	0.0974528	0.186645	13.989
991	1	-14372.1	-14266.2	-105.91	0.2340081	0.78912	0.606266	0.754318	0.611053	0.864006	0.718873	0.831988	0.999724	0.754179	0.443932	0.331998	0.44152	0.449754	0.451462	0.465689	0.57423	0.712726	0.302363	0.432633	0.251025	0.384148	0.14572	0.906305	0.0558758	0.0604794	0.00114344	0.136248	0.0782296	0.0169781	0.0748705	0.00546042	0.00790575	0.00650099	0.000533162	0.0364353	0.0122415	0.0439889	0.0149995	0.0278042	0.00127803	0.000646158	0.00846245	0.0826477	0.0481549	0.118884	0.0543934	0.0178684	0.749467	0.011232	0.00144833	0.0554092	0.466526	3.47662	0.34654	0.349335	0.099132	0.204992	13.89576
992	0	-14384.9	-14282.3	-102.641	0.2361627	0.713049	0.696182	0.758695	0.564366	0.868696	0.538007	0.71908	0.939398	0.991802	0.535661	0.236678	0.317463	0.586127	0.350085	0.523088	0.577355	0.406733	0.308806	0.389062	0.245906	0.342942	0.179543	0.711037	0.0105648	0.00246989	0.192257	0.0704426	0.0110416	0.0322242	0.206164	0.0866467	0.0172003	0.0445576	0.000243967	0.0199983	0.0199282	0.138343	0.0551314	0.00956444	0.00172903	0.130779	0.00958149	0.0102081	0.0349772	0.102866	0.0735775	0.016364	0.760305	0.0119111	0.00152837	0.0568951	0.471382	3.47019	0.368507	0.331689	0.106613	0.193192	13.56884
993	1	-14378.6	-14279.2	-99.3636	0.2481938	0.808663	0.642301	0.536746	0.655922	0.742764	0.655214	0.812233	0.889488	1.01566	0.485153	0.358329	0.521323	0.437984	0.446151	0.469868	0.540418	0.311952	0.355419	0.329944	0.193291	0.271715	0.103893	0.721734	0.120985	0.0251945	0.0129719	0.198322	0.114492	0.0883552	0.00348985	0.00549363	0.0173672	0.0199509	0.0256661	0.0896081	0.0861478	0.0313995	0.00331573	0.0268188	0.012696	0.015152	0.0228432	0.0146877	0.0398256	0.119532	0.0538	0.0162706	0.753551	0.0170213	0.00202865	0.0653887	0.497661	3.43492	0.379484	0.336031	0.099731	0.184753	13.24113
994	0	-14390.9	-14281.8	-109.072	0.2530601	0.686943	1.01266	0.732302	0.614208	1.07723	0.559742	0.804692	1.03694	0.946491	0.520045	0.163233	0.232755	0.458047	0.280085	0.599899	0.534362	0.477987	0.351466	0.478428	0.298207	0.342942	0.18908	0.68725	0.0121531	0.00117252	0.237284	0.112135	0.000604777	0.0429903	0.206164	0.0129785	0.000314761	0.0164593	0.00683279	0.00764046	0.0256099	0.170383	0.0328561	0.0385337	0.00315254	0.141357	0.0235912	0.0347573	0.0316444	0.12711	0.0782879	0.00604298	0.742669	0.0142458	0.00225745	0.0689086	0.507895	3.42094	0.367097	0.340362	0.099237	0.193304	14.21196
995	1	-14365.1	-14259	-106.098	0.2380277	0.831549	0.634942	0.839768	0.558227	0.810806	0.745458	0.755253	1.02104	0.739921	0.512821	0.404904	0.510801	0.499509	0.383253	0.554643	0.538755	0.448182	0.314817	0.383351	0.247465	0.342911	0.174833	0.860571	0.0476085	0.025337	0.0472944	0.166304	0.0963553	0.0471181	0.0355113	0.000455321	0.023342	0.00939444	0.0100202	0.165525	0.00146426	0.0204478	0.00808335	0.0294053	0.00375605	0.0444436	0.00344418	0.0154531	0.0320695	0.114079	0.0673271	0.0183089	0.751526	0.0166886	0.00159996	0.0581905	0.475549	3.46466	0.361346	0.345054	0.0984243	0.195176	13.91454
996	0	-14384.4	-14278.3	-106.148	0.230024	0.800547	0.735852	0.793021	0.559079	0.921789	0.651652	0.657727	0.952633	1.12931	0.469872	0.189612	0.298234	0.529557	0.572294	0.531327	0.534362	0.430772	0.292635	0.4471	0.261958	0.329043	0.167209	0.653117	0.0186641	0.00646075	0.228524	0.0736197	0.000150612	0.00414042	0.137224	0.0191451	0.00604046	0.0272674	0.0203539	0.000655274	0.0120337	0.161221	0.0659532	0.0284325	0.0027166	0.172158	0.0233058	0.00278942	0.029464	0.128468	0.0696303	0.0053935	0.750605	0.0164395	0.00130771	0.0526926	0.457425	3.48857	0.384485	0.337671	0.0928139	0.18503	13.91956
997	1	-14366.6	-14267.4	-99.1857	0.2427865	0.655231	0.579202	0.760714	0.652853	0.658749	0.641963	0.79759	0.985158	0.819672	0.454427	0.34183	0.477983	0.508057	0.424214	0.437702	0.504197	0.312016	0.307914	0.36373	0.222862	0.293846	0.126947	0.927856	0.0775493	0.025337	0.00244154	0.195046	0.0963553	0.0114516	0.102891	0.0558706	0.0301792	0.00131816	0.0315405	0.224953	0.016342	0.0153003	0.0246575	0.00547055	0.00267444	0.019577	0.000657853	0.0290087	0.0317028	0.128353	0.0848841	0.0154194	0.728915	0.0107264	0.00179245	0.0615322	0.486024	3.45065	0.357187	0.353864	0.0957736	0.193175	13.22333
998	0	-14385.4	-14281.5	-103.887	0.2383046	0.674333	0.664891	0.774447	0.662688	0.921789	0.514931	0.702235	1.09646	0.819872	0.584905	0.195589	0.315537	0.430972	0.408323	0.507105	0.580108	0.480625	0.326027	0.430155	0.260994	0.418098	0.204615	0.822344	0.00231388	0.00432707	0.249646	0.017947	0.0122115	0.00296003	0.204658	0.00273913	0.0273989	0.0246945	0.00135617	0.00765341	0.0487156	0.094605	0.0553181	0.0118499	0.0039692	0.117682	0.00335579	0.00305826	0.0325759	0.110608	0.0790799	0.00641331	0.748544	0.0227791	0.00161077	0.0583835	0.476164	3.46384	0.375584	0.337359	0.0911978	0.195859	13.6935
999	1	-14372.8	-14281.4	-91.3356	0.2417473	0.77118	0.469695	0.734923	0.636364	0.736626	0.604141	0.66807	0.95349	0.748904	0.425181	0.342663	0.433617	0.340445	0.466083	0.573637	0.467991	0.380355	0.336405	0.291625	0.213952	0.284274	0.119731	0.750848	0.10252	0.0303349	0.00815699	0.128522	0.0903862	0.00534258	0.0287192	0.0189315	0.086588	0.0213389	0.0100363	0.0560986	0.00874659	0.0103664	0.000370826	0.00547055	0.00222662	0.00510177	0.0512343	0.0176298	0.03185	0.13968	0.0700365	0.0141697	0.732298	0.0119661	0.00174919	0.0607982	0.483756	3.4537	0.370313	0.338602	0.0975307	0.193554	12.43832
1000	0	-14396.6	-14289.7	-106.867	0.2335663	0.665287	0.685573	0.798631	0.503215	0.849723	0.528609	0.791969	1.07066	1.01403	0.664517	0.269326	0.279444	0.531548	0.434162	0.536705	0.456247	0.492025	0.343467	0.384285	0.260994	0.394485	0.143142	0.689031	0.00366928	0.000912442	0.298279	0.0142048	0.0524741	0.0675869	0.232938	0.0139056	0.0453503	0.0108041	0.0382207	0.00800569	0.0112891	0.0999688	0.0633378	0.039838	0.00869104	0.126893	0.0630805	0.00496794	0.0378453	0.124831	0.0776981	0.00417339	0.746987	0.00846518	0.00143226	0.0551059	0.465525	3.47794	0.377344	0.338968	0.0948026	0.188885	13.9915
1001	1	-14363.7	-14262.5	-101.205	0.2223464	0.769096	0.584039	0.836755	0.552246	0.736626	0.656391	0.898462	1.11826	0.904003	0.513425	0.341142	0.411433	0.493351	0.39163	0.566853	0.404993	0.380355	0.302468	0.330899	0.210686	0.25338	0.149128	0.78512	0.0752627	0.0103072	0.00522645	0.214476	0.0707469	0.019831	0.0474488	0.00810178	0.0138973	0.0146475	0.0152209	0.162915	0.0416966	0.0187817	0.0188804	0.0529854	0.00535886	0.00950803	0.00391164	0.0253475	0.0295438	0.116282	0.0724696	0.0149822	0.750646	0.0160766	0.00106303	0.0475795	0.439436	3.51192	0.37283	0.341385	0.0906383	0.195147	13.42529
1002	0	-14385.5	-14276.7	-108.799	0.2391552	0.738759	0.793263	0.79395	0.525707	1.23743	0.483381	0.71804	1.16483	1.04994	0.595791	0.19653	0.19841	0.522371	0.384296	0.536218	0.517884	0.364869	0.352027	0.453137	0.280105	0.353309	0.151085	0.680741	0.0174055	0.000834181	0.281577	0.00476429	0.00356978	0.0573263	0.236761	0.0118792	0.00128563	0.0108041	0.0114087	0.0127683	0.0191449	0.0695045	0.133893	0.0455948	0.00231685	0.157735	0.0135833	0.000460675	0.0347064	0.122656	0.0763447	0.00443751	0.733975	0.0278797	0.00164428	0.0589776	0.478051	3.46133	0.382081	0.333782	0.0953159	0.188821	14.18469
1003	1	-14366.1	-14257.6	-108.504	0.2369329	0.773277	0.611137	0.862354	0.564753	0.867777	0.655241	0.954086	1.04167	0.834171	0.483747	0.409615	0.558741	0.422484	0.536696	0.486545	0.404804	0.395458	0.30531	0.3535	0.235295	0.370364	0.150269	0.987098	0.112736	0.0201167	0.0273668	0.205472	0.0921309	0.0225335	0.0169942	0.0140766	0.0121902	0.00813803	0.00512385	0.147617	0.00461819	0.0385976	0.00348396	0.0560176	0.00554761	0.0159293	0.00451949	0.0775618	0.0301407	0.114043	0.0710742	0.0059981	0.761307	0.0174369	0.00155767	0.0574291	0.473107	3.46791	0.366258	0.344421	0.0953977	0.193923	14.15516
1004	0	-14394.6	-14287.2	-107.37	0.2476325	0.721561	0.822314	0.77066	0.450958	1.03714	0.520818	0.715799	1.01923	0.918623	0.654452	0.26598	0.201616	0.473619	0.461457	0.568328	0.522834	0.498219	0.319715	0.55468	0.222439	0.356966	0.149559	0.867627	0.00988491	0.0314036	0.20099	0.0196163	0.0614772	0.0438295	0.112652	0.00124352	0.00983414	0.00643867	0.00740161	0.00392361	0.0255642	0.110851	0.146113	0.0193888	0.0147588	0.110125	0.00348029	0.00822442	0.0310794	0.114147	0.0701023	0.00647897	0.746863	0.0313294	0.00200325	0.0649856	0.496466	3.43654	0.382269	0.331543	0.0950904	0.191097	14.04179
1005	1	-14366.9	-14255.7	-111.241	0.2416707	0.87088	0.651946	0.848296	0.616774	0.723696	0.813515	1.08032	1.00554	0.886273	0.470921	0.391095	0.387829	0.634372	0.468886	0.436465	0.628528	0.464374	0.305163	0.403418	0.235295	0.352177	0.131695	0.896598	0.147124	0.0237603	0.0151979	0.0899636	0.15883	0.00862209	0.0318917	0.00381949	0.00990866	0.00208035	0.0317202	0.0721728	0.00333934	0.00201847	0.00372325	0.0474811	0.00267687	0.0149447	0.00445346	0.0510946	0.0293136	0.109062	0.0775511	0.00621919	0.753464	0.0243903	0.00174603	0.0607442	0.483588	3.45392	0.372332	0.339793	0.0988904	0.188984	14.42889
1006	0	-14384.4	-14282.4	-102.059	0.2361577	0.676626	0.719071	0.780024	0.521355	0.888459	0.557085	0.624228	1.0269	0.669815	0.683202	0.183594	0.232557	0.560844	0.425991	0.592636	0.501284	0.435178	0.438715	0.438782	0.219178	0.341444	0.167856	0.766966	0.00505649	0.00148445	0.243889	0.0285244	0.00284997	0.0304029	0.248094	0.00229076	0.0420705	0.0147411	0.0070283	0.00310008	0.016642	0.0683352	0.129814	0.00314154	0.000299144	0.158467	0.0524402	0.000244469	0.0331647	0.120859	0.0725322	0.00626909	0.740034	0.0271416	0.00152818	0.0568917	0.471371	3.47021	0.38469	0.332563	0.0917426	0.191005	13.51071
1007	1	-14370.3	-14267.1	-103.22	0.2376629	0.777148	0.500884	0.773007	0.612271	0.883642	0.741907	0.724435	0.959055	0.835688	0.382125	0.393607	0.543767	0.499749	0.423438	0.437937	0.530878	0.420926	0.339992	0.291221	0.189443	0.349995	0.158699	1.00709	0.0605119	0.0462524	0.00276203	0.161978	0.177746	0.018238	0.0114125	0.0302718	0.0222092	0.0289642	0.0132457	0.151178	0.0040672	0.0267648	0.00928762	0.0300319	0.0253742	0.00940183	0.00712354	0.0130378	0.0303514	0.110724	0.0700452	0.00830526	0.759472	0.0211024	0.00158579	0.0579365	0.474736	3.46574	0.382653	0.336098	0.0919852	0.189264	13.62677
1008	0	-14402.6	-14288.8	-113.783	0.2411025	0.712414	0.75598	0.739816	0.637682	0.933764	0.671201	0.709968	1.20555	0.997857	0.621868	0.225606	0.3519	0.623294	0.368773	0.801562	0.616418	0.485868	0.310749	0.498743	0.28886	0.455624	0.198601	0.560661	0.055744	2.84917e-05	0.151156	0.0233629	0.000588417	0.0313143	0.205265	0.0224268	0.0173646	0.0354477	0.00908161	0.0250038	0.0381769	0.0769679	0.0837904	4.49276e-05	0.00234143	0.0962933	0.0151283	0.0207802	0.037117	0.13054	0.0646336	0.00935952	0.738213	0.0201368	0.0017227	0.0603438	0.482343	3.45559	0.370808	0.33506	0.0957198	0.198412	14.68307
1009	1	-14362.7	-14251.5	-111.19	0.2486664	0.876179	0.671842	0.753688	0.72501	0.791108	0.73086	0.791933	0.979615	0.922498	0.544408	0.451168	0.509571	0.493367	0.473539	0.583242	0.493115	0.505192	0.336607	0.389669	0.244892	0.438373	0.131503	0.855325	0.121743	0.00965863	0.0193606	0.161406	0.0755887	0.0324692	0.0354303	0.0273577	0.0410464	0.00446678	0.00944668	0.0453209	0.0137799	0.0150011	0.0103607	0.0282347	0.0049601	0.00150578	0.0070181	0.0668822	0.0299507	0.114403	0.0701652	0.0102447	0.749447	0.0257893	0.00205018	0.0657285	0.498665	3.43356	0.372891	0.328805	0.101107	0.197198	14.42374
1010	0	-14385.1	-14272.7	-112.342	0.2235099	0.877129	0.828592	0.794222	0.566218	0.958981	0.655536	0.773909	1.11506	0.991104	0.517408	0.166004	0.253674	0.515481	0.559186	0.541019	0.497889	0.4572	0.364253	0.448445	0.265577	0.391094	0.116625	0.66277	0.0133081	0.016583	0.28932	0.134026	0.00907516	0.0399272	0.14028	0.0198787	0.0328822	0.0484357	0.0126164	0.012577	0.000447643	0.132482	0.126049	0.0377714	0.0020324	0.144606	0.00641644	0.00290369	0.0349303	0.100136	0.0550372	0.0110718	0.78148	0.0173446	0.00109794	0.0483435	0.4422	3.50836	0.389768	0.329546	0.0965673	0.184118	14.53899
1011	1	-14362.6	-14250.9	-111.662	0.2401794	0.876179	0.571814	0.803135	0.664523	0.932485	1.00282	0.891849	1.08126	0.866845	0.475475	0.38538	0.542955	0.49556	0.489373	0.496766	0.551839	0.462473	0.336607	0.354045	0.236793	0.259986	0.131503	0.789003	0.136149	0.0322966	0.00156721	0.186827	0.0510139	0.00239634	0.00799791	0.0181862	0.0117661	0.00279628	0.0312619	0.17207	0.0120817	0.018433	0.00960769	0.00966282	0.00657502	0.00713191	0.00541931	0.0490495	0.0365084	0.118946	0.062459	0.00627273	0.762667	0.0131465	0.00168523	0.0596951	0.480313	3.45831	0.377788	0.335665	0.0919529	0.194594	14.47096
1012	0	-14396.7	-14286.1	-110.592	0.2242928	0.722224	0.645431	0.673918	0.445741	0.963403	0.656667	0.779422	0.891552	1.10487	0.606794	0.29289	0.235292	0.525855	0.55835	0.621925	0.548416	0.584009	0.3218	0.448445	0.291105	0.489356	0.206949	0.669008	0.0137655	0.00106212	0.246169	0.00196318	0.00144903	0.0790862	0.176459	0.0129378	0.0160527	0.0570994	0.00306786	0.00132049	0.0272138	0.142052	0.102724	0.00550722	0.00281536	0.152296	0.021006	0.0165198	0.0341208	0.10042	0.0649253	0.00761783	0.783697	0.00921924	0.00112186	0.0488598	0.444053	3.50597	0.378773	0.331025	0.113221	0.176981	14.36399
1013	1	-14361.9	-14252	-109.826	0.2365031	0.855187	0.511207	0.85353	0.6187	0.849962	0.781042	0.846553	1.0595	0.913444	0.684277	0.418088	0.3876	0.482262	0.485957	0.566733	0.47618	0.442373	0.360385	0.321631	0.257319	0.30289	0.175163	0.848979	0.0801229	0.0169783	0.00694769	0.177206	0.0817743	0.0226915	0.0400588	0.00204274	0.0429856	0.0280516	0.0164191	0.142273	0.0442808	0.0124663	0.0130298	0.0153948	0.0060875	0.0221618	0.00638747	0.0110811	0.0389826	0.1143	0.0636959	0.0108586	0.761754	0.0104088	0.00154128	0.057131	0.472145	3.46918	0.365928	0.343854	0.0959312	0.194287	14.28741
1014	0	-14390	-14281.7	-108.317	0.2359482	0.706634	0.696645	0.875185	0.587272	1.1209	0.557159	0.797638	0.927826	0.953283	0.576436	0.29289	0.301428	0.480195	0.455115	0.577934	0.5029	0.389613	0.317815	0.486583	0.234897	0.340951	0.206949	0.577933	0.0375885	0.00447953	0.189154	0.0345832	0.00638374	0.0248732	0.242808	0.0425833	0.0300673	0.046504	0.0160717	0.00279306	0.00427094	0.115062	0.0951096	0.0839352	0.00250427	0.158109	0.0293922	0.00597721	0.0260438	0.107402	0.0740235	0.00862355	0.770557	0.01335	0.00152027	0.0567467	0.470901	3.47083	0.377702	0.330812	0.108991	0.182495	14.13643
1015	1	-14361.3	-14264.6	-96.7065	0.2644509	0.729443	0.618266	0.768152	0.503219	0.821837	0.821237	0.812786	0.971639	0.807153	0.541516	0.325215	0.41361	0.389955	0.491972	0.420187	0.43951	0.335944	0.338887	0.331272	0.21424	0.234054	0.13972	0.727407	0.11452	0.00858979	0.000170336	0.152743	0.112164	0.0265706	0.020538	0.00478363	0.00135497	0.00595066	0.0160327	0.156806	0.0259362	0.0225229	0.0033188	0.0396943	0.0137652	0.0122319	0.00638747	0.0341171	0.0486904	0.119655	0.0528023	0.015119	0.751578	0.0121554	0.00285475	0.0773068	0.530986	3.38885	0.363434	0.34285	0.098622	0.195095	12.97542
1016	0	-14387	-14270	-116.982	0.2303458	0.865628	0.853147	0.920606	0.564006	1.01888	0.554796	0.714514	1.16697	0.994991	0.609594	0.263902	0.311445	0.472652	0.557337	0.604512	0.484044	0.491564	0.305244	0.455298	0.27027	0.379296	0.197136	0.681518	0.00336748	0.00195852	0.234687	0.0500735	0.0225748	0.0552835	0.283158	0.00540658	0.00857148	0.024328	0.0101524	0.00170652	0.0245008	0.164569	0.182099	0.00887679	0.00511031	0.156443	0.0132257	0.00951216	0.0295746	0.102689	0.0704343	0.006605	0.772151	0.0185454	0.00131872	0.0529104	0.458166	3.4876	0.377232	0.330686	0.107551	0.18453	15.00296
1017	1	-14364.3	-14257.6	-106.757	0.2459991	0.751871	0.513197	0.687941	0.631671	0.956346	0.700722	1.089	1.16354	0.860719	0.528008	0.386228	0.423171	0.51362	0.447994	0.461797	0.501283	0.327466	0.320603	0.383922	0.30174	0.273182	0.171506	0.774785	0.0977332	0.0155	0.0224111	0.159356	0.0878346	0.00127035	0.0904144	0.00522223	0.0567779	0.00802837	0.0180237	0.156829	0.00347771	0.0421523	0.0133014	0.00284492	8.48473e-05	0.0174213	0.00634626	0.00514221	0.0445369	0.130056	0.0647163	0.0135712	0.735647	0.0114725	0.00193051	0.0638162	0.492972	3.44128	0.366396	0.343388	0.0945478	0.195668	13.98049
1018	0	-14397.7	-14283.1	-114.535	0.2494904	0.88663	0.921084	0.964504	0.515125	0.877956	0.554184	0.596634	1.17718	0.978636	0.6254	0.22379	0.203039	0.590924	0.371186	0.541787	0.378622	0.585708	0.268007	0.591495	0.252008	0.458509	0.200506	0.911064	0.000139998	0.00848856	0.306669	0.00364565	0.0128241	0.0170282	0.201083	0.00388057	0.000232937	0.0293199	0.0225282	0.000568001	0.0172991	0.147017	0.135884	0.0201366	0.00443486	0.0861435	0.0165438	0.0503887	0.0320326	0.102487	0.070037	0.00308705	0.767796	0.0245606	0.00208809	0.0663222	0.50041	3.43118	0.381345	0.333234	0.0996718	0.185749	14.75823
