Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1912	0	-13146.2	-13103.3	-42.8139	0.8353615	0.387779	0.145041	0.233047	0.140983	0.219872	0.159629	0.296157	0.148266	0.141466	0.38782	0.140568	0.128064	0.246348	0.2828	0.183015	0.312535	0.309934	0.29131	0.284829	0.126794	0.232377	0.0982712	0.63428	0.0481894	0.041985	0.0456587	0.275941	0.0549114	0.0612505	0.100984	0.0381105	0.0924302	0.0375961	0.1737	0.105067	0.0357708	0.205951	0.0821253	0.139435	0.114828	0.0551871	0.184936	0.16091	0.0291696	0.336461	0.0576111	0.0214918	0.504335	0.0509318	0.103058	0.420991	0.966291	2.50966	0.340158	0.38265	0.0638429	0.213348	0.3836742	7.58615
1913	1	-13136.4	-13104.6	-31.8106	0.8042633	0.254253	0.121158	0.185618	0.156207	0.193656	0.152233	0.208891	0.121138	0.105537	0.339761	0.118762	0.133222	0.206026	0.239258	0.204743	0.385723	0.245775	0.205515	0.239473	0.10536	0.190837	0.093069	0.541292	0.0584399	0.239045	0.0817658	0.0452755	0.138246	0.0562945	0.171797	0.033842	0.077438	0.0411033	0.0182203	0.0512389	0.167349	0.047086	0.219564	0.0144357	0.0921287	0.0890301	0.0434189	0.0526006	0.0301047	0.4172	0.0469547	0.0288027	0.412345	0.0645922	0.0964656	0.408845	0.958129	2.53656	0.329699	0.387859	0.0562706	0.226172	0.3878938	6.485827
1914	0	-13149.4	-13106.4	-42.9654	0.8437905	0.274968	0.153615	0.199528	0.148586	0.237336	0.164186	0.226957	0.152049	0.181195	0.316884	0.189297	0.127017	0.33414	0.287491	0.209609	0.402154	0.329616	0.239873	0.267619	0.122813	0.163426	0.102508	0.500974	0.0740749	0.0234384	0.0178765	0.322067	0.0530063	0.100682	0.144425	0.00905749	0.0618948	0.0528793	0.277519	0.115232	0.0526091	0.246937	0.0782762	0.158738	0.0859595	0.0320788	0.169269	0.193445	0.0277404	0.417967	0.0525197	0.0258145	0.424655	0.0513036	0.104837	0.424185	0.968387	2.50259	0.353441	0.37678	0.0611983	0.208581	0.3964607	7.601306
1915	1	-13151	-13112.9	-38.1498	0.7594626	0.345385	0.132871	0.173698	0.101921	0.200215	0.12205	0.321547	0.179866	0.134427	0.417876	0.0942468	0.171548	0.257604	0.225282	0.191982	0.334406	0.32739	0.245904	0.224319	0.0967162	0.131006	0.177588	0.5439	0.055983	0.202263	0.0551651	0.0859961	0.138246	0.0604166	0.233169	0.0179788	0.104471	0.110603	0.0362409	0.0709738	0.20204	0.0128305	0.175216	0.043468	0.127622	0.155387	0.0194548	0.0604735	0.0258945	0.411132	0.0509688	0.0303638	0.421313	0.060328	0.0869086	0.390286	0.945057	2.57775	0.351747	0.376923	0.0600818	0.211248	0.3610595	7.119749
1916	0	-13149.2	-13108.1	-41.052	0.8625315	0.345046	0.165183	0.188485	0.127868	0.2861	0.156887	0.350005	0.152049	0.149828	0.323064	0.149314	0.147186	0.24881	0.27482	0.206687	0.436103	0.287953	0.219499	0.287419	0.0549172	0.196556	0.16089	0.51897	0.0495571	0.0545885	0.0738799	0.260524	0.0570299	0.0236008	0.0833305	0.000895644	0.0537767	0.104826	0.171153	0.0874551	0.0690911	0.2364	0.0791013	0.151991	0.0606805	0.056472	0.0480288	0.253946	0.0274511	0.3617	0.063798	0.025829	0.474672	0.0465502	0.108778	0.431142	0.972882	2.4872	0.346868	0.385704	0.0651013	0.202326	0.378552	7.409969
1917	1	-13150.4	-13111.4	-38.9494	0.7095987	0.284954	0.177051	0.194894	0.18312	0.258622	0.16097	0.269682	0.150546	0.159737	0.343375	0.145466	0.163123	0.24111	0.226487	0.20958	0.3964	0.289297	0.267437	0.260658	0.127087	0.18113	0.0903545	0.492243	0.0523642	0.159747	0.099263	0.0713417	0.137632	0.0493625	0.165392	0.0813041	0.0722695	0.012314	0.0274654	0.146742	0.235025	0.0179998	0.254692	0.00425356	0.162324	0.0899856	0.0359438	0.0509629	0.0259339	0.434137	0.054142	0.0290607	0.41419	0.0425366	0.0762396	0.368024	0.928374	2.62736	0.331689	0.384891	0.064245	0.219174	0.3467593	7.199707
1918	0	-13145.9	-13106.1	-39.7468	0.7495637	0.320764	0.176483	0.213596	0.128557	0.256589	0.151525	0.371837	0.136914	0.14397	0.394461	0.147725	0.147186	0.184917	0.28038	0.158539	0.313169	0.301503	0.241639	0.251068	0.0747782	0.15867	0.11912	0.644818	0.0418626	0.0563622	0.0454865	0.171936	0.0484109	0.0306154	0.133039	0.0272243	0.0362455	0.0523345	0.184495	0.0796117	0.0187597	0.234883	0.104007	0.171936	0.130068	0.0396117	0.0976814	0.256665	0.0295732	0.355781	0.0651006	0.024795	0.486736	0.0380142	0.0847912	0.386007	0.941936	2.58727	0.339667	0.378693	0.0675997	0.21404	0.3712543	7.279443
1919	1	-13150.1	-13112.5	-37.6623	0.8198388	0.354931	0.138091	0.205301	0.115436	0.256704	0.16097	0.293518	0.111289	0.181778	0.318078	0.156706	0.11998	0.24111	0.31844	0.205235	0.35471	0.287556	0.278306	0.252322	0.13213	0.157512	0.136007	0.395406	0.0947674	0.21637	0.102634	0.0244124	0.112893	0.0815125	0.188916	0.0322405	0.0489826	0.0586358	0.00262545	0.0567286	0.210214	0.0579314	0.237969	0.0162228	0.0977632	0.154059	0.0523781	0.0522161	0.026058	0.434027	0.0541284	0.0410633	0.412203	0.03252	0.0997727	0.415	0.962304	2.52292	0.359104	0.35715	0.0594285	0.224317	0.381652	7.070991
1920	0	-13140.8	-13103.1	-37.7007	0.8200792	0.316828	0.137865	0.195576	0.144976	0.309128	0.170086	0.242083	0.144082	0.164764	0.338716	0.134352	0.106515	0.251638	0.241108	0.211073	0.310248	0.255004	0.222929	0.253576	0.128399	0.133052	0.09805	0.567362	0.0292724	0.0580319	0.044498	0.204396	0.0536357	0.0565373	0.130255	0.00712288	0.0454113	0.128318	0.188475	0.0825276	0.0238095	0.239887	0.0561108	0.143261	0.0489256	0.0613167	0.0868637	0.308772	0.0320353	0.369954	0.0523721	0.0239465	0.480142	0.0415496	0.0998237	0.415094	0.962367	2.52272	0.348422	0.379083	0.0683927	0.204102	0.3560489	7.074835
1921	1	-13142	-13107.2	-34.7796	0.7823834	0.308956	0.145605	0.228996	0.127306	0.235377	0.138638	0.24597	0.126408	0.147577	0.330958	0.158384	0.127496	0.21823	0.281538	0.191302	0.383086	0.268281	0.214057	0.265075	0.0742986	0.165553	0.0600803	0.472586	0.0642823	0.185293	0.126692	0.0418053	0.136917	0.111208	0.220114	0.0322405	0.0596376	0.0479971	0.00101274	0.10434	0.228694	0.0579314	0.16222	0.0272873	0.0841206	0.0736941	0.0193955	0.0820873	0.0267937	0.414401	0.0509516	0.0339393	0.436977	0.0369376	0.0918049	0.399944	0.951951	2.5563	0.357071	0.371588	0.0613985	0.209942	0.3705626	6.782728
1922	0	-13150.2	-13113.3	-36.9225	0.8014381	0.352753	0.184594	0.186558	0.12071	0.261115	0.14357	0.250592	0.212155	0.173631	0.362472	0.135219	0.0948572	0.257296	0.19786	0.233333	0.40549	0.187298	0.230074	0.3183	0.0783391	0.180306	0.10478	0.553806	0.0330567	0.0623758	0.00991938	0.204396	0.0587101	0.0389167	0.091189	0.0194007	0.0621509	0.0275164	0.139464	0.0694089	0.0208538	0.278811	0.0640195	0.156327	0.049452	0.0830197	0.0799381	0.222978	0.0252848	0.396849	0.0514922	0.0165628	0.445334	0.0644778	0.0958647	0.407712	0.957353	2.53907	0.352252	0.377113	0.0639113	0.206724	0.3627041	6.997012
1923	1	-13148.9	-13113.9	-34.9977	0.8291227	0.272754	0.130235	0.201341	0.125918	0.173779	0.141839	0.247008	0.104134	0.174688	0.298565	0.0790483	0.13409	0.24062	0.230093	0.214426	0.285338	0.222239	0.262524	0.261428	0.0583326	0.156656	0.111084	0.581974	0.078956	0.200721	0.0992154	0.0555887	0.125784	0.0780152	0.206888	0.0753261	0.0261997	0.0681455	0.00450649	0.0416848	0.223737	0.0719329	0.277862	0.0559041	0.140656	0.141882	0.0421836	0.0812374	0.029963	0.332919	0.0596792	0.029594	0.516003	0.031842	0.101739	0.4186	0.964709	2.51495	0.361152	0.361388	0.0672689	0.210191	0.3484445	6.80454
1924	0	-13147.8	-13104.7	-43.1673	0.7768538	0.301754	0.154483	0.247842	0.161861	0.302893	0.122977	0.261636	0.141025	0.190359	0.427405	0.139451	0.17167	0.249666	0.284388	0.238492	0.343325	0.320925	0.192765	0.291005	0.080834	0.180454	0.159923	0.509293	0.0280132	0.109987	0.00437371	0.290206	0.0523884	0.0274647	0.109974	0.00814664	0.0869046	0.0988886	0.170512	0.0694089	0.0359806	0.280061	0.0781295	0.188807	0.144586	0.0830775	0.0799381	0.200216	0.0277372	0.363624	0.0598255	0.027683	0.480908	0.0402219	0.0906248	0.397645	0.950329	2.5614	0.349606	0.371374	0.0643162	0.214704	0.3763431	7.621491
1925	1	-13139.9	-13101	-38.8664	0.8339049	0.351585	0.13485	0.227383	0.154703	0.224045	0.193907	0.250411	0.121008	0.139453	0.409158	0.172378	0.152766	0.306008	0.265282	0.185751	0.414735	0.246739	0.192908	0.235726	0.0866962	0.195796	0.130489	0.523823	0.067853	0.225468	0.0790837	0.0444319	0.154739	0.0885091	0.149854	0.00759159	0.0694989	0.0246624	0.0191426	0.0726891	0.272118	0.0468253	0.17989	0.0164477	0.122841	0.106408	0.0485738	0.0791782	0.0327479	0.344584	0.0548524	0.0295731	0.500738	0.0375046	0.10275	0.420434	0.965924	2.51089	0.367174	0.368265	0.0644234	0.200137	0.3696604	7.191405
1926	0	-13151.5	-13098.2	-53.243	0.7561714	0.325564	0.151217	0.221648	0.192142	0.252323	0.2122	0.298001	0.153021	0.16898	0.458573	0.199702	0.156151	0.253019	0.408019	0.290759	0.468425	0.33265	0.305342	0.299154	0.101411	0.260773	0.0923549	0.670349	0.0264323	0.0526926	0.0405684	0.343181	0.0810377	0.0955194	0.120108	0.00382883	0.0869046	0.0845546	0.178906	0.0887291	0.0473362	0.305828	0.0854219	0.255136	0.119922	0.0629826	0.0679722	0.210218	0.0250907	0.3563	0.0463634	0.031143	0.500175	0.0409283	0.0862048	0.388871	0.944029	2.58089	0.360039	0.369147	0.0661551	0.204659	0.3519554	8.629061
1927	1	-13142.7	-13100	-42.6546	0.8188971	0.321423	0.177574	0.226261	0.172249	0.275452	0.20567	0.261298	0.175558	0.154404	0.445457	0.172378	0.12543	0.2257	0.240249	0.204643	0.43726	0.290404	0.222097	0.234834	0.123755	0.178786	0.139051	0.5231	0.02313	0.236287	0.0633045	0.048214	0.12055	0.0885091	0.215269	0.0490168	0.0538959	0.0748028	0.0165503	0.0814709	0.263913	0.0261244	0.254894	0.025907	0.103988	0.100664	0.0994113	0.0912916	0.0296822	0.308931	0.0550002	0.0332287	0.538363	0.034795	0.0995731	0.414632	0.962057	2.52374	0.354736	0.367795	0.0681181	0.209351	0.368694	7.570228
1928	0	-13149.1	-13107.1	-41.9165	0.8203289	0.273076	0.130415	0.184354	0.197056	0.200803	0.14878	0.284531	0.161666	0.171253	0.511845	0.14159	0.163781	0.259041	0.313329	0.192679	0.381956	0.33444	0.222858	0.251043	0.132345	0.179682	0.133165	0.554131	0.0264323	0.0402139	0.065557	0.251435	0.0283639	0.0853047	0.125255	0.0206731	0.136401	0.046579	0.114343	0.0871623	0.00634202	0.17075	0.070062	0.218078	0.104178	0.0388263	0.136811	0.199828	0.0313839	0.339774	0.047079	0.0190039	0.49901	0.0637499	0.0998766	0.415192	0.962432	2.5225	0.360106	0.373613	0.0664985	0.199783	0.3430924	7.496415
1929	1	-13142.3	-13095.8	-46.5088	0.7992448	0.339802	0.144781	0.208198	0.196545	0.291746	0.153988	0.226273	0.194436	0.145141	0.484316	0.148539	0.185811	0.250018	0.288717	0.245437	0.386449	0.353279	0.268107	0.258895	0.161291	0.196573	0.128043	0.573149	0.100501	0.233942	0.127752	0.0310748	0.215118	0.113609	0.175567	0.0306676	0.100005	0.0703749	0.0311769	0.0527566	0.263806	0.0507074	0.209145	0.0381124	0.123699	0.087226	0.0251814	0.0456842	0.0287607	0.304935	0.0536735	0.0242425	0.5314	0.0569878	0.095398	0.40683	0.956745	2.54103	0.358284	0.371184	0.0677347	0.202797	0.3444	7.955642
1930	0	-13155.1	-13111.3	-43.7428	0.7900028	0.342499	0.12431	0.141253	0.145847	0.250465	0.132324	0.273408	0.12933	0.20299	0.405858	0.110031	0.139639	0.239084	0.242703	0.322025	0.38097	0.337177	0.217628	0.245573	0.0999477	0.148289	0.144469	0.609172	0.0377825	0.0734545	0.0100625	0.279719	0.0524433	0.0320733	0.115737	0.032957	0.0584715	0.0492693	0.246122	0.0373567	0.02477	0.281533	0.118846	0.255324	0.113488	0.0918599	0.136811	0.245977	0.0264376	0.376042	0.0652105	0.0219145	0.479741	0.0306537	0.0934297	0.403078	0.954146	2.54935	0.345459	0.375792	0.0638851	0.214864	0.3657046	7.679049
1931	1	-13149.4	-13107.4	-41.9852	0.7617824	0.306482	0.132779	0.244306	0.140832	0.212728	0.165479	0.254038	0.19542	0.178709	0.367879	0.144886	0.166637	0.222335	0.298511	0.256594	0.269121	0.262871	0.260883	0.227752	0.156549	0.135258	0.0790275	0.578473	0.102596	0.233942	0.113392	0.0354651	0.116088	0.0718124	0.231413	0.045452	0.0902454	0.0865278	0.0655228	0.0927227	0.220402	0.0751815	0.203717	0.035007	0.105912	0.181043	0.0678283	0.0714674	0.0212188	0.334353	0.0531744	0.0325244	0.507082	0.0516476	0.0874046	0.39128	0.945775	2.57554	0.379899	0.352771	0.063581	0.203749	0.3498262	7.503288
1932	0	-13142.7	-13102.8	-39.9598	0.7586601	0.272082	0.164287	0.184825	0.163968	0.244685	0.174999	0.258985	0.169	0.154206	0.413418	0.133732	0.118308	0.24353	0.264665	0.249375	0.398657	0.3431	0.208127	0.248899	0.10514	0.149646	0.0936077	0.412699	0.0803723	0.0275654	0.020306	0.279719	0.077088	0.0166521	0.0710601	0.00816321	0.0457683	0.0494066	0.238267	0.0874712	0.0431209	0.253817	0.0461602	0.18961	0.0944105	0.0924804	0.116263	0.293105	0.0218603	0.345444	0.066314	0.0255333	0.497866	0.0429825	0.086737	0.389942	0.944807	2.57851	0.365048	0.366955	0.0655746	0.202423	0.3559217	7.300746
1933	1	-13155.4	-13109.6	-45.8073	0.6530308	0.285963	0.182639	0.216559	0.183447	0.27456	0.176586	0.185391	0.123496	0.253775	0.441179	0.147004	0.132923	0.298129	0.27663	0.273631	0.319026	0.307369	0.23584	0.254411	0.130407	0.141069	0.0968527	0.547797	0.067522	0.396406	0.0908972	0.0688188	0.111124	0.0617928	0.281663	0.0675911	0.149368	0.0787082	0.0631067	0.0508549	0.239749	0.0486203	0.220508	0.0185353	0.139146	0.12799	0.0435467	0.074863	0.02954	0.324441	0.055816	0.0256444	0.526475	0.0380834	0.0641982	0.340499	0.906137	2.68917	0.355217	0.364459	0.070383	0.209941	0.3196082	7.885497
1934	0	-13151.9	-13113.2	-38.6348	0.8392653	0.329286	0.147777	0.226149	0.175211	0.23227	0.183464	0.305784	0.224178	0.15179	0.321118	0.130933	0.169607	0.26014	0.276367	0.249375	0.335535	0.257114	0.219341	0.257103	0.0764343	0.144724	0.0916718	0.373678	0.0486996	0.0357327	0.0503729	0.237475	0.116539	0.0581471	0.0880295	0.0219616	0.0899117	0.0269615	0.15973	0.0871593	0.0225264	0.190167	0.0980778	0.104989	0.122604	0.0713201	0.108981	0.28981	0.0284178	0.347908	0.0657258	0.0165989	0.508379	0.032971	0.103882	0.422475	0.967268	2.50637	0.366788	0.368488	0.066754	0.19797	0.3373829	7.168246
1935	1	-13144.8	-13100.2	-44.5721	0.7290341	0.340966	0.14875	0.197244	0.191457	0.270054	0.157113	0.315555	0.189455	0.199347	0.382879	0.145567	0.151769	0.258401	0.391822	0.182469	0.395348	0.357263	0.268645	0.259728	0.103982	0.155599	0.125598	0.559441	0.0743666	0.231549	0.0685512	0.0794261	0.156982	0.0729343	0.159185	0.0277643	0.0169134	0.0298134	0.0304602	0.0994452	0.260523	0.0621045	0.227153	0.00912165	0.111776	0.142455	0.0708957	0.0820999	0.0288786	0.349793	0.0621418	0.0151809	0.501883	0.0421223	0.0803976	0.376913	0.93517	2.60752	0.347946	0.374454	0.0717622	0.205837	0.3297042	7.761972
1936	0	-13149.1	-13109	-40.0868	0.7761759	0.340481	0.11766	0.224216	0.149436	0.213832	0.217181	0.326701	0.177471	0.186821	0.369614	0.160406	0.113517	0.295841	0.233943	0.204039	0.358508	0.316103	0.298579	0.282823	0.113346	0.145279	0.0790999	0.558668	0.0636482	0.0327603	0.0432279	0.137924	0.0660653	0.069329	0.118159	0.011428	0.0968995	0.0318058	0.200418	0.0755839	0.0180066	0.207506	0.0693038	0.215505	0.0507892	0.0309744	0.134989	0.155555	0.0267317	0.371475	0.053197	0.0381649	0.470508	0.039924	0.09048	0.397362	0.950128	2.56203	0.363116	0.368909	0.0638194	0.204156	0.3235876	7.313443
1937	1	-13144.7	-13105.9	-38.8277	0.7611329	0.314203	0.14061	0.233652	0.143221	0.225491	0.166261	0.270825	0.126056	0.180791	0.287706	0.133323	0.140893	0.277354	0.260332	0.263186	0.333545	0.288155	0.21784	0.233924	0.0964896	0.170502	0.113504	0.508285	0.117215	0.187722	0.108804	0.0329343	0.158466	0.101317	0.170546	0.0455237	0.097725	0.1046	0.0559479	0.0486452	0.261081	0.0416598	0.201432	0.0117931	0.0842757	0.0796241	0.0505222	0.101551	0.0305526	0.304501	0.0699156	0.0277119	0.522288	0.0450308	0.0872658	0.391002	0.945575	2.57616	0.344388	0.367837	0.0711574	0.216618	0.3427025	7.187533
1938	0	-13152.5	-13106.8	-45.6629	0.6871164	0.263349	0.179816	0.222303	0.146118	0.209117	0.212022	0.261442	0.206355	0.200994	0.420044	0.0917454	0.197788	0.281039	0.285468	0.198049	0.480637	0.280388	0.213267	0.32266	0.0917689	0.166327	0.11965	0.537175	0.0502225	0.055147	0.0502999	0.311766	0.0971424	0.0416225	0.132364	0.0290848	0.0576932	0.0193544	0.211897	0.0448123	0.0280984	0.236443	0.0955906	0.212847	0.0824308	0.108879	0.170655	0.247179	0.025391	0.367871	0.0535518	0.0228132	0.476498	0.0538751	0.0714387	0.357387	0.919999	2.65117	0.359912	0.368749	0.0649959	0.206343	0.3887361	7.871053
1939	1	-13143.8	-13100.3	-43.4888	0.7804395	0.319577	0.128282	0.188215	0.127948	0.250665	0.178775	0.280693	0.165793	0.194546	0.434255	0.173905	0.141981	0.228185	0.240845	0.251075	0.361727	0.267981	0.209684	0.268145	0.126694	0.221769	0.139719	0.542917	0.0782739	0.241437	0.0976539	0.0599024	0.218908	0.0684035	0.200917	0.0481447	0.0572544	0.100372	0.00984361	0.0611956	0.242885	0.0792017	0.226001	0.0301435	0.121253	0.107178	0.1099	0.0514058	0.0264517	0.372602	0.0518672	0.0213669	0.479951	0.0477609	0.0913901	0.399138	0.951384	2.55809	0.334081	0.391289	0.0592035	0.215426	0.3634443	7.65365
1940	0	-13151.6	-13109	-42.6043	0.8040889	0.306697	0.161565	0.215028	0.216219	0.237664	0.200379	0.287615	0.158351	0.146668	0.352477	0.116445	0.16899	0.315652	0.311914	0.209697	0.381368	0.27763	0.224475	0.29223	0.0958356	0.16869	0.139054	0.509876	0.0240646	0.0305051	0.104797	0.240365	0.106758	0.0244056	0.169772	0.0219978	0.0930219	0.085105	0.136502	0.11662	0.0239213	0.25128	0.0884891	0.0811903	0.0462554	0.0599038	0.108167	0.25756	0.0294414	0.33793	0.0532851	0.026763	0.517945	0.0346357	0.0964285	0.408775	0.958081	2.53671	0.357076	0.368932	0.0624914	0.211501	0.3368591	7.565199
1941	1	-13160.1	-13119.7	-40.4162	0.7179056	0.279445	0.14296	0.281103	0.14589	0.225248	0.132267	0.247803	0.169432	0.179724	0.485125	0.115786	0.183671	0.251755	0.276887	0.203861	0.422531	0.305769	0.22635	0.24093	0.0393746	0.141934	0.118355	0.62089	0.063649	0.19295	0.0903005	0.0381462	0.133736	0.0879276	0.207858	0.022107	0.0935302	0.0421422	0.00262076	0.047708	0.229682	0.079387	0.252867	0.0278025	0.0484409	0.163923	0.0107749	0.0737393	0.0259649	0.426322	0.0472462	0.0205381	0.420484	0.0594446	0.0780163	0.371857	0.931327	2.6188	0.334425	0.383903	0.0545923	0.22708	0.3369926	7.346381
1942	0	-13147.4	-13109.9	-37.4298	0.8275223	0.301359	0.169314	0.20271	0.152208	0.222049	0.14951	0.210621	0.158482	0.192729	0.302936	0.147849	0.114478	0.229774	0.206677	0.240861	0.370831	0.309248	0.214808	0.213963	0.0955557	0.127344	0.109759	0.612392	0.0245238	0.0608091	0.018712	0.155264	0.0684366	0.0252482	0.120867	0.0495517	0.10266	0.10582	0.170239	0.0694341	0.0225571	0.292975	0.0201832	0.191105	0.0637858	0.120818	0.104182	0.205113	0.0310896	0.299554	0.0618009	0.0259498	0.534122	0.0474838	0.1014	0.417983	0.964299	2.51632	0.366746	0.360047	0.0709442	0.202263	0.3486257	7.047745
1943	1	-13158.5	-13119	-39.4662	0.8625413	0.354607	0.126898	0.197417	0.198811	0.233368	0.113193	0.251887	0.188612	0.13097	0.368606	0.0948052	0.180145	0.249646	0.276294	0.211057	0.351877	0.242294	0.258561	0.327546	0.0734063	0.112437	0.0738621	0.635647	0.0820864	0.221573	0.0987148	0.0216824	0.150268	0.122371	0.205003	0.0209432	0.0944419	0.0375445	0.00642548	0.0916893	0.210472	0.038349	0.131709	0.0214259	0.122002	0.181763	0.0244761	0.116495	0.0270014	0.437309	0.0454168	0.021667	0.406375	0.0622314	0.108781	0.431146	0.972884	2.48719	0.342742	0.378043	0.0592254	0.21999	0.3951403	7.251381
1944	0	-13145.8	-13108.5	-37.2935	0.8642632	0.300478	0.158492	0.189335	0.128373	0.187335	0.18039	0.266079	0.151735	0.191548	0.343411	0.12448	0.197398	0.228683	0.227172	0.202229	0.321011	0.289041	0.248513	0.282224	0.0881444	0.189101	0.134016	0.489317	0.0336134	0.0496618	0.0591091	0.223299	0.0551345	0.0435335	0.0526823	0.0330263	0.0526235	0.0285906	0.25561	0.0378923	0.0295895	0.332933	0.0740577	0.130083	0.0764072	0.100002	0.106576	0.141185	0.0305294	0.331036	0.0685783	0.0221374	0.510915	0.0368037	0.109142	0.431775	0.973286	2.4858	0.357754	0.364417	0.0751493	0.20268	0.3735636	7.034112
1945	1	-13160.2	-13121.4	-38.7142	0.6914572	0.25439	0.122368	0.225027	0.171066	0.222081	0.187081	0.328392	0.182727	0.178296	0.371877	0.118896	0.199721	0.22116	0.208351	0.213441	0.260067	0.333044	0.309644	0.270196	0.112193	0.181294	0.0772488	0.472324	0.110069	0.227465	0.0822866	0.0420683	0.180514	0.0275312	0.158447	0.00333089	0.0367295	0.128183	0.0118602	0.027814	0.314696	0.0713433	0.129933	0.0146983	0.110401	0.103513	0.111106	0.0633059	0.0334327	0.437891	0.0489962	0.0260488	0.400281	0.0533506	0.0723645	0.359471	0.921661	2.6465	0.318278	0.39688	0.0611185	0.223724	0.3452118	7.176181
1946	0	-13151.6	-13115.3	-36.2993	0.935258	0.200483	0.154056	0.169571	0.122517	0.239676	0.12808	0.287228	0.152076	0.180808	0.37449	0.12448	0.123306	0.230205	0.222545	0.222098	0.397278	0.234744	0.203743	0.23943	0.144804	0.172641	0.106361	0.664029	0.0251755	0.0280412	0.00174989	0.184422	0.0685414	0.0523472	0.11014	0.030933	0.0639949	0.0589135	0.217922	0.0713907	0.0667362	0.150738	0.0594563	0.203663	0.0670179	0.037801	0.118861	0.222207	0.0390686	0.306077	0.0623052	0.0103411	0.548316	0.0338929	0.123862	0.456388	0.988386	2.43136	0.350729	0.374448	0.0722059	0.202617	0.3783886	6.934699
1947	1	-13154.5	-13108.2	-46.2105	0.8241757	0.394634	0.139081	0.197156	0.194669	0.217418	0.185567	0.364983	0.159373	0.172876	0.443592	0.115855	0.16687	0.217487	0.35218	0.21813	0.366742	0.339177	0.223966	0.244652	0.110506	0.193471	0.0872728	0.667084	0.0938873	0.288754	0.0899313	0.0448098	0.132228	0.128336	0.221093	0.0402253	0.0335281	0.107639	0.0354171	0.103761	0.279973	0.071141	0.150243	0.00925102	0.111657	0.110692	0.0295867	0.0709184	0.0241585	0.431213	0.0454676	0.0306719	0.390343	0.0781463	0.100692	0.416688	0.963435	2.51919	0.334543	0.391844	0.0527632	0.220849	0.3792896	7.925812
1948	0	-13149	-13113.2	-35.862	0.8280028	0.273547	0.151265	0.160752	0.117473	0.174707	0.248721	0.31966	0.140062	0.167715	0.334022	0.159019	0.129185	0.260792	0.215724	0.216079	0.300887	0.268222	0.24472	0.266666	0.11917	0.180485	0.0754598	0.487901	0.0381486	0.0475453	0.000891703	0.195226	0.0901409	0.0288454	0.0965429	0.0142589	0.0796195	0.0446126	0.152109	0.105353	0.00504716	0.227931	0.0467786	0.145404	0.0568529	0.0527037	0.165268	0.285456	0.0340959	0.343459	0.0713029	0.0193881	0.499925	0.0318292	0.101502	0.418168	0.964422	2.51591	0.346243	0.369945	0.0714664	0.212346	0.3432308	6.89097
1949	1	-13164.1	-13120.2	-43.9661	0.8044913	0.355575	0.15086	0.275013	0.105872	0.294647	0.136802	0.250301	0.140877	0.201526	0.409667	0.139713	0.111373	0.171802	0.340202	0.203803	0.312349	0.256586	0.211981	0.313988	0.0860363	0.121199	0.128131	0.631426	0.0591096	0.154503	0.0878935	0.0775947	0.191483	0.0829077	0.180187	0.036056	0.0800529	0.0444484	0.0176364	0.146249	0.401985	0.0205794	0.287866	0.0827748	0.145546	0.150213	0.0653704	0.039189	0.0181987	0.453441	0.0414997	0.0411739	0.382783	0.0629028	0.0965141	0.408936	0.958192	2.53636	0.347229	0.377263	0.0557971	0.219711	0.3911514	7.701373
