Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
6340	-14768.8	-14779.8	11.0488	0.138798	0.0997336	0.105644	0.116494	0.121819	0.0835542	0.160987	0.0622657	0.0954072	0.168287	0.0838628	0.0701959	0.106197	0.103512	0.0974748	0.120565	0.138802	0.109555	0.139435	0.0808264	0.0681394	0.0872115	0.176062	0.0403021	0.0367587	0.0336674	0.0433594	0.0336524	0.0290259	0.0244933	0.0174386	0.0242237	0.0207355	0.0757449	0.0522169	0.0094756	0.0595942	0.033994	0.0215063	0.0590102	0.0233545	0.043953	0.0157231	4.059422	0.27792	0.282161	0.0971603	0.342758	3.233058
6350	-14770.2	-14780.8	10.5564	0.148281	0.112169	0.0879961	0.0770589	0.103032	0.0807312	0.147566	0.0627835	0.115256	0.186029	0.0873081	0.0915287	0.101427	0.0858747	0.110383	0.129935	0.127013	0.13505	0.148007	0.061039	0.0824862	0.0890488	0.183551	0.031101	0.0246989	0.0481296	0.0411553	0.0417848	0.0292961	0.0231571	0.0289504	0.044323	0.0136853	0.0917759	0.0687806	0.0221845	0.0629514	0.015099	0.0244033	0.0590102	0.0178264	0.0335999	0.0235527	3.782411	0.263766	0.295593	0.100761	0.339879	3.29902
6360	-14769.6	-14779.3	9.72886	0.128362	0.0978916	0.112715	0.1122	0.102333	0.0850428	0.11469	0.0793482	0.0922866	0.176289	0.0812725	0.0813391	0.114983	0.12172	0.0993154	0.159661	0.126398	0.139395	0.124236	0.0678917	0.076403	0.0932697	0.171555	0.0461727	0.0210417	0.0511515	0.0477907	0.0523413	0.0287529	0.0403267	0.0335878	0.0187464	0.0200581	0.111673	0.0681522	0.0239227	0.0543076	0.0204434	0.0302296	0.0368845	0.0393667	0.0422892	0.0285426	3.903547	0.277752	0.281433	0.0976178	0.343198	3.374378
6370	-14769.1	-14779.5	10.3718	0.12255	0.0843296	0.106259	0.0973119	0.109439	0.0973653	0.130555	0.0791213	0.0838899	0.172234	0.0816417	0.0648865	0.111399	0.112974	0.122897	0.132363	0.134019	0.12988	0.121964	0.0642088	0.0809958	0.0718695	0.182499	0.0394957	0.0263749	0.0452471	0.0400761	0.038408	0.0286574	0.0301388	0.0198533	0.0435596	0.043991	0.08286	0.0649191	0.0126471	0.0609879	0.0398933	0.0249372	0.062561	0.0300633	0.0455274	0.0300388	3.990007	0.297312	0.282303	0.101249	0.319136	3.304888
6380	-14773.6	-14783	9.39523	0.123237	0.0968048	0.107332	0.0960934	0.136589	0.0820611	0.120282	0.0849181	0.0994094	0.175712	0.0982602	0.0739595	0.10313	0.112313	0.118455	0.114401	0.13247	0.115987	0.162644	0.084398	0.078955	0.0777141	0.194832	0.0462116	0.016848	0.0636819	0.0451535	0.0492279	0.019135	0.0490697	0.0242019	0.0210898	0.0225927	0.087391	0.0548509	0.0212301	0.0676059	0.0294756	0.0153493	0.0650447	0.0496149	0.0500962	0.0199352	3.90322	0.271837	0.294121	0.100895	0.333146	3.407762
6390	-14771.9	-14781.6	9.7118	0.145042	0.0846488	0.110408	0.103422	0.0926698	0.0866548	0.161398	0.0785646	0.0837814	0.20456	0.0754696	0.0697907	0.113465	0.106226	0.101018	0.150159	0.13181	0.13699	0.113908	0.0694027	0.0606432	0.0816365	0.203485	0.0562059	0.0289695	0.0541056	0.0318585	0.0550503	0.0266255	0.031314	0.0244034	0.0312949	0.0283989	0.0910684	0.0605499	0.0132676	0.0483277	0.0339374	0.0163426	0.0612966	0.0270085	0.0543819	0.0279597	4.046595	0.282108	0.285515	0.102187	0.330189	3.367519
6400	-14762.5	-14773.7	11.1623	0.130867	0.110349	0.11799	0.0802148	0.106738	0.0760226	0.126565	0.089479	0.0876637	0.160421	0.080115	0.075604	0.109446	0.103726	0.109866	0.138051	0.132034	0.115042	0.105006	0.0772126	0.0881085	0.0718916	0.193029	0.0418881	0.0195626	0.0783335	0.0344946	0.0308933	0.0284736	0.0284913	0.0269484	0.028866	0.0394354	0.076883	0.056531	0.0173923	0.0550339	0.0279833	0.0216868	0.0414283	0.0279313	0.0377532	0.0225528	3.953797	0.283756	0.273511	0.0967448	0.345989	3.228006
6410	-14770.9	-14782	11.0703	0.145739	0.0891672	0.0851237	0.0842218	0.129079	0.0778651	0.12934	0.0746478	0.102819	0.179423	0.0815312	0.0886418	0.110856	0.0917518	0.105751	0.122984	0.129757	0.108321	0.102496	0.0819484	0.079175	0.0945099	0.160985	0.0465394	0.0267791	0.0404733	0.0442427	0.0405694	0.0365428	0.0401212	0.0359813	0.0257193	0.027882	0.0788406	0.0504381	0.0358776	0.0508071	0.0336471	0.0320692	0.0563754	0.0407101	0.0406174	0.0159116	3.643499	0.268175	0.2878	0.10245	0.341575	3.256278
6420	-14773.5	-14783.7	10.1954	0.145739	0.105861	0.103061	0.0880791	0.162648	0.0775339	0.141483	0.0781754	0.0872921	0.16258	0.0811347	0.0823851	0.0943926	0.109062	0.09335	0.112233	0.141097	0.137452	0.12057	0.0735208	0.0935891	0.0839932	0.16221	0.0449307	0.0461628	0.0612214	0.0358195	0.0304489	0.0394456	0.027786	0.0315347	0.0259917	0.0423426	0.0817145	0.0697857	0.0195146	0.0411098	0.023372	0.0254574	0.0341829	0.0333383	0.0380148	0.0253994	4.116912	0.275481	0.28536	0.0976927	0.341467	3.315016
6430	-14772.9	-14783.1	10.1815	0.136746	0.111013	0.12336	0.0938518	0.112574	0.0818894	0.141819	0.0905654	0.0841448	0.202495	0.0777463	0.0682714	0.096508	0.0951539	0.108766	0.140842	0.126854	0.119117	0.106119	0.0914909	0.0731499	0.0883358	0.171651	0.0495417	0.0211663	0.0538075	0.0317847	0.0356902	0.00840229	0.0352521	0.0383772	0.0321151	0.0356738	0.0941458	0.0610704	0.0275459	0.0712047	0.0220498	0.0200074	0.041025	0.0281962	0.0406764	0.0247067	4.142509	0.272542	0.27589	0.0987435	0.352825	3.314902
6440	-14774	-14784	9.97214	0.140187	0.100007	0.107684	0.0938518	0.100098	0.0998345	0.15753	0.0724936	0.106946	0.200585	0.0918082	0.073602	0.118742	0.099336	0.103075	0.109984	0.135094	0.102969	0.124719	0.0875652	0.10406	0.0848816	0.192354	0.0459236	0.0328817	0.0441621	0.05647	0.0370988	0.030172	0.0273297	0.0264726	0.0286858	0.027259	0.113436	0.0396369	0.0147551	0.0379444	0.0297821	0.0251749	0.0660492	0.0281962	0.0349962	0.00965152	3.685127	0.266185	0.280058	0.107298	0.346459	3.363485
6450	-14769.8	-14780	10.2488	0.151672	0.0989885	0.0972974	0.097573	0.103882	0.0854508	0.143248	0.0778462	0.081981	0.172279	0.0969319	0.0852895	0.0971961	0.107497	0.0920154	0.156079	0.124618	0.116927	0.136403	0.0830459	0.09217	0.0942002	0.190005	0.0329862	0.0226263	0.0473752	0.0385962	0.0560138	0.0329039	0.0308297	0.0439144	0.0340246	0.0384208	0.0917419	0.0419082	0.024115	0.0475607	0.0196745	0.00589535	0.0550165	0.025435	0.0314022	0.0275033	3.770109	0.282722	0.275929	0.0944624	0.346887	3.330539
6460	-14769.1	-14778.6	9.51508	0.131186	0.08359	0.119438	0.0879169	0.112687	0.082884	0.128262	0.08326	0.12378	0.180966	0.0701663	0.0764096	0.114036	0.103261	0.135305	0.140269	0.14365	0.134557	0.113522	0.0874779	0.0870451	0.103567	0.181943	0.0627655	0.0209104	0.0532471	0.0352493	0.0305683	0.0315685	0.0235214	0.0244427	0.0412894	0.0302503	0.113688	0.0520762	0.016824	0.0574098	0.0294848	0.0089284	0.0573292	0.0240668	0.0227097	0.0291544	3.988244	0.272568	0.285752	0.100938	0.340742	3.390664
6470	-14769.1	-14780.3	11.1788	0.143296	0.113053	0.0869874	0.0871224	0.105801	0.0695365	0.118929	0.062162	0.0882775	0.181723	0.0735419	0.0822692	0.103534	0.114073	0.108302	0.110389	0.142926	0.125182	0.141139	0.0912746	0.0866815	0.0725567	0.16823	0.0461082	0.0188669	0.0385753	0.0408775	0.0262392	0.0375048	0.0211274	0.0287531	0.0369674	0.036323	0.0913189	0.0853601	0.0203768	0.0483393	0.0222741	0.0193238	0.0562448	0.0301533	0.0302042	0.0156511	3.933509	0.28105	0.276208	0.0964499	0.346293	3.227576
6480	-14769.1	-14779.1	9.97571	0.1718	0.113053	0.100473	0.0972214	0.116163	0.0817067	0.14729	0.0799284	0.0966463	0.174693	0.06659	0.0827616	0.0927847	0.0843621	0.106038	0.136083	0.149775	0.106543	0.125583	0.0713133	0.10211	0.101959	0.195034	0.034112	0.0188669	0.0696515	0.0399269	0.0431803	0.0287639	0.0158341	0.0365614	0.0478205	0.0154554	0.0964649	0.0545636	0.0172351	0.042729	0.0339507	0.0103891	0.0562517	0.0306234	0.038183	0.013699	3.995404	0.276079	0.291651	0.0968266	0.335443	3.344174
6490	-14768.1	-14778.6	10.4431	0.13574	0.100871	0.0971701	0.089755	0.116163	0.0713834	0.124491	0.0802145	0.0908311	0.183515	0.0867317	0.0906161	0.114645	0.0821318	0.123706	0.124767	0.141205	0.103662	0.0983197	0.0886954	0.0858956	0.105585	0.19586	0.0419105	0.0244189	0.0473455	0.0436167	0.0369376	0.0251005	0.0334994	0.0352388	0.039989	0.0215546	0.104848	0.0413641	0.0304276	0.0579018	0.0315999	0.0138111	0.0526692	0.0172132	0.0399744	0.0233884	4.040301	0.266017	0.282933	0.110689	0.340361	3.294764
6500	-14774	-14783.6	9.56354	0.171172	0.0965054	0.0895703	0.0831925	0.114058	0.081649	0.140432	0.0875443	0.110278	0.195529	0.0828886	0.072577	0.123	0.10487	0.111591	0.124594	0.152928	0.124616	0.126026	0.0908542	0.103335	0.0885502	0.157503	0.0526121	0.0193477	0.0629462	0.0639625	0.031052	0.0415487	0.0320394	0.038538	0.027162	0.0160096	0.0993185	0.036002	0.0213786	0.0534872	0.0145554	0.00884447	0.0644674	0.0201157	0.0438818	0.0116245	3.882972	0.267405	0.287774	0.103041	0.34178	3.392158
6510	-14761.6	-14772.5	10.8661	0.125458	0.0953386	0.09833	0.102206	0.117068	0.0734615	0.125717	0.0721744	0.105421	0.168507	0.0786661	0.0904063	0.0921984	0.12262	0.0968384	0.135373	0.126764	0.11247	0.146464	0.078549	0.0741676	0.0851015	0.169279	0.0315115	0.0301007	0.044595	0.0415254	0.0314705	0.0308578	0.0328366	0.0299091	0.0261785	0.0263667	0.0804433	0.0723916	0.0326234	0.0560942	0.0279466	0.0162681	0.0542409	0.0253735	0.0388745	0.040634	3.867822	0.278589	0.289293	0.103006	0.329112	3.262823
6520	-14771.1	-14781.4	10.2752	0.126198	0.10213	0.124179	0.0947232	0.116642	0.0653818	0.12839	0.0642691	0.103396	0.167174	0.0667614	0.086077	0.104505	0.109962	0.136042	0.125632	0.143004	0.127489	0.12881	0.0601878	0.0870559	0.0858573	0.191674	0.0281096	0.0280512	0.0527265	0.0262857	0.0340092	0.0340334	0.0146983	0.0225892	0.0329715	0.0386768	0.10188	0.0647583	0.0252459	0.0585994	0.0345606	0.0204731	0.0462253	0.0244493	0.0426017	0.0265498	4.185347	0.273925	0.28191	0.103205	0.340961	3.303038
6530	-14767	-14777.2	10.1654	0.125209	0.109623	0.104193	0.0977622	0.135032	0.0910237	0.130852	0.071666	0.106065	0.172882	0.0685243	0.0834925	0.109773	0.102496	0.123722	0.128556	0.13768	0.116057	0.131726	0.0766059	0.0891361	0.0800281	0.175543	0.0469982	0.0443003	0.0476491	0.0361596	0.0300542	0.0247182	0.0225665	0.0379199	0.038228	0.0247169	0.0976406	0.0470404	0.0376716	0.0540736	0.0316747	0.0204128	0.0335637	0.0281303	0.0411856	0.0148673	3.961774	0.274722	0.303358	0.09731	0.32461	3.32722
6540	-14773.7	-14784.5	10.7895	0.151272	0.0864108	0.087908	0.0761453	0.119716	0.0794252	0.128537	0.0809361	0.0883483	0.162856	0.0883892	0.0904048	0.112558	0.114365	0.0780561	0.134042	0.122888	0.1244	0.111286	0.0704753	0.0948815	0.0904836	0.19061	0.0298649	0.0241071	0.0645428	0.0341149	0.0341339	0.024723	0.0421021	0.0298061	0.0260918	0.0282139	0.0771743	0.052381	0.0203201	0.0711273	0.039847	0.0155715	0.0430525	0.03635	0.0411856	0.039911	4.05903	0.284924	0.283563	0.101995	0.329518	3.259016
6550	-14765.3	-14776.7	11.3328	0.150256	0.101021	0.107817	0.0889635	0.109806	0.0800199	0.107043	0.081679	0.112593	0.182055	0.0884038	0.0768103	0.0908908	0.100359	0.0871213	0.111521	0.121435	0.10548	0.116472	0.0711991	0.0928159	0.0889187	0.173298	0.0543577	0.0355627	0.0596909	0.0395742	0.0475434	0.0253155	0.0270147	0.0341933	0.0279792	0.0261254	0.0944082	0.0554831	0.0169984	0.058195	0.0157687	0.0151893	0.0483269	0.0265929	0.0355772	0.0150033	4.055692	0.269831	0.295709	0.10498	0.32948	3.20488
6560	-14772.2	-14782.8	10.5095	0.132422	0.0989858	0.10604	0.0891544	0.119238	0.0763314	0.13308	0.0965891	0.0806467	0.168272	0.0903722	0.0791156	0.124939	0.0843973	0.0890148	0.127059	0.139944	0.107342	0.123144	0.0887577	0.083505	0.0863652	0.190976	0.0496967	0.0156715	0.041576	0.0524355	0.0402609	0.0309943	0.036127	0.0270711	0.0230584	0.0345147	0.115958	0.0628515	0.0147618	0.0414569	0.0376831	0.0309912	0.04137	0.0259546	0.025238	0.0295962	3.959201	0.262125	0.292085	0.100637	0.345153	3.29296
6570	-14772.4	-14782.5	10.0316	0.160428	0.116285	0.0939963	0.0945624	0.107104	0.0845934	0.120483	0.0632566	0.0951539	0.182664	0.090795	0.0997194	0.10433	0.1374	0.103216	0.134606	0.128134	0.111449	0.139313	0.0707464	0.0780362	0.0841327	0.165922	0.0335336	0.0269182	0.0521522	0.0489556	0.0364982	0.0256065	0.0237559	0.0260813	0.0348155	0.025931	0.0977508	0.0516229	0.0320846	0.0553915	0.0194514	0.00746985	0.063078	0.0337946	0.0410362	0.0385006	3.959201	0.266664	0.300448	0.103003	0.329886	3.340754
6580	-14772.3	-14781.8	9.49443	0.141929	0.0932223	0.125976	0.112242	0.112958	0.086141	0.10845	0.0930967	0.107999	0.170017	0.0716866	0.0760047	0.116463	0.111226	0.127373	0.133668	0.139642	0.123091	0.136805	0.0627069	0.108055	0.0876825	0.171209	0.049392	0.0214052	0.0649542	0.0489556	0.0291577	0.0328546	0.0237559	0.0292321	0.0350926	0.0296543	0.0782839	0.0771864	0.0105953	0.0641791	0.0200448	0.0143084	0.0597691	0.0285764	0.0433478	0.0188957	3.912422	0.261917	0.292027	0.107017	0.339038	3.397285
6590	-14761	-14771.1	10.0561	0.16896	0.101481	0.0922412	0.0916311	0.115723	0.0794956	0.145209	0.0858025	0.0827433	0.155254	0.0837058	0.0760047	0.103724	0.129899	0.110616	0.134726	0.130599	0.115324	0.121745	0.0870115	0.0943361	0.0795664	0.176782	0.0343876	0.0364862	0.0556642	0.0424601	0.04559	0.0250998	0.0288317	0.0314547	0.0395586	0.0157334	0.096912	0.0553604	0.0136097	0.0661126	0.0248282	0.0182932	0.0477404	0.0244037	0.0451974	0.0327949	3.879797	0.269526	0.285603	0.0988879	0.345983	3.343098
6600	-14765.7	-14776.1	10.3744	0.164603	0.0801274	0.113123	0.106793	0.0882795	0.0871836	0.116212	0.0696354	0.0968683	0.20217	0.0731194	0.0751601	0.113305	0.110612	0.10012	0.170193	0.13189	0.121887	0.123991	0.0763564	0.0926264	0.0810685	0.191533	0.0395435	0.0305884	0.0438404	0.0427755	0.0427234	0.0204588	0.02789	0.0364107	0.0357239	0.0271082	0.0912904	0.0475529	0.00960546	0.0435706	0.0192664	0.0143207	0.0638497	0.0277973	0.0398582	0.0214678	3.859505	0.267117	0.294873	0.0933284	0.344681	3.3125
6610	-14769.9	-14779.7	9.84491	0.173608	0.117737	0.104151	0.107208	0.0955298	0.0984807	0.128182	0.0826889	0.0917358	0.176299	0.0650089	0.0978026	0.102925	0.114134	0.106327	0.119163	0.143736	0.104485	0.12673	0.082958	0.0944798	0.0870827	0.174983	0.0465614	0.0125719	0.0736548	0.0490289	0.0207429	0.0275271	0.0270789	0.0201634	0.0304938	0.0387715	0.0871316	0.05147	0.0307811	0.0616652	0.0406708	0.0180993	0.0485798	0.0293774	0.0303758	0.0197327	3.950968	0.260902	0.292618	0.0999269	0.346553	3.359915
6620	-14785.3	-14794.4	9.07568	0.145865	0.105535	0.104151	0.10649	0.147055	0.0709609	0.0969372	0.0766366	0.0790947	0.184949	0.107579	0.0757054	0.123206	0.118703	0.116594	0.105717	0.139687	0.142089	0.143897	0.102215	0.0907166	0.0879834	0.194716	0.0366582	0.0155508	0.0686797	0.040484	0.026173	0.0322681	0.0307833	0.0341159	0.0459791	0.0300946	0.105267	0.0480263	0.0313662	0.0443101	0.0357473	0.0120743	0.0572382	0.034151	0.0220718	0.0214563	3.915411	0.255823	0.309493	0.1026	0.332083	3.438979
6630	-14771	-14780.6	9.65133	0.163591	0.0923187	0.0937784	0.0887123	0.0973821	0.0954642	0.12176	0.0918133	0.105371	0.191585	0.0817458	0.0943566	0.110759	0.122675	0.0938124	0.13909	0.123839	0.128638	0.115201	0.0804441	0.0724339	0.0748897	0.191021	0.0515824	0.0384669	0.041601	0.049733	0.0281383	0.0288263	0.0330585	0.045581	0.0275665	0.0428708	0.0958386	0.0670294	0.0195652	0.0424754	0.0399815	0.014526	0.0593694	0.0168447	0.0458661	0.0319604	3.749468	0.278676	0.293423	0.0969441	0.330957	3.391562
6640	-14767.8	-14777	9.18643	0.129472	0.0796617	0.116617	0.112239	0.108808	0.0834949	0.135103	0.0861175	0.105821	0.201394	0.0736642	0.0772516	0.129411	0.115143	0.103034	0.132517	0.15294	0.112167	0.125258	0.0882114	0.0875237	0.0677254	0.221686	0.0385931	0.0273931	0.0529219	0.0581886	0.036697	0.027612	0.028543	0.0221049	0.0393443	0.0245831	0.109403	0.0567516	0.0113976	0.0638553	0.0221341	0.0229196	0.0527858	0.0282331	0.0346604	0.0179463	4.025198	0.25926	0.293368	0.101313	0.346059	3.421327
6650	-14767.8	-14777.3	9.47193	0.140256	0.109602	0.11756	0.106348	0.117817	0.0761104	0.139724	0.0811666	0.103987	0.185172	0.0758966	0.0867076	0.12601	0.116538	0.118735	0.138176	0.124338	0.141218	0.119838	0.0974329	0.0739459	0.0839564	0.177568	0.0406792	0.0305989	0.0453868	0.0381936	0.0443847	0.0233251	0.0300541	0.0330522	0.0394995	0.0172319	0.0892448	0.0404563	0.015789	0.0714525	0.0247998	0.0240686	0.0508338	0.0250441	0.0242936	0.0237143	4.068572	0.27183	0.275846	0.10885	0.343474	3.390206
6660	-14780.5	-14791	10.5331	0.135591	0.0999544	0.086364	0.0886969	0.0880104	0.0873891	0.146318	0.0691732	0.095356	0.172203	0.0810422	0.0866104	0.113855	0.0889393	0.0924339	0.145691	0.126414	0.117258	0.139876	0.0693451	0.0841124	0.084984	0.178831	0.0371334	0.0305989	0.0640345	0.0376871	0.0443315	0.0378285	0.0566082	0.0267675	0.0207239	0.01533	0.104248	0.0549987	0.0280422	0.0395024	0.0391031	0.0233501	0.0695155	0.0234961	0.0414824	0.012436	4.042014	0.281306	0.310623	0.092828	0.315242	3.285665
6670	-14775.8	-14785.5	9.71942	0.181364	0.0947772	0.0931886	0.0792028	0.128027	0.0706891	0.132456	0.0652329	0.0906123	0.176994	0.102297	0.0880772	0.109881	0.112592	0.113597	0.131783	0.124369	0.107483	0.130069	0.0608901	0.105301	0.104972	0.196253	0.0321756	0.0216768	0.0671965	0.0414205	0.0413605	0.011298	0.0378055	0.0464777	0.0308891	0.0280515	0.102176	0.051918	0.0198142	0.0358941	0.0270567	0.0166193	0.0504018	0.0260893	0.0493818	0.0296904	4.034071	0.263872	0.294602	0.102308	0.339218	3.3675
6680	-14773	-14783	10.0319	0.155344	0.0924369	0.0799469	0.06972	0.127973	0.0885453	0.130408	0.0909626	0.108713	0.191838	0.101659	0.0614127	0.0978968	0.112974	0.107008	0.138493	0.133981	0.13465	0.127218	0.0634012	0.0805284	0.0943403	0.183429	0.0471215	0.0360766	0.060486	0.041171	0.0313193	0.0168995	0.0355368	0.0355814	0.0174989	0.0295986	0.10077	0.0429894	0.0219409	0.0621396	0.0279539	0.020045	0.0504018	0.0216887	0.0421101	0.0302514	3.897266	0.279586	0.286216	0.103555	0.330643	3.344458
6690	-14770.7	-14780.2	9.41982	0.126791	0.113401	0.0853808	0.104904	0.111334	0.0948595	0.104584	0.0817509	0.0989132	0.191876	0.0693945	0.0998756	0.115601	0.118579	0.133223	0.150201	0.135535	0.129465	0.11903	0.0791253	0.0911858	0.0902623	0.234925	0.0414379	0.0268541	0.0488423	0.0354958	0.0400654	0.0273835	0.0339481	0.0208183	0.0252856	0.0290816	0.0963246	0.0507403	0.0068691	0.0606631	0.02595	0.0156841	0.0504018	0.0375376	0.0376967	0.0179875	3.838073	0.281636	0.286537	0.100165	0.331661	3.409264
6700	-14767.7	-14777.4	9.68809	0.150991	0.109626	0.104076	0.103449	0.145835	0.056333	0.120359	0.07356	0.100291	0.182253	0.0612918	0.100764	0.0956453	0.09681	0.0982948	0.135025	0.13435	0.131279	0.123542	0.0876048	0.0881508	0.079796	0.195635	0.0430502	0.0268541	0.0598433	0.0545826	0.0438539	0.0309317	0.0336766	0.0321311	0.0465395	0.0339627	0.0940868	0.0511432	0.0242031	0.0453793	0.0240758	0.0135386	0.0530658	0.0302166	0.0380205	0.0202024	3.972248	0.258484	0.289933	0.101963	0.34962	3.37432
6710	-14770.3	-14780.6	10.2231	0.136086	0.101239	0.0878325	0.12233	0.0949351	0.101767	0.117873	0.0815571	0.0934163	0.163107	0.0746396	0.0777394	0.109841	0.108481	0.0986668	0.112755	0.115748	0.135926	0.124387	0.072209	0.0685209	0.0846294	0.169878	0.0464631	0.0287804	0.0532403	0.0457197	0.0384849	0.0383975	0.0332442	0.0214233	0.0301972	0.0480769	0.108463	0.0650318	0.0238755	0.0570208	0.0261561	0.0264186	0.0532303	0.0304057	0.0399324	0.0335141	4.299981	0.276581	0.290809	0.0976068	0.335003	3.30164
6720	-14768.5	-14779.5	11.0059	0.144492	0.0866091	0.0912997	0.0889884	0.1185	0.0760669	0.133176	0.0777347	0.109317	0.141459	0.0828598	0.0931818	0.119484	0.107554	0.0991616	0.137161	0.117548	0.100687	0.109706	0.0714784	0.0983304	0.0916084	0.188548	0.0430723	0.0241872	0.0547597	0.0361912	0.0297458	0.0138019	0.0408989	0.0288767	0.0278683	0.0355958	0.102466	0.0490974	0.0110401	0.0433381	0.0346612	0.0167254	0.0532303	0.0360806	0.038787	0.030433	4.085555	0.271587	0.283601	0.102077	0.342735	3.235807
6730	-14772	-14782.7	10.6756	0.128444	0.0855779	0.108443	0.0893631	0.134955	0.0653184	0.120585	0.0716669	0.0889109	0.171029	0.0823672	0.0893752	0.107333	0.112716	0.103474	0.141271	0.155426	0.104907	0.156663	0.0679107	0.074272	0.0801461	0.179463	0.0405762	0.0296217	0.0774837	0.0368034	0.0359992	0.0395618	0.0181626	0.0288767	0.0461888	0.0381779	0.0788465	0.0372839	0.0192107	0.0457328	0.0268861	0.0136482	0.0430548	0.0339701	0.0474461	0.0159737	4.013253	0.276514	0.291177	0.103954	0.328355	3.273123
6740	-14770.1	-14780.1	9.95769	0.122999	0.0907175	0.108443	0.0989733	0.110994	0.0750605	0.123361	0.0789256	0.0910218	0.163552	0.0619688	0.100966	0.0997669	0.105777	0.123655	0.119698	0.137559	0.115267	0.13665	0.0793533	0.0694631	0.0964976	0.156477	0.0468682	0.032191	0.0653272	0.0397546	0.0322034	0.0396383	0.0362152	0.0324473	0.028192	0.0371452	0.118586	0.0654804	0.037757	0.0568789	0.0268861	0.0210649	0.046376	0.0308432	0.0483055	0.0356054	4.013253	0.276668	0.29229	0.0999478	0.331094	3.344912
6750	-14781	-14790.7	9.67731	0.127886	0.113601	0.105862	0.0920482	0.126523	0.0627683	0.141213	0.0830399	0.0886861	0.197461	0.0768147	0.0826242	0.0867641	0.145122	0.0890956	0.131917	0.141356	0.149714	0.127456	0.0947214	0.0803684	0.0986241	0.199399	0.0414606	0.0295227	0.0555268	0.0355003	0.0230424	0.0174144	0.0253609	0.0327894	0.0286148	0.0188415	0.124261	0.0456331	0.0124157	0.0679614	0.0224006	0.0100987	0.0461371	0.0364235	0.0402044	0.0272395	3.831547	0.268945	0.296876	0.104494	0.329686	3.383914
6760	-14767.4	-14776.8	9.3239	0.15059	0.0963965	0.115194	0.0939753	0.118148	0.0863903	0.114727	0.07945	0.102119	0.197754	0.0865832	0.0810738	0.127348	0.0898869	0.133267	0.129673	0.15746	0.11489	0.118375	0.0756442	0.103357	0.096016	0.1727	0.0247371	0.0308936	0.0462169	0.0314185	0.0462957	0.0264339	0.0340705	0.0274206	0.034507	0.0444517	0.109594	0.0603814	0.0201937	0.0387413	0.0271071	0.0239838	0.0648623	0.0280987	0.0339512	0.0261114	3.811391	0.272755	0.284055	0.0962559	0.346934	3.420489
6770	-14770.6	-14781.6	10.9428	0.146291	0.099946	0.101877	0.109087	0.110529	0.0872567	0.108843	0.0701558	0.0893142	0.154263	0.086593	0.0971581	0.103555	0.107081	0.117007	0.136803	0.125839	0.120517	0.128982	0.0676827	0.0766773	0.0946933	0.180397	0.0266243	0.0174918	0.0480286	0.0367645	0.0520521	0.017897	0.0364245	0.0347377	0.030544	0.0104692	0.0664227	0.0603814	0.0128368	0.0532307	0.0265983	0.0311545	0.0544732	0.0308318	0.0513157	0.0309813	3.956181	0.274879	0.293206	0.0990558	0.332859	3.249809
6780	-14769.4	-14779.3	9.87049	0.138485	0.102083	0.0985798	0.116442	0.123089	0.0783505	0.149493	0.0830831	0.0953105	0.164506	0.0856396	0.0844011	0.112197	0.104792	0.147705	0.11118	0.137498	0.113683	0.116342	0.0847009	0.102061	0.0904845	0.174687	0.0332854	0.0236483	0.0754822	0.0383143	0.0452596	0.0198573	0.0374619	0.0245383	0.0310887	0.0131382	0.0848224	0.0517636	0.0190667	0.0612792	0.0266084	0.0187962	0.0559464	0.0189708	0.0351461	0.0295731	3.926344	0.268596	0.296511	0.0902208	0.344672	3.358838
