Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TL
2220	-14777.8	-14786.9	9.06594	0.136828	0.124301	0.125845	0.0872429	0.106288	0.0656979	0.12642	0.0903015	0.0776877	0.167187	0.0979544	0.0854426	0.105185	0.105137	0.112425	0.135932	0.124271	0.133399	0.127719	0.0839371	0.0801822	0.0944801	0.233631	0.034478	0.0219515	0.0142775	0.0129446	0.0445999	0.0482125	0.0366993	0.0406891	0.031268	0.0426149	0.0345384	0.043341	0.0272245	0.0569843	0.0508396	0.106198	0.0342364	0.0426641	0.0318009	0.0530535	3.979365	0.262203	0.301408	0.108941	0.327449	3.436109
2230	-14780.1	-14790.7	10.6287	0.152857	0.121391	0.0954591	0.108304	0.12698	0.0757209	0.132565	0.0843222	0.11255	0.166291	0.0728476	0.0688603	0.0988289	0.107013	0.0968761	0.126483	0.116272	0.11991	0.138825	0.0825566	0.0847794	0.0840057	0.175956	0.0354823	0.0174204	0.0129658	0.0159123	0.0225462	0.0341267	0.0346877	0.0252307	0.0155345	0.053764	0.0365258	0.0357407	0.0216195	0.0553155	0.0513762	0.0870345	0.0201747	0.0656332	0.0224945	0.0477443	4.30167	0.283062	0.258864	0.11588	0.342194	3.260982
2240	-14772.3	-14782.5	10.2007	0.130781	0.10375	0.0930611	0.102081	0.110292	0.106585	0.148037	0.072394	0.091396	0.15587	0.0799224	0.0872398	0.0922044	0.117953	0.124804	0.163013	0.142682	0.13197	0.11814	0.0709563	0.0843756	0.0829382	0.178113	0.0264479	0.0238392	0.017774	0.0305848	0.0426645	0.0273616	0.0264482	0.0161857	0.0187838	0.0550107	0.0261767	0.0270787	0.0238319	0.0572969	0.0630516	0.0948888	0.0378324	0.0384758	0.0348319	0.0533263	3.850011	0.275684	0.298635	0.106359	0.319322	3.330452
2250	-14767.8	-14777.3	9.56693	0.130781	0.0998608	0.106196	0.100273	0.120885	0.0741332	0.153415	0.0806619	0.107054	0.195731	0.0730269	0.107985	0.101144	0.104644	0.109652	0.12531	0.129167	0.139076	0.132118	0.0791681	0.078713	0.104388	0.188249	0.0366403	0.0131673	0.0326318	0.030217	0.0282175	0.0314364	0.0237442	0.0157551	0.0259135	0.0486097	0.0236342	0.0342395	0.0231239	0.0510533	0.0532596	0.0880227	0.0287538	0.0532546	0.0359496	0.0613331	4.070589	0.272797	0.282829	0.100515	0.343859	3.380587
2260	-14766.2	-14776.6	10.3138	0.140227	0.0777236	0.0995466	0.0858354	0.112162	0.0793172	0.125061	0.0846787	0.0849662	0.192317	0.0803465	0.0719836	0.100172	0.0925054	0.120632	0.126848	0.143618	0.125505	0.140995	0.0573842	0.0771688	0.0867436	0.186356	0.0429192	0.0311496	0.0238271	0.0131691	0.0261522	0.031977	0.044776	0.0254796	0.0210994	0.0744938	0.0282806	0.0401619	0.0173597	0.0531258	0.0690208	0.114111	0.0309559	0.0447435	0.0353711	0.0464328	4.057073	0.281243	0.28381	0.103138	0.331809	3.306699
2270	-14770.5	-14779.5	9.03338	0.152007	0.116417	0.102726	0.0832659	0.0937841	0.0851665	0.129105	0.0851902	0.0928045	0.183173	0.0829711	0.0915641	0.102639	0.109423	0.113493	0.135963	0.147663	0.102693	0.141154	0.0906832	0.0801553	0.0780199	0.225498	0.0190503	0.0416483	0.0257862	0.0189266	0.03994	0.0294096	0.0441031	0.0100165	0.0178842	0.0536085	0.0433368	0.0450243	0.0401959	0.053011	0.0607178	0.1021	0.0320656	0.0544988	0.0350364	0.0474976	3.978522	0.263681	0.306191	0.0882296	0.341898	3.439415
2280	-14764.4	-14774.3	9.91864	0.173422	0.0899598	0.113871	0.0866839	0.104577	0.081349	0.143174	0.0829847	0.0948378	0.176804	0.0831591	0.071844	0.0959718	0.111501	0.122193	0.147043	0.123015	0.115249	0.139824	0.0690468	0.0855882	0.0661964	0.20001	0.0286793	0.0269106	0.0304307	0.0198203	0.03994	0.0287925	0.0476505	0.0106213	0.0172767	0.0571869	0.0462803	0.0330641	0.0282048	0.0489183	0.0545445	0.110447	0.0142817	0.0502804	0.0244692	0.0540228	3.991266	0.281152	0.281978	0.0998519	0.337018	3.350128
2290	-14767.7	-14777.1	9.42663	0.156449	0.104885	0.105578	0.0978484	0.0913527	0.0801677	0.143953	0.0797043	0.107362	0.165926	0.0911552	0.0740957	0.116147	0.131905	0.129422	0.127403	0.132855	0.152957	0.136485	0.0790214	0.105293	0.0886185	0.172247	0.022401	0.0154709	0.0304307	0.0157534	0.0315181	0.0300149	0.0367685	0.022078	0.0203173	0.0470697	0.0461227	0.0292922	0.0185173	0.0462721	0.054962	0.105336	0.0155691	0.0407882	0.0343298	0.0598821	4.085777	0.26231	0.28768	0.101968	0.348043	3.393721
2300	-14761	-14771.4	10.3841	0.146855	0.0902519	0.0985263	0.0915456	0.115411	0.0953348	0.143721	0.0827563	0.0843963	0.182147	0.0709005	0.0719615	0.100605	0.0988034	0.100558	0.132578	0.133984	0.113474	0.131773	0.0829271	0.0828655	0.0799518	0.180118	0.043053	0.0226515	0.0286844	0.0273569	0.0354184	0.032803	0.0289289	0.018361	0.0244465	0.0555582	0.028969	0.0361086	0.0308139	0.0803141	0.0587254	0.0923475	0.0277347	0.0526269	0.0225653	0.0507764	3.889736	0.269463	0.300611	0.0964481	0.333478	3.309688
2310	-14772.5	-14781.3	8.84424	0.149246	0.106452	0.101589	0.107376	0.127361	0.10865	0.11986	0.0795021	0.0916805	0.178229	0.0800066	0.0841171	0.10384	0.122695	0.134873	0.124051	0.136392	0.106729	0.140674	0.0847482	0.112617	0.0806918	0.190876	0.0430444	0.0299468	0.0245305	0.0233427	0.0342759	0.0242027	0.0343213	0.0146666	0.0337234	0.050293	0.0497524	0.040374	0.0370285	0.0678735	0.0685106	0.0824418	0.0138788	0.0665634	0.0239961	0.0438009	3.644459	0.276593	0.289607	0.0945003	0.3393	3.478826
2320	-14771.6	-14781.5	9.89794	0.14859	0.121764	0.101589	0.0866746	0.11842	0.0696921	0.130509	0.0875068	0.0779151	0.170409	0.0713681	0.0833456	0.105795	0.119743	0.105888	0.13671	0.153226	0.113432	0.149687	0.0633118	0.0974274	0.0797172	0.227511	0.0413232	0.0262603	0.0178385	0.0127516	0.0353467	0.0154925	0.0302941	0.0212788	0.0271907	0.0441468	0.0470137	0.043805	0.0268361	0.0609348	0.0381358	0.0898186	0.0370675	0.0393398	0.0372842	0.0525596	3.781038	0.276909	0.283073	0.10496	0.335058	3.364952
2330	-14777.6	-14788.2	10.5877	0.14859	0.0881133	0.102366	0.0901724	0.106624	0.0888289	0.119819	0.0753768	0.0912745	0.160119	0.0608068	0.0631873	0.113464	0.121729	0.105888	0.132868	0.140187	0.137434	0.13188	0.0808784	0.098462	0.0820179	0.185553	0.0251146	0.0184646	0.0250306	0.0172148	0.0397511	0.0332853	0.0321669	0.0333432	0.0187055	0.0379902	0.053037	0.0438288	0.0317776	0.0453011	0.0478027	0.077756	0.0472012	0.0303953	0.0337496	0.0673745	3.962781	0.27534	0.278755	0.110906	0.335	3.28493
2340	-14772	-14782.9	10.9548	0.14809	0.0765055	0.0950736	0.0961868	0.0809951	0.0875217	0.133793	0.084328	0.0828431	0.180401	0.0739222	0.0731121	0.104695	0.100373	0.0912483	0.159952	0.13164	0.102226	0.127699	0.0791649	0.0855493	0.102164	0.177873	0.0441071	0.0268187	0.0338604	0.0160078	0.0302544	0.0290991	0.0302337	0.0222768	0.0184066	0.0423664	0.0344069	0.0397093	0.0159188	0.0578689	0.0782405	0.0822919	0.0410786	0.0434572	0.0288788	0.056903	3.974086	0.269276	0.28123	0.112095	0.337399	3.247543
2350	-14776.7	-14785.9	9.18959	0.148693	0.105653	0.0939141	0.0962921	0.091812	0.081099	0.131571	0.087706	0.0933607	0.206654	0.0693689	0.10106	0.104695	0.0971576	0.119618	0.124491	0.143577	0.13385	0.157707	0.0791649	0.103318	0.0806941	0.204778	0.0198831	0.0326061	0.0150052	0.0201129	0.0268332	0.0152813	0.0396392	0.0222768	0.00871017	0.0560275	0.0582053	0.0373542	0.0216691	0.057565	0.0834074	0.097771	0.0201192	0.0430132	0.0386579	0.0541115	3.967009	0.284922	0.291497	0.0956044	0.327977	3.424484
2360	-14771.2	-14780.2	8.91312	0.153584	0.0804922	0.0929901	0.10287	0.105787	0.083289	0.142682	0.0717035	0.117101	0.191209	0.0797005	0.0947053	0.101826	0.0971576	0.123954	0.132488	0.147866	0.123	0.115743	0.0949654	0.0909269	0.0788398	0.188891	0.032817	0.0326061	0.0525499	0.0289643	0.048302	0.030301	0.0396392	0.0121927	0.0305113	0.040656	0.0486524	0.0584977	0.0265453	0.0485125	0.0713321	0.0938404	0.0107707	0.0484098	0.0291243	0.0398926	4.243364	0.277212	0.290739	0.10034	0.331709	3.43589
2370	-14776	-14786.4	10.316	0.140295	0.125188	0.0952835	0.0920715	0.109187	0.0836901	0.128096	0.0668831	0.0854071	0.194075	0.0704643	0.0847394	0.0939202	0.106838	0.126101	0.127618	0.141136	0.131305	0.136315	0.079157	0.0786101	0.0851959	0.154714	0.0341594	0.0125785	0.052235	0.0165331	0.0277666	0.0380472	0.0365022	0.010508	0.0305113	0.0655415	0.0349979	0.04243	0.0443711	0.0499886	0.0484869	0.0769152	0.0214417	0.0294201	0.0227319	0.0654677	4.220494	0.284946	0.286031	0.102895	0.326128	3.296922
2380	-14770.2	-14781.3	11.0906	0.14397	0.104284	0.0803989	0.0803657	0.109187	0.0904086	0.133385	0.0689426	0.0928582	0.181094	0.0798858	0.0892071	0.105837	0.0906832	0.0961804	0.128381	0.121046	0.0949787	0.125808	0.0754751	0.109454	0.0742035	0.182084	0.026645	0.0326385	0.0286285	0.00877844	0.0228215	0.0219346	0.0365022	0.0116677	0.0489181	0.0722872	0.0408409	0.0426944	0.0211132	0.0471839	0.0504043	0.116725	0.0205819	0.0413197	0.0384323	0.0446942	3.991303	0.286056	0.278274	0.096114	0.339556	3.232929
2390	-14767.7	-14778.5	10.8683	0.137823	0.0995914	0.105193	0.10803	0.109311	0.0895585	0.145322	0.0791995	0.102811	0.163867	0.0964107	0.076683	0.122389	0.0800159	0.107041	0.132132	0.111437	0.106665	0.112231	0.0783079	0.0815679	0.0882602	0.190586	0.0250107	0.0238976	0.022931	0.0181016	0.0262273	0.0197915	0.0423983	0.0234002	0.0295294	0.0661971	0.0325586	0.0482432	0.0235914	0.048369	0.0437123	0.085502	0.0242636	0.0304298	0.0441443	0.0698774	3.705241	0.267253	0.284412	0.100529	0.347806	3.272609
2400	-14765.4	-14775.4	10.0296	0.156211	0.103587	0.126641	0.0920714	0.111206	0.0766562	0.139047	0.0821444	0.103988	0.18021	0.0751116	0.0996199	0.1054	0.101552	0.107041	0.139014	0.123549	0.108438	0.107734	0.0816382	0.086867	0.0881784	0.177107	0.0260744	0.0295599	0.0214612	0.0149502	0.0218858	0.024774	0.0477345	0.0337665	0.025861	0.0537082	0.0483929	0.0277418	0.023459	0.0459203	0.0534863	0.113586	0.0371499	0.0452193	0.0385486	0.0498694	3.71047	0.262139	0.291396	0.096923	0.349542	3.356161
2410	-14774	-14783	8.95072	0.154802	0.104821	0.110672	0.0908635	0.113835	0.0815372	0.13553	0.0740162	0.107611	0.200338	0.0751116	0.0749437	0.122602	0.121818	0.128098	0.130496	0.153566	0.100919	0.115417	0.0665567	0.0935711	0.120459	0.167923	0.0289691	0.024413	0.0242525	0.0153684	0.0201229	0.0252275	0.046712	0.0124685	0.0299982	0.0604967	0.0538152	0.0413039	0.0233495	0.0680768	0.0485001	0.109181	0.0197702	0.0521648	0.02941	0.0530998	4.242051	0.268636	0.302891	0.103219	0.325254	3.432205
2420	-14771.3	-14780.7	9.39917	0.127465	0.0947156	0.0947337	0.0980232	0.110494	0.10905	0.12727	0.0791507	0.0966085	0.176766	0.0980293	0.0787583	0.104891	0.0951506	0.117382	0.170604	0.134098	0.130152	0.119198	0.066017	0.0816613	0.0794617	0.181287	0.0536093	0.0214086	0.035896	0.0128233	0.0430231	0.0215203	0.0431149	0.0211828	0.0293291	0.0499096	0.0351374	0.0336048	0.040557	0.0585489	0.0410867	0.103018	0.0275302	0.0492121	0.0348264	0.0667228	4.144392	0.264078	0.288946	0.10042	0.346556	3.393028
2430	-14766.6	-14777	10.382	0.133635	0.113479	0.107082	0.100108	0.119368	0.0867007	0.136122	0.0876725	0.0810952	0.185076	0.0729594	0.0884539	0.11377	0.106694	0.109311	0.123081	0.115303	0.102954	0.135243	0.0814674	0.0899781	0.0807518	0.178704	0.0332052	0.0286816	0.0309869	0.034987	0.0278987	0.021339	0.0403836	0.0154023	0.0210505	0.0617453	0.0457097	0.031389	0.0261261	0.0340922	0.0529162	0.117541	0.0176348	0.0492781	0.0260472	0.0452547	3.876839	0.275397	0.278372	0.0964957	0.349735	3.31068
2440	-14774.9	-14784.9	10.0354	0.160788	0.0901883	0.0935006	0.0920191	0.109404	0.0791565	0.119393	0.0901158	0.0789861	0.152557	0.0607175	0.0759749	0.104474	0.112585	0.105765	0.13577	0.158797	0.125021	0.147968	0.0825705	0.10252	0.0864963	0.154709	0.0401631	0.0214203	0.03088	0.0199963	0.0362651	0.0309195	0.029909	0.0201948	0.0263124	0.0503371	0.0568144	0.0331035	0.023467	0.0443562	0.0458664	0.118183	0.0139948	0.0689274	0.0349129	0.0594649	4.220785	0.286298	0.279456	0.0922655	0.34198	3.324965
2450	-14768.9	-14778.6	9.74537	0.120249	0.103858	0.0981565	0.094697	0.120587	0.102024	0.122817	0.0830673	0.0946431	0.143012	0.0760736	0.0921926	0.123098	0.0994714	0.0962421	0.153296	0.138098	0.148355	0.135296	0.0946376	0.0838691	0.079856	0.174699	0.0272652	0.0252213	0.0172778	0.0175166	0.0404761	0.0230928	0.0456489	0.0225789	0.0276136	0.0492562	0.0564253	0.0314411	0.0283932	0.0500208	0.0611044	0.0901644	0.0311456	0.0456533	0.0379193	0.0572096	4.054106	0.265674	0.292091	0.0996626	0.342573	3.363718
2460	-14781.7	-14791.6	9.90375	0.128375	0.0925541	0.134078	0.113282	0.0959245	0.0769489	0.144117	0.0892065	0.0833361	0.178234	0.0827245	0.0921926	0.0848584	0.0933652	0.1159	0.119929	0.135331	0.147263	0.131424	0.109928	0.0953738	0.0654182	0.184772	0.037745	0.0252213	0.0159945	0.02983	0.0245259	0.0309944	0.0421769	0.0122207	0.0252118	0.0513527	0.0317967	0.0447139	0.0421894	0.0500208	0.0361242	0.114714	0.0229115	0.0456533	0.0394145	0.0339058	3.997355	0.270145	0.288748	0.093236	0.347871	3.351253
2470	-14769.2	-14779.4	10.1445	0.124471	0.11084	0.0954034	0.0864386	0.119437	0.0773963	0.123723	0.0844085	0.0794238	0.204685	0.0719428	0.0735968	0.0910598	0.115032	0.117267	0.133224	0.142625	0.108843	0.13739	0.06911	0.0825615	0.0943487	0.165496	0.0203256	0.0279819	0.0173896	0.0244599	0.0515202	0.0360289	0.0347325	0.0113169	0.0301943	0.0578618	0.0376953	0.0490881	0.0318667	0.0591165	0.0614583	0.085394	0.0170838	0.0473006	0.0326008	0.076726	4.138021	0.272236	0.292789	0.0909611	0.344014	3.318865
2480	-14768.8	-14778	9.18016	0.139893	0.0875877	0.128091	0.0951567	0.113817	0.0999709	0.116074	0.0725771	0.106644	0.185893	0.088917	0.107538	0.109143	0.0837201	0.128316	0.134196	0.145421	0.127589	0.146621	0.0830616	0.0921137	0.0836488	0.185979	0.0239491	0.0283643	0.0275287	0.021172	0.0339619	0.0351187	0.0328934	0.00942211	0.0305227	0.0498913	0.0421851	0.0458411	0.0283714	0.0629583	0.0650997	0.0862579	0.017519	0.02657	0.025441	0.0624034	4.101542	0.279134	0.298273	0.0963816	0.326211	3.417441
2490	-14773.6	-14784.3	10.6995	0.135015	0.0890508	0.0873166	0.0883292	0.137059	0.092829	0.116074	0.069722	0.0989538	0.162416	0.0916478	0.0698989	0.113785	0.112995	0.100945	0.121445	0.11814	0.105381	0.107899	0.0901781	0.0916172	0.0841619	0.170562	0.0425871	0.0283643	0.0337556	0.0234183	0.0362726	0.0390507	0.0275253	0.017379	0.0404823	0.0398397	0.0445821	0.0479281	0.0393467	0.0525838	0.0596935	0.0818522	0.0243451	0.0469908	0.0255779	0.0759253	3.81161	0.280564	0.289165	0.104132	0.32614	3.28292
2500	-14772.5	-14782.7	10.1693	0.138814	0.093161	0.113978	0.0883292	0.11056	0.0833936	0.108052	0.111685	0.0866269	0.181334	0.0820971	0.0768328	0.106185	0.0952854	0.130086	0.143092	0.133623	0.114828	0.108482	0.0806478	0.0959928	0.0794805	0.156353	0.0405444	0.0232372	0.0402919	0.0191766	0.0420252	0.0259545	0.0499129	0.0153701	0.0133343	0.0415982	0.0615818	0.0270526	0.029177	0.0365989	0.0613623	0.113838	0.0243451	0.0405956	0.0374394	0.0545892	4.128544	0.274107	0.292213	0.100495	0.333185	3.316945
2510	-14769.5	-14779.6	10.1061	0.130843	0.100096	0.111493	0.104812	0.112531	0.0793555	0.133627	0.0928557	0.0877725	0.146118	0.0724255	0.0761497	0.106543	0.101889	0.122128	0.118846	0.142962	0.122664	0.131304	0.0746309	0.0854105	0.0754552	0.20559	0.0207759	0.0246643	0.0316828	0.0281602	0.0538888	0.0248404	0.0431869	0.0116407	0.0253499	0.0480625	0.0477713	0.0384004	0.0235438	0.0589726	0.0764955	0.074849	0.0185239	0.0496854	0.0345433	0.0451924	4.258239	0.28685	0.274028	0.0978068	0.341315	3.315731
2520	-14764.9	-14775.2	10.3499	0.144179	0.10379	0.102968	0.0992019	0.116045	0.0798633	0.14527	0.0774138	0.0974702	0.178598	0.092354	0.0667704	0.100347	0.107132	0.0982085	0.13834	0.119797	0.127255	0.116266	0.0662952	0.0889032	0.0717936	0.190179	0.0397777	0.0224936	0.024382	0.0142323	0.0374565	0.0323443	0.0309231	0.00927462	0.0168543	0.0495408	0.0407346	0.0622497	0.0223921	0.0590685	0.0567207	0.11242	0.0244981	0.0448524	0.0286785	0.0593077	3.831715	0.274153	0.281062	0.094432	0.350352	3.316642
2530	-14776.4	-14787	10.66	0.136723	0.0819436	0.101265	0.102404	0.136524	0.0778794	0.118068	0.097127	0.09446	0.180803	0.0587527	0.0847962	0.118087	0.111078	0.103338	0.131005	0.119045	0.0931307	0.130375	0.0860736	0.0853062	0.0856969	0.190179	0.0356306	0.00971785	0.0162545	0.0365818	0.0374565	0.0266935	0.0442318	0.0102108	0.0322495	0.0487314	0.0396021	0.0481153	0.0258394	0.0709411	0.0648964	0.0691533	0.0274273	0.0453889	0.0181962	0.0513187	3.879977	0.263669	0.280022	0.10794	0.348369	3.282696
2540	-14770.2	-14780	9.82946	0.148579	0.104667	0.101393	0.106829	0.0969052	0.0907437	0.128677	0.0931848	0.113257	0.176769	0.0802777	0.0847962	0.107922	0.100332	0.109904	0.114484	0.137432	0.115909	0.123304	0.0941842	0.0937333	0.0974394	0.156743	0.0391515	0.00984613	0.0302693	0.0237688	0.0283112	0.0277334	0.0424868	0.0300289	0.0329201	0.0577599	0.0457529	0.0293385	0.0221122	0.0417934	0.0470784	0.0981624	0.0224143	0.0362781	0.0442244	0.0508029	4.358028	0.273808	0.291234	0.0930475	0.34191	3.3377
2550	-14771.7	-14781.6	9.90108	0.141613	0.0836227	0.08073	0.0768118	0.112801	0.0987141	0.143495	0.082038	0.101894	0.192858	0.094672	0.0686012	0.0923065	0.126768	0.112558	0.151492	0.118095	0.114107	0.137018	0.0901495	0.0851962	0.0970882	0.182957	0.034396	0.0412145	0.0269072	0.0238637	0.0349857	0.022444	0.0463936	0.0138663	0.0259329	0.0436665	0.0534565	0.0257163	0.0158206	0.0642609	0.0483711	0.101272	0.0193702	0.0379548	0.0260996	0.0611777	3.976664	0.274632	0.291083	0.0940167	0.340268	3.352757
2560	-14770.6	-14780.9	10.2922	0.158653	0.113678	0.105377	0.0748897	0.0990121	0.0664959	0.140979	0.0881278	0.102252	0.179215	0.0827553	0.0899715	0.106723	0.105644	0.0904519	0.127767	0.118095	0.108356	0.111801	0.0760452	0.0795605	0.0750733	0.222207	0.0259285	0.0300937	0.0160969	0.0236015	0.0275131	0.0255171	0.0560261	0.016157	0.0394641	0.0519346	0.0303387	0.0415601	0.0335947	0.065226	0.0447506	0.079367	0.0375352	0.0493819	0.0325667	0.0638615	3.976664	0.286078	0.286673	0.0976949	0.329554	3.313644
2570	-14776	-14786.3	10.2524	0.155785	0.107304	0.0832462	0.089363	0.1093	0.0701717	0.151468	0.0672829	0.0817481	0.203528	0.059506	0.0893543	0.0986135	0.102692	0.110643	0.137485	0.122715	0.119179	0.133686	0.0849531	0.0856116	0.0775155	0.204818	0.0217757	0.035596	0.0205536	0.0100266	0.0457099	0.0366324	0.0416148	0.0171428	0.0194289	0.053886	0.0288384	0.0563869	0.0129606	0.0610495	0.0492896	0.104671	0.0224665	0.0368497	0.0469509	0.0431261	4.089444	0.264748	0.280322	0.107924	0.347005	3.310923
2580	-14775.2	-14786.7	11.5388	0.133359	0.101408	0.0747903	0.0980859	0.103153	0.0778872	0.125134	0.0955168	0.0828437	0.165741	0.070712	0.0693553	0.102853	0.11021	0.0890931	0.116516	0.136287	0.129791	0.13559	0.0687985	0.0915451	0.0735829	0.195172	0.0289431	0.0370624	0.0349949	0.00484932	0.0303775	0.0228137	0.0675128	0.0115925	0.0194289	0.0327427	0.0452167	0.0423742	0.0285241	0.053794	0.0508788	0.0746888	0.0263573	0.0360963	0.0329899	0.0687269	3.837732	0.276733	0.28162	0.10152	0.340128	3.197389
2590	-14769.8	-14781.1	11.2843	0.149561	0.0906405	0.0861364	0.0630779	0.109092	0.0927658	0.11952	0.0834594	0.0937309	0.166854	0.0763375	0.0878223	0.102591	0.0900805	0.10266	0.142653	0.140472	0.106503	0.116447	0.07902	0.08253	0.0853967	0.207969	0.0159047	0.0220279	0.0197085	0.0134726	0.0437754	0.0405725	0.0404545	0.020634	0.0325519	0.0449021	0.0300082	0.0473714	0.024368	0.0509984	0.0481931	0.0911988	0.028952	0.0419665	0.035582	0.0536508	3.857754	0.280729	0.28842	0.090496	0.340355	3.221614
2600	-14763.7	-14774.9	11.186	0.1297	0.0987046	0.112546	0.0837833	0.10354	0.0801129	0.141068	0.0812863	0.089277	0.157699	0.0690066	0.0921066	0.099023	0.114616	0.11557	0.140861	0.145102	0.106167	0.113979	0.0697025	0.0773079	0.0833699	0.167979	0.0276156	0.032076	0.0226021	0.0179613	0.0287211	0.0336041	0.0253016	0.0115804	0.0224812	0.0632854	0.0510296	0.0571089	0.0214524	0.0500639	0.0490514	0.0946068	0.0283167	0.0431351	0.0386036	0.0470915	3.747883	0.273292	0.279925	0.106462	0.340321	3.238197
2610	-14769.6	-14778.7	9.13141	0.153757	0.108865	0.114767	0.0965167	0.106557	0.0870035	0.164407	0.0715669	0.0988165	0.219938	0.0740032	0.071764	0.111797	0.108648	0.113686	0.120535	0.141415	0.118375	0.127011	0.0795551	0.0952558	0.0913437	0.17226	0.0163551	0.0245856	0.0380037	0.023071	0.0347591	0.0187729	0.0350649	0.0341039	0.035153	0.0442381	0.0507943	0.031	0.0248675	0.0506144	0.0466679	0.111342	0.0283755	0.0432724	0.0345617	0.0605567	3.905558	0.266458	0.290683	0.104117	0.338743	3.434002
2620	-14770.4	-14780.8	10.4437	0.157824	0.0927979	0.0969837	0.0889544	0.122951	0.0817525	0.128822	0.0831007	0.0973387	0.177676	0.0826697	0.075119	0.119598	0.0931495	0.125089	0.130398	0.108455	0.128531	0.144424	0.0806168	0.0991978	0.0685662	0.203191	0.0311552	0.0183996	0.0245247	0.0170576	0.0424136	0.0280264	0.0216997	0.0157071	0.0296617	0.0537655	0.0535929	0.0296707	0.0228003	0.0558648	0.0450277	0.0900023	0.0170733	0.0542937	0.0369042	0.033106	3.820406	0.261651	0.289785	0.0994992	0.349065	3.307953
2630	-14770.7	-14782.1	11.3395	0.138693	0.094004	0.0868669	0.116701	0.111907	0.0849922	0.127704	0.0852117	0.0870184	0.170622	0.0623816	0.0775749	0.103949	0.101523	0.108938	0.152645	0.131898	0.106386	0.138236	0.0981697	0.0692473	0.0715908	0.180837	0.0224511	0.0239323	0.0265546	0.0210293	0.0460081	0.0194439	0.0347723	0.0104678	0.0279177	0.0535107	0.0282248	0.0258042	0.0231676	0.0622308	0.047369	0.0936313	0.0216298	0.0371421	0.0312877	0.0419932	4.031095	0.266735	0.291928	0.108353	0.332983	3.205665
2640	-14769.7	-14779.8	10.1712	0.133159	0.0826142	0.0959545	0.104279	0.106675	0.0836463	0.127744	0.0790237	0.104079	0.17785	0.0822925	0.0721695	0.111751	0.0941048	0.132286	0.145265	0.133787	0.121261	0.114793	0.0821816	0.0752321	0.0874046	0.184657	0.0361849	0.0323528	0.0368229	0.0169785	0.0538897	0.0379605	0.0366412	0.0213592	0.0279177	0.0393029	0.0333186	0.028491	0.0292578	0.0651177	0.0622667	0.105045	0.0284149	0.0277156	0.0296188	0.0340183	4.160489	0.26614	0.302382	0.099643	0.331835	3.314885
2650	-14769.3	-14780.1	10.7661	0.131572	0.103127	0.106229	0.0846566	0.0960846	0.0698166	0.124665	0.103935	0.0814991	0.183351	0.072261	0.0737438	0.122639	0.10993	0.107598	0.141069	0.135359	0.0983104	0.124555	0.0565698	0.10115	0.0747353	0.170218	0.0254969	0.0326706	0.0264466	0.0191186	0.0317051	0.0255073	0.0364394	0.0171216	0.0233202	0.058609	0.0577203	0.0349656	0.0346431	0.049845	0.0642393	0.0842648	0.0375261	0.0500171	0.0307127	0.0655391	3.767264	0.278514	0.276778	0.0983457	0.346362	3.278982
2660	-14775.8	-14785.9	10.116	0.171886	0.102768	0.114175	0.0808535	0.0888051	0.0699338	0.122051	0.102944	0.0912001	0.172852	0.094991	0.0846846	0.106789	0.141124	0.0973726	0.117369	0.118167	0.0932965	0.141755	0.0880559	0.0948827	0.0925769	0.184592	0.0228516	0.0326706	0.0206515	0.0245643	0.017436	0.0352256	0.0412788	0.0246658	0.0326111	0.0657717	0.0356028	0.0283638	0.0337716	0.0548556	0.0471985	0.089955	0.0236678	0.0340944	0.0426012	0.0533935	3.925264	0.276385	0.292171	0.0953186	0.336126	3.334356
