Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1740	-13152.5	-13115.7	-36.7663	0.8533562	0.298671	0.130197	0.170805	0.121142	0.181205	0.196241	0.303081	0.146871	0.167479	0.353155	0.134671	0.15818	0.190049	0.321079	0.156355	0.392543	0.339153	0.299285	0.212413	0.0999774	0.173301	0.116621	0.475074	0.0214448	0.201347	0.100406	0.173888	0.0541333	0.0839294	0.0392608	0.0723739	0.17517	0.0510441	0.0705553	0.0711258	0.0437556	0.146797	0.0275953	0.0993214	0.178619	0.230582	0.0616081	0.197259	0.106851	0.42776	0.970709	2.49468	11.39227	0.344156	0.380488	0.0542707	0.221085	0.3640404	7.237767
1750	-13146	-13111.5	-34.5377	0.7499907	0.30383	0.154124	0.185442	0.105541	0.171	0.152999	0.235058	0.189572	0.120013	0.408683	0.134671	0.113558	0.256758	0.233071	0.235299	0.380782	0.293934	0.222304	0.265543	0.154926	0.1962	0.116621	0.526869	0.0362295	0.173616	0.0870366	0.0647286	0.0228644	0.0358523	0.0666333	0.0853337	0.192853	0.0376314	0.0236858	0.0892982	0.0319784	0.148692	0.0254435	0.067914	0.13431	0.216661	0.0674533	0.187792	0.0848825	0.386193	0.942073	2.58685	11.60717	0.355405	0.373254	0.0608511	0.21049	0.3338423	6.952809
1760	-13155.5	-13117.4	-38.0567	0.8755973	0.289877	0.154124	0.203211	0.114344	0.214269	0.230966	0.248613	0.163714	0.228924	0.354164	0.102237	0.118343	0.24841	0.324494	0.222344	0.375575	0.298814	0.257832	0.206852	0.120366	0.190653	0.110783	0.624407	0.060391	0.167544	0.0217105	0.113959	0.0113748	0.0360795	0.0758539	0.120149	0.194098	0.0591269	0.0387147	0.0858869	0.0578079	0.094987	0.053976	0.0490296	0.158021	0.262065	0.109935	0.197585	0.111514	0.435879	0.975886	2.47672	11.58292	0.347327	0.366388	0.0579463	0.228338	0.3721911	7.371613
1770	-13145.3	-13108.4	-36.9501	0.779404	0.347222	0.215789	0.203612	0.122691	0.229863	0.133521	0.286548	0.133637	0.133185	0.407025	0.146189	0.106994	0.197409	0.269066	0.220181	0.381422	0.266788	0.231384	0.292104	0.0948556	0.177812	0.113399	0.516355	0.0490854	0.17151	0.0428353	0.145221	0.0240759	0.0878407	0.0761768	0.0645301	0.211829	0.0591269	0.085327	0.0390256	0.0395915	0.174967	0.0391649	0.0725577	0.144994	0.158595	0.0612126	0.269208	0.0911692	0.398708	0.95108	2.55904	10.54115	0.330027	0.379699	0.0650014	0.225273	0.3741152	7.243926
1780	-13153.5	-13114.4	-39.0454	0.8324368	0.311978	0.150443	0.207752	0.138166	0.195066	0.132774	0.255891	0.171785	0.158418	0.34897	0.118121	0.19001	0.272658	0.339891	0.252554	0.352014	0.288558	0.229161	0.315911	0.10467	0.207898	0.119895	0.487619	0.0176905	0.201635	0.0669107	0.187354	0.0654283	0.046957	0.0957411	0.0783522	0.280122	0.0169984	0.0366514	0.0486126	0.0477985	0.112865	0.0265292	0.093961	0.138284	0.176344	0.138627	0.229154	0.10244	0.419873	0.965553	2.51213	11.36372	0.350559	0.379192	0.0624958	0.207754	0.3542872	7.456217
1790	-13146.7	-13114.8	-31.9433	0.9299717	0.277899	0.128214	0.159336	0.212447	0.171949	0.185057	0.272462	0.149271	0.14468	0.353952	0.151014	0.115528	0.196184	0.177107	0.193398	0.29813	0.267211	0.252934	0.291319	0.114334	0.122076	0.117172	0.507224	0.0362686	0.223158	0.0480401	0.093747	0.0764525	0.0431694	0.05309	0.0458437	0.219651	0.0245564	0.0588777	0.087896	0.0530542	0.0834359	0.0150698	0.0911923	0.17308	0.159889	0.0806591	0.266967	0.122778	0.454642	0.987353	2.43523	11.28833	0.353509	0.36688	0.0632052	0.216405	0.4186037	6.792996
1800	-13146.1	-13113.4	-32.7499	0.859497	0.323929	0.121387	0.138345	0.185783	0.192232	0.135783	0.272462	0.150142	0.143368	0.371821	0.120735	0.160328	0.232793	0.224505	0.196708	0.326725	0.285658	0.230976	0.24642	0.130825	0.172437	0.0991091	0.550228	0.0491172	0.153745	0.0730709	0.112723	0.0370985	0.0324152	0.0640565	0.0303626	0.17482	0.0250177	0.0717275	0.0501351	0.0428242	0.0954085	0.0531332	0.118718	0.0870951	0.166122	0.102736	0.305576	0.108142	0.430029	0.972169	2.48966	10.75723	0.351826	0.365133	0.0634171	0.219624	0.3433447	6.858602
1810	-13151.3	-13124.4	-26.943	0.8266367	0.262057	0.142501	0.122814	0.151649	0.190697	0.130132	0.243892	0.17918	0.0953399	0.375189	0.132674	0.104445	0.186514	0.218527	0.165974	0.288788	0.333237	0.136374	0.211006	0.0920273	0.122655	0.123196	0.512752	0.0155567	0.148122	0.0814223	0.126099	0.00604107	0.051213	0.0910117	0.08122	0.202682	0.0127712	0.0490803	0.0302033	0.0501256	0.119402	0.0165878	0.0749347	0.148391	0.12316	0.076001	0.242377	0.101213	0.417641	0.964071	2.51708	10.55701	0.351674	0.364975	0.0575117	0.22584	0.3918538	6.268024
1820	-13154.8	-13120.7	-34.0689	0.8735149	0.315107	0.096401	0.155109	0.171603	0.240547	0.144617	0.190177	0.169495	0.206574	0.378392	0.167503	0.141514	0.224907	0.223741	0.213433	0.336622	0.228758	0.261599	0.259956	0.140744	0.172101	0.1164	0.5012	0.0422686	0.191192	0.0610681	0.0748644	0.0320496	0.0494729	0.0629924	0.08122	0.247998	0.0216337	0.0714683	0.0555136	0.0317699	0.120473	0.0165878	0.0264637	0.203299	0.244299	0.0622089	0.242819	0.111079	0.43513	0.975414	2.47838	10.78741	0.357369	0.365244	0.0594567	0.21793	0.3494379	6.996162
1830	-13174	-13140.1	-33.9407	0.9488044	0.251837	0.12924	0.246114	0.156003	0.24292	0.156563	0.185184	0.219639	0.200903	0.339752	0.165259	0.112993	0.296166	0.233204	0.30591	0.394641	0.342085	0.249068	0.276	0.137474	0.166863	0.119706	0.382765	0.0123146	0.179551	0.0262801	0.105707	0.00494512	0.0801811	0.00499648	0.102588	0.212982	0.0270714	0.0251288	0.0333423	0.0582527	0.0774218	0.00361283	0.0949544	0.129701	0.164394	0.0400686	0.33066	0.126629	0.460804	0.990971	2.4216	10.51664	0.339998	0.382199	0.0629728	0.21483	0.3620739	7.024443
1840	-13147.7	-13112.3	-35.4388	0.7273197	0.34148	0.178104	0.232339	0.13255	0.193657	0.145917	0.237277	0.183906	0.142762	0.380116	0.156743	0.158318	0.224952	0.231771	0.22073	0.36917	0.316642	0.205259	0.294761	0.105974	0.142881	0.132228	0.504599	0.015071	0.116385	0.0676787	0.0810395	0.0819913	0.0541167	0.0221986	0.0968327	0.220205	0.0295745	0.0437808	0.053754	0.0692627	0.0728551	0.0546714	0.0766756	0.125705	0.200011	0.0749625	0.274756	0.0800307	0.37614	0.934586	2.60924	10.4817	0.349831	0.359918	0.0614064	0.228844	0.3342955	7.063665
1850	-13150	-13108.8	-41.221	0.6718139	0.331415	0.192978	0.231742	0.158171	0.288835	0.146746	0.232089	0.160612	0.155684	0.401989	0.128784	0.134746	0.257306	0.290476	0.218893	0.304345	0.351404	0.274394	0.309715	0.122025	0.173239	0.0949438	0.532054	0.0144546	0.143436	0.0744897	0.0841989	0.0793923	0.080911	0.051053	0.06161	0.182234	0.018553	0.0999903	0.0856451	0.0257394	0.120971	0.00329536	0.0781397	0.227307	0.233403	0.0948259	0.313509	0.0681808	0.349922	0.913958	2.66794	11.74655	0.353477	0.363279	0.0615914	0.221653	0.3298861	7.565743
1860	-13146.9	-13105.6	-41.277	0.6986039	0.349566	0.172789	0.218503	0.121355	0.231733	0.154875	0.232089	0.161066	0.190198	0.482106	0.0990023	0.198545	0.22095	0.242808	0.174849	0.298602	0.385958	0.266644	0.29885	0.115938	0.141769	0.109962	0.587748	0.0648749	0.189062	0.066425	0.115527	0.0453662	0.0469648	0.0741835	0.0984813	0.201955	0.018553	0.0910109	0.080977	0.0251495	0.0900216	0.0421217	0.102265	0.186331	0.234793	0.11609	0.234125	0.0738901	0.362871	0.92435	2.63889	12.08159	0.337497	0.374463	0.063674	0.224365	0.3538161	7.580182
1870	-13155.6	-13120	-35.6574	0.8914989	0.3042	0.132758	0.221854	0.254732	0.266428	0.210509	0.280443	0.208566	0.148746	0.369515	0.104414	0.154311	0.19467	0.224263	0.148002	0.389638	0.270224	0.229721	0.271516	0.115938	0.153113	0.0959657	0.420376	0.0161439	0.179189	0.0478992	0.132078	0.0590737	0.0520526	0.0601505	0.0657119	0.168783	0.00564953	0.0959023	0.066249	0.0963447	0.0858063	0.0253266	0.0578715	0.173135	0.261961	0.0521571	0.27239	0.114829	0.441521	0.979407	2.46424	11.42077	0.360551	0.370441	0.0593559	0.209653	0.3885443	7.143777
1880	-13145.1	-13113.8	-31.2514	0.9093127	0.362756	0.120358	0.165245	0.195188	0.245615	0.164449	0.267088	0.192066	0.1696	0.290401	0.110665	0.142907	0.201385	0.206854	0.217788	0.282376	0.245286	0.193458	0.270265	0.0855443	0.160811	0.100415	0.552984	0.0215123	0.221364	0.0620934	0.111705	0.029182	0.0430164	0.00789664	0.0561375	0.225454	0.0173538	0.0729899	0.0809791	0.0580206	0.0984215	0.0174258	0.0919723	0.117288	0.195916	0.0580097	0.200579	0.118523	0.447687	0.983183	2.45061	10.77619	0.349221	0.370866	0.0557624	0.224151	0.3624848	6.730821
1890	-13154.3	-13124.3	-29.9665	0.946388	0.344566	0.121448	0.242052	0.0910168	0.220694	0.129711	0.263336	0.171978	0.122272	0.406017	0.127959	0.0953803	0.218335	0.259038	0.227783	0.295838	0.253	0.193311	0.235819	0.0672874	0.116448	0.0675945	0.651062	0.00362635	0.178519	0.0771022	0.0626187	0.0439139	0.0230845	0.0541904	0.0612644	0.185522	0.0150344	0.069525	0.100676	0.0263571	0.0512691	0.0504735	0.057392	0.131676	0.204105	0.0595908	0.255847	0.126137	0.460022	0.990516	2.42333	10.27727	0.331402	0.382249	0.0582545	0.228094	0.3863414	6.633736
1900	-13155.9	-13128.3	-27.5682	0.9213095	0.286192	0.125321	0.193606	0.0939678	0.132082	0.188483	0.249663	0.141456	0.112526	0.358312	0.0850663	0.162206	0.209736	0.287427	0.227783	0.296074	0.223639	0.156666	0.218945	0.0910244	0.15827	0.115206	0.432562	0.0551384	0.154875	0.0204159	0.0886933	0.0439139	0.0599534	0.067976	0.0237938	0.227314	0.0747495	0.0360952	0.101979	0.00832421	0.1032	0.0292995	0.110016	0.140351	0.172394	0.0365223	0.260707	0.120998	0.451751	0.985631	2.44162	10.9595	0.354493	0.376752	0.0560381	0.212717	0.385284	6.361926
1910	-13143.8	-13115	-28.8631	0.8856728	0.29691	0.112986	0.158065	0.172221	0.194257	0.136462	0.251898	0.125098	0.163703	0.289844	0.0842207	0.127852	0.231746	0.280621	0.183697	0.358169	0.244574	0.187135	0.273706	0.0952699	0.137483	0.107765	0.440586	0.05954	0.236371	0.0774147	0.0796302	0.0393207	0.062874	0.0591682	0.0586502	0.21176	0.0358151	0.105688	0.0675119	0.0387375	0.124027	0.0107408	0.0721601	0.156739	0.158587	0.0411005	0.157938	0.113617	0.439469	0.978134	2.46878	9.952626	0.335032	0.378	0.0591139	0.227854	0.354944	6.508045
1920	-13142.9	-13114	-28.8312	1.092104	0.307199	0.135247	0.190157	0.124337	0.180111	0.178245	0.266595	0.201105	0.157287	0.329722	0.142234	0.151846	0.223504	0.192246	0.200492	0.335155	0.303717	0.202806	0.295295	0.0952699	0.151698	0.113858	0.472878	0.0571341	0.24174	0.0417158	0.100673	0.0610577	0.0291629	0.0441473	0.079946	0.171317	0.0298062	0.0255893	0.0495036	0.0185806	0.0789592	0.00460235	0.0732352	0.131955	0.168954	0.0608089	0.172312	0.154956	0.502787	1.01373	2.32853	9.666909	0.32838	0.383384	0.0621669	0.226069	0.3807674	6.592202
1930	-13145.7	-13112.2	-33.5431	0.8568727	0.359561	0.198952	0.228734	0.176633	0.220713	0.143538	0.247085	0.130671	0.142029	0.358248	0.100423	0.154675	0.239411	0.264666	0.168321	0.298993	0.27651	0.255566	0.295295	0.103423	0.177788	0.104238	0.531516	0.048395	0.135856	0.0695487	0.106271	0.0396402	0.0372334	0.0740879	0.0735865	0.13934	0.0141838	0.0296891	0.0711712	0.0496263	0.0626809	0.0298593	0.0898231	0.119952	0.259731	0.0568933	0.273295	0.10759	0.429062	0.971548	2.4918	10.09687	0.346446	0.373897	0.0564593	0.223198	0.3446829	6.957853
1940	-13144.7	-13114.6	-30.1461	0.8795756	0.300889	0.169152	0.175154	0.174965	0.189974	0.134929	0.248699	0.157896	0.134438	0.370417	0.164961	0.118787	0.230692	0.193607	0.153583	0.330576	0.284546	0.191072	0.280393	0.0510299	0.156706	0.139467	0.427111	0.0609835	0.159946	0.113068	0.135827	0.0346527	0.0396783	0.0991938	0.0890868	0.162567	0.00163088	0.0500488	0.0898827	0.0491335	0.102447	0.010075	0.0592541	0.10842	0.166821	0.0790729	0.205676	0.112345	0.437303	0.97678	2.47357	11.11564	0.34565	0.375597	0.058706	0.220047	0.4038888	6.596509
1950	-13143.4	-13113.4	-30.023	0.9832509	0.306764	0.200211	0.178642	0.190919	0.216728	0.110241	0.248207	0.145748	0.17332	0.337813	0.11447	0.142778	0.230692	0.20715	0.219287	0.314746	0.284546	0.238714	0.253936	0.0618023	0.14133	0.11342	0.398723	0.0141067	0.182041	0.0451683	0.0875754	0.0448623	0.0612439	0.0801768	0.0884373	0.251423	0.0128535	0.0478657	0.0555206	0.0247017	0.107637	0.0331897	0.101404	0.0956504	0.243543	0.0778298	0.172724	0.1336	0.471659	0.997168	2.39757	10.1435	0.354184	0.363572	0.0599743	0.22227	0.3681172	6.658141
1960	-13152.5	-13118.4	-34.0313	1.001029	0.277606	0.0888384	0.246019	0.175744	0.274225	0.164742	0.1987	0.159832	0.163873	0.448935	0.10304	0.172744	0.284304	0.261032	0.227274	0.289402	0.31844	0.240305	0.196469	0.101237	0.15336	0.11754	0.510799	0.0366618	0.175492	0.0661206	0.107313	0.0607473	0.0335915	0.0736663	0.0330731	0.227816	0.00858619	0.0509322	0.0796963	0.03329	0.115248	0.0347833	0.0653858	0.182877	0.166143	0.0692897	0.254342	0.137159	0.477061	1.00017	2.38561	10.64317	0.373051	0.34243	0.0664327	0.218086	0.3681172	7.049513
1970	-13151.5	-13122.1	-29.3537	0.9737803	0.340782	0.0922971	0.187263	0.149971	0.269575	0.15812	0.243744	0.123791	0.18464	0.340488	0.135205	0.0971118	0.201142	0.231522	0.261454	0.306321	0.250864	0.242836	0.232492	0.0811486	0.181684	0.0709991	0.532292	0.0529406	0.119588	0.0405039	0.0981571	0.0340119	0.015649	0.0300777	0.0671231	0.21753	0.00305101	0.0513553	0.107578	0.0137156	0.101393	0.0265631	0.0750485	0.129006	0.179274	0.0720753	0.224888	0.131693	0.468726	0.995516	2.40406	10.52572	0.34278	0.376258	0.0577026	0.223259	0.3550653	6.575271
1980	-13141.9	-13114.5	-27.3484	0.9568368	0.237687	0.110246	0.198362	0.115372	0.228556	0.181795	0.220211	0.185765	0.150481	0.417753	0.116082	0.130982	0.252468	0.214073	0.193286	0.29008	0.292636	0.193292	0.266099	0.0672049	0.143073	0.0996078	0.459953	0.0376318	0.0893739	0.0474955	0.0835156	0.0464225	0.0879304	0.0444187	0.0807838	0.165087	0.0254827	0.0368028	0.0471153	0.0048216	0.117403	0.0209581	0.0753153	0.154649	0.171258	0.0940511	0.19144	0.128263	0.463382	0.992463	2.41589	9.944381	0.33297	0.374292	0.0643865	0.228352	0.3912507	6.387019
1990	-13148.1	-13113.1	-34.9963	0.8616429	0.358905	0.143225	0.206142	0.11934	0.176742	0.179555	0.27661	0.1563	0.156889	0.38201	0.101706	0.154837	0.225285	0.263979	0.161045	0.306485	0.348762	0.23339	0.229167	0.06109	0.179445	0.0980565	0.449893	0.0179492	0.158765	0.105929	0.0924932	0.0310392	0.0550151	0.128612	0.114432	0.269188	0.0257123	0.0511156	0.100784	0.00348114	0.128661	0.0366724	0.0604767	0.183976	0.173096	0.0729503	0.283574	0.108592	0.430817	0.972674	2.48792	11.45751	0.35544	0.368313	0.0580189	0.218228	0.3575561	7.062778
2000	-13151	-13116.9	-34.0601	0.982084	0.325056	0.191254	0.174523	0.149252	0.23113	0.143636	0.20881	0.159179	0.148855	0.380381	0.102561	0.158436	0.285331	0.291212	0.24087	0.334935	0.340374	0.258919	0.247837	0.0771345	0.117851	0.122746	0.624633	0.0284448	0.112526	0.0581813	0.081633	0.00531603	0.0534732	0.0524205	0.125448	0.232171	0.0327384	0.074231	0.0828592	0.0154087	0.0969129	0.00884116	0.0876343	0.222336	0.169763	0.0459362	0.162598	0.133365	0.4713	0.996967	2.39837	10.07113	0.327826	0.387849	0.0630651	0.22126	0.3942136	7.063789
2010	-13153	-13113.9	-39.0515	0.9060661	0.3616	0.137413	0.203082	0.140579	0.224232	0.219792	0.290888	0.138703	0.180666	0.34365	0.117078	0.175308	0.226222	0.291212	0.208993	0.425658	0.254891	0.250484	0.245547	0.113456	0.163352	0.138605	0.495494	0.0423234	0.19094	0.0851764	0.153434	0.108367	0.0239419	0.0932639	0.103445	0.249575	0.0645737	0.0169633	0.0822282	0.0437432	0.118037	0.0331243	0.061791	0.219638	0.178819	0.0889477	0.20875	0.117851	0.446575	0.982507	2.45307	10.6312	0.328595	0.376368	0.0623115	0.232725	0.3707333	7.513987
2020	-13152.1	-13116.2	-35.863	0.818524	0.31671	0.108253	0.225347	0.206618	0.196057	0.157225	0.240798	0.164839	0.152007	0.390325	0.0813551	0.137433	0.233877	0.307544	0.255097	0.346845	0.264445	0.354622	0.229429	0.103965	0.160055	0.0911477	0.424189	0.0482748	0.177462	0.0397026	0.11737	0.08433	0.053361	0.0932639	0.0774902	0.163362	0.0160683	0.0305024	0.100235	0.0279684	0.102075	0.0105171	0.0805859	0.151429	0.240592	0.119542	0.254759	0.0994939	0.414486	0.961958	2.52406	11.15934	0.3659	0.356039	0.0594785	0.218583	0.3420898	7.137075
2030	-13154.4	-13115.5	-38.8965	0.6205135	0.295585	0.118283	0.263822	0.160236	0.19423	0.149035	0.276568	0.178296	0.166112	0.390343	0.191442	0.114076	0.199705	0.302024	0.235095	0.343085	0.294241	0.308304	0.273746	0.0825108	0.154934	0.095967	0.512388	0.059518	0.218065	0.0499064	0.0928851	0.0240356	0.046056	0.0370523	0.0839342	0.192971	0.0232831	0.0456712	0.070228	0.0242887	0.0852728	0.00719954	0.110835	0.245839	0.226284	0.0947295	0.276542	0.0573646	0.323484	0.891434	2.72772	11.06548	0.335844	0.378815	0.0639642	0.221377	0.3381602	7.314625
2040	-13155.2	-13119.3	-35.8671	0.8358209	0.277686	0.212512	0.278351	0.185118	0.178315	0.182521	0.281532	0.16978	0.211555	0.322873	0.125202	0.131309	0.214339	0.277386	0.220681	0.290611	0.394439	0.208484	0.323134	0.103524	0.174327	0.127694	0.442492	0.0527485	0.170912	0.071953	0.0868828	0.0396328	0.0408553	0.0467113	0.0212516	0.177338	0.04021	0.0660181	0.0541581	0.0431172	0.142394	0.0282046	0.0817475	0.12835	0.222065	0.0117987	0.282452	0.103155	0.421166	0.966407	2.50927	11.27825	0.350496	0.357905	0.0613675	0.230232	0.3832688	7.142668
2050	-13143.5	-13111.9	-31.604	0.7578393	0.251538	0.136459	0.186831	0.158077	0.182516	0.161889	0.371051	0.145535	0.149588	0.34807	0.141118	0.133715	0.187056	0.251499	0.205728	0.300707	0.263251	0.221173	0.228666	0.0851258	0.10483	0.0988608	0.447515	0.116191	0.140986	0.0619289	0.126656	0.0396328	0.0583687	0.0584296	0.0527828	0.260198	0.0125343	0.0584299	0.0564939	0.00341302	0.0852016	0.0282046	0.0899422	0.161257	0.207683	0.098772	0.195992	0.0865615	0.389589	0.944551	2.5793	11.28128	0.354624	0.374517	0.0591941	0.211665	0.350155	6.673897
2060	-13148	-13117.1	-30.8683	0.8411415	0.249277	0.191645	0.199109	0.148535	0.203684	0.161889	0.210567	0.115191	0.176813	0.276719	0.146401	0.133406	0.139578	0.245941	0.185735	0.336834	0.340666	0.206701	0.210757	0.103947	0.0960643	0.119654	0.568815	0.0444668	0.149616	0.0611392	0.152318	0.0145566	0.0564136	0.0739175	0.0834529	0.212635	0.0103455	0.0467805	0.0670649	0.0372939	0.138641	0.0589821	0.0437571	0.178414	0.199382	0.0566261	0.225822	0.104278	0.423185	0.967734	2.5048	10.19321	0.343483	0.375025	0.0602444	0.221248	0.3553737	6.679554
2070	-13140.8	-13114.2	-26.6425	0.9369079	0.246471	0.123594	0.189266	0.139113	0.191542	0.146866	0.299372	0.13407	0.128871	0.307995	0.0993318	0.125846	0.227892	0.218061	0.259565	0.302852	0.239234	0.189427	0.212661	0.0781247	0.151422	0.124396	0.521565	0.0362974	0.17968	0.0718005	0.0911792	0.0256153	0.0380661	0.0456939	0.0408891	0.198638	0.0165308	0.0659932	0.0595501	0.029724	0.114383	0.0196236	0.0677094	0.129137	0.172424	0.0411982	0.155837	0.1242	0.45693	0.988705	2.43016	11.56351	0.348021	0.377463	0.0595412	0.214975	0.4084034	6.257509
2080	-13148.7	-13116.7	-31.956	0.798344	0.251459	0.189191	0.157477	0.1331	0.233487	0.171791	0.336692	0.109241	0.162334	0.376238	0.114673	0.1393	0.224869	0.239157	0.185399	0.313043	0.307499	0.16539	0.240663	0.140217	0.16619	0.144332	0.485097	0.0524749	0.169676	0.0523269	0.101565	0.02671	0.0800603	0.032875	0.0653871	0.160833	0.0400684	0.0782849	0.0230134	0.014028	0.177295	0.0173894	0.0748505	0.115121	0.212578	0.0677867	0.185357	0.0952063	0.406466	0.956495	2.54183	11.19759	0.350872	0.369406	0.0639991	0.215723	0.338121	6.734519
2090	-13147.1	-13113.9	-33.214	0.8620356	0.270091	0.120495	0.205868	0.160017	0.206358	0.144603	0.302982	0.17569	0.135069	0.280285	0.138748	0.156443	0.195358	0.233123	0.210147	0.364247	0.311514	0.219714	0.232559	0.0945891	0.150333	0.155575	0.51378	0.102143	0.131684	0.0794529	0.0755849	0.0460287	0.0641993	0.0545912	0.0575736	0.237544	0.0322198	0.0904158	0.0883876	0.00257893	0.118254	0.0567059	0.0333656	0.108981	0.246684	0.0995009	0.210526	0.108674	0.430961	0.972766	2.4876	10.51103	0.353867	0.37023	0.0593507	0.216552	0.3367705	6.91401
2100	-13150.6	-13114.6	-35.9825	0.8588184	0.270091	0.177378	0.165365	0.15417	0.167451	0.184515	0.20666	0.120999	0.164214	0.429423	0.093307	0.157254	0.296559	0.245093	0.202095	0.433906	0.304664	0.229644	0.239211	0.109343	0.183085	0.116932	0.556377	0.0893323	0.187383	0.0365318	0.0718776	0.0522429	0.0537085	0.112996	0.101329	0.205665	0.0521558	0.0383541	0.0975409	0.019043	0.153816	0.0310455	0.100788	0.123083	0.153901	0.0619062	0.206465	0.107999	0.429779	0.972009	2.49021	11.56306	0.345434	0.370658	0.0612518	0.222656	0.3504425	7.156899
2110	-13153.1	-13121.4	-31.6653	0.8896211	0.294141	0.151375	0.187936	0.166565	0.177048	0.16487	0.235084	0.106782	0.188762	0.358194	0.168374	0.135471	0.203215	0.216017	0.297048	0.362599	0.245053	0.169988	0.234427	0.116181	0.1322	0.124296	0.400426	0.120159	0.156022	0.0714108	0.104719	0.0320052	0.0205287	0.0742156	0.0639	0.245473	0.0304641	0.0332333	0.0506528	0.0363395	0.123776	0.0453284	0.0833279	0.105783	0.232568	0.0665798	0.206465	0.114439	0.440862	0.978998	2.4657	11.57853	0.355063	0.368617	0.0666401	0.20968	0.3516104	6.739003
2120	-13147.2	-13113.4	-33.71	0.8851485	0.311583	0.133089	0.216896	0.139091	0.203725	0.174241	0.266671	0.179887	0.123789	0.352476	0.157443	0.130861	0.224283	0.221053	0.18898	0.366585	0.283257	0.256155	0.234427	0.117584	0.226229	0.124238	0.606803	0.0340232	0.160751	0.0526339	0.0851893	0.0320052	0.0183206	0.0769537	0.0625518	0.267564	0.00234583	0.0711053	0.0308745	0.020552	0.0934156	0.0153578	0.047944	0.168563	0.157004	0.0813727	0.218063	0.113507	0.439284	0.978018	2.46919	11.7646	0.366135	0.360594	0.0550608	0.218211	0.3820636	6.935935
2130	-13160.8	-13126.6	-34.1945	0.7905447	0.293113	0.155527	0.191396	0.149999	0.135496	0.176951	0.240363	0.12611	0.253427	0.374876	0.0924719	0.137231	0.210109	0.265549	0.228752	0.305719	0.27419	0.206192	0.303595	0.117372	0.226229	0.118833	0.427361	0.0695603	0.238121	0.0861462	0.140954	0.0211444	0.0345199	0.027297	0.0400712	0.193192	0.0458498	0.047783	0.0687613	0.0195608	0.140294	0.0150044	0.0458391	0.158034	0.117207	0.0703373	0.341513	0.0935452	0.403299	0.9543	2.54886	11.93741	0.369256	0.363186	0.063468	0.20409	0.3446303	6.932053
2140	-13151	-13117.7	-33.335	0.8916759	0.292541	0.101445	0.162457	0.202846	0.159129	0.143291	0.221787	0.136687	0.118054	0.397887	0.13928	0.124047	0.255421	0.270498	0.212157	0.318504	0.258748	0.267903	0.230435	0.142479	0.141298	0.0830374	0.522828	0.0504686	0.147826	0.0861462	0.0834584	0.0261692	0.0577727	0.0952564	0.113882	0.282942	0.0258861	0.0831608	0.0462803	0.0375311	0.0889737	0.0193598	0.0977184	0.150725	0.236203	0.081307	0.175302	0.114866	0.441583	0.979445	2.46411	12.18585	0.359878	0.368626	0.063416	0.20808	0.386092	6.889128
