Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3110	-13150.1	-13117.5	-32.6324	0.8323381	0.276941	0.159485	0.230541	0.133596	0.21315	0.167339	0.210918	0.158047	0.142627	0.451289	0.0890273	0.190194	0.183553	0.225223	0.191932	0.325175	0.288366	0.270831	0.239167	0.0879616	0.211839	0.0585164	0.488221	0.058452	0.0897402	0.0941579	0.0197168	0.0126719	0.146289	0.0904739	0.0687933	0.0326913	0.176589	0.125334	0.0576273	0.185459	0.0054018	0.0620956	0.0782432	0.199728	0.0520607	0.0850961	0.201494	0.102419	0.419835	0.965528	2.51222	10.67697	0.352722	0.362978	0.0625595	0.22174	0.3489223	6.836052
3120	-13153	-13116.8	-36.155	0.8813882	0.305365	0.133241	0.205441	0.174109	0.233001	0.122865	0.243553	0.247608	0.192231	0.413018	0.147381	0.153384	0.232119	0.22257	0.2347	0.416855	0.254245	0.285893	0.275762	0.0896496	0.164567	0.104445	0.484293	0.0598061	0.101283	0.0684681	0.0110593	0.0112059	0.161344	0.134139	0.0469935	0.0216297	0.177083	0.0673207	0.0178852	0.232411	0.0294434	0.0357523	0.0640828	0.235396	0.0651447	0.161081	0.197537	0.112723	0.437949	0.977185	2.47214	9.950192	0.337029	0.381665	0.0605457	0.22076	0.3590847	7.235359
3130	-13152.6	-13109.8	-42.8113	0.7826594	0.335197	0.156281	0.230695	0.226733	0.202802	0.193451	0.266014	0.182854	0.171049	0.481387	0.124927	0.162597	0.27576	0.201737	0.210948	0.332818	0.317916	0.285456	0.275762	0.154443	0.214324	0.111587	0.586747	0.0649955	0.161199	0.0931735	0.0414597	0.047807	0.164283	0.0703957	0.0652589	0.0126397	0.183048	0.0992808	0.0098912	0.289635	0.0573779	0.0836927	0.0790736	0.203455	0.0773991	0.107439	0.157701	0.0918638	0.400058	0.952032	2.55605	12.59032	0.371333	0.35706	0.0592215	0.212386	0.3722742	7.770691
3140	-13145	-13104.3	-40.6139	0.8505226	0.294153	0.187732	0.264478	0.167499	0.291149	0.139789	0.270124	0.172041	0.161996	0.405838	0.139325	0.155416	0.264055	0.285147	0.250328	0.407881	0.29904	0.256957	0.331869	0.0805744	0.193521	0.127494	0.500694	0.0616911	0.111545	0.0689265	0.0186471	0.0759136	0.227864	0.0676164	0.0764829	0.0295124	0.130928	0.0510962	0.0611225	0.310572	0.00865787	0.0183223	0.0618075	0.210672	0.0714274	0.0967058	0.189331	0.106255	0.426706	0.970028	2.49701	12.251	0.343105	0.372968	0.0555035	0.228423	0.368474	7.595944
3150	-13150.6	-13114	-36.6461	0.8701092	0.287861	0.187382	0.237508	0.125769	0.184767	0.16742	0.249247	0.155669	0.173382	0.422653	0.129544	0.156288	0.290451	0.279248	0.240168	0.401197	0.290225	0.232161	0.225179	0.175005	0.148681	0.126423	0.537077	0.0767988	0.0566681	0.0683816	0.0232653	0.0656225	0.141696	0.0750236	0.0336841	0.00604158	0.124889	0.0527659	0.0740374	0.224846	0.0161704	0.0777534	0.0987531	0.210672	0.0827037	0.127988	0.201197	0.110366	0.433901	0.974637	2.4811	10.47218	0.348915	0.372579	0.0594607	0.219046	0.3448775	7.262263
3160	-13151.1	-13117.8	-33.2127	0.9066586	0.287407	0.131194	0.176391	0.156759	0.192063	0.148609	0.309629	0.144045	0.145777	0.351954	0.128994	0.150256	0.210109	0.212069	0.243009	0.304948	0.255305	0.235131	0.237634	0.175005	0.134525	0.150206	0.483433	0.0477765	0.0675364	0.0289749	0.00872401	0.0651936	0.141696	0.0829825	0.0707031	0.0273482	0.182819	0.0670947	0.0919256	0.214204	0.0575116	0.0292538	0.130203	0.259846	0.0698097	0.102623	0.227206	0.117974	0.446779	0.982631	2.45262	10.39532	0.343679	0.373494	0.06842	0.214407	0.377447	6.937883
3170	-13146.9	-13117.1	-29.7856	0.9244919	0.238255	0.117752	0.194723	0.160057	0.196076	0.135523	0.229854	0.169555	0.11927	0.336309	0.115213	0.123171	0.326201	0.254367	0.290892	0.340023	0.306541	0.232632	0.28592	0.114368	0.13599	0.117401	0.436305	0.0810462	0.108735	0.0716321	0.0355095	0.0693114	0.143103	0.0909075	0.0410476	0.0231532	0.135251	0.0315252	0.0327629	0.194768	0.0221975	0.0481459	0.0466022	0.207549	0.0479174	0.0815568	0.164814	0.121653	0.452817	0.986268	2.43926	8.887846	0.338234	0.369674	0.0651032	0.226989	0.3716639	6.653935
3180	-13153.1	-13120.9	-32.1793	0.9099567	0.319326	0.108474	0.170058	0.100022	0.187828	0.105531	0.29224	0.136883	0.146917	0.360362	0.140712	0.11869	0.175748	0.24849	0.177516	0.346826	0.223008	0.203314	0.24857	0.104421	0.159981	0.132333	0.451326	0.0861598	0.0797371	0.0416372	0.049955	0.02257	0.132947	0.085539	0.0894522	0.0405586	0.17816	0.0562898	0.0963727	0.296145	0.129369	0.0258102	0.0867562	0.199404	0.0943631	0.102808	0.25927	0.118656	0.447907	0.983316	2.45012	11.16425	0.358963	0.366577	0.0617233	0.212737	0.3724232	6.811879
3190	-13147.8	-13111.8	-35.9963	0.8193341	0.343915	0.137651	0.165916	0.171807	0.276076	0.204754	0.247462	0.192014	0.137025	0.336644	0.0900103	0.154377	0.237001	0.251152	0.177516	0.424684	0.297287	0.229525	0.236055	0.0945377	0.168166	0.116102	0.473454	0.0516282	0.0975784	0.0861967	0.0377373	0.033865	0.181548	0.0562295	0.0583731	0.018117	0.132029	0.0443654	0.0508621	0.265974	0.0216713	0.0400995	0.0892874	0.260186	0.0395976	0.152165	0.252634	0.0996657	0.414803	0.962171	2.52336	11.74353	0.358543	0.362768	0.0633973	0.215292	0.3871962	7.133275
3200	-13145.7	-13106.5	-39.1695	0.9215892	0.332302	0.110692	0.221458	0.210275	0.216533	0.183813	0.321976	0.155377	0.210171	0.349331	0.132082	0.145729	0.25889	0.241145	0.254244	0.387298	0.296278	0.21329	0.226784	0.123085	0.189905	0.11603	0.575583	0.098439	0.107263	0.0616801	0.0506432	0.0194104	0.166922	0.105773	0.0487763	0.0298837	0.138854	0.0595676	0.0400071	0.225589	0.0653444	0.0301375	0.0919406	0.235351	0.0486212	0.138136	0.287889	0.121055	0.451845	0.985687	2.44141	10.949	0.336613	0.385781	0.0584759	0.21913	0.3721684	7.5225
3210	-13156.8	-13112.9	-43.9829	0.70277	0.355052	0.160796	0.231429	0.193711	0.255894	0.150204	0.273382	0.203097	0.151356	0.318058	0.123748	0.209373	0.261762	0.24871	0.225395	0.432283	0.302942	0.252424	0.24608	0.131282	0.148201	0.119649	0.783756	0.0676613	0.108042	0.141144	0.0180363	0.0239528	0.171098	0.0865313	0.0494529	0.0301209	0.139634	0.0487246	0.0404685	0.222781	0.0386765	0.0741625	0.0896957	0.196031	0.104739	0.164508	0.234889	0.0747801	0.364834	0.925891	2.6345	12.95548	0.362189	0.37446	0.0634392	0.199912	0.3616423	7.828934
3220	-13150	-13117.8	-32.2537	0.7078665	0.3059	0.089117	0.131455	0.18952	0.213031	0.158779	0.282001	0.196466	0.130766	0.380382	0.101793	0.124224	0.212809	0.195276	0.263466	0.327431	0.267309	0.231033	0.195484	0.0802307	0.120348	0.133573	0.560642	0.104211	0.101408	0.063503	0.0194496	0.0728453	0.149209	0.0551833	0.0489637	0.0360916	0.120417	0.0495085	0.0159807	0.187793	0.0651472	0.0351703	0.0413782	0.203183	0.0685696	0.164408	0.212595	0.0758693	0.367218	0.927749	2.62916	11.33617	0.350161	0.363769	0.0623431	0.223727	0.3566954	6.706051
3230	-13149.6	-13118.6	-30.956	0.8732821	0.283902	0.165557	0.178631	0.166195	0.218146	0.162241	0.246836	0.1483	0.135367	0.323131	0.11666	0.144585	0.253092	0.160973	0.246209	0.26008	0.216486	0.206878	0.195484	0.141224	0.142453	0.109766	0.507687	0.135404	0.0597074	0.0969178	0.00886528	0.0516657	0.158012	0.11466	0.0360266	0.0218344	0.180631	0.071104	0.0601287	0.195255	0.0460716	0.0691745	0.0863194	0.176589	0.102427	0.0625149	0.204682	0.11103	0.435046	0.975361	2.47856	11.33617	0.357787	0.364248	0.0603628	0.217602	0.3842752	6.667873
3240	-13151	-13110.7	-40.3007	0.7949922	0.298883	0.126433	0.215906	0.137136	0.276572	0.176562	0.249184	0.155197	0.155586	0.381359	0.167379	0.144585	0.257637	0.287584	0.203635	0.363253	0.314646	0.272649	0.307716	0.0953589	0.142453	0.191289	0.679023	0.110645	0.094817	0.0516419	0.0257284	0.054948	0.157121	0.0512715	0.0641642	0.0360885	0.20966	0.064161	0.045785	0.282805	0.0115149	0.059537	0.0851861	0.143212	0.0945726	0.0946921	0.241265	0.0944927	0.40511	0.955558	2.54484	10.81953	0.339456	0.360368	0.0650926	0.235083	0.3600215	7.578843
3250	-13146.4	-13106.7	-39.6557	0.8696198	0.31376	0.197415	0.222074	0.116604	0.217046	0.155725	0.267595	0.148244	0.182603	0.356948	0.112187	0.179532	0.242748	0.278867	0.237517	0.441624	0.343513	0.249524	0.296306	0.0920285	0.179575	0.101948	0.531217	0.0548622	0.154555	0.0389429	0.0205701	0.0328526	0.155233	0.0831792	0.0389881	0.0789785	0.24287	0.0736873	0.0257872	0.201446	0.0651832	0.0373166	0.070281	0.221857	0.0705451	0.111325	0.283369	0.110264	0.433723	0.974524	2.48149	11.6603	0.341954	0.381041	0.0637488	0.213257	0.3730914	7.52643
3260	-13144.8	-13107.8	-37.0073	0.9551822	0.238602	0.166266	0.221976	0.152719	0.207344	0.171025	0.234733	0.133464	0.172551	0.38146	0.112187	0.180282	0.262718	0.230181	0.205012	0.410269	0.350455	0.232037	0.276657	0.0904011	0.129545	0.126215	0.527645	0.0826334	0.11171	0.0786089	0.0504741	0.103619	0.190915	0.059576	0.0672672	0.0436195	0.140769	0.0447213	0.0876288	0.281448	0.0134227	0.0494294	0.0502136	0.237948	0.0940569	0.0991442	0.226678	0.127927	0.462853	0.992158	2.41706	10.70681	0.354277	0.370604	0.0609791	0.21414	0.3562931	7.327628
3270	-13144.3	-13108.7	-35.6042	0.9368403	0.326611	0.156102	0.203365	0.16659	0.298378	0.165153	0.236673	0.147984	0.155481	0.368233	0.122623	0.137584	0.239766	0.255387	0.19448	0.343619	0.310578	0.21283	0.268524	0.0690785	0.109642	0.131712	0.505574	0.0440275	0.133703	0.0493732	0.0310836	0.0484606	0.195657	0.0635836	0.0349375	0.0347413	0.166482	0.130205	0.0616452	0.217639	0.0149191	0.0592757	0.0940994	0.231566	0.0815553	0.120526	0.236066	0.124186	0.456908	0.988692	2.43021	10.84675	0.358761	0.371641	0.0571502	0.212449	0.3801798	7.175514
3280	-13153.4	-13116.5	-36.9229	0.9137835	0.298055	0.136541	0.215658	0.147626	0.294515	0.193605	0.248486	0.218034	0.150898	0.358429	0.148641	0.193018	0.237687	0.282276	0.254874	0.366332	0.356747	0.275554	0.211614	0.0969107	0.181541	0.117765	0.51963	0.0542128	0.113011	0.107619	0.0185747	0.0216586	0.163498	0.0681554	0.0538343	0.0347413	0.235112	0.0317484	0.0549958	0.22798	0.0788433	0.0372669	0.0799565	0.168788	0.0376616	0.0688413	0.142778	0.119447	0.44921	0.984104	2.44724	10.65495	0.353044	0.361319	0.06741	0.218227	0.3340987	7.303713
3290	-13142.5	-13106.4	-36.0951	1.078972	0.27693	0.152546	0.217298	0.166982	0.231814	0.166136	0.281048	0.175519	0.184182	0.403808	0.131661	0.137753	0.217664	0.269606	0.212184	0.337535	0.281526	0.233385	0.245933	0.119638	0.223967	0.0904738	0.496482	0.0751205	0.113011	0.0659508	0.0321861	0.0404199	0.169183	0.0797208	0.0775795	0.0235317	0.186443	0.0743168	0.0294132	0.196919	0.0430321	0.0902696	0.0776624	0.207264	0.0842521	0.155273	0.210396	0.152436	0.499266	1.01194	2.33635	10.53369	0.34129	0.372483	0.0632779	0.222949	0.3618146	7.286013
3300	-13150.2	-13115.5	-34.6545	0.7630528	0.329889	0.155453	0.190126	0.17526	0.20356	0.137537	0.213028	0.159889	0.151591	0.391798	0.154061	0.117117	0.196199	0.228872	0.254715	0.341994	0.254885	0.191544	0.307075	0.106815	0.156838	0.161425	0.505624	0.0822484	0.0756005	0.0295703	0.00744791	0.0542062	0.203998	0.101205	0.0386283	0.0456591	0.130467	0.0761206	0.0577503	0.171236	0.0324698	0.0225009	0.0749545	0.263694	0.098151	0.155214	0.158365	0.0876763	0.391822	0.946167	2.57433	11.85902	0.33865	0.375433	0.0601086	0.225808	0.3622103	6.964782
3310	-13144.1	-13106.6	-37.551	0.8370433	0.386243	0.181304	0.223909	0.131851	0.301553	0.114631	0.235792	0.152136	0.147463	0.47447	0.127717	0.154694	0.222035	0.282122	0.211927	0.366819	0.310928	0.243499	0.250343	0.106815	0.154714	0.103197	0.579581	0.0807117	0.0422296	0.0598492	0.00993104	0.0675316	0.156372	0.0908234	0.0704415	0.0062597	0.141096	0.0560772	0.0252145	0.188661	0.089554	0.00122908	0.107155	0.221903	0.0602904	0.0909934	0.247855	0.103413	0.421631	0.966713	2.50824	12.43002	0.343978	0.376852	0.0608833	0.218287	0.386996	7.27792
3320	-13171.4	-13132.4	-38.9405	0.985634	0.396943	0.233839	0.225784	0.203882	0.260723	0.215492	0.310432	0.211757	0.108933	0.409812	0.139303	0.150504	0.274338	0.195317	0.16379	0.395007	0.341345	0.233375	0.228678	0.140668	0.207155	0.117616	0.552381	0.0284595	0.085372	0.0804998	0.00858018	0.0613585	0.203549	0.073226	0.0704415	0.00160824	0.192626	0.0873686	0.00801894	0.18674	0.0198788	0.0434279	0.0497841	0.258559	0.0568972	0.0768892	0.235487	0.134079	0.472391	0.997578	2.39595	10.29566	0.354969	0.365776	0.0589134	0.220341	0.3692702	7.545845
3330	-13145.3	-13115.2	-30.0803	1.086742	0.311445	0.204313	0.194888	0.124927	0.189043	0.160792	0.231617	0.120114	0.175617	0.393103	0.114292	0.136664	0.270819	0.221025	0.188135	0.3435	0.276264	0.219625	0.243714	0.117069	0.12898	0.128599	0.4322	0.0631673	0.0666274	0.0666082	0.0287968	0.0354372	0.161906	0.083985	0.0801391	0.00710441	0.193131	0.0805527	0.0527269	0.170571	0.0752579	0.042038	0.0759844	0.172566	0.0888477	0.0815132	0.117791	0.153929	0.501357	1.01301	2.33171	11.02841	0.349245	0.361778	0.0669989	0.221978	0.3958264	6.671497
3340	-13143.8	-13109.3	-34.4451	0.7558999	0.303721	0.127432	0.194863	0.12896	0.245859	0.212543	0.35018	0.153876	0.148821	0.340451	0.101992	0.134129	0.215593	0.197765	0.232473	0.324498	0.263676	0.199512	0.240078	0.0948554	0.165266	0.106403	0.507094	0.0748021	0.101222	0.0598417	0.017902	0.0801823	0.170313	0.0600028	0.0840382	0.0593608	0.125044	0.104662	0.0129575	0.280948	0.0941511	0.0425609	0.0929759	0.216476	0.0494337	0.0965177	0.168585	0.0861467	0.388754	0.943944	2.58116	10.47354	0.327313	0.380511	0.0620859	0.23009	0.3483055	6.982018
3350	-13150	-13114.8	-35.1757	0.8321732	0.350226	0.126862	0.25196	0.111726	0.233236	0.146256	0.276819	0.212591	0.112698	0.409598	0.0688514	0.20334	0.275851	0.182293	0.200854	0.398579	0.276105	0.235293	0.220401	0.103592	0.144398	0.0931881	0.503715	0.0575252	0.137999	0.0594855	0.0160767	0.0474484	0.182802	0.101442	0.066223	0.034965	0.0874869	0.0465007	0.0409498	0.280118	0.0442465	0.0256216	0.0898946	0.256641	0.0578762	0.116012	0.158606	0.102384	0.419772	0.965486	2.51236	12.13538	0.352341	0.378563	0.0570991	0.211998	0.383994	7.046353
3360	-13140.1	-13108	-32.1794	0.8380496	0.281839	0.121068	0.179808	0.137505	0.239414	0.16768	0.280543	0.121121	0.176459	0.323792	0.142129	0.143298	0.203162	0.226718	0.201099	0.350359	0.271138	0.219133	0.237853	0.101772	0.114762	0.0922481	0.493155	0.088785	0.108413	0.0601514	0.0603054	0.0249267	0.129298	0.0654602	0.0696484	0.0156397	0.176646	0.0747524	0.00371975	0.288728	0.0500565	0.0533198	0.0560782	0.223276	0.046868	0.107124	0.270319	0.103626	0.422014	0.966965	2.5074	10.48956	0.328123	0.383139	0.0625405	0.226197	0.3583973	6.799569
3370	-13155.7	-13118.4	-37.3495	0.8072202	0.336166	0.120592	0.225516	0.129035	0.286967	0.0911688	0.323965	0.214615	0.165269	0.384894	0.115024	0.136533	0.238713	0.351655	0.186763	0.364297	0.374022	0.257089	0.194282	0.0943875	0.210495	0.104646	0.520847	0.0692438	0.0944868	0.0802155	0.0456888	0.0152291	0.180555	0.0729991	0.0824704	0.038684	0.106051	0.0142461	0.0379131	0.183988	0.0495649	0.0539312	0.0914508	0.232819	0.0444942	0.143278	0.210629	0.0970942	0.410025	0.958936	2.53395	11.32073	0.340507	0.380365	0.0627376	0.21639	0.3904988	7.274879
3380	-13154.2	-13117.1	-37.1013	0.8905588	0.334294	0.111776	0.160844	0.143561	0.343169	0.0994331	0.241459	0.124714	0.181657	0.364821	0.1289	0.15561	0.238538	0.228299	0.280541	0.39911	0.312978	0.330667	0.216793	0.106448	0.170973	0.0984043	0.508807	0.0635105	0.0544729	0.0731109	0.0246879	0.0242266	0.125822	0.0784578	0.0599566	0.0279912	0.182779	0.0621692	0.0599092	0.260427	0.0209164	0.0393513	0.107255	0.326793	0.106223	0.107392	0.203577	0.114634	0.441191	0.979202	2.46497	11.31862	0.340857	0.366639	0.0652604	0.227244	0.3703744	7.290826
3390	-13145.4	-13121.7	-23.6387	1.01844	0.265754	0.118677	0.200164	0.145749	0.163357	0.13721	0.246559	0.129345	0.101789	0.313077	0.103341	0.142473	0.175604	0.222346	0.228642	0.215373	0.290194	0.190155	0.22469	0.0830215	0.125427	0.0896272	0.381836	0.0589431	0.055305	0.055073	0.032796	0.0246828	0.149134	0.0589677	0.076511	0.0030441	0.131718	0.0361797	0.120654	0.183764	0.0506849	0.0313692	0.056186	0.151679	0.0290589	0.123703	0.287735	0.140618	0.482225	1.00299	2.37417	10.79987	0.355445	0.366879	0.0596349	0.218042	0.3933379	6.011596
3400	-13161.1	-13126.4	-34.6737	0.9065114	0.277001	0.185633	0.246041	0.105106	0.292581	0.117591	0.24206	0.143774	0.142899	0.400761	0.1619	0.0886187	0.23889	0.22039	0.270962	0.265509	0.298716	0.200599	0.214066	0.117144	0.194675	0.100906	0.3872	0.0348216	0.121033	0.0874883	0.0194651	0.0254451	0.124187	0.0887362	0.0872476	0.0253518	0.264056	0.0597856	0.0480064	0.199899	0.0525965	0.0378238	0.0793368	0.214471	0.153866	0.172106	0.268191	0.117944	0.446728	0.9826	2.45273	10.61422	0.336751	0.374489	0.0623569	0.226403	0.3902775	7.076936
3410	-13159.1	-13123.5	-35.6797	0.7893582	0.283349	0.237806	0.176823	0.142167	0.270537	0.16497	0.297267	0.167517	0.177223	0.316728	0.0951571	0.174711	0.218184	0.220699	0.194675	0.326398	0.269802	0.196936	0.243655	0.110716	0.130449	0.106792	0.640092	0.0374501	0.0909566	0.0272487	0.0210421	0.0719035	0.132065	0.0751208	0.0345711	0.0601275	0.292772	0.0283918	0.103674	0.262862	0.00946092	0.0534619	0.0887802	0.214879	0.0484432	0.11764	0.172501	0.0932923	0.402814	0.953962	2.54993	11.06641	0.331325	0.383664	0.0628816	0.22213	0.3560838	7.106001
3420	-13139.7	-13106.5	-33.2242	0.7830803	0.32809	0.147946	0.19558	0.190801	0.15594	0.177298	0.218251	0.139937	0.153081	0.344264	0.101087	0.163003	0.259587	0.29354	0.199742	0.322736	0.303498	0.234749	0.260563	0.118783	0.162289	0.120662	0.4327	0.0512825	0.141684	0.034072	0.0173858	0.0453396	0.180365	0.100476	0.0619029	0.0181432	0.186857	0.072712	0.0258648	0.185455	0.0445764	0.0216959	0.0939803	0.218505	0.0745762	0.0693156	0.168476	0.0919536	0.400232	0.952154	2.55566	11.73619	0.347171	0.376026	0.0624905	0.214313	0.3703426	6.836789
3430	-13143.6	-13112.9	-30.7293	0.9268702	0.295182	0.127049	0.214587	0.153069	0.239362	0.123915	0.226383	0.10857	0.172235	0.356072	0.0973867	0.140858	0.237884	0.200728	0.191178	0.328219	0.312673	0.213828	0.25699	0.0881482	0.140734	0.130974	0.439575	0.0756931	0.128071	0.0381786	0.00717037	0.0701247	0.166672	0.0558884	0.05079	0.00395764	0.207761	0.0465381	0.0759002	0.277129	0.00419258	0.0332716	0.0756203	0.231956	0.100819	0.100268	0.118052	0.122141	0.453611	0.986741	2.43751	11.50902	0.348628	0.373331	0.0591227	0.218918	0.3904981	6.663655
3440	-13146.4	-13115.6	-30.7947	0.8478539	0.266714	0.129219	0.232801	0.149263	0.227442	0.1492	0.264677	0.134791	0.144219	0.397661	0.099468	0.139913	0.166118	0.25753	0.231553	0.32338	0.296445	0.206487	0.269028	0.102322	0.131464	0.124941	0.362075	0.107347	0.15871	0.0700183	0.0342354	0.0353533	0.114501	0.0297923	0.0622603	0.00657492	0.204784	0.074267	0.029679	0.196781	0.00525022	0.0616446	0.0701261	0.238763	0.0664214	0.0979317	0.176169	0.105693	0.42571	0.969381	2.49922	11.084	0.344489	0.373731	0.0621924	0.219587	0.3913413	6.647318
3450	-13152.3	-13118.8	-33.546	0.8847786	0.299114	0.108788	0.161481	0.0989165	0.234532	0.101853	0.260952	0.175537	0.13621	0.397661	0.0963071	0.193337	0.228496	0.276919	0.161632	0.34869	0.316473	0.269687	0.281298	0.0995424	0.188086	0.0888371	0.44758	0.0923959	0.166683	0.0514847	0.00692967	0.0773623	0.169118	0.113922	0.0429235	0.0457886	0.17617	0.0600423	0.0736624	0.208315	0.016258	0.0741562	0.0679528	0.167453	0.0484697	0.0949236	0.167637	0.11343	0.439153	0.977936	2.46948	12.66383	0.361676	0.363905	0.0638243	0.210595	0.3821446	6.893576
3460	-13152.1	-13118.5	-33.6155	0.7988336	0.28368	0.194593	0.174191	0.13331	0.237515	0.155781	0.268723	0.111384	0.158879	0.326834	0.136094	0.144276	0.265616	0.19987	0.232882	0.25221	0.262615	0.264712	0.300433	0.0686593	0.117566	0.119	0.547326	0.0505495	0.0933717	0.0783735	0.0355975	0.0887793	0.159066	0.092129	0.117341	0.0410764	0.155977	0.0879021	0.0612665	0.154475	0.0141395	0.0235802	0.0675891	0.272519	0.0634428	0.128633	0.172126	0.0953105	0.406664	0.956631	2.54139	10.76578	0.365151	0.354149	0.0619481	0.218752	0.3452738	6.914083
3470	-13161.6	-13123.8	-37.816	0.8598756	0.28909	0.160799	0.277006	0.193863	0.227336	0.201011	0.279884	0.106218	0.164501	0.425574	0.0724968	0.201234	0.243554	0.292398	0.242497	0.340041	0.309412	0.264712	0.19497	0.113111	0.170405	0.0961431	0.42734	0.0939963	0.108289	0.0841375	0.0270024	0.0517625	0.221643	0.152423	0.0381327	0.00561802	0.244254	0.125986	0.054529	0.190821	0.023546	0.0507162	0.0761746	0.187191	0.0563297	0.132347	0.178155	0.108221	0.430168	0.972258	2.48935	9.793203	0.342532	0.366164	0.0626287	0.228675	0.3589434	7.396649
3480	-13144.1	-13110.2	-33.8724	0.8823516	0.298949	0.172708	0.193037	0.161392	0.261609	0.137557	0.214736	0.135926	0.136209	0.277095	0.12047	0.206768	0.28294	0.236441	0.231699	0.363284	0.33461	0.230547	0.278062	0.0915644	0.158565	0.117849	0.479321	0.046833	0.116077	0.0780459	0.0012205	0.0869943	0.153309	0.0666657	0.0530366	0.0166132	0.213356	0.0508233	0.0405318	0.241264	0.0291936	0.0298737	0.0606649	0.249574	0.040414	0.0924934	0.197133	0.112924	0.438292	0.977399	2.47138	10.63241	0.336306	0.386024	0.0611908	0.216479	0.3812087	6.985457
3490	-13137.1	-13108.1	-29.0102	0.8596061	0.323576	0.15094	0.169547	0.167488	0.199764	0.151994	0.22664	0.127349	0.142629	0.383259	0.129335	0.146074	0.17771	0.215786	0.196882	0.283024	0.253996	0.18391	0.228259	0.0953321	0.113402	0.129828	0.496264	0.0432631	0.116867	0.0488159	0.0160555	0.0458794	0.189231	0.0695682	0.0631755	0.00676317	0.17929	0.0338063	0.0306807	0.20534	0.0291936	0.0282523	0.0805196	0.248525	0.0348241	0.122546	0.197073	0.108165	0.430069	0.972195	2.48957	10.82212	0.352089	0.364022	0.0653247	0.218564	0.3764473	6.482659
3500	-13149.7	-13115.1	-34.6431	0.8620249	0.366436	0.132349	0.194757	0.0851414	0.335874	0.119752	0.273589	0.120845	0.163392	0.313871	0.10733	0.140391	0.239463	0.302394	0.222783	0.332978	0.303144	0.21082	0.218839	0.13253	0.125049	0.128478	0.539639	0.0989352	0.0937398	0.0401234	0.0268079	0.0527154	0.154374	0.0851091	0.0865503	0.0808056	0.126778	0.0262237	0.0916669	0.200098	0.0156358	0.0358099	0.0876573	0.252184	0.0746271	0.0859341	0.207216	0.108672	0.430957	0.972763	2.48761	11.28513	0.354572	0.366599	0.0585588	0.22027	0.3678295	7.032837
3510	-13158	-13122.2	-35.7398	0.8927643	0.263015	0.178675	0.225748	0.163896	0.203089	0.162171	0.224114	0.158318	0.134116	0.354093	0.161653	0.149492	0.206321	0.284391	0.244516	0.343342	0.253077	0.335329	0.220201	0.144896	0.204597	0.0989784	0.539639	0.114729	0.12892	0.0284089	0.0268079	0.0876586	0.172786	0.0635326	0.0141044	0.0140549	0.238835	0.0541031	0.00623772	0.181735	0.0315944	0.0469042	0.0727085	0.277204	0.0544718	0.117983	0.160076	0.115093	0.441964	0.979681	2.46326	11.62327	0.343108	0.373139	0.0664692	0.217284	0.3947507	7.146525
