Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1273	1	-13164.5	-13122.3	-42.219	0.8791094	0.383757	0.159553	0.265787	0.195606	0.244257	0.130902	0.296139	0.18517	0.130653	0.273507	0.117642	0.173889	0.195265	0.321321	0.254354	0.353485	0.197206	0.26221	0.243831	0.0731854	0.197653	0.103713	0.576544	0.0704027	0.195491	0.0553804	0.12516	0.142047	0.0214135	0.0570229	0.282881	0.244324	0.0562437	0.0775288	0.0673291	0.0393237	0.126913	0.0917568	0.113652	0.204893	0.116579	0.0389139	0.290302	0.112248	0.437136	0.976676	2.47394	12.84716	0.353728	0.37389	0.0610777	0.211305	0.3658063	7.753186
1274	0	-13142.5	-13116.3	-26.1318	1.060929	0.250488	0.151322	0.183078	0.106508	0.179232	0.168835	0.194263	0.188997	0.126746	0.341784	0.112143	0.132421	0.200349	0.235391	0.196497	0.306788	0.226049	0.196704	0.17714	0.0913758	0.145822	0.0720188	0.477769	0.087776	0.0888966	0.0787476	0.0399603	0.0222367	0.146183	0.0876935	0.0766013	0.043555	0.148511	0.0758409	0.0291475	0.28169	0.089994	0.000556176	0.0727237	0.169747	0.036662	0.0827961	0.153154	0.148948	0.494329	1.0094	2.34732	10.83932	0.357202	0.360863	0.0633676	0.218567	0.3775255	6.274191
1275	1	-13152.7	-13108.1	-44.6273	0.8326641	0.292561	0.157879	0.260906	0.142431	0.254874	0.185236	0.285694	0.122201	0.216292	0.354436	0.146665	0.224048	0.205043	0.31584	0.310385	0.40644	0.308425	0.287995	0.285205	0.0969242	0.176238	0.140091	0.554173	0.0923289	0.243749	0.0888062	0.120101	0.112611	0.0366727	0.0469144	0.183777	0.238276	0.0632461	0.084507	0.0567455	0.0573976	0.0956418	0.0610405	0.103506	0.16105	0.0509559	0.0825553	0.261811	0.102488	0.41996	0.96561	2.51194	12.84716	0.353431	0.369248	0.0623539	0.214968	0.3549117	7.971673
1276	0	-13142.3	-13115.4	-26.9	0.9126915	0.219947	0.119631	0.20403	0.130988	0.12574	0.206737	0.226072	0.102822	0.14384	0.339734	0.140699	0.13495	0.17794	0.264249	0.189497	0.308256	0.247536	0.199307	0.210838	0.0807573	0.127511	0.140919	0.493305	0.0657201	0.062853	0.0576454	0.0384525	0.0547434	0.193429	0.0509956	0.0653175	0.0319359	0.138925	0.0674797	0.0754279	0.255271	0.042267	0.0109758	0.0530898	0.204405	0.057257	0.121844	0.145409	0.119221	0.448839	0.98388	2.44806	9.800302	0.353367	0.36524	0.0621484	0.219245	0.3859584	6.328749
1277	1	-13146.8	-13113.8	-33.0372	0.7065203	0.348835	0.155094	0.176186	0.150286	0.141234	0.19549	0.20486	0.144455	0.13172	0.34568	0.13567	0.152153	0.25003	0.213306	0.177375	0.403033	0.275424	0.265228	0.219989	0.102759	0.137001	0.109847	0.51345	0.0278274	0.203126	0.0392539	0.101897	0.0840511	0.0165617	0.0516751	0.183777	0.215307	0.00620382	0.0830608	0.0540818	0.0309274	0.0676354	0.0592111	0.106747	0.127243	0.0770148	0.0889518	0.212616	0.0755815	0.36659	0.927261	2.63057	11.2451	0.357153	0.371482	0.0569859	0.214379	0.3358928	6.786275
1278	0	-13145.7	-13116.7	-28.9911	0.8756509	0.260924	0.16294	0.187873	0.0960286	0.22629	0.174481	0.214767	0.142075	0.145911	0.383883	0.128842	0.127342	0.242394	0.234087	0.17827	0.413721	0.242194	0.17425	0.248536	0.107022	0.13985	0.153609	0.375669	0.0818855	0.0384293	0.0628655	0.0333815	0.0358377	0.137694	0.0589132	0.0721203	0.0495187	0.170016	0.0697252	0.0421434	0.18803	0.0583806	0.0895444	0.064439	0.140234	0.0833804	0.108908	0.149608	0.111526	0.435898	0.975898	2.47668	10.57663	0.352694	0.369608	0.0609256	0.216772	0.3669948	6.49601
1279	1	-13156.2	-13122.6	-33.662	0.8025741	0.292679	0.119558	0.162399	0.144504	0.213653	0.154172	0.294054	0.145687	0.185804	0.305316	0.0953443	0.178723	0.194952	0.221918	0.175336	0.310416	0.312991	0.214001	0.236058	0.149518	0.165982	0.121306	0.514666	0.0200461	0.22854	0.0158025	0.115233	0.0413349	0.0134361	0.0449811	0.211921	0.260796	0.0623548	0.0501296	0.0527863	0.0692193	0.103009	0.0237652	0.0464572	0.219449	0.0893176	0.0647806	0.237579	0.0961064	0.408168	0.957666	2.53806	12.12247	0.329123	0.391463	0.0614659	0.217948	0.3733056	6.879974
1280	0	-13148.1	-13121	-27.0696	1.012591	0.337534	0.126249	0.189405	0.14973	0.211564	0.19666	0.237445	0.136024	0.0987828	0.317228	0.141215	0.143268	0.203781	0.224786	0.21508	0.252479	0.324539	0.213156	0.21177	0.097023	0.152369	0.0845496	0.428719	0.0769331	0.0902108	0.0136451	0.0351947	0.0435154	0.170236	0.0525767	0.0811116	0.0286494	0.109285	0.0227265	0.0532061	0.257321	0.0120026	0.0630276	0.0668584	0.140401	0.0473132	0.0903403	0.207093	0.139459	0.480504	1.00206	2.37798	10.72345	0.340628	0.37332	0.0610954	0.224957	0.386579	6.355003
1281	1	-13148.7	-13122.4	-26.3298	0.858787	0.263508	0.163497	0.134194	0.155865	0.17195	0.154172	0.214732	0.175954	0.151981	0.3195	0.132668	0.124947	0.214337	0.284212	0.175336	0.285905	0.197261	0.220746	0.262527	0.108131	0.165023	0.0768577	0.508785	0.0321642	0.132523	0.0323858	0.0756914	0.0972998	0.0345983	0.0406198	0.211921	0.121505	0.0021679	0.0393338	0.0527863	0.080163	0.0636979	0.0505258	0.0825498	0.128262	0.0589524	0.0785863	0.17641	0.107993	0.429768	0.972002	2.49024	9.593879	0.351542	0.359164	0.0612095	0.228084	0.3915145	6.254229
1282	0	-13145.4	-13114.9	-30.5018	0.7875727	0.325627	0.143847	0.175852	0.126626	0.242961	0.138446	0.209538	0.127911	0.165504	0.306093	0.112039	0.128921	0.165607	0.250288	0.213094	0.293789	0.322256	0.197846	0.21452	0.077543	0.120584	0.11749	0.416212	0.0647153	0.073041	0.0506307	0.101696	0.0162963	0.177756	0.102342	0.0598956	0.0207603	0.146674	0.0924289	0.055103	0.21144	0.0984549	0.00700654	0.0548668	0.249842	0.0738183	0.1463	0.191828	0.0929117	0.402082	0.953451	2.55156	11.05769	0.335188	0.377831	0.0597177	0.227264	0.3931354	6.587492
1283	1	-13145.1	-13115.1	-30.085	0.864445	0.263508	0.131678	0.212833	0.148115	0.208425	0.151708	0.254398	0.132833	0.141665	0.3195	0.137737	0.0894587	0.191988	0.221237	0.183197	0.356356	0.260205	0.2543	0.231294	0.110581	0.141136	0.119132	0.537977	0.0548485	0.234342	0.116209	0.0756914	0.0770004	0.0297294	0.0470857	0.192771	0.112798	0.0322173	0.0591924	0.038573	0.0177662	0.0785255	0.0373188	0.0562015	0.148615	0.0403051	0.106786	0.230691	0.10918	0.431842	0.973328	2.48565	11.03162	0.355281	0.372396	0.0586098	0.213713	0.35299	6.58593
1284	0	-13149.1	-13117.2	-31.8959	0.7591459	0.325627	0.132209	0.253571	0.132739	0.206247	0.202283	0.237016	0.159684	0.133374	0.338036	0.108523	0.167342	0.214366	0.212321	0.197224	0.350147	0.267789	0.180427	0.23774	0.0669604	0.11446	0.119939	0.50294	0.0542545	0.0784964	0.0928229	0.0452839	0.0611375	0.17937	0.0434828	0.0511967	0.0181877	0.14244	0.0723947	0.0456915	0.249249	0.0908494	0.0141914	0.038312	0.207223	0.136023	0.0838719	0.161882	0.0868409	0.390151	0.944959	2.57805	10.52642	0.354939	0.376569	0.0558623	0.21263	0.3288339	6.727325
1285	1	-13142.5	-13108.2	-34.3799	0.7452374	0.264004	0.128534	0.165267	0.191286	0.194431	0.186969	0.31917	0.161623	0.137663	0.355324	0.124782	0.186429	0.248821	0.264092	0.217054	0.367455	0.270636	0.218849	0.268555	0.105613	0.179447	0.0977146	0.450446	0.014991	0.178947	0.07659	0.112741	0.0475696	0.0334352	0.0546479	0.239403	0.22813	0.0442327	0.0486474	0.0298463	0.0139601	0.110015	0.0464692	0.102728	0.152242	0.0351491	0.0469929	0.230691	0.0838654	0.384115	0.940544	2.59148	11.03162	0.346364	0.372317	0.0642657	0.217053	0.3587567	6.951593
1286	0	-13150.6	-13111.1	-39.4365	0.9657089	0.331407	0.134543	0.218367	0.151364	0.228815	0.174429	0.264146	0.161727	0.211071	0.40541	0.119484	0.144851	0.240871	0.253882	0.213706	0.533944	0.381326	0.194458	0.258848	0.125825	0.146409	0.111796	0.51957	0.0810894	0.134775	0.060737	0.0395778	0.0193745	0.151889	0.102154	0.0511967	0.0287522	0.149128	0.0466329	0.0456915	0.219515	0.00903048	0.0905323	0.0866353	0.355918	0.0435784	0.103713	0.204553	0.130062	0.466196	0.994077	2.40966	11.48734	0.352947	0.372049	0.0571465	0.217857	0.3796919	7.550723
1287	1	-13151	-13111.9	-39.0768	0.8264908	0.328545	0.121137	0.263407	0.192728	0.232285	0.165965	0.243892	0.213713	0.162782	0.346548	0.106984	0.132454	0.254337	0.276416	0.197623	0.379078	0.293028	0.221688	0.297695	0.110767	0.162008	0.132541	0.651371	0.0475048	0.110405	0.114872	0.112974	0.0530703	0.0568964	0.088356	0.238969	0.17271	0.000158472	0.0536681	0.0332472	0.0790961	0.129389	0.0554684	0.0759727	0.13444	0.0623423	0.0809091	0.270533	0.101182	0.417585	0.964033	2.5172	11.30952	0.347006	0.380234	0.0534878	0.219273	0.3630892	7.457974
1288	0	-13150.5	-13117	-33.539	0.8629293	0.266368	0.117219	0.154584	0.15644	0.20075	0.124976	0.309611	0.133426	0.154286	0.454693	0.189336	0.185862	0.217144	0.247622	0.194946	0.342513	0.310066	0.252952	0.302862	0.119135	0.153966	0.126241	0.464591	0.0649218	0.119378	0.0291749	0.0316982	0.00772164	0.158506	0.0603755	0.0396427	0.0425106	0.15503	0.0526297	0.0556292	0.267138	0.074245	0.0206519	0.068067	0.170134	0.0406563	0.0995033	0.194076	0.108862	0.431288	0.972975	2.48688	11.00984	0.347481	0.376145	0.0594542	0.216919	0.3420146	6.931281
1289	1	-13143.5	-13112	-31.4668	0.8880761	0.320866	0.125552	0.17225	0.130572	0.234529	0.115871	0.253368	0.140073	0.174814	0.366827	0.146238	0.175769	0.196969	0.238792	0.199411	0.297358	0.261579	0.197398	0.31085	0.107013	0.176232	0.0997815	0.441725	0.0960707	0.126468	0.0490013	0.128952	0.0112568	0.000841059	0.0733354	0.213983	0.192537	0.0252331	0.0735865	0.0332472	0.0251376	0.103871	0.0699179	0.0861041	0.127737	0.0581442	0.0976752	0.23697	0.114117	0.440318	0.978661	2.4669	11.73209	0.347955	0.369424	0.0605543	0.222066	0.3828363	6.713906
1290	0	-13148.7	-13110	-38.6863	0.83673	0.33866	0.150795	0.216596	0.127973	0.204656	0.169657	0.339698	0.136638	0.176496	0.377237	0.10584	0.120594	0.200918	0.300569	0.203294	0.340333	0.300152	0.216131	0.305392	0.106125	0.15146	0.0964503	0.486972	0.0649218	0.155207	0.0699832	0.0650987	0.0340254	0.290601	0.0702063	0.091035	0.0302459	0.139428	0.0694048	0.0186446	0.235064	0.0903626	0.0773228	0.065021	0.190543	0.0497906	0.09457	0.30082	0.103347	0.421512	0.966635	2.50851	13.01723	0.352393	0.366295	0.059015	0.222297	0.366744	7.374933
1291	1	-13152.1	-13112.6	-39.4942	0.7647862	0.29692	0.150779	0.20366	0.152596	0.22239	0.209567	0.309713	0.172164	0.204452	0.361038	0.137072	0.160666	0.234845	0.247157	0.300403	0.338712	0.271207	0.245494	0.231908	0.12827	0.161787	0.0845133	0.520541	0.0814593	0.127713	0.0391601	0.125631	0.0451986	0.000866755	0.0291701	0.209974	0.379084	0.0276324	0.0847842	0.0737519	0.015879	0.089431	0.0728267	0.149003	0.161379	0.0839698	0.0916323	0.228424	0.0880468	0.392561	0.946699	2.57269	11.4191	0.334639	0.375843	0.0589342	0.230585	0.3778442	7.462823
1292	0	-13141.6	-13103	-38.6512	0.8266011	0.306629	0.240011	0.195665	0.167038	0.223207	0.170184	0.307324	0.163127	0.169147	0.401678	0.0985988	0.164454	0.259466	0.229335	0.251139	0.338926	0.282823	0.26583	0.285429	0.100859	0.179575	0.0887246	0.599206	0.0664475	0.0864553	0.0633951	0.0498151	0.0435641	0.151537	0.083538	0.0781096	0.0457352	0.159717	0.0476916	0.0591359	0.272789	0.0235012	0.0113381	0.0848905	0.272043	0.0423761	0.113894	0.181389	0.101205	0.417627	0.964062	2.51711	10.9743	0.337046	0.370171	0.0687389	0.224045	0.3600158	7.425739
1293	1	-13154.9	-13123.5	-31.4026	0.8673655	0.292886	0.116964	0.234998	0.112888	0.231631	0.0964202	0.23687	0.169752	0.13608	0.40973	0.0992077	0.179515	0.204463	0.237177	0.278339	0.277161	0.2369	0.24739	0.211939	0.110912	0.154306	0.0853595	0.474901	0.0208139	0.132822	0.018429	0.146286	0.0310058	0.0198996	0.0800955	0.17138	0.140919	0.00340786	0.0391138	0.0542657	0.0556714	0.114601	0.0703834	0.0832509	0.181146	0.116414	0.113341	0.275687	0.109792	0.432905	0.974005	2.4833	11.50412	0.348447	0.366052	0.0680074	0.217494	0.3861441	6.70472
1294	0	-13151.8	-13112.2	-39.5337	0.8214944	0.319082	0.148581	0.206914	0.165724	0.182874	0.209156	0.322918	0.154383	0.150068	0.373465	0.110686	0.153631	0.236024	0.258332	0.183911	0.332934	0.290957	0.252706	0.226882	0.124819	0.202498	0.10118	0.503402	0.0735198	0.0952532	0.0788952	0.0498041	0.0223947	0.253415	0.119199	0.150817	0.0603419	0.110111	0.137218	0.0995647	0.3148	0.0376092	0.0467004	0.0972044	0.196506	0.0292764	0.138932	0.173826	0.100124	0.415646	0.962737	2.52149	11.46177	0.34948	0.376061	0.0604231	0.214036	0.3626429	7.496516
1295	1	-13153.4	-13125	-28.4254	0.9483744	0.270574	0.101626	0.149022	0.153383	0.158165	0.146199	0.202119	0.119262	0.161268	0.352008	0.0647231	0.186189	0.270084	0.213174	0.213545	0.347631	0.277806	0.264451	0.211939	0.118289	0.154075	0.0648624	0.47886	0.0421208	0.16697	0.0467058	0.0858575	0.0215591	0.00134062	0.105243	0.188501	0.0925401	0.00360697	0.0814334	0.0494859	0.0559149	0.077862	0.0579543	0.116039	0.181146	0.0866919	0.0634117	0.296272	0.126542	0.460665	0.99089	2.4219	9.688219	0.329456	0.379168	0.0661051	0.225272	0.3908593	6.499908
1296	0	-13147.3	-13114.6	-32.6153	0.7653755	0.266959	0.113463	0.122342	0.191432	0.260358	0.136807	0.257055	0.1194	0.169218	0.390264	0.144421	0.170342	0.236024	0.207729	0.262179	0.39083	0.253311	0.240161	0.260197	0.122202	0.14815	0.0750077	0.546842	0.0697117	0.141968	0.0545739	0.0453652	0.0149424	0.148343	0.058546	0.0306708	0.0294418	0.116461	0.0350582	0.040939	0.176041	0.0283321	0.0268688	0.0619781	0.199396	0.0800368	0.0962615	0.244359	0.0881728	0.392811	0.946879	2.57214	11.13192	0.352176	0.368238	0.0608005	0.218785	0.3661171	6.783989
1297	1	-13151.5	-13125	-26.4602	0.9158246	0.236188	0.152215	0.151198	0.170444	0.175434	0.135224	0.208985	0.128368	0.181096	0.338987	0.119399	0.129889	0.212206	0.229931	0.166154	0.311679	0.26549	0.219717	0.258141	0.115558	0.128037	0.126646	0.561827	0.0398517	0.145058	0.0262027	0.0647708	0.0286057	0.00818242	0.0866696	0.165673	0.0946367	0.00138614	0.0546582	0.0780915	0.0421719	0.127012	0.0124742	0.0665554	0.15693	0.0354678	0.0972157	0.21686	0.119868	0.449902	0.984521	2.44571	10.24984	0.355453	0.372293	0.0567547	0.2155	0.3691865	6.271288
1298	0	-13155.3	-13117.1	-38.1452	0.7152296	0.334995	0.173722	0.181474	0.1423	0.186418	0.201029	0.364983	0.187296	0.146593	0.330347	0.0920533	0.163636	0.310653	0.285727	0.168153	0.323648	0.256491	0.211644	0.301909	0.0660577	0.144653	0.130954	0.708354	0.0748436	0.138672	0.101144	0.0540628	0.0183002	0.0920428	0.0814535	0.0572385	0.0191235	0.155166	0.0578771	0.0325051	0.261687	0.0952955	0.0386847	0.105628	0.144246	0.058745	0.0758008	0.229837	0.0774438	0.370628	0.930384	2.62154	11.15755	0.332533	0.385415	0.0605788	0.221473	0.3328118	7.305441
1299	1	-13138.1	-13115.1	-23.0798	1.034562	0.291863	0.104731	0.187508	0.107764	0.196582	0.112809	0.200263	0.128368	0.161023	0.428499	0.0979609	0.133589	0.178557	0.242178	0.21441	0.278431	0.243704	0.23383	0.237375	0.0808449	0.154502	0.0930017	0.351036	0.0246122	0.121159	0.0559567	0.107938	0.0422375	0.0165644	0.0841595	0.1675	0.137337	0.0394778	0.055816	0.0567436	0.0155659	0.086396	0.0360773	0.0919142	0.134733	0.0410906	0.0869914	0.166856	0.143798	0.486899	1.0055	2.3638	8.813787	0.332197	0.374749	0.0628344	0.23022	0.3774603	6.027954
1300	0	-13148.6	-13108.3	-40.2276	0.8204506	0.394387	0.121764	0.201894	0.15725	0.172691	0.201847	0.272915	0.164942	0.134658	0.404216	0.105378	0.145065	0.271554	0.342605	0.188551	0.401273	0.262165	0.251934	0.281516	0.117167	0.145309	0.126105	0.634017	0.0544243	0.172679	0.0975642	0.0207746	0.0142247	0.142041	0.0763782	0.0751055	0.0216974	0.246559	0.0546066	0.0360404	0.257845	0.0292119	0.0314171	0.087142	0.218248	0.069316	0.127194	0.229837	0.0999024	0.415239	0.962464	2.52239	11.591	0.346216	0.36509	0.0616255	0.227069	0.3675461	7.561509
1301	1	-13149.3	-13122.2	-27.1552	0.9897019	0.324533	0.163957	0.195194	0.178003	0.196582	0.131335	0.174109	0.175345	0.110156	0.359635	0.0932558	0.168193	0.180505	0.239054	0.21153	0.236678	0.248553	0.252124	0.184879	0.0756681	0.117996	0.144355	0.510826	0.0288004	0.15168	0.0461129	0.0906549	0.0389543	0.0300683	0.0529376	0.220738	0.232071	0.0135724	0.0522131	0.0543145	0.00272727	0.0835173	0.0573111	0.0772724	0.109936	0.0369028	0.100941	0.239948	0.134894	0.473634	0.998272	2.3932	9.563699	0.33913	0.374388	0.0602105	0.226272	0.3700665	6.393137
1302	0	-13150.9	-13110	-40.9426	0.8508766	0.295416	0.203156	0.219399	0.20138	0.237623	0.148541	0.229396	0.18414	0.169531	0.389148	0.0928527	0.159752	0.231735	0.240267	0.272553	0.387291	0.341707	0.228943	0.255366	0.132496	0.161483	0.116829	0.552368	0.0603743	0.0769084	0.0605407	0.0425094	0.0205131	0.198782	0.093738	0.0631237	0.0199415	0.193398	0.0760786	0.0603709	0.222455	0.0523236	0.0888567	0.0581231	0.224009	0.100498	0.213135	0.246971	0.10633	0.426838	0.970113	2.49672	12.42535	0.343428	0.384549	0.0586469	0.213376	0.3901391	7.62402
1303	1	-13144.2	-13114.2	-30.0368	0.8524539	0.290176	0.144983	0.189439	0.140436	0.217775	0.133514	0.216565	0.141316	0.14421	0.416151	0.106018	0.163995	0.211215	0.224193	0.173542	0.286601	0.235841	0.228558	0.314448	0.07079	0.131269	0.102205	0.547685	0.0515996	0.11098	0.0519221	0.117889	0.0799577	0.0473729	0.0852527	0.18414	0.222253	0.0129993	0.0571413	0.0412845	0.00209143	0.0597234	0.036079	0.0891042	0.165353	0.0773314	0.0603792	0.185603	0.106661	0.427425	0.970493	2.49542	11.22736	0.34133	0.382093	0.0569973	0.21958	0.4045514	6.569379
1304	0	-13154.5	-13119.3	-35.1811	0.7965678	0.294643	0.219736	0.173606	0.139391	0.237623	0.115806	0.284769	0.120144	0.158028	0.248909	0.116635	0.134609	0.24235	0.212975	0.245027	0.339906	0.276116	0.176426	0.247491	0.122054	0.155817	0.106773	0.652607	0.0214531	0.127351	0.0695577	0.0618628	0.0101595	0.151922	0.10002	0.0323998	0.0230733	0.188636	0.0613033	0.0790396	0.222111	0.0107594	0.110441	0.0513593	0.312888	0.0908759	0.13258	0.191598	0.0948282	0.405749	0.955999	2.54342	10.72077	0.337475	0.38343	0.0614766	0.217618	0.3798669	7.070832
1305	1	-13158.7	-13125	-33.6821	0.90269	0.237404	0.11245	0.255953	0.176	0.2296	0.149879	0.280234	0.202216	0.144565	0.415686	0.115613	0.1304	0.186073	0.251323	0.177651	0.263171	0.274368	0.222714	0.22933	0.0615004	0.226901	0.13316	0.495401	0.0486676	0.180218	0.115593	0.0689835	0.0519162	0.00910715	0.055324	0.32777	0.185115	0.0119297	0.0473581	0.104934	0.00893597	0.0506108	0.0579061	0.0796004	0.132869	0.0618912	0.117092	0.240227	0.117152	0.445414	0.981799	2.45564	12.22349	0.369962	0.356402	0.0607375	0.212899	0.3916174	6.927641
1306	0	-13151.5	-13111.4	-40.1118	0.9766225	0.334583	0.163697	0.23417	0.143847	0.158869	0.177851	0.258137	0.152643	0.163267	0.421534	0.137038	0.158272	0.329283	0.251869	0.221978	0.406646	0.330303	0.25844	0.23969	0.101524	0.140608	0.0911245	0.558944	0.0626669	0.126058	0.0520131	0.0672865	0.0385577	0.167495	0.0890003	0.0959134	0.0885902	0.250274	0.0561375	0.0176962	0.227841	0.0610787	0.00759875	0.147341	0.182538	0.100733	0.102138	0.239948	0.132266	0.469611	0.996016	2.40211	11.73088	0.339465	0.372732	0.0629112	0.224893	0.3798669	7.615223
1307	1	-13153.1	-13114.6	-38.4994	0.7897145	0.388219	0.180546	0.175579	0.136302	0.251667	0.159721	0.192812	0.181405	0.158685	0.343782	0.14938	0.176639	0.207534	0.231888	0.243887	0.29682	0.304715	0.198094	0.231509	0.116377	0.172183	0.124255	0.586465	0.0647034	0.18691	0.117045	0.0971263	0.00979085	0.0047272	0.118524	0.197556	0.304414	0.0112885	0.0455155	0.0957727	0.0450473	0.105563	0.0345031	0.106515	0.163968	0.133599	0.0851875	0.220154	0.0933683	0.40296	0.954064	2.54961	12.13457	0.345386	0.383208	0.0621562	0.20925	0.3443459	7.356377
1308	0	-13157.9	-13118.7	-39.2309	0.912513	0.277921	0.158448	0.184067	0.130767	0.21355	0.144196	0.416525	0.184282	0.184104	0.453727	0.0849395	0.158597	0.28461	0.251869	0.22626	0.401012	0.396172	0.184119	0.268709	0.100333	0.151206	0.129169	0.556304	0.0795099	0.070738	0.0629887	0.0817804	0.00788055	0.209991	0.0745768	0.0512215	0.0608044	0.149146	0.0553343	0.079536	0.252569	0.0192349	0.0118297	0.0597036	0.214533	0.0692401	0.140693	0.186512	0.119184	0.448778	0.983843	2.44819	12.50806	0.350549	0.365643	0.0625321	0.221276	0.3777302	7.47871
1309	1	-13150	-13122.3	-27.7014	0.7789865	0.226468	0.150307	0.160376	0.13779	0.193245	0.172511	0.263755	0.143014	0.139377	0.319807	0.116598	0.168501	0.184685	0.243487	0.189205	0.321652	0.267752	0.204661	0.196743	0.0954214	0.161637	0.0498734	0.451225	0.0652402	0.161731	0.0712769	0.0894518	0.012469	0.0192468	0.0230242	0.129904	0.244548	0.0101267	0.118082	0.0504391	0.0571527	0.0674352	0.0590332	0.126044	0.101553	0.0536178	0.0697718	0.20256	0.0910801	0.398534	0.950958	2.55943	11.44792	0.362384	0.372612	0.0606799	0.204324	0.3640753	6.290798
1310	0	-13147.6	-13115.4	-32.2879	0.9097043	0.260717	0.105487	0.184838	0.0898661	0.243177	0.113107	0.244131	0.188418	0.165452	0.372955	0.0951913	0.172253	0.18538	0.265581	0.2045	0.329444	0.27948	0.240215	0.285133	0.116094	0.17512	0.135769	0.447753	0.0579474	0.135738	0.0905429	0.0348616	0.00739664	0.160416	0.0542271	0.0369201	0.0497241	0.184188	0.0274221	0.0567405	0.234048	0.00907865	0.0521669	0.0688169	0.232374	0.0491484	0.185778	0.210462	0.118604	0.447821	0.983264	2.45031	10.66745	0.342766	0.38251	0.0583915	0.216333	0.388785	6.838058
1311	1	-13143.7	-13109.9	-33.7514	0.8041608	0.317927	0.161519	0.178172	0.181851	0.242942	0.183168	0.25437	0.158251	0.136958	0.389357	0.0996008	0.167252	0.278192	0.263737	0.222066	0.271815	0.287428	0.240634	0.203704	0.104741	0.166293	0.0958737	0.525848	0.086389	0.169287	0.0515321	0.0709743	0.0192617	0.00756565	0.119634	0.186673	0.178263	0.0163586	0.0856404	0.0354017	0.0203844	0.113819	0.0359115	0.0751531	0.143975	0.0600886	0.0809861	0.250518	0.0964438	0.408804	0.958101	2.53665	10.48213	0.353611	0.364571	0.0615432	0.220275	0.3622615	6.939514
1312	0	-13136.6	-13106.5	-30.1074	0.860592	0.276388	0.0998456	0.178825	0.146742	0.179761	0.142598	0.297729	0.159867	0.117272	0.330413	0.0832326	0.16953	0.198517	0.2463	0.199446	0.321799	0.319023	0.208151	0.194225	0.096996	0.166903	0.124414	0.507543	0.0662841	0.136561	0.0461828	0.0564636	0.0340005	0.143697	0.0831763	0.0714512	0.0295403	0.12556	0.0690836	0.0364331	0.200856	0.0186581	0.0565871	0.0835262	0.195745	0.0667942	0.110086	0.195772	0.108372	0.430431	0.972427	2.48877	10.84976	0.354881	0.370734	0.0578137	0.216572	0.3585308	6.59198
1313	1	-13163.8	-13120.7	-43.0326	0.9101728	0.391974	0.143374	0.206225	0.211873	0.300172	0.160567	0.325529	0.142214	0.167865	0.309346	0.174905	0.157853	0.265611	0.190479	0.238514	0.466644	0.278627	0.206978	0.286234	0.14954	0.176618	0.122993	0.550346	0.0412406	0.178449	0.0956165	0.0693009	0.0561183	0.0351703	0.0890929	0.219391	0.210648	0.0463113	0.103791	0.0637377	0.0867337	0.133784	0.0557436	0.103136	0.11905	0.0610061	0.10123	0.362472	0.118701	0.447981	0.983361	2.44996	12.55635	0.347781	0.365964	0.0634666	0.222789	0.355516	7.856505
