Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
30	0	-13218.6	-13171.8	-46.7653	0.2794891	0.400142	0.171361	0.258499	0.20954	0.246272	0.13492	0.293223	0.164386	0.126699	0.408471	0.132837	0.123448	0.191932	0.357165	0.221384	0.400933	0.285402	0.237113	0.28432	0.0767695	0.246929	0.154519	0.612641	0.209899	0.0294166	0.0909815	0.248346	0.039547	0.332882	0.147667	0.057069	0.0758096	0.0320702	0.0434641	0.0420996	0.0475899	0.0945561	0.166	0.159361	0.0608017	0.0257331	0.208293	0.130801	0.0233188	0.583952	0.0266268	0.0401877	0.284885	0.0410293	0.00377933	0.0886668	0.559694	3.34786	0.322615	0.385679	0.0488083	0.242897	7.981294
31	1	-13252.1	-13203.1	-49.015	0.2817836	0.398862	0.000234225	0.234857	0.163962	0.260698	0.21878	0.282858	0.173135	0.19565	0.446846	0.0982009	0.143051	0.246445	0.315428	0.180488	0.359763	0.347833	0.278347	0.266466	0.104014	0.180064	0.103095	0.600379	0.00231291	0.072887	0.0747594	0.139802	0.0924573	0.0204328	0.218832	0.0754016	0.552204	0.270902	0.127807	0.0525878	0.156322	0.193156	0.105458	0.031333	0.284696	0.0323945	0.0126471	0.0904173	0.0152429	0.60594	0.0251256	0.0532347	0.236687	0.0637699	0.00393424	0.0904216	0.563904	3.34174	0.329876	0.385435	0.0418284	0.242861	8.206267
32	0	-13216.4	-13170.3	-46.0403	0.2718541	0.282873	0.146765	0.249711	0.164755	0.2672	0.161938	0.256479	0.226461	0.172916	0.502787	0.153458	0.161186	0.205312	0.274196	0.21766	0.384515	0.303541	0.294507	0.270754	0.0835954	0.182362	0.104932	0.59764	0.222331	0.0580342	0.106307	0.199326	0.0515497	0.316398	0.152132	0.0527396	0.107342	0.0408839	0.0640519	0.0473333	0.0497882	0.102209	0.145019	0.111029	0.0606773	0.0364485	0.241504	0.0781536	0.0302792	0.482756	0.0345747	0.0327026	0.36992	0.0497676	0.00329033	0.082866	0.545365	3.36848	0.317632	0.396886	0.047767	0.237715	7.9088
33	1	-13239.6	-13196.4	-43.237	0.2550277	0.326012	0.000294214	0.206907	0.130296	0.229805	0.173795	0.188731	0.160067	0.141335	0.45537	0.109563	0.181084	0.234826	0.349583	0.224896	0.311688	0.26692	0.23246	0.246746	0.09462	0.217488	0.144667	0.560094	0.00272236	0.0978385	0.0513541	0.145556	0.119082	0.0404011	0.24713	0.0841911	0.366196	0.233082	0.152893	0.0528273	0.129688	0.176322	0.0653342	0.0301339	0.274484	0.0358523	0.0290689	0.10706	0.0154675	0.61487	0.0254959	0.0392824	0.240175	0.0647096	0.0023544	0.0703441	0.511969	3.41533	0.335962	0.392547	0.0450378	0.226454	7.628465
34	0	-13220.7	-13172	-48.6932	0.2734692	0.318203	0.179501	0.223275	0.163171	0.263799	0.187504	0.350844	0.148791	0.22077	0.380921	0.171402	0.128516	0.283517	0.342122	0.289215	0.327674	0.282358	0.283107	0.29652	0.104877	0.146602	0.134046	0.70498	0.258761	0.0686179	0.0818665	0.322751	0.0356633	0.229537	0.141388	0.021606	0.144232	0.0377569	0.0695613	0.0155792	0.104613	0.0757534	0.166729	0.111844	0.0491025	0.0330868	0.218421	0.0554997	0.0312096	0.467992	0.0327995	0.0256868	0.375354	0.0669578	0.00339038	0.0840878	0.548438	3.36408	0.313132	0.391263	0.0612584	0.234347	8.174086
35	1	-13245.6	-13198.8	-46.8685	0.2819892	0.389677	0.00198691	0.213123	0.19527	0.229805	0.210174	0.28109	0.250699	0.129008	0.367866	0.189995	0.153181	0.20394	0.245098	0.213677	0.488181	0.32827	0.186867	0.287875	0.105113	0.169439	0.153597	0.691444	0.00524157	0.0990859	0.0325298	0.152754	0.0826621	0.0737189	0.20279	0.103901	0.332815	0.277748	0.12779	0.0535987	0.0951046	0.204097	0.053553	0.0252675	0.222755	0.0180896	0.0474553	0.0952793	0.0157536	0.626242	0.0259675	0.0456414	0.229653	0.056743	0.0039483	0.0905791	0.564279	3.34119	0.335962	0.392547	0.0450378	0.226454	7.991613
36	0	-13223.2	-13169.7	-53.5008	0.2790302	0.399839	0.199976	0.293066	0.163171	0.225756	0.21529	0.31348	0.189085	0.242022	0.570722	0.136441	0.175507	0.305103	0.254844	0.289215	0.516655	0.240378	0.268842	0.28412	0.118878	0.199188	0.115395	0.581802	0.346608	0.15445	0.097767	0.210033	0.0478171	0.266476	0.13117	0.0472655	0.088631	0.0621435	0.0788671	0.0151758	0.0587275	0.0728294	0.181229	0.135134	0.0421713	0.0718558	0.172089	0.0756264	0.0314539	0.471655	0.0330563	0.0223932	0.378292	0.0631488	0.00374879	0.0883165	0.558847	3.34909	0.314029	0.390752	0.0611783	0.234041	8.654841
37	1	-13239.4	-13200.7	-38.6121	0.281416	0.311486	0.00513044	0.232904	0.179549	0.169755	0.184279	0.226043	0.179078	0.105855	0.33807	0.136446	0.136216	0.216504	0.301653	0.163688	0.349762	0.25918	0.224451	0.232424	0.0963464	0.195089	0.125488	0.526283	0.00235002	0.0466301	0.0270689	0.154067	0.0686257	0.0301417	0.174093	0.11491	0.355139	0.261702	0.0819695	0.0891774	0.104219	0.247843	0.114852	0.0415771	0.211992	0.0355329	0.0391191	0.069281	0.0158602	0.627048	0.0266381	0.0498729	0.223013	0.0575684	0.00390917	0.0901402	0.563232	3.34272	0.335858	0.392426	0.0453315	0.226384	7.165971
38	0	-13216.9	-13167.1	-49.8406	0.2836458	0.370774	0.148202	0.1995	0.188621	0.250731	0.171339	0.342044	0.242928	0.228071	0.35263	0.112864	0.169228	0.263731	0.29565	0.289215	0.41046	0.333569	0.262684	0.273546	0.109354	0.159891	0.114141	0.639016	0.355527	0.107087	0.124283	0.203701	0.0732871	0.30091	0.10898	0.058108	0.071524	0.0786354	0.0242098	0.0314143	0.104792	0.0674899	0.158856	0.109846	0.0370835	0.0317097	0.214815	0.0983761	0.0321973	0.482803	0.0338375	0.0229224	0.387233	0.041007	0.00406267	0.0918493	0.567288	3.3368	0.366953	0.356181	0.0557657	0.221101	8.288823
39	1	-13249.7	-13206.4	-43.3572	0.2655723	0.370489	0.00404282	0.15928	0.104656	0.269504	0.189403	0.334497	0.16784	0.121083	0.329544	0.122615	0.143058	0.297803	0.353798	0.214216	0.387682	0.355006	0.179179	0.225537	0.0926435	0.147628	0.120759	0.643367	0.00168019	0.0524039	0.0206624	0.221703	0.047805	0.0168519	0.190216	0.0662569	0.435082	0.242056	0.111281	0.086895	0.110437	0.166452	0.0706647	0.112599	0.212867	0.0419512	0.0590221	0.0399693	0.0145036	0.622346	0.0264384	0.0494989	0.22134	0.0658727	0.0029183	0.0781442	0.533195	3.38574	0.335858	0.392426	0.0453315	0.226384	7.640483
40	0	-13226.5	-13178.8	-47.6717	0.2860677	0.403163	0.227301	0.250868	0.160653	0.244085	0.159263	0.317712	0.234359	0.131791	0.404573	0.138124	0.164314	0.241849	0.265947	0.312649	0.313819	0.254451	0.249766	0.39668	0.116471	0.242816	0.0944069	0.648198	0.263319	0.0404485	0.0619949	0.230928	0.108085	0.266612	0.105482	0.0384011	0.0951935	0.0618458	0.0186339	0.0252334	0.063534	0.0626886	0.172605	0.126908	0.0545772	0.0564559	0.179358	0.0663683	0.0357078	0.400851	0.028	0.0385658	0.42865	0.0682248	0.00423336	0.0937104	0.571646	3.33041	0.331851	0.375931	0.0588579	0.23336	8.071933
41	1	-13236.4	-13190.6	-45.7525	0.2867055	0.342015	0.0229732	0.21228	0.112526	0.221208	0.182548	0.334497	0.165651	0.127614	0.420492	0.144849	0.150605	0.221326	0.260235	0.213306	0.394601	0.293714	0.340169	0.21092	0.0980967	0.217339	0.176566	0.536349	0.00156067	0.0872188	0.0330033	0.267824	0.0631831	0.0416075	0.220375	0.0872207	0.445086	0.303542	0.093753	0.13111	0.0823916	0.216593	0.0548758	0.050832	0.174062	0.032026	0.0722725	0.0216021	0.015619	0.600489	0.0289386	0.0429844	0.242272	0.0696973	0.00427899	0.0942013	0.572786	3.32873	0.328639	0.396692	0.0458243	0.228845	7.88002
42	0	-13220.2	-13173.1	-47.1682	0.3073122	0.252016	0.244877	0.257348	0.172776	0.181088	0.235506	0.283626	0.204175	0.231078	0.531663	0.148078	0.166622	0.277296	0.296206	0.234724	0.330241	0.287304	0.281559	0.3231	0.0785807	0.194155	0.100052	0.566458	0.164368	0.0737561	0.0706393	0.246458	0.049662	0.370446	0.091167	0.0112877	0.0712333	0.086692	0.0468545	0.0300476	0.0306803	0.0700737	0.247694	0.108556	0.0286417	0.0388765	0.217497	0.0884241	0.0316273	0.469847	0.033078	0.0341587	0.385452	0.0458376	0.00590719	0.110194	0.607881	3.27602	0.323459	0.380652	0.0595971	0.236291	8.021583
43	1	-13203.4	-13158.8	-44.6739	0.257613	0.27779	0.161978	0.222811	0.196859	0.221208	0.195839	0.30845	0.135371	0.182899	0.356202	0.132803	0.141574	0.265863	0.285909	0.197185	0.430122	0.311045	0.253422	0.275688	0.124425	0.196437	0.0877128	0.597576	0.00146075	0.0863634	0.0213811	0.24237	0.0814854	0.0336112	0.283587	0.117974	0.233117	0.221427	0.130193	0.0639734	0.130377	0.246118	0.0728446	0.0114854	0.108784	0.0335381	0.0429597	0.0499376	0.015619	0.600489	0.0289386	0.0429844	0.242272	0.0696973	0.00248571	0.0722403	0.517268	3.40801	0.328639	0.396692	0.0458243	0.228845	7.772156
44	0	-13212.6	-13166	-46.5721	0.3018307	0.356092	0.199259	0.258835	0.166655	0.241727	0.243016	0.354299	0.163681	0.134517	0.445867	0.149142	0.098359	0.321129	0.296206	0.300048	0.39199	0.280404	0.186484	0.320764	0.0796231	0.193203	0.134259	0.596299	0.225186	0.0446584	0.110254	0.181424	0.0598802	0.222658	0.0988933	0.0195555	0.0765405	0.102964	0.0282701	0.0659805	0.0103069	0.0751582	0.245769	0.142185	0.00885056	0.0770768	0.189213	0.0652946	0.0305229	0.45344	0.0402163	0.0329659	0.388999	0.053856	0.00544498	0.10592	0.598864	3.28977	0.331004	0.37664	0.0588857	0.233471	7.961975
45	1	-13219	-13171.7	-47.3069	0.2900702	0.259778	0.25302	0.257465	0.149793	0.28234	0.200993	0.266777	0.177043	0.136998	0.484223	0.162372	0.13434	0.260351	0.241241	0.287291	0.360971	0.303244	0.179804	0.238868	0.10382	0.177658	0.138475	0.663366	0.00456902	0.0923703	0.0525147	0.100433	0.141517	0.0360736	0.244922	0.119818	0.233117	0.300287	0.182937	0.11405	0.136886	0.199167	0.0845463	0.0391779	0.0741175	0.0206723	0.0522168	0.0858268	0.016774	0.599253	0.0331095	0.0481255	0.249725	0.0530135	0.00452446	0.0967961	0.578744	3.31994	0.327398	0.395193	0.0494289	0.22798	8.035451
46	0	-13212	-13168.3	-43.6207	0.30706	0.350417	0.170709	0.206533	0.138458	0.206814	0.166385	0.268735	0.202729	0.147965	0.376009	0.129527	0.19426	0.284778	0.237404	0.259856	0.304765	0.328654	0.263591	0.274848	0.111148	0.2534	0.100665	0.633292	0.2051	0.0571386	0.103679	0.186087	0.0383381	0.216961	0.127694	0.0570766	0.0418322	0.0752733	0.0277982	0.0591495	0.023298	0.0706244	0.196808	0.125053	0.0155721	0.133137	0.226195	0.0690827	0.030402	0.451645	0.0400571	0.0511549	0.387459	0.0392829	0.00588546	0.109997	0.607471	3.27665	0.331004	0.37664	0.0588857	0.233471	7.666837
47	1	-13217.3	-13174.3	-43.0464	0.2600037	0.353461	0.154835	0.232589	0.138108	0.229128	0.170918	0.335374	0.1722	0.165639	0.474504	0.0586005	0.225879	0.256142	0.272762	0.23227	0.339741	0.279776	0.241611	0.237073	0.102259	0.235611	0.0958019	0.532891	0.00449379	0.0689067	0.0261383	0.133724	0.0927005	0.10141	0.246093	0.059362	0.215861	0.168543	0.0792792	0.136609	0.119674	0.236589	0.0633357	0.0520865	0.0975245	0.0115724	0.061264	0.097064	0.0168525	0.602057	0.0332644	0.0461086	0.250893	0.0508243	0.00261114	0.0740036	0.522112	3.40127	0.3263	0.393869	0.0526142	0.227216	7.609404
48	0	-13217.9	-13167.7	-50.229	0.2802159	0.390523	0.173646	0.217058	0.123711	0.207267	0.207193	0.267895	0.166403	0.149125	0.438557	0.199816	0.155042	0.30352	0.255674	0.257636	0.413942	0.296592	0.243034	0.392811	0.0917627	0.1699	0.146018	0.667722	0.207	0.0683522	0.0884898	0.358413	0.0357651	0.377105	0.090836	0.112617	0.0813632	0.0634473	0.0432177	0.0536354	0.00929249	0.0798365	0.244059	0.134504	0.0346537	0.0183402	0.211098	0.0807971	0.0264643	0.517564	0.0348688	0.0421591	0.337274	0.0416699	0.003828	0.0892222	0.561032	3.34592	0.336735	0.371272	0.0588125	0.23318	8.32767
49	1	-13208.1	-13167.4	-40.6807	0.2932942	0.346789	0.171753	0.233891	0.173277	0.180916	0.167075	0.332947	0.15187	0.14992	0.379664	0.13804	0.194056	0.259787	0.251263	0.17469	0.318525	0.330407	0.243719	0.248361	0.0903062	0.150318	0.0910031	0.636197	0.0193841	0.0666822	0.0233513	0.176937	0.102064	0.0506992	0.161799	0.079312	0.236673	0.237602	0.0720042	0.0965856	0.0769029	0.187903	0.0791833	0.0550026	0.0790076	0.0156438	0.080752	0.0605676	0.0172116	0.594451	0.0315522	0.0418217	0.25024	0.0647241	0.00476714	0.0992896	0.584367	3.31158	0.329018	0.397149	0.044724	0.229109	7.372832
50	0	-13217.9	-13162.3	-55.583	0.2860689	0.299494	0.172499	0.294479	0.171229	0.301768	0.21479	0.345345	0.178818	0.168594	0.566776	0.16518	0.142996	0.314857	0.330813	0.305542	0.38399	0.406592	0.229315	0.291896	0.123101	0.258453	0.144511	0.706025	0.218077	0.14722	0.102365	0.223182	0.0471889	0.341855	0.180009	0.0315796	0.0960635	0.118933	0.0256361	0.0171372	0.0352199	0.0530181	0.263011	0.119141	0.00935432	0.0619674	0.189684	0.0653632	0.0227355	0.534244	0.034163	0.0364834	0.324742	0.0476327	0.00423344	0.0937113	0.571648	3.33041	0.334842	0.371367	0.0584819	0.235309	8.863068
51	1	-13214.9	-13174.8	-40.0952	0.2720015	0.304447	0.167242	0.153968	0.140008	0.209038	0.14244	0.248723	0.191739	0.162433	0.30864	0.122882	0.143516	0.24376	0.33092	0.17469	0.344539	0.293961	0.260766	0.287924	0.129176	0.177923	0.106971	0.45884	0.0152797	0.0971224	0.0937554	0.215124	0.0806192	0.0905166	0.157679	0.110927	0.272301	0.26434	0.0786221	0.100769	0.10801	0.130285	0.0497351	0.0504559	0.0870172	0.029343	0.0686657	0.109167	0.0162123	0.632897	0.0273101	0.0397447	0.216595	0.0672412	0.00329939	0.0829774	0.545647	3.36808	0.327353	0.39514	0.0495043	0.228003	7.314281
52	0	-13215.6	-13168.5	-47.1695	0.2852595	0.314431	0.151014	0.207119	0.21299	0.258557	0.183628	0.24769	0.148166	0.186927	0.351882	0.121332	0.167749	0.316763	0.213385	0.279331	0.461828	0.326333	0.246743	0.315612	0.114773	0.196938	0.157962	0.615377	0.174761	0.0865855	0.0500399	0.232167	0.0847878	0.349781	0.153331	0.0431175	0.117998	0.0602312	0.0234295	0.0153966	0.0169115	0.0848477	0.252574	0.149385	0.0192584	0.0443051	0.238098	0.0281787	0.0223779	0.523456	0.0394814	0.0359096	0.331892	0.0468836	0.00417594	0.0930888	0.570197	3.33254	0.336011	0.372663	0.0551967	0.23613	8.021717
53	1	-13198.8	-13165.2	-33.656	0.2815999	0.309959	0.167242	0.193433	0.135087	0.248046	0.13357	0.224212	0.154686	0.11665	0.367337	0.120212	0.121559	0.213514	0.201571	0.17469	0.377803	0.311783	0.28569	0.190155	0.0928033	0.18549	0.0885006	0.462779	0.0302323	0.0535432	0.0231843	0.150947	0.0732048	0.0484698	0.187672	0.0961646	0.277798	0.204144	0.0802864	0.081742	0.101584	0.151414	0.0488213	0.0209915	0.0368771	0.0329677	0.034312	0.0592411	0.0186984	0.58217	0.0314634	0.0406667	0.249535	0.0774671	0.0039217	0.090281	0.563568	3.34223	0.327353	0.39514	0.0495043	0.228003	6.670367
54	0	-13211.2	-13167.3	-43.9481	0.3087946	0.320238	0.163261	0.227246	0.196593	0.229132	0.145275	0.308273	0.148166	0.190868	0.51821	0.104731	0.148788	0.218904	0.219298	0.247502	0.293252	0.3132	0.228897	0.307044	0.0830731	0.155135	0.147841	0.536115	0.19024	0.0578899	0.0884125	0.181677	0.0472821	0.319414	0.157079	0.111179	0.124485	0.10346	0.00601868	0.0302852	0.0467686	0.0562078	0.183643	0.133668	0.0156891	0.0212646	0.355558	0.0183056	0.0218262	0.464499	0.0429779	0.0390898	0.385064	0.046543	0.0060358	0.111352	0.610281	3.27233	0.340687	0.383374	0.0559649	0.219975	7.699571
55	1	-13214.9	-13180.2	-34.7644	0.2871011	0.292297	0.130133	0.16191	0.161064	0.273709	0.126038	0.197653	0.166177	0.120232	0.423291	0.128697	0.144433	0.210992	0.242855	0.200974	0.42135	0.293067	0.193499	0.191448	0.134488	0.203499	0.0957985	0.470304	0.0443214	0.0520788	0.076689	0.142147	0.0794851	0.0232498	0.187776	0.0759357	0.224728	0.158957	0.0878805	0.0500451	0.104112	0.185937	0.0683804	0.0384689	0.10018	0.0308993	0.0350919	0.0309367	0.0186752	0.581449	0.0298976	0.0453692	0.249226	0.0753835	0.00430744	0.094506	0.573491	3.3277	0.325525	0.396056	0.0498868	0.228532	6.781208
56	0	-13205.8	-13161.6	-44.1113	0.291897	0.397464	0.181673	0.209962	0.154928	0.289294	0.150908	0.310376	0.167666	0.151165	0.444255	0.128717	0.128504	0.210566	0.347927	0.189629	0.307656	0.308562	0.214465	0.257493	0.119082	0.126402	0.113991	0.614341	0.254241	0.0382089	0.0916644	0.222092	0.0824465	0.205737	0.134032	0.0839329	0.0613978	0.0863048	0.00312337	0.0372187	0.0651333	0.0760894	0.183643	0.152608	0.0384691	0.0461352	0.277004	0.0513932	0.0215391	0.498021	0.0402839	0.0366395	0.360927	0.0425894	0.00466107	0.0982081	0.58194	3.31519	0.337314	0.389478	0.0554109	0.217797	7.715899
57	1	-13201.9	-13166.3	-35.5889	0.284088	0.28056	0.16735	0.173397	0.138529	0.279302	0.134964	0.257935	0.12172	0.145276	0.346572	0.139769	0.153529	0.207962	0.269463	0.209592	0.345222	0.331369	0.223182	0.18264	0.117854	0.165313	0.0651585	0.486145	0.0495089	0.0615027	0.0204516	0.162461	0.0874166	0.0833071	0.185611	0.111796	0.188878	0.186982	0.109825	0.0485122	0.128478	0.172484	0.0677392	0.0445086	0.0869867	0.0499394	0.0150578	0.059406	0.0188627	0.586954	0.0301807	0.0363202	0.251585	0.0760972	0.00409353	0.0921887	0.568087	3.33563	0.325525	0.396056	0.0498868	0.228532	6.863655
58	0	-13215.2	-13172.4	-42.7354	0.2879279	0.28228	0.185312	0.186063	0.181965	0.183086	0.192814	0.339771	0.161923	0.165973	0.3697	0.116317	0.188525	0.277951	0.302151	0.239512	0.338403	0.304083	0.240995	0.332339	0.086799	0.150453	0.128707	0.669808	0.154883	0.0350715	0.079071	0.18018	0.0509039	0.292427	0.105651	0.0174968	0.0759116	0.0731201	0.00827031	0.0432774	0.0380426	0.0795439	0.24193	0.152608	0.0169128	0.0153565	0.249969	0.0427497	0.0230736	0.52176	0.0421783	0.021887	0.344771	0.04633	0.00436725	0.095143	0.574961	3.32553	0.336998	0.389113	0.0562959	0.217593	7.578305
59	1	-13205.5	-13171.9	-33.6367	0.2770926	0.287551	0.153218	0.143191	0.168752	0.205388	0.141337	0.236214	0.152476	0.14672	0.329247	0.138473	0.125173	0.266531	0.215663	0.217029	0.317359	0.256738	0.197881	0.273755	0.0925858	0.10943	0.124002	0.570968	0.0285284	0.0579362	0.00876529	0.213007	0.0677519	0.0301703	0.123658	0.0978331	0.200516	0.275029	0.0921584	0.014592	0.119454	0.145182	0.10014	0.015414	0.0455962	0.0489592	0.0522375	0.0618228	0.024939	0.533665	0.0384294	0.036701	0.317413	0.0488527	0.00362146	0.0868394	0.55525	3.35429	0.352593	0.37953	0.0488807	0.218996	6.668431
60	0	-13209.5	-13171.4	-38.1071	0.295646	0.36993	0.21979	0.159333	0.120598	0.269378	0.196023	0.305631	0.157644	0.200386	0.376133	0.164497	0.140056	0.250443	0.302151	0.244994	0.27245	0.263011	0.198949	0.236728	0.0895772	0.191887	0.125223	0.516165	0.210588	0.0497687	0.0610923	0.167721	0.039476	0.201593	0.119988	0.0138239	0.0744926	0.0618041	0.0245771	0.0254766	0.101215	0.0562305	0.151319	0.0667458	0.030936	0.0153859	0.206123	0.0661414	0.0309842	0.391958	0.0533288	0.0188075	0.435916	0.0690053	0.00494877	0.101112	0.588418	3.30552	0.331551	0.387568	0.0641522	0.216729	7.115477
61	1	-13207.6	-13161.5	-46.1064	0.3017871	0.349086	0.22204	0.250407	0.123685	0.192319	0.239388	0.34404	0.197509	0.189021	0.322998	0.15143	0.154606	0.294085	0.275788	0.200175	0.409484	0.309046	0.251138	0.315191	0.095818	0.185182	0.124002	0.604611	0.0349591	0.0667662	0.0617906	0.235112	0.0628418	0.0668058	0.212484	0.110966	0.234306	0.268722	0.0978627	0.0532582	0.103036	0.184147	0.0702123	0.0452263	0.0452211	0.0415569	0.0287912	0.0902886	0.0273218	0.458357	0.0381965	0.0297942	0.384818	0.0615122	0.00544139	0.105886	0.598792	3.28988	0.336748	0.389527	0.0567724	0.216953	7.915404
62	0	-13222.2	-13181.9	-40.3774	0.288249	0.332796	0.201128	0.216675	0.125395	0.186637	0.170577	0.318933	0.194664	0.117421	0.437676	0.109938	0.123982	0.280202	0.261163	0.230687	0.355865	0.18909	0.234173	0.296306	0.0621412	0.191711	0.127817	0.495065	0.224448	0.0560846	0.0556485	0.210179	0.0451562	0.276251	0.0870358	0.0707814	0.168799	0.0687415	0.052357	0.0369043	0.109313	0.0514323	0.145822	0.0860987	0.00586824	0.0108793	0.233877	0.0867872	0.027276	0.460378	0.0469463	0.0177145	0.383745	0.063941	0.00439061	0.0953906	0.57553	3.32469	0.345307	0.373207	0.0655154	0.21597	7.342508
63	1	-13214.2	-13171.9	-42.3174	0.2660499	0.299422	0.0986278	0.198505	0.101776	0.264893	0.123205	0.263123	0.159394	0.199602	0.290368	0.0764798	0.196997	0.211925	0.308646	0.25604	0.374909	0.309046	0.232621	0.261759	0.0999234	0.192402	0.124002	0.545607	0.0123126	0.0528492	0.0393486	0.209966	0.0667689	0.0307505	0.288091	0.0887836	0.336295	0.225078	0.123848	0.103875	0.120747	0.20996	0.0436705	0.0571809	0.0778915	0.0415553	0.122978	0.0952855	0.0265331	0.502542	0.036873	0.0317044	0.357997	0.0443506	0.00294564	0.0785014	0.534133	3.38442	0.334512	0.379186	0.0563954	0.229906	7.536509
64	0	-13213.5	-13172.4	-41.1645	0.3116843	0.37027	0.164263	0.204786	0.179182	0.312916	0.154126	0.232308	0.182341	0.168993	0.42564	0.100727	0.134146	0.275829	0.327726	0.201249	0.365461	0.367292	0.205569	0.225615	0.067558	0.171726	0.120137	0.560748	0.232676	0.0794027	0.0675927	0.162326	0.0631068	0.248955	0.0809061	0.0938781	0.0850024	0.0460855	0.0485992	0.0511637	0.0714322	0.0565913	0.129694	0.110399	0.00243646	0.00881331	0.192536	0.0710091	0.0231888	0.418035	0.0515524	0.0194526	0.421395	0.0663757	0.00629088	0.11361	0.614913	3.26519	0.349751	0.365141	0.0663585	0.21875	7.421214
65	1	-13214.4	-13168.5	-45.8758	0.2947755	0.330775	0.158791	0.18474	0.0946251	0.252132	0.192115	0.266123	0.179145	0.176005	0.387408	0.16687	0.131846	0.280018	0.307705	0.269936	0.429297	0.30549	0.243732	0.267175	0.118962	0.167466	0.132591	0.614572	0.0123523	0.0626176	0.0260935	0.192375	0.117211	0.0917578	0.139846	0.0882417	0.240039	0.315509	0.147833	0.0872698	0.153468	0.149964	0.0481778	0.0582723	0.0698833	0.0787435	0.0898309	0.0653344	0.030025	0.538281	0.0235206	0.0491089	0.317739	0.0413261	0.00488109	0.100437	0.586924	3.30776	0.334322	0.378971	0.0569309	0.229776	7.892342
66	0	-13222.3	-13180.9	-41.4461	0.2945271	0.379715	0.118627	0.205579	0.147308	0.311705	0.1543	0.299791	0.199056	0.116311	0.328798	0.0838907	0.17348	0.220126	0.436397	0.277023	0.349465	0.338004	0.187897	0.265482	0.115854	0.188285	0.111007	0.608701	0.145347	0.036551	0.0676569	0.159591	0.0354823	0.19319	0.0817405	0.08029	0.128396	0.0558857	0.0124098	0.0542549	0.0751633	0.0653096	0.169201	0.117545	0.0407167	0.00517712	0.248767	0.0598976	0.0219893	0.417276	0.0498221	0.0194172	0.42063	0.070866	0.00486187	0.100245	0.586496	3.3084	0.356029	0.371695	0.0675496	0.204726	7.449376
67	1	-13206.1	-13166.7	-39.4151	0.3086915	0.34655	0.209581	0.266605	0.170427	0.221707	0.178584	0.202683	0.128055	0.146243	0.369375	0.150057	0.167194	0.246753	0.227191	0.204	0.339927	0.335946	0.216095	0.238429	0.0966523	0.139932	0.111775	0.601081	0.0282793	0.0892711	0.012232	0.144778	0.108807	0.0553205	0.221517	0.0834871	0.232117	0.214344	0.0628092	0.0738885	0.117188	0.163075	0.0748934	0.021153	0.0550004	0.0749334	0.0292239	0.0691139	0.0297869	0.534011	0.0275861	0.0487193	0.311747	0.0481499	0.0060268	0.111271	0.610114	3.27259	0.330763	0.380997	0.0572353	0.231005	7.246274
68	0	-13228.3	-13178.6	-49.7469	0.2930702	0.348389	0.138186	0.195355	0.147308	0.214699	0.143941	0.302845	0.209313	0.100653	0.52013	0.194474	0.158097	0.276725	0.308071	0.241209	0.420018	0.32436	0.292666	0.357382	0.159078	0.203606	0.0994176	0.644807	0.20458	0.120734	0.0780491	0.221648	0.0351468	0.209583	0.0347116	0.0845356	0.109322	0.125982	0.0411695	0.0343926	0.105228	0.0420908	0.192258	0.141016	0.0857563	0.0251631	0.372021	0.015342	0.0217535	0.426051	0.0508698	0.0131368	0.429476	0.0587135	0.00475004	0.0991161	0.583979	3.31215	0.356029	0.371695	0.0675496	0.204726	8.279459
69	1	-13206.4	-13165.3	-41.0812	0.291104	0.313304	0.159449	0.22685	0.140903	0.26354	0.16141	0.242464	0.194216	0.14616	0.396974	0.11854	0.167278	0.233321	0.319622	0.220403	0.38696	0.232557	0.205901	0.301739	0.102078	0.14474	0.151489	0.647935	0.0322867	0.0751697	0.0514638	0.151664	0.0598122	0.0339821	0.192487	0.0656217	0.224029	0.317894	0.095145	0.0324537	0.126095	0.198979	0.0462868	0.0168151	0.0700525	0.0460034	0.0687223	0.0300908	0.0251855	0.502824	0.0434491	0.0458741	0.33733	0.0453379	0.00460148	0.0975949	0.580556	3.31725	0.332506	0.383006	0.052266	0.232222	7.412885
