Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
400	-14777.9	-14788.6	10.7545	0.131579	0.094006	0.085455	0.0871744	0.113733	0.0726958	0.15391	0.0815309	0.0841203	0.160136	0.0779037	0.101123	0.0872446	0.112891	0.102698	0.112247	0.143366	0.128996	0.113253	0.0896495	0.099716	0.0905629	0.150026	0.0261226	0.0580716	0.0239704	0.0400802	0.0211542	0.0271118	0.0250217	0.114465	0.0297056	0.0242028	0.0282639	0.0335663	0.0442406	0.0179456	0.0190143	0.0503355	0.0308482	0.0585027	0.0516002	0.0516031	4.276569	0.286537	0.293252	0.101735	0.318477	3.249845
410	-14788	-14797.4	9.35807	0.113285	0.0895979	0.0999325	0.0728453	0.108737	0.0903451	0.158241	0.0885247	0.0980658	0.153101	0.0968655	0.0905677	0.123332	0.123891	0.0851869	0.164358	0.12509	0.12304	0.127659	0.0805201	0.0793773	0.0891287	0.183343	0.0515198	0.0443414	0.0398617	0.0149161	0.0338317	0.0300354	0.0381948	0.108057	0.0325679	0.0445876	0.02106	0.0504366	0.0537598	0.0285043	0.0349919	0.0408136	0.0372487	0.0685012	0.0230806	0.0465004	3.963515	0.286537	0.293252	0.101735	0.318477	3.407845
420	-14771	-14781.1	10.1601	0.152841	0.122349	0.115448	0.0830355	0.111861	0.0728574	0.112251	0.0994934	0.104102	0.184121	0.0868705	0.0965342	0.102573	0.10977	0.112683	0.106645	0.140087	0.112668	0.128378	0.0965417	0.0752466	0.0661917	0.165788	0.0493777	0.0441223	0.0278576	0.0183709	0.0334948	0.0215248	0.0351859	0.0910703	0.0285641	0.0262519	0.0341118	0.0380921	0.0504025	0.0289851	0.0238386	0.0475618	0.0215839	0.059424	0.0304744	0.0465004	4.175402	0.288732	0.295498	0.0948542	0.320916	3.315131
430	-14772.6	-14782.7	10.1708	0.161617	0.0870936	0.11956	0.101079	0.110534	0.0763577	0.140373	0.0896003	0.100372	0.157962	0.0652711	0.0890663	0.116604	0.10977	0.102704	0.115167	0.127068	0.109313	0.108115	0.0695332	0.088565	0.0956647	0.162427	0.0775484	0.0559748	0.0361057	0.0254986	0.0323481	0.0303414	0.0333343	0.0703724	0.0248828	0.0319151	0.0251595	0.0397444	0.0565034	0.034796	0.0259833	0.0463152	0.0364651	0.04924	0.0285476	0.0458311	4.232834	0.268384	0.303952	0.0975679	0.330097	3.310725
440	-14784	-14792.6	8.59556	0.161152	0.0960252	0.10781	0.0715317	0.0952756	0.0911471	0.154899	0.0756382	0.10665	0.224624	0.0741072	0.0824491	0.0863002	0.108423	0.102704	0.140108	0.14762	0.12673	0.115469	0.111152	0.0920418	0.101067	0.191415	0.0706525	0.0614497	0.0205748	0.0182525	0.0416009	0.00918706	0.0472258	0.0719856	0.0231558	0.0344038	0.0247141	0.0474195	0.0595736	0.0160586	0.0219306	0.0523549	0.0327051	0.0542039	0.0492244	0.0498469	4.187831	0.277335	0.293119	0.100822	0.328724	3.470858
450	-14765.5	-14774.7	9.25754	0.137216	0.118381	0.10501	0.0892089	0.116778	0.0881664	0.141107	0.0751117	0.108541	0.174301	0.0833236	0.0829808	0.106293	0.10839	0.132342	0.140861	0.118635	0.125794	0.124147	0.0799774	0.09693	0.0815329	0.191415	0.0427828	0.0525099	0.0369814	0.034928	0.0132729	0.021458	0.0203816	0.10798	0.0395819	0.0158437	0.0276313	0.027954	0.0535986	0.0469969	0.0211764	0.0450678	0.032049	0.0558802	0.0303793	0.0517666	4.187831	0.276226	0.290536	0.103493	0.329746	3.40466
460	-14764.8	-14775.8	11.0824	0.113046	0.0902638	0.0976324	0.120831	0.107189	0.0708884	0.118869	0.094648	0.0901324	0.164761	0.0818028	0.0828169	0.113774	0.105734	0.11051	0.13017	0.133719	0.100702	0.129403	0.0831682	0.105726	0.079161	0.207829	0.053474	0.0514369	0.0316601	0.0199672	0.023633	0.0165589	0.0208799	0.0850469	0.0395819	0.0187272	0.0192126	0.0404208	0.0365637	0.0342185	0.0128582	0.06073	0.0287344	0.0417122	0.0453608	0.03373	3.768392	0.271018	0.285058	0.101541	0.342383	3.247285
470	-14769.5	-14779.2	9.73548	0.153202	0.104166	0.0836718	0.0757791	0.113403	0.0698289	0.137278	0.07511	0.101939	0.194496	0.0862316	0.091274	0.107477	0.111569	0.0943267	0.142878	0.154777	0.103093	0.130792	0.0692955	0.0940983	0.114405	0.179229	0.0630019	0.0504289	0.0278399	0.0345915	0.0376882	0.0173426	0.0113136	0.096167	0.0372963	0.0305091	0.0244192	0.0404208	0.052258	0.0295681	0.0194789	0.0610011	0.0312108	0.0695742	0.0249965	0.0263991	3.901707	0.267416	0.294538	0.100148	0.337898	3.373829
480	-14762.9	-14772.6	9.77682	0.129523	0.111593	0.110201	0.108034	0.114361	0.0817756	0.123029	0.0661351	0.0996905	0.19594	0.081314	0.0743874	0.109621	0.100774	0.101369	0.147704	0.134569	0.11913	0.130998	0.0736873	0.085301	0.0785524	0.181895	0.0445841	0.07214	0.0224991	0.0207218	0.0234939	0.017548	0.0427693	0.096167	0.0356687	0.0254215	0.0290796	0.0367564	0.0506067	0.0243817	0.0153663	0.0647614	0.0319168	0.0433767	0.0389542	0.0479852	4.343604	0.272128	0.292643	0.0995035	0.335725	3.343783
490	-14778.4	-14788.4	10.0452	0.149685	0.114085	0.0990186	0.0950687	0.0775742	0.0747844	0.13678	0.091468	0.106087	0.205828	0.0778507	0.0664756	0.0929253	0.0906832	0.118974	0.12948	0.136009	0.115087	0.113413	0.0793873	0.096793	0.0745858	0.181298	0.0795964	0.069482	0.0264988	0.0289161	0.0251602	0.0160852	0.0241714	0.0907323	0.0289697	0.0208543	0.0249583	0.0526352	0.0436594	0.0275363	0.0120696	0.0761404	0.0359104	0.0477127	0.0462008	0.0277679	4.144835	0.278033	0.289017	0.101385	0.331565	3.328399
500	-14771.1	-14780.4	9.29401	0.128034	0.123996	0.117384	0.0995336	0.103494	0.0920487	0.131155	0.096347	0.0970534	0.191262	0.0734672	0.080757	0.101059	0.106934	0.101826	0.141263	0.137657	0.130633	0.133357	0.0706907	0.0863364	0.0880955	0.177149	0.0609875	0.0628904	0.0242913	0.0230579	0.00879557	0.0193631	0.0241714	0.0785014	0.0201322	0.0222439	0.0310461	0.0422544	0.0461066	0.0449083	0.0326288	0.0627547	0.0192221	0.0713586	0.0462008	0.0566175	4.084367	0.277714	0.29176	0.0993405	0.331185	3.407066
510	-14786.4	-14796.7	10.3073	0.133326	0.106877	0.117512	0.0970357	0.133782	0.0695437	0.12905	0.0927765	0.0818953	0.200782	0.0841586	0.0841807	0.132439	0.113206	0.112579	0.110422	0.111799	0.133279	0.0972806	0.0744954	0.0838669	0.0691526	0.177334	0.0703093	0.0721543	0.0484077	0.0237996	0.0248229	0.0128603	0.0361285	0.110537	0.0168438	0.0244845	0.029822	0.0365375	0.037819	0.0277321	0.0175356	0.0589936	0.0246511	0.0208709	0.0364163	0.0352177	3.967019	0.269843	0.28321	0.10809	0.338858	3.312716
520	-14772.7	-14782.8	10.1012	0.140367	0.120007	0.101639	0.0970357	0.127937	0.0694505	0.115611	0.0850158	0.107398	0.155269	0.0722073	0.0921153	0.109419	0.10575	0.103399	0.141053	0.128211	0.129415	0.122832	0.0794621	0.0970147	0.0802108	0.166162	0.0666391	0.0652859	0.0305059	0.0223622	0.0347879	0.0235979	0.0230689	0.0766687	0.021806	0.0201167	0.0386464	0.0367398	0.0377223	0.0318714	0.0260394	0.0406921	0.0547508	0.072948	0.034855	0.030987	3.904802	0.269843	0.28321	0.10809	0.338858	3.337073
530	-14773.4	-14782.7	9.29575	0.133837	0.0955635	0.121055	0.0961687	0.11968	0.0860642	0.147611	0.0774192	0.102153	0.194573	0.0883712	0.0847453	0.0884892	0.10575	0.12496	0.133183	0.148989	0.125651	0.154005	0.0695565	0.0790652	0.0723696	0.192876	0.0445561	0.074224	0.0360322	0.0334369	0.0218844	0.0181578	0.0476483	0.0889377	0.0352602	0.0284193	0.0286688	0.0428921	0.0382954	0.0319776	0.0163489	0.0465718	0.0251577	0.0472648	0.0229029	0.0303861	4.182333	0.269843	0.28321	0.10809	0.338858	3.401159
540	-14765	-14775.6	10.5815	0.122173	0.0941823	0.0993197	0.0996764	0.107154	0.0767705	0.165456	0.0806531	0.101449	0.158052	0.0618979	0.0977436	0.104134	0.10575	0.0939427	0.131291	0.135605	0.125651	0.121119	0.0862285	0.0826045	0.0953259	0.183468	0.0417149	0.0618996	0.0231496	0.013847	0.0372044	0.0214533	0.0313686	0.0977813	0.0317751	0.0258725	0.0267273	0.0264414	0.0474669	0.0338478	0.017315	0.0516265	0.0344305	0.0666574	0.0415999	0.0273696	3.9023	0.269843	0.28321	0.10809	0.338858	3.289195
550	-14769.9	-14780.8	10.9162	0.138123	0.0999132	0.103237	0.0972655	0.108098	0.0900906	0.150457	0.0723924	0.101449	0.170753	0.0747822	0.0627601	0.106293	0.122885	0.0958346	0.123382	0.122176	0.124328	0.111988	0.0553691	0.0907091	0.0733059	0.184388	0.0458365	0.0645439	0.0207817	0.0356391	0.0304573	0.0339505	0.0337052	0.0899755	0.0205755	0.0228271	0.0321212	0.0402446	0.0482168	0.0304798	0.01715	0.0464565	0.0290901	0.0682291	0.0322279	0.0465411	3.685935	0.266547	0.295748	0.102986	0.334719	3.269028
560	-14768	-14777.8	9.78725	0.142336	0.102984	0.0886315	0.0867943	0.127075	0.0801928	0.144048	0.0739136	0.0989617	0.169996	0.0771722	0.0760317	0.111261	0.128668	0.1231	0.126597	0.143905	0.11856	0.135797	0.074267	0.0900216	0.0827493	0.174777	0.0651606	0.0548671	0.0165201	0.0317967	0.0304836	0.0339505	0.0110765	0.0850683	0.0300298	0.0209283	0.0192383	0.0387188	0.0482168	0.0279702	0.0260647	0.0618503	0.0431691	0.0500233	0.0312166	0.0455749	4.221063	0.284343	0.288572	0.100487	0.326598	3.349764
570	-14773.8	-14783.2	9.42524	0.151235	0.0917367	0.115173	0.0836144	0.126396	0.0801928	0.122319	0.0841481	0.0840639	0.174416	0.0771722	0.0855024	0.109087	0.130543	0.106259	0.134693	0.12342	0.13083	0.129241	0.070494	0.0828096	0.0977186	0.155957	0.0369786	0.0418753	0.0288295	0.030234	0.0420009	0.0353828	0.0420293	0.10216	0.0536652	0.0431076	0.0156718	0.0375463	0.0451952	0.0308275	0.031057	0.0520316	0.0462508	0.0507913	0.0272147	0.0532083	4.099028	0.280348	0.284518	0.0990756	0.336058	3.39308
580	-14765.1	-14775.6	10.5105	0.128699	0.115296	0.123793	0.092477	0.0986091	0.085615	0.112228	0.0833894	0.0773932	0.192049	0.0891955	0.0670101	0.110381	0.0885075	0.0935749	0.14833	0.147015	0.117812	0.116656	0.0857224	0.105919	0.0906801	0.186569	0.0539823	0.050718	0.0189301	0.0306162	0.0248967	0.00846002	0.0217471	0.101644	0.0342555	0.0198659	0.0290204	0.0317486	0.0484706	0.0292523	0.0203901	0.0479703	0.0237315	0.0507913	0.0477216	0.0433611	3.932019	0.2716	0.293477	0.095984	0.338939	3.294494
590	-14772.9	-14782.5	9.59187	0.142838	0.100351	0.103985	0.0761792	0.122844	0.0612875	0.125234	0.0941841	0.108152	0.168187	0.0716584	0.0931329	0.0931079	0.1075	0.105669	0.125055	0.131421	0.117812	0.119522	0.0806989	0.101217	0.070045	0.181228	0.0652751	0.0383282	0.0152405	0.0242956	0.0340491	0.040041	0.0182576	0.0966734	0.0241841	0.0441682	0.0310121	0.0521375	0.0418124	0.0372915	0.0251553	0.0730508	0.046098	0.0652186	0.0453971	0.0649898	3.971526	0.274016	0.296088	0.0968379	0.333058	3.383985
600	-14771	-14780.4	9.33903	0.142838	0.106315	0.101465	0.0870558	0.103628	0.0665496	0.129087	0.0858155	0.122203	0.197741	0.0896562	0.0629268	0.107848	0.100631	0.120478	0.149842	0.131421	0.108374	0.1251	0.0870401	0.0805384	0.0781375	0.180459	0.0738441	0.0565708	0.0173263	0.0266021	0.0297888	0.0163179	0.0326117	0.0841569	0.0346941	0.0326782	0.0279156	0.0608412	0.0496428	0.0347699	0.0220255	0.0605621	0.0344506	0.0765761	0.0225973	0.0389526	4.160947	0.275176	0.295615	0.0966832	0.332526	3.398076
610	-14774.2	-14785.2	11.0219	0.127193	0.0839294	0.0878702	0.0820237	0.108154	0.071337	0.124747	0.0804845	0.0874808	0.161286	0.077818	0.0808835	0.11172	0.106048	0.112532	0.14038	0.121436	0.147639	0.121172	0.0699554	0.0915605	0.0768623	0.185872	0.0349331	0.0592344	0.0235351	0.0176332	0.0188151	0.0202174	0.0205972	0.10527	0.0271319	0.0480199	0.0275115	0.0473415	0.036541	0.0514399	0.0108439	0.0565016	0.0428957	0.0614363	0.028059	0.0411604	4.029837	0.280705	0.296078	0.0901694	0.333047	3.237503
620	-14769.4	-14779.3	9.81197	0.138188	0.0786587	0.0991565	0.120789	0.118561	0.0987564	0.138261	0.0845324	0.101859	0.182415	0.0784525	0.0706286	0.094614	0.0950884	0.142151	0.139507	0.12176	0.109516	0.122208	0.0841446	0.0882312	0.0741683	0.180565	0.0477273	0.0484543	0.0207774	0.0227218	0.0341924	0.0348787	0.0213234	0.113252	0.0451615	0.0318051	0.0327309	0.0350203	0.0475817	0.0277042	0.0133711	0.059332	0.0271893	0.0675137	0.0419083	0.0366887	3.813591	0.282766	0.29091	0.0908315	0.335493	3.371547
630	-14771.7	-14781.7	9.97984	0.148497	0.0770686	0.0868052	0.0720613	0.118549	0.0925324	0.11563	0.087385	0.0999883	0.202937	0.0504325	0.0883648	0.10285	0.108097	0.111382	0.162569	0.153978	0.10896	0.120577	0.0876702	0.0809619	0.080343	0.167333	0.0454838	0.0611411	0.0347275	0.0223227	0.0369822	0.0175639	0.0252471	0.102754	0.0314263	0.025858	0.0243519	0.0423933	0.04967	0.0436761	0.0133711	0.0646253	0.0348699	0.0573073	0.0441842	0.0451394	3.923615	0.279726	0.296591	0.0936823	0.330001	3.348068
640	-14773.8	-14783.6	9.7662	0.146372	0.0947009	0.111012	0.111698	0.114112	0.0670346	0.133117	0.0718734	0.0834865	0.194869	0.101746	0.0660019	0.112592	0.0953349	0.124202	0.17282	0.127775	0.112014	0.151433	0.067553	0.107261	0.0920105	0.162722	0.0418425	0.0559892	0.0243568	0.0268781	0.0318991	0.0162405	0.0404713	0.0771676	0.0281494	0.0289505	0.0276527	0.0254722	0.0417748	0.0264885	0.00975875	0.0671811	0.0153293	0.0713538	0.0486081	0.0383799	3.986007	0.276876	0.293569	0.102916	0.326638	3.365685
650	-14764.9	-14775.1	10.1446	0.146372	0.0788567	0.109893	0.0864632	0.102988	0.0803053	0.120671	0.0792159	0.0831654	0.177753	0.0843362	0.087168	0.115246	0.114338	0.111707	0.14943	0.118085	0.123536	0.126491	0.0660634	0.0902427	0.0920105	0.195107	0.0778854	0.0439815	0.030519	0.0382498	0.0348597	0.0300005	0.018439	0.0908798	0.0208419	0.0359875	0.034192	0.0321025	0.0437294	0.032808	0.016507	0.0590827	0.0219205	0.0543507	0.0283806	0.0346489	4.138849	0.278556	0.295351	0.0974721	0.328621	3.318811
660	-14772.7	-14782.6	9.90891	0.125423	0.0816571	0.101122	0.101357	0.129537	0.0765597	0.124773	0.0869893	0.0973758	0.172982	0.0868259	0.0762912	0.0919781	0.110935	0.106693	0.110067	0.133297	0.116734	0.135245	0.0744634	0.0861167	0.0801309	0.196661	0.0455485	0.0439815	0.0468534	0.0106543	0.0330925	0.0168986	0.0277669	0.0985583	0.0239255	0.0279266	0.0400442	0.05033	0.0581782	0.0409199	0.0261719	0.0798314	0.0419087	0.053482	0.0470463	0.033567	4.01138	0.285624	0.285294	0.100867	0.328214	3.349901
670	-14781.7	-14790.9	9.18004	0.135524	0.110239	0.13824	0.095469	0.118703	0.0998727	0.137475	0.0716599	0.13041	0.171955	0.0676509	0.0831954	0.100394	0.116917	0.130073	0.13942	0.103827	0.127442	0.113899	0.087282	0.0839802	0.0999624	0.18277	0.0574043	0.0506966	0.0425308	0.0199567	0.0219348	0.0214305	0.0375017	0.0774816	0.0357743	0.0226328	0.0187625	0.0341245	0.0309366	0.0299547	0.0113133	0.0651468	0.0199115	0.0929987	0.0354505	0.053695	3.957661	0.285624	0.285294	0.100867	0.328214	3.426
680	-14772.8	-14782.7	9.83974	0.14349	0.111521	0.0947306	0.0804706	0.105457	0.0897387	0.137475	0.0716599	0.0808488	0.180108	0.0945733	0.0986407	0.116015	0.110764	0.109573	0.124304	0.153971	0.144434	0.142903	0.0711832	0.116333	0.0934367	0.144533	0.0587394	0.047721	0.0247666	0.0271957	0.0225398	0.0200167	0.0471427	0.114557	0.0181946	0.0238867	0.0212807	0.0312253	0.0353292	0.0318314	0.0198926	0.0478998	0.0243326	0.0509716	0.0414767	0.0323687	3.999395	0.276124	0.289088	0.102209	0.332579	3.357533
690	-14772	-14781.7	9.66475	0.135524	0.0886162	0.0864011	0.0868955	0.103612	0.0917026	0.12723	0.0701112	0.105924	0.180108	0.0717209	0.10084	0.104244	0.109955	0.113546	0.137868	0.158459	0.127715	0.147672	0.081122	0.0862587	0.0846691	0.213518	0.065575	0.0433588	0.0215379	0.0254556	0.0321743	0.0200167	0.0409475	0.0918573	0.0154415	0.0342265	0.0270745	0.0383867	0.0399522	0.026876	0.0241094	0.0382832	0.0260886	0.0521964	0.047185	0.0498232	4.012025	0.295989	0.281155	0.0994039	0.323452	3.374278
700	-14771.7	-14782.1	10.3555	0.145089	0.101671	0.108678	0.0736832	0.0955374	0.0869501	0.120955	0.0754022	0.100311	0.15341	0.0717327	0.0876753	0.116111	0.0963936	0.136774	0.118638	0.143621	0.120483	0.125871	0.0852348	0.0805799	0.0752006	0.209982	0.0633577	0.0417948	0.0308184	0.0283164	0.0429512	0.0288106	0.0280978	0.103455	0.0243228	0.0314468	0.0317462	0.0383867	0.0304646	0.024894	0.0203719	0.0679836	0.0266033	0.0540267	0.0353552	0.0395845	3.723284	0.265929	0.305771	0.0888663	0.339433	3.322772
710	-14769.8	-14780.2	10.4093	0.128288	0.0780687	0.124015	0.0904445	0.107758	0.0754739	0.151223	0.0867554	0.105508	0.165518	0.073575	0.0917459	0.1024	0.102882	0.110851	0.110626	0.158931	0.117988	0.124906	0.0700052	0.083926	0.0894507	0.184991	0.046853	0.0456741	0.0279059	0.0363883	0.0298851	0.0332261	0.0404271	0.103445	0.0417924	0.0208697	0.017474	0.032929	0.0468863	0.0345397	0.0144493	0.0502193	0.0345803	0.0462903	0.0346866	0.0319543	3.912307	0.293218	0.280576	0.093969	0.332237	3.305807
720	-14762.8	-14773.8	11.0006	0.149141	0.0885532	0.108383	0.0882847	0.101954	0.0862041	0.140396	0.0826589	0.104088	0.160962	0.078962	0.069258	0.11221	0.106114	0.102091	0.114432	0.119101	0.113075	0.124906	0.0879875	0.0784222	0.0766779	0.180627	0.046853	0.0450677	0.0314694	0.0262095	0.0143101	0.0162925	0.02534	0.0978448	0.0467223	0.0220495	0.0204333	0.0434441	0.0408945	0.0367836	0.0246126	0.0504698	0.0319591	0.0601399	0.0487777	0.0371761	4.001167	0.291442	0.282791	0.0955424	0.330225	3.241337
730	-14763.8	-14774.9	11.0609	0.13604	0.113369	0.0942995	0.101619	0.110772	0.0853019	0.121517	0.0747197	0.0863416	0.181261	0.0673017	0.0878553	0.120939	0.0985028	0.0986925	0.112908	0.126361	0.115108	0.112619	0.0814971	0.0903183	0.0963442	0.184072	0.0414509	0.0515519	0.0205283	0.0374958	0.0295956	0.0137623	0.0180016	0.102438	0.026443	0.0185446	0.0205426	0.0287285	0.0409462	0.0295195	0.0196168	0.0550752	0.0213644	0.059129	0.0397661	0.0498605	4.225909	0.2906	0.284864	0.0952662	0.32927	3.22212
740	-14772.6	-14783	10.3696	0.130504	0.0952816	0.101774	0.0929253	0.103149	0.0964323	0.101663	0.0915569	0.0859583	0.159564	0.074848	0.0960647	0.0889034	0.117136	0.126771	0.121816	0.127286	0.132605	0.16029	0.0913177	0.0858254	0.0855066	0.183605	0.0422077	0.0546248	0.00961192	0.0330324	0.0230129	0.0294844	0.026983	0.0911662	0.0444214	0.0212345	0.0243556	0.0391348	0.0294798	0.0339977	0.0192747	0.0643393	0.0211838	0.0496941	0.0379006	0.0476563	4.185759	0.281606	0.288476	0.0964739	0.333445	3.293579
750	-14771.2	-14781	9.75843	0.144279	0.0821588	0.112574	0.08406	0.102165	0.0916219	0.145165	0.0836371	0.104957	0.16362	0.0857622	0.0829378	0.095528	0.123155	0.0849809	0.151446	0.127266	0.114669	0.144014	0.0780241	0.0955967	0.111472	0.187916	0.0592198	0.0499195	0.0251972	0.0324516	0.0287274	0.0145501	0.0175393	0.0863707	0.0191435	0.0146486	0.0420203	0.0406813	0.0512804	0.0395122	0.0251507	0.0497956	0.0294718	0.0658981	0.0359738	0.0446791	3.939776	0.284978	0.295009	0.098659	0.321354	3.369236
760	-14767.7	-14777.2	9.54829	0.144861	0.0884569	0.102293	0.105189	0.151776	0.0794586	0.136142	0.0805657	0.097728	0.191269	0.0827171	0.0915493	0.103338	0.114732	0.0929116	0.123767	0.145174	0.114669	0.117083	0.0752689	0.0955967	0.0788132	0.195059	0.0718977	0.0579536	0.0247103	0.0332341	0.0207978	0.0196245	0.0261397	0.0890603	0.0293181	0.0212693	0.0219614	0.0328867	0.0526004	0.0263019	0.0161208	0.0509169	0.0288717	0.053542	0.0352785	0.0485144	4.294818	0.291271	0.295326	0.0933733	0.32003	3.369418
770	-14772.4	-14783.5	11.0913	0.138475	0.106553	0.0935972	0.077936	0.105859	0.0794586	0.128223	0.0722562	0.0991509	0.180226	0.0964766	0.0670549	0.108701	0.114732	0.103049	0.151227	0.123857	0.121182	0.110049	0.0627264	0.0885685	0.0675472	0.183361	0.0614243	0.0416637	0.0306455	0.0264318	0.0358802	0.0388376	0.0113695	0.10517	0.0246117	0.0200643	0.0231318	0.0330621	0.0476789	0.0267642	0.0163293	0.0571923	0.0355583	0.0491004	0.0369687	0.0338511	3.938874	0.279392	0.283281	0.0914183	0.345909	3.236002
780	-14777.2	-14786.3	9.07036	0.166249	0.102495	0.0914079	0.122291	0.122165	0.0796236	0.146189	0.100055	0.102245	0.219529	0.0737823	0.0697235	0.121928	0.0959304	0.106625	0.171006	0.120709	0.10425	0.155069	0.0690862	0.0802324	0.0807017	0.195489	0.0614431	0.0429129	0.0368646	0.0201057	0.0335311	0.0208188	0.030057	0.0985965	0.031647	0.0194231	0.0138485	0.0313001	0.0439676	0.0357038	0.0211726	0.0558071	0.025108	0.0431198	0.0416841	0.0277867	4.046309	0.287573	0.277823	0.0953609	0.339243	3.43168
790	-14784.8	-14794.5	9.69268	0.142999	0.100014	0.0989191	0.0959533	0.103421	0.0782424	0.134238	0.106214	0.0634176	0.195023	0.106608	0.0771707	0.0883732	0.0947125	0.106314	0.164922	0.15443	0.122057	0.12254	0.0941179	0.0802324	0.0970711	0.184932	0.0560759	0.0704122	0.015179	0.0197776	0.0363205	0.0132751	0.0254364	0.0899994	0.0410886	0.0458239	0.0139346	0.0535929	0.037784	0.0288764	0.0119754	0.0450259	0.025108	0.0709864	0.0313216	0.0322142	3.934454	0.274468	0.280229	0.0910152	0.354288	3.376131
800	-14766.7	-14776.9	10.1456	0.156208	0.101804	0.111793	0.114317	0.126243	0.0761992	0.122974	0.0787093	0.107446	0.169662	0.0663802	0.0803155	0.0943571	0.119538	0.102359	0.12931	0.132438	0.120925	0.11753	0.0796789	0.0855708	0.0994184	0.189885	0.0570173	0.0404744	0.0195748	0.0230918	0.0280091	0.00927572	0.0229152	0.0994555	0.0399595	0.0152877	0.0194902	0.0475412	0.0477281	0.0307759	0.0119531	0.0644984	0.0307696	0.0533363	0.02978	0.0503853	4.042495	0.286499	0.274515	0.0919212	0.347064	3.324381
810	-14779.5	-14789.5	10.0061	0.139478	0.106913	0.114363	0.0828936	0.10899	0.067103	0.115177	0.0699643	0.114003	0.202907	0.0745508	0.105043	0.0834735	0.107577	0.128716	0.120245	0.140379	0.148907	0.111214	0.0739607	0.0917223	0.0658572	0.205612	0.0453453	0.0512322	0.0378447	0.0296753	0.0441678	0.0188032	0.0370267	0.0882103	0.0374396	0.0247311	0.0221117	0.0392736	0.056237	0.0107646	0.0231697	0.0520622	0.0239833	0.0655447	0.0331106	0.0295419	3.859511	0.28669	0.288639	0.0966504	0.328021	3.349325
820	-14767.9	-14778.6	10.6787	0.158042	0.0911784	0.108323	0.09589	0.100211	0.0760053	0.129711	0.0853905	0.0942942	0.159126	0.0662797	0.0931938	0.101861	0.109635	0.122083	0.123987	0.140075	0.120945	0.148718	0.0635918	0.103654	0.0705072	0.176068	0.0698587	0.0468951	0.036155	0.0354636	0.0265623	0.0176791	0.0210759	0.102953	0.0370589	0.0139122	0.0239447	0.0196917	0.0490412	0.025635	0.0139075	0.0569042	0.0159462	0.0508828	0.0307066	0.0368866	4.061872	0.264524	0.297608	0.0996537	0.338214	3.26993
830	-14768.5	-14778.2	9.7177	0.153053	0.104247	0.107005	0.12284	0.113864	0.0926268	0.130197	0.0604894	0.10155	0.166237	0.0746529	0.0911161	0.105749	0.0967512	0.0953347	0.140879	0.133132	0.101598	0.116794	0.0757978	0.0997301	0.0733382	0.17045	0.0714362	0.0410787	0.0326734	0.0361348	0.0364366	0.0214179	0.0385567	0.0947875	0.0358185	0.0250637	0.0269062	0.0526446	0.0368203	0.0345398	0.0177949	0.0642492	0.0220403	0.0634013	0.0419422	0.0438147	4.079434	0.263551	0.293303	0.105599	0.337548	3.364988
840	-14769.4	-14779.3	9.84866	0.127727	0.109233	0.138076	0.0899059	0.126607	0.0794176	0.145512	0.0794978	0.0903958	0.1777	0.0773805	0.0772053	0.111749	0.101658	0.117379	0.112284	0.138117	0.13422	0.117987	0.0844201	0.0777318	0.0875278	0.17045	0.0420678	0.0556886	0.0330173	0.0261772	0.0214989	0.0214179	0.0230058	0.12172	0.0287181	0.0170979	0.0250569	0.0525216	0.0377068	0.0291247	0.0276881	0.06922	0.0190332	0.0616269	0.0419422	0.0425436	3.794405	0.262379	0.296443	0.10513	0.336048	3.369056
850	-14767.5	-14776.8	9.28425	0.165964	0.0911926	0.120258	0.109649	0.103932	0.0951596	0.164923	0.0845551	0.094292	0.173903	0.0804407	0.0876425	0.0970336	0.110416	0.110549	0.14042	0.128844	0.129754	0.125498	0.0749566	0.0723604	0.0903764	0.184506	0.058058	0.0463819	0.0344345	0.0192275	0.034647	0.0273177	0.0109881	0.118501	0.0309403	0.0261	0.02301	0.0400562	0.0435609	0.0241708	0.0258227	0.0459211	0.0295016	0.0451369	0.037609	0.057613	3.956912	0.260931	0.294807	0.10455	0.339712	3.415624
