Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
420	-14765.4	-14775.9	10.5444	0.139784	0.101066	0.105493	0.082792	0.10634	0.0789609	0.142664	0.0682142	0.0978502	0.170409	0.0765729	0.0803717	0.116566	0.0863976	0.10606	0.143426	0.131791	0.122906	0.118066	0.0849311	0.0966693	0.0962404	0.195807	0.0439307	0.0320077	0.0309049	0.0343385	0.0166349	0.0256794	0.0190857	0.0176783	0.0370367	0.0459044	0.0192285	0.029903	0.0924404	0.0387684	0.0227216	0.0584422	0.0260006	0.0459638	0.0754579	0.0252567	4.004539	0.27829	0.27577	0.101511	0.344429	3.286763
430	-14770.8	-14781	10.2087	0.15363	0.0775924	0.11948	0.0724131	0.0970772	0.0909091	0.131809	0.0721606	0.092673	0.179985	0.0659112	0.0846839	0.104243	0.0928869	0.0924933	0.12351	0.150943	0.125991	0.130768	0.066704	0.106473	0.0845631	0.186913	0.0564226	0.0231934	0.0427768	0.0303094	0.0327902	0.0273885	0.0271436	0.0361125	0.0506246	0.0564791	0.0264022	0.0230599	0.115775	0.0363147	0.0257648	0.0525068	0.0401153	0.0449709	0.0445322	0.0296946	3.906962	0.278782	0.283665	0.0996021	0.33795	3.326189
440	-14763.9	-14775.1	11.1997	0.155726	0.08738	0.110182	0.0936379	0.102214	0.0972099	0.101753	0.0783026	0.0982104	0.158154	0.0766884	0.0817595	0.0968481	0.11211	0.0975148	0.114446	0.117681	0.111675	0.138015	0.0907174	0.0910171	0.0907829	0.161098	0.0519536	0.0276872	0.0299557	0.0446765	0.0309391	0.0175936	0.0331425	0.0255938	0.0386214	0.0434554	0.0161288	0.0432686	0.102449	0.0449481	0.0142422	0.0484942	0.0379437	0.0357473	0.0428193	0.031385	3.955384	0.279979	0.284882	0.0957386	0.339401	3.224168
450	-14761.3	-14771.1	9.79862	0.130856	0.101917	0.108733	0.0941112	0.132836	0.0817057	0.142124	0.0783026	0.0863699	0.17384	0.0766884	0.101286	0.108795	0.0861288	0.0996694	0.15943	0.135211	0.107576	0.131138	0.0790508	0.0939084	0.0868583	0.195594	0.0474638	0.0248273	0.0301319	0.0403991	0.0336324	0.020301	0.0386771	0.026179	0.0477783	0.0388567	0.0210897	0.0371132	0.0966039	0.0576413	0.0153003	0.052711	0.0286519	0.0320829	0.0526805	0.0283934	3.982648	0.275839	0.291313	0.093412	0.339435	3.362645
460	-14772.9	-14783.5	10.554	0.150292	0.0813284	0.113288	0.0827372	0.11966	0.0699956	0.116435	0.0752937	0.101563	0.172429	0.0804305	0.0890247	0.106963	0.122032	0.0927244	0.12599	0.136521	0.107647	0.132254	0.081574	0.126064	0.0932527	0.157164	0.0690329	0.021389	0.0145615	0.0422684	0.0267328	0.0292552	0.0216847	0.0215589	0.0442945	0.0388567	0.0229072	0.0216535	0.121307	0.0330789	0.0159636	0.0462952	0.023901	0.0454541	0.0542257	0.0354625	4.025625	0.272314	0.287591	0.102796	0.337299	3.284547
470	-14768.6	-14778.2	9.59834	0.149576	0.100848	0.109524	0.0919057	0.111015	0.0902437	0.132339	0.086196	0.105951	0.1721	0.0782023	0.0890247	0.110988	0.103903	0.135337	0.144775	0.15736	0.124509	0.118232	0.078508	0.0964136	0.0738425	0.193377	0.0659011	0.0256837	0.0250634	0.0164407	0.0172888	0.0279255	0.0316766	0.0364434	0.0231993	0.055354	0.0189014	0.0290789	0.0866635	0.046849	0.0228838	0.0491244	0.029895	0.0532325	0.0421958	0.0272646	3.939947	0.279214	0.284864	0.101822	0.3341	3.385234
480	-14772.2	-14782.6	10.4807	0.133388	0.0795254	0.0978419	0.134302	0.119289	0.0755998	0.121552	0.0734433	0.0908816	0.17145	0.0735362	0.0723619	0.0929025	0.0858564	0.107129	0.124132	0.127661	0.117829	0.126471	0.078508	0.0760614	0.0720169	0.199648	0.0555149	0.020858	0.0401083	0.0518006	0.0108042	0.0258368	0.0333528	0.0255057	0.0387859	0.06707	0.0250976	0.0363988	0.104249	0.058237	0.0221842	0.0469978	0.0433013	0.0548468	0.0548704	0.02351	4.045193	0.273396	0.293564	0.0997	0.33334	3.290715
490	-14769.8	-14780.2	10.3916	0.135844	0.123078	0.111544	0.101462	0.121408	0.0712897	0.138384	0.0967036	0.0933007	0.145797	0.0827869	0.0801119	0.0925126	0.0870276	0.113335	0.134259	0.127517	0.109884	0.116321	0.0762919	0.10116	0.0893249	0.172718	0.048176	0.0226405	0.0259628	0.0379788	0.0164368	0.0268337	0.0421336	0.0238777	0.0490119	0.0402928	0.0225435	0.0175875	0.0883828	0.0911976	0.0204204	0.052467	0.0351641	0.0438285	0.0618674	0.0156443	3.963248	0.28636	0.292356	0.0992896	0.321995	3.304508
500	-14766.1	-14777.3	11.1289	0.125278	0.102875	0.119254	0.0949147	0.118026	0.0784324	0.121017	0.0958277	0.0857958	0.1598	0.0831144	0.0704065	0.107061	0.0941039	0.113335	0.124714	0.121931	0.111213	0.123605	0.0944977	0.0810276	0.0840307	0.181802	0.0419787	0.021395	0.0244298	0.0379788	0.0346618	0.0225861	0.0340145	0.0256989	0.0409571	0.0400427	0.0196074	0.0404017	0.0657917	0.0800074	0.0208475	0.0485611	0.0282182	0.0324346	0.0552126	0.0217979	3.998213	0.263721	0.299881	0.101845	0.334554	3.228684
510	-14768.6	-14778.3	9.71134	0.158889	0.0821303	0.0974701	0.0937545	0.118026	0.0685382	0.136889	0.0720412	0.09835	0.15593	0.081027	0.0959458	0.119895	0.106309	0.106975	0.144379	0.145465	0.112336	0.11675	0.0948597	0.0897046	0.0869699	0.190145	0.0405236	0.0405439	0.0248152	0.0370865	0.0285645	0.0172832	0.0305037	0.0237405	0.0377519	0.04531	0.0167364	0.0495106	0.106823	0.0607407	0.0155842	0.0558574	0.0257667	0.0443195	0.0613463	0.0366119	3.968863	0.264413	0.296684	0.103472	0.335432	3.372198
520	-14765.1	-14774.3	9.25069	0.143514	0.0827991	0.112849	0.0952029	0.119477	0.08117	0.155057	0.0766096	0.09835	0.193115	0.0732905	0.0693427	0.10218	0.106392	0.120275	0.136984	0.145465	0.106749	0.120829	0.0794825	0.0988902	0.0797925	0.18643	0.0645888	0.0425618	0.0154648	0.04797	0.0135677	0.0289758	0.0364518	0.0320032	0.0396433	0.0447243	0.0183897	0.0390413	0.109698	0.0602801	0.023335	0.0535623	0.0300524	0.0399461	0.0750784	0.0198858	3.948828	0.264413	0.296684	0.103472	0.335432	3.419465
530	-14770.5	-14780.5	9.99082	0.127715	0.0870664	0.0831665	0.109609	0.10877	0.0714891	0.139294	0.0964559	0.101156	0.167303	0.0881511	0.0877868	0.0972488	0.101902	0.102728	0.154953	0.14316	0.11302	0.136894	0.0851552	0.0993432	0.0904318	0.204034	0.0645902	0.0391022	0.0259461	0.0283363	0.0270528	0.0270153	0.0392373	0.0299143	0.0300737	0.0334156	0.0194597	0.0183827	0.0746364	0.0522527	0.0270752	0.0451648	0.0358927	0.0298671	0.0648104	0.0307802	4.042893	0.279797	0.293011	0.100711	0.326481	3.339837
540	-14768	-14778	10.0044	0.122174	0.0734447	0.108913	0.103543	0.0946415	0.0829921	0.121671	0.0799272	0.100548	0.193134	0.0886489	0.0775837	0.0972488	0.115381	0.119176	0.140135	0.125481	0.113879	0.112059	0.0695851	0.0938524	0.0851463	0.191643	0.053912	0.0363447	0.0386742	0.0375864	0.0158255	0.0361248	0.027292	0.0297388	0.0311792	0.0552144	0.0366517	0.0304019	0.101484	0.0493639	0.0266377	0.0418468	0.0300811	0.0380087	0.0699221	0.0383411	4.094357	0.274738	0.288866	0.0963668	0.340028	3.335439
550	-14765.9	-14776	10.1146	0.131091	0.0924775	0.10644	0.07207	0.123486	0.0826921	0.142671	0.0769433	0.0945108	0.203234	0.0688129	0.112584	0.105095	0.109564	0.119114	0.140076	0.142632	0.122023	0.135055	0.0745177	0.0886903	0.0837094	0.187408	0.0566308	0.040311	0.0278822	0.0525633	0.0166342	0.0240795	0.0179147	0.0230679	0.0427928	0.0420996	0.0183039	0.0281577	0.0787739	0.0530166	0.0209182	0.0603748	0.0213813	0.0352975	0.0468099	0.0210319	3.786692	0.268467	0.293956	0.103512	0.334065	3.34294
560	-14770.4	-14780.3	9.89174	0.146825	0.0923614	0.105132	0.0935807	0.129679	0.0626897	0.156699	0.0911996	0.0877359	0.15372	0.0935164	0.0764347	0.110597	0.109434	0.0909814	0.137416	0.157613	0.114461	0.123622	0.0816338	0.102725	0.0721129	0.178275	0.045494	0.0300758	0.0299866	0.0382791	0.0145629	0.0308882	0.0413165	0.0256033	0.0387447	0.0348925	0.00874535	0.0311812	0.0898335	0.0835455	0.03174	0.065189	0.0276025	0.0402923	0.0545479	0.0282899	3.884355	0.264105	0.298316	0.105047	0.332532	3.359254
570	-14770.6	-14780	9.34742	0.159792	0.0868138	0.122014	0.101386	0.108772	0.0911042	0.114127	0.0784399	0.0933076	0.195546	0.104083	0.0916229	0.108696	0.11342	0.138097	0.130844	0.128265	0.100572	0.123622	0.0789422	0.0961731	0.0754981	0.221465	0.0576447	0.03804	0.0313603	0.0562458	0.0217122	0.0249174	0.0226018	0.0268218	0.0360477	0.0395404	0.0104301	0.0286916	0.0878544	0.0508521	0.0288618	0.0478556	0.0213204	0.0419191	0.0409433	0.0237922	4.112805	0.269291	0.281892	0.107745	0.341073	3.400053
580	-14772.8	-14783.2	10.4364	0.130858	0.104872	0.0873193	0.0968687	0.117739	0.0592435	0.113373	0.0912797	0.0940899	0.170902	0.0739224	0.0883793	0.114556	0.0958835	0.108611	0.14121	0.143883	0.115442	0.147686	0.0902034	0.0973368	0.0605244	0.197481	0.0505093	0.0286278	0.0383739	0.0408449	0.0437398	0.0268769	0.0246122	0.0196575	0.0435425	0.0395404	0.0110897	0.0362878	0.0886885	0.0498447	0.0198321	0.0537731	0.032346	0.0358274	0.0675944	0.0229428	3.698711	0.274374	0.287213	0.0909012	0.347511	3.316215
590	-14767.8	-14778	10.1426	0.146374	0.101351	0.0979115	0.0867795	0.104527	0.07452	0.125541	0.0689066	0.0994375	0.194037	0.0902206	0.0630128	0.132766	0.0871627	0.0984047	0.133011	0.143883	0.119117	0.136326	0.0776058	0.093469	0.101115	0.178829	0.0748533	0.0218005	0.0405322	0.0281349	0.0305542	0.0268769	0.021889	0.0231852	0.037878	0.0463264	0.0133761	0.0344564	0.0936802	0.0621932	0.0276874	0.060468	0.0241635	0.0268311	0.0576894	0.0303073	3.834676	0.269549	0.286185	0.104085	0.340181	3.337191
600	-14773.9	-14783.6	9.68887	0.151742	0.087773	0.106404	0.10781	0.110367	0.0731285	0.131008	0.09616	0.0996148	0.190434	0.10082	0.0781914	0.0840561	0.109578	0.130163	0.127675	0.118787	0.124531	0.108124	0.0761367	0.106967	0.0702983	0.192625	0.0647069	0.0200594	0.0371399	0.0451168	0.0252501	0.0310095	0.0166412	0.0265047	0.0328063	0.0650585	0.0346388	0.0244236	0.110738	0.0517411	0.020369	0.0370904	0.0360404	0.0383597	0.0748704	0.0101645	3.79297	0.263622	0.298849	0.101797	0.335732	3.385124
610	-14770.1	-14779.1	9.0463	0.135827	0.0922644	0.104462	0.0980342	0.117057	0.0891516	0.14224	0.0796941	0.0963503	0.175488	0.106012	0.0783537	0.105564	0.0982819	0.123694	0.165036	0.145193	0.134627	0.126602	0.0861274	0.0912562	0.084168	0.193317	0.0706338	0.0195172	0.0254229	0.0440774	0.0271388	0.0187188	0.0276464	0.0450889	0.0282796	0.0430875	0.011977	0.0195735	0.0965812	0.0456309	0.0256708	0.0421476	0.0497245	0.04636	0.0565614	0.0155499	4.146569	0.264416	0.299748	0.0990934	0.336743	3.428188
620	-14771.3	-14780.9	9.51681	0.1649	0.0947088	0.100742	0.090083	0.106418	0.0796872	0.14296	0.0819622	0.0845085	0.174034	0.0927612	0.0780779	0.0995665	0.10966	0.120436	0.137569	0.124602	0.147665	0.126602	0.0670481	0.112757	0.0817694	0.177096	0.0720189	0.022341	0.0210224	0.0399429	0.0130568	0.0178567	0.0407578	0.0228071	0.0405772	0.0266133	0.0276546	0.0298169	0.117943	0.059392	0.025345	0.0658836	0.019686	0.04531	0.0645778	0.0208884	4.011463	0.267256	0.292225	0.100158	0.34036	3.389105
630	-14767.6	-14776.9	9.31922	0.157863	0.116222	0.091776	0.082213	0.113843	0.0817911	0.139169	0.069939	0.101965	0.194326	0.0773793	0.080941	0.0995665	0.119429	0.124833	0.126269	0.141332	0.0974797	0.135482	0.0737748	0.0913685	0.079156	0.198621	0.059497	0.0245913	0.0323073	0.0451747	0.0272531	0.0349709	0.0240917	0.0398777	0.0481604	0.0424126	0.0163669	0.0375876	0.0918879	0.0577878	0.041522	0.0555862	0.0292664	0.0495413	0.033877	0.018246	4.080994	0.267256	0.292225	0.100158	0.34036	3.404744
640	-14780	-14790.3	10.2993	0.127979	0.104348	0.0696523	0.098396	0.124894	0.0817911	0.128699	0.0877591	0.0929465	0.166451	0.0756921	0.0767876	0.0989763	0.108765	0.142678	0.135142	0.141332	0.115492	0.119739	0.0656841	0.0861468	0.0743987	0.166717	0.0478697	0.0190016	0.0409943	0.0454601	0.0287185	0.0133993	0.0207153	0.0334953	0.0416556	0.0621095	0.0104301	0.0437488	0.115104	0.0596568	0.0343903	0.042178	0.0350011	0.0550354	0.0344095	0.0333138	4.073904	0.283514	0.271746	0.102189	0.34255	3.307153
650	-14767.2	-14777.5	10.3181	0.124867	0.0962158	0.0973088	0.0863951	0.114882	0.0919146	0.10607	0.0948949	0.0912159	0.183793	0.0801564	0.0887002	0.100027	0.100458	0.135553	0.149737	0.110649	0.123476	0.143442	0.0854834	0.089029	0.0849924	0.164639	0.0753152	0.0331005	0.0246927	0.039892	0.0273693	0.0224422	0.0342165	0.0272271	0.0342004	0.0456742	0.0264318	0.0254298	0.109307	0.0519016	0.0229434	0.0413788	0.01905	0.0411907	0.0397036	0.0247901	3.991727	0.282779	0.273635	0.101924	0.341661	3.310157
660	-14778.8	-14789.4	10.6187	0.144396	0.104899	0.126134	0.104402	0.119545	0.0627837	0.110232	0.0945887	0.0945429	0.177646	0.0782425	0.0562362	0.0948952	0.0894608	0.124735	0.119612	0.135939	0.110883	0.148273	0.0651965	0.0797281	0.101125	0.170075	0.0477639	0.0293366	0.0353901	0.0478004	0.0349579	0.0248468	0.037965	0.0229686	0.0336646	0.0383309	0.0131007	0.0414054	0.0770912	0.0448405	0.037371	0.0506623	0.0240625	0.037504	0.0730852	0.01685	3.95032	0.277056	0.295074	0.0999602	0.327909	3.28257
670	-14772	-14780.9	8.86304	0.134006	0.100408	0.124319	0.100257	0.105676	0.105988	0.151313	0.0773869	0.109418	0.196901	0.0656561	0.0837456	0.0925173	0.105577	0.0999483	0.142835	0.155204	0.116312	0.132455	0.0846659	0.0888841	0.0814977	0.197929	0.064971	0.028412	0.0465037	0.0617954	0.0224805	0.0168865	0.0401326	0.0306189	0.0341092	0.0446385	0.0139958	0.0188399	0.107025	0.0490349	0.00729425	0.0368439	0.0418162	0.0431392	0.0476827	0.0402617	4.097661	0.279656	0.288461	0.100898	0.330985	3.449381
680	-14768.8	-14778.5	9.74052	0.169652	0.109171	0.100334	0.0775422	0.115288	0.0840166	0.125443	0.0736804	0.106526	0.153626	0.0838902	0.0903757	0.08467	0.102719	0.103168	0.123739	0.150938	0.137203	0.115227	0.083971	0.09192	0.100968	0.180524	0.0570731	0.0408219	0.0195194	0.0464121	0.0325904	0.0232681	0.0389332	0.020096	0.0508323	0.0512036	0.030575	0.0218167	0.0803811	0.0570005	0.0166804	0.0404349	0.0307929	0.0363894	0.0541233	0.03349	4.350415	0.27385	0.286751	0.0988035	0.340595	3.347026
690	-14770.8	-14781.3	10.4852	0.166111	0.10772	0.0847132	0.0875993	0.112407	0.0775339	0.120396	0.0837037	0.112102	0.168395	0.0742328	0.0879828	0.107793	0.112801	0.130952	0.108228	0.111935	0.12855	0.110392	0.0647266	0.0869427	0.0936689	0.203438	0.0538804	0.0295078	0.0268536	0.05071	0.0344034	0.019234	0.0405466	0.0322239	0.0254168	0.0310998	0.0251838	0.015833	0.0796171	0.0679851	0.0141633	0.0393617	0.0251801	0.0403958	0.0539365	0.0362542	4.14972	0.273731	0.287061	0.0987606	0.340447	3.284112
700	-14768.1	-14778.6	10.4476	0.127276	0.0844688	0.109608	0.0882169	0.106456	0.0952303	0.128696	0.0706316	0.0943873	0.193467	0.0830029	0.0833099	0.118583	0.109971	0.112287	0.110072	0.11868	0.124516	0.128885	0.0949074	0.0684115	0.098921	0.19901	0.0637969	0.0295972	0.0124083	0.0324231	0.0249328	0.0386285	0.0317342	0.0278002	0.034758	0.0355952	0.0233545	0.021386	0.108027	0.051846	0.0139273	0.0630182	0.0258601	0.0413306	0.0525803	0.0183008	3.940071	0.273912	0.28725	0.0981659	0.340672	3.3003
710	-14773	-14782.9	9.94339	0.129243	0.0990198	0.0964253	0.0929741	0.112425	0.0896732	0.111856	0.0551518	0.111002	0.214544	0.0758525	0.0991905	0.113029	0.094862	0.126555	0.105548	0.11868	0.137245	0.128577	0.0906524	0.0965882	0.0850048	0.19889	0.0637969	0.0263175	0.0350758	0.0299616	0.0285704	0.0421556	0.0368957	0.0289096	0.040613	0.0256256	0.0200455	0.0360265	0.0781329	0.0505223	0.0173553	0.0515372	0.0344651	0.0430385	0.0608819	0.0178075	3.940071	0.272341	0.290593	0.100319	0.336747	3.350722
720	-14768	-14778.3	10.3765	0.171535	0.106259	0.120597	0.0769441	0.120421	0.0846167	0.1041	0.0751722	0.102335	0.169677	0.0787368	0.0848346	0.112181	0.109171	0.11349	0.142968	0.10824	0.103136	0.130324	0.0826559	0.0965882	0.0734615	0.150317	0.0574986	0.0236538	0.0290919	0.0484361	0.0311672	0.025696	0.0352304	0.0239425	0.0467946	0.0487421	0.0207097	0.031113	0.0877578	0.0389689	0.0304378	0.0509744	0.0293417	0.0458071	0.0497856	0.0207043	4.173229	0.267754	0.294599	0.100452	0.337194	3.293615
730	-14765.2	-14776	10.7979	0.143802	0.105399	0.0939811	0.0945085	0.100527	0.0892691	0.12616	0.0782699	0.0894573	0.182665	0.0738803	0.100866	0.104293	0.0991347	0.0922866	0.129317	0.123012	0.101729	0.146962	0.0792178	0.0724548	0.0955545	0.178767	0.0406815	0.0385033	0.0274801	0.0350115	0.0394037	0.0235754	0.0355724	0.0355666	0.0372478	0.0364342	0.0297028	0.0237174	0.0790645	0.0558651	0.0259406	0.0550712	0.0288007	0.039618	0.0469885	0.0201961	4.096599	0.278586	0.292569	0.102623	0.326222	3.255955
740	-14778.4	-14788.3	9.95427	0.131125	0.0917158	0.0949103	0.10045	0.102859	0.081321	0.126763	0.0844593	0.0909864	0.178187	0.0634395	0.081238	0.117451	0.114741	0.111569	0.145383	0.123012	0.129038	0.0977159	0.0831696	0.104507	0.0957264	0.177959	0.0376174	0.0244818	0.0391327	0.0278626	0.0175814	0.0177192	0.0313071	0.0167873	0.0519768	0.0794391	0.0223342	0.0277361	0.10768	0.0558651	0.0315489	0.0659394	0.0288927	0.0460203	0.0537884	0.0423151	3.871993	0.284552	0.2888	0.101301	0.325347	3.353751
750	-14763	-14773.2	10.2037	0.156966	0.0969499	0.112983	0.0847451	0.106882	0.0811669	0.117725	0.0874729	0.0895491	0.182417	0.0776421	0.0918828	0.120993	0.102922	0.11636	0.127971	0.137494	0.107585	0.129191	0.0652781	0.0920652	0.0852062	0.175076	0.0579136	0.0346463	0.0348059	0.045747	0.0197745	0.0166918	0.0225701	0.0300339	0.0372205	0.0330753	0.0203291	0.026167	0.0931519	0.086429	0.0216903	0.0502553	0.0292086	0.0436325	0.0505519	0.0278415	3.88108	0.266839	0.286873	0.110184	0.336103	3.328258
760	-14777.8	-14788.2	10.3288	0.128072	0.0813708	0.116201	0.0946298	0.127798	0.0755428	0.121889	0.0700743	0.088456	0.196018	0.0791066	0.0716121	0.108249	0.116867	0.102279	0.168291	0.16162	0.113578	0.129171	0.0996339	0.10524	0.0698979	0.163432	0.0472482	0.0211712	0.0316428	0.0311431	0.0260663	0.0299663	0.0480116	0.0173724	0.0336533	0.0367304	0.0248333	0.0301316	0.0885672	0.0680077	0.0141401	0.037359	0.026565	0.02212	0.053272	0.00988309	4.373166	0.269835	0.289664	0.101128	0.339373	3.286913
770	-14770.4	-14780.7	10.3249	0.138748	0.103775	0.0789587	0.0853725	0.0949822	0.0857386	0.125537	0.0772222	0.102443	0.231272	0.0806836	0.0914782	0.0914499	0.114518	0.100018	0.134878	0.148927	0.121723	0.127619	0.0716716	0.0841789	0.0818437	0.169728	0.0703927	0.0290002	0.0296767	0.0386658	0.014873	0.0258422	0.0456401	0.0243382	0.0343003	0.042864	0.0309877	0.0182464	0.0753882	0.0576245	0.0237453	0.0420554	0.0304086	0.0482555	0.0492987	0.0257887	4.149446	0.270606	0.281519	0.107533	0.340342	3.300157
780	-14770.6	-14780.3	9.72066	0.138402	0.0979491	0.104474	0.086155	0.139139	0.0663016	0.13166	0.0825	0.0891697	0.171876	0.0779436	0.0891989	0.121786	0.101643	0.123885	0.137043	0.137081	0.122444	0.149196	0.0824781	0.0788657	0.0993939	0.166717	0.0507676	0.0228003	0.027736	0.0423204	0.0391424	0.0247381	0.0406854	0.028279	0.0329822	0.0435457	0.0245959	0.0270896	0.0930039	0.0560352	0.00548865	0.0488403	0.0325454	0.0249722	0.0895252	0.0309576	3.80261	0.265844	0.288113	0.0977278	0.348315	3.381352
790	-14774.7	-14785.3	10.6188	0.152695	0.116483	0.0942155	0.099261	0.0892292	0.0816864	0.114634	0.0750197	0.10643	0.171876	0.0922106	0.106173	0.0999919	0.108057	0.134825	0.133192	0.125021	0.106687	0.127234	0.0798692	0.0827718	0.0769898	0.186173	0.0487821	0.0444322	0.0291513	0.0225287	0.0232555	0.0296927	0.0257708	0.0261928	0.0222532	0.0444832	0.0244201	0.0141854	0.0848654	0.042116	0.0326563	0.058813	0.0356585	0.0391184	0.0499649	0.0209227	3.993241	0.275158	0.287633	0.0972039	0.340005	3.279989
800	-14769.7	-14779	9.29348	0.162482	0.0901034	0.100271	0.0834116	0.111957	0.0798032	0.122112	0.0687883	0.100522	0.194556	0.0807745	0.0812344	0.10799	0.122884	0.120243	0.135241	0.144634	0.120445	0.128822	0.0915813	0.11276	0.10119	0.186727	0.0380763	0.0431433	0.0372424	0.0282628	0.0330377	0.0331413	0.0394538	0.0276448	0.0360061	0.0424885	0.0192358	0.0256314	0.0749048	0.0496761	0.0194209	0.058813	0.0417569	0.0403887	0.0497304	0.0273646	3.969367	0.275158	0.287633	0.0972039	0.340005	3.413954
810	-14767.2	-14777.8	10.5442	0.137316	0.101924	0.087476	0.106214	0.103018	0.0833167	0.107756	0.0887307	0.0998924	0.204823	0.0753364	0.0678867	0.10213	0.108637	0.108921	0.11533	0.131597	0.113293	0.135495	0.0815855	0.0767894	0.0736797	0.170596	0.0613074	0.0247782	0.032879	0.0371742	0.0197834	0.0236521	0.0260037	0.0238727	0.0587882	0.0473581	0.0201799	0.0402375	0.118913	0.0531613	0.0233759	0.0406889	0.0374428	0.0365333	0.0439232	0.0319617	4.055389	0.282609	0.284676	0.0962048	0.33651	3.283757
820	-14767.8	-14777.9	10.1159	0.13186	0.0955879	0.11592	0.0959722	0.112007	0.087342	0.12278	0.0922371	0.0964876	0.179558	0.0888246	0.0771829	0.110945	0.105193	0.120078	0.157811	0.117847	0.125239	0.106733	0.104064	0.0915186	0.0940457	0.171824	0.0573096	0.0222202	0.0189794	0.0248742	0.0285017	0.0275024	0.0257021	0.0268261	0.0479211	0.0505412	0.0127481	0.0252537	0.0931734	0.0581465	0.0133895	0.02845	0.0297334	0.0343945	0.0552022	0.0367281	4.19082	0.280894	0.289016	0.0956211	0.334468	3.318655
830	-14766.5	-14776.5	10.023	0.14372	0.114205	0.0929605	0.0880663	0.106568	0.0859353	0.139068	0.0909482	0.122165	0.177204	0.0705939	0.0911297	0.10198	0.0996662	0.117218	0.123439	0.122627	0.122459	0.133633	0.0797692	0.0900921	0.0745442	0.183787	0.0437813	0.0365711	0.0454344	0.0286092	0.0379213	0.0227591	0.0284701	0.0194871	0.0412841	0.0410567	0.0112919	0.0273919	0.0884715	0.0732963	0.0224841	0.0398648	0.034202	0.037652	0.0508264	0.0330814	4.058114	0.280894	0.289016	0.0956211	0.334468	3.335716
840	-14776.2	-14786.5	10.2934	0.159694	0.0866257	0.0971418	0.0770492	0.0967027	0.0846502	0.139068	0.0867763	0.104403	0.195775	0.0806238	0.0740335	0.093614	0.115536	0.117218	0.132518	0.153007	0.102748	0.118653	0.0839861	0.0783984	0.0909443	0.171647	0.0437813	0.0286065	0.0468283	0.0371115	0.00908783	0.0235499	0.0342732	0.0326324	0.0584359	0.031442	0.0203124	0.0273919	0.0747846	0.0781572	0.0129787	0.0598324	0.0223302	0.0463602	0.0363514	0.0293736	4.303058	0.282133	0.28557	0.0981054	0.334192	3.294434
850	-14771.2	-14780.2	9.04579	0.169768	0.120015	0.108183	0.0957628	0.10295	0.114153	0.138052	0.072077	0.113264	0.19997	0.077286	0.090305	0.092796	0.0936739	0.124126	0.146942	0.143774	0.121264	0.123737	0.0978018	0.0794673	0.0777111	0.196142	0.0526129	0.0278588	0.0219427	0.0324097	0.0186243	0.0308237	0.0259434	0.0269298	0.031145	0.0514715	0.0145198	0.0109071	0.0964048	0.0528015	0.0159722	0.0533689	0.0346039	0.0456119	0.07173	0.0297521	3.871087	0.273361	0.297758	0.0950553	0.333825	3.444655
860	-14780.3	-14790.3	10.0768	0.136669	0.0949577	0.10635	0.101823	0.13964	0.0793588	0.138631	0.0962977	0.127238	0.171718	0.0742755	0.0844586	0.0928627	0.127411	0.119936	0.140856	0.110928	0.146207	0.11825	0.0718703	0.0953501	0.10949	0.148351	0.056124	0.0242743	0.0276028	0.0363853	0.0288164	0.034098	0.0273783	0.0194601	0.0313561	0.0430143	0.021356	0.0150466	0.0825951	0.0418575	0.0195069	0.030729	0.0209877	0.0319332	0.0601605	0.0354717	4.216262	0.268886	0.29575	0.10379	0.331574	3.321084
870	-14771	-14780.6	9.61692	0.165204	0.0894026	0.130937	0.122012	0.127433	0.0975789	0.137164	0.0819391	0.110158	0.189242	0.067892	0.0924446	0.117848	0.126652	0.0963311	0.140994	0.138889	0.116535	0.124697	0.0843612	0.0813934	0.0809162	0.168582	0.0464892	0.0268823	0.0195716	0.054372	0.0116402	0.0248553	0.0306108	0.0198945	0.0470677	0.0388334	0.0120936	0.0253535	0.0749053	0.0526798	0.0307096	0.0479817	0.0198878	0.0266228	0.0506668	0.027078	4.050036	0.269942	0.291543	0.104541	0.333974	3.376803
