Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	TreeLengths
400	-15809.5	-15822.9	13.3786	0.14403	0.0873394	0.102983	0.074639	0.107888	0.0686759	0.11941	0.10506	0.0845733	0.180078	0.0880665	0.0644074	0.109468	0.0997096	0.115403	0.120277	0.11552	0.111191	0.124371	0.0682973	0.0780958	0.0834806	0.153776	0.0079692	0.0760052	0.0316573	0.052684	0.0322915	0.0333692	0.0322667	0.0610483	0.0405964	0.0387723	0.0427867	0.0435294	0.0179981	0.0453032	0.0254936	0.0516957	0.0237637	0.0145398	0.0372037	0.0353373	3.151051
410	-15799.1	-15811.9	12.8013	0.125	0.0996177	0.104831	0.0973237	0.105757	0.072789	0.127913	0.0838851	0.119666	0.182831	0.0804599	0.0902519	0.0918835	0.0970221	0.103074	0.139572	0.116531	0.120005	0.123611	0.0738507	0.0584284	0.102871	0.151603	0.0171248	0.0818097	0.0423704	0.0406154	0.0380643	0.0283533	0.0344479	0.0540262	0.0301351	0.0253864	0.029476	0.0530012	0.0301581	0.0312954	0.0265071	0.0582216	0.0125978	0.0276785	0.038413	0.0403202	3.20878
420	-15803.7	-15816.5	12.8409	0.125	0.0968022	0.10654	0.128871	0.115767	0.0786128	0.109564	0.0715936	0.118974	0.157852	0.0818257	0.0785866	0.0817031	0.0784409	0.113918	0.142126	0.137757	0.109701	0.11587	0.0774944	0.0809788	0.0842173	0.158587	0.0215101	0.0743088	0.0281494	0.0552337	0.0309324	0.0298497	0.0242357	0.0635474	0.0311894	0.0150928	0.0184225	0.0626899	0.0310387	0.0560498	0.0320094	0.0490948	0.0147116	0.0325999	0.0421181	0.0412477	3.204815
430	-15809.3	-15821.8	12.4965	0.114198	0.10963	0.103702	0.0851722	0.106338	0.0933196	0.118501	0.0996788	0.091989	0.142274	0.0710569	0.0844604	0.0905385	0.0939842	0.103209	0.144603	0.13332	0.126493	0.144059	0.112049	0.0882986	0.0720137	0.162926	0.0128338	0.0736166	0.025916	0.0445022	0.0447049	0.0295949	0.0322349	0.0628911	0.0207187	0.0301816	0.0200337	0.0435216	0.0204621	0.0437296	0.0313561	0.0493685	0.0371003	0.0338247	0.0391999	0.0516477	3.239255
440	-15815.7	-15828.9	13.2166	0.128379	0.0826593	0.091034	0.0843734	0.108928	0.0924962	0.0966799	0.0964507	0.100781	0.141249	0.0824242	0.0877058	0.11602	0.0978793	0.103688	0.149958	0.123209	0.108299	0.152676	0.0755035	0.0969051	0.0801639	0.146573	0.0179835	0.062391	0.0465105	0.0545115	0.0246773	0.024073	0.0409761	0.0553133	0.0214797	0.0384347	0.0226438	0.0409779	0.0388794	0.0273145	0.0255938	0.0446054	0.0236775	0.028221	0.0552882	0.0296611	3.16725
450	-15808.5	-15820.6	12.0809	0.103738	0.115937	0.0994214	0.121397	0.104797	0.0983118	0.115797	0.0772097	0.0964827	0.179963	0.0936573	0.089724	0.0913513	0.108551	0.108288	0.10737	0.115984	0.130648	0.127566	0.0833853	0.0847672	0.0797755	0.167264	0.0191053	0.0940487	0.0448587	0.0545115	0.0610928	0.0349536	0.0397119	0.0435511	0.0137557	0.0237719	0.0297967	0.0411051	0.0329549	0.0352885	0.047304	0.0499446	0.0236775	0.0202325	0.0405408	0.0292263	3.280818
460	-15797	-15810.5	13.4708	0.117297	0.104485	0.101544	0.113542	0.0988694	0.0715195	0.13751	0.0862876	0.0986299	0.161833	0.0772012	0.0988487	0.0941176	0.0942336	0.110701	0.139459	0.115546	0.108632	0.1123	0.0891915	0.0809052	0.0807555	0.151713	0.0158373	0.0617905	0.0344416	0.0603251	0.0281166	0.0294055	0.0339828	0.0435276	0.0191158	0.0309568	0.0237329	0.0400544	0.0317201	0.0398249	0.0253069	0.0651642	0.0157295	0.0252407	0.0395065	0.0329209	3.141823
470	-15801.4	-15814.3	12.9221	0.12414	0.113966	0.0916332	0.100353	0.112265	0.0813811	0.12894	0.0857687	0.0886625	0.161257	0.093623	0.0838718	0.0784164	0.0955767	0.101102	0.125205	0.127946	0.108849	0.124269	0.0601425	0.0813076	0.0868766	0.16439	0.0216817	0.0604986	0.0290182	0.0609415	0.0312848	0.0185094	0.0494217	0.0546805	0.0409952	0.0396069	0.0230158	0.0532488	0.0306841	0.0376666	0.0239745	0.0494194	0.0152962	0.0215038	0.0621977	0.0531146	3.196701
480	-15805.1	-15817.7	12.5694	0.155737	0.112005	0.0929953	0.0764211	0.113937	0.0719082	0.12093	0.0779666	0.0968676	0.208169	0.0794341	0.0816704	0.104782	0.0862472	0.117337	0.118175	0.128855	0.108849	0.124269	0.0733605	0.0768624	0.0844956	0.169811	0.0297304	0.0859117	0.0322284	0.0367683	0.0427537	0.0116781	0.027631	0.0728094	0.0336863	0.0224289	0.0220432	0.0461535	0.0408351	0.0365266	0.0272555	0.0584024	0.0177748	0.0276062	0.0431027	0.0355529	3.231966
490	-15803	-15815.5	12.446	0.12664	0.102303	0.10614	0.0944953	0.109725	0.0948824	0.126664	0.0833397	0.114255	0.142189	0.0773798	0.0845623	0.0814316	0.106769	0.13191	0.122806	0.139777	0.103131	0.112484	0.0822974	0.0983087	0.0901633	0.156244	0.0167189	0.0753053	0.0413648	0.060684	0.034526	0.00900825	0.0258902	0.0484022	0.0268435	0.0310032	0.035523	0.0413009	0.0320569	0.0394008	0.029249	0.0584024	0.0287364	0.0354511	0.0431027	0.0434425	3.244309
500	-15801.1	-15815.3	14.1826	0.115817	0.10629	0.0851219	0.111237	0.106001	0.0690449	0.131124	0.0865803	0.0976947	0.142189	0.0672954	0.0776923	0.0948334	0.0966436	0.111589	0.115337	0.136711	0.0983842	0.1305	0.0711652	0.0850716	0.0692292	0.180429	0.00885098	0.0660436	0.0350549	0.0420371	0.0355685	0.0170473	0.0249406	0.0651088	0.0249287	0.0307542	0.0192087	0.0405529	0.0240094	0.0413814	0.0343608	0.0345081	0.021048	0.0332272	0.0349065	0.0511343	3.070652
510	-15797.5	-15811	13.4552	0.114417	0.0918599	0.0942475	0.0952935	0.114251	0.0862335	0.14472	0.0813358	0.0941072	0.171727	0.0730735	0.0802626	0.115243	0.0957772	0.117327	0.115565	0.116782	0.125587	0.112275	0.066853	0.0888469	0.0735074	0.155587	0.0201784	0.0788566	0.0342523	0.0592583	0.0412717	0.0139401	0.0351688	0.0466309	0.0229597	0.0246484	0.0405125	0.0535779	0.0357778	0.0421973	0.0206708	0.0488968	0.0122006	0.0270834	0.0315076	0.0289185	3.143387
520	-15806	-15818.7	12.7182	0.113311	0.109002	0.112142	0.10898	0.104495	0.0872803	0.113977	0.0806127	0.121778	0.162194	0.07801	0.0795112	0.100122	0.0880927	0.0987099	0.138412	0.114121	0.122729	0.123031	0.0791683	0.0888469	0.110545	0.167182	0.0183981	0.0644911	0.0497338	0.0530334	0.027831	0.0153465	0.0397028	0.0702855	0.0276407	0.0155654	0.033329	0.0325806	0.0356062	0.0363675	0.0236864	0.0509243	0.0132903	0.0330797	0.0446594	0.0292846	3.21709
530	-15804	-15817.8	13.8084	0.118621	0.109002	0.0908647	0.0967768	0.0955997	0.0872803	0.111952	0.0828976	0.0851423	0.156026	0.0809669	0.0820706	0.0972303	0.109387	0.105449	0.114326	0.116494	0.104223	0.10865	0.101492	0.0882348	0.0657922	0.154092	0.0331011	0.0757976	0.0207242	0.0578625	0.0385074	0.0249835	0.0430355	0.0566731	0.0292845	0.0361397	0.0305212	0.0359152	0.0241148	0.0282589	0.0325462	0.0383632	0.017086	0.0237197	0.0521575	0.0467086	3.108072
540	-15807.3	-15819.2	11.9073	0.123049	0.1137	0.115189	0.100223	0.109134	0.0860116	0.121411	0.0842219	0.0984172	0.165894	0.0771439	0.0994119	0.0882471	0.107568	0.0973032	0.131782	0.139526	0.117463	0.114862	0.101492	0.0754708	0.10627	0.140533	0.0348464	0.0840758	0.0372283	0.0522979	0.0336308	0.0310525	0.0404365	0.0543136	0.0319222	0.03306	0.0278427	0.0522642	0.0497513	0.0239683	0.0172344	0.0430349	0.0145018	0.0333628	0.0551883	0.0338386	3.298174
550	-15802.6	-15815.9	13.3144	0.113449	0.11508	0.100794	0.100223	0.11918	0.0801923	0.112248	0.0622781	0.0908447	0.165894	0.0725598	0.0952026	0.104154	0.092669	0.105831	0.104935	0.121892	0.119217	0.110473	0.0901343	0.1029	0.109862	0.13049	0.0228137	0.0861331	0.0318086	0.0456283	0.0339808	0.0248154	0.029451	0.0389939	0.0415286	0.0259318	0.0271158	0.0494218	0.0304868	0.0260267	0.0397069	0.0442616	0.0267676	0.0193485	0.0562963	0.0364525	3.157471
560	-15801.6	-15814.3	12.7349	0.126735	0.108434	0.117462	0.0965615	0.137497	0.0834393	0.11074	0.0747602	0.0896724	0.187888	0.0717009	0.0981083	0.097043	0.0982174	0.0915898	0.129915	0.134235	0.113125	0.132585	0.0828725	0.0854517	0.0807548	0.133067	0.0222346	0.0649068	0.0322686	0.0468752	0.0444619	0.0130092	0.0351786	0.0537679	0.0297937	0.028761	0.0214254	0.0522385	0.0481641	0.0389782	0.0333663	0.0381269	0.0197384	0.0210599	0.0436586	0.0455459	3.215415
570	-15800.6	-15814.4	13.8232	0.113317	0.110599	0.0770698	0.114865	0.100597	0.0843002	0.114994	0.0585515	0.0939709	0.171915	0.0798191	0.0878319	0.104714	0.0971694	0.0822231	0.132142	0.107922	0.140419	0.129555	0.0709463	0.0840335	0.0737933	0.161666	0.0215764	0.0790553	0.0267535	0.045945	0.0311676	0.019423	0.0305004	0.0537679	0.0258511	0.0295238	0.0328108	0.0448306	0.0319142	0.0384954	0.0273362	0.0433791	0.0205637	0.020734	0.0462297	0.044317	3.106589
580	-15801.5	-15814.1	12.592	0.120538	0.0966687	0.106049	0.092572	0.103806	0.0843002	0.126356	0.0764053	0.102249	0.164327	0.0635332	0.0918348	0.092076	0.100087	0.130549	0.137771	0.146296	0.115433	0.124697	0.0579367	0.0862865	0.0865449	0.158362	0.030398	0.0774085	0.0281835	0.0470986	0.0328251	0.0232548	0.039181	0.0455293	0.0120762	0.0263236	0.033142	0.0650649	0.0285582	0.0430251	0.0267809	0.0547224	0.0146173	0.0382593	0.0543527	0.0442244	3.229704
590	-15806.5	-15819.3	12.7577	0.120097	0.0974997	0.0785688	0.092052	0.115722	0.0862832	0.131614	0.0957602	0.107655	0.178309	0.0644219	0.0819595	0.100041	0.102173	0.116706	0.110272	0.140527	0.115433	0.129894	0.0900704	0.0846849	0.0826909	0.186264	0.0184284	0.0852134	0.0442463	0.0555421	0.0276589	0.011685	0.0309942	0.0559078	0.0232201	0.0252804	0.0172975	0.0385072	0.0201575	0.0208498	0.0332733	0.042525	0.0146784	0.0251581	0.0564549	0.0573651	3.213139
600	-15801.5	-15813.9	12.3837	0.133599	0.106291	0.12202	0.101742	0.11483	0.096197	0.11729	0.0879441	0.08769	0.183083	0.0734345	0.102151	0.111911	0.111564	0.119222	0.118917	0.111273	0.12256	0.107163	0.0765167	0.0871946	0.0874261	0.149314	0.0237274	0.0584582	0.0442463	0.060876	0.0364213	0.0254773	0.0347293	0.0525473	0.0357945	0.0264255	0.0210488	0.0537785	0.0324873	0.0272931	0.0241049	0.0361497	0.025764	0.0201405	0.0415807	0.0401563	3.250537
610	-15817.1	-15830	12.8355	0.104099	0.0819646	0.0868313	0.0918071	0.127427	0.0810701	0.128286	0.0961085	0.0812231	0.192451	0.0734345	0.0952755	0.0665668	0.102995	0.132208	0.117216	0.0957444	0.111343	0.12626	0.0726995	0.102042	0.094807	0.152909	0.0149653	0.111176	0.0271877	0.0611856	0.0298368	0.0163124	0.0448491	0.0611706	0.0340243	0.0387663	0.0334497	0.0476449	0.0278403	0.0417679	0.0222311	0.0518525	0.0248429	0.0269956	0.047472	0.0270196	3.20536
620	-15799.9	-15812.4	12.5019	0.114138	0.0917351	0.113234	0.109665	0.123699	0.0863115	0.113215	0.102337	0.0938115	0.169797	0.0885991	0.0776981	0.0941963	0.0906988	0.0943075	0.121268	0.133068	0.110911	0.134397	0.0841864	0.0864868	0.0792016	0.167506	0.0201026	0.0985113	0.028832	0.0573275	0.0504679	0.011963	0.0384714	0.0566271	0.0252246	0.0323682	0.0348832	0.0459604	0.0252399	0.0367164	0.0354392	0.0524644	0.0137003	0.0164933	0.0387485	0.0387097	3.238718
630	-15804.4	-15816.5	12.1522	0.132824	0.112513	0.101821	0.125831	0.103386	0.0792675	0.11494	0.092796	0.0994519	0.159113	0.09096	0.086538	0.101612	0.0952262	0.121528	0.116703	0.125493	0.103449	0.127398	0.0663494	0.100921	0.0882056	0.187898	0.0221499	0.0650552	0.0383935	0.0687867	0.0484435	0.0107903	0.0287862	0.0533154	0.0353244	0.0329738	0.011813	0.0451026	0.0463587	0.0308048	0.0276654	0.0448328	0.0121503	0.0199616	0.0501377	0.0466209	3.27369
640	-15796.3	-15808.8	12.4591	0.12673	0.092693	0.107322	0.102066	0.116174	0.0747821	0.135893	0.0681889	0.0895223	0.17654	0.080034	0.0954531	0.10637	0.0953697	0.124718	0.120982	0.122378	0.124982	0.117911	0.0650711	0.0939921	0.0901768	0.167127	0.0237691	0.0791602	0.0280752	0.0430886	0.0476973	0.018259	0.0254701	0.0601811	0.0146508	0.0319076	0.0236039	0.051652	0.0314611	0.0412609	0.0376891	0.0578671	0.0240892	0.0215796	0.0436985	0.0433638	3.242998
650	-15802.4	-15815.7	13.2961	0.135751	0.0930519	0.0850388	0.0999664	0.109963	0.0934808	0.118201	0.0832899	0.0940913	0.174133	0.0702503	0.0914292	0.0890377	0.10176	0.1191	0.11693	0.0990345	0.105311	0.111324	0.0690942	0.0791753	0.0989749	0.148799	0.0253119	0.107919	0.0412876	0.0539513	0.0298041	0.0199567	0.0306944	0.0595427	0.0309211	0.0334317	0.0272676	0.0437813	0.0408059	0.0328848	0.0266965	0.0492848	0.0118214	0.031901	0.0314856	0.0433638	3.159301
660	-15801.6	-15814.8	13.2129	0.12169	0.0912111	0.0862002	0.102247	0.125524	0.0690014	0.140275	0.0927937	0.0930302	0.161074	0.0678478	0.0968687	0.0912982	0.0917886	0.0987932	0.127577	0.108682	0.108126	0.130247	0.0836837	0.0999653	0.0915214	0.149154	0.0144886	0.073547	0.023103	0.0709142	0.0496142	0.0217549	0.0291622	0.0459897	0.0245185	0.0346249	0.031432	0.0487892	0.0290081	0.0282737	0.0453925	0.0442109	0.0133982	0.0279513	0.0476903	0.0351548	3.167617
670	-15798.6	-15811.9	13.3011	0.146981	0.102695	0.107346	0.103193	0.133356	0.076976	0.118659	0.0737547	0.091519	0.17741	0.0693765	0.0924109	0.097005	0.105127	0.107445	0.113395	0.103631	0.108743	0.113212	0.0813279	0.0737085	0.0809009	0.148095	0.0132514	0.0669089	0.0301246	0.0490654	0.0333823	0.0182449	0.0520403	0.0446544	0.0257935	0.0232429	0.0286417	0.0566318	0.035146	0.0393272	0.0280188	0.0601086	0.0208516	0.0279513	0.0396235	0.0395241	3.1588
680	-15799.1	-15811.4	12.3432	0.107559	0.100388	0.114404	0.0975098	0.11712	0.0852272	0.124834	0.0737385	0.100003	0.184894	0.0687609	0.0762706	0.101489	0.087732	0.12814	0.136256	0.146714	0.104073	0.126377	0.0776431	0.110965	0.077806	0.187882	0.00903875	0.0759627	0.0283352	0.0480959	0.0433779	0.0272436	0.0317709	0.0491558	0.0318419	0.0221003	0.0179989	0.0524237	0.035146	0.0386537	0.0419851	0.0471443	0.0126793	0.0220452	0.0480609	0.0357362	3.254584
690	-15794.8	-15807.7	12.8825	0.134048	0.101809	0.0881058	0.113085	0.109062	0.0710755	0.148865	0.0737385	0.0945901	0.176563	0.0679973	0.0785578	0.109694	0.104769	0.117234	0.123073	0.113452	0.10241	0.120862	0.0836715	0.100467	0.0960967	0.180355	0.00954315	0.0825213	0.0375089	0.0439739	0.0335066	0.0199986	0.0260647	0.0486875	0.0226623	0.0245822	0.0306709	0.0379038	0.035146	0.0386537	0.020613	0.0532169	0.0218802	0.0232182	0.0450264	0.0357028	3.200662
700	-15794.8	-15808.4	13.5328	0.11223	0.0967172	0.0953236	0.0829591	0.126889	0.0766148	0.123609	0.0756399	0.101194	0.1683	0.0679973	0.0812181	0.087622	0.103701	0.111571	0.130078	0.131546	0.105245	0.12213	0.0737592	0.0887675	0.0923017	0.168852	0.017795	0.0832534	0.040865	0.0445019	0.0338928	0.019539	0.0355125	0.048074	0.033382	0.0235721	0.0185613	0.0349816	0.0341562	0.0368277	0.0339427	0.0340229	0.03258	0.0297509	0.0495014	0.0266538	3.13563
710	-15799.9	-15812.4	12.4418	0.135375	0.0958167	0.105634	0.090818	0.1034	0.0839108	0.112404	0.08751	0.0929125	0.180015	0.074895	0.087784	0.120777	0.0913215	0.115114	0.136008	0.135707	0.101243	0.120293	0.0853305	0.109607	0.0852108	0.179754	0.0198628	0.0758964	0.0380593	0.0493642	0.0442657	0.0165031	0.0190313	0.0565743	0.041487	0.0182455	0.0341921	0.0400173	0.0316699	0.04169	0.0310233	0.0488428	0.0118605	0.0270579	0.0378622	0.0303773	3.244723
720	-15804.2	-15816.4	12.1768	0.124599	0.0867759	0.0949209	0.0996436	0.135412	0.0878091	0.144025	0.085825	0.10583	0.179645	0.0618449	0.10882	0.0902012	0.104605	0.106218	0.150445	0.118893	0.0939208	0.117782	0.0925265	0.113343	0.0707113	0.168855	0.0289407	0.0689256	0.0234983	0.0395799	0.02785	0.0259121	0.029838	0.0655653	0.0235858	0.0197902	0.0284198	0.0466658	0.0282985	0.0382576	0.0408628	0.0490155	0.0255697	0.0315741	0.0471067	0.0393163	3.271226
730	-15804.2	-15817	12.7867	0.115707	0.112712	0.100218	0.0885251	0.126068	0.0754672	0.113191	0.0966592	0.0985765	0.165722	0.0769145	0.102465	0.105656	0.0872435	0.107503	0.12415	0.13119	0.11494	0.0999425	0.0689482	0.0888073	0.0778233	0.191167	0.0283868	0.0717407	0.0268559	0.0398188	0.0217448	0.0217546	0.0328434	0.0518232	0.018493	0.00980044	0.0272236	0.0552179	0.0515434	0.0371612	0.036972	0.0635444	0.0327673	0.0251945	0.0501952	0.0375613	3.210239
740	-15795.7	-15808.2	12.5765	0.116866	0.102028	0.103174	0.106918	0.11066	0.0840087	0.140724	0.0715831	0.0943957	0.166128	0.0716592	0.096211	0.0765205	0.0914228	0.11211	0.136509	0.113682	0.119109	0.116313	0.079661	0.100266	0.0791517	0.18667	0.0214567	0.063462	0.0224309	0.0424127	0.0450271	0.030399	0.0370293	0.0608986	0.0240038	0.0222442	0.0236786	0.0474014	0.0434325	0.031198	0.0338509	0.0428921	0.0327673	0.0277012	0.0656412	0.0375613	3.23126
750	-15801.9	-15814.8	12.8852	0.132001	0.102265	0.107541	0.1138	0.108943	0.0709197	0.134609	0.0987568	0.0998256	0.168516	0.0907603	0.0797741	0.0943612	0.0772422	0.112614	0.115358	0.109896	0.123039	0.114086	0.0759088	0.0771252	0.0798334	0.175047	0.0162274	0.0561513	0.0269277	0.0441114	0.0262576	0.0234631	0.0355371	0.054737	0.0158883	0.0259617	0.0341678	0.0555486	0.0360232	0.0323953	0.0533227	0.0437586	0.0291829	0.0350665	0.0547865	0.0386569	3.200393
760	-15803.9	-15817	13.0759	0.112922	0.107131	0.0699795	0.133746	0.138389	0.0926499	0.116573	0.0811974	0.0979217	0.181646	0.0748144	0.0779265	0.0879368	0.101803	0.119038	0.109223	0.137926	0.112388	0.100665	0.0689317	0.094165	0.0933026	0.163878	0.0308789	0.0741095	0.0335401	0.0428056	0.0340977	0.0224382	0.0350905	0.0632475	0.0267738	0.0242624	0.0236319	0.0394784	0.0210044	0.0373875	0.0222403	0.0576047	0.0194921	0.0240968	0.0403451	0.0346374	3.181317
770	-15798.5	-15811.1	12.5708	0.13343	0.0879558	0.102043	0.105907	0.111402	0.0854588	0.100424	0.0672214	0.114786	0.161313	0.0747166	0.0914252	0.0975486	0.110744	0.111634	0.132855	0.126232	0.103558	0.118793	0.0816304	0.0909658	0.0950911	0.178632	0.0185863	0.0769688	0.0542579	0.0566595	0.0297755	0.0284843	0.0369629	0.0530392	0.0273761	0.0337858	0.0345399	0.0489108	0.0238222	0.0302888	0.0350741	0.0450826	0.0191652	0.01523	0.0383588	0.0416914	3.231828
780	-15802.4	-15815.1	12.7847	0.128673	0.103266	0.100076	0.101653	0.0991479	0.064552	0.124782	0.0780992	0.0992756	0.176883	0.0814965	0.0719217	0.103901	0.104534	0.130787	0.125129	0.150155	0.11184	0.104139	0.0970466	0.0825954	0.0818213	0.177033	0.0185943	0.0711055	0.0329689	0.0478999	0.0286889	0.0212689	0.0423354	0.0518171	0.0373359	0.0222245	0.0246746	0.0485491	0.0438779	0.0322278	0.0223135	0.0349318	0.0186113	0.0287718	0.0521234	0.031305	3.210433
790	-15808	-15821.4	13.4124	0.135889	0.108245	0.0776497	0.0952138	0.113803	0.0676714	0.134217	0.0726673	0.0885649	0.170932	0.0738136	0.100303	0.0908546	0.0947085	0.0977953	0.119008	0.118242	0.142753	0.130339	0.0673718	0.104147	0.0668401	0.169469	0.0258936	0.0803308	0.0427816	0.0455359	0.0256558	0.0147653	0.032713	0.0412399	0.0311556	0.0147927	0.0293951	0.0435849	0.0325282	0.0350051	0.0387395	0.0328263	0.0289473	0.0259767	0.0497276	0.0355724	3.147665
800	-15800.4	-15813.4	12.9906	0.122034	0.0890381	0.0864058	0.1046	0.138974	0.0805046	0.129188	0.0757271	0.100889	0.175055	0.0779365	0.0729432	0.10778	0.108331	0.123297	0.139417	0.103046	0.116097	0.132558	0.075728	0.0789882	0.0732493	0.175367	0.0247973	0.0698457	0.0416305	0.0528494	0.0390094	0.0177529	0.0404132	0.0616429	0.029332	0.0245637	0.0273168	0.0371339	0.0231819	0.0313576	0.0334562	0.0502657	0.0100549	0.0236731	0.0327514	0.0316704	3.189852
810	-15810.9	-15823.9	13.0603	0.124445	0.077527	0.0870676	0.0964502	0.105839	0.0902394	0.149977	0.0907478	0.0919841	0.166627	0.0758695	0.0965438	0.0813975	0.0919946	0.123627	0.120401	0.132841	0.131085	0.104307	0.0702541	0.0968085	0.0955939	0.17472	0.00624891	0.0735755	0.04751	0.0528891	0.0352217	0.022283	0.050657	0.0518517	0.0245532	0.0395531	0.021544	0.0367093	0.031805	0.0338127	0.022355	0.0357949	0.00779564	0.0380794	0.0279737	0.0463184	3.18288
820	-15806.8	-15820.2	13.4518	0.13915	0.084012	0.0988735	0.108772	0.114614	0.0888848	0.104868	0.0787764	0.0863658	0.165637	0.0493346	0.0826224	0.0835248	0.0839644	0.126325	0.13979	0.133188	0.111429	0.109579	0.0718901	0.105131	0.0832033	0.178208	0.0232703	0.055755	0.0285618	0.0295601	0.0428918	0.0238079	0.0406868	0.0497091	0.0210985	0.0345237	0.0328943	0.0563128	0.0283979	0.026497	0.030919	0.044977	0.0142949	0.0285763	0.054853	0.047997	3.143726
830	-15809.2	-15821.2	12.02	0.141991	0.103731	0.0909668	0.0937371	0.130619	0.0928072	0.149397	0.0869174	0.119839	0.155792	0.0696413	0.0815586	0.0986729	0.0888741	0.139971	0.126608	0.145093	0.114129	0.108242	0.0891628	0.0805251	0.0943591	0.166902	0.0219311	0.0836159	0.0536246	0.039739	0.0314913	0.0152936	0.0225538	0.0366569	0.0200552	0.0350734	0.0286783	0.0453372	0.0190731	0.0314771	0.0452816	0.0472169	0.0142865	0.0274201	0.0483083	0.0502552	3.286907
840	-15804.6	-15818.3	13.6667	0.12332	0.109163	0.0941582	0.0883374	0.0998888	0.0883305	0.127846	0.0859274	0.0834668	0.172476	0.0902879	0.07852	0.096106	0.0823869	0.0984147	0.150591	0.140927	0.0965748	0.0972619	0.0754136	0.0776384	0.0897001	0.140622	0.0150793	0.0771409	0.0237434	0.047466	0.0356896	0.0189121	0.0325853	0.0532462	0.0372582	0.0220113	0.0296306	0.0583469	0.0226732	0.0322737	0.0368865	0.0472169	0.0384764	0.0318454	0.0362598	0.0381334	3.122234
850	-15802.6	-15815.4	12.8268	0.134152	0.0884098	0.0995868	0.100178	0.118513	0.0681863	0.119104	0.0841916	0.0876086	0.171238	0.0769314	0.0744518	0.0940841	0.0905398	0.122994	0.114592	0.116465	0.101572	0.129315	0.0730081	0.0915895	0.0871174	0.175308	0.0221785	0.0613303	0.0486874	0.0581652	0.0436632	0.0233928	0.0337027	0.0438706	0.0306223	0.0335083	0.0406149	0.0461337	0.0356963	0.028834	0.0464031	0.0439157	0.0128274	0.0339163	0.0524374	0.0471893	3.206225
860	-15794.4	-15807.4	12.9413	0.129125	0.105198	0.0876506	0.107891	0.099039	0.0775995	0.119423	0.080616	0.0971309	0.180922	0.0728959	0.0785496	0.0939266	0.0950617	0.124025	0.115394	0.143933	0.101847	0.127569	0.0784845	0.0791553	0.0940043	0.166483	0.0218949	0.0790732	0.0417521	0.0484734	0.0354708	0.0289426	0.0213642	0.0612334	0.0367764	0.0325059	0.0244482	0.0442925	0.0236145	0.0453382	0.0274276	0.048352	0.0230572	0.0183604	0.040047	0.0364248	3.194775
870	-15798.7	-15811.4	12.6501	0.122438	0.0960478	0.106434	0.0954439	0.1271	0.0826571	0.154278	0.0734008	0.0939518	0.171898	0.0826676	0.08749	0.0962043	0.109556	0.0915575	0.129294	0.141715	0.117643	0.104032	0.0930632	0.0780835	0.0742653	0.180001	0.0242415	0.0714312	0.0290948	0.0420674	0.0373554	0.0366501	0.0421402	0.0406935	0.0281111	0.0276389	0.0234244	0.0416767	0.0343987	0.0355675	0.0314928	0.0435085	0.0176151	0.0191555	0.0414765	0.0469402	3.223901
880	-15796.6	-15810.1	13.4146	0.112229	0.0884474	0.083375	0.106997	0.106871	0.077877	0.118028	0.0761654	0.0924369	0.162602	0.0798395	0.0763954	0.0984047	0.0965496	0.105394	0.111115	0.130065	0.108868	0.124574	0.0700449	0.0947133	0.0905724	0.155707	0.0226022	0.0812384	0.0356084	0.0418995	0.0412393	0.0214241	0.0366647	0.05235	0.0294916	0.0439233	0.0208423	0.0353031	0.0413373	0.041148	0.0406825	0.0671308	0.0168287	0.02025	0.0520108	0.0381994	3.147444
890	-15814.3	-15826.8	12.5087	0.144139	0.0854799	0.0936035	0.107212	0.10797	0.088365	0.127229	0.100468	0.123323	0.157236	0.0826875	0.0918454	0.0744267	0.1014	0.0898922	0.126381	0.111921	0.102786	0.12735	0.0854971	0.0848016	0.0787322	0.175353	0.0108072	0.0659179	0.0299328	0.0713375	0.0249462	0.0242638	0.0561878	0.0646445	0.0235354	0.0279915	0.0391172	0.0614918	0.0204647	0.0391379	0.0283839	0.0604612	0.0180237	0.0361308	0.0397321	0.0274296	3.238039
900	-15806.8	-15819.8	13.0161	0.143031	0.0968694	0.0964686	0.0926133	0.106901	0.07373	0.133904	0.0732032	0.0790065	0.15215	0.0723061	0.110399	0.112221	0.11308	0.115506	0.123212	0.147903	0.111141	0.112972	0.0689412	0.0848257	0.0876129	0.153408	0.0120216	0.0655668	0.030095	0.0441212	0.0482447	0.00620495	0.0323985	0.0671919	0.0238027	0.0324043	0.0356638	0.0565345	0.0288337	0.0292926	0.0283839	0.0470881	0.0277569	0.0233841	0.0393172	0.0475834	3.187295
