Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
450	-14766.4	-14776.7	10.2458	0.14056	0.108946	0.101816	0.103573	0.118794	0.0726019	0.139254	0.0741505	0.113663	0.158758	0.0853719	0.0897055	0.0901171	0.112807	0.100413	0.161632	0.133111	0.124862	0.12233	0.0900956	0.0768047	0.0733455	0.191075	0.0794778	0.0242251	0.0437234	0.0586784	0.0208798	0.0451737	0.032883	0.0353887	0.0327043	0.0348332	0.0289573	0.0462333	0.0566834	0.0219266	0.02035	0.0493639	0.0169082	0.00865601	0.0238633	0.0421085	4.17112	0.282268	0.284566	0.101762	0.331404	3.306805
460	-14773	-14784.1	11.1689	0.135778	0.0902782	0.114302	0.0948307	0.0913257	0.082502	0.116072	0.0672829	0.0799863	0.173701	0.0760027	0.0659328	0.0908742	0.0955558	0.0918718	0.134828	0.160935	0.10738	0.113211	0.0860447	0.0766226	0.0890407	0.193652	0.111671	0.0264866	0.0465922	0.0423036	0.0219738	0.0574218	0.0479892	0.0236552	0.0455659	0.0275541	0.0289573	0.0657935	0.0520907	0.0211025	0.0205943	0.0466715	0.0261743	0.0390292	0.0281388	0.0271666	3.828469	0.282268	0.284566	0.101762	0.331404	3.234943
470	-14766.3	-14777.1	10.7435	0.141958	0.0957993	0.103028	0.0890062	0.116941	0.0837669	0.128884	0.0865024	0.0985573	0.199717	0.0795114	0.087537	0.0931396	0.0970524	0.120109	0.131197	0.166052	0.111131	0.101622	0.0716167	0.100274	0.0872706	0.171444	0.0981441	0.0238254	0.0415372	0.039919	0.0124838	0.0229658	0.0474971	0.0239222	0.0197648	0.0392617	0.0324617	0.0608271	0.0451818	0.0285517	0.0299873	0.0479465	0.00900103	0.0318023	0.0226382	0.0327763	3.908618	0.283927	0.286238	0.0964824	0.333352	3.27261
480	-14771.1	-14781.5	10.3701	0.148339	0.0985845	0.118181	0.132798	0.0993916	0.0895902	0.134153	0.0831969	0.101865	0.17547	0.0737509	0.0799238	0.104328	0.122122	0.100864	0.13477	0.121837	0.122591	0.119417	0.0540947	0.0915442	0.0915402	0.19678	0.0739846	0.0224639	0.0525782	0.0590429	0.0179672	0.0373848	0.0320452	0.0126937	0.0258098	0.0365677	0.0353663	0.0678264	0.0540637	0.0251093	0.0210329	0.0464161	0.012896	0.0212773	0.0196505	0.044955	3.837616	0.270613	0.283991	0.0957249	0.349671	3.314262
490	-14763.2	-14772.9	9.71352	0.157828	0.0999354	0.0933074	0.0856859	0.115897	0.0811011	0.128496	0.0692594	0.103599	0.156794	0.0774582	0.0735585	0.0954002	0.112009	0.123262	0.134084	0.129618	0.131338	0.119045	0.0863774	0.0880713	0.0937046	0.207003	0.0993586	0.0280552	0.0463172	0.0556412	0.0142664	0.0425367	0.0653189	0.0242757	0.0355622	0.0386085	0.0252722	0.0582628	0.0656406	0.0233852	0.0263509	0.0438354	0.011108	0.0264047	0.0400001	0.029782	4.123523	0.276897	0.290586	0.0979477	0.33457	3.362814
500	-14761.9	-14772.2	10.2371	0.14423	0.100457	0.109486	0.10833	0.115897	0.0906451	0.141932	0.0744168	0.0968118	0.172964	0.0817839	0.0825323	0.0931908	0.113008	0.108492	0.143633	0.136265	0.103503	0.124958	0.0799979	0.088613	0.0805999	0.172203	0.109166	0.0245173	0.0389631	0.0427035	0.0307646	0.0528374	0.0320558	0.0198153	0.0354946	0.0296805	0.0294628	0.0607255	0.0396709	0.0414981	0.0228852	0.0455095	0.0119884	0.0149881	0.0247676	0.0410332	4.089168	0.276897	0.290586	0.0979477	0.33457	3.312476
510	-14761.6	-14772.5	10.8536	0.135121	0.107657	0.101251	0.0984795	0.106478	0.0744599	0.138437	0.0823703	0.0914091	0.164873	0.0747846	0.113645	0.097673	0.0996886	0.095506	0.146233	0.124176	0.119179	0.116226	0.0783995	0.0972355	0.0777639	0.176002	0.0936512	0.0238336	0.046567	0.0555645	0.0176072	0.0443918	0.0437149	0.0311402	0.0234637	0.0330683	0.0362942	0.0490859	0.0564368	0.0243153	0.0208915	0.0345319	0.0128356	0.0286912	0.0235423	0.0341472	4.089168	0.267234	0.294469	0.0992566	0.339041	3.250823
520	-14760.8	-14771.7	10.8405	0.135121	0.0871157	0.0982712	0.0812953	0.0994029	0.0778379	0.1363	0.0810216	0.0947317	0.181203	0.0697084	0.0848122	0.119088	0.108396	0.111408	0.140961	0.137759	0.139798	0.10412	0.101322	0.0890067	0.0694688	0.18323	0.0855201	0.0216954	0.0404668	0.0544324	0.0197099	0.043694	0.0408389	0.027736	0.0291551	0.0321452	0.0301813	0.0562746	0.0580273	0.023428	0.0120488	0.0581881	0.0127786	0.0215549	0.0181426	0.0367665	4.054733	0.286372	0.286778	0.0966643	0.330186	3.254163
530	-14765.8	-14776.3	10.5798	0.131016	0.0903163	0.0935633	0.101858	0.104746	0.0603729	0.131834	0.0936228	0.0965138	0.181203	0.093511	0.079655	0.100887	0.128731	0.10316	0.141943	0.140371	0.126986	0.140112	0.074489	0.0839916	0.0722	0.163506	0.0824043	0.0274739	0.0476465	0.0592966	0.0240064	0.025452	0.0435611	0.0237159	0.0237906	0.0426483	0.0253041	0.0586459	0.0570704	0.032917	0.0177353	0.0622082	0.0181837	0.0215549	0.0264448	0.0309123	3.965382	0.264801	0.295273	0.0995277	0.340399	3.285561
540	-14770.5	-14780.5	10.0001	0.146775	0.0872919	0.105637	0.103499	0.121393	0.0712227	0.115262	0.0978924	0.0710339	0.165808	0.0911888	0.079655	0.115292	0.111172	0.108291	0.127321	0.142806	0.121842	0.129083	0.0770252	0.0959522	0.0833917	0.181376	0.0974702	0.0471922	0.0243786	0.0490477	0.02661	0.0340883	0.0297031	0.0231445	0.0236631	0.0203364	0.040769	0.0586459	0.0727118	0.0342613	0.0258445	0.0525412	0.0219261	0.0332606	0.0424828	0.0324686	4.011761	0.269572	0.282575	0.101321	0.346532	3.340756
550	-14759.8	-14769.8	10.0506	0.148246	0.0905761	0.105637	0.0788698	0.125307	0.0872651	0.135225	0.0971325	0.100479	0.154542	0.0722857	0.0806144	0.114326	0.0953582	0.100515	0.130785	0.143524	0.121842	0.125614	0.0811883	0.0862981	0.0940539	0.174	0.0979982	0.0278419	0.0325085	0.0447936	0.0233982	0.0381181	0.0460986	0.0319958	0.0222313	0.0325022	0.0260418	0.0473202	0.0712228	0.0274885	0.0228875	0.0659722	0.0228256	0.0323164	0.0290954	0.0524487	3.960228	0.278358	0.278142	0.102406	0.341095	3.33879
560	-14764.8	-14775.6	10.8209	0.140754	0.0990786	0.103322	0.101254	0.114878	0.0825582	0.149441	0.0752355	0.0734263	0.170746	0.0825524	0.079092	0.0857989	0.102535	0.0970316	0.146087	0.132184	0.122107	0.109736	0.0704244	0.0944808	0.0952049	0.187973	0.0913098	0.0355303	0.0530975	0.0378955	0.0124741	0.033643	0.0514889	0.0461733	0.0208409	0.0291679	0.0260804	0.0576029	0.0611744	0.0216658	0.0203532	0.0344213	0.0222914	0.0169782	0.0283706	0.0404106	4.042145	0.276536	0.282865	0.101735	0.338863	3.256872
570	-14777.1	-14787.7	10.662	0.146988	0.0825215	0.103039	0.0714902	0.120766	0.0834441	0.112742	0.0657716	0.089281	0.170762	0.0717784	0.0988812	0.0995384	0.096108	0.145581	0.123693	0.148252	0.115083	0.0853034	0.0928309	0.090503	0.0652998	0.182662	0.103287	0.0161698	0.052317	0.0458977	0.0239651	0.0552695	0.0558966	0.0385877	0.0326186	0.0388483	0.0296089	0.0561884	0.0638632	0.0167253	0.0318125	0.0505127	0.0207064	0.0266371	0.0232596	0.0258533	4.083132	0.276366	0.282691	0.102289	0.338654	3.270345
580	-14772.5	-14783	10.4993	0.143636	0.13031	0.106934	0.0569592	0.125016	0.0878687	0.13179	0.0816402	0.0955136	0.172912	0.0718041	0.0908064	0.112766	0.0976284	0.127142	0.123693	0.106873	0.116587	0.129211	0.0718661	0.0794684	0.0858924	0.175863	0.0956879	0.0220169	0.0605712	0.0431368	0.0268536	0.034153	0.0317405	0.0302319	0.0308793	0.0227932	0.0374823	0.0583739	0.0560396	0.0321459	0.0188202	0.0505127	0.0154514	0.0293595	0.0267669	0.0418451	4.075896	0.274679	0.280965	0.10777	0.336586	3.287042
590	-14772.2	-14781.6	9.47101	0.14608	0.0973124	0.0851008	0.100245	0.107193	0.0720863	0.132609	0.0811484	0.0793374	0.198373	0.0679229	0.0765152	0.0992354	0.0999377	0.120657	0.144659	0.137078	0.127575	0.127162	0.0750514	0.087778	0.0949188	0.224816	0.0887987	0.0344231	0.0442724	0.0598365	0.0284111	0.052433	0.0550506	0.0124282	0.0309983	0.0353011	0.0254047	0.0583739	0.0562247	0.020091	0.0192757	0.0566177	0.0277915	0.0232364	0.0218472	0.0545621	4.104677	0.282558	0.283897	0.0934459	0.340099	3.388171
600	-14770.3	-14781.4	11.104	0.127619	0.0973124	0.0931728	0.088775	0.118332	0.0711641	0.151897	0.0737021	0.0882403	0.158702	0.0664009	0.0883983	0.111874	0.100489	0.11207	0.128071	0.120364	0.127777	0.113087	0.0719721	0.0753646	0.0725865	0.156373	0.102036	0.0309081	0.0458473	0.0708748	0.0258126	0.0294859	0.0438461	0.0394701	0.0299605	0.0575304	0.0320458	0.0426448	0.048972	0.030572	0.0210562	0.0592627	0.0223344	0.0256603	0.0215407	0.0315916	4.099128	0.287064	0.271466	0.0959464	0.345523	3.225196
610	-14771.4	-14782.2	10.7676	0.129552	0.0765906	0.107565	0.0944365	0.107289	0.0747939	0.108004	0.091039	0.098313	0.169293	0.0918057	0.0743112	0.113799	0.115795	0.0917145	0.134229	0.147058	0.108422	0.136999	0.0721148	0.100413	0.0885113	0.183743	0.0756172	0.0426566	0.0524128	0.0485441	0.005054	0.0319844	0.0366547	0.0366267	0.0282021	0.0378868	0.0258086	0.0596108	0.0658416	0.0332869	0.0205894	0.0288908	0.020951	0.0263397	0.0260693	0.042488	4.057314	0.296201	0.290064	0.0931314	0.320603	3.261307
620	-14765.6	-14775.8	10.1851	0.142562	0.103613	0.0928757	0.111657	0.106263	0.0761342	0.114937	0.0832267	0.098313	0.169544	0.066807	0.0801108	0.104879	0.105678	0.0929733	0.155057	0.153112	0.122054	0.124185	0.0856653	0.0978545	0.0767015	0.211753	0.0821884	0.0253047	0.0360137	0.050959	0.0266976	0.0336871	0.0565585	0.0305965	0.0262251	0.0228354	0.0286878	0.0421196	0.0689038	0.0312931	0.0141813	0.0522238	0.020951	0.0273241	0.032914	0.031726	4.094776	0.280837	0.277282	0.0945608	0.34732	3.317347
630	-14774.4	-14784.2	9.7432	0.133798	0.0877994	0.117857	0.0943975	0.111692	0.106189	0.126299	0.0798479	0.0699222	0.176617	0.073477	0.0724781	0.127844	0.131632	0.104156	0.130666	0.148615	0.141814	0.122367	0.0988639	0.0978545	0.080996	0.186199	0.100658	0.0304785	0.049634	0.0555931	0.00840206	0.048807	0.0480906	0.0335451	0.0278748	0.0412301	0.0197784	0.0612357	0.0456204	0.0294089	0.0106015	0.0605526	0.0106756	0.0160725	0.0199179	0.029953	3.960554	0.284477	0.280876	0.0957865	0.33886	3.36951
640	-14766.5	-14776.3	9.80005	0.133177	0.0909948	0.117054	0.107799	0.10801	0.0913148	0.121766	0.0784567	0.107948	0.199118	0.062807	0.087682	0.0965923	0.0988675	0.105498	0.136513	0.156786	0.120821	0.130829	0.06746	0.0916177	0.0830151	0.197742	0.108091	0.0253135	0.0538726	0.0523878	0.0163999	0.0309124	0.0628495	0.0289694	0.0144356	0.0250509	0.0293059	0.0504895	0.0473083	0.0174144	0.0295056	0.0424136	0.0217685	0.0312832	0.0240255	0.0458328	4.203533	0.282458	0.278883	0.0963278	0.342331	3.349498
650	-14778.2	-14788.2	9.9734	0.123867	0.0902086	0.101401	0.0950499	0.0938458	0.0909071	0.127026	0.0722789	0.0858842	0.169377	0.073982	0.100009	0.100223	0.128446	0.123293	0.141846	0.132145	0.120314	0.127905	0.0711331	0.0711525	0.0936231	0.222855	0.0948015	0.0431305	0.0388684	0.0507049	0.0188713	0.025789	0.0483806	0.0409266	0.0294692	0.0337614	0.0309802	0.0440742	0.0650954	0.0260514	0.0168676	0.0549313	0.025809	0.013093	0.0258043	0.0409128	4.326561	0.279815	0.276546	0.0951247	0.348515	3.325094
660	-14774.9	-14784.7	9.78359	0.158854	0.0902086	0.121216	0.0890536	0.111093	0.0880309	0.134182	0.0697448	0.0878488	0.200277	0.0978191	0.0963772	0.114795	0.114845	0.125279	0.139641	0.120926	0.106288	0.11289	0.0890103	0.0813969	0.0818197	0.206474	0.0942754	0.0305781	0.0336946	0.0352644	0.0314117	0.0413674	0.0337261	0.0203814	0.0328877	0.0443817	0.0102589	0.0548384	0.0685323	0.0238278	0.0270657	0.0593756	0.0170682	0.0128107	0.0171447	0.042082	3.901271	0.275926	0.272703	0.1077	0.343672	3.369043
670	-14772.1	-14781.7	9.51021	0.143478	0.0937756	0.100452	0.093653	0.0999289	0.0785544	0.134182	0.0891955	0.0969892	0.195957	0.0878845	0.0853908	0.106747	0.0911868	0.101263	0.16341	0.148233	0.128134	0.121802	0.0727569	0.0862759	0.0860141	0.150522	0.0906814	0.029467	0.0294851	0.0508066	0.0320937	0.0462053	0.0654992	0.0360158	0.0398771	0.0276474	0.0423695	0.0573502	0.0468133	0.0517	0.0291687	0.049442	0.0189693	0.03603	0.0119294	0.042367	4.012501	0.272067	0.290157	0.0989108	0.338865	3.389704
680	-14771.4	-14781.6	10.2366	0.13472	0.0914352	0.114828	0.100775	0.102854	0.0884147	0.157065	0.0839237	0.0852579	0.151796	0.0868792	0.0854606	0.0769183	0.104886	0.109583	0.122313	0.124268	0.137793	0.128481	0.0770358	0.0974549	0.10538	0.182028	0.110083	0.0328273	0.0333173	0.0570354	0.0275715	0.0507618	0.0444047	0.0280689	0.0302728	0.0278116	0.026939	0.0483783	0.0434139	0.0200403	0.0249719	0.0453694	0.0359307	0.0336939	0.0331263	0.0306144	3.730892	0.267102	0.298995	0.101222	0.332681	3.334183
690	-14768.7	-14778.1	9.35672	0.139128	0.0956903	0.122619	0.0978023	0.0992731	0.0875748	0.14003	0.0727019	0.0855565	0.184027	0.0667784	0.0971208	0.0889328	0.119825	0.10877	0.14017	0.135901	0.125183	0.140541	0.0889164	0.0877799	0.0663933	0.162455	0.115389	0.0271017	0.0545759	0.0661223	0.0217302	0.0477915	0.0668236	0.0329895	0.0235142	0.0398692	0.0226832	0.0598024	0.0518101	0.0332823	0.0172948	0.0569227	0.023154	0.033838	0.0211155	0.0298889	4.117151	0.279978	0.292527	0.10201	0.325485	3.398868
700	-14766	-14776.2	10.2504	0.125558	0.101413	0.104604	0.0924429	0.0923193	0.0924822	0.138653	0.0837098	0.0900661	0.191957	0.0786884	0.0726769	0.0948229	0.0871868	0.130115	0.130104	0.126917	0.134279	0.132535	0.092312	0.0770024	0.0698767	0.162393	0.124133	0.0200547	0.0359885	0.0623754	0.0317689	0.0481594	0.0414366	0.029631	0.030172	0.0358001	0.0144401	0.0575605	0.051691	0.0301306	0.0150886	0.0542263	0.0255082	0.031404	0.0279147	0.0398367	4.118336	0.283765	0.282957	0.10339	0.329888	3.309435
710	-14765.2	-14774.3	9.14926	0.159912	0.0990364	0.110022	0.102093	0.123386	0.0769872	0.120098	0.08365	0.10378	0.17574	0.0894185	0.0811519	0.0869044	0.105515	0.121127	0.13922	0.125722	0.119365	0.110843	0.0789387	0.0921644	0.0890729	0.192098	0.113141	0.02021	0.0502453	0.051199	0.0225903	0.043232	0.0499158	0.0372186	0.0296674	0.029745	0.0332389	0.0639672	0.0535677	0.022548	0.0164006	0.0536257	0.0305092	0.0385726	0.0246036	0.0343948	4.373576	0.286964	0.286146	0.0932838	0.333606	3.404839
720	-14770	-14779	8.99193	0.142098	0.0900512	0.111602	0.102434	0.128046	0.0769872	0.120437	0.0868894	0.115032	0.188317	0.0734194	0.0917442	0.124104	0.110022	0.113401	0.124452	0.164624	0.138072	0.117162	0.0925787	0.0799238	0.0786165	0.162278	0.0954226	0.0409776	0.0575647	0.0561154	0.0229254	0.0328336	0.0387976	0.0279128	0.0296674	0.0480327	0.0308726	0.0564688	0.0422836	0.0246192	0.0297001	0.0476362	0.0147562	0.0259245	0.0223086	0.0461322	4.326575	0.276041	0.291231	0.0931938	0.339535	3.423241
730	-14763.6	-14773.5	9.8132	0.162215	0.0936737	0.108152	0.116136	0.104916	0.0796189	0.126274	0.0786838	0.112815	0.152077	0.0709672	0.0859214	0.0868341	0.111589	0.105389	0.139432	0.141192	0.129266	0.125024	0.0919082	0.0967827	0.0951226	0.178964	0.0966951	0.0233411	0.0335953	0.060999	0.0303474	0.0438728	0.053457	0.0351382	0.0257705	0.0286003	0.0308726	0.0458275	0.0529064	0.027228	0.0147939	0.0491886	0.0172544	0.0141226	0.0311452	0.0391463	4.219564	0.274797	0.294425	0.0927739	0.338005	3.347256
740	-14767	-14777.7	10.6455	0.158239	0.082138	0.107678	0.0959848	0.0997812	0.0795414	0.129356	0.091787	0.107415	0.172662	0.0912681	0.0885834	0.101116	0.123264	0.113985	0.130545	0.125325	0.103741	0.116224	0.0824341	0.0746823	0.0753518	0.169787	0.110535	0.0403217	0.0400578	0.0545287	0.0166046	0.0410214	0.0321458	0.033079	0.0390222	0.0378376	0.0256783	0.0579451	0.0439417	0.0249577	0.0237124	0.0532338	0.0223255	0.0108105	0.0312886	0.0234897	3.891751	0.276429	0.29175	0.0968875	0.334934	3.283424
750	-14769.6	-14779.9	10.3352	0.134127	0.0957792	0.105264	0.0977971	0.0954761	0.0916043	0.130607	0.0664741	0.114907	0.169174	0.0888424	0.106367	0.0802421	0.107313	0.113985	0.140006	0.141839	0.106089	0.11303	0.0963454	0.0785645	0.064146	0.172071	0.0795278	0.0370415	0.0541137	0.0535152	0.0261779	0.0410214	0.0510836	0.0206756	0.0324922	0.0334574	0.031	0.0711124	0.0523306	0.0247285	0.0157104	0.0478023	0.0290677	0.0340122	0.0339663	0.0332543	3.93001	0.271692	0.292085	0.100905	0.335318	3.312142
760	-14768	-14778.7	10.7292	0.145642	0.0987272	0.106752	0.0904417	0.129606	0.0772262	0.122883	0.0758999	0.0963279	0.148237	0.0756409	0.0754536	0.111459	0.123307	0.101642	0.14944	0.114218	0.0903482	0.133387	0.0713355	0.121996	0.0800863	0.172632	0.0876339	0.0391904	0.0372057	0.0453469	0.0190007	0.0345191	0.0527804	0.0351122	0.0354203	0.0369073	0.0274247	0.0541354	0.0528801	0.0307625	0.0221046	0.0339362	0.0118539	0.032695	0.0264307	0.0447227	3.93001	0.277684	0.280809	0.102127	0.33938	3.272751
770	-14767.7	-14777.6	9.90668	0.128916	0.11452	0.115909	0.0953407	0.113024	0.0846826	0.117534	0.0893659	0.0896442	0.205216	0.0755535	0.0874757	0.103367	0.123307	0.0969313	0.142292	0.12157	0.13168	0.131947	0.090568	0.109762	0.086044	0.166746	0.109167	0.0373547	0.0447793	0.0608624	0.0164365	0.0325583	0.0486409	0.0127947	0.0217443	0.0188131	0.0192617	0.0550429	0.0382149	0.0327502	0.0243789	0.051776	0.0149522	0.0196773	0.0259308	0.0394109	4.081926	0.279263	0.282406	0.10194	0.336391	3.345943
780	-14774.2	-14784.1	9.91745	0.143724	0.115991	0.125277	0.0991376	0.109818	0.06177	0.11736	0.0865034	0.10097	0.162386	0.0781262	0.0649936	0.0997689	0.0906171	0.144339	0.109806	0.146515	0.109241	0.133256	0.0678472	0.0863432	0.103378	0.185151	0.0812646	0.0280259	0.0324136	0.085944	0.0231104	0.0468432	0.0486409	0.0241272	0.0325506	0.0322442	0.0397828	0.0615087	0.0530862	0.0130638	0.0234362	0.0622332	0.0168744	0.0291958	0.0216625	0.0465451	4.081839	0.27825	0.281381	0.105198	0.335171	3.344872
790	-14768.1	-14778.9	10.8484	0.133256	0.0921592	0.112478	0.111886	0.122565	0.0771939	0.15488	0.0750469	0.0927454	0.16696	0.0829867	0.0685324	0.0961131	0.101702	0.123027	0.148006	0.110785	0.109241	0.114929	0.0748137	0.0875516	0.0758157	0.171011	0.0812646	0.0208293	0.0633775	0.0622702	0.0221613	0.0453891	0.0533543	0.0313916	0.0251449	0.0306767	0.0264642	0.0441174	0.0443142	0.0211282	0.00950307	0.0504165	0.0273868	0.023554	0.0346133	0.0419475	3.89426	0.272482	0.279888	0.0947	0.35293	3.262987
800	-14769.3	-14779.9	10.6057	0.137633	0.0864982	0.109785	0.088723	0.115931	0.0853277	0.145081	0.0944073	0.10236	0.173411	0.0784635	0.0730781	0.100528	0.0954063	0.0899275	0.113198	0.144416	0.13808	0.145351	0.0648838	0.0803629	0.0805923	0.192198	0.0869164	0.0157442	0.0318792	0.0613712	0.0318994	0.0451412	0.0270971	0.0313916	0.0308709	0.0272107	0.0311741	0.04345	0.0699012	0.0286255	0.0195859	0.0466087	0.028392	0.0154992	0.0283036	0.0491826	3.91692	0.273922	0.295148	0.0944278	0.336502	3.285887
810	-14775.3	-14786.3	10.9487	0.10003	0.0929973	0.0850725	0.0998844	0.0979746	0.083179	0.138961	0.0904528	0.0952495	0.16848	0.0876897	0.0801864	0.112151	0.0933714	0.108903	0.136955	0.120015	0.11708	0.11501	0.0710138	0.0996908	0.0950643	0.167854	0.106666	0.0278303	0.0392871	0.0594611	0.0207454	0.0500581	0.035411	0.0245962	0.0132768	0.0316046	0.0342998	0.0718572	0.0361794	0.0270069	0.0195859	0.0629435	0.0105472	0.0390505	0.0254576	0.0505206	4.049644	0.270183	0.291119	0.0931389	0.345559	3.243651
820	-14775.1	-14786.5	11.3218	0.13686	0.0917228	0.108913	0.0849944	0.124535	0.0733199	0.14845	0.0884571	0.0981447	0.164016	0.0704422	0.0804866	0.0977275	0.0864489	0.120251	0.120743	0.139751	0.122364	0.101772	0.08698	0.0788768	0.0854093	0.139381	0.0838059	0.0357376	0.0405177	0.06466	0.0272674	0.0420104	0.0336696	0.016937	0.0255464	0.0274631	0.023218	0.0521094	0.0381188	0.0182319	0.0312848	0.0437603	0.0367412	0.0439944	0.0270439	0.0416711	4.092102	0.267971	0.282175	0.0990456	0.350808	3.203834
830	-14770.8	-14780.4	9.58993	0.14524	0.101111	0.104019	0.0963112	0.129272	0.08484	0.116385	0.0962748	0.0902139	0.1545	0.0894928	0.0804866	0.117738	0.108184	0.122921	0.131428	0.148884	0.121515	0.097409	0.0991905	0.100266	0.0891584	0.17907	0.103162	0.0202242	0.0387216	0.0560081	0.0296906	0.0238694	0.0351997	0.0319434	0.0283965	0.0513878	0.025291	0.0579777	0.058604	0.0340014	0.0136542	0.0664379	0.0166799	0.0385696	0.0319828	0.0308643	3.767706	0.276591	0.290298	0.0930837	0.340027	3.396575
840	-14770.7	-14782	11.3193	0.142326	0.0940339	0.0910244	0.0889256	0.119672	0.0822601	0.106497	0.0814916	0.0990452	0.190646	0.0837778	0.0777774	0.115541	0.0957852	0.106338	0.138773	0.119861	0.110579	0.131449	0.0788682	0.0825915	0.0848802	0.141166	0.0970982	0.0334295	0.0291734	0.0675659	0.0172272	0.0330157	0.0338442	0.0291911	0.0309423	0.0327121	0.0319705	0.0682548	0.0558951	0.0278937	0.0151907	0.0471914	0.0219657	0.0226855	0.0399168	0.025165	3.767706	0.274497	0.288483	0.0963127	0.340707	3.223637
850	-14776.8	-14785.7	8.90794	0.157951	0.0956367	0.10561	0.0932387	0.107137	0.081658	0.145883	0.0867245	0.113094	0.180474	0.0804173	0.0763221	0.0974983	0.104453	0.103696	0.126809	0.139305	0.105707	0.145309	0.0758479	0.0949477	0.100856	0.196722	0.0724657	0.0450847	0.0300417	0.0780007	0.0129818	0.0448943	0.0554742	0.03524	0.0235825	0.0223906	0.0429507	0.0814834	0.0557888	0.0420383	0.0179352	0.0533431	0.0149107	0.0308154	0.0219055	0.0384504	4.266535	0.272612	0.286502	0.102518	0.338368	3.435075
860	-14763.7	-14774.6	10.896	0.144968	0.10897	0.101116	0.11518	0.117959	0.0749992	0.121096	0.0947095	0.0988387	0.185725	0.0921782	0.0804709	0.105392	0.0992974	0.118134	0.121311	0.122308	0.114645	0.11593	0.0735248	0.0684666	0.0739652	0.168985	0.0930649	0.0232739	0.0528031	0.0690226	0.0274012	0.038898	0.0416661	0.0309514	0.0230147	0.0349917	0.0307686	0.0480656	0.0478165	0.0239827	0.0280518	0.0413268	0.0115564	0.0216364	0.0243111	0.0237651	3.95541	0.279256	0.283885	0.101582	0.335277	3.254538
870	-14774.3	-14785.4	11.1512	0.133462	0.0749031	0.121756	0.0963709	0.103166	0.0669391	0.112516	0.0861622	0.0895243	0.21548	0.0608172	0.0785533	0.103096	0.0938641	0.0992503	0.151225	0.121589	0.110284	0.125276	0.0922821	0.0840941	0.0716944	0.183601	0.105528	0.0219873	0.0380471	0.0471963	0.0205596	0.0280752	0.0336279	0.0306629	0.0271308	0.0401164	0.0333612	0.0686071	0.0490882	0.0254669	0.00462122	0.0525636	0.0327612	0.0384161	0.0338803	0.0357266	3.721252	0.281884	0.282925	0.101049	0.334143	3.24333
880	-14767.1	-14776.2	9.10212	0.139513	0.103317	0.113848	0.112156	0.125165	0.103863	0.122486	0.0840916	0.108275	0.183929	0.0638614	0.0938207	0.122408	0.102308	0.125221	0.132109	0.128698	0.120386	0.134946	0.092573	0.0987906	0.0848898	0.164823	0.0989346	0.0437416	0.0456837	0.0633329	0.0194647	0.0316867	0.0505463	0.0375668	0.0215725	0.0383489	0.0231415	0.0616034	0.0595149	0.00924705	0.0155443	0.042304	0.0292316	0.0242491	0.0283043	0.0381564	3.795328	0.273599	0.300804	0.098079	0.327518	3.443654
890	-14768.9	-14778.8	9.92275	0.128348	0.0946261	0.103049	0.10715	0.117515	0.0884904	0.116745	0.074326	0.107196	0.183929	0.0783759	0.0789302	0.121072	0.0939437	0.129444	0.136531	0.144662	0.113366	0.11877	0.0915945	0.0949673	0.076756	0.176951	0.109561	0.0218799	0.0252283	0.0575195	0.0319827	0.0251561	0.0408946	0.0312636	0.0231403	0.0522059	0.0285564	0.0483704	0.0609051	0.0206705	0.0261623	0.0534153	0.0248911	0.0250784	0.0268564	0.0364628	4.037954	0.273555	0.286858	0.0991102	0.340477	3.346937
