Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
400	-15370.1	-15385.2	15.1149	0.134214	0.103993	0.100854	0.102416	0.124121	0.084193	0.129191	0.0839706	0.0866138	0.182155	0.0705203	0.0826066	0.11395	0.0794324	0.110131	0.131515	0.130091	0.107128	0.102994	0.0745337	0.0836531	0.088678	0.158562	0.0383523	0.0416627	0.0279468	0.0162429	0.0292882	0.0455098	0.038696	0.015698	0.0363582	0.0973872	0.0218797	0.0217613	0.0466735	0.0259727	0.0214323	0.0199138	0.0311645	0.0458191	0.0448379	0.0244751	0.228447	0.285627	0.0960517	0.389874	3.156589
410	-15372.8	-15387.3	14.5247	0.119937	0.120421	0.0933218	0.104109	0.116841	0.0860291	0.102979	0.0752787	0.115836	0.148142	0.0804367	0.0776134	0.11391	0.0847487	0.109759	0.144864	0.14681	0.140611	0.120516	0.0708777	0.0817666	0.0982927	0.166603	0.0380234	0.0388697	0.0269472	0.0318684	0.0352438	0.0443864	0.0555896	0.0342745	0.0259771	0.0710515	0.0182716	0.0296504	0.0510256	0.0289708	0.013364	0.0239639	0.0318602	0.0358703	0.0399263	0.0207803	0.221289	0.290904	0.105403	0.382404	3.215618
420	-15373.1	-15388.4	15.2636	0.117646	0.0877928	0.0810243	0.0939926	0.0920883	0.0809239	0.140964	0.0888207	0.0901725	0.184069	0.077314	0.0719755	0.105124	0.0874679	0.128569	0.111522	0.137741	0.101935	0.111462	0.0830253	0.0917487	0.0847767	0.17129	0.0597362	0.0224924	0.0278233	0.0394591	0.0331836	0.0446023	0.0557854	0.0322337	0.0332309	0.0746285	0.0142829	0.0370482	0.046165	0.0204588	0.0187604	0.0289574	0.0277417	0.0370338	0.0443698	0.0222891	0.209476	0.298186	0.112076	0.380262	3.141728
430	-15381.3	-15396.7	15.3389	0.119181	0.0793577	0.0796222	0.093461	0.0883027	0.0809239	0.122471	0.0807996	0.0928817	0.163872	0.093999	0.0706833	0.0744833	0.097707	0.118316	0.140107	0.124275	0.113246	0.134008	0.0791072	0.0957622	0.0900778	0.173889	0.0504303	0.0336433	0.0164372	0.0123994	0.0268714	0.0527862	0.0520152	0.0586967	0.037159	0.0734089	0.0160561	0.0350364	0.0339611	0.0308322	0.0303626	0.0332586	0.0277875	0.0391102	0.0464106	0.0209919	0.208986	0.297488	0.106802	0.386724	3.134189
440	-15374.1	-15388.7	14.5497	0.126914	0.102583	0.103855	0.103867	0.128147	0.080896	0.127159	0.0749795	0.110893	0.172536	0.0637842	0.0821724	0.0921731	0.0744383	0.14505	0.145898	0.140512	0.119203	0.104481	0.0800672	0.0943586	0.081161	0.185021	0.0431257	0.0420835	0.0314376	0.0232993	0.0303816	0.0438419	0.0607884	0.0248226	0.02909	0.0734089	0.0174511	0.0295194	0.0382356	0.0261699	0.0145353	0.0326067	0.025683	0.020475	0.034451	0.0315542	0.213568	0.304011	0.109144	0.373277	3.213111
450	-15377.8	-15393.3	15.4991	0.116	0.100877	0.103855	0.0969588	0.0922145	0.091136	0.118902	0.0658476	0.110006	0.148931	0.0832829	0.0705669	0.113794	0.10064	0.118824	0.126017	0.166549	0.109709	0.113923	0.0890427	0.0792234	0.0713326	0.140205	0.0558955	0.0347692	0.0282716	0.0226844	0.0360946	0.0308357	0.0430782	0.0312366	0.0351078	0.0867696	0.0165573	0.027143	0.0437171	0.0450578	0.014402	0.0260808	0.0197073	0.0359598	0.037182	0.0197869	0.22416	0.293844	0.0970652	0.384931	3.118174
460	-15374.2	-15389.4	15.1899	0.131297	0.0912679	0.0995443	0.0963224	0.114344	0.0923324	0.126008	0.0558254	0.10182	0.170688	0.0717328	0.0787053	0.119095	0.100003	0.122393	0.131165	0.101219	0.116559	0.131396	0.0925813	0.0783119	0.0981261	0.162473	0.0424728	0.0403869	0.0254501	0.0189904	0.0360946	0.0531264	0.0442828	0.029079	0.0344502	0.0696961	0.0224057	0.0363843	0.0417453	0.0180684	0.0217799	0.0262884	0.022485	0.0371375	0.0271454	0.0184111	0.21821	0.296098	0.0978095	0.387882	3.149091
470	-15378.1	-15393.6	15.4494	0.155268	0.0920884	0.112629	0.0963224	0.119424	0.0872039	0.110469	0.0652816	0.103079	0.166455	0.0701856	0.103553	0.084379	0.0907039	0.111084	0.131165	0.141932	0.104497	0.127768	0.0772959	0.0613523	0.0858145	0.152452	0.0502824	0.0415323	0.0247745	0.0230772	0.0271517	0.0269347	0.0471421	0.0254364	0.0461356	0.068046	0.0111575	0.0346453	0.0382674	0.0340758	0.00968937	0.0147249	0.040304	0.0504674	0.0378575	0.0210418	0.213776	0.304539	0.101685	0.380001	3.123147
480	-15369.4	-15383.9	14.503	0.120205	0.104372	0.0961496	0.11506	0.100725	0.087832	0.132909	0.087801	0.102421	0.159041	0.0886743	0.0834855	0.0966994	0.0873101	0.121719	0.136612	0.120235	0.117442	0.127414	0.0659641	0.0819987	0.0920412	0.178082	0.0511412	0.0523286	0.0277463	0.0205557	0.0275075	0.0634843	0.039388	0.0227005	0.0343803	0.0713106	0.0214632	0.0346453	0.0389674	0.0343135	0.0136189	0.0148425	0.0342122	0.0367811	0.0470939	0.0271085	0.212413	0.308973	0.101036	0.377578	3.217784
490	-15372.9	-15387.8	14.9198	0.110992	0.125163	0.1045	0.090564	0.115693	0.0914805	0.11555	0.0674562	0.0953614	0.168002	0.0757115	0.0829724	0.0957395	0.0923698	0.107191	0.127835	0.124757	0.112597	0.114526	0.0714792	0.0905103	0.100593	0.17619	0.0300233	0.0370257	0.0397047	0.0246291	0.0347718	0.0509785	0.042227	0.0258145	0.0393475	0.08018	0.0236167	0.04927	0.0590664	0.0265642	0.0256685	0.0106273	0.0217126	0.0350355	0.0470939	0.0155098	0.215674	0.307694	0.100618	0.376014	3.1761
500	-15375.8	-15391.1	15.3223	0.128147	0.128529	0.0918055	0.127432	0.104154	0.0788551	0.122624	0.0908968	0.102708	0.174755	0.082289	0.0899696	0.0981387	0.0933897	0.107191	0.114222	0.123281	0.091738	0.096939	0.0940628	0.0865984	0.0701326	0.141571	0.046583	0.0395765	0.0409435	0.0213079	0.0379165	0.0437892	0.0452361	0.0171728	0.0290228	0.0780175	0.0106887	0.0369499	0.0347054	0.0224148	0.0240659	0.0156113	0.0347386	0.0420148	0.0527808	0.0228868	0.215674	0.307694	0.100618	0.376014	3.135851
510	-15367.1	-15382.2	15.1738	0.119856	0.0918092	0.109874	0.115148	0.127294	0.0860388	0.111969	0.0882657	0.104962	0.157124	0.0815118	0.0808706	0.0962858	0.0888806	0.0973187	0.129786	0.131708	0.103108	0.0988648	0.0970893	0.0874915	0.0684634	0.15533	0.0466236	0.0288723	0.0248563	0.0268479	0.0296934	0.0524476	0.0542563	0.0357423	0.0439984	0.0778988	0.0251819	0.026315	0.0512092	0.0245321	0.0124659	0.0229058	0.0380177	0.0348998	0.037803	0.0270916	0.215462	0.307777	0.100645	0.376116	3.150708
520	-15381.5	-15396.1	14.6092	0.108836	0.103411	0.113486	0.105058	0.103977	0.104583	0.131729	0.0655439	0.104743	0.159058	0.0685778	0.0887023	0.107834	0.0818105	0.106206	0.111955	0.151031	0.112033	0.109394	0.0848731	0.0936817	0.0920737	0.157755	0.0452241	0.0340041	0.0382687	0.0378695	0.026204	0.0452029	0.0382804	0.0245119	0.033483	0.092358	0.0208944	0.0478241	0.042407	0.0403129	0.0168484	0.034219	0.0345213	0.0238135	0.0505659	0.0140035	0.212438	0.322231	0.0944932	0.370837	3.207168
530	-15374.4	-15389.2	14.8029	0.112077	0.101246	0.110602	0.130748	0.111191	0.0815583	0.125076	0.0844791	0.0892528	0.163079	0.0820692	0.0783247	0.0869583	0.0812442	0.110484	0.138123	0.128938	0.112564	0.138188	0.0848731	0.092558	0.0919802	0.157048	0.0372659	0.0399061	0.0366024	0.0276867	0.0359132	0.0295579	0.0666772	0.0224903	0.0491159	0.0921583	0.0142628	0.028195	0.0571824	0.0245444	0.0103783	0.0106258	0.0277759	0.0297287	0.0333064	0.0217605	0.220713	0.295833	0.0981736	0.385281	3.187795
540	-15382.5	-15398	15.4563	0.13191	0.101472	0.0978003	0.112622	0.111191	0.0780441	0.106306	0.0678191	0.111654	0.186249	0.0674981	0.0842323	0.11689	0.0846781	0.130463	0.165777	0.123664	0.0982936	0.109974	0.0550569	0.0913528	0.086702	0.152735	0.0372659	0.0399042	0.0226795	0.0193214	0.0301778	0.0382289	0.0447854	0.0340488	0.0419542	0.0683609	0.0228432	0.0374186	0.0366628	0.0389696	0.0172167	0.0136145	0.0303149	0.0206779	0.0298793	0.0257485	0.224477	0.282171	0.105966	0.387387	3.122458
550	-15375	-15390.4	15.3511	0.108801	0.100223	0.0787239	0.0913748	0.0916615	0.100934	0.134024	0.0880457	0.103912	0.167744	0.0889067	0.0909466	0.108476	0.0801802	0.117307	0.133579	0.116726	0.112496	0.129116	0.0809282	0.0852974	0.0915	0.179197	0.0316513	0.0293984	0.0325398	0.0199319	0.0331753	0.0398363	0.0433294	0.0149923	0.0336363	0.0852914	0.0141047	0.0424308	0.0372416	0.0407675	0.00912716	0.0168221	0.0339917	0.0315964	0.0402563	0.0227463	0.228641	0.287406	0.107932	0.376022	3.132969
560	-15369.5	-15384.7	15.1866	0.14696	0.0952667	0.081994	0.109594	0.10486	0.0693423	0.134845	0.0921266	0.0909244	0.162146	0.0738639	0.0714394	0.0995648	0.0964503	0.105298	0.131516	0.143531	0.112922	0.125395	0.0783758	0.099001	0.0752186	0.181286	0.0325867	0.0387099	0.0272358	0.0146862	0.0403344	0.0560258	0.0449248	0.0294398	0.035712	0.0862106	0.0140324	0.0284564	0.0310949	0.0227639	0.0158754	0.0105377	0.0313441	0.0369661	0.0445634	0.0260021	0.230274	0.282317	0.108702	0.378707	3.149424
570	-15370.8	-15386.6	15.7919	0.129006	0.0949103	0.102096	0.108446	0.100615	0.0846569	0.135417	0.075548	0.0979006	0.153054	0.0702715	0.074279	0.0836674	0.0940497	0.102032	0.126178	0.136364	0.120405	0.116339	0.0695683	0.0912449	0.0799399	0.160817	0.0365391	0.0381338	0.0171863	0.0222273	0.041218	0.0447046	0.0549642	0.0214828	0.0309532	0.0620255	0.0187063	0.0469387	0.0377808	0.0265551	0.0159675	0.0149369	0.0418141	0.0439454	0.0331548	0.0328531	0.230274	0.282317	0.108702	0.378707	3.088893
580	-15376	-15390.9	14.9363	0.109731	0.107302	0.0989555	0.118913	0.106569	0.0658112	0.133928	0.0891042	0.11874	0.160081	0.074563	0.0893701	0.0932192	0.101613	0.101525	0.111128	0.124252	0.104557	0.10935	0.0973226	0.0916761	0.0846996	0.14884	0.0470879	0.0356941	0.0359023	0.0375805	0.0414985	0.0443571	0.0422725	0.0350546	0.0417888	0.0796708	0.0196033	0.0469387	0.0508867	0.027257	0.0187322	0.0189723	0.026802	0.0270971	0.0283017	0.027704	0.221446	0.292254	0.108174	0.378126	3.174453
590	-15377.7	-15393.3	15.6474	0.120663	0.105815	0.0984916	0.0974001	0.10099	0.0749283	0.148127	0.0623211	0.110051	0.174536	0.0870487	0.0817014	0.0877036	0.093581	0.116199	0.124585	0.120918	0.106389	0.095613	0.0618582	0.0767314	0.0586035	0.158422	0.0541118	0.0374015	0.0231598	0.0320618	0.0266726	0.061294	0.043381	0.0332003	0.0294827	0.0792814	0.0263393	0.0225194	0.0556834	0.0110562	0.0197537	0.0364643	0.026802	0.0415857	0.0482609	0.0321513	0.221987	0.292968	0.108438	0.376606	3.10334
600	-15378.1	-15392.6	14.4428	0.128112	0.112169	0.0918852	0.0949193	0.123754	0.089409	0.13587	0.0680265	0.0990861	0.193654	0.069385	0.0873932	0.107349	0.0748414	0.133809	0.12792	0.112467	0.122509	0.126263	0.0658282	0.0931691	0.0665413	0.179784	0.03563	0.0410517	0.0301097	0.0323915	0.0331154	0.0361827	0.0517888	0.0317094	0.0436543	0.0954876	0.0181644	0.0230502	0.0449195	0.0225355	0.0126319	0.0256272	0.0299415	0.0459989	0.0407116	0.0249556	0.215641	0.284593	0.102766	0.397	3.223803
610	-15379.5	-15394.4	14.9378	0.136259	0.105063	0.10031	0.0905384	0.119817	0.078485	0.146825	0.0737426	0.102876	0.136491	0.0813732	0.0857119	0.0785461	0.0856389	0.0952715	0.123495	0.10811	0.108332	0.113083	0.104505	0.100547	0.098362	0.18389	0.0406357	0.0294602	0.0310605	0.0204974	0.0237445	0.0394085	0.0500942	0.0257536	0.044825	0.075821	0.0307139	0.032969	0.0468393	0.0411062	0.0114964	0.0246116	0.0331647	0.0506762	0.0364183	0.0277361	0.208903	0.301356	0.10055	0.389191	3.174304
620	-15379.3	-15394.4	15.1188	0.130899	0.0877823	0.111921	0.0893751	0.119785	0.0742316	0.125574	0.0553987	0.0813043	0.182321	0.0813732	0.111123	0.0785287	0.0837163	0.0979291	0.126641	0.132134	0.116877	0.103316	0.0698292	0.0991035	0.110127	0.188131	0.0435217	0.0339602	0.026973	0.0280386	0.0212892	0.0464026	0.0437177	0.0245943	0.0447359	0.0833533	0.0273862	0.0297935	0.0518172	0.0218232	0.0183272	0.0191599	0.0275337	0.0414079	0.0437094	0.0212353	0.229443	0.293185	0.0975059	0.379867	3.156202
630	-15377.1	-15392.6	15.4832	0.130811	0.0936772	0.0991583	0.0971237	0.0828176	0.0678336	0.163352	0.0761282	0.0903595	0.153972	0.0950164	0.0706759	0.10768	0.0944573	0.122294	0.11979	0.11868	0.112809	0.14125	0.0829236	0.0844133	0.0685285	0.164212	0.0521065	0.0262844	0.0202736	0.0157795	0.0304257	0.0449523	0.0446758	0.027474	0.0316828	0.0740235	0.0199246	0.0296761	0.0545519	0.0145005	0.0178065	0.0224199	0.0252986	0.0576253	0.0394493	0.0328681	0.228655	0.292178	0.100605	0.378562	3.119765
640	-15368.3	-15383.6	15.2383	0.116275	0.11686	0.110978	0.0978136	0.0929553	0.0874809	0.120227	0.0695649	0.0995068	0.152668	0.0787368	0.0696856	0.10718	0.0939034	0.116052	0.12533	0.136698	0.137311	0.134249	0.0733203	0.0814727	0.0764028	0.164671	0.0501351	0.0367164	0.0359902	0.02847	0.0304257	0.0411647	0.0421367	0.0241875	0.0452391	0.0740235	0.0191783	0.0314583	0.0502261	0.0269052	0.00386738	0.0288337	0.0252745	0.0243377	0.0435945	0.0227439	0.216499	0.296783	0.10219	0.384528	3.144251
650	-15375.9	-15390.2	14.2738	0.157069	0.0954508	0.106878	0.107651	0.0986474	0.0800074	0.13958	0.0961672	0.120138	0.184062	0.0923412	0.0792097	0.105821	0.0960292	0.114631	0.12533	0.124787	0.108656	0.122001	0.0816021	0.0863299	0.0896621	0.154953	0.0369906	0.0462197	0.0311048	0.0230438	0.0327134	0.0279788	0.0538214	0.0295545	0.0303031	0.0783322	0.0235011	0.0248546	0.058602	0.0301084	0.00660685	0.0208338	0.0317231	0.0308604	0.0376402	0.0189034	0.217817	0.29859	0.0967219	0.38687	3.2407
660	-15376.7	-15392.2	15.5636	0.124085	0.0968261	0.120604	0.0951968	0.138287	0.0851532	0.117707	0.0774766	0.0814794	0.163482	0.0839897	0.081688	0.0933099	0.0914423	0.0944891	0.144058	0.146422	0.107283	0.105682	0.0765081	0.095425	0.0740168	0.141579	0.0573939	0.027232	0.0402371	0.022584	0.0230551	0.0605287	0.0556854	0.0223617	0.0404627	0.0644004	0.0167471	0.0228621	0.0422769	0.0140154	0.00802013	0.0189535	0.0372033	0.0363013	0.0444896	0.0207241	0.220401	0.302131	0.0978689	0.379599	3.111724
670	-15370.7	-15385.6	14.8773	0.107871	0.107168	0.0835268	0.0976528	0.111297	0.102684	0.13996	0.0763389	0.114234	0.153264	0.0743129	0.0821893	0.0968637	0.0969591	0.110515	0.121037	0.128189	0.112448	0.104283	0.0749997	0.0948939	0.0724648	0.181928	0.0581403	0.0399525	0.0270499	0.0244244	0.0377595	0.0589341	0.0363754	0.02868	0.0412102	0.0786136	0.0196079	0.0313544	0.0535354	0.0161411	0.0214061	0.0106553	0.0324192	0.0379614	0.0547507	0.0263032	0.212892	0.30345	0.0982962	0.385362	3.180356
680	-15367.9	-15382.8	14.886	0.116543	0.0951723	0.119599	0.0960017	0.101417	0.0879184	0.121474	0.0839077	0.0909008	0.166573	0.080789	0.087605	0.107386	0.089311	0.0988414	0.112461	0.128268	0.114751	0.128469	0.0628059	0.0802588	0.0842167	0.182536	0.0436834	0.0387992	0.0411116	0.0278222	0.0267771	0.0622412	0.0441339	0.0216662	0.0415627	0.066732	0.0234552	0.047281	0.0344901	0.029496	0.0185255	0.0263521	0.0356077	0.0405816	0.039358	0.0326004	0.215065	0.306549	0.103046	0.37534	3.179482
690	-15374.7	-15391	16.3202	0.123178	0.113038	0.115333	0.0887482	0.111646	0.0655885	0.108305	0.0738901	0.080812	0.139337	0.0928425	0.0828071	0.0968485	0.0913861	0.107005	0.106504	0.127428	0.112247	0.10767	0.0743967	0.103264	0.0848766	0.156105	0.0381112	0.016846	0.0313843	0.0189215	0.0290993	0.0508837	0.0433251	0.0211032	0.0462319	0.0724706	0.0372745	0.0389662	0.0481559	0.0315896	0.0166941	0.0208256	0.0255871	0.0254853	0.0386679	0.0211867	0.21804	0.296958	0.104471	0.380531	3.036066
700	-15384.7	-15399.5	14.8811	0.134701	0.0989578	0.093784	0.102594	0.11676	0.0961015	0.113588	0.0941041	0.0918176	0.181964	0.0810784	0.0687035	0.0916499	0.0956886	0.101373	0.139934	0.103533	0.11053	0.135524	0.0568045	0.0774585	0.085202	0.157131	0.0348519	0.0465183	0.0281327	0.0295124	0.00869845	0.0456456	0.0580059	0.0251218	0.0452905	0.0826412	0.0391603	0.0286237	0.0563971	0.0321852	0.00735425	0.0247163	0.0287671	0.0450207	0.0584426	0.0259046	0.213526	0.302684	0.0981704	0.385619	3.179973
710	-15372.1	-15387.9	15.7504	0.134701	0.101722	0.101179	0.0872338	0.0846352	0.0887017	0.143975	0.0795534	0.0834466	0.164692	0.0735344	0.0799621	0.076963	0.101252	0.111995	0.139934	0.149948	0.106149	0.126381	0.0650741	0.0857217	0.0757557	0.141865	0.0381299	0.0332508	0.0298433	0.0338124	0.0320405	0.0525531	0.0550589	0.0262319	0.0370915	0.0816342	0.0132162	0.0314238	0.0411629	0.0240072	0.0103997	0.024384	0.0268386	0.0312682	0.0398029	0.0265209	0.227342	0.292987	0.106407	0.373264	3.093045
720	-15379.2	-15394.7	15.518	0.142791	0.103217	0.0843814	0.0955306	0.111517	0.0858742	0.145781	0.0622004	0.092257	0.148615	0.0872526	0.0689611	0.0878204	0.0927689	0.10081	0.144828	0.140252	0.115964	0.131194	0.0892001	0.0791778	0.0865771	0.150654	0.0555429	0.0444962	0.0120418	0.0403979	0.0320405	0.0475934	0.0398562	0.0193412	0.0417508	0.0711242	0.0106027	0.0250853	0.0451562	0.0188565	0.00309093	0.0247146	0.0405367	0.0369495	0.0299284	0.0295571	0.222329	0.29509	0.0983281	0.384253	3.116287
730	-15386.2	-15400.4	14.1985	0.11943	0.114081	0.141536	0.119192	0.114067	0.0807924	0.136763	0.0734097	0.0794172	0.185203	0.0705331	0.08889	0.1032	0.085743	0.12515	0.139441	0.121811	0.110972	0.10286	0.0688318	0.0905504	0.0878408	0.15354	0.059363	0.0311434	0.0288701	0.0308248	0.0457081	0.0557949	0.0559585	0.0194071	0.0340942	0.0575631	0.0101073	0.0595398	0.0380498	0.0368454	0.0191056	0.0236035	0.0322958	0.0285511	0.0393456	0.0288105	0.228688	0.30345	0.107645	0.360217	3.248234
740	-15383	-15399.6	16.5706	0.0997708	0.102312	0.0718763	0.0901981	0.0851873	0.0718666	0.0961509	0.0829786	0.0788623	0.154772	0.0762349	0.0887127	0.108216	0.102543	0.118574	0.139657	0.12099	0.125111	0.114671	0.0784468	0.0929897	0.0706215	0.167446	0.0544945	0.0280863	0.0188532	0.0260971	0.0202912	0.0364766	0.0498495	0.0204049	0.0468953	0.0706783	0.0298852	0.0374425	0.0657388	0.0239735	0.0173988	0.0228964	0.0186236	0.0342391	0.0334788	0.0170326	0.215944	0.28993	0.0983301	0.395797	3.011024
750	-15380.4	-15395.8	15.4365	0.126759	0.0773609	0.0814783	0.086335	0.105042	0.0865093	0.108899	0.0729176	0.0929966	0.155327	0.0693497	0.0712716	0.113221	0.098815	0.104727	0.118912	0.130977	0.0972848	0.10392	0.0599932	0.088008	0.0805624	0.191014	0.0588677	0.0428714	0.022696	0.0294037	0.0337885	0.0609692	0.056121	0.0453619	0.0389068	0.0706783	0.0181191	0.0394658	0.0489306	0.0303278	0.0162577	0.0431593	0.0349548	0.037654	0.0547673	0.0194534	0.213717	0.286941	0.107626	0.391716	3.124436
760	-15367.6	-15383.1	15.5018	0.125267	0.0886891	0.10188	0.104426	0.111833	0.0938507	0.131007	0.0759057	0.0849179	0.155431	0.0822692	0.0727077	0.0918272	0.0873476	0.0953409	0.14015	0.126115	0.123624	0.129444	0.06499	0.0705039	0.075798	0.18294	0.0508024	0.0322067	0.024628	0.0205345	0.0301539	0.0505593	0.0422577	0.02615	0.0330053	0.0804063	0.0175694	0.0312812	0.0503213	0.017336	0.0242769	0.0352417	0.0340455	0.0294997	0.0511856	0.0201802	0.213717	0.286941	0.107626	0.391716	3.117907
770	-15377	-15391.8	14.7636	0.117128	0.105961	0.116248	0.0950251	0.115228	0.0750615	0.126354	0.0896033	0.0925937	0.167185	0.0822692	0.0802425	0.0738212	0.0876357	0.10915	0.130534	0.127577	0.118108	0.0918055	0.0818116	0.0711744	0.0802724	0.154359	0.0508024	0.0530619	0.0473228	0.0309241	0.0335736	0.0525975	0.0439809	0.0240073	0.0337713	0.0891353	0.0365016	0.0328277	0.0580123	0.0225416	0.0263707	0.0203522	0.0278872	0.0467444	0.035589	0.0365672	0.221299	0.29712	0.10067	0.380911	3.191719
780	-15372.7	-15388.9	16.1315	0.120758	0.104842	0.0825413	0.109314	0.10448	0.0875216	0.118939	0.0830384	0.0925937	0.17049	0.0751926	0.0913881	0.0939513	0.0943443	0.101905	0.11311	0.117171	0.116787	0.101485	0.0695966	0.0824376	0.0756308	0.134956	0.0604616	0.0313233	0.0215117	0.0359683	0.0300778	0.0581218	0.0499643	0.034814	0.0504111	0.0756838	0.01936	0.0241772	0.0343189	0.0224491	0.0157311	0.0203722	0.0296994	0.023184	0.0388213	0.0360093	0.226103	0.279313	0.105406	0.389178	3.054932
790	-15378.6	-15394.5	15.8596	0.120696	0.106024	0.0873479	0.103535	0.118108	0.0726602	0.139477	0.067793	0.0833497	0.170201	0.069738	0.0760072	0.0848925	0.0750323	0.139206	0.115262	0.144123	0.116787	0.106324	0.0574128	0.0795847	0.101198	0.181484	0.0386874	0.0241577	0.0243952	0.0325825	0.0146243	0.0529476	0.034631	0.034814	0.0504111	0.0758244	0.0223279	0.0294159	0.0368955	0.019116	0.0219916	0.0153298	0.0392673	0.031332	0.0394726	0.0276564	0.221915	0.292661	0.103454	0.38197	3.082126
800	-15382.9	-15398.5	15.611	0.128291	0.0873985	0.0889602	0.100993	0.0927189	0.0830611	0.133202	0.0687075	0.0713117	0.178756	0.0684319	0.0822904	0.0901702	0.0981346	0.11126	0.136625	0.121148	0.097893	0.144746	0.0649947	0.0926101	0.104147	0.171579	0.0551841	0.0370075	0.041241	0.0268328	0.0164522	0.0529476	0.0393093	0.0198558	0.0383983	0.0976336	0.0174942	0.039205	0.0276532	0.0289381	0.00989229	0.0102193	0.0292871	0.0260497	0.0455878	0.0303667	0.223124	0.281261	0.113389	0.382226	3.106986
810	-15384.3	-15398.1	13.7878	0.13035	0.118041	0.0935673	0.0795088	0.105782	0.0957725	0.151968	0.0778932	0.0807496	0.182829	0.0902118	0.0822904	0.100868	0.101332	0.099734	0.135479	0.136703	0.116956	0.12534	0.102479	0.0983515	0.0876658	0.156637	0.0439589	0.0325627	0.0228084	0.0302097	0.0171584	0.0545901	0.0575613	0.0245526	0.0469095	0.0934542	0.0182525	0.0307468	0.0445399	0.0285864	0.0200402	0.0220438	0.0296214	0.0497584	0.031272	0.0401666	0.220175	0.2891	0.0911382	0.399586	3.289302
820	-15374.8	-15390.1	15.2804	0.129605	0.0995374	0.0859308	0.0984404	0.087723	0.08859	0.111181	0.113588	0.0820743	0.172553	0.0719171	0.0916791	0.100015	0.112899	0.10134	0.112503	0.125686	0.122083	0.119681	0.0705615	0.0823053	0.084419	0.172262	0.0477755	0.028286	0.0328264	0.0181648	0.0336443	0.0467221	0.0476306	0.026894	0.0516037	0.0762319	0.00911288	0.0447654	0.0342038	0.0290053	0.016987	0.0370125	0.0218848	0.0361675	0.0356276	0.0289266	0.217929	0.286151	0.101141	0.394778	3.140046
830	-15371.4	-15386.6	15.2146	0.126761	0.083476	0.104523	0.0968222	0.11459	0.0700304	0.129486	0.0897103	0.0822438	0.187175	0.0665176	0.0886438	0.104637	0.0946946	0.103902	0.125354	0.139104	0.103217	0.109677	0.0851225	0.0650261	0.0918057	0.172428	0.0426049	0.0408594	0.0227859	0.0247784	0.0303358	0.0397639	0.036358	0.0310846	0.0365707	0.097396	0.0181644	0.0337671	0.0452894	0.0264065	0.0212589	0.0316462	0.0354995	0.0476354	0.031342	0.0181334	0.224942	0.28848	0.103109	0.383469	3.146628
840	-15370.5	-15386.5	15.9055	0.106285	0.0909983	0.10025	0.0934438	0.110626	0.073118	0.131067	0.0808767	0.100783	0.167383	0.0738047	0.0801652	0.102301	0.0758649	0.101263	0.136507	0.123881	0.108482	0.111665	0.0914039	0.0801286	0.092571	0.16726	0.0575019	0.0308865	0.0391774	0.0195512	0.0243782	0.0471354	0.0644877	0.0201793	0.032142	0.077658	0.00678112	0.0273947	0.0484684	0.0147519	0.0241124	0.0263254	0.0286074	0.0286599	0.0373219	0.0218889	0.223851	0.285124	0.104051	0.386974	3.077539
850	-15379.7	-15393.1	13.4427	0.118247	0.0965713	0.106885	0.095283	0.104836	0.0859648	0.12841	0.0940754	0.115435	0.193262	0.0710245	0.0997435	0.108663	0.095505	0.118649	0.142146	0.110089	0.106743	0.131513	0.0831396	0.0833599	0.108861	0.188726	0.0451453	0.0357396	0.0479148	0.0218232	0.0330451	0.0491713	0.0576659	0.0272255	0.0242973	0.0875936	0.0128457	0.0412426	0.0565136	0.0204155	0.0328963	0.0174049	0.035268	0.0347156	0.0273383	0.0284189	0.209764	0.301253	0.104807	0.384176	3.323814
860	-15369	-15384.6	15.5797	0.103977	0.0828997	0.0865217	0.108309	0.0993457	0.0746756	0.121555	0.0726483	0.113878	0.177179	0.0840813	0.0783616	0.107514	0.116485	0.0991889	0.124973	0.130473	0.0982734	0.122189	0.0823603	0.0839618	0.0838343	0.1948	0.0389463	0.0302305	0.02066	0.0316951	0.025234	0.0491713	0.0379903	0.0263688	0.0374012	0.0837994	0.0143576	0.0319508	0.0345013	0.0219819	0.02258	0.0244407	0.0276978	0.0326575	0.0481901	0.0227738	0.219503	0.302862	0.0972818	0.380354	3.110114
