Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
370	-15367.1	-15382.5	15.3582	0.111378	0.0947449	0.106725	0.109845	0.11176	0.0857637	0.139931	0.0748929	0.0898477	0.173172	0.0766839	0.0779462	0.104501	0.103047	0.100851	0.12296	0.124152	0.113344	0.101936	0.0776609	0.0744576	0.093794	0.162073	0.0213923	0.0166572	0.0716257	0.0380275	0.0147484	0.0142064	0.0538175	0.0587346	0.0220519	0.0421632	0.0476894	0.0288352	0.0236962	0.0447313	0.0346391	0.0297542	0.0449736	0.0314061	0.0257738	0.0358721	0.218343	0.282748	0.100689	0.39822	3.132261
380	-15369.4	-15385.2	15.8391	0.12308	0.119743	0.10696	0.125841	0.107151	0.0944017	0.101415	0.0672651	0.0975772	0.173172	0.0592699	0.0854488	0.0925375	0.0929281	0.106326	0.122781	0.120586	0.0951567	0.111013	0.0776609	0.0759935	0.0770101	0.159624	0.0287487	0.0244462	0.0856825	0.0419311	0.0154195	0.0160143	0.0415202	0.0461997	0.0257636	0.0503894	0.0384125	0.023374	0.023138	0.0395795	0.0261477	0.0266408	0.0419364	0.0342054	0.0370864	0.0245966	0.218343	0.282748	0.100689	0.39822	3.084173
390	-15378.7	-15392.6	13.8936	0.127089	0.112723	0.0903907	0.109976	0.0909725	0.0914972	0.117526	0.0761783	0.0975772	0.167516	0.0960694	0.0952753	0.115966	0.094658	0.122495	0.131894	0.140176	0.121615	0.126182	0.0775913	0.116795	0.0679581	0.172092	0.0312398	0.0259546	0.0769134	0.0391262	0.0193356	0.0178635	0.0391886	0.049737	0.0189047	0.0463322	0.045071	0.0346011	0.0184709	0.0486619	0.0334037	0.0519868	0.034189	0.0375884	0.0209271	0.0290187	0.235748	0.275829	0.0999471	0.388476	3.278726
400	-15380.5	-15395.3	14.856	0.113991	0.0998533	0.0915036	0.121826	0.119664	0.0773925	0.126011	0.085526	0.0841727	0.190808	0.0848247	0.0711148	0.0843758	0.0897515	0.105289	0.151313	0.131149	0.107531	0.101481	0.0776757	0.069498	0.0845466	0.167553	0.0239833	0.0258317	0.0700413	0.0555894	0.00588097	0.0104546	0.048022	0.0647146	0.0223265	0.0558554	0.050187	0.013602	0.0337175	0.0522015	0.0223	0.046499	0.0302177	0.0344883	0.0439067	0.0358178	0.223913	0.297724	0.10939	0.368973	3.182489
410	-15383.3	-15397.7	14.4061	0.118588	0.0998533	0.0917446	0.134956	0.1116	0.0905697	0.104991	0.0883714	0.0882789	0.152723	0.0830204	0.0824042	0.102639	0.0955668	0.103731	0.164704	0.143051	0.133599	0.108664	0.0680613	0.0708711	0.0963832	0.150403	0.0234933	0.0219747	0.0856972	0.061707	0.0120196	0.0112743	0.0438802	0.0546966	0.0258966	0.0610713	0.0402381	0.0267624	0.0116674	0.0397146	0.0186248	0.0415966	0.0517454	0.0441473	0.0303417	0.0361511	0.22137	0.303062	0.110785	0.364783	3.227473
420	-15372	-15386.9	14.9045	0.121022	0.0918709	0.106014	0.098392	0.110647	0.0901991	0.131141	0.0721044	0.0929447	0.131898	0.0787239	0.0791294	0.0948511	0.108809	0.119158	0.145595	0.126463	0.1155	0.119198	0.0732934	0.0786685	0.0857221	0.189167	0.0281889	0.0335536	0.073632	0.0457643	0.018369	0.0268673	0.0314111	0.055815	0.0226511	0.032288	0.0473685	0.024983	0.0172418	0.0397146	0.0242947	0.0271073	0.0542422	0.041472	0.0325747	0.0395848	0.222371	0.304431	0.106766	0.366432	3.177637
430	-15371.6	-15386.3	14.7693	0.131763	0.0996047	0.0957679	0.0955998	0.116678	0.0860881	0.13072	0.0591299	0.0847745	0.18295	0.0808283	0.0671998	0.11202	0.101278	0.104039	0.134039	0.136912	0.113063	0.119905	0.0868979	0.0948684	0.0686273	0.18712	0.0319294	0.0343641	0.0863134	0.0491956	0.0209659	0.0134364	0.0336679	0.0528265	0.0183014	0.0332469	0.0509294	0.0320553	0.0279497	0.0262217	0.0198613	0.0333333	0.0320031	0.0386774	0.0429103	0.0230866	0.214564	0.296549	0.106869	0.382018	3.191149
440	-15381.4	-15395.6	14.112	0.131763	0.105652	0.0919773	0.0954701	0.0997433	0.0805658	0.123939	0.0701251	0.103813	0.17185	0.0783594	0.0707688	0.105148	0.0894128	0.11981	0.125275	0.132174	0.129105	0.128345	0.0945901	0.108837	0.0961711	0.203877	0.0238369	0.0289526	0.0793195	0.0479173	0.0165045	0.0259832	0.0323694	0.0527103	0.0291063	0.0462421	0.0297531	0.0112719	0.0174769	0.0313932	0.0461283	0.041005	0.0265942	0.0585129	0.0336101	0.0214189	0.211753	0.292589	0.106649	0.389009	3.256879
450	-15377.9	-15392.4	14.5679	0.141607	0.0982041	0.115679	0.102816	0.116415	0.0931712	0.142179	0.0916515	0.103881	0.137541	0.0847104	0.0883959	0.114907	0.0790328	0.106456	0.134314	0.112368	0.102278	0.124049	0.0744594	0.0911207	0.0961711	0.163703	0.0193396	0.0229725	0.105928	0.0523098	0.0229521	0.0129351	0.0522691	0.0499602	0.0199404	0.0380163	0.0511565	0.0142964	0.0165246	0.0340709	0.0263944	0.0407337	0.0351228	0.0384652	0.0241413	0.0186589	0.211753	0.292589	0.106649	0.389009	3.211298
460	-15375.8	-15391.3	15.5127	0.116973	0.0928141	0.0906206	0.0897881	0.0976195	0.0921507	0.119017	0.0831278	0.0798738	0.17523	0.0708105	0.0790323	0.0905828	0.0737985	0.112719	0.132417	0.127932	0.131779	0.135954	0.0921704	0.0764815	0.0713155	0.137406	0.0290685	0.0298885	0.0721774	0.0491123	0.0198386	0.0178932	0.0529289	0.0531905	0.0226064	0.0576537	0.0461261	0.0238898	0.0263163	0.0493045	0.0201469	0.0371263	0.0263378	0.052077	0.031894	0.0296241	0.212322	0.290689	0.106936	0.390054	3.116812
470	-15381.3	-15395.6	14.2756	0.134778	0.0886266	0.107373	0.10165	0.131646	0.0641605	0.11855	0.0742754	0.0959486	0.184567	0.10268	0.0882554	0.0969597	0.101025	0.0979802	0.120183	0.145746	0.134012	0.10761	0.0816849	0.113095	0.0751935	0.149326	0.0254195	0.0228542	0.0818431	0.0544281	0.0233801	0.00504565	0.0360534	0.0560066	0.0107626	0.0528537	0.0562177	0.0203877	0.0156244	0.0533073	0.0280294	0.0375543	0.0459244	0.0355756	0.0347618	0.0291718	0.211771	0.290892	0.107011	0.390326	3.240527
480	-15379.6	-15395.7	16.1117	0.0981847	0.0975465	0.0907057	0.0990495	0.10929	0.0736316	0.139018	0.0819147	0.0924542	0.171103	0.0892032	0.0889622	0.109631	0.0906782	0.102279	0.124963	0.12796	0.12553	0.10139	0.0777609	0.0734743	0.0678775	0.15282	0.02566	0.0208696	0.0731945	0.0273855	0.0398353	0.0127349	0.0310386	0.0559241	0.0209431	0.0420815	0.0301567	0.0281132	0.0322744	0.0410056	0.0240374	0.0326644	0.0374558	0.030901	0.0214762	0.0437336	0.210428	0.292132	0.105449	0.391991	3.056911
490	-15378.4	-15393.2	14.8457	0.107669	0.100734	0.0922023	0.103563	0.105983	0.0815497	0.111432	0.0788125	0.085367	0.167912	0.0799468	0.0846876	0.106588	0.105843	0.0982278	0.131023	0.149463	0.0976467	0.116303	0.10236	0.0734743	0.0872419	0.177515	0.0362417	0.028579	0.06376	0.0302713	0.025416	0.0127349	0.0349458	0.0805285	0.0175681	0.0391607	0.0459379	0.0375415	0.0284418	0.0507854	0.0225772	0.0246678	0.0501704	0.0391399	0.0370171	0.0324831	0.210008	0.292716	0.106067	0.391209	3.183514
500	-15370.4	-15385.1	14.6766	0.137488	0.109632	0.0802497	0.101206	0.115364	0.0854176	0.113632	0.0596548	0.112698	0.178128	0.0674511	0.0802624	0.099039	0.104882	0.110025	0.131695	0.150209	0.107406	0.138754	0.0800321	0.0800371	0.0861268	0.167484	0.0362417	0.0189157	0.0942819	0.044913	0.0180593	0.00976831	0.0259229	0.0591601	0.0314841	0.0462347	0.0330703	0.0311488	0.0233097	0.0396279	0.0313341	0.0323983	0.0433982	0.0335061	0.032443	0.0183357	0.21381	0.298015	0.107987	0.380188	3.200428
510	-15381	-15396.1	15.1048	0.112487	0.0928095	0.116504	0.11637	0.133455	0.0720989	0.117592	0.0855663	0.0895773	0.172617	0.0774567	0.0663815	0.118471	0.0905627	0.117058	0.125664	0.123433	0.0925335	0.118551	0.0733724	0.0827077	0.084466	0.153792	0.0578964	0.0344513	0.0832461	0.0277386	0.0104511	0.0249107	0.0334574	0.0535956	0.0304142	0.039057	0.03743	0.0329906	0.0264289	0.0457223	0.0229079	0.0271159	0.0358206	0.0441727	0.037328	0.0189389	0.211371	0.302268	0.100747	0.385614	3.157601
520	-15368.1	-15384.1	15.9966	0.103274	0.102211	0.0996813	0.0976335	0.112404	0.0794054	0.124224	0.0753919	0.0903235	0.166899	0.0701189	0.0806012	0.099127	0.0829815	0.119251	0.125664	0.125119	0.119138	0.102836	0.0784095	0.0944993	0.0702824	0.160979	0.0255789	0.0317347	0.0833601	0.0466099	0.00606049	0.0270092	0.035799	0.0465878	0.0272144	0.043019	0.0408418	0.0144741	0.00589355	0.0404619	0.0332136	0.031615	0.0498444	0.0365386	0.0285409	0.033576	0.20979	0.300007	0.100042	0.390161	3.068427
530	-15374.8	-15389.8	15.0089	0.104838	0.0911574	0.115746	0.100019	0.10574	0.0852228	0.111808	0.0939456	0.0807687	0.1709	0.0641891	0.0990724	0.102553	0.103789	0.114798	0.140729	0.126311	0.125251	0.137042	0.0795475	0.0918334	0.0726504	0.167157	0.0316308	0.0310213	0.0633618	0.0375137	0.0113263	0.0236377	0.037827	0.0490539	0.0309911	0.0515191	0.033644	0.0368585	0.0256656	0.028794	0.0364953	0.0306185	0.0349889	0.0327362	0.0205187	0.0339191	0.20979	0.300007	0.100042	0.390161	3.167193
540	-15377.8	-15391.7	13.917	0.115875	0.0739898	0.0992437	0.109641	0.112064	0.0806776	0.114816	0.0796786	0.104741	0.195501	0.0705541	0.0899412	0.121937	0.100453	0.114798	0.137279	0.133916	0.12438	0.123011	0.0919731	0.107376	0.0739857	0.191563	0.0266665	0.0307597	0.104891	0.0537895	0.0126344	0.026192	0.0326476	0.0386805	0.0311968	0.0370206	0.0379283	0.0165909	0.0208309	0.0475049	0.0302609	0.0282032	0.0394634	0.0326485	0.0361613	0.0249241	0.227049	0.293454	0.0978569	0.38164	3.276389
550	-15367.5	-15382.2	14.6906	0.105993	0.105201	0.0985896	0.116112	0.110946	0.081242	0.122555	0.0796786	0.104755	0.184148	0.0807319	0.0848756	0.0975337	0.0938168	0.0883168	0.124656	0.133916	0.118364	0.102976	0.0896159	0.0887575	0.0806961	0.160062	0.0277896	0.0194498	0.0760505	0.0607889	0.0218127	0.0184112	0.0367413	0.0445141	0.0264514	0.0411765	0.0597868	0.0181699	0.0308813	0.0571393	0.0307116	0.0288069	0.0375442	0.038464	0.0348524	0.035948	0.225409	0.300681	0.0989968	0.374913	3.199029
560	-15378.4	-15392.2	13.7935	0.127207	0.10439	0.118472	0.0892398	0.110946	0.0885407	0.131181	0.0599181	0.0969537	0.158159	0.0858401	0.0781071	0.109436	0.0973815	0.11002	0.11495	0.132553	0.122123	0.136263	0.0850945	0.104147	0.0939113	0.179035	0.0362035	0.0197559	0.0775708	0.048865	0.0215357	0.0294579	0.0366329	0.0575882	0.0245877	0.0461971	0.0453355	0.0132657	0.0147461	0.0477238	0.0489296	0.0466739	0.0395524	0.0462655	0.0313146	0.0226619	0.214129	0.30506	0.100438	0.380373	3.288733
570	-15368.8	-15384.3	15.5631	0.131531	0.0941568	0.0824686	0.105647	0.11191	0.0907322	0.114201	0.0796965	0.0938745	0.154579	0.069914	0.0797833	0.111202	0.0821476	0.11121	0.131911	0.142655	0.115365	0.0985097	0.0797883	0.0896674	0.0796055	0.161627	0.0191963	0.0260902	0.0616849	0.0539038	0.0215357	0.0220165	0.0310601	0.0554632	0.0275785	0.0412471	0.0443411	0.00971629	0.0145692	0.0329994	0.0415634	0.0420875	0.0466814	0.0392334	0.0421824	0.0264436	0.216641	0.308639	0.101617	0.373103	3.111778
580	-15371.2	-15387.1	15.9269	0.107896	0.0977965	0.0896716	0.119774	0.108012	0.0979191	0.123221	0.0817783	0.0825841	0.167085	0.062526	0.0765348	0.0837405	0.0983211	0.10697	0.11111	0.128454	0.107499	0.132725	0.0798228	0.0675824	0.0853976	0.152319	0.031988	0.0273036	0.0563082	0.053183	0.0145149	0.01838	0.0322417	0.0626401	0.0368446	0.0368064	0.0524192	0.0203762	0.0222872	0.0464894	0.0346273	0.0257705	0.0347971	0.0315138	0.0372895	0.0308754	0.216641	0.308639	0.101617	0.373103	3.075396
590	-15371.9	-15387.8	15.9205	0.112913	0.0977965	0.0886151	0.101872	0.118013	0.0782083	0.0994055	0.0859965	0.0988792	0.177578	0.0808014	0.0715169	0.0989244	0.085203	0.110952	0.118325	0.130639	0.125044	0.10909	0.0798228	0.0887036	0.0603041	0.161412	0.0152675	0.0263023	0.0818846	0.0368859	0.0233959	0.0261052	0.0443297	0.0425942	0.030007	0.0531983	0.0379995	0.0296143	0.0263039	0.0327233	0.0242928	0.0364619	0.035524	0.0396883	0.0281318	0.0253109	0.209796	0.30386	0.100731	0.385613	3.076037
600	-15374.6	-15390.3	15.667	0.126368	0.0735926	0.076033	0.101563	0.0940485	0.0849646	0.137363	0.0682467	0.0801374	0.163733	0.0803306	0.0708831	0.0868697	0.100823	0.132359	0.0974988	0.122027	0.116407	0.116591	0.0722454	0.0759136	0.0841565	0.171847	0.0213412	0.0339506	0.0818846	0.0483416	0.0255279	0.0239123	0.0355886	0.0430194	0.0259677	0.0446007	0.050728	0.0259631	0.0327963	0.0412917	0.035432	0.0295145	0.0457434	0.0468667	0.0372375	0.0376758	0.211822	0.297135	0.101704	0.389338	3.101384
610	-15378.9	-15393.7	14.8769	0.118656	0.0985587	0.110008	0.101096	0.105499	0.0919482	0.145947	0.0849979	0.104552	0.159707	0.0815365	0.0639292	0.0914932	0.0901974	0.0962164	0.140697	0.124844	0.116407	0.104527	0.0876074	0.0905237	0.0870437	0.16261	0.00815787	0.0441516	0.0774708	0.0562089	0.0159094	0.0247997	0.048401	0.054691	0.0293499	0.0512425	0.0542071	0.0183958	0.0174328	0.0371266	0.0252472	0.0395243	0.019838	0.0315999	0.0319562	0.0360774	0.211822	0.297135	0.101704	0.389338	3.18039
620	-15372.6	-15388	15.3935	0.120744	0.0886968	0.0957877	0.0937711	0.110863	0.0855013	0.106971	0.0831295	0.0826228	0.18529	0.0850215	0.0771202	0.106538	0.107176	0.103938	0.119923	0.121715	0.131013	0.130127	0.0627101	0.0918091	0.0850656	0.185354	0.032369	0.0271783	0.0591763	0.0341224	0.0270677	0.00431391	0.0318344	0.0612438	0.0200954	0.045852	0.0366276	0.0273864	0.0225588	0.0425084	0.0307439	0.0433165	0.0337812	0.0323841	0.0278087	0.0274725	0.224835	0.293475	0.100409	0.381281	3.12873
630	-15386.1	-15400.9	14.8019	0.123189	0.0965033	0.0956177	0.091899	0.118114	0.100057	0.0976577	0.102681	0.093337	0.200732	0.0710592	0.0711237	0.0970931	0.104171	0.105798	0.167881	0.128575	0.125061	0.127201	0.06306	0.0830566	0.0930128	0.169254	0.0203846	0.02202	0.0745265	0.0346403	0.0100955	0.0379997	0.0315646	0.0593243	0.0221178	0.0227382	0.0430818	0.02445	0.0131274	0.0493145	0.0345832	0.0298794	0.0410213	0.0295739	0.0251785	0.0361422	0.209068	0.304648	0.105409	0.380874	3.187899
640	-15374.9	-15390.8	15.8782	0.119673	0.0908581	0.105327	0.112666	0.10259	0.0948602	0.106566	0.0645346	0.0981461	0.163392	0.0722923	0.0963694	0.113474	0.0870229	0.130107	0.116717	0.123136	0.100079	0.122724	0.0837446	0.073983	0.0802083	0.148084	0.0172153	0.0231715	0.0816667	0.0598583	0.0169183	0.0209454	0.0188637	0.0389754	0.0421863	0.0431308	0.0361817	0.0213582	0.0196636	0.0325249	0.0303719	0.0371714	0.0468435	0.0363292	0.0202237	0.0301051	0.227491	0.297553	0.102954	0.372003	3.080259
650	-15375	-15390.4	15.4069	0.136663	0.100653	0.118923	0.109129	0.112445	0.0749551	0.13702	0.0662781	0.110361	0.172986	0.0718085	0.0813765	0.086482	0.0902365	0.114658	0.115034	0.127897	0.118834	0.127936	0.0718418	0.0868975	0.0802083	0.150459	0.0135734	0.0385897	0.0764981	0.0479794	0.0219445	0.00986484	0.0274033	0.0407497	0.020672	0.0433468	0.0370008	0.0356589	0.0183202	0.0343379	0.0313431	0.0378827	0.0349466	0.04157	0.0374569	0.0151761	0.227369	0.280656	0.103711	0.388264	3.127394
660	-15377.5	-15392.1	14.6724	0.130875	0.0893861	0.115702	0.0908857	0.116968	0.0840719	0.104018	0.0954955	0.125905	0.178755	0.0864189	0.0725743	0.112173	0.102898	0.116461	0.101498	0.126587	0.140554	0.107109	0.081224	0.0803772	0.0802083	0.161851	0.021464	0.0320864	0.0805444	0.0415582	0.0165305	0.0216179	0.0326707	0.0528952	0.0232133	0.0378849	0.0470707	0.025959	0.0320654	0.0431947	0.0233274	0.0362618	0.0443489	0.0325806	0.0184013	0.0351684	0.228279	0.281781	0.104127	0.385813	3.20084
670	-15375.6	-15391.4	15.7351	0.130537	0.0773265	0.0978039	0.0827342	0.101872	0.0815992	0.126026	0.088418	0.0857345	0.165057	0.0800735	0.0713916	0.102536	0.0855656	0.116461	0.123168	0.122223	0.105725	0.119702	0.0736181	0.0870568	0.0692305	0.140218	0.0188321	0.0361899	0.0820469	0.0429063	0.00745688	0.0153309	0.0339017	0.0627775	0.0327353	0.0572125	0.0453498	0.0279368	0.0189889	0.0484443	0.0233245	0.0480158	0.0528131	0.0430797	0.0367014	0.0264493	0.226229	0.27925	0.102882	0.391638	3.09457
680	-15382.4	-15397.1	14.6818	0.153584	0.102043	0.0978039	0.0816694	0.11037	0.0709001	0.11948	0.0811129	0.101301	0.140847	0.0917651	0.0759267	0.111652	0.101999	0.109514	0.161247	0.12214	0.125574	0.124823	0.0791241	0.0768728	0.0665977	0.173776	0.0226646	0.0242728	0.0668332	0.0448132	0.0127479	0.0230041	0.0273975	0.0399302	0.0209928	0.0388194	0.0364335	0.0355957	0.0284465	0.0468385	0.0364734	0.053513	0.0506129	0.0414251	0.0295275	0.0394386	0.226229	0.27925	0.102882	0.391638	3.199901
690	-15381	-15395.6	14.5625	0.145163	0.0931798	0.0998243	0.0843637	0.122402	0.0697173	0.118182	0.0903842	0.112653	0.169017	0.073576	0.0790159	0.108224	0.0975738	0.111023	0.147855	0.138574	0.12837	0.102364	0.070088	0.103684	0.0752204	0.147146	0.0269847	0.0158545	0.078336	0.0355574	0.0244766	0.0182224	0.0169471	0.0431536	0.0285241	0.050153	0.0523549	0.0350968	0.0156867	0.0468385	0.039166	0.0471238	0.0429801	0.0315297	0.0374086	0.0378361	0.224241	0.301708	0.0971698	0.376881	3.211834
700	-15378	-15392.7	14.7598	0.127666	0.0915797	0.0982255	0.0976361	0.12113	0.093158	0.113655	0.0893496	0.0972262	0.170041	0.0858382	0.0910098	0.0870461	0.0912648	0.0835062	0.106771	0.121766	0.124151	0.110554	0.100998	0.091636	0.084917	0.166257	0.0281451	0.0241184	0.0706636	0.0559664	0.0340632	0.0252217	0.0438309	0.0495382	0.0319183	0.0449262	0.0522865	0.0175854	0.0257575	0.0506342	0.0273557	0.0173108	0.0340001	0.0294564	0.0498128	0.0341333	0.221157	0.297559	0.109587	0.371698	3.192106
710	-15382.4	-15397.6	15.2243	0.109193	0.0837518	0.102385	0.110633	0.109665	0.105574	0.125303	0.058312	0.0919765	0.151166	0.0713946	0.074671	0.0981886	0.0757207	0.126327	0.0977971	0.138195	0.112451	0.113888	0.101512	0.0880009	0.0737033	0.16156	0.0273095	0.0179033	0.0814437	0.041401	0.0205999	0.0281411	0.0424261	0.0433313	0.0311645	0.0545174	0.0412961	0.0404445	0.0284313	0.0565704	0.0358161	0.0264868	0.0347121	0.0452566	0.0417656	0.0252713	0.218729	0.304292	0.109362	0.367617	3.145657
720	-15375.8	-15390.2	14.3098	0.12408	0.0941389	0.102717	0.0951898	0.0872576	0.087612	0.157166	0.0652108	0.109458	0.172281	0.0852248	0.0792348	0.0988442	0.0921491	0.104084	0.12707	0.148813	0.120815	0.111037	0.0806896	0.0869582	0.0836124	0.166694	0.0320837	0.024034	0.0821671	0.0617305	0.0160425	0.0151227	0.0345385	0.0556877	0.0387958	0.0624277	0.0390544	0.0344775	0.00853472	0.0366629	0.0269774	0.034842	0.0478756	0.033387	0.031738	0.0405907	0.219162	0.304894	0.1076	0.368344	3.237109
730	-15377.6	-15391.2	13.5869	0.136796	0.104318	0.0961222	0.0995082	0.11825	0.0775879	0.144705	0.0669561	0.114799	0.171824	0.0883257	0.0890848	0.0992709	0.0835655	0.123439	0.151109	0.150905	0.124132	0.125204	0.0741281	0.077177	0.0751034	0.181318	0.0209294	0.0298833	0.0848879	0.055534	0.0275613	0.00946147	0.0249503	0.0589588	0.0201343	0.0622104	0.0318099	0.0212422	0.0181004	0.0404053	0.0324174	0.0492527	0.0484218	0.0452296	0.0346306	0.0197379	0.20972	0.308581	0.108901	0.372798	3.309389
740	-15378.4	-15394.3	15.9094	0.107265	0.103775	0.0946559	0.0916954	0.127901	0.0520517	0.117121	0.0757547	0.101122	0.15113	0.0892326	0.078059	0.110427	0.0786855	0.108562	0.144506	0.144613	0.10934	0.126639	0.0602358	0.0663826	0.0630168	0.184825	0.0284183	0.0193035	0.0810916	0.0381064	0.0246615	0.0104398	0.0391887	0.0558244	0.0304448	0.0452961	0.0416118	0.0192572	0.0204532	0.0399598	0.0257509	0.0344835	0.0410107	0.039101	0.0212156	0.0345269	0.221406	0.304018	0.10729	0.367286	3.077142
750	-15371.8	-15387.4	15.5803	0.115518	0.0958526	0.0946559	0.0922061	0.102269	0.0704864	0.127206	0.0729055	0.0902822	0.160525	0.085066	0.0666318	0.0930019	0.0951046	0.116114	0.126694	0.127031	0.124081	0.114383	0.0847717	0.0974624	0.0836956	0.175627	0.0263256	0.0206756	0.0774173	0.0396894	0.019491	0.00902709	0.0479915	0.04827	0.0207028	0.0539247	0.0411127	0.0255662	0.0238316	0.0328277	0.020782	0.0456627	0.0341612	0.0589729	0.0339364	0.0181105	0.222835	0.292676	0.107983	0.376505	3.11005
760	-15368.8	-15383.2	14.4468	0.105701	0.102044	0.0884962	0.113169	0.114811	0.0866433	0.131294	0.0817584	0.0952836	0.16574	0.0881628	0.0700841	0.0941932	0.082378	0.12352	0.141899	0.158412	0.125434	0.137256	0.0760033	0.0725283	0.0856915	0.176271	0.0197682	0.0218453	0.100915	0.0454663	0.0190795	0.0132907	0.0305642	0.0510429	0.0236056	0.0514134	0.0390885	0.0228302	0.0176686	0.0471551	0.020725	0.0321157	0.0478573	0.0380174	0.0368679	0.0273138	0.222835	0.292676	0.107983	0.376505	3.223403
770	-15374.3	-15389.3	15.0655	0.103546	0.0875057	0.105441	0.0903152	0.101619	0.0725892	0.120577	0.0795633	0.0997569	0.171263	0.0866896	0.0887679	0.0790346	0.0836444	0.114132	0.135021	0.163854	0.127806	0.107866	0.0838423	0.0941708	0.081412	0.155133	0.0414199	0.0435999	0.0661824	0.045133	0.0224709	0.021467	0.0285115	0.0510429	0.023909	0.0406001	0.0494963	0.0265418	0.0197077	0.0497205	0.037978	0.0293823	0.0399914	0.0322277	0.0258279	0.0327698	0.222835	0.292676	0.107983	0.376505	3.161529
780	-15370.7	-15385.6	14.8856	0.130699	0.0828691	0.0972536	0.100817	0.107419	0.0779513	0.126603	0.0728143	0.094619	0.157232	0.0686086	0.0926196	0.103822	0.098429	0.115408	0.134425	0.138006	0.103897	0.104994	0.0881271	0.0971692	0.0900504	0.15305	0.0261725	0.0427338	0.080238	0.0550419	0.0273486	0.0299478	0.0285115	0.0533319	0.0194397	0.0426922	0.0356557	0.0280964	0.0347999	0.0355175	0.0230011	0.03054	0.0527287	0.0420608	0.0243601	0.0304199	0.214811	0.308514	0.106242	0.370433	3.179522
790	-15373.5	-15388.2	14.6479	0.110528	0.091073	0.0972536	0.112461	0.112902	0.086196	0.120768	0.0815829	0.0839159	0.191127	0.0801885	0.0765483	0.0852588	0.110448	0.100594	0.130757	0.169549	0.104204	0.118307	0.0842043	0.10227	0.0910968	0.189253	0.0212182	0.022098	0.0749694	0.0574623	0.0215013	0.0162367	0.0331548	0.0577748	0.0161114	0.0432583	0.0537501	0.0260959	0.0224701	0.0368511	0.0202275	0.0307333	0.0357501	0.0344832	0.022934	0.0257268	0.216427	0.310835	0.099519	0.373219	3.203294
800	-15378.2	-15393.4	15.2081	0.120096	0.0835748	0.0850775	0.104255	0.108642	0.0774254	0.101598	0.082133	0.104511	0.171013	0.0942747	0.0758941	0.0894388	0.0864171	0.138344	0.124241	0.117188	0.133671	0.115855	0.0788087	0.078627	0.0957542	0.183181	0.0235783	0.0269552	0.0622669	0.0561393	0.0166892	0.0211344	0.0373578	0.0451139	0.0323619	0.0427573	0.0539898	0.0195859	0.0143879	0.0452117	0.0257486	0.0444731	0.0391728	0.036952	0.0188932	0.0344884	0.220797	0.298248	0.104441	0.376514	3.147278
810	-15371.9	-15386.4	14.5292	0.12835	0.119131	0.0918728	0.10412	0.114508	0.0899411	0.118854	0.082133	0.102204	0.180554	0.0683929	0.0881696	0.0976448	0.0803393	0.126628	0.124856	0.132162	0.0997575	0.131493	0.0707376	0.0871935	0.0994101	0.161746	0.0133225	0.0225957	0.0701543	0.0418351	0.0185629	0.0163757	0.0260748	0.0680086	0.016195	0.0518578	0.0561095	0.0397421	0.0288173	0.0527939	0.0230635	0.0364293	0.0371542	0.0369432	0.0329842	0.0259427	0.219662	0.305489	0.103775	0.371074	3.215161
820	-15384.6	-15399.6	14.9288	0.114791	0.106297	0.093258	0.109083	0.112269	0.0824571	0.0958674	0.0801997	0.109282	0.181296	0.069599	0.09718	0.099181	0.0981038	0.0986789	0.12774	0.137372	0.0911216	0.106279	0.0722626	0.069605	0.07713	0.162914	0.031497	0.0300094	0.0678615	0.0345064	0.0163984	0.0129464	0.0298952	0.0491358	0.0241356	0.0687955	0.0700618	0.0371006	0.0203457	0.0568741	0.0302884	0.0327291	0.0351347	0.0417266	0.0461307	0.0476639	0.225066	0.31285	0.101683	0.360401	3.175205
830	-15384.1	-15398.5	14.4525	0.119847	0.125207	0.1062	0.10517	0.118366	0.094351	0.104617	0.0968466	0.110268	0.183743	0.0857732	0.0785309	0.117763	0.0959235	0.100041	0.113505	0.152426	0.0962985	0.116812	0.0733577	0.0907295	0.0898883	0.152305	0.0305759	0.0166223	0.0762468	0.0419313	0.0223546	0.0185088	0.0514984	0.065045	0.0136645	0.0431255	0.0496718	0.0174393	0.0257192	0.0430921	0.0110965	0.0350551	0.0468526	0.0325881	0.0313299	0.0224506	0.21424	0.31722	0.103104	0.365436	3.222837
