Iteration	Posterior	Likelihood	Prior	alpha	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TreeLengths
6290	-13220.3	-13151.4	-68.8735	0.2808092	0.400046	0.198448	0.272405	0.212599	0.298178	0.221394	0.383625	0.189011	0.243313	0.638466	0.187593	0.161601	0.329202	0.289216	0.314454	0.387111	0.440985	0.320345	0.391166	0.128984	0.307885	0.166604	1.01311	0.101902	0.0281171	0.241317	0.0903705	0.275966	0.0934747	0.149136	0.110576	0.229005	0.0209327	0.065292	0.0241686	0.0842765	0.355169	0.170072	0.0730579	0.125919	0.369061	0.080415	0.00814097	0.0164298	0.353347	0.0421816	0.0246289	0.489848	0.0735655	0.003868	0.0896758	0.562121	3.34433	0.379349	0.362658	0.0544266	0.203567	10.19211
6300	-13234.4	-13152.8	-81.587	0.2700327	0.584136	0.315354	0.365141	0.234188	0.500095	0.238592	0.427795	0.238054	0.222796	0.778182	0.121884	0.275926	0.313811	0.552758	0.276227	0.537002	0.425221	0.311788	0.324752	0.160333	0.273038	0.167156	0.821114	0.106703	0.0274829	0.181262	0.14383	0.26874	0.156436	0.113006	0.0793052	0.395591	0.0453315	0.0430444	0.0385557	0.0903272	0.355169	0.163999	0.085186	0.155761	0.353699	0.127618	0.0670811	0.0140266	0.312506	0.0419085	0.017954	0.556931	0.0566738	0.00317966	0.0814918	0.541872	3.37346	0.386649	0.353828	0.0618815	0.197641	11.46347
6310	-13227.5	-13159.5	-68.0228	0.2788226	0.391308	0.204266	0.322958	0.214139	0.316389	0.216129	0.375387	0.20969	0.227934	0.48545	0.218034	0.252278	0.485182	0.31097	0.236593	0.457037	0.386794	0.311788	0.3505	0.127689	0.17829	0.113581	0.815427	0.0747772	0.0872161	0.181083	0.0688521	0.292252	0.12792	0.136692	0.0760068	0.243718	0.0609817	0.0717956	0.127198	0.106303	0.507577	0.106533	0.0535377	0.125718	0.39017	0.0236253	0.0372718	0.0139059	0.35391	0.0511209	0.0300103	0.50719	0.0438631	0.00373502	0.088158	0.558463	3.34964	0.372115	0.357459	0.0650847	0.205341	10.10704
6320	-13217	-13149.2	-67.7324	0.2584508	0.40307	0.23742	0.297068	0.229821	0.316389	0.212742	0.389668	0.157312	0.227934	0.533631	0.140372	0.191961	0.44276	0.333508	0.298451	0.472812	0.423793	0.283277	0.337471	0.131722	0.240102	0.11757	0.804288	0.120041	0.0621908	0.184089	0.126433	0.230781	0.150477	0.0757427	0.124057	0.33245	0.0573465	0.12239	0.0447085	0.109257	0.350128	0.155942	0.0996938	0.100949	0.322934	0.0123737	0.0728796	0.0141425	0.385985	0.0478821	0.0447399	0.46688	0.0403709	0.00252923	0.0728572	0.518971	3.40564	0.375452	0.365803	0.0594757	0.199269	10.07801
6330	-13219	-13166.6	-52.4622	0.2890221	0.413609	0.11852	0.26364	0.1926	0.340439	0.11518	0.257248	0.182244	0.155621	0.42517	0.123725	0.176693	0.260545	0.413908	0.235813	0.394132	0.311789	0.241365	0.359399	0.107029	0.16859	0.159877	0.663798	0.111741	0.0394175	0.218147	0.145576	0.19747	0.0731134	0.0768297	0.112749	0.211318	0.0636692	0.0781277	0.0447085	0.129471	0.322423	0.118289	0.069551	0.105099	0.322934	0.00671279	0.022702	0.0176385	0.358639	0.0450429	0.0359483	0.497842	0.044889	0.00444714	0.0959869	0.576898	3.32267	0.373559	0.353346	0.0649792	0.208115	8.550982
6340	-13212.7	-13157.7	-54.9922	0.29103	0.411855	0.141649	0.329637	0.182075	0.276152	0.164595	0.252066	0.161158	0.178848	0.578984	0.128196	0.169673	0.344133	0.348621	0.269081	0.36032	0.381435	0.252086	0.377791	0.109441	0.177625	0.128767	0.66887	0.118364	0.0136568	0.222362	0.109434	0.236431	0.0764455	0.160292	0.0875347	0.278101	0.0462671	0.054923	0.015166	0.0530252	0.277226	0.134946	0.0502179	0.130672	0.311655	0.00417785	0.0300281	0.0198413	0.381	0.0532705	0.0326559	0.460678	0.0525542	0.00459594	0.0975376	0.580427	3.31744	0.355262	0.37074	0.0659348	0.208063	8.803987
6350	-13223.6	-13155.1	-68.4402	0.2769288	0.424199	0.213456	0.265525	0.229516	0.284218	0.259724	0.421216	0.248474	0.196931	0.608578	0.229416	0.184616	0.279808	0.417199	0.356075	0.475975	0.444948	0.335481	0.337887	0.157722	0.167716	0.173491	0.671545	0.100807	0.0515117	0.246383	0.076287	0.189393	0.0319748	0.186189	0.0824214	0.169421	0.0726936	0.0420044	0.0696444	0.136077	0.501311	0.172446	0.0709011	0.0893591	0.373665	0.0873324	0.0152477	0.0146841	0.322765	0.0516492	0.0335852	0.530546	0.0467706	0.00361082	0.0867148	0.554945	3.35473	0.380123	0.35992	0.0605852	0.199371	10.14878
6360	-13230.4	-13140.1	-90.332	0.2489507	0.540545	0.348288	0.368985	0.253054	0.357598	0.259724	0.374802	0.303571	0.228567	0.78895	0.17384	0.228011	0.442178	0.505168	0.377517	0.54407	0.512392	0.363886	0.443582	0.174392	0.257336	0.226823	1.03168	0.100807	0.0489725	0.291339	0.0967427	0.227052	0.145754	0.0806919	0.0981837	0.427687	0.0538902	0.081032	0.0327594	0.135959	0.532419	0.123071	0.0555897	0.135985	0.38985	0.175009	0.000210085	0.0137107	0.386439	0.0413777	0.0264807	0.489639	0.0423534	0.00206321	0.0659332	0.499268	3.43274	0.363075	0.371575	0.0630108	0.20234	12.33796
6370	-13235.2	-13150.3	-84.9592	0.2655652	0.483981	0.359141	0.320615	0.23384	0.356923	0.261663	0.489126	0.262744	0.315247	0.796561	0.17384	0.185563	0.40131	0.494461	0.377517	0.594394	0.462635	0.29006	0.443582	0.113325	0.209203	0.19189	0.747431	0.102913	0.0216587	0.444982	0.14973	0.297789	0.161808	0.115082	0.118051	0.329081	0.086059	0.0931003	0.0449627	0.0649135	0.338342	0.144212	0.127337	0.057432	0.407923	0.0633458	0.0669106	0.0149358	0.384514	0.0406487	0.0368999	0.490578	0.0324241	0.0029179	0.0781389	0.533181	3.38576	0.352331	0.375705	0.0591667	0.212797	11.80068
6380	-13222.6	-13153.6	-69.0249	0.2728529	0.502045	0.308809	0.30292	0.19513	0.332627	0.239148	0.355576	0.230887	0.217033	0.499368	0.139767	0.212148	0.313917	0.324091	0.286561	0.493666	0.422147	0.334455	0.333173	0.10171	0.191814	0.134244	0.73617	0.0761345	0.00999183	0.271318	0.123709	0.26736	0.0972916	0.113247	0.105286	0.338961	0.097586	0.137147	0.0120786	0.184785	0.313134	0.164268	0.11373	0.190123	0.236041	0.0109518	0.136709	0.0155629	0.482042	0.0269693	0.0356852	0.387902	0.0518384	0.00335199	0.0836212	0.547268	3.36576	0.362468	0.379891	0.0503207	0.20732	10.20726
6390	-13206.1	-13150.9	-55.1676	0.2679604	0.418159	0.229963	0.24021	0.189062	0.234794	0.272531	0.303032	0.211459	0.172404	0.467873	0.176006	0.175393	0.286356	0.278749	0.309691	0.407879	0.344674	0.238006	0.305969	0.127714	0.173126	0.189426	0.59685	0.0712844	0.0318547	0.263379	0.0841393	0.197328	0.0741383	0.124114	0.117209	0.208128	0.0847702	0.107992	0.0619878	0.0728367	0.230124	0.0911672	0.075793	0.0811039	0.371063	0.068422	0.0553664	0.0210572	0.455046	0.0448497	0.0382681	0.408041	0.0327377	0.00305653	0.0799333	0.537863	3.37915	0.347375	0.378945	0.0564239	0.217256	8.821526
6400	-13223.5	-13160.1	-63.4033	0.2800261	0.42488	0.188622	0.22081	0.218923	0.303066	0.297099	0.430958	0.173952	0.172404	0.470545	0.19615	0.181928	0.427297	0.392902	0.246232	0.370749	0.349067	0.295965	0.398074	0.126518	0.20463	0.190489	0.677834	0.193254	0.0335565	0.256991	0.0932332	0.179621	0.0600175	0.116084	0.069361	0.342431	0.0512759	0.0642146	0.0253052	0.140892	0.346433	0.137694	0.135602	0.108668	0.28232	0.00356735	0.0454794	0.0170819	0.453312	0.0434555	0.0313738	0.42354	0.031237	0.00381525	0.0890771	0.560683	3.34642	0.356687	0.367852	0.0584182	0.217043	9.645094
6410	-13220.4	-13155.9	-64.4377	0.2822174	0.446377	0.137078	0.232932	0.230204	0.304353	0.28769	0.312933	0.216004	0.18107	0.567076	0.237115	0.15853	0.328043	0.262524	0.321013	0.541395	0.426966	0.283207	0.384672	0.215294	0.258279	0.169252	0.706851	0.106641	0.00742569	0.210979	0.122125	0.207736	0.108722	0.209945	0.0864829	0.270847	0.0428004	0.0260432	0.0116984	0.101854	0.388652	0.147975	0.113835	0.105726	0.195358	0.015053	0.0597763	0.0212353	0.431107	0.0388	0.031486	0.42659	0.0507817	0.00396394	0.0907539	0.564694	3.34059	0.360294	0.370525	0.0584679	0.210713	9.748531
6420	-13236.5	-13167.5	-69.0459	0.2982007	0.471961	0.187993	0.255035	0.281119	0.27607	0.212858	0.391616	0.221809	0.254936	0.500672	0.194597	0.182614	0.345414	0.406133	0.249144	0.398845	0.411411	0.328294	0.409525	0.158799	0.258279	0.182053	0.797091	0.0613315	0.0746349	0.355623	0.135161	0.259381	0.102572	0.298696	0.0784863	0.316497	0.00568566	0.00696468	0.0784231	0.12461	0.367672	0.110303	0.0322324	0.13587	0.223797	0.0336229	0.031521	0.0211901	0.406979	0.0306738	0.029389	0.459738	0.0520308	0.00515049	0.103096	0.592769	3.29898	0.370092	0.362401	0.0610537	0.206453	10.20935
6430	-13226.4	-13166.8	-59.5675	0.2976918	0.373313	0.166965	0.453853	0.121252	0.278418	0.154607	0.292777	0.235455	0.169263	0.449915	0.105132	0.199336	0.356782	0.376796	0.263355	0.424374	0.308455	0.304931	0.346539	0.150973	0.167619	0.103241	0.743785	0.0487663	0.0523001	0.255348	0.0826126	0.305826	0.112177	0.179196	0.158189	0.3436	0.0100354	0.0364872	0.0297263	0.07757	0.306607	0.130945	0.092219	0.0708883	0.313004	0.011224	0.0976535	0.0188137	0.342522	0.0456904	0.0231707	0.515481	0.054322	0.00510994	0.102701	0.591906	3.30028	0.382077	0.346494	0.0669199	0.204509	9.261511
6440	-13235	-13154.5	-80.4753	0.2933876	0.525039	0.260682	0.397422	0.237006	0.278483	0.347721	0.419527	0.281916	0.157951	0.600907	0.274553	0.194639	0.482136	0.360183	0.351376	0.488526	0.422342	0.313196	0.339321	0.151858	0.297404	0.18143	0.883917	0.1135	0.0765348	0.182038	0.0635717	0.224235	0.14472	0.265353	0.11213	0.398355	0.0352175	0.0875072	0.0937733	0.112422	0.407361	0.138159	0.163005	0.0978065	0.243132	0.0562887	0.0896475	0.0184965	0.375064	0.0431118	0.0302939	0.489218	0.0438159	0.00477427	0.0993618	0.584529	3.31133	0.341734	0.385078	0.0595167	0.213672	11.35229
6450	-13227.6	-13151.5	-76.0298	0.2696245	0.44486	0.34608	0.35741	0.239871	0.382845	0.242743	0.431069	0.237322	0.21013	0.710219	0.170835	0.218267	0.359386	0.480899	0.318601	0.474474	0.319	0.302556	0.446468	0.126897	0.291378	0.245102	0.599145	0.0914583	0.0305448	0.22587	0.0800228	0.280974	0.164425	0.153214	0.14401	0.400184	0.0394555	0.00615607	0.0532327	0.104212	0.404212	0.158651	0.0905247	0.160622	0.243132	0.00369948	0.117593	0.0121926	0.447847	0.0392724	0.0256287	0.383529	0.091531	0.00315517	0.0811844	0.541086	3.37457	0.365847	0.374022	0.0531867	0.206945	10.90775
6460	-13216.4	-13154.2	-62.1827	0.2719717	0.463735	0.238816	0.367931	0.161143	0.297088	0.25626	0.36062	0.281723	0.19058	0.522597	0.144368	0.133418	0.272952	0.358078	0.340107	0.445649	0.378136	0.273892	0.337452	0.0984028	0.238639	0.14932	0.665307	0.0828891	0.00961753	0.224866	0.0602003	0.21074	0.0970487	0.226451	0.0849689	0.26657	0.0218962	0.00996538	0.0579263	0.146954	0.409399	0.17801	0.0424042	0.0967191	0.251367	0.0219907	0.0468389	0.0160357	0.478615	0.0382578	0.02097	0.375311	0.0708106	0.00329755	0.0829549	0.54559	3.36816	0.341383	0.38449	0.0564032	0.217724	9.523036
6470	-13216.5	-13156.3	-60.2013	0.2772754	0.362557	0.182362	0.257934	0.236934	0.351459	0.266636	0.373207	0.165524	0.145582	0.45756	0.121253	0.267862	0.259573	0.286318	0.275117	0.509745	0.35045	0.235081	0.352221	0.156241	0.177466	0.122858	0.713175	0.100872	0.036833	0.251816	0.125766	0.24571	0.0684426	0.1239	0.0966311	0.354111	0.0117967	0.0299564	0.0453723	0.125158	0.333801	0.154685	0.0667855	0.111323	0.31091	0.0540398	0.0498667	0.0216785	0.42387	0.0356911	0.0297104	0.418687	0.0703628	0.00363337	0.0869787	0.555591	3.3538	0.367895	0.355043	0.0587834	0.218279	9.324891
6480	-13214.5	-13152	-62.4526	0.2781053	0.431501	0.267759	0.316169	0.165605	0.236894	0.148194	0.317599	0.194712	0.191317	0.577289	0.17251	0.167029	0.28118	0.400297	0.299544	0.472486	0.484012	0.256025	0.260124	0.119058	0.21912	0.131741	0.814916	0.058175	0.0193418	0.257732	0.0676322	0.192726	0.119831	0.110541	0.117055	0.263604	0.047747	0.0948845	0.0841616	0.0889789	0.396198	0.138081	0.117048	0.0916631	0.317074	0.0122114	0.0302574	0.0179548	0.436739	0.0420554	0.0306223	0.426762	0.0458661	0.00368768	0.087611	0.557134	3.35157	0.359696	0.371312	0.0571321	0.21186	9.550024
6490	-13207.6	-13154.9	-52.6955	0.2778778	0.309772	0.248662	0.253782	0.188116	0.30776	0.168701	0.304387	0.195288	0.180808	0.477265	0.196801	0.166329	0.372145	0.321347	0.270244	0.335854	0.353398	0.284803	0.309241	0.129961	0.22748	0.129529	0.63361	0.0743761	0.0337592	0.15498	0.0473061	0.250386	0.108673	0.137449	0.117055	0.233965	0.0315377	0.0606596	0.0309342	0.0924428	0.280959	0.138081	0.0603196	0.121948	0.19573	0.0317451	0.00672849	0.0182741	0.474415	0.0398691	0.0284819	0.375598	0.0633617	0.00367274	0.0874375	0.556712	3.35218	0.348824	0.381358	0.0545662	0.215252	8.57432
6500	-13211.7	-13151.7	-60.0762	0.2830729	0.319222	0.226861	0.287599	0.189563	0.358319	0.176738	0.322694	0.189406	0.151456	0.528004	0.179932	0.145487	0.336772	0.387445	0.337349	0.449248	0.302627	0.279551	0.322218	0.169106	0.300203	0.12495	0.689343	0.0669467	0.045941	0.218709	0.0655475	0.184903	0.0999401	0.199579	0.136059	0.347335	0.000925404	0.0289779	0.0877264	0.0626083	0.24071	0.129212	0.108668	0.104909	0.266447	0.0556975	0.0874534	0.0162834	0.482314	0.0386143	0.0414055	0.372263	0.0491194	0.0040229	0.0914098	0.56625	3.33832	0.362226	0.372473	0.0533125	0.211989	9.312387
6510	-13215.6	-13149.3	-66.3844	0.2594143	0.441798	0.323609	0.322417	0.260743	0.289114	0.303961	0.388852	0.225739	0.203523	0.539069	0.208098	0.19995	0.302326	0.385633	0.306595	0.547079	0.37114	0.278699	0.351018	0.148548	0.187753	0.121056	0.657508	0.0603636	0.0272887	0.252716	0.0870713	0.214985	0.0617674	0.178379	0.156379	0.37241	0.0029034	0.0654529	0.0555361	0.0700918	0.220103	0.1378	0.127038	0.0617551	0.329701	0.0477842	0.0494514	0.0137276	0.503374	0.0293455	0.0435869	0.342972	0.0669946	0.00257986	0.0735681	0.520923	3.40293	0.359096	0.371132	0.0542326	0.215539	9.943205
6520	-13217.3	-13155.7	-61.6439	0.2594278	0.452345	0.277245	0.272987	0.176913	0.300092	0.25808	0.385562	0.168005	0.203523	0.472495	0.147394	0.245074	0.313636	0.300246	0.218702	0.542052	0.472132	0.356855	0.336821	0.120909	0.237617	0.128547	0.721278	0.0468445	0.017094	0.19985	0.0495842	0.289677	0.0874277	0.163491	0.114518	0.239504	0.00556169	0.0160356	0.0459224	0.102863	0.333747	0.118951	0.115957	0.076223	0.272872	0.0551662	0.00935388	0.0182139	0.446978	0.0340069	0.0288578	0.394604	0.0773396	0.00258057	0.073578	0.52095	3.40289	0.358167	0.38259	0.0496392	0.209604	9.469153
6530	-13220	-13150.3	-69.7586	0.2767243	0.420699	0.224907	0.385591	0.295085	0.282043	0.199374	0.340349	0.202866	0.214707	0.496925	0.219637	0.209298	0.319921	0.439681	0.343913	0.622225	0.439265	0.346418	0.459253	0.127368	0.308704	0.153771	0.556707	0.123064	0.0491732	0.212989	0.0697629	0.24678	0.0597084	0.204496	0.120567	0.236332	0.0351341	0.0358565	0.0823676	0.101507	0.319274	0.130963	0.121322	0.136008	0.286203	0.0266748	0.0737301	0.0184925	0.483601	0.0317127	0.0395839	0.382266	0.0443435	0.00359756	0.0865591	0.554563	3.35528	0.358455	0.371752	0.0557174	0.214075	10.28062
6540	-13219.3	-13148.5	-70.7838	0.257112	0.560737	0.284509	0.293379	0.166644	0.255584	0.291825	0.401938	0.193118	0.1924	0.565996	0.230874	0.30519	0.388405	0.314801	0.312752	0.526942	0.389648	0.309217	0.372187	0.127562	0.188357	0.167449	0.679483	0.0958155	0.0291146	0.262545	0.0930111	0.290366	0.0748221	0.151454	0.148354	0.244704	0.0418853	0.0561703	0.0731901	0.116227	0.381698	0.102825	0.149997	0.0825185	0.3648	0.0384165	0.0662294	0.0131339	0.494394	0.0395634	0.0336757	0.36681	0.0524223	0.00245992	0.071872	0.516246	3.40942	0.349527	0.377985	0.0518936	0.220594	10.38314
6550	-13228.8	-13167.4	-61.4577	0.2867906	0.361075	0.164128	0.326685	0.190314	0.357734	0.173506	0.3019	0.161395	0.210253	0.420439	0.164356	0.151881	0.26221	0.308815	0.293935	0.566427	0.364339	0.243341	0.303211	0.141722	0.215263	0.165894	0.689749	0.160245	0.00364113	0.368678	0.211011	0.184492	0.0739488	0.0697885	0.114426	0.432447	0.0477951	0.0799558	0.074949	0.0788104	0.438001	0.135075	0.0855323	0.0961807	0.192352	0.00582007	0.0588105	0.0134478	0.495513	0.0346731	0.0433289	0.367559	0.045478	0.0042851	0.0942668	0.572938	3.32851	0.344291	0.384859	0.052106	0.218743	9.450532
6560	-13216.4	-13150.1	-66.2696	0.2633548	0.370475	0.22865	0.24325	0.256913	0.2194	0.210533	0.443058	0.269349	0.199887	0.531067	0.150916	0.239995	0.323	0.423055	0.264803	0.528669	0.379557	0.278639	0.375265	0.130585	0.203518	0.152073	0.732546	0.0516789	0.00703605	0.270966	0.0976535	0.218111	0.152458	0.085792	0.129781	0.315856	0.0768485	0.0799558	0.0610697	0.0878362	0.327898	0.139525	0.0769458	0.0961807	0.359269	0.0623996	0.0792636	0.0147208	0.484836	0.0325711	0.0387773	0.378152	0.0509429	0.00279345	0.0764899	0.528816	3.3919	0.361244	0.369756	0.055126	0.213874	9.931727
6570	-13218.7	-13150.3	-68.4121	0.2778417	0.473717	0.217243	0.270753	0.212431	0.229683	0.222976	0.439429	0.228091	0.146532	0.57948	0.203864	0.209865	0.354895	0.455022	0.312504	0.456467	0.422397	0.241692	0.392906	0.0962897	0.23865	0.146536	0.606913	0.119908	0.0594239	0.247681	0.0838992	0.355996	0.0841182	0.159652	0.11204	0.426811	0.0305833	0.109038	0.0742524	0.0916475	0.327898	0.130583	0.064571	0.147554	0.310339	0.0380252	0.0136231	0.0142494	0.495281	0.0293358	0.0596927	0.352292	0.0491495	0.00367038	0.08741	0.556645	3.35228	0.355202	0.376245	0.0505159	0.218037	10.14598
6580	-13225.3	-13160.2	-65.0758	0.2547646	0.395506	0.204018	0.281255	0.236869	0.228448	0.188325	0.460527	0.157708	0.26556	0.566819	0.145713	0.139724	0.3409	0.361081	0.2826	0.398992	0.443349	0.26624	0.322049	0.200351	0.228645	0.15148	0.596825	0.0924594	0.0484788	0.274022	0.132701	0.237379	0.0784332	0.13453	0.150523	0.266149	0.0479318	0.0601855	0.072616	0.195703	0.427975	0.151464	0.112764	0.105378	0.250584	0.03276	0.077325	0.0139077	0.491593	0.0264881	0.0422493	0.343844	0.0819177	0.00234129	0.0701518	0.511426	3.41608	0.351056	0.37853	0.0508846	0.219529	9.812349
6590	-13219	-13150.6	-68.3692	0.2611377	0.500859	0.253769	0.277633	0.252005	0.327355	0.17573	0.495597	0.225971	0.224661	0.466159	0.171618	0.20016	0.388452	0.392387	0.295543	0.384207	0.368195	0.293498	0.430963	0.0741735	0.183997	0.163009	0.790898	0.118799	0.0280977	0.227312	0.0829947	0.250158	0.104652	0.192766	0.121829	0.33194	0.037033	0.180524	0.0805893	0.128113	0.259878	0.111579	0.0671048	0.0862119	0.28071	0.082604	0.0319467	0.0153306	0.505126	0.0302732	0.0498006	0.342029	0.0574409	0.00267198	0.0748431	0.524392	3.39809	0.374673	0.368533	0.0523566	0.204437	10.14168
6600	-13215.9	-13153.6	-62.3098	0.2605572	0.38682	0.231752	0.256914	0.201886	0.312883	0.308013	0.362506	0.189456	0.281659	0.507827	0.171618	0.172022	0.316183	0.340773	0.286701	0.304454	0.388845	0.25757	0.398994	0.125717	0.205574	0.115187	0.700465	0.0877073	0.0611607	0.196163	0.0683676	0.238017	0.035532	0.136923	0.126645	0.335833	0.0409511	0.133267	0.12252	0.0426873	0.302307	0.11315	0.0790159	0.0954838	0.368938	0.0650049	0.0622541	0.0169205	0.451523	0.0337285	0.0293145	0.412449	0.0560638	0.00264073	0.0744131	0.523227	3.39972	0.362002	0.368142	0.0521665	0.21769	9.535744
6610	-13211	-13146.6	-64.4851	0.2866795	0.462793	0.223253	0.268534	0.193242	0.265891	0.304342	0.446617	0.229729	0.152634	0.506924	0.131796	0.193834	0.278579	0.355091	0.27387	0.396738	0.436572	0.322335	0.363445	0.151471	0.192792	0.152621	0.651499	0.117589	0.0611607	0.259847	0.0575768	0.279336	0.111005	0.162263	0.146172	0.192551	0.0322736	0.0784395	0.0570834	0.0691101	0.363656	0.16018	0.0552222	0.110352	0.408143	0.0107275	0.0659828	0.0176979	0.427786	0.0363546	0.0496955	0.422941	0.0455255	0.00427712	0.0941813	0.572739	3.3288	0.376416	0.357307	0.0542102	0.212067	9.753272
6620	-13223.1	-13165.1	-58.0262	0.2677744	0.346846	0.244026	0.261026	0.162435	0.343105	0.200063	0.316082	0.223435	0.223365	0.444097	0.13283	0.213168	0.320795	0.364612	0.301092	0.268982	0.420844	0.197629	0.335719	0.141587	0.1997	0.198944	0.651499	0.17471	0.0594216	0.165176	0.0686454	0.330649	0.0781773	0.100437	0.140367	0.248647	0.0302485	0.111781	0.0252916	0.117502	0.366827	0.126632	0.10268	0.0548533	0.215278	0.019641	0.0585374	0.0192321	0.450737	0.0248602	0.0328544	0.387539	0.0847764	0.00304562	0.0797937	0.537501	3.37966	0.360517	0.375592	0.0519709	0.21192	9.107382
6630	-13216.9	-13160.1	-56.8145	0.2596759	0.363574	0.21259	0.259109	0.114984	0.244583	0.22426	0.429036	0.173454	0.147939	0.450234	0.199225	0.142884	0.267331	0.319411	0.383173	0.391447	0.373426	0.295204	0.334185	0.125734	0.190976	0.130114	0.550037	0.11193	0.104774	0.277477	0.0650114	0.277019	0.0509235	0.185608	0.0873532	0.287509	0.0118561	0.0967028	0.0772202	0.0893451	0.219618	0.198037	0.0725357	0.0954526	0.223606	0.10792	0.0234103	0.018473	0.457971	0.0279629	0.0548669	0.375955	0.0647707	0.00259372	0.0737613	0.521451	3.40219	0.354009	0.37761	0.0550736	0.213307	8.986219
6640	-13212.6	-13159.2	-53.3539	0.3169699	0.302869	0.161615	0.246852	0.227554	0.277085	0.236685	0.268167	0.194508	0.184333	0.399877	0.123325	0.172908	0.314376	0.347984	0.278254	0.43853	0.360735	0.253695	0.365619	0.100917	0.189946	0.151931	0.62509	0.0834617	0.0302862	0.196474	0.150122	0.193939	0.0588788	0.171115	0.119841	0.257339	0.00474295	0.059116	0.0580734	0.0947655	0.239714	0.138838	0.0932408	0.0540698	0.364379	0.0224704	0.0264298	0.02509	0.424305	0.028976	0.0415358	0.405088	0.075005	0.00677246	0.117744	0.623231	3.25225	0.368486	0.359346	0.0604365	0.211731	8.640152
6650	-13210.3	-13151.4	-58.9009	0.2774552	0.401343	0.199379	0.347744	0.189056	0.277959	0.186042	0.403888	0.176549	0.160115	0.476961	0.199934	0.206024	0.339513	0.283476	0.265327	0.433932	0.368943	0.220345	0.374045	0.126888	0.211784	0.149062	0.67394	0.0756223	0.00722319	0.217077	0.115935	0.233189	0.0648799	0.140293	0.073404	0.249497	0.0367229	0.0593651	0.0580734	0.104018	0.369398	0.184445	0.0937425	0.102986	0.261618	0.0221884	0.0529261	0.0238805	0.443977	0.0330543	0.0254807	0.397687	0.0759207	0.00364509	0.0871156	0.555926	3.35331	0.342698	0.384086	0.0602869	0.212929	9.194854
6660	-13216.3	-13150.7	-65.6563	0.2962206	0.394735	0.249399	0.275689	0.191124	0.34573	0.197121	0.309718	0.214949	0.227464	0.581657	0.171135	0.181592	0.298946	0.358408	0.288604	0.59221	0.528086	0.253757	0.303883	0.141922	0.216268	0.136543	0.621058	0.105941	0.0442101	0.213192	0.112944	0.260083	0.0545394	0.112558	0.146153	0.303318	0.055966	0.0747756	0.0566629	0.0945509	0.342787	0.212816	0.079559	0.103208	0.31514	0.01134	0.0906571	0.0173865	0.439147	0.0375965	0.0220605	0.396701	0.0871085	0.00499374	0.101558	0.589401	3.30405	0.350708	0.378494	0.0530309	0.217766	9.870396
6670	-13233.8	-13161.5	-72.276	0.2771894	0.478532	0.22257	0.298367	0.269699	0.443698	0.199853	0.361973	0.216268	0.17546	0.570184	0.196831	0.185221	0.297926	0.443746	0.229543	0.59221	0.402115	0.344421	0.329505	0.150047	0.276204	0.161899	0.766441	0.115336	0.0537559	0.322868	0.116183	0.15363	0.142822	0.0742758	0.15039	0.206478	0.00064207	0.170307	0.0332377	0.116251	0.443341	0.139332	0.235986	0.0828001	0.291426	0.0331918	0.0373976	0.0245197	0.388078	0.0311532	0.024336	0.451006	0.0809063	0.00362776	0.0869131	0.555431	3.35403	0.362547	0.373177	0.0578324	0.206443	10.53237
