Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
1017	1	-14513.9	-14519.9	5.98452	2.339685	0.126729	0.103371	0.121513	0.115938	0.170033	0.0637046	0.123649	0.105629	0.132696	0.200336	0.100082	0.103255	0.126899	0.083377	0.120224	0.14084	0.158705	0.126393	0.140153	0.0878598	0.111379	0.105248	0.199674	0.0655617	0.0562086	0.0367129	0.0311049	0.0651869	0.0326822	0.0586919	0.0153476	0.0141087	0.0337596	0.0706146	0.0251631	0.0327228	0.025552	0.0356838	0.0299436	0.115823	0.0174014	0.025876	0.0273612	0.330711	0.686873	1.07656	1.90586	0.3820288	3.683193
1018	0	-14510	-14515.6	5.59681	2.115191	0.169912	0.112268	0.104843	0.10596	0.125064	0.0998937	0.124685	0.0875107	0.111369	0.214092	0.0904201	0.0963083	0.132734	0.118524	0.117923	0.143506	0.133713	0.114532	0.123425	0.0870874	0.0946969	0.108524	0.257575	0.0553643	0.0209709	0.0446238	0.0189766	0.0198438	0.0410024	0.0251945	0.0371249	0.0179234	0.0331633	0.137855	0.0537751	0.0485816	0.0484017	0.00786044	0.0386785	0.0279664	0.0835362	0.0314452	0.0415208	0.306648	0.666729	1.07262	1.954	0.3917397	3.708375
1019	1	-14507	-14513.4	6.40854	2.52472	0.170992	0.0907015	0.125274	0.0907074	0.136112	0.0715832	0.1765	0.0718136	0.109784	0.212049	0.0898998	0.0807289	0.12801	0.117101	0.123516	0.153759	0.148199	0.116344	0.130404	0.092974	0.0997371	0.0995678	0.203634	0.0717154	0.0458405	0.0164385	0.0388565	0.0216478	0.0366616	0.0670327	0.0219856	0.040358	0.0423864	0.0731305	0.018835	0.0391679	0.0306659	0.0448281	0.0421354	0.09183	0.0180743	0.0305173	0.0175917	0.348788	0.70128	1.0789	1.87103	0.3954528	3.649091
1020	0	-14511.9	-14517.3	5.39958	1.97743	0.183534	0.105664	0.123397	0.116171	0.129174	0.108275	0.13572	0.102369	0.115867	0.194818	0.0831556	0.0883066	0.111339	0.0887414	0.137504	0.145168	0.137573	0.138172	0.147003	0.111633	0.0902002	0.109249	0.271991	0.0596379	0.0223489	0.0198089	0.0217332	0.00950261	0.0281176	0.0216294	0.029296	0.0432726	0.0165064	0.117118	0.0591355	0.0614092	0.0397716	0.00837467	0.0239032	0.0229768	0.0635987	0.0326942	0.0415208	0.290566	0.652592	1.06941	1.98743	0.3846822	3.717384
1021	1	-14515.2	-14519	3.77794	2.156073	0.1778	0.10083	0.10233	0.119452	0.150508	0.0690672	0.175805	0.129539	0.116451	0.229937	0.0984329	0.0939057	0.126549	0.13082	0.138428	0.144331	0.158721	0.138329	0.14726	0.0821677	0.103814	0.0947351	0.245231	0.0730059	0.0652591	0.0190245	0.0164353	0.0293788	0.0326135	0.0442681	0.016641	0.0614728	0.0338281	0.0552518	0.0311345	0.0554445	0.0153734	0.0483534	0.0342295	0.121723	0.01703	0.0205223	0.0276334	0.311219	0.670646	1.07345	1.94469	0.3923293	3.893067
1022	0	-14506.1	-14512.5	6.43368	2.144336	0.149767	0.110991	0.119608	0.101112	0.117462	0.0800471	0.142876	0.105661	0.12018	0.211706	0.0975915	0.10319	0.133057	0.119702	0.115546	0.167028	0.140594	0.126682	0.147003	0.106284	0.0947474	0.0903062	0.212098	0.0408872	0.0244059	0.02228	0.0278027	0.0394437	0.0446362	0.0174048	0.0317844	0.0119375	0.0326449	0.0938201	0.0562804	0.0434962	0.0372118	0.0153396	0.0388009	0.0314517	0.056731	0.00223142	0.0448755	0.309916	0.669534	1.07321	1.94734	0.3844737	3.626705
1023	1	-14511.2	-14517.1	5.88388	1.854119	0.147234	0.101665	0.117568	0.106686	0.140085	0.0779621	0.164717	0.0940855	0.13674	0.219643	0.084172	0.111603	0.111515	0.109494	0.150279	0.145898	0.158721	0.137126	0.147464	0.0881584	0.0919077	0.0765875	0.228917	0.0632586	0.0360399	0.0164604	0.0144519	0.0210071	0.0291986	0.0488163	0.0258585	0.027816	0.0338281	0.0601542	0.0140751	0.0346052	0.0256265	0.0483534	0.0507599	0.0999526	0.0241071	0.0182672	0.0166183	0.275216	0.638547	1.06587	2.02037	0.3494382	3.657482
1024	0	-14507.8	-14513.4	5.57736	2.419627	0.187744	0.102804	0.125757	0.116441	0.140548	0.0758083	0.132685	0.0996444	0.108265	0.183837	0.104365	0.109885	0.107142	0.104091	0.14766	0.150623	0.149873	0.11908	0.142686	0.0900874	0.111291	0.0919572	0.21528	0.0472041	0.0224951	0.0338495	0.0344937	0.0371898	0.0308	0.0127441	0.0389878	0.0218763	0.0227509	0.12545	0.0869662	0.0483107	0.0437877	0.0198824	0.0455899	0.0202366	0.0764144	0.00831037	0.0328844	0.338702	0.693315	1.07765	1.89033	0.3722695	3.727779
1025	1	-14509.6	-14515.1	5.49152	2.264696	0.166326	0.08333	0.12809	0.135074	0.122216	0.0935482	0.154133	0.0879887	0.135153	0.225806	0.0826421	0.11005	0.115558	0.107603	0.136441	0.15641	0.141679	0.110374	0.134805	0.100853	0.101322	0.0957385	0.199162	0.0731378	0.0590317	0.02213	0.0391207	0.0377162	0.0348334	0.0548956	0.0202558	0.0342753	0.0272422	0.0403286	0.014209	0.0372675	0.0425401	0.0447406	0.0364345	0.111554	0.0258309	0.0165685	0.0320125	0.322949	0.680501	1.07539	1.92116	0.3680078	3.728427
1026	0	-14519.2	-14524.4	5.17296	2.178277	0.148956	0.0925301	0.0984419	0.109866	0.1247	0.0721251	0.152392	0.0858903	0.115017	0.188469	0.106147	0.0818952	0.133826	0.125717	0.157715	0.17952	0.203845	0.134743	0.169191	0.0824119	0.102358	0.101244	0.213402	0.0434412	0.0104759	0.045775	0.0240949	0.0245413	0.0225151	0.035498	0.0224903	0.02401	0.0442034	0.125275	0.0543849	0.0503986	0.0382372	0.0188489	0.0478736	0.0465456	0.0629281	0.00240908	0.0306743	0.313666	0.672724	1.07387	1.93974	0.3729386	3.755024
1027	1	-14512.1	-14517	4.87523	2.51825	0.187541	0.0864295	0.121678	0.0887691	0.165282	0.0741451	0.149678	0.0941293	0.122787	0.225084	0.0994461	0.104304	0.114944	0.131082	0.130772	0.162681	0.180638	0.142549	0.163118	0.0769462	0.0882238	0.119831	0.186104	0.0677474	0.0485882	0.0294519	0.0395431	0.022991	0.0367933	0.0604487	0.016425	0.0272179	0.0259604	0.0595776	0.00841264	0.0416391	0.0225721	0.0420765	0.0325116	0.101516	0.0284634	0.0342177	0.0398528	0.34818	0.700805	1.07883	1.87218	0.4016569	3.80217
1028	0	-14518.9	-14524.6	5.62215	2.481696	0.173207	0.0932376	0.109865	0.107394	0.156736	0.0818261	0.148339	0.0850227	0.0869831	0.182409	0.105213	0.0890531	0.0967432	0.100404	0.144472	0.171126	0.151056	0.111065	0.126138	0.10161	0.103959	0.108617	0.240672	0.042206	0.0371063	0.0201119	0.0331834	0.0275501	0.0502719	0.0435511	0.0267476	0.0329011	0.0231858	0.104732	0.0443885	0.0516463	0.0626946	0.032035	0.0327359	0.0329196	0.0813448	0.0180661	0.053476	0.344714	0.698085	1.07842	1.87878	0.3872459	3.726003
1029	1	-14512.9	-14518.7	5.83424	1.908572	0.158301	0.100075	0.103756	0.101584	0.163899	0.0844513	0.135006	0.0672717	0.10487	0.226529	0.0705216	0.0971487	0.114944	0.0871365	0.131737	0.160069	0.135742	0.131156	0.176175	0.081969	0.106558	0.0745522	0.227203	0.0528226	0.0519687	0.0329254	0.0622173	0.0420925	0.0394545	0.0736115	0.0186297	0.0182148	0.0311758	0.0575395	0.00966578	0.0313046	0.025724	0.0440544	0.0405919	0.118982	0.00988247	0.0343094	0.0319314	0.282111	0.644925	1.06752	2.00544	0.3725454	3.667752
1030	0	-14512.2	-14518.5	6.34727	1.981973	0.126737	0.120011	0.127113	0.126656	0.124645	0.078407	0.144969	0.0807864	0.108407	0.195925	0.0859136	0.108097	0.125926	0.117257	0.167177	0.154249	0.14041	0.153002	0.143015	0.0679039	0.119176	0.0851293	0.20451	0.0574569	0.0351841	0.0103231	0.0312126	0.0268642	0.0329744	0.0119136	0.0256445	0.0329011	0.0136042	0.0912831	0.0536158	0.0626237	0.0444387	0.0327726	0.0199278	0.0246345	0.0547544	0.018865	0.0365862	0.291113	0.653083	1.06953	1.98627	0.3591872	3.623001
1031	1	-14512.9	-14519.8	6.85078	2.346663	0.149778	0.0961538	0.106615	0.1067	0.132026	0.0855234	0.133762	0.0695338	0.112092	0.193983	0.0999061	0.11015	0.122148	0.106461	0.154379	0.165352	0.155455	0.113815	0.136905	0.0727937	0.10569	0.0950797	0.217272	0.0631304	0.0415897	0.0163874	0.035774	0.0284745	0.0548384	0.0625578	0.0230983	0.0110845	0.0308607	0.0641171	0.0317431	0.0352558	0.0169424	0.0468837	0.0429893	0.100216	0.000597158	0.0448272	0.00398383	0.33142	0.687449	1.07666	1.90447	0.3869356	3.596923
1032	0	-14516.8	-14521.2	4.36008	2.009263	0.140962	0.100011	0.101784	0.119707	0.132513	0.0770412	0.150763	0.0819223	0.105454	0.227106	0.0957798	0.0982354	0.0951417	0.126675	0.173318	0.209994	0.147113	0.124486	0.171243	0.089636	0.11521	0.0858521	0.248554	0.0830962	0.023579	0.0162181	0.0306569	0.0030467	0.0444836	0.0200493	0.0396493	0.0248794	0.0385094	0.0860524	0.0643648	0.0500193	0.0415444	0.0373917	0.0394125	0.023442	0.065801	0.0268135	0.0464822	0.294378	0.655995	1.07022	1.97941	0.3781196	3.823994
1033	1	-14507.9	-14513.3	5.36817	2.175126	0.166604	0.128161	0.110927	0.0989796	0.13736	0.109067	0.126181	0.0920926	0.126084	0.195838	0.0862347	0.0914742	0.133574	0.112295	0.136688	0.131893	0.150137	0.153106	0.151952	0.100414	0.121948	0.0967564	0.18881	0.0666767	0.0452445	0.0229726	0.0380925	0.0433211	0.0486568	0.0659914	0.0109707	0.0257623	0.0267985	0.056189	0.0267083	0.0397739	0.0235779	0.0511164	0.0382892	0.100293	0.00892534	0.0333411	0.0160231	0.31332	0.672431	1.07381	1.94044	0.3823478	3.735299
1034	0	-14517.8	-14523.4	5.63028	2.554335	0.156192	0.0806697	0.114342	0.117817	0.135286	0.0755036	0.170308	0.0979065	0.105454	0.204155	0.093949	0.0883404	0.124644	0.106879	0.141866	0.163101	0.14225	0.118536	0.154516	0.089636	0.119096	0.112342	0.267682	0.0688121	0.00976519	0.0244692	0.0306569	0.031175	0.0312955	0.0151822	0.030165	0.0177015	0.00611593	0.0877577	0.0643648	0.0492603	0.0379022	0.0334617	0.0287949	0.0410999	0.0732536	0.00346985	0.0628659	0.351548	0.703428	1.07922	1.8658	0.3634248	3.728042
1035	1	-14512.6	-14518.7	6.10955	2.05603	0.177632	0.118962	0.0899401	0.0976959	0.130875	0.10566	0.171141	0.0931295	0.0993774	0.193549	0.108557	0.100495	0.11991	0.114715	0.136842	0.14534	0.141809	0.110506	0.148484	0.0959582	0.0893879	0.0864895	0.227839	0.0707286	0.0463016	0.0229726	0.028186	0.0290485	0.0473732	0.0392391	0.00717544	0.034254	0.0253859	0.0517045	0.0264474	0.0275654	0.0528524	0.0385086	0.0562129	0.101913	0.0122017	0.018379	0.0120026	0.299873	0.660843	1.07133	1.96795	0.4027412	3.652748
1036	0	-14512.8	-14518.1	5.31385	2.349303	0.175058	0.0920768	0.115569	0.102074	0.132319	0.106796	0.144255	0.0704296	0.115181	0.234019	0.110766	0.0916609	0.134	0.107537	0.136426	0.169138	0.143553	0.121175	0.128155	0.103426	0.109789	0.0875872	0.18831	0.0593741	0.0259571	0.0177173	0.0125751	0.0189331	0.0234638	0.0148457	0.035095	0.0284675	0.0396914	0.125449	0.0695379	0.071617	0.0456264	0.0511386	0.0314156	0.0172414	0.0964209	0.0166543	0.0302296	0.331687	0.687667	1.0767	1.90395	0.3754109	3.75075
1037	1	-14512.6	-14520.4	7.78513	2.306736	0.166656	0.0838467	0.106479	0.129872	0.109387	0.0903735	0.115727	0.0951582	0.128403	0.167153	0.0856719	0.0976128	0.110545	0.095887	0.130412	0.144495	0.143274	0.132976	0.153058	0.0676003	0.116187	0.0999624	0.21918	0.0500937	0.0653839	0.0273075	0.0265884	0.0352016	0.0503929	0.0591363	0.0208156	0.0215657	0.027383	0.0498692	0.025781	0.0232759	0.0181003	0.0421858	0.0208002	0.102176	0.0104136	0.0124569	0.0225532	0.327333	0.684114	1.07606	1.91249	0.4030577	3.501399
1038	0	-14514.8	-14519.1	4.33047	2.46672	0.177293	0.132445	0.131949	0.112195	0.158058	0.0902933	0.154147	0.0795261	0.125636	0.241105	0.095355	0.0963917	0.139951	0.101581	0.110937	0.176692	0.147419	0.141071	0.157608	0.0670559	0.118221	0.0886202	0.216958	0.067042	0.0271546	0.0273367	0.0081502	0.0157521	0.0336223	0.0190013	0.0351893	0.0284675	0.0181747	0.114841	0.0685228	0.0652363	0.0543067	0.0511386	0.021249	0.0229431	0.0636231	0.00399528	0.0482896	0.343279	0.696951	1.07824	1.88153	0.3964666	3.854543
1039	1	-14514.9	-14523.1	8.27255	2.002783	0.176179	0.102082	0.105997	0.118146	0.126957	0.0734336	0.141451	0.0849826	0.128403	0.200839	0.0717316	0.0762703	0.0980994	0.100249	0.106213	0.161495	0.143722	0.121757	0.171011	0.0750424	0.0812223	0.0703487	0.180553	0.0561259	0.0280272	0.00281416	0.0278351	0.0318608	0.0362035	0.0739396	0.0187422	0.0315773	0.0205848	0.0536767	0.00922891	0.0412493	0.0189001	0.0381507	0.034523	0.104078	0.0201352	0.037786	0.030593	0.293607	0.655309	1.07006	1.98102	0.3918918	3.432214
1040	0	-14512.2	-14518.7	6.4831	2.493328	0.16605	0.124212	0.13417	0.106885	0.112748	0.0873091	0.165723	0.0860966	0.114347	0.208	0.0786572	0.0739537	0.118535	0.0913755	0.118758	0.145909	0.154645	0.171801	0.135562	0.0694968	0.0960045	0.0802147	0.209695	0.0718163	0.0244454	0.0273367	0.0267454	0.0217882	0.0354216	0.0107193	0.0272296	0.0229878	0.0459377	0.0934269	0.0545121	0.0513042	0.0577983	0.0273879	0.0254603	0.0358792	0.0602965	0.0116632	0.0580815	0.345823	0.698957	1.07855	1.87667	0.3899316	3.640387
1041	1	-14514.9	-14522	7.03071	2.097368	0.157722	0.091012	0.104859	0.10469	0.12918	0.0844923	0.164275	0.108961	0.105144	0.200839	0.097645	0.0858107	0.119338	0.101905	0.12364	0.17546	0.14567	0.106314	0.138773	0.071349	0.122142	0.112482	0.215303	0.0506975	0.0405585	0.000454523	0.0224708	0.0369388	0.0507081	0.0832235	0.00548944	0.0233816	0.0218251	0.0607676	0.00866582	0.0453291	0.0157245	0.0395703	0.0438456	0.0912565	0.0154592	0.0232487	0.0170906	0.304627	0.664984	1.07225	1.95814	0.4031866	3.563711
1042	0	-14524.4	-14529.6	5.19642	1.79111	0.166823	0.108738	0.141064	0.0988289	0.137024	0.100541	0.14803	0.0817557	0.0869223	0.225623	0.0910578	0.0657952	0.10166	0.10833	0.135549	0.164945	0.19313	0.171679	0.13792	0.108844	0.108125	0.104138	0.209695	0.0320299	0.0311867	0.0190826	0.0349105	0.0370527	0.0170327	0.00368124	0.0216433	0.0146986	0.0243127	0.0826322	0.0460255	0.0799576	0.060069	0.033219	0.0245755	0.0264011	0.0624444	0.0298001	0.0425996	0.266997	0.630788	1.06376	2.03845	0.3599508	3.719571
1043	1	-14520.3	-14527.7	7.37252	2.31984	0.147959	0.137275	0.128425	0.121205	0.12918	0.106682	0.141443	0.112443	0.0831314	0.216408	0.0660838	0.0920149	0.0935796	0.0871527	0.137326	0.142277	0.125595	0.117699	0.138773	0.0739219	0.0980649	0.0866153	0.227963	0.0505384	0.0294242	0.00432222	0.0300745	0.0255866	0.0381534	0.0873073	0.0109284	0.0138342	0.0512557	0.0772392	0.0134237	0.0334704	0.0309875	0.0522583	0.0357452	0.0777436	0.0151662	0.0408666	0.0138139	0.328682	0.685219	1.07626	1.90984	0.4009455	3.543359
1044	0	-14515.3	-14521.9	6.5898	2.571908	0.143119	0.0934468	0.118215	0.117588	0.15892	0.0789149	0.119915	0.0899437	0.116755	0.213797	0.0726884	0.0876142	0.107648	0.105213	0.107996	0.168486	0.17399	0.134984	0.146463	0.0773283	0.100022	0.0920217	0.24568	0.0577646	0.0311867	0.0230774	0.0263621	0.0140759	0.0118963	0.0109152	0.0297466	0.0251265	0.0267074	0.0838303	0.0609661	0.053761	0.0492094	0.0456791	0.0448927	0.0378056	0.0721699	0.00529356	0.0515166	0.35317	0.704684	1.0794	1.86275	0.380512	3.632732
1045	1	-14518.8	-14523.6	4.79131	2.058147	0.14197	0.142242	0.140853	0.130358	0.131885	0.0870295	0.141443	0.0668692	0.128947	0.207985	0.0880529	0.10512	0.0898069	0.108153	0.112253	0.142277	0.178088	0.143008	0.147907	0.102218	0.120338	0.0828415	0.223802	0.0653407	0.0672086	0.012879	0.0260357	0.0345937	0.0441906	0.0697437	0.0165802	0.0198498	0.0303835	0.0756978	0.0351959	0.0277114	0.0406226	0.0651317	0.0480631	0.0767753	0.00281984	0.0296641	0.0328014	0.300118	0.661058	1.07138	1.96744	0.3909233	3.784735
1046	0	-14531.6	-14537	5.39319	2.176451	0.164117	0.112028	0.118215	0.115576	0.159556	0.110878	0.136251	0.100854	0.124217	0.237255	0.0795378	0.0957537	0.112047	0.0994084	0.0838795	0.181547	0.178639	0.166092	0.11518	0.0930433	0.0891188	0.0736995	0.213906	0.048021	0.0305163	0.00600234	0.0154547	0.0170836	0.0148419	0.0213558	0.0445787	0.0175246	0.0323849	0.0891897	0.0725163	0.0864767	0.0495799	0.0460062	0.0289858	0.0229601	0.0545239	0.00349529	0.0705857	0.313465	0.672555	1.07384	1.94014	0.3693421	3.732883
1047	1	-14512.1	-14517.3	5.19445	1.77916	0.16683	0.102643	0.123213	0.131334	0.138304	0.104567	0.139364	0.0910425	0.0934866	0.217511	0.0770192	0.0988741	0.116117	0.108587	0.136065	0.114194	0.157778	0.169266	0.161725	0.11006	0.100926	0.101445	0.212154	0.057759	0.0507002	0.0117509	0.0260357	0.0336657	0.0415393	0.0691012	0.00912256	0.0231251	0.0260627	0.0699413	0.0263591	0.0441206	0.0207832	0.0443682	0.0379984	0.0944932	0.00756978	0.0295197	0.0219172	0.265408	0.629268	1.06334	2.04199	0.371017	3.718439
1048	0	-14505.3	-14513.2	7.91351	2.19188	0.150581	0.113581	0.0993138	0.103316	0.132717	0.0811893	0.142092	0.0740396	0.114646	0.223838	0.0947101	0.0820959	0.114438	0.104238	0.118094	0.116359	0.148277	0.130841	0.122386	0.0893854	0.0903207	0.101035	0.194787	0.0325593	0.0268527	0.0254395	0.0180999	0.013404	0.0169181	0.0207667	0.0416148	0.021784	0.0146147	0.0884329	0.073287	0.0554592	0.0411646	0.0333525	0.0166426	0.041795	0.0859459	0.0193376	0.0520884	0.315152	0.673981	1.07412	1.93674	0.397139	3.48184
1049	1	-14513.1	-14519.7	6.64233	2.14878	0.126577	0.111107	0.124892	0.0999433	0.126361	0.101871	0.152085	0.0888343	0.12324	0.23906	0.0765267	0.0823251	0.110815	0.099891	0.125422	0.186926	0.126932	0.154157	0.141956	0.0954784	0.0854878	0.0997682	0.170498	0.0515539	0.0495678	0.0114514	0.0401488	0.0399961	0.0400767	0.0553987	0.0203307	0.0372735	0.0341229	0.0562413	0.0156797	0.0458219	0.0310532	0.0486608	0.0257841	0.0915779	0.0173086	0.0270522	0.0168858	0.31041	0.669956	1.0733	1.94633	0.3851696	3.60614
1050	0	-14517.6	-14521.6	3.91862	2.135521	0.161388	0.119547	0.112163	0.0967697	0.132312	0.08358	0.155455	0.0923271	0.123053	0.254698	0.0841094	0.0934673	0.118037	0.108487	0.163969	0.161915	0.149802	0.121073	0.130477	0.0794791	0.144428	0.101035	0.214293	0.0505836	0.00612405	0.0253276	0.028344	0.017172	0.0200219	0.0376255	0.0398927	0.0448192	0.0288448	0.126676	0.0738794	0.0677855	0.059407	0.0633323	0.0207861	0.0270435	0.0761853	0.00980542	0.0520884	0.308932	0.668692	1.07304	1.94934	0.3597827	3.877609
1051	1	-14527.6	-14533.5	5.88965	2.49395	0.173976	0.0849292	0.116456	0.0934845	0.126361	0.11779	0.154149	0.0918291	0.118586	0.231052	0.0887215	0.11306	0.101879	0.117421	0.135287	0.130504	0.161311	0.131349	0.12131	0.0572959	0.100619	0.0933882	0.230906	0.0257334	0.0681888	0.0119454	0.0397969	0.0561999	0.0497016	0.061864	0.0186926	0.0372735	0.0359882	0.082295	0.00315782	0.0239941	0.0174232	0.0540968	0.0519514	0.134159	0.00589198	0.0202755	0.00946523	0.345882	0.699004	1.07856	1.87656	0.3831977	3.699757
1052	0	-14512.1	-14517.7	5.59229	2.344361	0.204122	0.120041	0.116444	0.0897147	0.146747	0.083455	0.14841	0.0912021	0.105685	0.194705	0.0832816	0.0835949	0.106986	0.0961083	0.125116	0.161192	0.183369	0.131596	0.158952	0.0979243	0.0988589	0.10968	0.179164	0.0470584	0.0418684	0.0248371	0.0363542	0.0164986	0.0256488	0.0355387	0.0413665	0.0176971	0.0195721	0.108228	0.0570162	0.0916938	0.0287993	0.035356	0.0254914	0.0260357	0.0666634	0.0103919	0.0501921	0.331186	0.687259	1.07662	1.90493	0.3684021	3.722655
1053	1	-14515.8	-14519.4	3.57201	2.206382	0.181188	0.0815119	0.117538	0.121029	0.120456	0.123254	0.144561	0.0965531	0.128687	0.259929	0.0972894	0.0979033	0.121148	0.117421	0.139416	0.153954	0.177621	0.137914	0.149351	0.0952704	0.11517	0.0933882	0.268263	0.0290545	0.0621603	0.0344188	0.0284216	0.0339707	0.0461947	0.0345277	0.011299	0.0400732	0.0246045	0.0952317	0.0181552	0.0415238	0.0375096	0.033674	0.0451144	0.125855	0.0142025	0.0192645	0.00282713	0.316726	0.675307	1.07439	1.93358	0.3674213	3.9169
1054	0	-14514.1	-14516.2	2.1225	1.888701	0.166291	0.131209	0.12803	0.118379	0.161182	0.0918601	0.148414	0.0982042	0.12605	0.251882	0.103536	0.111484	0.135864	0.111284	0.165133	0.156655	0.144277	0.159759	0.143255	0.0843695	0.0955912	0.108879	0.265143	0.068816	0.0311975	0.0227139	0.0166776	0.0356214	0.0391432	0.0355387	0.0513867	0.0320395	0.0303341	0.0961142	0.0537158	0.0690623	0.0412329	0.0474499	0.0342143	0.00759327	0.0688154	0.0125562	0.0360773	0.279617	0.642631	1.06694	2.01081	0.3452422	4.037035
1055	1	-14524.2	-14529.9	5.75313	1.791716	0.158697	0.114424	0.116174	0.104204	0.152672	0.0723939	0.159915	0.0840662	0.114947	0.234223	0.0664458	0.104349	0.140545	0.112427	0.128745	0.184047	0.155584	0.149983	0.153517	0.0913812	0.0947313	0.0786873	0.184472	0.0452793	0.0377777	0.0131302	0.014363	0.0248906	0.046236	0.024138	0.0186833	0.0637287	0.0286632	0.0802724	0.022741	0.0296887	0.0206371	0.0301202	0.0323904	0.113743	0.0128297	0.0387102	0.00931271	0.267077	0.630865	1.06378	2.03827	0.3425327	3.663967
1056	0	-14517.4	-14521.9	4.43797	2.356389	0.164921	0.103653	0.146283	0.111142	0.161182	0.0959308	0.14404	0.08677	0.10799	0.247272	0.0946599	0.104609	0.13032	0.140715	0.0963462	0.174399	0.130989	0.132198	0.166507	0.0852328	0.105487	0.0874643	0.194126	0.068816	0.0157117	0.0230961	0.0275418	0.0164107	0.013201	0.0321519	0.049165	0.0303855	0.0182073	0.137313	0.0655082	0.0653499	0.057893	0.0442643	0.0147729	0.0202101	0.0609405	0.0234033	0.0421162	0.332404	0.688248	1.0768	1.90255	0.3674158	3.838694
1057	1	-14514.9	-14521.3	6.4466	2.291508	0.147368	0.130167	0.120772	0.10279	0.134801	0.0760524	0.146713	0.0936925	0.104004	0.197433	0.0772859	0.111221	0.104046	0.149094	0.130352	0.150663	0.139371	0.128592	0.143661	0.0918504	0.0739025	0.08799	0.21464	0.0461782	0.0464128	0.0178372	0.0167309	0.0217881	0.0602847	0.0651928	0.0219944	0.0319372	0.0353431	0.0617949	0.0377947	0.032643	0.020795	0.0461795	0.0385266	0.102642	0.03741	0.0247539	0.0117213	0.325754	0.682817	1.07583	1.9156	0.3933954	3.634423
1058	0	-14515.6	-14521.5	5.89624	1.91974	0.160083	0.0828102	0.118709	0.116479	0.159902	0.103691	0.152949	0.0849491	0.108463	0.189965	0.0776597	0.106145	0.105806	0.102357	0.110091	0.127812	0.154055	0.164263	0.15399	0.0852328	0.0843578	0.0849555	0.228651	0.052455	0.0180954	0.0331545	0.0397384	0.0267866	0.0250641	0.0246603	0.0433864	0.021724	0.0259255	0.0953266	0.0604743	0.0510266	0.0452828	0.0458161	0.0253111	0.0152374	0.0451283	0.0266892	0.0779338	0.283502	0.646198	1.06785	2.00245	0.3765405	3.662592
1059	1	-14508	-14513.9	5.87706	2.251302	0.149347	0.103546	0.114035	0.103133	0.124123	0.110628	0.159517	0.0788055	0.103378	0.225226	0.0931049	0.0770758	0.139018	0.115921	0.136634	0.143184	0.152023	0.131802	0.146015	0.067366	0.102881	0.0722106	0.252858	0.0670867	0.0515188	0.0174538	0.0265205	0.034563	0.0401081	0.0672454	0.0202313	0.0335092	0.03397	0.0498468	0.0341994	0.025534	0.0350704	0.042964	0.0313894	0.108242	0.0109414	0.0346895	0.022184	0.321534	0.679327	1.07517	1.92397	0.3730694	3.689099
1060	0	-14515.8	-14523.1	7.26105	2.17522	0.177698	0.101585	0.122827	0.101608	0.138293	0.0788323	0.138775	0.0872391	0.0923716	0.228793	0.0776597	0.0974437	0.114611	0.0844462	0.117081	0.180095	0.141011	0.155823	0.141148	0.0681946	0.0781778	0.0872513	0.214978	0.0526766	0.0351453	0.012057	0.0338692	0.0172671	0.0206772	0.016256	0.0411354	0.0215727	0.0146059	0.0878202	0.060737	0.0625392	0.0603307	0.037668	0.00553428	0.0415594	0.0408103	0.0148056	0.0430106	0.31333	0.67244	1.07381	1.94042	0.3947072	3.546017
