Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
6470	-14517.6	-14523.4	5.79611	1.978594	0.165031	0.103057	0.100007	0.129159	0.114138	0.0930913	0.153109	0.0972376	0.127975	0.227608	0.0879717	0.114903	0.125607	0.102063	0.102339	0.125217	0.167016	0.131549	0.12839	0.0796525	0.0920822	0.0935348	0.228455	0.0283488	0.0288623	0.00734701	0.0343584	0.0310593	0.0500612	0.0179099	0.0394209	0.0238329	0.0263422	0.0973697	0.0613706	0.0527459	0.055728	0.025172	0.0388506	0.0493768	0.0752449	0.00148596	0.0437504	0.290706	0.652718	1.06944	1.98713	0.356266	3.67783
6480	-14509.5	-14515.7	6.27449	2.217114	0.160947	0.10004	0.125764	0.111335	0.138331	0.0737249	0.175083	0.0716233	0.1278	0.193372	0.0892803	0.0748672	0.121437	0.115149	0.116537	0.140612	0.180984	0.123048	0.126598	0.0848415	0.0969459	0.101037	0.232238	0.0611035	0.0195944	0.00572435	0.0301464	0.0386408	0.0248222	0.00438411	0.0418449	0.0185875	0.0200907	0.0915038	0.080995	0.0526096	0.042864	0.0370844	0.0383907	0.0422485	0.0773176	0.00964137	0.0281264	0.317884	0.676279	1.07458	1.93126	0.3805106	3.647314
6490	-14504.2	-14511.1	6.91967	1.907651	0.166608	0.0912877	0.127136	0.0915766	0.139398	0.0792276	0.159903	0.0820559	0.110414	0.188069	0.0716916	0.0820644	0.1127	0.106267	0.128912	0.141971	0.159666	0.121911	0.145233	0.071231	0.0879374	0.0710283	0.211835	0.0520946	0.0287793	0.0156525	0.0231479	0.0103209	0.0352869	0.0231735	0.0455098	0.0213026	0.0374933	0.112513	0.0612709	0.0684696	0.0398629	0.0465455	0.0354487	0.0245482	0.0555884	0.0330792	0.0409108	0.281996	0.64482	1.0675	2.00569	0.3884872	3.559122
6500	-14510.1	-14517.2	7.09916	2.146238	0.125693	0.112126	0.0931385	0.128153	0.117002	0.10652	0.149958	0.0944414	0.110414	0.226125	0.0979299	0.0952117	0.107034	0.0847538	0.120433	0.157375	0.131212	0.124333	0.151027	0.0758368	0.0991166	0.0710283	0.230026	0.0509602	0.0151824	0.0117715	0.040298	0.0288404	0.0299396	0.0131088	0.0464084	0.0209377	0.017681	0.102804	0.0655406	0.0703008	0.0373046	0.0423116	0.0253507	0.0229664	0.0546285	0.00974343	0.0453195	0.310128	0.669715	1.07325	1.9469	0.3889029	3.560285
6510	-14512.7	-14517.2	4.49651	2.336683	0.187659	0.119618	0.156207	0.107684	0.165595	0.0977729	0.13538	0.111727	0.112955	0.213192	0.113858	0.103046	0.119652	0.0847538	0.137572	0.132229	0.142577	0.151952	0.128598	0.0790916	0.0998407	0.0934271	0.210776	0.0505252	0.0330943	0.015807	0.00761662	0.0300659	0.0258082	0.0128202	0.0425956	0.0295116	0.0282841	0.10771	0.0830356	0.0711845	0.04653	0.0374142	0.0343563	0.0265712	0.0754848	0.0253034	0.042959	0.330405	0.686624	1.07651	1.90646	0.3842632	3.831839
6520	-14517.5	-14522.9	5.40715	1.781179	0.191059	0.119647	0.106628	0.0866903	0.148879	0.0815368	0.128649	0.104909	0.124322	0.220263	0.0636368	0.107022	0.109846	0.106633	0.106909	0.146608	0.166475	0.128948	0.16764	0.0757	0.114405	0.0976312	0.202498	0.0483746	0.0330943	0.0168799	0.0307935	0.0299241	0.047822	0.0120356	0.0462682	0.0232687	0.0193007	0.0769829	0.0659745	0.0744566	0.0333373	0.0527947	0.025587	0.0360628	0.0745744	0.00331056	0.0400195	0.265677	0.629526	1.06341	2.04139	0.3378696	3.697395
6530	-14527.2	-14534.2	6.99911	1.970157	0.129269	0.108183	0.106628	0.0824423	0.140787	0.0951644	0.133069	0.0932281	0.0930902	0.230088	0.104567	0.0842344	0.0856336	0.11429	0.139168	0.124462	0.117277	0.122542	0.139105	0.078482	0.114405	0.0817585	0.222444	0.0319351	0.0281807	0.000378321	0.0296214	0.0164261	0.0276922	0.018573	0.0526604	0.00833404	0.0346439	0.118304	0.106648	0.0542805	0.0407787	0.0255157	0.0385077	0.044826	0.0667804	0.0147407	0.0576637	0.289686	0.651802	1.06922	1.98929	0.3678744	3.556807
6540	-14509.7	-14514.9	5.25093	2.010694	0.186125	0.0966504	0.115863	0.112485	0.138325	0.0686001	0.128021	0.0990676	0.133047	0.236154	0.0798705	0.0930259	0.121972	0.108774	0.146244	0.157476	0.153917	0.156331	0.153463	0.0822732	0.125343	0.105671	0.191567	0.0576622	0.0205092	0.0250909	0.0296214	0.0170874	0.0299134	0.0138719	0.0264762	0.0150015	0.0180716	0.116824	0.0632355	0.0542805	0.0424616	0.0303032	0.0241762	0.0238696	0.0831104	0.00271826	0.0504759	0.294548	0.656146	1.07025	1.97905	0.368181	3.735026
6550	-14514.5	-14521.1	6.51807	1.77184	0.16411	0.106959	0.10196	0.129338	0.138325	0.0990089	0.153227	0.075128	0.0946633	0.169601	0.110643	0.0951756	0.0987733	0.0896215	0.11747	0.137341	0.147931	0.147172	0.131798	0.0822732	0.109736	0.0906484	0.190015	0.0385121	0.0271378	0.0151769	0.0340246	0.0410979	0.0288719	0.0217198	0.0347202	0.0311942	0.0276902	0.102778	0.043234	0.0902965	0.0339832	0.0440301	0.0277399	0.0342411	0.0853463	0.00357257	0.0389689	0.26443	0.628329	1.06307	2.04417	0.3663006	3.585253
6560	-14513	-14520.4	7.32631	1.937138	0.161226	0.0952146	0.0958768	0.121047	0.130185	0.0959123	0.12994	0.0937675	0.114295	0.194596	0.113014	0.101201	0.0823737	0.0880581	0.126721	0.0981121	0.144314	0.123447	0.147083	0.0925429	0.0864294	0.0811363	0.216802	0.0612508	0.0154603	0.0274281	0.0213199	0.0294711	0.0403333	0.0131702	0.0268996	0.0374425	0.0338502	0.100172	0.0541553	0.0713458	0.0441771	0.0303708	0.03606	0.0267532	0.0692021	0.00295108	0.0460668	0.285654	0.648158	1.06833	1.99785	0.3794619	3.521173
6570	-14516.2	-14523.1	6.87022	2.108791	0.157686	0.130018	0.110004	0.105402	0.102968	0.0953532	0.15965	0.0802188	0.130966	0.223582	0.115837	0.0799432	0.115613	0.096174	0.129834	0.12719	0.134152	0.134321	0.133392	0.0755133	0.108048	0.0750717	0.204055	0.0613935	0.0124921	0.036655	0.0305953	0.0238704	0.0246117	0.00911777	0.058165	0.0245554	0.0177699	0.0941269	0.0444939	0.0760848	0.0259768	0.0310816	0.0416543	0.026136	0.0746638	0.0104923	0.031651	0.305924	0.666105	1.07249	1.95548	0.3645713	3.58058
6580	-14509	-14517.4	8.36728	2.004653	0.161168	0.0991842	0.0978679	0.103217	0.145019	0.0796605	0.123114	0.10266	0.116525	0.182131	0.0893462	0.0777108	0.113885	0.123357	0.113115	0.115103	0.138799	0.125573	0.144672	0.0799001	0.0877145	0.0680146	0.185017	0.0554795	0.0294104	0.0144377	0.0226924	0.017493	0.0161887	0.000200815	0.0266501	0.0230986	0.0274771	0.104132	0.077349	0.052644	0.0475083	0.0293783	0.0408169	0.029449	0.0746638	0.0211393	0.0399342	0.29383	0.655508	1.07011	1.98056	0.3948371	3.422895
6590	-14511.9	-14518	6.10562	2.255783	0.159483	0.102098	0.106662	0.109357	0.126861	0.0779462	0.126578	0.0944787	0.103994	0.230606	0.0890259	0.0939784	0.104375	0.119109	0.13549	0.119259	0.148423	0.135566	0.164095	0.0837331	0.0928719	0.103194	0.222662	0.0478536	0.0219104	0.0222255	0.0331872	0.0172773	0.045249	0.00295663	0.0433314	0.0298882	0.0465491	0.119926	0.0539205	0.0360983	0.0475083	0.0358985	0.0451184	0.0370317	0.0605622	0.0340094	0.0361562	0.322008	0.679721	1.07525	1.92303	0.3799372	3.666503
6600	-14514.3	-14522.5	8.15124	2.095876	0.152498	0.0934152	0.129411	0.0848074	0.122655	0.0806409	0.123403	0.07969	0.134053	0.200324	0.0849947	0.112637	0.119299	0.120809	0.131092	0.121248	0.145557	0.13094	0.122437	0.0844482	0.0871337	0.0966525	0.194081	0.0501915	0.0128399	0.0178058	0.032332	0.0227555	0.0266209	0.0021347	0.041458	0.015369	0.0206781	0.0807945	0.0685041	0.0423515	0.0455575	0.0197314	0.0417648	0.0336637	0.0834103	0.0142923	0.0270669	0.304457	0.664836	1.07221	1.95849	0.3885554	3.45155
6610	-14502.3	-14509.4	7.11452	2.254901	0.168382	0.0899511	0.117332	0.117258	0.125064	0.0783613	0.119633	0.0816787	0.120381	0.212448	0.0960812	0.092246	0.0918442	0.10123	0.131092	0.142674	0.151086	0.13505	0.152398	0.0744958	0.102351	0.0843732	0.19526	0.0630919	0.020277	0.0188917	0.0207425	0.0190829	0.0363578	0.0152782	0.0365788	0.0230205	0.0215828	0.106036	0.0671404	0.063006	0.039298	0.0520181	0.0237499	0.0336637	0.0682104	0.023629	0.0332351	0.321915	0.679643	1.07523	1.92321	0.3962173	3.565562
6620	-14520	-14524.6	4.59383	2.076019	0.151756	0.0810913	0.106723	0.130929	0.133896	0.102602	0.153393	0.10155	0.110752	0.180263	0.08144	0.110772	0.1308	0.0902913	0.190152	0.143402	0.157925	0.132424	0.187271	0.0860728	0.0978275	0.107324	0.199759	0.0500583	0.0396786	0.0111984	0.026079	0.0284672	0.0356544	0.0120375	0.0408226	0.021723	0.0416533	0.105271	0.0838468	0.0519342	0.0411103	0.0232061	0.0424099	0.0247908	0.0935769	0.0189485	0.0449486	0.302183	0.662861	1.07178	1.96317	0.3525003	3.805832
6630	-14523.1	-14525.5	2.42744	2.005804	0.198415	0.128044	0.113794	0.103393	0.17727	0.0837073	0.165953	0.10155	0.141321	0.216515	0.0846141	0.101933	0.112247	0.113837	0.177252	0.146375	0.143431	0.155435	0.165631	0.0888748	0.115208	0.0961538	0.2736	0.0400791	0.0265618	0.0303167	0.0197905	0.0284672	0.0212192	0.00870623	0.0220077	0.0263941	0.0367719	0.105271	0.0750818	0.0542265	0.0450937	0.0627706	0.0406904	0.0221106	0.0758871	0.00465768	0.0663144	0.293967	0.655629	1.07013	1.98027	0.3532382	4.016974
6640	-14517.6	-14522.1	4.53693	2.080709	0.180621	0.0879387	0.096693	0.133194	0.138221	0.0894286	0.178559	0.113716	0.110053	0.235258	0.0826743	0.101933	0.126535	0.105845	0.12231	0.159915	0.133117	0.131057	0.133425	0.0966798	0.116538	0.114814	0.171713	0.046787	0.0202521	0.0303167	0.0271324	0.0238119	0.0358296	0.0254663	0.0299106	0.0276171	0.0385481	0.14924	0.0620618	0.0921047	0.0358526	0.0391161	0.0346613	0.0281406	0.0581211	0.00625029	0.0404096	0.302722	0.663331	1.07188	1.96206	0.3657971	3.811869
6650	-14511	-14516	5.03496	2.057893	0.180621	0.100468	0.138125	0.11097	0.151892	0.082561	0.148203	0.101969	0.104752	0.228361	0.0737055	0.0933163	0.099059	0.0840405	0.121278	0.1715	0.16292	0.137874	0.150969	0.123102	0.086832	0.0898519	0.224786	0.046787	0.0346022	0.0250746	0.0273438	0.0152159	0.0226768	0.0322687	0.0332966	0.0276171	0.0196236	0.105569	0.0440928	0.0662779	0.0569258	0.0356855	0.0293384	0.0359912	0.0757712	0.0130735	0.0459607	0.300089	0.661032	1.07137	1.96751	0.3762233	3.76035
6660	-14508.5	-14513.3	4.82381	2.267746	0.156445	0.112685	0.0885537	0.116354	0.129291	0.104021	0.138362	0.087738	0.125673	0.236651	0.0895393	0.0966344	0.0970892	0.10562	0.146071	0.15543	0.159958	0.146702	0.15191	0.0979329	0.0889703	0.0918169	0.268657	0.046208	0.0327587	0.0184695	0.0244012	0.0332317	0.0274355	0.0218883	0.0328175	0.0344205	0.0385648	0.117479	0.0531779	0.050479	0.0654213	0.0479554	0.0432402	0.023085	0.0405547	0.00455717	0.0471196	0.32327	0.680766	1.07544	1.92052	0.3722103	3.795371
6670	-14515.1	-14520.5	5.44085	2.180423	0.14999	0.0959261	0.137559	0.137207	0.107933	0.0837448	0.150301	0.091162	0.117059	0.24822	0.0927878	0.0984579	0.135911	0.0955758	0.147466	0.156453	0.134386	0.134687	0.13596	0.108848	0.110978	0.0861183	0.254182	0.0517785	0.014245	0.00689292	0.0125929	0.00919892	0.0330715	0.0105567	0.0471164	0.0312266	0.0208404	0.0855443	0.0708945	0.0633642	0.0491773	0.0276953	0.0268415	0.0398715	0.0647205	0.00703371	0.0447966	0.313901	0.672923	1.07391	1.93926	0.3722103	3.728373
6680	-14516.4	-14520.3	3.91591	2.356026	0.146425	0.147628	0.130363	0.116216	0.142108	0.10542	0.1604	0.113631	0.121064	0.24225	0.0875783	0.0854839	0.101573	0.102238	0.12763	0.14538	0.143827	0.137076	0.177896	0.0787518	0.110978	0.0899233	0.225331	0.055577	0.0354041	0.0253448	0.0266812	0.0342733	0.0338836	0.0358002	0.0298754	0.0211178	0.0332136	0.128399	0.0560467	0.050424	0.0609396	0.045539	0.0237613	0.033631	0.0573501	0.011061	0.0533883	0.332367	0.688218	1.07679	1.90262	0.3712783	3.890882
6690	-14511.6	-14517.4	5.78118	2.420357	0.153743	0.132839	0.114146	0.114425	0.148243	0.0764767	0.153682	0.091314	0.112582	0.202998	0.0778528	0.0909831	0.111689	0.0974338	0.152636	0.151705	0.139146	0.109336	0.169312	0.085922	0.107095	0.110885	0.216743	0.0447728	0.0296952	0.0188022	0.0153307	0.0172522	0.0192268	0.0132227	0.0312554	0.0283869	0.0332136	0.107727	0.0487171	0.0892795	0.0301259	0.0536356	0.02302	0.0267868	0.0780753	0.0345417	0.0431748	0.338773	0.693372	1.07766	1.89019	0.3719455	3.707431
6700	-14520.8	-14524.6	3.80903	2.479737	0.180014	0.120635	0.114146	0.113291	0.158179	0.106685	0.181214	0.0853346	0.096146	0.241264	0.0894089	0.118804	0.115124	0.109817	0.107151	0.180073	0.141051	0.127187	0.147438	0.111111	0.0809126	0.108132	0.219373	0.0570891	0.0284694	0.0207641	0.0273661	0.0100201	0.0195099	0.0205529	0.0490712	0.0145195	0.0621641	0.114443	0.0867955	0.0839426	0.0371728	0.0289646	0.0367332	0.0246245	0.0662964	0.0164971	0.0497467	0.344527	0.697937	1.07839	1.87914	0.3607214	3.907234
6710	-14513.5	-14519.2	5.76004	2.127229	0.146874	0.092997	0.101968	0.118523	0.138254	0.0772905	0.165391	0.0801743	0.138245	0.241045	0.0873992	0.0897234	0.100865	0.117397	0.134254	0.173671	0.139743	0.123085	0.140772	0.0827267	0.0951164	0.0843404	0.195314	0.0564078	0.0290842	0.032196	0.0196199	0.0119537	0.035826	0.0172608	0.0456836	0.0248248	0.0456061	0.0989455	0.0965593	0.0617598	0.0436227	0.0266634	0.0301331	0.0240726	0.0631114	0.0146127	0.0497819	0.308003	0.667895	1.07287	1.95123	0.3610985	3.692895
6720	-14514.9	-14519.7	4.77707	2.369864	0.172866	0.0790326	0.100811	0.117074	0.133094	0.0928856	0.148238	0.0802531	0.107621	0.253663	0.106657	0.0994544	0.092827	0.1539	0.129321	0.154319	0.170624	0.133482	0.147789	0.0958626	0.089049	0.118108	0.213541	0.0588376	0.0139572	0.0150308	0.0210536	0.0205444	0.0247366	0.0239816	0.0251135	0.0532442	0.024518	0.105163	0.0627821	0.059755	0.0343231	0.0396193	0.0486301	0.0340635	0.0790142	0.0216669	0.0489461	0.333761	0.689346	1.07699	1.89991	0.380812	3.805453
6730	-14522.8	-14529.6	6.76548	2.500786	0.17635	0.0846421	0.106772	0.12543	0.122147	0.0639709	0.132612	0.0881108	0.0880247	0.193555	0.100652	0.107407	0.101919	0.137313	0.170394	0.137461	0.128167	0.125159	0.11863	0.0787484	0.0911477	0.106771	0.196843	0.0417491	0.0207505	0.0253361	0.0221038	0.0111157	0.032742	0.0353769	0.0286487	0.00908103	0.02389	0.123927	0.0864962	0.082333	0.0283916	0.0392572	0.0574812	0.03938	0.0748545	0.00685665	0.0404538	0.346531	0.699513	1.07864	1.87532	0.3962764	3.612451
6740	-14512.5	-14519	6.48153	2.11242	0.144834	0.0972419	0.1183	0.0868576	0.148069	0.0832619	0.148323	0.103641	0.0880247	0.227782	0.080241	0.0802841	0.129773	0.119703	0.129856	0.152664	0.149471	0.105199	0.144594	0.0707409	0.0996575	0.118565	0.199494	0.0557905	0.0219003	0.0120072	0.0322183	0.0206906	0.030414	0.0296011	0.0306127	0.0204951	0.0312986	0.0905948	0.0603713	0.0792354	0.039865	0.0370026	0.0280603	0.03938	0.0773181	0.0254406	0.0308326	0.306335	0.666459	1.07256	1.95464	0.3953843	3.619708
6750	-14513.1	-14518.1	5.0293	2.55757	0.173644	0.106991	0.123941	0.0974993	0.158684	0.0956342	0.173257	0.0792739	0.106856	0.229975	0.0772807	0.100778	0.140245	0.0800433	0.156254	0.159265	0.155018	0.123628	0.144594	0.0798063	0.0996575	0.108657	0.229891	0.0514255	0.0274353	0.00848216	0.0271041	0.0204437	0.0444206	0.00395189	0.0342524	0.0282469	0.0263303	0.111032	0.0891326	0.0474708	0.0289192	0.0370026	0.0370486	0.0272138	0.0773986	0.0187366	0.0413402	0.351848	0.70366	1.07925	1.86524	0.3669999	3.788259
6760	-14511.3	-14516.7	5.45509	2.093697	0.155871	0.103568	0.123933	0.109749	0.128546	0.0739698	0.129909	0.105259	0.104356	0.234788	0.113177	0.103756	0.10445	0.117592	0.154741	0.1486	0.143334	0.123628	0.152887	0.0758447	0.0988151	0.103884	0.20685	0.0583542	0.0319588	0.00770353	0.0137219	0.00841942	0.0300763	0.0239125	0.0520411	0.0322639	0.0401984	0.124485	0.0424281	0.0664955	0.056243	0.0373695	0.0291786	0.0410443	0.0541992	0.0101323	0.0432747	0.304209	0.664621	1.07217	1.959	0.3568783	3.721006
6770	-14509.4	-14515.7	6.29162	2.28151	0.147203	0.113315	0.117258	0.108367	0.114745	0.0894622	0.166859	0.101376	0.0960441	0.232469	0.0806568	0.0852145	0.103884	0.129157	0.115044	0.145948	0.156369	0.114668	0.152887	0.0767662	0.111201	0.0879093	0.226975	0.06245	0.0136084	0.0100889	0.0356454	0.0326219	0.0392939	0.0332904	0.0268202	0.0215572	0.045682	0.0856922	0.0456502	0.0524437	0.0423001	0.0450018	0.0198891	0.0351601	0.0484539	0.0257968	0.0541422	0.324712	0.681959	1.07567	1.91766	0.3993674	3.649367
6780	-14513.6	-14520	6.42257	2.182822	0.153863	0.110046	0.0955717	0.0785716	0.157431	0.089655	0.179556	0.0815131	0.112777	0.213396	0.0867392	0.0900181	0.111825	0.101948	0.151728	0.136439	0.141351	0.114997	0.152615	0.0553925	0.100487	0.0989146	0.242377	0.0646739	0.00112449	0.0197429	0.0222568	0.0109407	0.0265126	0.0277667	0.0380423	0.0255115	0.0368145	0.0903027	0.0698727	0.0879165	0.045394	0.0386593	0.0342527	0.0275474	0.0500825	0.00737524	0.0483531	0.314163	0.673146	1.07396	1.93873	0.3800225	3.630356
6790	-14518.9	-14525.7	6.87642	1.747849	0.159749	0.0884004	0.10975	0.0955392	0.107505	0.0876397	0.12122	0.0815131	0.121208	0.223517	0.0737432	0.117372	0.11432	0.0865377	0.122729	0.171234	0.153834	0.141953	0.144999	0.0698451	0.0853522	0.0867493	0.224642	0.0728933	0.0181713	0.040788	0.0356782	0.00510659	0.0385292	0.0124268	0.0269599	0.0204402	0.0311325	0.114524	0.040379	0.0525489	0.0584628	0.0168439	0.0221326	0.0404283	0.0434393	0.0170718	0.0493478	0.261198	0.625209	1.06218	2.05141	0.3948655	3.546655
6800	-14509.1	-14514.5	5.40064	2.049617	0.163063	0.13456	0.10975	0.0924941	0.129577	0.065049	0.159961	0.0919596	0.0951373	0.224293	0.0970582	0.117372	0.137101	0.0983811	0.123244	0.145865	0.153622	0.1454	0.157593	0.0847985	0.106408	0.085962	0.237123	0.0382782	0.0258034	0.0194862	0.0205422	0.0165204	0.0338961	0.00932341	0.0353504	0.0248354	0.0222132	0.110672	0.0541777	0.0626294	0.0618157	0.0348268	0.0440713	0.0411917	0.0480983	0.0124996	0.0511442	0.299126	0.660188	1.07118	1.9695	0.3853634	3.723146
6810	-14513.3	-14517.8	4.5322	1.985878	0.184638	0.127436	0.130992	0.110572	0.147159	0.0893359	0.145238	0.0798196	0.111378	0.195043	0.115332	0.117516	0.115475	0.104428	0.148202	0.171461	0.14749	0.15032	0.133457	0.0717337	0.0973656	0.103541	0.237123	0.0765316	0.0184956	0.0265661	0.0213972	0.031997	0.0445974	0.0130517	0.0343216	0.0142134	0.0181751	0.116007	0.0569078	0.0658316	0.0242517	0.0425132	0.0359099	0.0303046	0.0443135	0.00446649	0.0499315	0.291583	0.653503	1.06963	1.98528	0.3759645	3.804839
6820	-14510.3	-14514.3	4.04824	2.288708	0.152322	0.113584	0.106833	0.12511	0.136283	0.0893359	0.184943	0.109144	0.128879	0.217337	0.069047	0.107711	0.106644	0.118064	0.121981	0.161772	0.200012	0.136284	0.164344	0.104958	0.0971679	0.104359	0.256198	0.0572418	0.0176114	0.0289014	0.0208768	0.0229883	0.0208872	0.0285612	0.0343216	0.0327753	0.0314678	0.119671	0.0569078	0.0602644	0.0379652	0.0244806	0.0345923	0.026741	0.0427941	0.0197351	0.0430075	0.325463	0.682577	1.07578	1.91618	0.3813637	3.874105
6830	-14520.9	-14525.4	4.51385	1.989761	0.164394	0.113584	0.101883	0.126194	0.148081	0.0939696	0.167833	0.0808238	0.109234	0.203496	0.0934055	0.0985121	0.103467	0.149315	0.133635	0.156747	0.14097	0.178354	0.133379	0.0956148	0.131556	0.0828924	0.21992	0.0498775	0.0296349	0.0321734	0.0157844	0.0218407	0.0408427	0.000721273	0.0299625	0.032829	0.0205245	0.079619	0.0542155	0.0835501	0.0372175	0.0272476	0.0111078	0.0330991	0.0957284	0.0246186	0.0591473	0.292049	0.65392	1.06973	1.9843	0.3550753	3.807001
6840	-14523.5	-14530.1	6.5777	2.133123	0.121976	0.0954537	0.1299	0.114625	0.133561	0.101281	0.167578	0.0574827	0.116754	0.222645	0.0645577	0.109625	0.0926788	0.103636	0.133394	0.139283	0.155663	0.121253	0.141803	0.0824313	0.0912987	0.118489	0.203	0.0343971	0.0166083	0.0203549	0.0271739	0.0197739	0.02858	0.00370833	0.0452718	0.0404966	0.032766	0.0903909	0.0746001	0.0606674	0.0539968	0.0349131	0.0263608	0.0412157	0.0732181	0.0350299	0.0336433	0.308664	0.668462	1.07299	1.94988	0.3698256	3.611537
6850	-14516.1	-14521	4.95219	2.127697	0.148483	0.111296	0.124865	0.116256	0.18771	0.0861522	0.157934	0.085104	0.0995828	0.192164	0.097925	0.0838967	0.11014	0.111163	0.135039	0.172785	0.180103	0.125598	0.155457	0.105266	0.101291	0.0971371	0.176344	0.0587454	0.0177484	0.0180688	0.0180416	0.010739	0.0166375	0.0278066	0.0313865	0.0197521	0.0263339	0.124735	0.096271	0.0734118	0.0465367	0.055797	0.033719	0.0177986	0.0597221	0.00877367	0.0499967	0.308056	0.66794	1.07288	1.95112	0.3808701	3.773713
6860	-14511	-14515.3	4.25779	2.138426	0.181699	0.128549	0.130261	0.110393	0.140139	0.0977595	0.161387	0.117636	0.120626	0.21032	0.081393	0.114809	0.123355	0.118834	0.120098	0.150011	0.168686	0.109083	0.155835	0.086974	0.106992	0.102351	0.242744	0.0534188	0.0236641	0.0249005	0.0178345	0.00133914	0.0171989	0.0278066	0.0303296	0.0226357	0.0164511	0.0932978	0.0686794	0.0785188	0.0537944	0.0378962	0.0279249	0.0236631	0.0746586	0.020757	0.04919	0.309257	0.66897	1.0731	1.94868	0.3925299	3.843891
6870	-14509.1	-14515	5.93179	2.314699	0.174374	0.118531	0.117488	0.110393	0.12306	0.0934963	0.14852	0.0802244	0.103525	0.200941	0.0875421	0.106174	0.116789	0.122081	0.117693	0.130287	0.155054	0.108765	0.153052	0.091663	0.116079	0.102351	0.239606	0.0636755	0.0172178	0.0140552	0.02551	0.0211483	0.0188186	0.0254942	0.0309303	0.0188047	0.0261022	0.0756745	0.0835122	0.0702718	0.0388974	0.038804	0.0526622	0.0313729	0.0576581	0.0148749	0.0439895	0.328154	0.684787	1.07618	1.91088	0.4016981	3.68716
6880	-14509.9	-14516.6	6.67611	2.02154	0.150665	0.0959176	0.110744	0.105798	0.126617	0.121375	0.152694	0.0865789	0.0963738	0.205773	0.0844558	0.102873	0.108624	0.126701	0.137685	0.147963	0.151443	0.12418	0.140593	0.0846902	0.101258	0.0612179	0.210202	0.0531548	0.0144735	0.0174588	0.0155907	0.0151413	0.02327	0.0455495	0.0305467	0.0132362	0.0278776	0.102706	0.0567766	0.050399	0.0524452	0.0494542	0.0414434	0.0265157	0.0782565	0.00745475	0.0372134	0.295832	0.657285	1.07052	1.97636	0.3707964	3.593385
6890	-14515.1	-14522.5	7.36815	2.410181	0.173173	0.0969796	0.104111	0.0849429	0.115486	0.0774746	0.149454	0.0790899	0.0862198	0.221747	0.0772689	0.0884838	0.091431	0.111091	0.150061	0.130079	0.160979	0.144615	0.117267	0.0999039	0.123065	0.079422	0.206522	0.044973	0.0215125	0.0165928	0.0238534	0.017515	0.0132093	0.0519468	0.039798	0.0327863	0.0302622	0.102706	0.0597891	0.0528492	0.0405152	0.0363629	0.049665	0.0438006	0.0510802	0.00456757	0.0456141	0.337772	0.692571	1.07753	1.89212	0.3820251	3.548267
6900	-14519	-14523.8	4.76215	2.111989	0.164563	0.0909215	0.129246	0.119585	0.130451	0.086201	0.175553	0.0802932	0.149362	0.221747	0.100935	0.0727221	0.109151	0.118386	0.136541	0.162483	0.159216	0.133863	0.11878	0.0907628	0.0956501	0.119039	0.23675	0.0460068	0.0275796	0.0131383	0.0247239	0.0110334	0.0430504	0.0255638	0.016587	0.0305195	0.0212679	0.107047	0.0856658	0.0724386	0.0296044	0.0398189	0.0312211	0.0361476	0.0565149	0.0384127	0.0330719	0.306286	0.666417	1.07255	1.95474	0.4091254	3.791614
