Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pinvar	TL
2730	-14514.1	-14519	4.92291	2.469733	0.155398	0.0946402	0.132432	0.10749	0.134033	0.0773445	0.178311	0.110289	0.0896675	0.242117	0.083614	0.0952437	0.12809	0.0895633	0.125121	0.17006	0.148131	0.132993	0.128678	0.0889098	0.115753	0.100027	0.211248	0.0480706	0.0541479	0.0358461	0.018125	0.0403249	0.0538682	0.062862	0.0173936	0.0317476	0.0423568	0.0563429	0.020305	0.0471584	0.0250602	0.064488	0.0392836	0.113544	0.0437717	0.0257247	0.0158513	0.343568	0.69718	1.07828	1.88098	0.3801662	3.795426
2740	-14520.5	-14525.8	5.29984	1.902451	0.175938	0.11931	0.114293	0.0978549	0.173402	0.0773445	0.116166	0.0903631	0.122541	0.193958	0.104673	0.0739152	0.133957	0.1272	0.167047	0.16036	0.148341	0.120668	0.128821	0.0798305	0.10097	0.085625	0.211722	0.07725	0.0612289	0.0129989	0.0164472	0.03153	0.0541946	0.0968723	0.00905966	0.0286798	0.03406	0.0799734	0.0149047	0.0124826	0.0165557	0.0540772	0.035472	0.105778	0.00574962	0.0307891	0.0182127	0.281345	0.644223	1.06735	2.00709	0.3722199	3.720615
2750	-14521.2	-14526.2	5.00731	1.994269	0.179721	0.103317	0.0990535	0.109122	0.123568	0.0858349	0.153347	0.0893644	0.0991638	0.224302	0.0823979	0.117871	0.135481	0.111948	0.110328	0.157974	0.145657	0.153963	0.176744	0.080173	0.103465	0.0941118	0.196345	0.0759534	0.0571639	0.026535	0.019947	0.0515411	0.0403093	0.0533765	0.0449213	0.0191992	0.0370735	0.07589	0.0129076	0.0218683	0.0227394	0.03421	0.0519183	0.107664	0.0178674	0.0297517	0.0239426	0.29259	0.654403	1.06985	1.98316	0.346508	3.758032
2760	-14511.8	-14516.5	4.78931	2.101688	0.151292	0.0891847	0.117272	0.123658	0.144348	0.079327	0.193748	0.129198	0.0857502	0.211151	0.0811486	0.112561	0.110889	0.116575	0.137351	0.151676	0.146437	0.14092	0.157283	0.0755788	0.120448	0.0988756	0.271778	0.0615674	0.0514716	0.0256682	0.0312768	0.0422369	0.0444628	0.0424902	0.00747819	0.0369566	0.0306129	0.0541274	0.0097601	0.0213394	0.0185556	0.0481538	0.0413919	0.117875	0.0145927	0.0193824	0.0223129	0.305118	0.665409	1.07234	1.95713	0.381421	3.788163
2770	-14512.3	-14517.4	5.08678	2.179708	0.157404	0.130932	0.111038	0.10811	0.122765	0.0989242	0.168249	0.0992974	0.108421	0.221861	0.078687	0.0895408	0.114926	0.0970816	0.149155	0.129766	0.16165	0.158356	0.154062	0.128696	0.0959849	0.0984186	0.188931	0.0511349	0.0471166	0.0329589	0.0266146	0.0399386	0.0372521	0.0636144	0.00852483	0.0221612	0.0289452	0.0675109	0.0147102	0.0405917	0.0259911	0.0563093	0.0409644	0.118164	0.0209689	0.025692	0.0223129	0.313822	0.672857	1.0739	1.93942	0.3823647	3.763734
2780	-14517	-14521.8	4.79417	2.446701	0.20879	0.118503	0.126009	0.0804655	0.141788	0.0778014	0.16756	0.0850982	0.10579	0.184176	0.0965001	0.0896352	0.0933489	0.103435	0.149507	0.133395	0.16165	0.146644	0.141374	0.115773	0.114823	0.0932782	0.215779	0.0803606	0.0657274	0.0241258	0.0239439	0.0326273	0.0574492	0.0705205	0.0236273	0.0472781	0.0200805	0.0707309	0.0109488	0.0465797	0.0395057	0.0676111	0.0318471	0.0899197	0.00652878	0.0223401	0.024434	0.341344	0.695419	1.078	1.88524	0.3808021	3.807309
2790	-14505.2	-14510.3	5.0506	2.409448	0.177151	0.11219	0.0978347	0.102297	0.137732	0.0899772	0.177729	0.0855762	0.119719	0.242356	0.0907659	0.107964	0.109093	0.110229	0.11814	0.134139	0.166019	0.155152	0.137	0.0866393	0.0924964	0.0890103	0.229631	0.0583716	0.0533655	0.0402864	0.0376406	0.0196736	0.0468616	0.0530256	0.0169026	0.0321935	0.0314069	0.0707309	0.0287421	0.0283087	0.0232986	0.0457001	0.0433148	0.102153	0.0055298	0.0265898	0.0470507	0.3377	0.692514	1.07752	1.89226	0.3867883	3.779988
2800	-14511.4	-14515.9	4.46901	2.245596	0.157811	0.11219	0.125807	0.129916	0.161251	0.0679459	0.152483	0.114691	0.110253	0.204805	0.0872707	0.0923686	0.103697	0.129204	0.153348	0.13148	0.170794	0.132277	0.142517	0.0884559	0.114859	0.105688	0.220876	0.0652825	0.0489587	0.0422943	0.0206999	0.0323541	0.0699888	0.0505245	0.0182557	0.030969	0.0314069	0.064449	0.0091571	0.0363558	0.0316096	0.0711683	0.0269296	0.102723	0.00332447	0.0234612	0.039671	0.320929	0.678823	1.07507	1.92517	0.3802007	3.82957
2810	-14513.9	-14518.6	4.66816	1.960451	0.162771	0.110146	0.117857	0.0959376	0.135123	0.094891	0.168711	0.0964361	0.0980366	0.227238	0.0864112	0.0923686	0.103533	0.12926	0.142364	0.118289	0.190785	0.144949	0.137086	0.0984935	0.104937	0.0988651	0.233965	0.0544635	0.0480161	0.0139445	0.0251267	0.0362986	0.0498313	0.0766984	0.0233348	0.0341034	0.0165494	0.0934206	0.00299479	0.0352307	0.0125784	0.0497385	0.0369077	0.0865502	0.0156955	0.0203707	0.0687498	0.288508	0.650741	1.06897	1.99178	0.3788089	3.789059
2820	-14518	-14521.5	3.49447	2.220161	0.155382	0.142556	0.14213	0.0927041	0.14206	0.0880249	0.152717	0.0981217	0.113893	0.251739	0.0805887	0.100102	0.141513	0.138889	0.129059	0.168182	0.16197	0.144268	0.169249	0.0897889	0.0877522	0.0988651	0.236255	0.0455413	0.0547911	0.0234478	0.0286285	0.0533911	0.0645996	0.0451983	0.0168471	0.0300188	0.0223896	0.0823478	0.00159114	0.0299869	0.0214164	0.0462123	0.0509615	0.127056	0.0200151	0.0172644	0.0179885	0.318211	0.676554	1.07463	1.9306	0.3967949	3.925502
2830	-14519.8	-14525.7	5.96707	2.803241	0.165683	0.106459	0.112972	0.114158	0.123217	0.0934594	0.137988	0.097196	0.12612	0.224685	0.101254	0.100806	0.103739	0.084174	0.0995882	0.13814	0.157684	0.162695	0.126192	0.0954999	0.118173	0.0832807	0.22828	0.0516578	0.0450437	0.038463	0.0198807	0.0294597	0.0294201	0.053292	0.006533	0.0302257	0.0492775	0.100731	0.0132355	0.0475811	0.0172049	0.0539144	0.0495421	0.0933476	0.0213606	0.0250997	0.0251975	0.373443	0.720017	1.08136	1.82518	0.3827518	3.701911
2840	-14515.2	-14520.5	5.32895	2.492964	0.183526	0.106459	0.103781	0.135255	0.141239	0.0856325	0.145837	0.0728613	0.125898	0.183847	0.0902564	0.0814229	0.127359	0.121316	0.129963	0.181324	0.148382	0.152386	0.146889	0.0749513	0.107076	0.0937141	0.221576	0.0580051	0.045942	0.0175344	0.0295722	0.0454384	0.0507152	0.072111	0.017988	0.0172961	0.0107849	0.0460713	0.0137993	0.0469259	0.0140556	0.0514588	0.0344097	0.122018	0.0388061	0.0294779	0.032424	0.345789	0.69893	1.07855	1.87673	0.3798654	3.755787
2850	-14519.8	-14522.4	2.62167	2.330097	0.198454	0.127342	0.0961954	0.105217	0.137562	0.10102	0.162092	0.0849095	0.10744	0.243171	0.102038	0.0885349	0.132176	0.155091	0.129963	0.181069	0.166767	0.156957	0.155755	0.0741105	0.143992	0.100147	0.257236	0.0549988	0.0559771	0.0405095	0.0251268	0.0342993	0.0596843	0.0429896	0.031976	0.0200268	0.0373686	0.090879	0.0163298	0.0321069	0.0255687	0.0268678	0.0280741	0.113196	0.0235225	0.0322755	0.0199661	0.329733	0.686077	1.07642	1.90778	0.3806523	4.018982
2860	-14525.7	-14527.5	1.71574	2.521246	0.161228	0.117526	0.119771	0.146056	0.142318	0.107999	0.182824	0.0980986	0.123012	0.254185	0.100576	0.125379	0.119912	0.125566	0.162101	0.146903	0.154657	0.169832	0.155755	0.108856	0.165615	0.0928116	0.22671	0.0606071	0.0614234	0.0176727	0.0379022	0.0195228	0.040623	0.0401233	0.0232509	0.0353545	0.019288	0.0616907	0.0274394	0.0563363	0.0245436	0.0543039	0.0498424	0.129374	0.0140809	0.00750367	0.0296621	0.348462	0.701025	1.07886	1.87165	0.3473891	4.118236
2870	-14519.8	-14522.8	2.96716	2.217025	0.154011	0.112038	0.125045	0.100831	0.122117	0.110222	0.195375	0.0940335	0.106121	0.227218	0.0838965	0.137682	0.105359	0.141225	0.139632	0.146206	0.181645	0.141048	0.142807	0.0708495	0.125147	0.117959	0.239331	0.0555008	0.0653814	0.0290426	0.0277537	0.0456761	0.0670848	0.0603085	0.00814623	0.0263773	0.0156616	0.0682939	0.0288763	0.0515471	0.0329912	0.0462139	0.0480127	0.12086	0.00519707	0.0396674	0.0156492	0.317874	0.676271	1.07458	1.93128	0.3623305	3.978041
2880	-14519.5	-14523.6	4.10323	1.754674	0.138499	0.104545	0.120345	0.130894	0.142309	0.0917428	0.146733	0.0937771	0.136692	0.188482	0.0814092	0.0888809	0.110914	0.108373	0.143569	0.133018	0.179546	0.143895	0.190255	0.0740081	0.0955939	0.0886544	0.226729	0.0729827	0.0648939	0.0279498	0.0299002	0.0310451	0.045427	0.107173	0.00453131	0.0238421	0.0340257	0.0691283	0.012835	0.0270237	0.0274465	0.0295597	0.0412846	0.134038	0.0109139	0.0340294	0.0378751	0.262122	0.626104	1.06244	2.04934	0.380469	3.82477
2890	-14512.4	-14515.4	3.05947	2.02807	0.198737	0.0962502	0.0952563	0.118935	0.128509	0.0858453	0.170541	0.0906727	0.124413	0.230066	0.0951471	0.0825845	0.127742	0.0960028	0.152012	0.178977	0.176703	0.137747	0.184745	0.0798475	0.118022	0.0945284	0.24579	0.0659137	0.0548847	0.0355952	0.0340585	0.0215413	0.0333835	0.0881821	0.0206869	0.0171084	0.0308492	0.0654337	0.010955	0.0341478	0.0386102	0.0519981	0.0517293	0.117876	0.0228191	0.0299197	0.0208042	0.296603	0.657966	1.07068	1.97476	0.3703272	3.955572
2900	-14513.6	-14518.6	5.0398	2.048134	0.15265	0.134412	0.119251	0.109219	0.13926	0.112791	0.183035	0.0858268	0.091851	0.201942	0.0877889	0.0814083	0.112788	0.0996358	0.127543	0.157139	0.155068	0.129967	0.165279	0.0852978	0.110404	0.0904769	0.199178	0.0694331	0.034589	0.01744	0.0140523	0.0305489	0.0434445	0.0761632	0.00480813	0.0299278	0.0217121	0.050078	0.0141156	0.0596854	0.0378381	0.0627755	0.0451837	0.130886	0.0230932	0.0234602	0.0376694	0.298954	0.660036	1.07115	1.96986	0.3698969	3.759115
2910	-14516.3	-14523.1	6.79278	1.804882	0.122712	0.110661	0.137396	0.115878	0.126789	0.0716479	0.136827	0.0961416	0.104054	0.18017	0.104968	0.0897055	0.0907817	0.112494	0.111324	0.133998	0.151913	0.162724	0.121501	0.0882087	0.109329	0.0960516	0.223215	0.0674494	0.0332033	0.0139264	0.0196466	0.0516809	0.0407742	0.0490376	0.0119208	0.0183262	0.0351739	0.073845	0.0221023	0.0424409	0.0253835	0.0628686	0.0337152	0.0838266	0.0343516	0.016275	0.0270009	0.268816	0.63252	1.06424	2.03442	0.3836113	3.561439
2920	-14516.3	-14521.7	5.39305	2.493263	0.170058	0.125046	0.114326	0.114316	0.124633	0.091435	0.164915	0.101973	0.123552	0.175029	0.0873022	0.112494	0.122491	0.106694	0.139065	0.16182	0.151913	0.132386	0.145747	0.0672948	0.115134	0.105962	0.202851	0.0548252	0.0902941	0.0199876	0.0229677	0.0302585	0.0379584	0.0839774	0.00315172	0.0370386	0.0308862	0.0687522	0.0172166	0.0322062	0.0311837	0.04003	0.0406508	0.0946029	0.0302711	0.0165877	0.0101064	0.345817	0.698952	1.07855	1.87668	0.3784459	3.749389
2930	-14517.8	-14521.6	3.76779	2.158866	0.164213	0.117024	0.134571	0.115156	0.0961637	0.101726	0.184876	0.0886978	0.118918	0.246978	0.0721466	0.106174	0.118303	0.146238	0.13654	0.16182	0.131179	0.153674	0.157166	0.101848	0.106446	0.0710957	0.224399	0.069362	0.0552622	0.0266726	0.0307588	0.0495637	0.0612644	0.0581689	0.0232454	0.0215003	0.0294094	0.0898882	0.00917409	0.0299121	0.0179458	0.0556078	0.0451287	0.102751	0.0136631	0.0147347	0.034903	0.311529	0.67091	1.0735	1.94406	0.3670912	3.894269
2940	-14515.2	-14519.4	4.15667	1.945912	0.172675	0.100251	0.117399	0.0963366	0.128577	0.0989685	0.154629	0.0792252	0.131603	0.251522	0.0866256	0.104048	0.133569	0.111802	0.14554	0.152989	0.179112	0.104224	0.175246	0.0978438	0.0927807	0.0908717	0.233208	0.0563553	0.0365701	0.0212302	0.0194187	0.043163	0.0296173	0.0761607	0.0306982	0.027559	0.029918	0.0878073	0.0182877	0.0553638	0.0111452	0.041759	0.0287072	0.128349	0.0104727	0.0326937	0.014604	0.286732	0.649136	1.06858	1.99556	0.3638707	3.838925
2950	-14518.7	-14523.8	5.08483	2.432913	0.160526	0.12686	0.115855	0.105266	0.15033	0.096242	0.163967	0.106354	0.116757	0.246706	0.0977484	0.0871115	0.108868	0.118104	0.131284	0.139826	0.137988	0.104766	0.136178	0.0802057	0.106428	0.101021	0.233836	0.0450999	0.0556818	0.0053163	0.037761	0.0451475	0.0261182	0.0761607	0.0180339	0.042286	0.0408919	0.0838806	0.000781564	0.0359893	0.0218535	0.0539257	0.0538865	0.110422	0.0138109	0.026644	0.0117144	0.340003	0.694352	1.07782	1.88782	0.3644708	3.777633
2960	-14519.2	-14521	1.79015	2.15344	0.161867	0.123142	0.113134	0.136112	0.138894	0.0947453	0.16954	0.104921	0.101304	0.247941	0.105818	0.0941361	0.108916	0.140255	0.149871	0.163341	0.120338	0.160613	0.159476	0.101226	0.130562	0.114393	0.235669	0.0806636	0.0496737	0.0310323	0.0380203	0.0457831	0.0390932	0.0971111	0.0229757	0.0182573	0.0352593	0.0973325	0.0202336	0.0294068	0.0333797	0.0559563	0.0239729	0.124052	0.0303628	0.024892	0.017999	0.310928	0.670398	1.07339	1.94528	0.3518192	4.091671
2970	-14511.3	-14517.3	6.01952	2.300051	0.159712	0.116268	0.128371	0.0846139	0.135522	0.09009	0.15913	0.105191	0.0902069	0.215249	0.10307	0.0881761	0.108734	0.125331	0.11801	0.133557	0.148924	0.150366	0.16153	0.0928755	0.0847228	0.0858592	0.170128	0.0501502	0.0535336	0.0331339	0.0360558	0.0371579	0.0360351	0.0452847	0.0136137	0.0389947	0.0235074	0.0627218	0.0220521	0.0414797	0.0219399	0.0624196	0.0303968	0.114401	0.0293783	0.0344421	0.0352622	0.326641	0.683546	1.07596	1.91385	0.3798805	3.677598
2980	-14511.2	-14517.2	5.99464	2.310053	0.162998	0.0864757	0.102076	0.133256	0.127283	0.109096	0.128147	0.0873774	0.117346	0.222571	0.0897711	0.0859756	0.127073	0.110374	0.125128	0.146284	0.152341	0.116093	0.122375	0.0656102	0.108635	0.0906108	0.22132	0.0841043	0.0533261	0.0359542	0.0142587	0.0375344	0.0572227	0.0657597	0.0253068	0.0207233	0.0312887	0.0821619	0.018731	0.0315322	0.01987	0.0513731	0.0485934	0.102694	0.0201981	0.0275783	0.0141984	0.327675	0.684395	1.07611	1.91182	0.3923177	3.680626
2990	-14507.4	-14515	7.52989	2.089371	0.145287	0.103231	0.10099	0.0983249	0.130538	0.0901959	0.120101	0.0855133	0.102505	0.220327	0.0808343	0.0921389	0.114593	0.11109	0.159509	0.124549	0.160632	0.130141	0.109969	0.0942054	0.110012	0.0735539	0.189211	0.0512336	0.0370058	0.0298516	0.0230302	0.029679	0.0579225	0.039913	0.0122055	0.0354777	0.0327017	0.0760848	0.0189868	0.0233563	0.0289385	0.0426034	0.0290099	0.115206	0.00614741	0.0302434	0.0461635	0.303715	0.664193	1.07207	1.96002	0.3985129	3.513212
3000	-14511.4	-14516.8	5.45188	2.370922	0.183581	0.112073	0.122328	0.0992889	0.120323	0.106804	0.166868	0.0684386	0.0933792	0.182321	0.0740809	0.0922706	0.113488	0.108557	0.123686	0.139084	0.143616	0.143764	0.146777	0.0879903	0.11124	0.109762	0.228216	0.0567427	0.0594707	0.0178082	0.0230302	0.0426874	0.0411681	0.0636895	0.0257746	0.0326804	0.0291259	0.0774965	0.0158892	0.0430409	0.0407817	0.0527065	0.0272295	0.117704	0.00789789	0.035757	0.0494058	0.333867	0.689432	1.077	1.8997	0.3944813	3.738024
3010	-14517	-14518.8	1.81778	1.953922	0.18557	0.130881	0.143721	0.115025	0.145474	0.104318	0.176475	0.106688	0.115641	0.231306	0.104176	0.0837889	0.126842	0.111853	0.162312	0.153391	0.14747	0.147277	0.163998	0.0852841	0.126929	0.103638	0.222073	0.0670955	0.0682019	0.0388071	0.0246868	0.0239778	0.0719368	0.072501	0.033455	0.0146961	0.0330839	0.0508836	0.0119775	0.0463047	0.0302193	0.0614034	0.0445575	0.111659	0.0112202	0.0395769	0.0231502	0.287712	0.650023	1.06879	1.99347	0.3546964	4.073524
3020	-14519.3	-14522.1	2.75565	2.07097	0.202878	0.0964068	0.141269	0.110196	0.123286	0.110772	0.159831	0.0906776	0.118838	0.226777	0.105536	0.105952	0.112108	0.102533	0.160328	0.149772	0.182704	0.145015	0.151131	0.104185	0.084871	0.0900864	0.271452	0.0705461	0.0503301	0.0295558	0.0204819	0.0367408	0.0379241	0.0683711	0.026918	0.0231938	0.0484037	0.0572655	0.0249683	0.0463047	0.0272668	0.0416431	0.0434148	0.131424	0.0186265	0.0188971	0.0203923	0.301602	0.662354	1.07167	1.96438	0.3203067	3.989272
3030	-14511	-14514.8	3.72327	2.25919	0.164565	0.109556	0.145603	0.12657	0.137029	0.0800353	0.141259	0.0787964	0.119574	0.227715	0.0985071	0.113802	0.130646	0.106499	0.126369	0.1936	0.161721	0.144182	0.171788	0.074653	0.109584	0.101966	0.239067	0.0595362	0.050765	0.054361	0.0191062	0.0328762	0.0287275	0.054516	0.00802452	0.048303	0.0368783	0.0556962	0.0167572	0.0472485	0.0262844	0.0353396	0.0454175	0.105785	0.0357311	0.0197709	0.0207235	0.322368	0.680019	1.0753	1.92231	0.3743309	3.904935
3040	-14510.3	-14514.9	4.58621	2.505817	0.163559	0.0999137	0.132376	0.135912	0.127652	0.0733285	0.172728	0.0806983	0.111865	0.216502	0.0821488	0.103044	0.111956	0.127027	0.116621	0.166897	0.160686	0.139501	0.178062	0.107914	0.130969	0.0875711	0.220279	0.0555717	0.0452494	0.0221835	0.0198661	0.0480064	0.0405951	0.0795583	0.00677209	0.0296582	0.0298844	0.0618355	0.0102845	0.0416775	0.0180757	0.0439341	0.0470176	0.124056	0.0235219	0.0188333	0.0167878	0.347007	0.699887	1.07869	1.87441	0.377271	3.83058
3050	-14512.8	-14517.2	4.45255	1.746919	0.189909	0.109725	0.111365	0.107981	0.154623	0.104984	0.184609	0.0813173	0.0985504	0.2188	0.0936156	0.0903191	0.104109	0.118971	0.121193	0.162119	0.16565	0.154987	0.161424	0.0665064	0.082276	0.122278	0.243084	0.0656328	0.0588664	0.012658	0.0239694	0.0268758	0.0295857	0.0677077	0.021039	0.026244	0.0193958	0.0439538	0.016638	0.0458837	0.0224514	0.0387881	0.045109	0.128708	0.0054976	0.0151256	0.0264083	0.261072	0.625087	1.06214	2.0517	0.379054	3.788933
3060	-14519.2	-14524.2	4.99718	2.397946	0.156479	0.115738	0.111365	0.119366	0.140007	0.0909269	0.167795	0.0868428	0.111518	0.243153	0.0926959	0.112399	0.106481	0.0797774	0.125887	0.166633	0.157157	0.15921	0.135536	0.105598	0.100024	0.0711402	0.27148	0.0566444	0.0493222	0.00845159	0.0192213	0.0371767	0.0353717	0.0501238	0.0258801	0.0275249	0.0193958	0.0445759	0.0078444	0.0533421	0.0292476	0.0556949	0.0504971	0.0915159	0.0300262	0.0326921	0.0330349	0.336563	0.691602	1.07737	1.89447	0.3601285	3.784793
3070	-14507.2	-14513.1	5.94481	1.866054	0.186364	0.115738	0.123776	0.111216	0.122514	0.0996715	0.171017	0.0952676	0.102882	0.198209	0.10078	0.0668289	0.113585	0.107174	0.15819	0.167403	0.16688	0.145981	0.121621	0.0994565	0.115864	0.0893618	0.203302	0.0583708	0.0436644	0.0174543	0.0102435	0.035089	0.0520699	0.0538253	0.0211594	0.0154253	0.0281904	0.0608338	0.0073357	0.0295856	0.0243765	0.0364666	0.0299369	0.100703	0.0127039	0.0189752	0.013092	0.276744	0.63997	1.06625	2.01704	0.3950875	3.652585
3080	-14518.6	-14525	6.40325	2.147509	0.183715	0.0986576	0.10023	0.127307	0.139654	0.100154	0.122575	0.0915828	0.091752	0.211001	0.086853	0.083894	0.113821	0.130009	0.11072	0.1712	0.1697	0.124508	0.169541	0.0761432	0.109113	0.0829887	0.245247	0.0493263	0.0376623	0.0241793	0.0202869	0.0324378	0.0451079	0.036616	0.0276907	0.0192099	0.0299568	0.0532939	0.00992854	0.0492856	0.0123179	0.067047	0.0403136	0.0983698	0.0224378	0.00880594	0.00532363	0.310269	0.669836	1.07328	1.94662	0.3861476	3.629962
3090	-14515.4	-14519.2	3.81314	2.310035	0.171808	0.105681	0.110256	0.101903	0.154769	0.0828443	0.168689	0.101515	0.130256	0.254558	0.0870172	0.112897	0.112962	0.1513	0.165391	0.174421	0.177128	0.120561	0.136159	0.0834882	0.0810836	0.116713	0.259666	0.0624786	0.0489123	0.026739	0.0207898	0.0497202	0.069537	0.055745	0.0236523	0.0162132	0.0202225	0.0593656	0.0108559	0.032765	0.0264109	0.0339502	0.0346187	0.0981268	0.0173382	0.0132295	0.0170394	0.327673	0.684393	1.07611	1.91182	0.3918989	3.898775
3100	-14516.3	-14524.7	8.37553	1.526875	0.164484	0.0981733	0.0911973	0.130788	0.13362	0.0560598	0.124045	0.0770871	0.0927012	0.187195	0.0812978	0.0829933	0.122164	0.0863582	0.131192	0.148617	0.15228	0.105948	0.137074	0.0747027	0.0932071	0.107773	0.185831	0.0573441	0.0429351	0.0230132	0.00832489	0.0254243	0.0407194	0.0459	0.0198798	0.0201826	0.0356808	0.0394087	0.0274977	0.0414659	0.0263218	0.0603039	0.0365706	0.0993089	0.0192543	0.0169382	0.0151772	0.229444	0.592969	1.05196	2.12562	0.3840831	3.366441
3110	-14517	-14521.5	4.5056	1.58594	0.188554	0.0969704	0.113493	0.115345	0.116322	0.0844692	0.152597	0.102071	0.103336	0.23097	0.104472	0.0756985	0.11097	0.12579	0.129789	0.139024	0.163853	0.131619	0.146805	0.0757695	0.0977877	0.121796	0.216502	0.0626772	0.0485052	0.0448487	0.0101851	0.0291203	0.0444099	0.0534197	0.0388494	0.0206946	0.0357601	0.0752822	0.0274977	0.047206	0.0225213	0.051366	0.0243433	0.122214	0.0157252	0.0350087	0.00884103	0.238298	0.602263	1.05509	2.10435	0.3645393	3.762478
3120	-14506.9	-14511.9	5.05132	1.962716	0.16465	0.111895	0.105691	0.110642	0.167387	0.0885544	0.143187	0.0952947	0.0937313	0.203899	0.0901259	0.100083	0.103466	0.104462	0.121996	0.118745	0.149603	0.137211	0.151082	0.0841968	0.114444	0.100869	0.236947	0.0784259	0.0391548	0.0148202	0.0345295	0.0371958	0.0508581	0.0608151	0.041921	0.0225096	0.0338202	0.0511216	0.0200865	0.0410013	0.0160806	0.0517319	0.0401568	0.119993	0.0356186	0.0431529	0.0197833	0.288783	0.65099	1.06903	1.9912	0.3804746	3.750941
3130	-14514.7	-14520.1	5.38609	2.146111	0.173962	0.0999985	0.133791	0.0951388	0.159315	0.0773983	0.119284	0.0791125	0.12194	0.244967	0.0723704	0.106387	0.111367	0.0879689	0.125449	0.141679	0.173727	0.132787	0.135893	0.096886	0.100272	0.112053	0.220894	0.0626268	0.0678561	0.0186945	0.0228112	0.0580365	0.0300424	0.0859157	0.0279054	0.0200839	0.0250386	0.0377352	0.0192865	0.0318453	0.0237913	0.0334913	0.0408677	0.129632	0.0386728	0.0313324	0.00327696	0.310114	0.669703	1.07325	1.94693	0.3773294	3.731584
3140	-14514.3	-14521.3	6.97621	2.313102	0.153106	0.128458	0.0998318	0.0966039	0.145	0.0871674	0.127241	0.0755264	0.103459	0.207726	0.087331	0.0994209	0.0835397	0.128348	0.1302	0.13292	0.180563	0.127889	0.15282	0.0867643	0.0984832	0.0911217	0.202313	0.0556428	0.025963	0.0174341	0.0203381	0.0453669	0.0364223	0.0785919	0.0291561	0.00446785	0.0262296	0.0529174	0.0122559	0.0528487	0.0376108	0.0371016	0.0358317	0.112134	0.0400076	0.026784	0.00969308	0.327989	0.684652	1.07616	1.9112	0.4009577	3.582632
3150	-14510.4	-14518.3	7.81974	2.614166	0.148553	0.100324	0.0925758	0.0952712	0.110246	0.105582	0.150501	0.0631475	0.101333	0.23532	0.0815044	0.0856684	0.10729	0.106932	0.144451	0.161476	0.143375	0.139484	0.138524	0.0838801	0.0916815	0.0967716	0.184379	0.0640948	0.0521119	0.0228726	0.0336376	0.0333825	0.0318944	0.060472	0.0303539	0.0271747	0.0246384	0.0758106	0.0157335	0.032821	0.0202173	0.0569278	0.0148419	0.09011	0.0263357	0.0203334	0.00917702	0.35702	0.707649	1.07981	1.85552	0.4112845	3.51121
3160	-14515.4	-14521.4	6.01336	2.079507	0.196813	0.110484	0.102936	0.08879	0.132672	0.0826291	0.175132	0.0863451	0.0998278	0.24761	0.0784949	0.0969248	0.114299	0.101992	0.0962996	0.137603	0.159142	0.141262	0.122757	0.0897948	0.101121	0.0788493	0.1996	0.0569049	0.0700279	0.0165077	0.0253083	0.0305302	0.0232891	0.0620777	0.0134666	0.0298263	0.0304706	0.0780605	0.0191757	0.04352	0.0410335	0.0455542	0.0253519	0.115415	0.0408231	0.0176233	0.0377934	0.302584	0.663211	1.07186	1.96235	0.3740296	3.664138
