Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1010	0	-15366.8	-15382.7	15.9113	0.123742	0.102631	0.0790792	0.102764	0.125311	0.085978	0.124615	0.0717774	0.0882254	0.176717	0.0858853	0.0664224	0.0859169	0.0946583	0.102376	0.121089	0.123369	0.118798	0.110127	0.0882313	0.0823566	0.0817096	0.162617	0.0243492	0.0189789	0.0559387	0.0296225	0.0248554	0.0649321	0.0315161	0.0387804	0.0170904	0.0343512	0.0367726	0.0259145	0.0110251	0.0302608	0.0273541	0.0297259	0.0446304	0.0470733	0.0292369	0.0501475	0.21905	0.28821	0.106564	0.386176	3.076954
1011	1	-15373.2	-15388.6	15.3661	0.12573	0.129536	0.109952	0.118414	0.117847	0.0785767	0.125972	0.0775555	0.0909257	0.165509	0.0709432	0.0867779	0.0942797	0.0934884	0.111457	0.126818	0.142968	0.12177	0.086758	0.0769183	0.0947318	0.0737051	0.148416	0.0259027	0.0283322	0.040497	0.0173528	0.0137179	0.0394087	0.0336399	0.0850545	0.0207001	0.0478446	0.039912	0.0184582	0.0173441	0.0513693	0.0267378	0.0388441	0.0176088	0.0167792	0.0320332	0.0508865	0.23096	0.284507	0.101918	0.382615	3.131473
1012	0	-15378	-15393.1	15.0419	0.128703	0.105088	0.0734319	0.0962227	0.105803	0.0962296	0.131834	0.0765514	0.105765	0.162423	0.058754	0.0955834	0.103802	0.10149	0.0928369	0.12799	0.134273	0.111935	0.108247	0.0811689	0.10759	0.0775212	0.169557	0.035023	0.0136445	0.0422632	0.0382135	0.0158571	0.0725391	0.0453962	0.0309498	0.0438572	0.037788	0.0170834	0.0297942	0.0153593	0.0270624	0.0434924	0.0349441	0.0419787	0.0454837	0.0211703	0.0591972	0.211556	0.295448	0.105135	0.387861	3.163897
1013	1	-15372.4	-15388.1	15.6881	0.120706	0.0926768	0.0956261	0.0917414	0.106862	0.0779846	0.123462	0.0743473	0.0980433	0.141462	0.0681353	0.0779648	0.107862	0.0782672	0.0995673	0.12964	0.141085	0.103269	0.137455	0.0891665	0.0903524	0.0922856	0.154892	0.0247241	0.0387755	0.0499449	0.0390775	0.0183772	0.0543632	0.0220305	0.0812341	0.0185447	0.0433604	0.0454111	0.0273887	0.00816486	0.0398272	0.0261646	0.0541545	0.0207333	0.0142178	0.0412553	0.0386715	0.216883	0.302483	0.101726	0.378908	3.099274
1014	0	-15377.2	-15392.6	15.4503	0.123023	0.0927949	0.0976432	0.107804	0.106915	0.0723233	0.108597	0.0842644	0.0797679	0.16696	0.0878772	0.0652663	0.098936	0.0965445	0.126952	0.118602	0.127491	0.0969369	0.133678	0.0690565	0.0940445	0.0889234	0.157918	0.0308706	0.0215048	0.041068	0.0185196	0.0435408	0.0721687	0.0234634	0.0373763	0.0302518	0.0470189	0.0282319	0.0307058	0.0140174	0.0417659	0.0197084	0.0329776	0.0556675	0.0695963	0.0172906	0.0449909	0.217377	0.279777	0.106643	0.396203	3.123054
1015	1	-15387.9	-15402	14.0816	0.106113	0.114815	0.0955986	0.101605	0.0871202	0.09355	0.154517	0.0889278	0.0903567	0.182266	0.0866077	0.0810534	0.0944813	0.103601	0.0948033	0.138183	0.121092	0.127119	0.121565	0.0850013	0.0692236	0.0875992	0.196913	0.0422832	0.0493443	0.0504935	0.034037	0.0179731	0.0535406	0.0364834	0.0843401	0.0202513	0.052227	0.0336191	0.0349873	0.00798509	0.0517945	0.030033	0.0311262	0.0207333	0.0282385	0.0247724	0.0335535	0.23763	0.281057	0.109399	0.371915	3.259927
1016	0	-15371.1	-15386.4	15.277	0.131565	0.100709	0.101412	0.108228	0.105826	0.0951796	0.105975	0.0974386	0.0999303	0.171785	0.0624494	0.0830008	0.0990796	0.106123	0.0884775	0.109226	0.138614	0.11508	0.105037	0.094785	0.0835278	0.0803757	0.165812	0.0388117	0.0146112	0.0633948	0.0197515	0.024268	0.0757083	0.0206583	0.0321899	0.0309544	0.0394774	0.0284236	0.026806	0.0174792	0.0387468	0.0344829	0.0247892	0.0444923	0.0363743	0.0279578	0.0513684	0.210458	0.303513	0.0968291	0.3892	3.140383
1017	1	-15374.6	-15389.4	14.7684	0.12613	0.10406	0.11192	0.0946134	0.115202	0.06323	0.14769	0.0805621	0.096362	0.176766	0.076062	0.0868026	0.0913022	0.0806065	0.117643	0.133238	0.141098	0.105758	0.115875	0.0903034	0.0906016	0.0997937	0.173336	0.0235135	0.018934	0.0444274	0.0328792	0.0178782	0.0401982	0.0353651	0.0840768	0.0168875	0.0536723	0.0334992	0.0469749	0.0224907	0.0378884	0.019365	0.0340659	0.0139332	0.0220331	0.0316569	0.0425492	0.217793	0.304453	0.10429	0.373464	3.191246
1018	0	-15372.7	-15388.3	15.5905	0.122234	0.0955102	0.0853037	0.103817	0.11967	0.073839	0.119932	0.0668244	0.0909378	0.141544	0.075999	0.0925101	0.115156	0.100291	0.105865	0.128253	0.112231	0.125458	0.133733	0.0625633	0.0842972	0.0761677	0.164137	0.0341792	0.0229858	0.0522716	0.0111578	0.0289545	0.0706987	0.0387466	0.0419877	0.0191455	0.0492996	0.0257694	0.0184876	0.0144219	0.0352685	0.0433936	0.036158	0.0449568	0.0572064	0.0295833	0.0380857	0.208032	0.308157	0.101084	0.382728	3.109031
1019	1	-15374.8	-15389.8	14.9694	0.118605	0.0958402	0.0926307	0.109019	0.0991183	0.0836776	0.119567	0.0724399	0.0911034	0.143914	0.0721148	0.0813363	0.100835	0.0964157	0.123491	0.127503	0.179733	0.112125	0.113965	0.0791614	0.0729282	0.0645096	0.18109	0.0219986	0.0321106	0.0444274	0.021509	0.0150415	0.0490864	0.0298926	0.108086	0.0168875	0.0435867	0.042619	0.0215519	0.0216696	0.0379896	0.0303328	0.0565056	0.0167624	0.0324496	0.0471605	0.0503498	0.210817	0.300525	0.103499	0.385159	3.171139
1020	0	-15368.2	-15383.7	15.4878	0.127359	0.0902468	0.0853037	0.104335	0.111777	0.0839793	0.121794	0.0736727	0.0825546	0.181202	0.0745583	0.0874258	0.100285	0.0980388	0.106414	0.127957	0.110223	0.118979	0.127936	0.0693917	0.0863248	0.0850601	0.141725	0.0412492	0.0260264	0.0496926	0.0241859	0.0279123	0.0975104	0.0250193	0.0286135	0.0285473	0.0567254	0.0356596	0.0289321	0.010367	0.0435815	0.0275952	0.0287888	0.0347331	0.044595	0.0202719	0.0427549	0.209974	0.304251	0.105983	0.379792	3.119303
1021	1	-15376.6	-15391.2	14.5574	0.128161	0.103713	0.0997065	0.100808	0.107066	0.09426	0.143481	0.0729925	0.0917739	0.169662	0.0930436	0.0681718	0.101571	0.0981714	0.114789	0.122759	0.163432	0.113924	0.115074	0.0725302	0.0783937	0.0692907	0.167462	0.0250466	0.0285075	0.0392433	0.0251334	0.0118909	0.0664044	0.0286769	0.0777343	0.0146602	0.045012	0.0339538	0.0325844	0.0291493	0.039482	0.0350225	0.074627	0.0227408	0.00937386	0.0330773	0.0497836	0.214931	0.306348	0.101908	0.376813	3.212341
1022	0	-15370.5	-15386.7	16.2371	0.104968	0.11186	0.0976872	0.104288	0.0995895	0.0905394	0.122969	0.0889984	0.101761	0.168675	0.0629029	0.0784879	0.0863266	0.103051	0.0962766	0.127957	0.122937	0.108484	0.0982292	0.0698281	0.0810779	0.0810815	0.166174	0.0329255	0.0118605	0.0482117	0.0294305	0.0166431	0.0580907	0.0262433	0.0283474	0.0358206	0.0449163	0.0212045	0.0257542	0.0194104	0.0428289	0.0348318	0.023444	0.0425669	0.0471274	0.0222313	0.0583382	0.216522	0.290494	0.109493	0.383491	3.044377
1023	1	-15374.8	-15389.7	14.8436	0.118169	0.089277	0.0894307	0.114222	0.0920892	0.0669343	0.11408	0.07891	0.0903631	0.18785	0.0609562	0.102465	0.109382	0.0876922	0.114789	0.142449	0.127794	0.126339	0.128033	0.0789855	0.0808441	0.080728	0.164448	0.0278217	0.0345506	0.047642	0.043706	0.00329075	0.0450237	0.0511255	0.0925997	0.0227724	0.0474343	0.0298516	0.0225046	0.028196	0.0325664	0.0365433	0.0427955	0.0262974	0.020942	0.0407012	0.0411321	0.212577	0.306511	0.104352	0.37656	3.183727
1024	0	-15369.4	-15384.9	15.486	0.117772	0.0978956	0.0848974	0.118992	0.118361	0.0895833	0.120571	0.0843364	0.0910639	0.179184	0.074795	0.0734882	0.0916513	0.0893772	0.0962766	0.139899	0.112574	0.122245	0.117184	0.0857001	0.0837761	0.0820361	0.162408	0.0401605	0.0192983	0.0298346	0.0219256	0.0246174	0.0818963	0.0241764	0.0221133	0.0349391	0.0354641	0.0313156	0.0404387	0.0194104	0.0415096	0.0381151	0.0247155	0.0464254	0.0404301	0.0263155	0.0423141	0.208655	0.301026	0.101485	0.388834	3.119483
1025	1	-15369.4	-15385	15.5495	0.134163	0.0955455	0.0992097	0.0896988	0.10547	0.0701621	0.114469	0.0795536	0.101492	0.181146	0.0874587	0.0826975	0.0886678	0.100883	0.0918776	0.127735	0.126506	0.112835	0.120877	0.0900301	0.0833132	0.0748114	0.1629	0.0332524	0.0283706	0.0419629	0.0271972	0.00189085	0.0452929	0.0274443	0.0751817	0.0212761	0.0486422	0.03058	0.0342589	0.0188357	0.0307539	0.0385844	0.0335345	0.0281774	0.018457	0.0552663	0.0526777	0.218996	0.292988	0.100182	0.387834	3.113138
1026	0	-15381.3	-15396.6	15.3116	0.114076	0.134858	0.0908272	0.0747734	0.105347	0.0737476	0.117692	0.0811848	0.107404	0.153445	0.0761615	0.102432	0.0982681	0.103291	0.0940809	0.140089	0.115251	0.117215	0.123236	0.0707797	0.105686	0.0804072	0.171963	0.0298746	0.026491	0.0524714	0.00809762	0.0148879	0.0738321	0.0543865	0.0403199	0.0279055	0.0314375	0.0328511	0.0191083	0.0101405	0.0403517	0.0381151	0.0314591	0.0379511	0.0376645	0.0188091	0.0585554	0.21163	0.297228	0.101847	0.389294	3.136924
1027	1	-15367.6	-15383.4	15.8123	0.11569	0.110725	0.0944553	0.0952173	0.105256	0.0861711	0.131065	0.081611	0.0989147	0.160432	0.0703798	0.0667351	0.0974858	0.0942827	0.0931008	0.107883	0.138396	0.112835	0.121052	0.0759387	0.0923728	0.0699026	0.186615	0.0341369	0.0337877	0.0546094	0.0218354	0.00693472	0.0508783	0.0280424	0.0738656	0.0154417	0.0367739	0.031974	0.0306529	0.0261987	0.0327121	0.0316696	0.0496869	0.0246103	0.0194488	0.0311271	0.0459503	0.21672	0.294295	0.102939	0.386046	3.086854
1028	0	-15367.9	-15383.5	15.6857	0.109114	0.0997475	0.105929	0.106203	0.12395	0.0895349	0.123619	0.0742058	0.0900921	0.171022	0.0761615	0.0704896	0.106228	0.101445	0.103699	0.110717	0.130855	0.117215	0.115041	0.0861417	0.0775179	0.0641644	0.164344	0.0449418	0.0111958	0.0476198	0.0212616	0.0262317	0.0641108	0.0315841	0.034554	0.0285307	0.037851	0.0344752	0.0244559	0.0105612	0.0323323	0.0275838	0.0231987	0.0496858	0.058248	0.0213229	0.0523359	0.218042	0.298335	0.103113	0.38051	3.099516
1029	1	-15370.4	-15385.5	15.0828	0.129629	0.115913	0.099181	0.103263	0.103831	0.0853764	0.113742	0.0897298	0.104424	0.164233	0.070063	0.0766228	0.115723	0.0927808	0.112942	0.112774	0.135024	0.110806	0.120948	0.0818819	0.10188	0.0926296	0.158438	0.0323895	0.0318889	0.0503156	0.033268	0.0134489	0.0644587	0.0448207	0.0715633	0.0113685	0.0363186	0.0348708	0.0219833	0.0136412	0.0253485	0.0253028	0.0347469	0.019802	0.0159785	0.0391033	0.0473556	0.222366	0.290417	0.095054	0.392163	3.159808
1030	0	-15378.3	-15393.9	15.5081	0.147396	0.108828	0.105375	0.0872042	0.0950973	0.065251	0.103513	0.0857378	0.0901385	0.160313	0.0865217	0.0891133	0.0763146	0.104336	0.114898	0.109225	0.10841	0.111253	0.143331	0.0898536	0.0950182	0.0728621	0.153412	0.0248985	0.0178249	0.0484207	0.0342694	0.0239246	0.0830503	0.0395064	0.0288974	0.0206851	0.0500566	0.0287532	0.026989	0.0197696	0.0314938	0.0307808	0.0198944	0.0422833	0.0386946	0.0305826	0.0730948	0.21915	0.292631	0.103038	0.385181	3.117272
1031	1	-15385.8	-15400.2	14.4285	0.129007	0.0973464	0.099181	0.116594	0.1325	0.0803156	0.124951	0.0528799	0.109072	0.1669	0.0841724	0.084395	0.103585	0.0872002	0.130289	0.1309	0.138247	0.102787	0.111379	0.0911291	0.082519	0.078917	0.170078	0.0220393	0.0272996	0.0359584	0.040071	0.017186	0.0466762	0.0453663	0.0809877	0.0336211	0.0482651	0.0148655	0.0329981	0.0307269	0.038772	0.0419399	0.0430129	0.0265553	0.0139789	0.0255412	0.0550221	0.222576	0.296616	0.11498	0.365827	3.225229
1032	0	-15385.8	-15399.3	13.5643	0.137463	0.0992208	0.106767	0.0983454	0.119779	0.0833593	0.133055	0.0980784	0.0968777	0.156433	0.0859247	0.0773983	0.112137	0.0961416	0.105442	0.141636	0.144368	0.102528	0.142236	0.0898536	0.0794996	0.105477	0.16802	0.0354719	0.00272418	0.0310465	0.0193285	0.0425685	0.0668739	0.0550686	0.0437137	0.0224016	0.0305861	0.0329543	0.0314173	0.0304485	0.0397385	0.0289475	0.0373379	0.0443928	0.0541824	0.0280587	0.05435	0.219187	0.294603	0.102491	0.383719	3.311654
1033	1	-15373.4	-15388.3	14.893	0.108464	0.105525	0.101508	0.083656	0.108923	0.0822802	0.123257	0.0637379	0.0938086	0.147247	0.0744801	0.0915771	0.0897618	0.120316	0.0970055	0.139556	0.109697	0.111935	0.124778	0.0886939	0.0986702	0.0861482	0.168592	0.0229132	0.0340461	0.0386927	0.0336951	0.0216234	0.048891	0.0264133	0.0935513	0.0260144	0.047622	0.0340557	0.0313524	0.0381742	0.0284904	0.0395935	0.0669614	0.019253	0.0207223	0.0393605	0.0477401	0.213991	0.301189	0.105703	0.379117	3.178785
1034	0	-15372.4	-15387.8	15.3569	0.129243	0.0857027	0.109194	0.112097	0.106117	0.0791515	0.121004	0.0885024	0.0851284	0.168233	0.0727201	0.0773854	0.0814667	0.0980186	0.103285	0.133774	0.136464	0.117411	0.126279	0.0681542	0.0869036	0.0953447	0.169143	0.0354719	0.0165198	0.0433618	0.016843	0.0167098	0.0585697	0.0217861	0.037887	0.0329608	0.0575455	0.0278353	0.0301226	0.0218362	0.0431232	0.0312207	0.0252811	0.044843	0.0531258	0.0159304	0.0506948	0.215993	0.29363	0.105636	0.384741	3.13239
1035	1	-15377.9	-15393.4	15.5155	0.113278	0.0972055	0.113526	0.106824	0.0989088	0.0726377	0.101999	0.0659512	0.0927971	0.157584	0.0812867	0.0908965	0.0767104	0.0935486	0.109537	0.120686	0.130421	0.104817	0.109984	0.0756401	0.0721601	0.0846861	0.178186	0.0340034	0.0361703	0.0345022	0.0280309	0.0235227	0.0680462	0.0388122	0.0698344	0.0169499	0.0405586	0.0284766	0.0222994	0.0242047	0.0471508	0.0304908	0.0504584	0.0369802	0.03057	0.0639506	0.0422472	0.222844	0.292829	0.106648	0.377679	3.11653
1036	0	-15383	-15398.3	15.3447	0.130258	0.114429	0.0957212	0.100364	0.0894061	0.0717625	0.132446	0.0897104	0.0834087	0.155974	0.0677559	0.0966764	0.0680532	0.108282	0.0918477	0.121272	0.122592	0.0864587	0.112589	0.0719672	0.0836424	0.0933067	0.165108	0.0258208	0.0155423	0.0486031	0.0163844	0.027612	0.0714768	0.0467529	0.0425561	0.0399326	0.059015	0.0394106	0.0294556	0.0275689	0.0381468	0.0314968	0.0364394	0.0637861	0.0421985	0.0309223	0.0474652	0.217155	0.309648	0.10618	0.367018	3.133617
1037	1	-15380.4	-15395	14.5375	0.141221	0.099123	0.0867752	0.105655	0.0871905	0.0856354	0.152065	0.088173	0.0960452	0.167201	0.0882523	0.0744373	0.100492	0.0835218	0.116394	0.142049	0.13319	0.117859	0.130791	0.0668454	0.082059	0.0848898	0.187531	0.0171113	0.0493015	0.0272699	0.0337865	0.0243096	0.046131	0.0566466	0.0774783	0.00934289	0.038544	0.0360759	0.0228392	0.0120625	0.0373777	0.0346616	0.0357755	0.0319525	0.0224234	0.051233	0.0326112	0.21603	0.305965	0.101067	0.376938	3.21433
1038	0	-15390.5	-15405.3	14.818	0.125888	0.104829	0.101341	0.104312	0.111804	0.0823997	0.146648	0.0730436	0.0949654	0.12202	0.082323	0.0740174	0.111588	0.105447	0.121605	0.123123	0.156355	0.115817	0.135035	0.0772162	0.0886818	0.0911747	0.157113	0.0327848	0.0315369	0.0406635	0.0100566	0.0397691	0.0721087	0.0398629	0.0471864	0.00912664	0.0383679	0.0326431	0.0391012	0.0275689	0.0267645	0.0329379	0.0252121	0.0468136	0.0315985	0.0104887	0.0449458	0.229001	0.28313	0.103848	0.384021	3.186284
1039	1	-15395.3	-15412.4	17.0954	0.113166	0.0881579	0.0841302	0.100746	0.105116	0.0747604	0.131673	0.0668275	0.101153	0.133004	0.0706569	0.0871668	0.106165	0.0775386	0.10248	0.102587	0.135953	0.0913417	0.0964304	0.0965893	0.0581148	0.0778561	0.1611	0.0267697	0.0419017	0.0573451	0.0231236	0.0142322	0.0449921	0.0408463	0.0611863	0.0165645	0.035523	0.0250365	0.0262601	0.00937419	0.0446198	0.0340451	0.0496744	0.0276683	0.0379086	0.0397381	0.0390225	0.204599	0.290064	0.110507	0.394831	2.958545
1040	0	-15375.5	-15390.6	15.0951	0.136881	0.101283	0.10994	0.0980644	0.105309	0.0952879	0.110162	0.0853128	0.1051	0.171733	0.0834627	0.0746847	0.103516	0.0936652	0.0839653	0.107144	0.15263	0.117716	0.118328	0.075089	0.0904736	0.0683075	0.15922	0.0366795	0.0130672	0.0583051	0.0215951	0.0200331	0.094006	0.0351297	0.0418207	0.0218663	0.0329089	0.0422606	0.035064	0.0153775	0.0381749	0.0259533	0.0267728	0.0553819	0.0415907	0.0148334	0.0404757	0.215736	0.29621	0.106137	0.381918	3.15857
1041	1	-15378	-15393.5	15.5331	0.11806	0.0894231	0.100178	0.116595	0.094656	0.0732666	0.108077	0.0834254	0.089189	0.149722	0.0994621	0.0802886	0.111206	0.0868955	0.0965111	0.145484	0.107961	0.120767	0.135361	0.0903618	0.0761201	0.0718611	0.167685	0.0151635	0.042172	0.0456562	0.0252629	0.0147274	0.0643511	0.0253974	0.0762819	0.0238813	0.0452541	0.0338135	0.0268776	0.0244042	0.0377727	0.033567	0.0210024	0.0356254	0.0322089	0.0382893	0.0405135	0.208512	0.302375	0.107064	0.382049	3.114779
1042	0	-15378.8	-15394.6	15.7975	0.109585	0.104347	0.110016	0.0981928	0.105309	0.0731148	0.116547	0.0965283	0.0771279	0.171267	0.0742652	0.0688105	0.0940871	0.087299	0.121486	0.120137	0.13756	0.117528	0.101251	0.0869092	0.0895935	0.0904131	0.140221	0.0233985	0.0204978	0.0564236	0.0378032	0.0305174	0.072454	0.0315441	0.0362626	0.0170628	0.0467337	0.0289396	0.0272763	0.0136	0.0318828	0.0254981	0.026034	0.0513218	0.0402118	0.0360479	0.0432278	0.224359	0.300655	0.101407	0.373579	3.088333
1043	1	-15388.9	-15402.1	13.197	0.151771	0.106022	0.0952762	0.118487	0.122044	0.073392	0.144697	0.108321	0.111678	0.158028	0.0782012	0.0876878	0.0881872	0.0943308	0.0981105	0.144664	0.12443	0.122907	0.137612	0.0839786	0.101651	0.0799178	0.163807	0.0509894	0.0433371	0.042711	0.0281901	0.00568344	0.0359548	0.0302415	0.0898994	0.0285883	0.0379515	0.0536309	0.0373418	0.0247813	0.0427018	0.0301289	0.0307856	0.0415682	0.0185796	0.0378201	0.0422988	0.217835	0.30215	0.112257	0.367758	3.348386
1044	0	-15374.2	-15389.2	15.0036	0.124144	0.103585	0.100342	0.111445	0.113113	0.0766342	0.121086	0.0715109	0.0936797	0.15186	0.0794779	0.0919282	0.0849841	0.089039	0.120566	0.135412	0.125694	0.100022	0.110895	0.0791184	0.0883293	0.0976329	0.169492	0.0280973	0.0204978	0.0396152	0.014814	0.0406476	0.072454	0.0435378	0.0389288	0.01648	0.0585596	0.0457375	0.0210293	0.0308476	0.0226141	0.0311813	0.0311725	0.0550903	0.0378802	0.0322286	0.0463253	0.215295	0.304396	0.102082	0.378227	3.167728
1045	1	-15374.8	-15389.5	14.7205	0.138441	0.0891361	0.108132	0.10892	0.104129	0.0984538	0.133695	0.0852042	0.0920737	0.161961	0.0782012	0.0705166	0.103433	0.0896239	0.145014	0.122805	0.123021	0.0997983	0.135955	0.0743721	0.0797956	0.0790733	0.16463	0.030967	0.0272071	0.0446008	0.0186504	0.014403	0.044971	0.0275479	0.0745767	0.0148339	0.0404408	0.0542732	0.0263471	0.0348532	0.0475355	0.0360069	0.0463539	0.0323943	0.015334	0.0224531	0.0559005	0.217241	0.286769	0.110559	0.385431	3.196034
1046	0	-15377.7	-15392.7	14.9801	0.139266	0.109526	0.0825838	0.120158	0.0934698	0.0777857	0.116383	0.0788941	0.0896127	0.151992	0.0671792	0.112525	0.081602	0.100972	0.0979428	0.128885	0.134726	0.108008	0.116279	0.0799089	0.0959045	0.0840448	0.148244	0.0396283	0.0167155	0.0566983	0.0198405	0.0323349	0.0730738	0.0321153	0.0451465	0.0139421	0.0539822	0.0358183	0.0176303	0.016175	0.0367437	0.0368832	0.0467428	0.0638381	0.0438522	0.0288456	0.0441788	0.222734	0.304268	0.101222	0.371777	3.170078
1047	1	-15376.2	-15390.6	14.3625	0.100007	0.104652	0.102213	0.0855071	0.120223	0.083461	0.135451	0.0882352	0.0935531	0.157638	0.0800737	0.0752949	0.103433	0.105966	0.117183	0.131987	0.142072	0.0999926	0.1318	0.0879338	0.105287	0.0739495	0.150296	0.0235617	0.0362985	0.0409904	0.0187726	0.00913455	0.059944	0.0258867	0.0967693	0.0285434	0.0627091	0.0457238	0.0327244	0.0191847	0.0336537	0.0283111	0.0469763	0.0336919	0.0177048	0.0461563	0.0488914	0.219546	0.3057	0.0956598	0.379094	3.231839
1048	0	-15377.9	-15393.8	15.8498	0.112396	0.10513	0.0951744	0.0944521	0.101755	0.0763936	0.118479	0.0675723	0.0832658	0.128468	0.0718665	0.0831363	0.0967856	0.0760973	0.1199	0.136836	0.130306	0.0989682	0.127946	0.0819398	0.0981797	0.0938623	0.170254	0.0244225	0.0294548	0.0497318	0.0163688	0.0241918	0.089282	0.0290409	0.0312412	0.0305483	0.040573	0.0355908	0.0171205	0.0269049	0.0411506	0.0381562	0.0228038	0.0592238	0.0449729	0.0208268	0.0423307	0.209737	0.31578	0.10154	0.372944	3.0831
1049	1	-15380.6	-15395.8	15.2575	0.119597	0.108228	0.109061	0.0843392	0.111076	0.0917988	0.101456	0.0661141	0.0890811	0.190597	0.0907331	0.0637753	0.0851325	0.0896308	0.118612	0.138941	0.123571	0.126693	0.122173	0.0632634	0.0948625	0.119353	0.170259	0.015514	0.0334166	0.0390826	0.0260411	0.0234699	0.0447171	0.0338802	0.0760411	0.0173539	0.043807	0.0328567	0.0211224	0.0233095	0.0508439	0.0315437	0.0403603	0.0175296	0.0143875	0.0298166	0.0488914	0.216412	0.294531	0.104335	0.384722	3.142334
1050	0	-15379.2	-15394.1	14.8116	0.0954537	0.0836408	0.115952	0.0898295	0.114847	0.0917086	0.123506	0.0936909	0.0881219	0.155972	0.0970975	0.085952	0.0978044	0.100088	0.117279	0.0980659	0.126721	0.138827	0.133847	0.0773212	0.077627	0.0885296	0.166971	0.0302228	0.0240216	0.0564997	0.0198827	0.0270431	0.0634077	0.0261714	0.0292533	0.0291818	0.0551461	0.0404487	0.0282367	0.00968165	0.0346104	0.0376421	0.0278191	0.04719	0.0538752	0.0332584	0.0544767	0.211038	0.307926	0.10185	0.379186	3.186922
1051	1	-15382.2	-15396.3	14.1322	0.12294	0.091782	0.120443	0.122357	0.116788	0.0789933	0.136736	0.0866696	0.0824411	0.181228	0.0662243	0.077729	0.0951711	0.115276	0.107082	0.146454	0.112798	0.113273	0.102561	0.0924058	0.0768617	0.0830457	0.169321	0.0283164	0.0292646	0.0606536	0.0205669	0.02378	0.0609009	0.0346293	0.072928	0.0225268	0.0484153	0.0334271	0.0120976	0.0378312	0.03384	0.0231851	0.0531877	0.025691	0.0312703	0.0397012	0.0640667	0.219359	0.302882	0.100308	0.377451	3.25486
1052	0	-15373.4	-15388.3	14.9358	0.128824	0.0830103	0.0991447	0.117432	0.100051	0.0753116	0.125686	0.0894827	0.0977972	0.180785	0.0783213	0.0785611	0.102297	0.0827539	0.134394	0.147746	0.121418	0.120091	0.113066	0.0772489	0.0975563	0.0792942	0.168775	0.02844	0.0155603	0.0481059	0.024012	0.0241027	0.0801322	0.0275009	0.0359963	0.0241717	0.0373907	0.0378298	0.0197743	0.0300189	0.0424943	0.031557	0.0310854	0.0417184	0.0281988	0.0183614	0.0490026	0.234102	0.276444	0.0949961	0.394458	3.174502
1053	1	-15381.1	-15396.4	15.3126	0.118613	0.105772	0.0831212	0.0939852	0.0978945	0.0804289	0.125499	0.0855666	0.103408	0.164042	0.0763419	0.0610329	0.0956304	0.0998412	0.121256	0.0929034	0.124569	0.124462	0.114838	0.0928125	0.0943147	0.0758668	0.146392	0.0182951	0.0232593	0.052801	0.0342527	0.020502	0.027185	0.030192	0.101314	0.0132214	0.0540597	0.0461675	0.0266739	0.0257768	0.0338854	0.0324096	0.0528113	0.03372	0.0311698	0.0386665	0.0618687	0.212373	0.299035	0.112643	0.375949	3.136824
1054	0	-15379.1	-15393.5	14.4016	0.126521	0.0853951	0.105355	0.106842	0.113463	0.0766154	0.141217	0.0812728	0.0954312	0.170496	0.0607048	0.0763616	0.0885451	0.090451	0.099694	0.131951	0.134082	0.114054	0.125934	0.0726043	0.0883637	0.110514	0.164291	0.02194	0.0382455	0.0401854	0.0156342	0.0185467	0.0859875	0.025933	0.0644907	0.0322576	0.0457507	0.0431366	0.0270981	0.00548887	0.044283	0.0480746	0.03424	0.0465156	0.0463991	0.0218332	0.0617195	0.21814	0.302619	0.108435	0.370806	3.227919
