Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1928	0	-13206.9	-13162.9	-43.9578	0.2974944	0.37689	0.165052	0.184008	0.169283	0.24035	0.165571	0.298346	0.190768	0.1363	0.439544	0.124864	0.173208	0.240331	0.322966	0.253602	0.369093	0.354192	0.258619	0.228904	0.110229	0.126896	0.115713	0.551646	0.0215496	0.15051	0.144872	0.10532	0.0129431	0.167688	0.194909	0.0786576	0.155602	0.206376	0.120196	0.0895078	0.0346976	0.0555897	0.0885049	0.229026	0.0633244	0.0391299	0.0946008	0.0511691	0.0274861	0.43303	0.04681	0.0365824	0.411875	0.0442167	0.00509426	0.102547	0.591571	3.30079	0.34966	0.374688	0.0616573	0.213995	7.700549
1929	1	-13191.7	-13168	-23.6798	0.3120149	0.324126	0.0844797	0.130021	0.114471	0.202773	0.165557	0.192588	0.110443	0.115919	0.28261	0.0711335	0.14729	0.14735	0.175466	0.177044	0.245923	0.245467	0.232817	0.217719	0.057077	0.14789	0.0644677	0.379028	0.198902	0.0565009	0.0409594	0.0715504	0.0291339	0.00882973	0.0356041	0.104768	0.0752638	0.127775	0.0390564	0.0380388	0.158479	0.0913237	0.0545776	0.048095	0.210338	0.135029	0.0944228	0.022439	0.0426424	0.330844	0.0614198	0.0203704	0.503222	0.0415013	0.00632044	0.113868	0.615439	3.26437	0.338069	0.366985	0.0767966	0.21815	5.672745
1930	0	-13224.6	-13173.7	-50.882	0.3036389	0.329498	0.210041	0.260777	0.150177	0.280642	0.121264	0.286564	0.177027	0.214782	0.464365	0.137131	0.174718	0.310809	0.269498	0.192218	0.52948	0.26408	0.215486	0.300653	0.0585908	0.211555	0.173317	0.698228	0.08343	0.180266	0.102634	0.120063	0.0189451	0.314823	0.236993	0.053795	0.0642577	0.325726	0.0350681	0.0328275	0.0784441	0.0741411	0.0620095	0.253424	0.125958	0.0544499	0.038157	0.106653	0.0253347	0.399503	0.0439798	0.0232718	0.433184	0.0747266	0.00559513	0.107329	0.601864	3.28521	0.345101	0.380127	0.0597615	0.21501	8.392965
1931	1	-13192.3	-13171.6	-20.7004	0.2860198	0.236074	0.13049	0.174777	0.13374	0.187416	0.116394	0.200139	0.123567	0.127153	0.264961	0.0934566	0.104544	0.145106	0.184111	0.155689	0.203082	0.238725	0.18846	0.184442	0.0667355	0.132008	0.0792401	0.382334	0.158148	0.0462022	0.0938818	0.0118708	0.0513829	0.00869704	0.0197678	0.0916793	0.0621182	0.153263	0.0307283	0.0196975	0.148708	0.0913237	0.0323374	0.101792	0.165157	0.135029	0.0573277	0.0430445	0.0405004	0.317683	0.0627777	0.0126204	0.507827	0.0585918	0.00422994	0.0936736	0.57156	3.33054	0.343889	0.375282	0.0693995	0.211429	5.374803
1932	0	-13216.5	-13171.4	-45.0982	0.3048614	0.369876	0.130564	0.173372	0.142198	0.282361	0.101577	0.286564	0.199924	0.199145	0.322916	0.160205	0.161289	0.282626	0.249471	0.196169	0.339534	0.267175	0.274317	0.300653	0.110021	0.211555	0.0950826	0.554989	0.0980971	0.221789	0.0950242	0.123985	0.000701726	0.129271	0.238432	0.0552831	0.149352	0.368128	0.123405	0.0881372	0.0441916	0.0335589	0.124097	0.247407	0.0880392	0.0497439	0.00601585	0.118331	0.0254242	0.365777	0.0507428	0.0246358	0.458959	0.0744617	0.00569794	0.108282	0.603877	3.28214	0.353149	0.381684	0.0606575	0.20451	7.814581
1933	1	-13189.7	-13165.2	-24.4212	0.3106808	0.277539	0.142828	0.148116	0.08956	0.180091	0.149251	0.191847	0.133907	0.12574	0.317842	0.110393	0.135524	0.208097	0.176363	0.180672	0.287104	0.24895	0.213327	0.239563	0.0932349	0.0982169	0.097067	0.40318	0.120026	0.016878	0.068092	0.0418331	0.0547881	0.0318092	0.0149123	0.101432	0.0976012	0.156548	0.0304424	0.0486645	0.204145	0.0913237	0.0271874	0.0503293	0.156649	0.10442	0.0625012	0.0188872	0.0405867	0.316551	0.0607379	0.0251554	0.511645	0.0453242	0.00620164	0.112826	0.613311	3.26766	0.326526	0.373597	0.0782931	0.221584	5.74688
1934	0	-13212	-13163.4	-48.61	0.3317858	0.34816	0.144827	0.269301	0.148708	0.261637	0.22261	0.328374	0.218311	0.139481	0.423802	0.119576	0.145637	0.27906	0.286061	0.240886	0.377299	0.326714	0.28551	0.297801	0.103229	0.138981	0.102477	0.639241	0.0971241	0.206948	0.12993	0.0916205	0.0358963	0.167978	0.241122	0.0194069	0.173785	0.297161	0.0663504	0.101919	0.0547648	0.0391024	0.0798262	0.247407	0.111163	0.0198267	0.0129551	0.123798	0.0286978	0.447591	0.0477512	0.0160094	0.411718	0.0482326	0.00822446	0.129342	0.645517	3.21692	0.331925	0.384981	0.0610076	0.222086	8.165767
1935	1	-13193.7	-13165	-28.6465	0.3137673	0.287616	0.15807	0.181236	0.118307	0.178426	0.139438	0.267814	0.144248	0.127949	0.344121	0.0810644	0.135524	0.224041	0.16199	0.179918	0.370597	0.232622	0.200045	0.263856	0.0857153	0.158765	0.0955645	0.404686	0.192791	0.0486725	0.0466975	0.0984008	0.0794807	0.0332626	0.0359926	0.0688608	0.0769846	0.132617	0.0505577	0.035352	0.180577	0.092863	0.0222118	0.0628583	0.143045	0.135634	0.054705	0.036234	0.0518251	0.257793	0.0561101	0.0142385	0.5722	0.0478331	0.00647836	0.115239	0.618215	3.26007	0.335865	0.361346	0.0873486	0.21544	6.169413
1936	0	-13223.9	-13172.7	-51.1769	0.2628522	0.50772	0.134529	0.21167	0.206265	0.334175	0.0998795	0.308377	0.173048	0.20327	0.500695	0.13132	0.156968	0.217512	0.282945	0.27379	0.388398	0.304411	0.2539	0.292685	0.144515	0.139342	0.0994483	0.45205	0.0531378	0.204739	0.0855527	0.144226	0.0618532	0.212478	0.250717	0.0609818	0.150418	0.198887	0.0934626	0.21693	0.0825076	0.0336067	0.103451	0.320703	0.0539532	0.0724238	0.0715472	0.133968	0.0247494	0.448481	0.0438917	0.0296966	0.417332	0.0358489	0.00276563	0.076116	0.527817	3.3933	0.349719	0.378598	0.0563344	0.215348	8.422456
1937	1	-13187.6	-13158.3	-29.2505	0.3302492	0.304847	0.17544	0.211055	0.118307	0.206394	0.135028	0.197492	0.16205	0.170363	0.323253	0.104488	0.120768	0.224826	0.225899	0.207656	0.280732	0.245524	0.202742	0.209378	0.0941782	0.142016	0.110141	0.467619	0.192791	0.0455477	0.0443796	0.0678082	0.0794807	0.0131079	0.00196608	0.112966	0.0496747	0.093843	0.0522878	0.0253293	0.175503	0.0777011	0.0391032	0.0334167	0.233687	0.141664	0.0794237	0.029934	0.048363	0.237179	0.0611611	0.00768674	0.603856	0.041754	0.00806696	0.12814	0.643274	3.22052	0.343272	0.355347	0.0903145	0.211066	6.229811
1938	0	-13212.6	-13158.2	-54.338	0.2753024	0.435853	0.157176	0.260597	0.180233	0.296892	0.167373	0.274727	0.169245	0.213805	0.529775	0.137557	0.124997	0.350298	0.289147	0.230618	0.399521	0.319933	0.295032	0.335896	0.10338	0.223802	0.158138	0.635857	0.0819605	0.186058	0.129252	0.13809	0.0559364	0.268312	0.287351	0.0521709	0.160412	0.278388	0.0678777	0.116453	0.0824538	0.0218412	0.0581626	0.187731	0.0483792	0.0461478	0.0708021	0.110928	0.0215001	0.392797	0.0399638	0.0369072	0.462348	0.0464844	0.00350615	0.0854782	0.551899	3.35912	0.346466	0.387517	0.055292	0.210725	8.73856
1939	1	-13191.4	-13164.1	-27.286	0.3100153	0.320558	0.124869	0.24683	0.128327	0.175385	0.141202	0.208993	0.133418	0.146253	0.349083	0.100632	0.117041	0.193323	0.185456	0.211935	0.265405	0.243082	0.17997	0.198452	0.0668779	0.142993	0.103774	0.469178	0.16439	0.0593956	0.0528913	0.0503559	0.0783959	0.0152062	0.0046265	0.0886837	0.0487053	0.184244	0.0457931	0.0155528	0.13429	0.0659335	0.0226059	0.110101	0.229917	0.112284	0.0691025	0.0278494	0.0382812	0.293785	0.0703087	0.00671198	0.544129	0.0467845	0.00614285	0.112306	0.612245	3.26931	0.327538	0.374982	0.0829883	0.214492	6.033362
1940	0	-13213.6	-13155.2	-58.3925	0.274725	0.408163	0.247593	0.228254	0.177706	0.206187	0.284553	0.353881	0.198049	0.165113	0.456083	0.137405	0.224499	0.302397	0.297994	0.214813	0.424282	0.361224	0.334811	0.266594	0.121959	0.217798	0.122056	0.718004	0.152608	0.227519	0.0493179	0.13418	0.00597678	0.232153	0.290421	0.155669	0.102624	0.257663	0.104685	0.0655177	0.0869338	0.0256335	0.0938294	0.359392	0.0838744	0.103599	0.0366684	0.106329	0.0200435	0.473291	0.0324848	0.0370543	0.381758	0.0553685	0.00346944	0.0850399	0.550812	3.36068	0.361112	0.370202	0.0569585	0.211727	9.144013
1941	1	-13200.2	-13173.6	-26.522	0.3039453	0.273607	0.0902492	0.147743	0.124309	0.183058	0.177334	0.195927	0.142859	0.15773	0.272316	0.0978568	0.109879	0.202607	0.161374	0.212692	0.35454	0.249533	0.197658	0.254374	0.0436047	0.146703	0.0821333	0.492309	0.210153	0.0833854	0.0791514	0.0756376	0.0714439	0.0174199	0.00208394	0.0994626	0.0661708	0.137272	0.0752357	0.0164449	0.151693	0.0715677	0.0492574	0.0195695	0.188383	0.0611689	0.0770478	0.0340246	0.0450743	0.278502	0.0699434	0.0222081	0.552293	0.0319792	0.0056208	0.107568	0.602369	3.28444	0.337564	0.363104	0.0828539	0.216477	5.956968
1942	0	-13216.6	-13158.6	-58.0308	0.2716538	0.401432	0.18429	0.246921	0.24947	0.249812	0.224563	0.265311	0.213846	0.1302	0.437507	0.13702	0.224499	0.335234	0.335751	0.202179	0.411053	0.372882	0.321445	0.347357	0.146492	0.20496	0.131334	0.705691	0.0697573	0.175495	0.105255	0.136072	0.0335884	0.312561	0.223206	0.0149893	0.185864	0.302561	0.132299	0.143378	0.112775	0.0273961	0.0745143	0.270087	0.0946134	0.05436	0.0536547	0.106169	0.015481	0.482301	0.0325615	0.0442527	0.367642	0.057762	0.00327805	0.0827147	0.544982	3.36902	0.342702	0.388339	0.0513717	0.217587	9.107844
1943	1	-13206.2	-13176.2	-29.9976	0.3250812	0.373453	0.116435	0.168826	0.13174	0.247341	0.156446	0.180673	0.136681	0.144297	0.234753	0.160579	0.142588	0.188934	0.213752	0.170523	0.282332	0.322568	0.218293	0.279687	0.0921412	0.132037	0.102736	0.412484	0.12225	0.0696009	0.103432	0.0834278	0.108066	0.0155448	0.0186233	0.0827466	0.0651536	0.159164	0.0442332	0.0129334	0.211751	0.111767	0.049245	0.0348865	0.209343	0.0804778	0.0636334	0.0489508	0.0408398	0.279299	0.0595436	0.0231219	0.55086	0.0463365	0.0075489	0.124094	0.635616	3.23274	0.357943	0.36129	0.0752641	0.205502	6.304529
1944	0	-13214.5	-13160.4	-54.0784	0.3198168	0.349742	0.24987	0.270987	0.210008	0.270319	0.155913	0.279274	0.164544	0.153126	0.525188	0.167466	0.206213	0.282564	0.351542	0.290631	0.430034	0.367773	0.257033	0.347524	0.106684	0.203532	0.118511	0.590795	0.0697573	0.138641	0.0545866	0.135907	0.0354688	0.240815	0.277887	0.0699962	0.147717	0.31875	0.123199	0.114252	0.0151197	0.0867019	0.0503589	0.18924	0.0413677	0.0548303	0.0867005	0.112037	0.0238532	0.408084	0.0403842	0.0291617	0.440696	0.057821	0.00703984	0.119973	0.627629	3.24536	0.356128	0.365055	0.0666128	0.212204	8.712606
1945	1	-13196.3	-13166	-30.3322	0.3023285	0.294816	0.148729	0.183458	0.102891	0.185921	0.146993	0.242617	0.161933	0.141958	0.358939	0.105596	0.10027	0.291075	0.249914	0.214735	0.285941	0.260184	0.163251	0.215213	0.119346	0.146628	0.135948	0.440915	0.161422	0.0983555	0.012939	0.0378493	0.0765206	0.00253708	0.0491911	0.0846643	0.053549	0.128211	0.0723618	0.04081	0.169849	0.106843	0.0402122	0.0484293	0.186261	0.182797	0.0523943	0.0355212	0.0412263	0.247758	0.0638375	0.0178269	0.592685	0.0366654	0.00548609	0.106308	0.599693	3.28851	0.352811	0.353925	0.0868441	0.20642	6.337986
1946	0	-13217.4	-13160.4	-56.9477	0.306897	0.401492	0.189609	0.229774	0.17782	0.262867	0.255349	0.331896	0.225749	0.144802	0.50694	0.149944	0.193499	0.258164	0.362272	0.246564	0.438665	0.337218	0.293558	0.310076	0.144725	0.187656	0.132551	0.791649	0.0893142	0.149476	0.0272263	0.12321	0.0260113	0.240815	0.332815	0.0952607	0.159946	0.287631	0.133753	0.108884	0.0259679	0.0240551	0.117148	0.247365	0.107329	0.0544757	0.0120626	0.0639535	0.0194815	0.409063	0.0381445	0.0313977	0.433037	0.0688765	0.00587144	0.10987	0.607206	3.27705	0.355421	0.372791	0.065212	0.206576	8.999536
1947	1	-13187.8	-13158.8	-29.0687	0.3135384	0.292042	0.140071	0.157073	0.0982959	0.233899	0.129679	0.21131	0.124577	0.160962	0.309498	0.147564	0.141271	0.210936	0.185759	0.237101	0.31522	0.249524	0.210782	0.245818	0.0999968	0.130674	0.119616	0.422202	0.191641	0.0533987	0.0155019	0.0212435	0.0557422	0.0017095	0.0187117	0.0846643	0.0566287	0.151799	0.0508405	0.04081	0.232506	0.106843	0.0566981	0.063642	0.186187	0.169914	0.0552505	0.0240299	0.0395464	0.255911	0.0612362	0.0135622	0.591485	0.0382587	0.00645762	0.11506	0.617854	3.26063	0.357006	0.3605	0.0828891	0.199604	6.21163
1948	0	-13222.1	-13165.2	-56.8848	0.2886434	0.412411	0.27129	0.308704	0.219381	0.29312	0.219375	0.298259	0.184343	0.149059	0.496278	0.154654	0.230768	0.314611	0.348762	0.234494	0.345629	0.409122	0.27569	0.258681	0.143633	0.155004	0.0891059	0.673793	0.067691	0.314356	0.0556973	0.0972217	0.0424682	0.19927	0.209856	0.0654668	0.194748	0.304141	0.130295	0.0882896	0.054047	0.0522908	0.17455	0.183144	0.0711094	0.0883422	0.0228947	0.0911955	0.0187655	0.452432	0.0447219	0.0354035	0.382471	0.0662061	0.00441939	0.0956947	0.576228	3.32366	0.347047	0.383052	0.056884	0.213017	8.993241
1949	1	-13194.5	-13163	-31.5113	0.2839021	0.307792	0.140071	0.18107	0.164697	0.224143	0.158403	0.233365	0.127701	0.144635	0.324969	0.122563	0.158148	0.194516	0.227669	0.179476	0.330377	0.245691	0.214739	0.200787	0.0827322	0.152425	0.169981	0.486307	0.133646	0.0574484	0.0322579	0.083348	0.0760568	0.0480935	0.0125522	0.0958371	0.0453198	0.191548	0.0607301	0.0172687	0.171198	0.121975	0.0421612	0.0516339	0.170366	0.165434	0.0656986	0.041062	0.044566	0.247738	0.0606212	0.0126761	0.602813	0.0315848	0.00408055	0.0920461	0.567751	3.33612	0.353517	0.351066	0.0820654	0.213351	6.455893
1950	0	-13214.1	-13161	-53.1014	0.2786604	0.381141	0.17751	0.220633	0.150344	0.288131	0.188532	0.349416	0.138264	0.220897	0.496728	0.174303	0.140283	0.363065	0.28228	0.198442	0.416226	0.366829	0.218535	0.325518	0.111074	0.27629	0.134009	0.609373	0.0967503	0.227429	0.0962337	0.12589	0.0362976	0.245505	0.31593	0.0700832	0.118382	0.298433	0.130639	0.0882896	0.0496266	0.0599506	0.0765928	0.192428	0.0645734	0.0269178	0.00833234	0.0588064	0.019773	0.390925	0.0559352	0.0313224	0.463175	0.0388698	0.00372428	0.0880343	0.558163	3.35008	0.348761	0.375663	0.0572752	0.218301	8.61491
1951	1	-13202.5	-13168.2	-34.2488	0.3212549	0.292786	0.146286	0.215273	0.129321	0.185895	0.255475	0.221318	0.137252	0.175799	0.305217	0.121213	0.114277	0.194516	0.255928	0.202286	0.383236	0.317172	0.204894	0.218927	0.0978633	0.229862	0.0919888	0.557496	0.190542	0.0245967	0.0468531	0.0439138	0.0643102	0.0114789	0.0393021	0.0749203	0.0723729	0.169812	0.0446741	0.074461	0.169702	0.115746	0.0427723	0.0591226	0.188868	0.163923	0.0507319	0.0272558	0.0379216	0.321692	0.0637053	0.0147145	0.530021	0.0319456	0.00717702	0.121099	0.62983	3.24189	0.339937	0.366338	0.0832551	0.210471	6.729641
1952	0	-13218.2	-13165.7	-52.5357	0.2869273	0.470904	0.186793	0.229002	0.150344	0.226077	0.175968	0.426513	0.180248	0.217672	0.416121	0.133615	0.125896	0.324424	0.243251	0.285596	0.39995	0.322768	0.211053	0.320075	0.0948868	0.205143	0.159606	0.739381	0.0650337	0.185075	0.0767774	0.144739	0.010465	0.141285	0.303989	0.0955736	0.143155	0.250399	0.158053	0.0935042	0.0375323	0.0325053	0.15172	0.167187	0.0755757	0.0256177	0.0384524	0.116405	0.0210805	0.395073	0.0434691	0.034556	0.43828	0.0675414	0.00429493	0.0943721	0.573181	3.32815	0.365256	0.367015	0.0578157	0.209913	8.558331
1953	1	-13203	-13177.2	-25.8692	0.2853361	0.227945	0.126552	0.160865	0.122083	0.162222	0.171278	0.157582	0.109088	0.13121	0.271793	0.129478	0.123817	0.152902	0.226165	0.207888	0.328394	0.232307	0.177307	0.211286	0.0747855	0.185326	0.0841934	0.33466	0.168676	0.0654942	0.0165102	0.0848397	0.0569729	0.0444086	0.0417989	0.0946787	0.028095	0.20295	0.0525291	0.0697444	0.190623	0.104596	0.0316944	0.0522903	0.20869	0.129363	0.0616311	0.0769663	0.036898	0.328879	0.0581887	0.0251868	0.511064	0.0397839	0.00418136	0.0931477	0.570334	3.33234	0.35289	0.371219	0.067724	0.208167	5.891681
1954	0	-13216.9	-13163.3	-53.5442	0.2819907	0.358111	0.27131	0.286949	0.219989	0.17025	0.208647	0.467835	0.171763	0.178125	0.412037	0.117934	0.136149	0.280556	0.265651	0.282226	0.415565	0.395984	0.254234	0.303919	0.108997	0.21415	0.141755	0.601185	0.12222	0.202028	0.0821706	0.144739	0.00320601	0.253186	0.311013	0.00499109	0.160993	0.227651	0.0606696	0.104919	0.032759	0.0193094	0.0297549	0.30858	0.10293	0.104487	0.0363259	0.0839285	0.0224875	0.457416	0.041	0.0195886	0.400346	0.0591625	0.0039484	0.0905802	0.564281	3.34119	0.351605	0.372422	0.0571984	0.218774	8.659183
1955	1	-13195.5	-13165.2	-30.2997	0.295068	0.297543	0.154673	0.155892	0.100824	0.166446	0.138341	0.250439	0.150881	0.171813	0.332291	0.0765406	0.129428	0.230455	0.277367	0.220899	0.324865	0.256934	0.17329	0.236168	0.101154	0.149916	0.132926	0.457115	0.182523	0.036704	0.0613364	0.0372203	0.0656827	0.00712198	0.000892275	0.078546	0.0973973	0.117851	0.034975	0.0440837	0.190623	0.143656	0.0477247	0.051847	0.179194	0.144767	0.0888491	0.0375375	0.0344608	0.298948	0.0603835	0.0212354	0.548447	0.0365258	0.00490377	0.100664	0.587426	3.30701	0.335178	0.373296	0.0755962	0.21593	6.334733
1956	0	-13211.1	-13159.3	-51.7882	0.2881297	0.44192	0.189858	0.299712	0.121429	0.262243	0.144055	0.336872	0.161764	0.175628	0.438913	0.140344	0.208284	0.24059	0.295707	0.261859	0.463454	0.371744	0.235079	0.341074	0.11004	0.148088	0.143263	0.484984	0.122728	0.209296	0.0873309	0.151599	0.0228061	0.203618	0.308432	0.0133663	0.182204	0.253069	0.126327	0.0742145	0.0462507	0.0774135	0.0566756	0.30858	0.0755167	0.0271651	0.0360824	0.0840064	0.0275806	0.35089	0.0446701	0.0235675	0.498357	0.0549347	0.00438192	0.0952986	0.575319	3.325	0.361576	0.364994	0.0576929	0.215737	8.483586
1957	1	-13207.9	-13173.3	-34.5551	0.3156262	0.339677	0.160536	0.159627	0.156556	0.237777	0.126835	0.255864	0.166864	0.141649	0.30931	0.123969	0.1703	0.227578	0.298614	0.187644	0.288304	0.269083	0.16904	0.300434	0.0708381	0.157783	0.11944	0.477331	0.183009	0.0599924	0.0430617	0.0295261	0.0901291	0.0235808	0.013279	0.0962189	0.0572266	0.156646	0.0878697	0.00461263	0.222838	0.0867545	0.0326346	0.0697026	0.225487	0.202687	0.0791952	0.0807755	0.0363757	0.267551	0.0679513	0.0251886	0.578922	0.0240113	0.00664821	0.116693	0.621135	3.25552	0.356924	0.350084	0.0857014	0.20729	6.760279
1958	0	-13224.6	-13161.7	-62.8493	0.2705239	0.388258	0.225241	0.24198	0.162026	0.327822	0.238368	0.384127	0.229035	0.175628	0.523014	0.225269	0.228921	0.293899	0.345858	0.315513	0.461771	0.471375	0.24712	0.296203	0.177437	0.208453	0.134288	0.632596	0.0716713	0.379999	0.0799244	0.112211	0.0200349	0.184384	0.360973	0.0738738	0.111834	0.232765	0.107872	0.136471	0.0725272	0.0166691	0.155324	0.265933	0.094946	0.0296249	0.0826434	0.0658101	0.0183706	0.388857	0.0411582	0.0309835	0.453857	0.0667733	0.00320928	0.081862	0.542817	3.37211	0.37985	0.352163	0.0679207	0.200066	9.589694
1959	1	-13200.2	-13162.4	-37.7908	0.2878776	0.301502	0.148268	0.194523	0.122952	0.184323	0.170428	0.296038	0.144407	0.19645	0.335405	0.104454	0.165872	0.249389	0.277076	0.235199	0.431743	0.266886	0.242413	0.269548	0.0626577	0.118076	0.135243	0.545163	0.215896	0.0765297	0.0137097	0.0247829	0.0938909	0.0199589	0.023433	0.110729	0.0957369	0.179712	0.0481276	0.0157289	0.176738	0.110773	0.0612625	0.0439241	0.203134	0.203614	0.0704538	0.0976981	0.0323192	0.26048	0.0653273	0.0224363	0.597523	0.021914	0.00436359	0.0951042	0.574872	3.32566	0.343275	0.371351	0.0832194	0.202155	7.083849
1960	0	-13216.1	-13160.8	-55.3371	0.289785	0.342675	0.182454	0.250067	0.151042	0.220938	0.201992	0.331267	0.19466	0.181883	0.440656	0.207109	0.211267	0.340843	0.336209	0.224967	0.45656	0.390075	0.24712	0.34673	0.111644	0.211185	0.10922	0.677689	0.050189	0.196908	0.12627	0.139203	0.0134074	0.215766	0.402206	0.034528	0.128827	0.403259	0.0930764	0.111982	0.00934593	0.0584286	0.0613032	0.192408	0.0632496	0.0272089	0.0555901	0.0870615	0.0198691	0.379722	0.037503	0.042815	0.449833	0.0702586	0.00450335	0.0965758	0.578242	3.32068	0.391182	0.358571	0.0557959	0.194451	8.838472
1961	1	-13208.5	-13173.5	-34.969	0.3205223	0.38109	0.134942	0.199684	0.1184	0.162087	0.119665	0.257086	0.13834	0.188564	0.352693	0.133531	0.158317	0.268773	0.250943	0.231772	0.330049	0.314088	0.2238	0.224257	0.13028	0.204918	0.0742722	0.528362	0.136425	0.096833	0.0221052	0.0758507	0.112251	0.0279838	0.0410038	0.0701597	0.0347199	0.149915	0.00849419	0.0288663	0.150288	0.135013	0.0411567	0.0844543	0.215167	0.166206	0.0633667	0.015494	0.0321212	0.23156	0.0695906	0.0241092	0.613676	0.0289429	0.00710696	0.120525	0.628711	3.24366	0.351176	0.357413	0.0862807	0.205131	6.801667
1962	0	-13226.5	-13163.8	-62.6441	0.2459218	0.564035	0.274198	0.297808	0.186656	0.253904	0.274239	0.283342	0.256489	0.196177	0.567247	0.168674	0.163155	0.22115	0.360951	0.279967	0.410113	0.417984	0.336631	0.338474	0.170193	0.211185	0.11192	0.734386	0.118255	0.164983	0.0555433	0.167536	0.0441114	0.271793	0.217706	0.0529746	0.191347	0.270803	0.0918983	0.18275	0.0536087	0.0202528	0.0557755	0.224474	0.0728705	0.0336292	0.0569406	0.143043	0.0175552	0.432298	0.038032	0.0386084	0.427395	0.0461117	0.00192711	0.063761	0.492806	3.44151	0.358959	0.374608	0.0583799	0.208053	9.569173
1963	1	-13203.1	-13162.3	-40.7942	0.3025952	0.268762	0.167715	0.240788	0.126613	0.240597	0.184974	0.29053	0.144847	0.203088	0.399105	0.114467	0.150469	0.223872	0.266498	0.229337	0.320751	0.342162	0.205389	0.281266	0.160947	0.152791	0.123211	0.528362	0.183666	0.0614872	0.0734401	0.0833754	0.140424	0.0498514	0.0155988	0.112489	0.0922769	0.198937	0.0352729	0.129164	0.181221	0.135771	0.0524459	0.030684	0.205901	0.145893	0.0694677	0.0202734	0.032625	0.259065	0.0710217	0.0165251	0.584711	0.0360523	0.00550818	0.106515	0.600135	3.28784	0.344681	0.367072	0.0827301	0.205517	7.384181
1964	0	-13213.2	-13149.5	-63.7318	0.2754675	0.431001	0.207997	0.308256	0.188462	0.346418	0.214302	0.407604	0.205964	0.184216	0.453633	0.195881	0.165408	0.319818	0.431314	0.302168	0.48044	0.362022	0.297887	0.311098	0.139854	0.194019	0.207581	0.666095	0.056086	0.25246	0.11003	0.152521	0.105883	0.214835	0.317166	0.0601915	0.0945639	0.300258	0.103128	0.119325	0.0827113	0.0137534	0.164483	0.248785	0.11591	0.0148051	0.00201047	0.127594	0.0148976	0.461534	0.0355713	0.0454073	0.383291	0.0592983	0.0035167	0.0856036	0.552209	3.35867	0.361959	0.368649	0.0554354	0.213957	9.67794
1965	1	-13205	-13160.8	-44.1992	0.3067639	0.291061	0.189315	0.212067	0.181078	0.22894	0.186914	0.285147	0.220611	0.162045	0.439019	0.155766	0.190275	0.292601	0.255666	0.247462	0.327221	0.26635	0.243449	0.270058	0.0890641	0.163389	0.108624	0.593317	0.227151	0.0795816	0.0275423	0.101401	0.089337	0.0245449	0.0560086	0.11618	0.0889529	0.158072	0.0357794	0.0457717	0.199381	0.124567	0.100946	0.0477112	0.213545	0.207561	0.0842682	0.0969408	0.0286743	0.270243	0.0634831	0.0320582	0.573496	0.0320452	0.00586001	0.109766	0.606989	3.27738	0.351353	0.363162	0.0745014	0.210983	7.72468
