Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
410	-14515.6	-14536.1	20.5034	0.121064	0.103329	0.135582	0.0988766	0.0913299	0.069077	0.128196	0.0933932	0.0674642	0.168473	0.0653104	0.0830291	0.111139	0.0928147	0.100229	0.146081	0.134967	0.096755	0.142268	0.0721729	0.0805925	0.114412	0.130973	0.0353403	0.0405039	0.0215743	0.0253884	0.0368251	0.0267988	0.00975578	0.0335164	0.00931698	0.0551943	0.0322861	0.020969	0.0788416	0.0473334	0.0132366	0.0158627	0.034924	0.0318027	0.0210619	0.0584344	0.236544	0.269546	0.0486481	0.0303948	0.403582	0.011285	0.231364	0.224293	0.158858	0.385485	3.096495
420	-14513.4	-14534.8	21.482	0.10035	0.0986756	0.0953621	0.103893	0.0974031	0.0713701	0.112403	0.0591562	0.0848718	0.162258	0.0653926	0.0979215	0.123748	0.0986232	0.0959809	0.100053	0.124341	0.0970281	0.117071	0.073081	0.093035	0.0792678	0.159291	0.0494247	0.0444028	0.0227396	0.0307475	0.0402091	0.0311484	0.0133438	0.0511293	0.0162765	0.0408814	0.0251648	0.021039	0.0810907	0.0382604	0.0425825	0.0157406	0.0385756	0.0225348	0.021822	0.0409429	0.228918	0.30652	0.0470797	0.0186997	0.39057	0.00821259	0.230488	0.220422	0.158257	0.390833	2.998633
430	-14505.3	-14527	21.7038	0.118547	0.0886589	0.102257	0.106711	0.110426	0.0725739	0.104001	0.0732437	0.0812721	0.172901	0.070249	0.0938079	0.102492	0.0923749	0.142831	0.132651	0.106195	0.124629	0.130969	0.0658367	0.0853918	0.0776139	0.160289	0.0420575	0.0357382	0.0127143	0.00963933	0.0387381	0.0272779	0.0141811	0.042093	0.0157127	0.0264493	0.0146691	0.0299062	0.082756	0.044643	0.0216821	0.0169054	0.0289279	0.0176693	0.0120795	0.0266964	0.23479	0.281588	0.0533275	0.0191793	0.400588	0.0105276	0.23314	0.216805	0.163888	0.386167	2.976457
440	-14508.8	-14530.6	21.8303	0.094406	0.0937381	0.118514	0.102293	0.0880402	0.0722445	0.105075	0.0958892	0.0681873	0.156506	0.0711828	0.0701622	0.0913013	0.110874	0.109925	0.122003	0.133106	0.109793	0.119339	0.080175	0.0856596	0.0959176	0.150412	0.052638	0.0468126	0.023403	0.015459	0.0436805	0.0238032	0.011606	0.0433804	0.0122642	0.0306535	0.0233794	0.0135731	0.0865242	0.0326581	0.0223016	0.0387298	0.025228	0.023557	0.0209466	0.0284602	0.229644	0.265904	0.0607666	0.032362	0.402654	0.00866952	0.231469	0.215251	0.169881	0.3834	2.963804
450	-14501.2	-14521.9	20.7199	0.13801	0.0931782	0.0874905	0.115853	0.108401	0.0788491	0.115706	0.0727976	0.0784041	0.179214	0.076753	0.0613832	0.0999679	0.110422	0.104212	0.111514	0.127883	0.123566	0.118995	0.075657	0.0949078	0.0894834	0.175432	0.0371243	0.0443972	0.0314494	0.0226804	0.0415121	0.0354742	0.021278	0.0416417	0.0121944	0.0407536	0.0239227	0.0205708	0.0707744	0.038048	0.0259079	0.0175904	0.0427495	0.0186875	0.0200988	0.029911	0.2278	0.263768	0.0602785	0.0338516	0.39942	0.0148815	0.243944	0.226852	0.166306	0.362898	3.074846
460	-14499.1	-14520.7	21.6695	0.119809	0.092701	0.0964742	0.107506	0.102645	0.0673959	0.115706	0.0749558	0.0896994	0.156384	0.0740626	0.072116	0.0806499	0.0938476	0.112181	0.120036	0.127883	0.11078	0.144075	0.0824897	0.0799161	0.0734671	0.139584	0.0495105	0.0448034	0.0237633	0.0208696	0.0385355	0.0334286	0.031425	0.0313161	0.0181229	0.0387794	0.016423	0.0211866	0.0747903	0.0462111	0.0195761	0.0175904	0.0390297	0.0199081	0.0230686	0.0371838	0.216856	0.298619	0.0491966	0.0335181	0.393016	0.00879449	0.255473	0.223709	0.148025	0.372793	2.979886
470	-14502	-14524.2	22.2095	0.116479	0.0954555	0.109189	0.0939797	0.106313	0.0706947	0.133315	0.0693784	0.0850368	0.139879	0.066879	0.0871744	0.0767898	0.0858655	0.0997326	0.111764	0.139159	0.0997938	0.138378	0.0770082	0.0730044	0.0870861	0.162906	0.0307482	0.0290793	0.0346695	0.0138695	0.0498239	0.0143987	0.0212968	0.0309691	0.0174829	0.0280629	0.0205522	0.0339652	0.0842261	0.0558707	0.020703	0.0139485	0.0313699	0.0192282	0.00786994	0.0424869	0.213275	0.295236	0.0524756	0.0342216	0.391105	0.0136858	0.252081	0.220631	0.145988	0.3813	2.925884
480	-14501.9	-14522.7	20.7945	0.114339	0.0892108	0.0874335	0.092252	0.101178	0.0653869	0.110483	0.0671603	0.0882881	0.207439	0.0878174	0.0814064	0.0908708	0.087799	0.107972	0.121587	0.139059	0.10786	0.136082	0.065411	0.0964153	0.0936422	0.158316	0.0420568	0.031704	0.0354291	0.0139798	0.0536404	0.0315013	0.0289872	0.0534948	0.0136855	0.0351666	0.0206368	0.0283651	0.0711429	0.0641434	0.0214819	0.0101497	0.0334731	0.0245821	0.00573373	0.0506231	0.228091	0.270875	0.0509994	0.0248386	0.409896	0.0152998	0.247819	0.228235	0.151019	0.372927	3.067387
490	-14507	-14528.7	21.7466	0.133498	0.0941854	0.106967	0.0769925	0.123573	0.0702523	0.124162	0.0809044	0.0791532	0.170743	0.0713117	0.0738829	0.0937488	0.0814592	0.108331	0.0985217	0.114935	0.120405	0.118152	0.0885332	0.0679836	0.0811143	0.160175	0.0260043	0.0499867	0.0367394	0.0116209	0.0444062	0.0205627	0.0229842	0.0323071	0.0150673	0.0320643	0.0296963	0.0205901	0.0650823	0.0438374	0.0224421	0.0297438	0.0393645	0.0475985	0.0136073	0.0294832	0.219578	0.274456	0.0526334	0.0240806	0.415316	0.0139366	0.24647	0.226992	0.15564	0.370897	2.972173
500	-14506.6	-14528.1	21.4915	0.13628	0.103556	0.0956626	0.101384	0.114757	0.0783033	0.109462	0.0787004	0.0789506	0.158811	0.0613402	0.0624059	0.0912446	0.085869	0.101999	0.124022	0.126338	0.109612	0.125129	0.0714454	0.0841642	0.0845547	0.169513	0.0356901	0.0506522	0.0339304	0.0153259	0.0351834	0.0245481	0.0165804	0.0482985	0.018101	0.0278392	0.0125375	0.0217569	0.063631	0.0689662	0.0126166	0.0158296	0.056924	0.0377939	0.0131515	0.0348202	0.214963	0.268502	0.0587121	0.0352231	0.406306	0.0162929	0.246119	0.227683	0.156114	0.370083	2.997681
510	-14500.9	-14521.2	20.2687	0.126941	0.0940637	0.106898	0.0987875	0.102224	0.0731784	0.123726	0.0732926	0.0808973	0.189443	0.0584965	0.0680152	0.0858982	0.0955965	0.116678	0.149064	0.142072	0.0959615	0.127838	0.0927547	0.0909126	0.0810637	0.174465	0.0445502	0.0361856	0.0248646	0.0109002	0.0531151	0.0288429	0.0238333	0.0580919	0.0220245	0.0392037	0.0174289	0.0251853	0.0631725	0.0614965	0.0264563	0.0127344	0.0404286	0.0236374	0.0201051	0.039437	0.219923	0.263735	0.0600668	0.023925	0.415681	0.0166689	0.240666	0.225317	0.161461	0.372555	3.119962
520	-14494.2	-14515.7	21.5447	0.1068	0.103152	0.104484	0.100635	0.111214	0.0688953	0.124064	0.0766293	0.0855558	0.16465	0.0728681	0.0715294	0.0931263	0.10588	0.105487	0.134173	0.130307	0.10273	0.129866	0.0877703	0.0751689	0.0665006	0.150485	0.0285747	0.0296785	0.0300703	0.011297	0.0433196	0.0249548	0.0149487	0.0474919	0.0136718	0.0345898	0.0215713	0.0250883	0.097267	0.0346538	0.0271068	0.0172249	0.0491883	0.0233384	0.013427	0.0329247	0.220666	0.264627	0.060766	0.0240059	0.417087	0.0128482	0.240011	0.224704	0.161022	0.374263	2.99236
530	-14504.9	-14526.1	21.1854	0.117075	0.0881702	0.0875459	0.0932098	0.0989395	0.0797195	0.11987	0.0680007	0.0828403	0.167096	0.0728681	0.0867699	0.0946404	0.0954266	0.0962246	0.115743	0.138359	0.0967416	0.104708	0.0799325	0.0886742	0.0817791	0.173578	0.039141	0.0306347	0.0363949	0.0104746	0.0278485	0.0339218	0.0369163	0.0527051	0.0207177	0.0506125	0.025864	0.0382932	0.095047	0.0473278	0.0114708	0.0248641	0.0421726	0.0267871	0.00676274	0.0424228	0.219604	0.263352	0.0580361	0.0345455	0.415078	0.00938413	0.240011	0.224704	0.161022	0.374263	3.028292
540	-14500.7	-14522.1	21.4174	0.128274	0.0995249	0.112362	0.09518	0.0856789	0.0669573	0.106691	0.0842121	0.0928689	0.187528	0.0706574	0.0760905	0.0946404	0.10705	0.100199	0.118881	0.139897	0.107444	0.110679	0.0799325	0.0858834	0.0858268	0.130753	0.0553355	0.0393763	0.0294199	0.0171938	0.0531302	0.01718	0.0319137	0.0487043	0.0140533	0.035623	0.0219929	0.0142145	0.0768548	0.0499889	0.0145362	0.0232427	0.0290703	0.0242319	0.00309747	0.0387262	0.225302	0.262249	0.057793	0.0344008	0.41334	0.00691543	0.241086	0.224386	0.160794	0.373734	3.005095
550	-14505.1	-14527.2	22.0936	0.111503	0.0995733	0.106241	0.0923299	0.103879	0.0616521	0.120712	0.0807978	0.0736114	0.155161	0.0588546	0.087596	0.0838983	0.10119	0.108759	0.11929	0.118317	0.105648	0.132782	0.0756897	0.0948896	0.0950018	0.151701	0.0335944	0.0489558	0.0253334	0.0142055	0.0354343	0.0223979	0.017096	0.0360814	0.0176468	0.0360197	0.0146951	0.0141768	0.0837446	0.0502918	0.0342702	0.0145503	0.0306846	0.0309192	0.00731136	0.0309863	0.218794	0.275201	0.0569263	0.0326977	0.4014	0.0149819	0.245678	0.232568	0.163269	0.358485	2.937474
560	-14509.3	-14529.3	19.984	0.121882	0.105689	0.112143	0.0724565	0.0994376	0.0902978	0.114102	0.0888823	0.0904064	0.185327	0.0750556	0.088474	0.115036	0.0774257	0.118598	0.126889	0.120614	0.0994586	0.132782	0.0871558	0.087715	0.0787845	0.176764	0.0411772	0.0439443	0.0277883	0.0165538	0.0416617	0.0110752	0.0123215	0.0582691	0.0212361	0.0366722	0.016112	0.0258379	0.102018	0.0585085	0.0354465	0.0125822	0.0327632	0.0344679	0.00619966	0.0484264	0.220167	0.276928	0.0584699	0.0247817	0.40392	0.0157336	0.226699	0.240114	0.163072	0.370115	3.148436
570	-14505.2	-14525.2	20.0296	0.142002	0.120268	0.103674	0.086099	0.11114	0.0677881	0.123375	0.0773046	0.104298	0.175779	0.0597909	0.0762273	0.0882771	0.100307	0.123249	0.146994	0.140162	0.116095	0.14302	0.0772643	0.0854864	0.0712949	0.150221	0.0517419	0.0456053	0.0277883	0.0183685	0.0337634	0.0168414	0.0240298	0.0389677	0.0216408	0.0404533	0.0251659	0.0249885	0.0782776	0.0404653	0.0247696	0.0253826	0.0331403	0.0401659	0.0113892	0.0308178	0.225864	0.272124	0.0618593	0.0277797	0.396912	0.0154607	0.226582	0.242019	0.152532	0.378867	3.143878
580	-14505.6	-14526.8	21.2039	0.118934	0.0945076	0.0920748	0.0909279	0.084617	0.0588105	0.144009	0.08892	0.0732817	0.170329	0.0794243	0.0880689	0.0901621	0.0932197	0.0978699	0.119969	0.136693	0.114389	0.126698	0.0707596	0.0821229	0.0840852	0.160191	0.0329984	0.0377789	0.0338615	0.0180894	0.0563885	0.0118683	0.0312474	0.0388516	0.0233135	0.0462859	0.0276247	0.016324	0.0881555	0.043818	0.0286279	0.0272616	0.0286422	0.0262626	0.0147839	0.0341997	0.2267	0.273131	0.0620883	0.0193718	0.398381	0.0203276	0.236525	0.236896	0.165242	0.361337	3.026447
590	-14508.1	-14529.3	21.2698	0.0920263	0.100575	0.120221	0.0891667	0.0953032	0.0679261	0.116619	0.069089	0.092621	0.200794	0.0678234	0.0778516	0.0893356	0.105603	0.101829	0.126802	0.130794	0.103739	0.125898	0.0806153	0.0709443	0.0995466	0.174624	0.0257783	0.041509	0.0410999	0.0190268	0.0477572	0.0266746	0.00761789	0.0418061	0.0123212	0.0324101	0.0181254	0.0226545	0.0850205	0.0502132	0.0191568	0.0242726	0.0222115	0.0266093	0.00281497	0.05303	0.225766	0.272006	0.0618325	0.0348517	0.396741	0.00880306	0.23964	0.218002	0.154147	0.388211	3.019858
600	-14497	-14518.4	21.3265	0.126173	0.100029	0.103276	0.0900891	0.0937265	0.0794472	0.124318	0.0742906	0.082953	0.148718	0.0681478	0.069766	0.110511	0.100293	0.112289	0.138142	0.113683	0.112892	0.12748	0.0739252	0.0947435	0.0902738	0.140291	0.0465089	0.0350297	0.0334455	0.00899778	0.0477273	0.0201522	0.0223084	0.0362306	0.0178311	0.0365961	0.0174003	0.0223951	0.100394	0.0398372	0.0218171	0.0265289	0.0270938	0.0260768	0.00768597	0.0446679	0.202432	0.281684	0.0566764	0.0307834	0.410857	0.0175672	0.249176	0.226677	0.160281	0.363865	3.014181
610	-14506.4	-14526.8	20.3828	0.161813	0.0806082	0.0949491	0.118529	0.0967171	0.0665161	0.134215	0.0739122	0.0921974	0.173472	0.0750904	0.0729688	0.100592	0.102564	0.111051	0.146611	0.118333	0.128207	0.13203	0.0785362	0.0828939	0.0704771	0.181007	0.0406049	0.0330932	0.0184554	0.00659116	0.0446333	0.0201522	0.0261265	0.0430758	0.0211842	0.0325545	0.0193404	0.0325466	0.0916294	0.041291	0.0117832	0.0132353	0.0365824	0.0271519	0.0168519	0.0383767	0.209624	0.291693	0.0609051	0.0207234	0.408358	0.00869661	0.248376	0.218377	0.154413	0.378834	3.10855
620	-14502.7	-14524.2	21.5473	0.106904	0.0832242	0.104199	0.103726	0.0896683	0.0833561	0.134203	0.0703952	0.102071	0.186609	0.069266	0.067769	0.0919596	0.10256	0.0981479	0.140685	0.115764	0.114817	0.129549	0.0623366	0.0884334	0.104228	0.146057	0.0380698	0.0333301	0.0320816	0.0123421	0.0326934	0.0166086	0.0148309	0.0356801	0.0170967	0.026206	0.0206836	0.0307888	0.087389	0.042488	0.0261211	0.00374881	0.0241876	0.0237613	0.0291611	0.0489071	0.231037	0.283684	0.0587011	0.0201544	0.397146	0.00927773	0.23269	0.226212	0.156686	0.384411	2.992104
630	-14501.7	-14523.2	21.4842	0.115263	0.090898	0.117709	0.100333	0.0881948	0.0808526	0.117165	0.0696642	0.0850209	0.142106	0.079529	0.0711367	0.101907	0.100022	0.103009	0.119232	0.126715	0.101003	0.134595	0.0644114	0.0737078	0.108723	0.160347	0.0320893	0.0457424	0.0273375	0.00705284	0.0486031	0.0171419	0.0190972	0.0295734	0.0156743	0.0455242	0.0295006	0.0306372	0.0854333	0.033156	0.0207387	0.0101724	0.0415199	0.0286647	0.0244565	0.054752	0.228792	0.280928	0.0581308	0.022918	0.393288	0.0159433	0.238781	0.218104	0.155726	0.38739	2.998412
640	-14501	-14523.4	22.468	0.11797	0.0941508	0.0916708	0.100333	0.0994885	0.0716735	0.113761	0.0613148	0.0838977	0.167673	0.0706514	0.069016	0.0902657	0.0804158	0.0902605	0.12381	0.139518	0.115427	0.130723	0.0724282	0.082518	0.09278	0.150944	0.0321094	0.0340108	0.0119691	0.0146378	0.0418524	0.0111911	0.0120654	0.0267797	0.0160516	0.052336	0.0250132	0.0314887	0.0797083	0.0429653	0.0303537	0.0123055	0.0268206	0.0253846	0.015187	0.047108	0.230275	0.282748	0.0501865	0.0214079	0.399335	0.0160466	0.236152	0.22216	0.158561	0.383126	2.900029
650	-14513.7	-14533.9	20.1735	0.145449	0.120356	0.109365	0.106867	0.111248	0.0663583	0.0975582	0.0798731	0.0974742	0.192842	0.0849815	0.0813133	0.105633	0.132407	0.0985362	0.147961	0.138811	0.109872	0.125047	0.0824678	0.0726155	0.09278	0.13101	0.0248974	0.0317369	0.0349012	0.0163053	0.0298654	0.0125012	0.0274302	0.0483703	0.0128066	0.030358	0.0286212	0.0202714	0.0772835	0.0511421	0.024741	0.0232053	0.0384659	0.0212095	0.0132932	0.0312516	0.228783	0.280917	0.052213	0.0212692	0.396748	0.02007	0.234508	0.236363	0.142183	0.386946	3.129483
660	-14508.4	-14527.4	19.0464	0.153381	0.113003	0.122881	0.118732	0.120602	0.0848665	0.127195	0.0681764	0.0714734	0.198993	0.0897609	0.0708258	0.104509	0.0851628	0.116137	0.122185	0.129468	0.116853	0.124383	0.085279	0.0782032	0.0997535	0.20709	0.0394532	0.0422593	0.0230744	0.0111373	0.0414111	0.0210239	0.00642578	0.0472437	0.0236599	0.04465	0.0203847	0.0291076	0.0856711	0.0496177	0.0088583	0.0156144	0.0306296	0.0250403	0.0148034	0.0532139	0.230131	0.283087	0.0525206	0.0213945	0.399085	0.0137818	0.23416	0.243601	0.146232	0.376008	3.242194
670	-14510.8	-14530	19.1704	0.125447	0.114266	0.0932249	0.107511	0.107331	0.0734784	0.134818	0.0885672	0.0871626	0.218527	0.0753746	0.0826052	0.0824243	0.115092	0.122626	0.120046	0.14674	0.119033	0.119355	0.0727951	0.0837625	0.101361	0.182835	0.0462837	0.0509578	0.0281176	0.0160162	0.0687202	0.0322746	0.0213393	0.049254	0.0163538	0.0314837	0.0154663	0.0157045	0.0693101	0.0357922	0.0229864	0.0188392	0.0347013	0.0223637	0.0216797	0.0377655	0.222395	0.288035	0.0547083	0.0238549	0.39717	0.0138368	0.233044	0.254641	0.152859	0.359456	3.229793
680	-14508.4	-14528.3	19.9161	0.126277	0.106919	0.11077	0.0828369	0.117487	0.0694076	0.123828	0.0909382	0.0821815	0.16324	0.0723155	0.0783029	0.0881781	0.10244	0.106819	0.136782	0.127935	0.132973	0.117557	0.0958495	0.0990713	0.0734439	0.152469	0.0317316	0.0359424	0.0378982	0.0107215	0.046351	0.0250535	0.0363416	0.0746029	0.0205607	0.0400562	0.0272007	0.0342927	0.0762352	0.0448004	0.0185602	0.0121827	0.0371911	0.0358839	0.0106974	0.040897	0.218753	0.287172	0.0642188	0.0255788	0.390667	0.0136103	0.240064	0.245779	0.139831	0.374326	3.155223
690	-14493.2	-14514.7	21.4699	0.127539	0.0956803	0.100374	0.105458	0.106166	0.0674258	0.119559	0.0800522	0.0921022	0.17419	0.0660564	0.0783029	0.0907436	0.107374	0.114718	0.132201	0.102488	0.101501	0.116245	0.0716834	0.0915346	0.0780147	0.137011	0.040128	0.0363571	0.0272401	0.0134622	0.042768	0.0276029	0.024536	0.0389075	0.0179203	0.0383068	0.021686	0.0370297	0.0725208	0.0494519	0.0238118	0.0186713	0.030003	0.0291896	0.0152168	0.0386146	0.216914	0.288516	0.0591848	0.018564	0.399639	0.0171826	0.230936	0.231105	0.161025	0.376934	2.999846
700	-14501.4	-14521.2	19.8234	0.134146	0.0956201	0.0893992	0.101583	0.118923	0.0827157	0.109235	0.0791407	0.0894528	0.180654	0.100664	0.0821527	0.0811636	0.108744	0.121126	0.14801	0.115349	0.110487	0.124309	0.0733401	0.103238	0.102192	0.153111	0.040024	0.0336265	0.038583	0.0156485	0.042768	0.0266264	0.0213338	0.0373812	0.0183528	0.0388395	0.0283801	0.0238846	0.0895919	0.0434329	0.0220017	0.0250798	0.0301774	0.0361528	0.0205239	0.0273247	0.212148	0.283054	0.0578842	0.027823	0.406659	0.0124312	0.233737	0.233908	0.150849	0.381506	3.16449
710	-14502.5	-14523.8	21.278	0.131627	0.0998192	0.104865	0.0882022	0.111206	0.0791258	0.12214	0.0724267	0.092856	0.162708	0.0721802	0.0734172	0.077967	0.0988552	0.0931679	0.131945	0.140417	0.0997896	0.0983584	0.0878208	0.0799931	0.0850665	0.157934	0.0234818	0.0336839	0.036547	0.00749938	0.0525495	0.0352931	0.040645	0.0354133	0.0224242	0.0365306	0.0125456	0.0282436	0.0770608	0.0563211	0.0154971	0.0239878	0.0420725	0.0188933	0.0175222	0.0409354	0.214254	0.285864	0.0561266	0.020505	0.410696	0.0125546	0.245594	0.226552	0.149574	0.378281	3.019034
720	-14495.1	-14515.9	20.8628	0.117632	0.11915	0.116743	0.0958911	0.0899594	0.0810496	0.126717	0.0620461	0.089248	0.161939	0.0725635	0.0739295	0.0956137	0.0944462	0.106851	0.12401	0.125861	0.114679	0.117273	0.0713488	0.0788875	0.091668	0.182815	0.0440133	0.0526829	0.0310967	0.0136644	0.043514	0.0217186	0.0146892	0.0359543	0.0162216	0.041576	0.0220037	0.0261309	0.082051	0.0350702	0.0132942	0.0140836	0.0299339	0.0291654	0.0202173	0.0631518	0.222062	0.280994	0.0554554	0.0212523	0.409992	0.010244	0.241677	0.235998	0.150075	0.372249	3.060555
730	-14501.2	-14521.3	20.1311	0.120341	0.0999897	0.103689	0.0926778	0.10102	0.0762384	0.135711	0.082128	0.0753323	0.187119	0.0667808	0.0742192	0.116605	0.0868363	0.104032	0.14408	0.125861	0.120664	0.114885	0.08177	0.0793798	0.0887867	0.167228	0.034645	0.0529065	0.0240069	0.0309735	0.0535155	0.0293108	0.0241682	0.0504994	0.0298888	0.0415732	0.0233997	0.024092	0.0800901	0.0501362	0.0169436	0.0121656	0.0361502	0.030721	0.015241	0.027923	0.218327	0.276404	0.061104	0.0300307	0.40381	0.0103243	0.240163	0.234519	0.155402	0.369916	3.133724
740	-14500.1	-14520.8	20.7147	0.114781	0.104914	0.101065	0.105604	0.0887972	0.0673183	0.120663	0.082648	0.0925096	0.169628	0.0799241	0.0674892	0.10404	0.0858901	0.123052	0.146394	0.126074	0.133645	0.130018	0.0801938	0.0686949	0.0811052	0.183531	0.0231876	0.0455125	0.0201899	0.0195743	0.0354832	0.0268751	0.0199959	0.0457092	0.018204	0.0432066	0.0162873	0.030237	0.0960631	0.0412759	0.0174615	0.0172118	0.0270394	0.0259576	0.0183684	0.0295405	0.215008	0.276774	0.065802	0.0280369	0.404351	0.0100284	0.239614	0.233984	0.157331	0.369071	3.075361
750	-14497.4	-14518.5	21.1095	0.108869	0.10194	0.105164	0.090473	0.091327	0.0839422	0.131768	0.075557	0.0842744	0.196776	0.0857946	0.0724064	0.0958836	0.0931223	0.10968	0.138375	0.134693	0.0996218	0.103391	0.083713	0.106197	0.0843157	0.149787	0.0329822	0.0408352	0.0198113	0.0103306	0.041537	0.0177104	0.027848	0.0447872	0.0189211	0.0264683	0.0290263	0.0197064	0.0788565	0.0415813	0.0203132	0.0202194	0.0367794	0.0298563	0.00865502	0.0425869	0.215559	0.277484	0.0659708	0.0281088	0.405388	0.0074894	0.238022	0.238812	0.156546	0.366619	3.035884
760	-14505.6	-14525.7	20.1495	0.123734	0.0840216	0.102227	0.107912	0.109475	0.0742923	0.0853526	0.0785061	0.0638372	0.182636	0.0878999	0.0858231	0.107117	0.103866	0.119851	0.149845	0.114992	0.115473	0.133432	0.064782	0.0955057	0.0909539	0.175379	0.036338	0.0369675	0.034637	0.00961836	0.0427214	0.0162859	0.0221366	0.0392926	0.0142329	0.0354423	0.0331586	0.0398231	0.080276	0.0550187	0.0260478	0.0194197	0.0333196	0.0237141	0.0287084	0.0478112	0.215669	0.277625	0.0529248	0.0337794	0.405594	0.0144079	0.243397	0.225507	0.156199	0.374897	3.131883
770	-14498.9	-14519.8	20.8583	0.143406	0.0975702	0.0970136	0.107912	0.108503	0.0892267	0.109396	0.0785061	0.0951845	0.175568	0.0744829	0.0647249	0.0938786	0.098466	0.121786	0.117673	0.12316	0.114699	0.125051	0.0777178	0.105319	0.0661785	0.161548	0.0443361	0.0388258	0.0398063	0.0100947	0.0259928	0.0257697	0.0115037	0.0375781	0.00994868	0.0339745	0.0248058	0.0254456	0.0780631	0.0466613	0.0196675	0.0148276	0.0333196	0.0345181	0.0128615	0.0460359	0.216026	0.278085	0.0554524	0.0336599	0.406266	0.0105099	0.246402	0.226224	0.156696	0.370677	3.061005
780	-14504	-14524	19.9812	0.139797	0.0974499	0.0918871	0.103394	0.107672	0.0697095	0.139832	0.0657561	0.097149	0.177579	0.088046	0.0842134	0.0958523	0.0958467	0.096138	0.132514	0.158674	0.100869	0.130854	0.0794122	0.0878321	0.101254	0.16613	0.0333201	0.042075	0.0223688	0.0100678	0.0364521	0.0238355	0.0302033	0.0426255	0.0285494	0.0439028	0.0194929	0.0343464	0.067014	0.0500578	0.0317161	0.0132872	0.0226265	0.0214191	0.0164344	0.051059	0.219185	0.287579	0.0573457	0.0201638	0.396656	0.01907	0.248287	0.227955	0.150245	0.373513	3.148714
790	-14503.1	-14524.2	21.1377	0.110195	0.109858	0.11243	0.0861104	0.107672	0.0524101	0.111362	0.0718362	0.0892746	0.161407	0.0731914	0.0746599	0.0887334	0.108428	0.114671	0.148483	0.129942	0.102812	0.122171	0.0715539	0.082208	0.0918601	0.177593	0.0374767	0.0368163	0.0221613	0.00958591	0.0501266	0.0464872	0.0176452	0.0386043	0.0157981	0.0427327	0.0238382	0.032949	0.0737986	0.0498151	0.0167191	0.0138501	0.0229687	0.0223028	0.0184172	0.0421056	0.206579	0.283688	0.0601462	0.033402	0.399454	0.0167314	0.244151	0.240817	0.147742	0.36729	3.033062
800	-14494.6	-14514.7	20.0894	0.138581	0.0974989	0.0864004	0.112491	0.097707	0.0864758	0.126274	0.0716426	0.0879325	0.190251	0.0765982	0.0781576	0.0953942	0.109429	0.107436	0.121259	0.136851	0.113562	0.114091	0.0739022	0.0897325	0.0897886	0.170306	0.0291383	0.0431719	0.0341565	0.0133191	0.0398352	0.0352878	0.0184308	0.0390888	0.019379	0.0424433	0.0276865	0.0240539	0.0737986	0.0309436	0.0340155	0.0242046	0.0378866	0.0357321	0.0203888	0.0431746	0.208657	0.289294	0.0569571	0.0299659	0.403472	0.0116541	0.246126	0.233102	0.15367	0.367101	3.137897
810	-14499.6	-14520.1	20.4372	0.136128	0.110522	0.108373	0.0935074	0.0909253	0.0942802	0.133903	0.0859639	0.0808109	0.17422	0.0749913	0.0892966	0.102316	0.108064	0.0970507	0.130556	0.124795	0.10483	0.124895	0.0800502	0.100741	0.0834482	0.151565	0.0299112	0.0406061	0.0257722	0.00922452	0.0509156	0.0164407	0.017145	0.0553158	0.00862439	0.0303665	0.0108419	0.020955	0.0866975	0.0596505	0.0319926	0.0137698	0.0349525	0.0191294	0.0156619	0.0439043	0.203818	0.287423	0.0567962	0.0309634	0.409378	0.0116212	0.252044	0.231314	0.147924	0.368717	3.103111
