Iteration	Replicate_ID	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
1432	0	-14499.6	-14520.7	21.0771	0.155343	0.102991	0.0856171	0.0781603	0.093938	0.0747145	0.139769	0.0771558	0.0924698	0.163361	0.0719442	0.0744949	0.0993587	0.0920095	0.0883461	0.136406	0.137928	0.108089	0.116687	0.0686625	0.0831283	0.0903311	0.162319	0.0575143	0.0381395	0.0316115	0.0126871	0.0508004	0.0229391	0.0102968	0.0517951	0.0143852	0.0296745	0.0157884	0.0199014	0.0884291	0.0299963	0.0353112	0.0146805	0.0329418	0.0284071	0.0136239	0.0469739	0.227394	0.27704	0.0586794	0.0319074	0.393022	0.0119567	0.236065	0.22785	0.152683	0.383403	3.039121
1433	1	-14504.4	-14525.2	20.8097	0.119526	0.0872103	0.0820105	0.124407	0.0995298	0.0914018	0.149142	0.0761967	0.0814152	0.178756	0.0781295	0.081927	0.0870068	0.0943632	0.0985978	0.124436	0.11264	0.113714	0.135586	0.0746433	0.0706668	0.0794737	0.165445	0.0320885	0.0109276	0.0181168	0.0206203	0.0425602	0.0237455	0.028427	0.0404201	0.0382272	0.0319194	0.046252	0.0350486	0.0233841	0.0255146	0.0207737	0.0233985	0.0387309	0.036927	0.08191	0.0406465	0.227602	0.270971	0.0635357	0.0269253	0.403818	0.00714749	0.235464	0.238066	0.151111	0.375359	3.065863
1434	0	-14497.5	-14518.8	21.2983	0.129543	0.0977561	0.0913879	0.0801218	0.0966304	0.0626336	0.109004	0.067309	0.0768956	0.175522	0.0770137	0.0795442	0.100671	0.10071	0.105591	0.133415	0.157048	0.108089	0.112104	0.0625642	0.0808327	0.090255	0.157093	0.0486798	0.0522731	0.0275827	0.0193535	0.0345748	0.0242199	0.0199665	0.0590642	0.0254586	0.0296745	0.0193725	0.0201318	0.0796445	0.0421649	0.040322	0.0146805	0.0279481	0.0236333	0.0161415	0.0403841	0.207941	0.280636	0.066087	0.0234568	0.40616	0.0157188	0.240904	0.233869	0.154752	0.370475	3.017003
1435	1	-14503.2	-14524.5	21.3092	0.134884	0.0838793	0.100445	0.0878889	0.101058	0.069229	0.106398	0.0703592	0.0956332	0.183434	0.0765283	0.0870196	0.100799	0.104879	0.123724	0.133637	0.11264	0.100468	0.13331	0.0623696	0.0762952	0.0661435	0.146873	0.0320885	0.02352	0.00904428	0.0278422	0.0354291	0.0271654	0.0229347	0.0421318	0.0177885	0.0382544	0.0462651	0.0323195	0.0211559	0.0256757	0.0230669	0.015819	0.0425596	0.028494	0.103442	0.0430164	0.222532	0.280286	0.0611288	0.036065	0.394823	0.00516491	0.240062	0.238561	0.155129	0.366249	3.01591
1436	0	-14505.6	-14527.2	21.5775	0.113745	0.106102	0.0931553	0.0853433	0.0912404	0.0812698	0.127689	0.0796453	0.0831334	0.176081	0.0695381	0.0922272	0.0769955	0.109247	0.0955301	0.121321	0.132106	0.103393	0.117985	0.0760927	0.081711	0.0949997	0.151039	0.0308851	0.0421049	0.0221691	0.0177568	0.0464517	0.0187612	0.0157983	0.0401418	0.0220847	0.0434793	0.0442963	0.0205463	0.0838934	0.0319053	0.0176609	0.012712	0.0291148	0.032307	0.0142327	0.0431966	0.234371	0.267739	0.0532831	0.0212299	0.411144	0.0122328	0.232928	0.212503	0.167085	0.387484	2.989088
1437	1	-14504.3	-14524	19.7423	0.146304	0.109503	0.117551	0.0933283	0.098235	0.0865881	0.146685	0.0810672	0.0973558	0.168327	0.0722875	0.0843242	0.0954865	0.0991446	0.111492	0.133439	0.112551	0.10962	0.129063	0.0822895	0.0815002	0.0740491	0.169149	0.0199213	0.0278632	0.0259351	0.029124	0.0497859	0.0265633	0.0199294	0.0421318	0.0190669	0.034895	0.0457217	0.0486695	0.0260322	0.0189106	0.0156679	0.0123357	0.0480258	0.0439533	0.0754399	0.043294	0.2206	0.274797	0.0541807	0.0328397	0.413626	0.00395701	0.246582	0.227359	0.152974	0.373085	3.172606
1438	0	-14506.2	-14527.4	21.2035	0.12738	0.0923176	0.0836012	0.0887308	0.122322	0.0699388	0.1173	0.0788884	0.0810466	0.168714	0.0660923	0.0829832	0.099944	0.075222	0.110629	0.127538	0.132039	0.106167	0.133544	0.0714226	0.081711	0.0773781	0.170125	0.0493584	0.0633889	0.0272401	0.0109942	0.0407964	0.0282137	0.0157983	0.0484312	0.0134815	0.0348368	0.0280387	0.021822	0.109647	0.0415674	0.00911841	0.0077806	0.038307	0.0275197	0.0193887	0.0257199	0.226257	0.262698	0.0593176	0.0336117	0.403288	0.0148277	0.232884	0.228807	0.163487	0.374821	3.026485
1439	1	-14507.1	-14527.4	20.3424	0.135843	0.108514	0.0935152	0.0860761	0.0881813	0.0837218	0.114422	0.0637256	0.0887555	0.184169	0.0688994	0.0826276	0.126782	0.109123	0.119147	0.132845	0.106571	0.114887	0.102066	0.0714874	0.0941101	0.0843508	0.149116	0.0350436	0.0115093	0.0173149	0.0368376	0.0343285	0.0320507	0.0198955	0.0444293	0.0272231	0.0509506	0.0464705	0.0266223	0.0294936	0.0215352	0.0231471	0.0118467	0.0432652	0.0512541	0.097792	0.0426439	0.216203	0.276395	0.0495514	0.0297178	0.423311	0.00482251	0.245457	0.227487	0.151111	0.375946	3.112592
1440	0	-14505.1	-14527.6	22.5161	0.134881	0.0839336	0.106625	0.0996544	0.105735	0.0713433	0.109558	0.0609491	0.079629	0.166214	0.0750898	0.0627718	0.0755255	0.104789	0.101125	0.118294	0.127236	0.0917156	0.10643	0.0811409	0.089271	0.0828238	0.155635	0.0417513	0.0384395	0.0228896	0.00942768	0.039227	0.0139016	0.0183348	0.0463156	0.0114163	0.0370709	0.0116814	0.044687	0.0786137	0.028711	0.0178517	0.0193405	0.030261	0.0326126	0.0215328	0.0407809	0.215373	0.26088	0.0487269	0.0417355	0.423374	0.00991083	0.252214	0.212205	0.162229	0.373352	2.895218
1441	1	-14503.7	-14524.4	20.6865	0.143799	0.0934183	0.103486	0.0844938	0.0832614	0.0757183	0.138071	0.0626686	0.0859793	0.156556	0.0740083	0.0945941	0.0876015	0.103084	0.119147	0.114711	0.13758	0.0964157	0.112582	0.0690436	0.0879437	0.0809379	0.147583	0.0179014	0.020145	0.0231884	0.0372091	0.046513	0.040438	0.0234478	0.0594027	0.0228873	0.0499501	0.0427744	0.0354868	0.0324954	0.0196908	0.0138862	0.0222336	0.0418157	0.0344152	0.0964792	0.0451381	0.20449	0.292774	0.0548928	0.0315206	0.408099	0.00822435	0.244383	0.237812	0.152638	0.365166	3.078184
1442	0	-14508.2	-14528.7	20.4951	0.137887	0.114701	0.11532	0.111477	0.0947548	0.088172	0.110377	0.0622938	0.100121	0.198456	0.073744	0.0964743	0.0954803	0.118708	0.0959523	0.0956696	0.139553	0.123466	0.128378	0.0747167	0.0921356	0.0762789	0.151345	0.0325209	0.0394869	0.0231778	0.013095	0.0448594	0.0225406	0.0208399	0.0331917	0.0133846	0.0267023	0.0206681	0.0186599	0.100852	0.0336457	0.0251703	0.00876838	0.045727	0.0316047	0.0156538	0.031308	0.214928	0.281792	0.0617179	0.0304097	0.400139	0.0110136	0.239943	0.231461	0.154608	0.373988	3.09732
1443	1	-14495.5	-14516.8	21.3227	0.138004	0.0991933	0.102701	0.088079	0.10909	0.0658202	0.113167	0.0771246	0.0765864	0.186661	0.0806789	0.0940901	0.0882111	0.0903721	0.107223	0.132981	0.12436	0.102518	0.105712	0.0767892	0.0693883	0.0905733	0.135996	0.0246366	0.0106386	0.017744	0.0317218	0.0313779	0.0271817	0.0212549	0.0388472	0.0210163	0.0437372	0.0442385	0.0449422	0.024937	0.0224729	0.0180891	0.0222512	0.0389855	0.037466	0.0960177	0.0416839	0.198441	0.306053	0.0604548	0.030484	0.390983	0.0135839	0.252613	0.225649	0.140333	0.381404	3.01456
1444	0	-14513.7	-14534.6	20.9566	0.151998	0.0928564	0.110908	0.0834991	0.104356	0.0609911	0.14072	0.0772862	0.095126	0.140709	0.058723	0.086506	0.0781013	0.100305	0.111703	0.129563	0.151811	0.128661	0.108415	0.0998696	0.0773735	0.0839712	0.151593	0.0430005	0.047358	0.0218907	0.0121261	0.0495502	0.0167013	0.0107764	0.0431114	0.0198111	0.0404528	0.0274406	0.0308386	0.076022	0.0442703	0.0260983	0.0208598	0.0271787	0.0178458	0.0116291	0.0391665	0.20168	0.267414	0.0632704	0.0300549	0.423974	0.0136075	0.260424	0.2156	0.168592	0.355384	3.051172
1445	1	-14502.2	-14522.8	20.6025	0.140938	0.104187	0.119723	0.100492	0.0941211	0.0831031	0.119542	0.0650718	0.0930035	0.164898	0.0856167	0.0806126	0.0882111	0.0877898	0.112969	0.129262	0.143075	0.111545	0.117287	0.0642999	0.0971589	0.088412	0.151464	0.0188264	0.0155359	0.017744	0.0305393	0.0379239	0.0159469	0.0333575	0.0426244	0.0360845	0.0354162	0.0529922	0.0509372	0.0212182	0.0131152	0.0229735	0.0145402	0.0530596	0.0321138	0.0581924	0.0406603	0.210617	0.308281	0.0595362	0.0274078	0.379662	0.0144957	0.239357	0.23199	0.145478	0.383175	3.086583
1446	0	-14513.1	-14533.1	19.9764	0.143309	0.131481	0.107581	0.101969	0.117693	0.0774609	0.124869	0.0758422	0.0756773	0.187439	0.0716245	0.0675943	0.093633	0.0863247	0.0965242	0.121601	0.123409	0.097718	0.108415	0.0839681	0.0844583	0.099427	0.162449	0.0374785	0.0348089	0.0288367	0.0122311	0.0405549	0.0304921	0.0155457	0.0392213	0.0210571	0.0445874	0.0221004	0.0424339	0.0759597	0.0482133	0.0407987	0.0223509	0.0417942	0.03111	0.0213322	0.0578181	0.192581	0.270675	0.060416	0.0416754	0.430028	0.00462464	0.253049	0.245795	0.153723	0.347432	3.149193
1447	1	-14502.8	-14524.4	21.5435	0.137881	0.0949126	0.094478	0.107749	0.118779	0.0633877	0.118116	0.0809347	0.0950524	0.154521	0.068968	0.0709817	0.102427	0.0776245	0.114354	0.143668	0.118896	0.111557	0.115189	0.0659194	0.0846865	0.0708778	0.168276	0.0195964	0.0218879	0.012763	0.040782	0.0279374	0.014163	0.0307333	0.0401028	0.0259428	0.0372198	0.0430157	0.0354506	0.0170993	0.0103221	0.0280714	0.0158263	0.0407181	0.0375177	0.0698274	0.0442666	0.214461	0.273936	0.0680801	0.0259928	0.403592	0.0139387	0.244435	0.220576	0.154625	0.380364	2.992479
1448	0	-14505.1	-14526.2	21.1245	0.144276	0.092939	0.0921466	0.0889667	0.116809	0.0634531	0.116234	0.0880016	0.0814449	0.179115	0.0816949	0.0846571	0.086961	0.0899857	0.126243	0.124643	0.126273	0.0939795	0.115464	0.0861745	0.0846289	0.0983211	0.146991	0.0261755	0.0409968	0.0317393	0.0136884	0.0482576	0.0227578	0.0120645	0.0385276	0.017936	0.028388	0.0214203	0.0153772	0.0773368	0.0579151	0.0137628	0.0144664	0.0277948	0.0296916	0.0349707	0.0517185	0.206035	0.29486	0.0680161	0.0297948	0.396176	0.00511851	0.235027	0.232951	0.159773	0.372249	3.034388
1449	1	-14511.8	-14532.8	20.996	0.139669	0.0943855	0.0938744	0.088542	0.127531	0.0652174	0.105491	0.0586212	0.0661562	0.177936	0.0669494	0.0872611	0.0943598	0.102579	0.112658	0.146732	0.105104	0.0914558	0.109058	0.0690477	0.103437	0.0850151	0.167802	0.0196363	0.0180862	0.0132832	0.0270292	0.042054	0.0248385	0.0267555	0.0510246	0.043495	0.0480048	0.0435534	0.0450104	0.0325012	0.0143431	0.018602	0.0175259	0.0472481	0.0380777	0.0732314	0.0440488	0.219773	0.268364	0.0532857	0.0326307	0.413589	0.0123577	0.233788	0.219651	0.17515	0.37141	3.047234
1450	0	-14499.3	-14519.9	20.6017	0.126662	0.100477	0.120929	0.0763022	0.0968023	0.0670603	0.122357	0.0738555	0.0939058	0.169455	0.072579	0.0877674	0.10468	0.0878207	0.117384	0.122799	0.137807	0.108986	0.12039	0.0776515	0.0832863	0.0967254	0.178087	0.0314336	0.0500504	0.0288834	0.00997147	0.0451828	0.0303998	0.0145003	0.0280545	0.0216641	0.0392258	0.0164999	0.0204215	0.0921874	0.0537318	0.0206853	0.0164514	0.0277948	0.0280388	0.0183513	0.0493653	0.230605	0.275063	0.0572303	0.0283911	0.401282	0.00742907	0.237069	0.230368	0.17024	0.362323	3.086662
1451	1	-14499.3	-14520.1	20.7464	0.136707	0.0953919	0.102925	0.0998091	0.0962591	0.0731504	0.119042	0.0833138	0.0918975	0.184025	0.0611197	0.089067	0.0777271	0.099027	0.106554	0.105771	0.12949	0.109805	0.110749	0.0778871	0.0835668	0.103144	0.165799	0.0308837	0.0162518	0.0286696	0.0280602	0.0340676	0.0153867	0.0261812	0.0288504	0.0262351	0.0483613	0.048118	0.0445179	0.0299463	0.0171284	0.0190417	0.0196371	0.0433718	0.0383353	0.0865102	0.040415	0.213169	0.267677	0.0646268	0.0311981	0.415553	0.00777636	0.24016	0.234582	0.172389	0.352869	3.072197
1452	0	-14498.1	-14520	21.9303	0.11128	0.0948211	0.103894	0.0960432	0.109992	0.064906	0.105643	0.0776234	0.0770553	0.185312	0.0758656	0.0655252	0.0901161	0.105635	0.125857	0.127926	0.132017	0.104916	0.111401	0.0715717	0.0866526	0.0827963	0.145452	0.0337658	0.0381178	0.0276544	0.0150172	0.0338416	0.0240164	0.0252783	0.0387049	0.0198666	0.0278786	0.0129264	0.0246443	0.0790788	0.0542096	0.0171178	0.0122201	0.0352286	0.023702	0.0183513	0.0398838	0.233762	0.284862	0.0509812	0.0258282	0.396764	0.00780249	0.2445	0.216125	0.152642	0.386732	2.953806
1453	1	-14499	-14519.3	20.2486	0.128024	0.0952891	0.108078	0.107558	0.106497	0.0922662	0.134598	0.0872466	0.0918975	0.193381	0.0782582	0.0741176	0.0938252	0.0928601	0.0943545	0.110394	0.134642	0.118669	0.11524	0.075927	0.0978946	0.0916579	0.166959	0.0312202	0.0189494	0.0159959	0.0272903	0.0426991	0.0249451	0.0269834	0.0414489	0.027903	0.0365607	0.053917	0.0335524	0.0134724	0.0151643	0.0121094	0.0215942	0.0325547	0.0336952	0.0852385	0.0370431	0.214349	0.2636	0.0628612	0.022431	0.431235	0.00552377	0.241655	0.234651	0.169602	0.354092	3.12197
1454	0	-14511.4	-14531.8	20.3988	0.151134	0.0997238	0.123273	0.0825004	0.105318	0.0656107	0.100435	0.0828687	0.0917636	0.163281	0.091145	0.0745225	0.101004	0.121947	0.102601	0.142233	0.136261	0.0895009	0.114533	0.0667209	0.0895078	0.0882402	0.170889	0.0261003	0.0329677	0.0256159	0.0235919	0.0407783	0.0153291	0.01889	0.0558938	0.0201522	0.0303517	0.0197923	0.0236793	0.0719862	0.0500089	0.0360175	0.0318615	0.0323941	0.0346092	0.0153329	0.0465861	0.227401	0.281952	0.0550927	0.0211279	0.403181	0.0112459	0.238127	0.225191	0.163875	0.372808	3.106952
1455	1	-14497.7	-14518.2	20.5853	0.12605	0.0797363	0.101898	0.105171	0.109791	0.0795114	0.114885	0.0946124	0.0970908	0.174659	0.0782582	0.0864697	0.0953511	0.0959625	0.118975	0.119845	0.126315	0.105234	0.12003	0.0795104	0.0982894	0.0816725	0.188238	0.0261149	0.00933036	0.0128827	0.0262042	0.0346564	0.0130396	0.0270272	0.0414489	0.0300614	0.0499496	0.045403	0.0342143	0.0236555	0.0165992	0.0123839	0.0223267	0.0393367	0.0262557	0.0828119	0.0370493	0.209042	0.261125	0.0634583	0.0289291	0.431626	0.00581989	0.2453	0.224571	0.173081	0.357048	3.088308
1456	0	-14508.9	-14529.8	20.8572	0.104693	0.122856	0.12686	0.0924435	0.110631	0.0762602	0.109995	0.0917877	0.0799294	0.179148	0.072176	0.0790742	0.101047	0.106747	0.109851	0.123909	0.142236	0.112511	0.107941	0.0737551	0.0911028	0.0694962	0.146523	0.0395139	0.0287447	0.036733	0.0115155	0.0392768	0.0152109	0.0187303	0.0571798	0.0142293	0.0355245	0.0171029	0.0168212	0.081623	0.0502069	0.0267083	0.0228439	0.0363747	0.0220362	0.0170942	0.0426715	0.225081	0.26192	0.0480285	0.0367685	0.41294	0.0152612	0.231174	0.234673	0.167226	0.366926	3.061114
1457	1	-14503.8	-14524.4	20.5567	0.117945	0.094934	0.0962345	0.0992789	0.101689	0.0865296	0.129875	0.100029	0.0867227	0.169316	0.0800572	0.0852034	0.0939913	0.0941585	0.111049	0.126916	0.115018	0.0965858	0.114863	0.0795104	0.0784734	0.107799	0.196873	0.017046	0.0183507	0.0155365	0.0286253	0.042863	0.0121028	0.0377312	0.0525018	0.024191	0.0541381	0.046482	0.0226822	0.018512	0.0185313	0.0189983	0.0222826	0.0305851	0.0450382	0.0763182	0.0256002	0.217749	0.290343	0.0584796	0.0259996	0.399437	0.00799185	0.230989	0.238587	0.150293	0.38013	3.091168
1458	0	-14505.1	-14526	20.9086	0.102996	0.111172	0.104613	0.106892	0.0906536	0.075416	0.138817	0.0830863	0.0688894	0.176782	0.070643	0.0888055	0.102062	0.111348	0.106387	0.131498	0.138813	0.105076	0.102361	0.0847785	0.101872	0.0729642	0.1646	0.0394486	0.040446	0.0260851	0.014775	0.041858	0.010803	0.00851663	0.0445537	0.0215166	0.0371684	0.0228685	0.0264763	0.0898811	0.0391846	0.0253596	0.00704731	0.0326767	0.0293631	0.0233319	0.0340894	0.223975	0.264227	0.0477924	0.0388404	0.410911	0.0142548	0.240103	0.227483	0.158981	0.373434	3.055976
1459	1	-14504.7	-14526.6	21.8287	0.110137	0.0854604	0.105475	0.0992789	0.0962905	0.0958281	0.123584	0.0722439	0.0989312	0.191403	0.0747792	0.0664831	0.0837593	0.0960963	0.10277	0.109961	0.12447	0.0997454	0.127551	0.0785146	0.0964592	0.0832554	0.148741	0.0234236	0.0145111	0.0111676	0.0341118	0.039543	0.0195355	0.0141683	0.0451899	0.0323953	0.050609	0.0475184	0.0169291	0.0238491	0.00860856	0.0251938	0.0117767	0.0419287	0.0255401	0.0722899	0.0344518	0.234607	0.261252	0.0583257	0.029302	0.405752	0.0107608	0.235967	0.238516	0.157586	0.36793	2.96396
1460	0	-14494.2	-14515.2	20.9298	0.105049	0.0926094	0.0889689	0.0994424	0.109843	0.0759975	0.120542	0.0699199	0.0876287	0.177397	0.0681026	0.0748494	0.118111	0.113027	0.106387	0.127323	0.118824	0.114271	0.120183	0.0797114	0.0856502	0.0851656	0.146464	0.0374479	0.0355658	0.0395373	0.0174843	0.0511886	0.0208142	0.0280412	0.0414348	0.0163611	0.0293822	0.0314872	0.022287	0.0829169	0.0480759	0.0225886	0.0151493	0.0456234	0.0249995	0.0155446	0.0424528	0.214443	0.268797	0.0644935	0.0258057	0.416119	0.010341	0.23598	0.235221	0.169142	0.359657	3.05385
1461	1	-14498.6	-14520.4	21.8499	0.11101	0.100791	0.101364	0.100386	0.0936029	0.0878143	0.109465	0.0725043	0.0738878	0.169678	0.0771024	0.0849545	0.0957195	0.108586	0.0894935	0.112393	0.132565	0.112749	0.11257	0.0741465	0.0915486	0.0745377	0.176043	0.0212056	0.00483261	0.0202227	0.0350255	0.0431339	0.0230807	0.0218857	0.0245322	0.0300648	0.0408811	0.0342438	0.0335918	0.022499	0.00881199	0.0369249	0.010448	0.0319616	0.0346022	0.0772391	0.0437484	0.229906	0.277006	0.0576952	0.0302845	0.393046	0.0120627	0.23242	0.219156	0.157783	0.390641	2.961848
1462	0	-14497.6	-14519	21.3838	0.0979802	0.117935	0.108824	0.106485	0.0905582	0.0771818	0.105707	0.069386	0.0855101	0.188857	0.0682003	0.0636189	0.104905	0.0869598	0.100574	0.118877	0.118824	0.102228	0.116503	0.0826238	0.0989957	0.0880808	0.15259	0.0249743	0.0432176	0.0333216	0.0137091	0.041028	0.0134091	0.0237967	0.0417959	0.0113356	0.0388891	0.0261857	0.030367	0.0819371	0.0480759	0.0394063	0.0183131	0.0367165	0.0227931	0.0196714	0.0481066	0.230283	0.262708	0.0543976	0.0291257	0.410329	0.0131572	0.246573	0.219872	0.163877	0.369679	3.008453
1463	1	-14504	-14524.7	20.7225	0.111794	0.102441	0.0959505	0.108676	0.118107	0.0655181	0.146481	0.094515	0.0702949	0.158092	0.0755001	0.0719034	0.0963947	0.101061	0.0940982	0.124316	0.127682	0.115086	0.132153	0.0736496	0.0987739	0.0743898	0.165171	0.0189497	0.0150585	0.0202227	0.0456266	0.0480834	0.0283835	0.0221071	0.0536046	0.0263184	0.0414011	0.0402332	0.0256533	0.0268919	0.0107779	0.0269719	0.00639349	0.0508927	0.0346022	0.0722835	0.03808	0.221462	0.27522	0.0571959	0.0247045	0.406264	0.0151536	0.237709	0.238443	0.160659	0.363189	3.074582
1464	0	-14503.7	-14524.3	20.6446	0.106648	0.0939398	0.108824	0.100891	0.0905582	0.0789359	0.102515	0.0863083	0.0893468	0.205846	0.0676076	0.0776723	0.101824	0.0975675	0.0923097	0.132388	0.136615	0.111661	0.126941	0.0693012	0.0796009	0.0757877	0.16575	0.0339434	0.0317647	0.023173	0.0166476	0.0531182	0.0215727	0.00916031	0.0388977	0.0148946	0.0470165	0.0277443	0.0202923	0.116146	0.0555622	0.0203117	0.0186193	0.0330574	0.0321759	0.0194761	0.049964	0.218746	0.274967	0.0574884	0.0222896	0.417063	0.00944584	0.231766	0.227749	0.168637	0.371849	3.082377
1465	1	-14505.5	-14526.5	21.0185	0.126307	0.101257	0.103038	0.0873999	0.102918	0.0795424	0.126943	0.0761985	0.0732564	0.183426	0.0784998	0.0756669	0.0885308	0.0866985	0.104835	0.112904	0.124037	0.0983603	0.124678	0.0580464	0.0842709	0.0835686	0.194937	0.0222458	0.00766019	0.0138874	0.0378723	0.0515517	0.0197909	0.0237397	0.0598027	0.0403433	0.0408991	0.0365909	0.0308222	0.0219995	0.0109166	0.0215865	0.0202953	0.0403014	0.0441665	0.0997426	0.0254454	0.2042	0.309565	0.0473112	0.0237591	0.400277	0.0148882	0.239068	0.228892	0.155865	0.376174	3.044979
1466	0	-14507.9	-14528.7	20.7878	0.123756	0.099544	0.0937888	0.101298	0.130105	0.0766746	0.0925451	0.0661145	0.090869	0.172171	0.0717188	0.0656283	0.104657	0.10838	0.126242	0.133825	0.131037	0.117246	0.12826	0.0655391	0.0861485	0.082564	0.162007	0.0531958	0.0374097	0.0217789	0.00997386	0.0567392	0.010589	0.0182512	0.0366985	0.0159982	0.0289099	0.0286547	0.0168777	0.083346	0.0487697	0.0271556	0.00603254	0.0425397	0.0370214	0.0128319	0.0451657	0.216534	0.261617	0.0541816	0.0282165	0.427501	0.0119495	0.235436	0.244235	0.165569	0.35476	3.068058
1467	1	-14503.3	-14523.6	20.2883	0.128686	0.101972	0.0989836	0.109299	0.107894	0.0685576	0.14765	0.0666416	0.0868815	0.187293	0.0661092	0.066206	0.0813513	0.09317	0.109083	0.152477	0.126264	0.102929	0.137331	0.081379	0.101944	0.0829887	0.157384	0.0142595	0.0179779	0.00955682	0.030546	0.0386131	0.0262739	0.0362752	0.0372798	0.0323656	0.0397311	0.0518766	0.0341433	0.0297834	0.00973422	0.0359335	0.021777	0.0277374	0.0430786	0.0829437	0.0356376	0.214329	0.276568	0.06281	0.0289809	0.406375	0.010937	0.235712	0.246677	0.161534	0.356077	3.117999
1468	0	-14498.2	-14519	20.7744	0.10067	0.122213	0.097998	0.110057	0.115878	0.0654479	0.121985	0.0780514	0.0793753	0.196024	0.0788645	0.0744589	0.102544	0.10361	0.0968534	0.140467	0.123019	0.101472	0.121569	0.067769	0.0696816	0.0875045	0.18469	0.0302151	0.0374097	0.0246484	0.0106862	0.0434348	0.022641	0.0168336	0.0474726	0.0114104	0.0415602	0.0205311	0.0343142	0.0881894	0.035303	0.0212898	0.0196667	0.0356979	0.0233255	0.0212566	0.0433025	0.209179	0.264384	0.0611015	0.0272187	0.432022	0.00609438	0.253268	0.229764	0.162233	0.354735	3.069391
1469	1	-14501.9	-14523.6	21.7113	0.11902	0.103086	0.0844293	0.0994855	0.0802394	0.0664019	0.117606	0.0777303	0.073792	0.161843	0.0850077	0.0719887	0.101556	0.110446	0.105479	0.14127	0.126272	0.0941878	0.100917	0.0822925	0.0941796	0.0747956	0.170416	0.0281232	0.0117045	0.0143829	0.0322601	0.0428395	0.0188031	0.0281523	0.0373605	0.0107724	0.0403588	0.0417194	0.0329626	0.0258799	0.0187698	0.0181046	0.0154936	0.0450046	0.0357547	0.0948902	0.0399225	0.226169	0.298091	0.0552745	0.0331216	0.376843	0.0105007	0.230324	0.225734	0.159552	0.384391	2.9757
1470	0	-14502.3	-14524.5	22.1794	0.119064	0.115326	0.091944	0.0829676	0.0999352	0.0797237	0.114295	0.0734914	0.0792152	0.18399	0.0622232	0.0646293	0.102544	0.0979329	0.100314	0.1057	0.0987034	0.0866157	0.1357	0.067769	0.0818759	0.0905432	0.145697	0.0380096	0.034073	0.0303111	0.011627	0.0509818	0.0223756	0.0150114	0.0445973	0.00504576	0.0372348	0.0201529	0.0378393	0.0881894	0.0366613	0.0329019	0.0109702	0.0356979	0.0369287	0.0162343	0.0438501	0.221202	0.285052	0.0580841	0.0249148	0.400943	0.00980407	0.254175	0.219694	0.155991	0.370141	2.928893
1471	1	-14493.9	-14515.4	21.5888	0.117206	0.0971271	0.0925811	0.0945448	0.123956	0.0768097	0.112305	0.0802829	0.0925008	0.161793	0.068974	0.0816476	0.0968484	0.11275	0.0962071	0.119705	0.118015	0.113417	0.11745	0.0789949	0.0744276	0.0807568	0.161964	0.0325717	0.0257762	0.010287	0.0435701	0.0322255	0.0169702	0.0260888	0.040538	0.0201304	0.0443181	0.0406854	0.0317238	0.0296702	0.0220489	0.0215719	0.0128938	0.0306807	0.0324606	0.0717615	0.031718	0.222522	0.275133	0.0586429	0.0341465	0.402082	0.00747411	0.243198	0.226317	0.147814	0.382672	2.987954
1472	0	-14500.3	-14522.6	22.2745	0.119064	0.0934679	0.115516	0.107791	0.0860619	0.0716576	0.116373	0.0798169	0.085106	0.150433	0.0755331	0.0646293	0.0822374	0.0937081	0.0970023	0.12656	0.116359	0.0866157	0.134371	0.0650875	0.0773544	0.0982136	0.146482	0.0473143	0.0407374	0.0266669	0.00924759	0.034045	0.0306931	0.0245642	0.0267788	0.0176647	0.0347299	0.0133267	0.0443972	0.0862761	0.0456669	0.0226931	0.0152305	0.036261	0.0274288	0.0166648	0.0295501	0.217103	0.267172	0.0543216	0.0346317	0.416083	0.0106891	0.244661	0.219126	0.157012	0.379202	2.91938
