Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
9020	-13153	-13113.2	-39.8166	0.7864703	0.339241	0.124671	0.183024	0.115032	0.335869	0.12758	0.223877	0.112335	0.148638	0.39039	0.202013	0.1486	0.255112	0.289659	0.217638	0.379683	0.259475	0.277825	0.257611	0.14719	0.113575	0.112733	0.491404	0.0566618	0.274528	0.0783456	0.0365098	0.215196	0.0690424	0.175998	0.0457852	0.0580741	0.0417968	0.0300567	0.0836254	0.173041	0.0165319	0.236519	0.0954112	0.0942362	0.100604	0.0643904	0.086899	0.0301812	0.324851	0.04607	0.0306192	0.510305	0.057974	0.0926766	0.401629	0.953134	2.55256	0.368538	0.352582	0.0716543	0.207225	0.3848699	7.286428
9030	-13154.8	-13119.4	-35.3472	0.8301866	0.231403	0.165297	0.195661	0.150224	0.277904	0.0897859	0.223877	0.135212	0.183979	0.364075	0.178141	0.120117	0.238299	0.24831	0.270551	0.294885	0.222479	0.227633	0.219856	0.131946	0.131609	0.117187	0.604786	0.0731998	0.210159	0.0434499	0.023871	0.116967	0.0473076	0.143011	0.030448	0.0756361	0.0610864	0.0308036	0.0836254	0.184801	0.0517365	0.299358	0.0169368	0.0575488	0.120607	0.0355139	0.110203	0.036042	0.318891	0.0548502	0.0363253	0.517118	0.0367734	0.101964	0.419009	0.964981	2.51405	0.374833	0.356656	0.0652427	0.203268	0.3640546	6.839488
9040	-13146.5	-13112.5	-33.9852	0.8839056	0.333481	0.172403	0.183322	0.122752	0.27717	0.10034	0.283663	0.135536	0.151744	0.383573	0.104476	0.152597	0.190872	0.242417	0.162553	0.347579	0.255998	0.165455	0.263098	0.137697	0.146157	0.135098	0.47406	0.0379018	0.237903	0.073683	0.019681	0.134336	0.0714604	0.193057	0.0683512	0.0531452	0.0918834	0.0765089	0.058365	0.16142	0.0311732	0.193665	0.0205633	0.0802343	0.0574415	0.0707525	0.0497201	0.0294494	0.325778	0.0491003	0.0283803	0.494711	0.0725808	0.113248	0.438843	0.977744	2.47016	0.355112	0.370847	0.0684876	0.205553	0.3950637	6.703288
9050	-13150.4	-13114.5	-35.9264	0.790857	0.289074	0.172403	0.224065	0.142237	0.215472	0.184683	0.275915	0.161591	0.109007	0.336693	0.111415	0.207463	0.235829	0.255852	0.192374	0.332781	0.275258	0.245236	0.20855	0.0794719	0.175529	0.135577	0.427025	0.0653269	0.181664	0.0696591	0.0337443	0.110351	0.0642884	0.202781	0.0108732	0.0583948	0.105095	0.0194831	0.0355539	0.28994	0.0908909	0.227666	0.00584726	0.163164	0.0862829	0.0331786	0.0497201	0.0272134	0.395232	0.060284	0.0421995	0.4364	0.038671	0.0936117	0.403427	0.954389	2.54857	0.356868	0.366097	0.063436	0.213599	0.3766399	6.897406
9060	-13150.4	-13112.5	-37.9652	0.8719267	0.315994	0.172403	0.212303	0.161273	0.249442	0.177552	0.287043	0.183112	0.137248	0.392607	0.12244	0.121812	0.247652	0.164624	0.253169	0.371463	0.276464	0.230749	0.262344	0.0994261	0.108734	0.143103	0.427025	0.0963773	0.238341	0.0715275	0.0304934	0.156357	0.0751432	0.193325	0.038889	0.0350777	0.0379425	0.0188865	0.123845	0.260454	0.0219068	0.257235	0.00487202	0.121883	0.126603	0.0319925	0.042157	0.0261465	0.391406	0.057814	0.0406308	0.440603	0.0433991	0.110747	0.434558	0.975052	2.47964	0.355691	0.370284	0.0641023	0.209923	0.4049059	7.10129
9070	-13151.2	-13113.4	-37.8549	0.8114822	0.281672	0.133243	0.161147	0.138932	0.180884	0.17961	0.365281	0.129127	0.139862	0.396277	0.0967974	0.204199	0.259185	0.2248	0.211151	0.366209	0.25774	0.224968	0.240324	0.0743185	0.138419	0.0758428	0.475609	0.0868742	0.202387	0.0715275	0.0873492	0.161483	0.0986104	0.185677	0.0732145	0.0387426	0.0594889	0.0549132	0.059594	0.188886	0.0599209	0.231596	0.0640233	0.0728314	0.161279	0.0684605	0.107797	0.0301517	0.386044	0.0404335	0.032568	0.451171	0.0596322	0.0979996	0.411716	0.960086	2.5302	0.349289	0.377122	0.0627525	0.210836	0.342437	7.090251
9080	-13148.9	-13103.4	-45.5124	0.7976402	0.324541	0.20261	0.266113	0.203433	0.21592	0.16488	0.305246	0.183751	0.196427	0.403743	0.0926102	0.18788	0.258916	0.278865	0.179664	0.340629	0.301009	0.280134	0.33376	0.111492	0.220495	0.0822319	0.569706	0.0957017	0.272421	0.0841821	0.0493307	0.176688	0.054746	0.243478	0.0880492	0.0842647	0.0688594	0.0451994	0.0496372	0.206854	0.0579192	0.270907	0.0139613	0.0707572	0.129288	0.0244657	0.0652408	0.0297898	0.326023	0.048823	0.0277674	0.540584	0.0270126	0.0950565	0.406182	0.956299	2.54246	0.368554	0.365733	0.0672957	0.198418	0.3638	7.856007
9090	-13154.4	-13111.5	-42.8242	0.7382371	0.385322	0.1581	0.186006	0.15355	0.21592	0.179974	0.262042	0.105003	0.250726	0.45957	0.131419	0.185493	0.309006	0.30346	0.244516	0.363296	0.248899	0.245573	0.301918	0.111492	0.143247	0.124288	0.519238	0.0973039	0.189817	0.0841821	0.0239142	0.228783	0.0417063	0.220281	0.00878681	0.069945	0.0374544	0.0959265	0.0534232	0.234291	0.0488524	0.239502	0.00882806	0.0927987	0.121662	0.0482891	0.0533824	0.0344018	0.314848	0.0499318	0.0278085	0.53566	0.0373505	0.0823673	0.381026	0.938254	2.59835	0.366371	0.369043	0.0627916	0.201794	0.3600816	7.587188
9100	-13150.8	-13101	-49.8573	0.7946977	0.263001	0.13037	0.250148	0.180177	0.230565	0.174947	0.299196	0.168541	0.248544	0.550469	0.152306	0.148809	0.295371	0.292761	0.230627	0.446395	0.339206	0.253345	0.297522	0.106569	0.1403	0.112629	0.521327	0.109269	0.311598	0.0870358	0.0372911	0.215513	0.0714463	0.205539	0.0203946	0.0870134	0.111908	0.0516865	0.0935272	0.328547	0.0744588	0.32393	0.00758596	0.0961864	0.123458	0.0467501	0.0542323	0.0286656	0.324444	0.05517	0.0222745	0.530246	0.0391997	0.09443	0.40499	0.955475	2.5451	0.361013	0.36396	0.0671142	0.207913	0.3721459	8.290496
9110	-13149.7	-13106.2	-43.5343	0.877441	0.35406	0.145319	0.22313	0.168805	0.189313	0.190095	0.249188	0.175821	0.147962	0.490159	0.152306	0.143014	0.253966	0.268435	0.219224	0.35107	0.263741	0.204263	0.278376	0.0605165	0.20106	0.0793604	0.633025	0.0947281	0.261133	0.0999363	0.0324071	0.156672	0.0749345	0.194992	0.0309359	0.0593538	0.116394	0.0424505	0.0261824	0.287724	0.0447585	0.228929	0.0365409	0.104964	0.174597	0.0513264	0.0970232	0.0319059	0.317422	0.0564782	0.0228257	0.526676	0.0446927	0.1119	0.43654	0.976302	2.47526	0.347795	0.376774	0.0683439	0.207087	0.3653676	7.658191
9120	-13147	-13107.2	-39.8144	0.8570355	0.289818	0.134073	0.239145	0.183693	0.223823	0.170654	0.226913	0.18725	0.107129	0.481701	0.115948	0.142097	0.238723	0.231124	0.20516	0.373513	0.295314	0.308869	0.285761	0.0989564	0.140212	0.100509	0.5691	0.0851215	0.2098	0.0880865	0.012906	0.179115	0.0558805	0.204414	0.014778	0.0989426	0.042843	0.0188591	0.0878848	0.230023	0.0806337	0.210801	0.06069	0.0576446	0.114103	0.0144889	0.0697009	0.0319608	0.348972	0.0515801	0.0203535	0.501591	0.0455425	0.107625	0.429122	0.971587	2.49167	0.354442	0.361227	0.0732528	0.211079	0.3759759	7.2862
9130	-13155.6	-13117.6	-37.985	0.8419934	0.33081	0.104472	0.170818	0.163603	0.283028	0.206884	0.255099	0.121754	0.139668	0.333053	0.115992	0.109217	0.23391	0.232743	0.197162	0.35652	0.267786	0.286959	0.221582	0.0928031	0.200417	0.130616	0.538386	0.0554963	0.21485	0.054442	0.0201687	0.12438	0.0711202	0.130534	0.0112324	0.0673277	0.0951865	0.0898246	0.0678621	0.211856	0.0791048	0.181932	0.0270112	0.129588	0.131212	0.141946	0.104911	0.0363233	0.322573	0.0613357	0.0297931	0.5108	0.0391754	0.104458	0.423507	0.967944	2.50409	0.339007	0.371921	0.0710571	0.218015	0.3741457	7.10327
9140	-13149.2	-13109.6	-39.6616	0.7194613	0.314533	0.132759	0.192604	0.133663	0.286279	0.175153	0.233511	0.176002	0.136831	0.361701	0.167069	0.123224	0.269045	0.235527	0.23377	0.308682	0.309639	0.256283	0.211341	0.0860934	0.206247	0.146285	0.475163	0.0983183	0.273559	0.0402026	0.014647	0.205453	0.0649925	0.192122	0.000721001	0.0605444	0.1134	0.0997853	0.0556787	0.220807	0.0410586	0.230829	0.0235833	0.129588	0.120781	0.0702352	0.0432145	0.0285954	0.337249	0.062758	0.0227902	0.499409	0.0491985	0.0783491	0.37257	0.931872	2.61721	0.357549	0.378184	0.0604583	0.203809	0.3431651	7.270926
9150	-13150	-13106.6	-43.3589	0.8378312	0.408943	0.147645	0.213373	0.142833	0.204415	0.13633	0.315586	0.174289	0.134126	0.401271	0.126893	0.227708	0.230552	0.218123	0.232183	0.396028	0.375393	0.217907	0.280016	0.077506	0.122008	0.143282	0.597018	0.0730174	0.222094	0.119415	0.0156699	0.209903	0.133968	0.159257	0.00626739	0.026395	0.0925379	0.0500602	0.0708001	0.320586	0.054631	0.208812	0.0265455	0.0755867	0.117801	0.0763687	0.0575174	0.0259516	0.36944	0.0479921	0.0192066	0.474629	0.0627807	0.10358	0.421931	0.96691	2.50758	0.347891	0.377235	0.0626014	0.212273	0.3578506	7.640659
9160	-13153.6	-13108.8	-44.815	0.7247861	0.309425	0.192139	0.191258	0.142833	0.226298	0.238035	0.243036	0.205736	0.143851	0.381611	0.137298	0.154367	0.219197	0.352039	0.208441	0.303399	0.299194	0.268555	0.237526	0.0656995	0.189688	0.0998585	0.651013	0.0457802	0.28432	0.0500481	0.0171573	0.161161	0.0980392	0.249028	0.0130944	0.129438	0.116426	0.0500602	0.0729386	0.280563	0.0507948	0.219227	0.0857149	0.160876	0.137585	0.041492	0.0620272	0.0258829	0.396653	0.054215	0.0183683	0.4533	0.0515814	0.0794885	0.374994	0.933718	2.6118	0.359949	0.367707	0.0589446	0.213399	0.3486972	7.786265
9170	-13158.8	-13112.5	-46.2956	0.8544892	0.386799	0.219914	0.226573	0.157064	0.234347	0.18822	0.239463	0.130633	0.181408	0.346589	0.0709198	0.187251	0.20381	0.290672	0.231434	0.343559	0.373491	0.26809	0.284457	0.126851	0.290414	0.127708	0.560512	0.0488047	0.186027	0.0609245	0.0118442	0.154627	0.0619023	0.203898	0.0264264	0.142141	0.113697	0.046114	0.0484283	0.322802	0.0510758	0.344644	0.0399168	0.146936	0.112231	0.0798797	0.0618339	0.0298696	0.37781	0.0428476	0.0230524	0.476435	0.0499854	0.107089	0.42818	0.97098	2.49375	0.372579	0.362317	0.0613816	0.203723	0.3799395	7.934328
9180	-13157.1	-13113.8	-43.3346	0.7357679	0.310893	0.203438	0.226573	0.16234	0.22415	0.195015	0.232081	0.146456	0.199071	0.462428	0.0784522	0.164485	0.249528	0.311521	0.21275	0.3257	0.361438	0.278685	0.236794	0.133722	0.129265	0.095104	0.498575	0.027937	0.303013	0.0981865	0.0744818	0.161563	0.0317781	0.193581	0.138604	0.0753519	0.0626626	0.0341633	0.0725597	0.224176	0.0382861	0.250108	0.0727928	0.0749931	0.141859	0.0495597	0.0741081	0.032102	0.322287	0.0535197	0.0253988	0.518172	0.0485199	0.0818388	0.379929	0.937435	2.6008	0.353134	0.372039	0.0681521	0.206676	0.3936545	7.638229
9190	-13149.6	-13111	-38.5664	0.7367843	0.271296	0.130261	0.24097	0.142723	0.169206	0.186882	0.280404	0.169889	0.199083	0.270931	0.117791	0.108321	0.253304	0.286271	0.202256	0.350459	0.2581	0.203867	0.238488	0.108337	0.189896	0.139486	0.656771	0.105635	0.253566	0.0899269	0.00191649	0.134743	0.0317974	0.234061	0.0563586	0.0647681	0.0444652	0.0408219	0.0843026	0.230257	0.0149815	0.211234	0.0199923	0.116596	0.11787	0.0390347	0.0940811	0.0324894	0.378146	0.0539289	0.0203085	0.45958	0.0555479	0.0820564	0.380381	0.937772	2.59979	0.340354	0.374834	0.065968	0.218843	0.3787968	7.161404
9200	-13147.8	-13112.5	-35.3548	0.7449719	0.281369	0.148907	0.235281	0.205327	0.206449	0.164182	0.308309	0.122113	0.167275	0.21422	0.0932061	0.152783	0.199075	0.262089	0.202256	0.318003	0.315776	0.231522	0.247009	0.0961972	0.190838	0.0667686	0.562909	0.0447067	0.219658	0.121648	0.0135581	0.146012	0.087793	0.173028	0.0325597	0.0487618	0.0616716	0.0364505	0.0894852	0.194864	0.0868156	0.150063	0.0159264	0.102776	0.14651	0.0335133	0.0425757	0.0282915	0.368207	0.0601767	0.0222289	0.474162	0.0469334	0.0838086	0.383999	0.940458	2.59173	0.367781	0.364081	0.0674367	0.200702	0.3735799	6.84024
9210	-13156.3	-13121.8	-34.4199	0.8358057	0.204873	0.109088	0.171759	0.161673	0.206157	0.193861	0.256666	0.125301	0.165426	0.314894	0.0882748	0.208634	0.255847	0.211495	0.206183	0.353561	0.207591	0.195815	0.317028	0.108421	0.165889	0.0536164	0.551755	0.0952687	0.195278	0.0873595	0.0331962	0.136632	0.0724477	0.184806	0.0188831	0.028083	0.0559443	0.0979715	0.0342563	0.26279	0.0199793	0.237275	0.0371892	0.136243	0.0914968	0.0328286	0.0550176	0.0300382	0.366517	0.0606003	0.0238637	0.476927	0.0420541	0.103152	0.42116	0.966403	2.50929	0.343555	0.376695	0.0671272	0.212623	0.3744193	6.746756
9220	-13147.3	-13113.3	-34.0008	0.8385274	0.272738	0.138864	0.199699	0.14527	0.196351	0.191755	0.220758	0.13383	0.150704	0.289625	0.114331	0.128203	0.150131	0.248683	0.197976	0.317136	0.218199	0.168768	0.243676	0.102522	0.144595	0.124111	0.604448	0.0752577	0.209876	0.0949936	0.0195617	0.153887	0.131949	0.211715	0.028708	0.0999917	0.0663874	0.00278627	0.0742668	0.222972	0.027353	0.197721	0.0203595	0.110067	0.126918	0.0328286	0.0948735	0.0342878	0.352621	0.0596687	0.0184413	0.479692	0.0552886	0.103727	0.422195	0.967084	2.50699	0.349455	0.371444	0.0710675	0.208034	0.3536704	6.704843
9230	-13141.6	-13110.6	-30.9602	0.7205358	0.292167	0.160266	0.142359	0.163584	0.223226	0.192336	0.239855	0.135523	0.126654	0.304775	0.100611	0.149895	0.190932	0.248683	0.19707	0.263645	0.233593	0.245633	0.235138	0.0841753	0.140504	0.0986374	0.47782	0.0613213	0.20072	0.0590087	0.0275473	0.156511	0.0594162	0.164713	0.017249	0.0740629	0.0658864	0.00823311	0.0363843	0.252683	0.121662	0.112064	0.0163875	0.0875702	0.126918	0.0322746	0.0730881	0.0359772	0.369996	0.0503567	0.0180579	0.471228	0.0543841	0.078579	0.37306	0.932247	2.61611	0.352762	0.360412	0.0678169	0.21901	0.3650998	6.400782
9240	-13145.3	-13106.8	-38.5058	0.8025374	0.282265	0.18363	0.238152	0.142111	0.253823	0.202126	0.319758	0.170917	0.158801	0.292967	0.11207	0.177332	0.202479	0.248325	0.189226	0.362197	0.296147	0.204176	0.233093	0.0851195	0.189619	0.111745	0.501458	0.0644984	0.21885	0.0621478	0.027277	0.224479	0.0594162	0.117567	0.00889351	0.108264	0.0646116	0.0248707	0.0608217	0.260919	0.0861373	0.239481	0.00221407	0.10849	0.168954	0.00917219	0.0807398	0.0313792	0.32722	0.0533971	0.0256162	0.520082	0.0423054	0.0960986	0.408154	0.957656	2.53809	0.350546	0.378884	0.0659529	0.204617	0.3670735	7.155342
9250	-13150.1	-13104.1	-45.9939	0.8199993	0.373355	0.108881	0.233308	0.147681	0.272163	0.154594	0.286625	0.183105	0.124871	0.382428	0.0844084	0.177332	0.275156	0.312715	0.232342	0.388915	0.289237	0.273535	0.282708	0.116923	0.169724	0.117485	0.586543	0.126772	0.249266	0.08011	0.010495	0.191629	0.0648267	0.235445	0.061001	0.0318378	0.0733544	0.0210668	0.0296103	0.227239	0.0399422	0.307014	0.0257092	0.174855	0.208183	0.0768562	0.0949065	0.0306993	0.330367	0.045049	0.0198463	0.519306	0.0547323	0.0998067	0.415063	0.962346	2.52278	0.354724	0.370666	0.067063	0.207547	0.3640407	7.904152
9260	-13146.3	-13109.2	-37.0268	0.8159082	0.293581	0.213995	0.147076	0.118723	0.232228	0.142276	0.257518	0.162474	0.113724	0.34604	0.11811	0.162114	0.248663	0.261799	0.194209	0.373716	0.305384	0.253289	0.261542	0.130579	0.191619	0.117311	0.530665	0.0791813	0.233364	0.0692756	0.0260815	0.126505	0.0627892	0.172579	0.0515836	0.0845871	0.0576426	0.0581403	0.062205	0.198742	0.0725769	0.183269	0.0556183	0.088859	0.0689878	0.0447625	0.0340653	0.0320175	0.353518	0.0509167	0.0128541	0.488701	0.0619928	0.0989391	0.413461	0.961267	2.52633	0.361756	0.357669	0.071659	0.208917	0.374067	7.00745
9270	-13146.8	-13105.4	-41.3776	0.8228226	0.387551	0.126201	0.147094	0.197387	0.29532	0.163833	0.307277	0.157086	0.146849	0.474617	0.111158	0.161798	0.262777	0.250504	0.179715	0.301497	0.28843	0.197802	0.267473	0.0895348	0.160822	0.103654	0.68019	0.0398105	0.202357	0.0885833	0.0240623	0.156448	0.0886268	0.200004	0.0180176	0.0563439	0.0387891	0.0305019	0.0721657	0.242041	0.0338867	0.26534	0.0623339	0.118762	0.129713	0.0576646	0.058502	0.0273158	0.36455	0.0539645	0.0360832	0.490953	0.0271336	0.100405	0.416163	0.963083	2.52035	0.359841	0.370045	0.0614785	0.208635	0.3809265	7.442524
9280	-13154.9	-13111.9	-43.0706	0.6636836	0.364714	0.206771	0.273903	0.160953	0.297893	0.158473	0.294637	0.183039	0.108177	0.439141	0.111743	0.191164	0.258097	0.21785	0.226158	0.35806	0.265021	0.198298	0.314529	0.101961	0.114346	0.133051	0.452033	0.142318	0.286447	0.0641862	0.0757708	0.139686	0.0646999	0.188093	0.0787325	0.0776311	0.0905267	0.0543884	0.11494	0.196352	0.0338867	0.192176	0.0171641	0.0974862	0.143142	0.0736726	0.0505077	0.019617	0.3916	0.0461633	0.0429931	0.452547	0.0470791	0.0664544	0.345879	0.91063	2.67704	0.354899	0.374534	0.0615154	0.209052	0.369349	7.611821
9290	-13155.8	-13117.1	-38.7166	0.7507104	0.401061	0.147644	0.242304	0.148975	0.220183	0.111444	0.295617	0.121069	0.163671	0.364329	0.108378	0.138941	0.238432	0.275102	0.223206	0.404017	0.2769	0.257574	0.222588	0.11542	0.108301	0.0727312	0.50269	0.0411966	0.150063	0.0906462	0.0434778	0.138029	0.109618	0.223678	0.0432341	0.0213984	0.134856	0.0275302	0.0888782	0.269365	0.0295664	0.261559	0.023367	0.11091	0.104065	0.0623555	0.0420507	0.0205627	0.373209	0.0553733	0.0422623	0.444387	0.0642053	0.0850365	0.386506	0.942302	2.58616	0.356925	0.379367	0.0594104	0.204298	0.3911315	7.176422
9300	-13143.1	-13103.5	-39.6052	0.8682458	0.283691	0.137737	0.223859	0.14865	0.171799	0.187839	0.282011	0.178317	0.141426	0.374905	0.144854	0.200978	0.206067	0.24015	0.260908	0.369738	0.237344	0.241575	0.276246	0.0847496	0.151618	0.119405	0.508856	0.0837729	0.241965	0.0906462	0.041808	0.135418	0.0682038	0.267347	0.0424345	0.0470839	0.0999977	0.0759577	0.0906508	0.226706	0.0494786	0.186866	0.0401643	0.103196	0.0769703	0.0317622	0.0921395	0.0268266	0.379283	0.0578219	0.0231129	0.459974	0.0529812	0.109976	0.433225	0.974208	2.48259	0.34761	0.37333	0.0621495	0.21691	0.3625644	7.26529
9310	-13146.3	-13103.1	-43.141	0.7976863	0.313087	0.21741	0.162784	0.188528	0.248078	0.154841	0.272603	0.165851	0.156527	0.38062	0.172951	0.165843	0.277154	0.335389	0.249429	0.339577	0.294397	0.236882	0.236587	0.0935756	0.114658	0.103459	0.58904	0.0370706	0.303164	0.105719	0.0610799	0.184614	0.0659992	0.197105	0.0177476	0.0680477	0.0930665	0.0563105	0.0483642	0.261717	0.0318487	0.235163	0.0180687	0.120954	0.0737684	0.0554302	0.114355	0.0246826	0.329663	0.0676109	0.0272533	0.510204	0.0405855	0.0950663	0.406201	0.956312	2.54242	0.352244	0.374896	0.0646698	0.20819	0.3643686	7.618862
9320	-13140.1	-13094.8	-45.3232	0.8100025	0.374453	0.21428	0.22606	0.185559	0.289519	0.135758	0.315199	0.157092	0.199575	0.464897	0.123244	0.139591	0.199819	0.270015	0.24251	0.38651	0.311089	0.23405	0.272849	0.124565	0.144172	0.149745	0.619738	0.0748599	0.262459	0.0891001	0.0402709	0.158188	0.144611	0.146283	0.0569392	0.0371307	0.0702391	0.0121256	0.0778676	0.248321	0.0318487	0.218816	0.00838185	0.110334	0.163132	0.0393595	0.0665286	0.0262289	0.346816	0.05742	0.0243147	0.507945	0.0372749	0.0976854	0.41113	0.959688	2.5315	0.353107	0.373431	0.067554	0.205908	0.370889	7.837085
9330	-13156.8	-13106	-50.7626	0.8297494	0.45938	0.222097	0.240465	0.172311	0.253336	0.218002	0.339147	0.251445	0.151449	0.472414	0.160403	0.149912	0.192912	0.279571	0.247574	0.45906	0.342797	0.258243	0.346647	0.11445	0.140128	0.144713	0.597604	0.0766147	0.345143	0.122736	0.0197167	0.226329	0.0640244	0.182507	0.0353899	0.0715503	0.0711006	0.00847209	0.0702763	0.202283	0.0536194	0.238292	0.015863	0.130634	0.124587	0.0229428	0.0848841	0.0247937	0.320776	0.059082	0.0296182	0.536934	0.0287961	0.101872	0.418841	0.964869	2.51442	0.344142	0.378502	0.0712301	0.206126	0.388094	8.381027
9340	-13150.2	-13102.2	-47.9302	0.8089988	0.407513	0.158254	0.185588	0.198969	0.257162	0.138594	0.236457	0.169642	0.219824	0.385251	0.0952705	0.228079	0.279683	0.295853	0.226751	0.383356	0.34884	0.244243	0.279795	0.116114	0.191285	0.136026	0.693651	0.0671752	0.31512	0.094575	0.0902822	0.229692	0.0614345	0.248584	0.0389348	0.0949333	0.0626234	0.00571755	0.107188	0.204505	0.0602927	0.203705	0.00174927	0.0907485	0.117817	0.063534	0.0629742	0.0185994	0.319875	0.0597743	0.0265037	0.522194	0.0530534	0.0974721	0.410732	0.959417	2.53238	0.366456	0.366501	0.0652631	0.201779	0.3839558	8.097783
9350	-13166.4	-13116	-50.3813	0.6721042	0.352461	0.227559	0.238415	0.153466	0.210794	0.180283	0.366498	0.113743	0.197848	0.477581	0.164158	0.174239	0.272608	0.230812	0.27321	0.355423	0.331278	0.280796	0.279194	0.0804069	0.195203	0.120362	0.566979	0.0359124	0.271269	0.111809	0.112728	0.231107	0.129199	0.278706	0.140338	0.0565069	0.11936	0.0423898	0.15122	0.156168	0.0506199	0.251328	0.0416309	0.133484	0.148757	0.000719423	0.0363309	0.0237144	0.355455	0.0543231	0.0290875	0.512142	0.0252777	0.0682425	0.350065	0.914076	2.66762	0.362151	0.363261	0.0658683	0.20872	0.3181571	8.342899
9360	-13160.3	-13116.4	-43.8725	0.7711836	0.298508	0.202737	0.156602	0.210799	0.237622	0.223628	0.222645	0.15711	0.194098	0.482296	0.193268	0.150683	0.267297	0.210684	0.218753	0.400651	0.299521	0.191961	0.294287	0.08632	0.148857	0.108175	0.606122	0.0435597	0.254087	0.133332	0.0270172	0.266993	0.113438	0.182868	0.0473107	0.0460792	0.0950733	0.0202735	0.14175	0.283661	0.0457938	0.162439	0.0167442	0.0784464	0.125073	0.000505612	0.0449473	0.02448	0.333833	0.0682978	0.0286567	0.511195	0.0335377	0.0894139	0.395268	0.948639	2.56668	0.349111	0.379323	0.0682074	0.203359	0.3586125	7.692016
9370	-13154.1	-13105.9	-48.2647	0.8757133	0.396839	0.15469	0.254581	0.198211	0.277767	0.208773	0.388547	0.16765	0.197145	0.365204	0.131343	0.170343	0.24627	0.353413	0.281616	0.379253	0.326241	0.228457	0.327478	0.102677	0.139532	0.12546	0.623997	0.125798	0.331413	0.0794975	0.0432266	0.18161	0.0766622	0.162427	0.0469394	0.102128	0.0417823	0.0144467	0.0511801	0.195645	0.0356727	0.250957	0.0176621	0.0927326	0.114778	0.0592771	0.0619083	0.0209174	0.365282	0.0492708	0.0314048	0.47583	0.0572955	0.111539	0.435921	0.975912	2.47663	0.354985	0.360138	0.0645126	0.220365	0.3598822	8.13123
9380	-13148	-13105.7	-42.304	0.7331493	0.343729	0.117502	0.204626	0.191171	0.241433	0.181222	0.284054	0.141418	0.155219	0.350478	0.136047	0.139041	0.212893	0.273589	0.260962	0.386629	0.326241	0.238284	0.222314	0.118805	0.189892	0.149902	0.465945	0.130889	0.264625	0.0823776	0.0297768	0.207656	0.0838367	0.210841	0.0675224	0.0717571	0.113668	0.0160777	0.0257174	0.21354	0.0520462	0.297324	0.0138173	0.116742	0.147268	0.0118249	0.0464581	0.0212683	0.336488	0.0680126	0.0338053	0.517223	0.0232022	0.0812784	0.37876	0.936559	2.6034	0.355108	0.372188	0.0665651	0.206139	0.373011	7.535162
