Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
8670	-14500.3	-14522	21.684	0.125269	0.109218	0.0822814	0.0977265	0.107057	0.0850135	0.111939	0.084284	0.095969	0.188807	0.0809724	0.0730944	0.0898535	0.0933293	0.105285	0.132254	0.108037	0.0952067	0.119435	0.0652499	0.0864432	0.088817	0.157657	0.0267944	0.0101077	0.0105673	0.0247042	0.0473715	0.0219182	0.0216057	0.025407	0.020187	0.0377617	0.0429593	0.0355772	0.0281037	0.0124565	0.0204483	0.0226403	0.0402972	0.0334167	0.0713255	0.0415834	0.216856	0.281028	0.0591259	0.0365489	0.396697	0.00974294	0.245705	0.227255	0.149417	0.377622	2.978433
8680	-14498.1	-14518.6	20.4625	0.116089	0.109898	0.114048	0.0993561	0.102866	0.075998	0.117499	0.0901438	0.0853065	0.180947	0.0794087	0.0747828	0.101398	0.112855	0.113605	0.132254	0.138544	0.113733	0.131833	0.0853758	0.0812693	0.0809963	0.147466	0.0120662	0.01618	0.0128014	0.0396765	0.0321566	0.0266563	0.0286775	0.041672	0.0269114	0.0553764	0.0479068	0.0182592	0.0243201	0.0198698	0.00842959	0.0156253	0.0366074	0.0391365	0.073513	0.0390645	0.218695	0.265236	0.0648247	0.0262366	0.415867	0.00914092	0.253221	0.229154	0.155323	0.362302	3.100579
8690	-14504.9	-14526	21.0969	0.125853	0.108548	0.120426	0.0887624	0.104152	0.0777117	0.124367	0.0812608	0.0946635	0.177558	0.0773053	0.070924	0.0930925	0.0750229	0.113605	0.133155	0.100428	0.121819	0.122542	0.0553408	0.087855	0.0952205	0.172018	0.0228747	0.00632677	0.0247475	0.0355512	0.0357596	0.0176725	0.0166128	0.0475171	0.0317842	0.0621522	0.0304031	0.044781	0.0177517	0.0146945	0.0210387	0.0130441	0.0305347	0.0244443	0.0765843	0.0412389	0.206106	0.264928	0.0673459	0.0315273	0.420006	0.0100865	0.250374	0.228784	0.152054	0.368788	3.037142
8700	-14503.3	-14524.4	21.0449	0.106682	0.0866464	0.113048	0.100477	0.114512	0.0921556	0.113295	0.0856179	0.093011	0.171996	0.0763488	0.086455	0.098689	0.0960898	0.106072	0.11787	0.124659	0.121325	0.111929	0.0674711	0.096955	0.0725527	0.150928	0.0263455	0.0177975	0.0126184	0.0218449	0.0385824	0.0151075	0.0178445	0.0336898	0.0232951	0.0454246	0.040747	0.0299482	0.0397408	0.0179904	0.0316044	0.011835	0.0449319	0.0402903	0.0904723	0.0374447	0.212847	0.267273	0.0652147	0.0297375	0.415033	0.00989479	0.259909	0.219896	0.158965	0.36123	3.042339
8710	-14501.7	-14523.1	21.4584	0.110453	0.106372	0.0989025	0.100477	0.106337	0.0650229	0.113295	0.0729006	0.0920134	0.171118	0.0894084	0.0911592	0.0958955	0.0878305	0.139601	0.117812	0.133558	0.0908778	0.131629	0.0643215	0.0772291	0.0758485	0.132721	0.0303938	0.0151812	0.0136004	0.0377626	0.0363406	0.0214084	0.0244116	0.0414369	0.0168117	0.0455151	0.0418641	0.0272726	0.0125501	0.0249951	0.020903	0.0177727	0.0351563	0.0304059	0.0805261	0.0619036	0.231689	0.264863	0.0615344	0.024824	0.406321	0.010768	0.240606	0.230062	0.167408	0.361924	3.000995
8720	-14503.7	-14525.3	21.5344	0.135582	0.0904422	0.0796718	0.0877521	0.106337	0.059121	0.118285	0.0736353	0.0877746	0.182333	0.0657486	0.0813689	0.0855171	0.0994861	0.1234	0.119575	0.116457	0.116069	0.125173	0.0782935	0.0949441	0.0757043	0.132721	0.0284256	0.00615715	0.0205413	0.0342656	0.041718	0.0188885	0.0331752	0.0377077	0.0230599	0.031683	0.0584764	0.0333209	0.029304	0.0188014	0.0325739	0.0116114	0.0345044	0.0282008	0.0869033	0.0486803	0.236013	0.253267	0.0573815	0.0165421	0.420702	0.0160945	0.249918	0.22273	0.161305	0.366046	2.993391
8730	-14511	-14530.6	19.5576	0.132379	0.116408	0.106124	0.115357	0.104042	0.0719572	0.112808	0.0722604	0.0968414	0.179403	0.0808261	0.0777369	0.110961	0.0838848	0.137365	0.12579	0.134469	0.125213	0.0980261	0.0878543	0.095679	0.0697967	0.165903	0.0395609	0.024261	0.0241909	0.0294989	0.0500603	0.0322219	0.0383531	0.0531431	0.0175879	0.0415696	0.0535122	0.0302704	0.0224524	0.0138533	0.0209754	0.0189474	0.0390006	0.0374587	0.0727402	0.0303324	0.227419	0.291164	0.0494555	0.0236103	0.390478	0.0178738	0.237075	0.241671	0.148304	0.37295	3.191076
8740	-14503.1	-14525.1	21.9411	0.122221	0.0959629	0.10324	0.076349	0.0933531	0.0532685	0.0997638	0.0703908	0.10033	0.153201	0.0606569	0.086237	0.0903047	0.100622	0.118433	0.112604	0.119747	0.103056	0.127466	0.0706047	0.0974117	0.0751484	0.151157	0.0306259	0.0141723	0.0089702	0.0274446	0.0329534	0.0215398	0.0379285	0.0592685	0.0337824	0.0354039	0.0479124	0.0321915	0.0260501	0.0135447	0.0293345	0.0246002	0.0332016	0.0401146	0.0748099	0.0473495	0.216842	0.299222	0.0580911	0.0259559	0.383611	0.0162782	0.239907	0.231671	0.146148	0.382274	2.952727
8750	-14504	-14526.3	22.2827	0.107087	0.111826	0.0835356	0.105022	0.105572	0.0784961	0.109339	0.0762021	0.087446	0.187699	0.0680993	0.0685548	0.0941535	0.101571	0.101628	0.122027	0.133567	0.107068	0.0961677	0.0742136	0.0736597	0.0861835	0.144794	0.030297	0.0162795	0.0123194	0.0152961	0.034814	0.0193858	0.0321171	0.031861	0.017562	0.0427456	0.02858	0.0389633	0.0292229	0.0204468	0.0208019	0.0198767	0.038419	0.0330436	0.0841658	0.0284502	0.20648	0.298938	0.0524381	0.0376879	0.392307	0.012148	0.23331	0.228424	0.1441	0.394166	2.918559
8760	-14508.9	-14530.8	21.9166	0.12533	0.0978704	0.0972716	0.0669644	0.111753	0.0722505	0.107193	0.0710762	0.0893579	0.171641	0.0761585	0.0847507	0.078443	0.117424	0.0824347	0.130122	0.107699	0.0887552	0.131945	0.0709736	0.0834164	0.0758649	0.126939	0.0315105	0.0166009	0.0150178	0.0262538	0.0392312	0.0256281	0.0336195	0.0329981	0.0254614	0.0387179	0.0378214	0.0353172	0.0327421	0.0313311	0.0236264	0.0233194	0.0436521	0.0271844	0.100871	0.0486386	0.24452	0.256965	0.0506317	0.0268386	0.4068	0.0142454	0.23137	0.224025	0.16784	0.376765	2.955176
8770	-14507.7	-14529.7	22.0213	0.121519	0.11893	0.0790228	0.0886565	0.121568	0.0612103	0.111975	0.0718128	0.0921894	0.139806	0.0803529	0.086679	0.104749	0.0985551	0.106392	0.126409	0.12018	0.101949	0.122734	0.0899322	0.0724922	0.0859322	0.173168	0.0254361	0.00950264	0.0113635	0.0380161	0.0280225	0.0158678	0.0196749	0.0405631	0.0226218	0.0506561	0.0310264	0.0263671	0.01946	0.0168136	0.0214732	0.0140191	0.0281461	0.023743	0.0841961	0.0415181	0.222645	0.262625	0.0549995	0.035538	0.412582	0.0116102	0.254563	0.222269	0.156688	0.366479	2.944702
8780	-14505	-14526.5	21.4439	0.113721	0.115484	0.0978374	0.0999752	0.100658	0.0825907	0.116534	0.0798275	0.0836892	0.151273	0.0667409	0.0777399	0.102486	0.102985	0.108673	0.117272	0.12018	0.0987032	0.13301	0.0689419	0.0943818	0.0762826	0.170738	0.0216397	0.00921286	0.0248214	0.0237153	0.0329538	0.0313264	0.0248908	0.0365086	0.0462174	0.0307	0.0333761	0.0328203	0.0275441	0.0204115	0.0248949	0.0104784	0.0294114	0.0375533	0.0834899	0.0407533	0.204634	0.285902	0.0632737	0.0354208	0.396205	0.0145648	0.240669	0.236829	0.151665	0.370836	3.002443
8790	-14501.1	-14523.3	22.1979	0.12175	0.108856	0.112199	0.105384	0.114778	0.0647154	0.109719	0.0764092	0.0739518	0.174929	0.0740905	0.0843249	0.111963	0.0967094	0.0997961	0.11631	0.114388	0.0948115	0.0997569	0.0733674	0.0820282	0.0798889	0.140285	0.0162358	0.0167477	0.0147297	0.019318	0.0318609	0.0193356	0.0248908	0.0518956	0.0138345	0.0383733	0.0420375	0.0299717	0.0281311	0.0173731	0.0264132	0.0139451	0.0402666	0.0287841	0.0748759	0.0476159	0.220947	0.263374	0.0636552	0.0320749	0.410779	0.00917032	0.240835	0.217059	0.171091	0.371015	2.927047
8800	-14515.7	-14536.7	20.9764	0.150913	0.110426	0.106615	0.0903366	0.121037	0.0655821	0.122838	0.0669065	0.0848362	0.164322	0.0689331	0.0892783	0.0984846	0.0969165	0.108675	0.0968305	0.131523	0.0978565	0.112334	0.0802793	0.0822721	0.0842559	0.136471	0.0175915	0.017719	0.0239175	0.0289677	0.0532362	0.0269941	0.0465604	0.0290095	0.0267009	0.0481082	0.037578	0.0408363	0.0187232	0.0165934	0.00957889	0.0135029	0.0414915	0.0299246	0.105999	0.0482436	0.218532	0.276722	0.0662183	0.0248481	0.402218	0.0114618	0.247555	0.229189	0.162142	0.361115	3.049198
8810	-14513.8	-14534.1	20.2852	0.126133	0.0964847	0.0872198	0.102799	0.104589	0.0736381	0.13049	0.0788371	0.075732	0.201822	0.0798091	0.07507	0.109167	0.0925799	0.10879	0.107772	0.142503	0.120191	0.145022	0.0728904	0.0686994	0.0717692	0.168044	0.0230377	0.014804	0.0163524	0.0274377	0.0734715	0.0374426	0.0239064	0.0336449	0.0258769	0.0368924	0.0601964	0.0481936	0.0254349	0.0165934	0.0141998	0.0170264	0.0317717	0.0369486	0.0687609	0.0462669	0.209154	0.268142	0.0626081	0.0355892	0.414097	0.0104103	0.243911	0.223002	0.157985	0.375102	3.11831
8820	-14509.2	-14529.5	20.3163	0.10391	0.106535	0.10682	0.116396	0.092101	0.083457	0.117582	0.0656267	0.0773442	0.18413	0.0641786	0.0737683	0.0941978	0.100163	0.125288	0.130836	0.136535	0.109439	0.132178	0.0580582	0.114562	0.0911223	0.161877	0.00692244	0.0139798	0.0211586	0.0352233	0.0405545	0.0260366	0.023653	0.0375279	0.0267782	0.051827	0.047439	0.0356178	0.0323871	0.0122289	0.0168846	0.0115884	0.0469531	0.0441079	0.0919602	0.0462669	0.205281	0.25643	0.0578985	0.03317	0.43534	0.0118799	0.25391	0.22268	0.15037	0.37304	3.115201
8830	-14511.2	-14532.2	21.0469	0.134976	0.0916925	0.0901444	0.100632	0.132651	0.0617181	0.103893	0.0634314	0.092693	0.196226	0.0798838	0.0627926	0.0854824	0.109291	0.117258	0.109556	0.138694	0.10918	0.10621	0.0807678	0.0815977	0.0979838	0.149689	0.026559	0.00620301	0.0152423	0.0352291	0.0420354	0.0229517	0.0241549	0.0448598	0.0174008	0.0605805	0.0348475	0.0233875	0.0269284	0.00830479	0.0236416	0.0227275	0.0497864	0.0343378	0.0785818	0.0479413	0.226488	0.271987	0.0541204	0.028644	0.407799	0.0109619	0.231221	0.238276	0.154407	0.376096	3.042145
8840	-14511.5	-14532.5	20.9663	0.117018	0.0910872	0.0902559	0.0890945	0.0933661	0.0759454	0.141881	0.0800585	0.107812	0.205532	0.0572468	0.076865	0.0777368	0.0957127	0.112016	0.130468	0.103497	0.101705	0.128771	0.0747816	0.0796524	0.0937115	0.14673	0.0261606	0.018228	0.02311	0.0335078	0.0452213	0.026411	0.0213731	0.04713	0.0275842	0.0462899	0.0495143	0.0422323	0.0344942	0.016742	0.0181571	0.0186483	0.0350787	0.034861	0.0727813	0.0417349	0.200363	0.283588	0.0570258	0.0248429	0.425192	0.00898897	0.242897	0.235444	0.157511	0.364147	3.050205
8850	-14506.4	-14527.5	21.127	0.112304	0.110186	0.105631	0.112025	0.105872	0.0702814	0.116633	0.0884053	0.0792041	0.173056	0.0677194	0.0741928	0.0751723	0.0978643	0.103846	0.12707	0.144622	0.123509	0.120205	0.078914	0.0825147	0.0713164	0.170536	0.0351782	0.0147966	0.0193091	0.0234721	0.047226	0.0124635	0.0213683	0.0393854	0.0129142	0.0496176	0.0224134	0.0408048	0.031101	0.0106318	0.0242017	0.0214748	0.0456924	0.0273438	0.0865638	0.0370973	0.209366	0.265535	0.058692	0.0277644	0.42344	0.0152034	0.247751	0.229367	0.160833	0.362049	3.034136
8860	-14514.8	-14535.3	20.4165	0.101036	0.110186	0.113269	0.105963	0.0798171	0.0831009	0.116197	0.0698014	0.0884411	0.177392	0.0881952	0.0735184	0.110546	0.0804815	0.110912	0.119839	0.151417	0.10661	0.126283	0.0861065	0.0781489	0.110372	0.170524	0.0133839	0.0156298	0.0121157	0.0310399	0.0460141	0.015232	0.0335961	0.049486	0.0338245	0.0531611	0.0452814	0.0272615	0.0383632	0.0125114	0.0150758	0.0189289	0.0453197	0.0394965	0.0664852	0.0348148	0.219387	0.255214	0.0596298	0.029129	0.427236	0.00940476	0.247316	0.230215	0.173509	0.348961	3.105178
8870	-14506.6	-14528.4	21.7684	0.103457	0.0905382	0.0929296	0.0963917	0.116038	0.0681545	0.104693	0.0785314	0.0796879	0.15787	0.0608677	0.0762315	0.0994812	0.0894948	0.109764	0.113913	0.138824	0.112339	0.124018	0.0644777	0.0677245	0.100714	0.168486	0.0266585	0.0128949	0.0236872	0.0336306	0.0381202	0.0207348	0.0315217	0.0354572	0.0315602	0.052169	0.0417774	0.0366206	0.018581	0.0188643	0.0119607	0.0175393	0.0361138	0.036871	0.0864297	0.0441713	0.230367	0.234118	0.0572848	0.0305389	0.438256	0.00943661	0.245258	0.222339	0.169573	0.36283	2.969989
8880	-14496.4	-14517.5	21.0251	0.120482	0.125995	0.0931049	0.0959556	0.102379	0.0703086	0.107082	0.0785314	0.103596	0.157565	0.0721979	0.0788124	0.092517	0.0897188	0.106394	0.108553	0.138824	0.108694	0.124018	0.073569	0.0952523	0.0740713	0.154655	0.0292475	0.0196488	0.0140825	0.0336306	0.0451949	0.0221625	0.0240894	0.0488846	0.0333229	0.0448817	0.0405476	0.0289271	0.019862	0.0148508	0.028421	0.0217509	0.0385348	0.033025	0.0886903	0.0422964	0.230519	0.262284	0.0548705	0.0253044	0.415515	0.0115069	0.240004	0.228942	0.170886	0.360169	3.044327
8890	-14501.5	-14522.7	21.1635	0.127624	0.112384	0.0985311	0.08938	0.121384	0.0789624	0.110188	0.0640137	0.0763522	0.165103	0.0899446	0.06636	0.109652	0.100099	0.108905	0.150908	0.116088	0.108144	0.107257	0.0624914	0.0732893	0.0795262	0.173161	0.0262468	0.0196488	0.00911669	0.0361304	0.0400278	0.0232607	0.0254126	0.0469123	0.0300008	0.0445627	0.0405476	0.0339916	0.0276567	0.0173488	0.0113021	0.0184857	0.0307334	0.0257927	0.086077	0.0474764	0.227369	0.277839	0.0500615	0.0273492	0.406481	0.0109003	0.231079	0.233437	0.15787	0.377615	3.030479
8900	-14505	-14525.2	20.1757	0.117821	0.105319	0.100233	0.103973	0.118886	0.0797471	0.127217	0.0545997	0.093918	0.183606	0.0812961	0.073014	0.101847	0.105318	0.100511	0.108235	0.124424	0.117985	0.123145	0.0815046	0.082268	0.0740449	0.193696	0.0392442	0.00788921	0.0112118	0.0321028	0.0438777	0.0304407	0.0252719	0.0390232	0.0277314	0.0478757	0.0422542	0.0269763	0.0181422	0.0110365	0.0208061	0.0170837	0.0456636	0.0311182	0.110843	0.0480628	0.209491	0.273916	0.0656285	0.031531	0.4064	0.013033	0.24169	0.244254	0.149759	0.364297	3.129265
8910	-14503	-14524.3	21.2791	0.107828	0.105316	0.0922988	0.102497	0.0891052	0.0713163	0.103901	0.0732872	0.0673517	0.197304	0.0816463	0.0861631	0.105961	0.0926973	0.0959358	0.150074	0.135159	0.107443	0.134958	0.0934281	0.0720262	0.0768204	0.157363	0.0252184	0.0180985	0.0263015	0.0260854	0.0329289	0.0293433	0.0359309	0.0335049	0.0270617	0.0463782	0.0325153	0.0395235	0.0178877	0.0110695	0.010583	0.0155568	0.046942	0.0311182	0.0787555	0.0342392	0.229156	0.274927	0.049578	0.0277104	0.408109	0.010519	0.235763	0.231282	0.165506	0.367449	3.018924
8920	-14503.6	-14524.2	20.6697	0.124384	0.1045	0.085025	0.0963746	0.103692	0.074156	0.11377	0.0704107	0.0730931	0.192078	0.0803603	0.0678701	0.0944378	0.0832778	0.120767	0.121954	0.149107	0.104817	0.133831	0.0786127	0.0986293	0.0768204	0.176178	0.0393013	0.0102829	0.0165357	0.0274003	0.0501523	0.0141821	0.0287509	0.0372423	0.0202185	0.0562151	0.0320384	0.0416106	0.0281726	0.0227389	0.0287846	0.0173155	0.0363215	0.0282575	0.0756779	0.0445178	0.217713	0.258566	0.0661695	0.0227752	0.417375	0.0174024	0.235363	0.245589	0.168827	0.350222	3.079863
8930	-14498.3	-14519.7	21.4002	0.128977	0.100326	0.0898893	0.104135	0.0963043	0.0717909	0.124775	0.0850844	0.0917941	0.177174	0.07097	0.0663794	0.0971609	0.0934109	0.0941476	0.113665	0.129816	0.107936	0.118251	0.112173	0.0900208	0.0796686	0.141793	0.0152109	0.0196876	0.0186747	0.0166402	0.0380542	0.0165413	0.0257689	0.0315917	0.0208261	0.0441044	0.0425727	0.0418718	0.0277242	0.00961294	0.0160986	0.0179125	0.0477617	0.0421646	0.0870598	0.041289	0.225534	0.270714	0.0579046	0.021338	0.409912	0.0145972	0.237008	0.223439	0.163517	0.376035	3.006808
8940	-14505.7	-14526.2	20.4843	0.152946	0.101429	0.099205	0.083216	0.0968575	0.0800402	0.132371	0.0667657	0.080509	0.189958	0.0726546	0.0715149	0.093367	0.107595	0.10015	0.119365	0.121191	0.107936	0.133861	0.0756485	0.0888485	0.104522	0.146135	0.0105051	0.013198	0.0183402	0.0236976	0.0354697	0.021973	0.0253917	0.0524918	0.0267702	0.054928	0.0679223	0.0455686	0.0382083	0.0212178	0.0180639	0.0159114	0.0449294	0.0292702	0.0813433	0.0271144	0.229703	0.26502	0.0640479	0.0344174	0.399646	0.007165	0.242137	0.22603	0.155145	0.376688	3.098399
8950	-14496.9	-14519.2	22.2672	0.149486	0.0993181	0.0932679	0.103259	0.091378	0.0643452	0.103497	0.0722176	0.0857354	0.148466	0.0566994	0.0788226	0.0869824	0.10599	0.0905292	0.122643	0.118153	0.103806	0.120836	0.0849561	0.0771275	0.0894548	0.149463	0.0284777	0.00797371	0.0128693	0.0304801	0.0365432	0.0319708	0.0204727	0.0344027	0.0233154	0.0386847	0.0403248	0.0273691	0.0239651	0.0135292	0.0197561	0.0223606	0.0430607	0.0354552	0.0922418	0.040425	0.226975	0.284178	0.0542584	0.0274132	0.397673	0.00950251	0.250919	0.226394	0.151358	0.371328	2.920111
8960	-14505.8	-14526.2	20.4235	0.141553	0.085556	0.0936264	0.0812966	0.113714	0.0933361	0.127718	0.0781309	0.119615	0.1637	0.0843812	0.0878749	0.0919764	0.0973704	0.108564	0.112653	0.124741	0.100561	0.144506	0.0746786	0.077674	0.0746739	0.167704	0.0134809	0.0124908	0.0299741	0.0361621	0.0488492	0.0207546	0.0272293	0.0386968	0.0309427	0.046867	0.0413932	0.0349345	0.0346518	0.0272189	0.0196778	0.0173463	0.0235552	0.0334255	0.0772841	0.0439444	0.220629	0.270455	0.058754	0.0286533	0.41151	0.00999864	0.258258	0.22515	0.161374	0.355218	3.104482
8970	-14505.2	-14526.8	21.5885	0.111349	0.112575	0.0981914	0.0976564	0.095291	0.068276	0.121288	0.083119	0.100436	0.17189	0.0695571	0.0899101	0.0943484	0.0963792	0.100226	0.135967	0.117059	0.105364	0.123053	0.0915058	0.0635778	0.0846553	0.123673	0.0217656	0.00496921	0.0200059	0.0285186	0.0381434	0.0319672	0.0290907	0.0628323	0.0296759	0.0294557	0.0401976	0.0274959	0.018666	0.0180691	0.0335662	0.0225981	0.0317282	0.0336965	0.0730248	0.0371718	0.237078	0.269496	0.0487583	0.0241857	0.407041	0.0134408	0.239947	0.218604	0.165578	0.37587	2.987987
8980	-14511.6	-14531.9	20.2734	0.110432	0.107169	0.110601	0.103526	0.0926913	0.0858742	0.104382	0.078169	0.0958736	0.167848	0.0880156	0.0628252	0.103518	0.100328	0.10969	0.118686	0.163067	0.0902097	0.122783	0.0909579	0.103115	0.0816726	0.187094	0.0163495	0.0223988	0.0205564	0.0374698	0.0385741	0.0221586	0.0307555	0.0455102	0.0210726	0.0325328	0.0440502	0.0379118	0.01556	0.0162398	0.0126232	0.0215967	0.0433232	0.0440997	0.0684248	0.0497616	0.215551	0.276642	0.0598731	0.0255609	0.411856	0.010517	0.242017	0.224719	0.164495	0.36877	3.119497
8990	-14504.3	-14524.4	20.1037	0.141996	0.0840786	0.106872	0.11504	0.100354	0.0839623	0.114358	0.0697364	0.10067	0.183845	0.0711075	0.0854757	0.0883707	0.100328	0.116815	0.12414	0.154503	0.0882412	0.115994	0.0679801	0.0813478	0.099706	0.189324	0.0281093	0.0207104	0.015456	0.0234574	0.045629	0.0392063	0.0249823	0.0409455	0.0412919	0.0445145	0.0310686	0.0304207	0.0230478	0.0120571	0.0173658	0.0190172	0.0445181	0.0304583	0.0833522	0.0366119	0.218083	0.273195	0.0597186	0.032872	0.402287	0.0138441	0.242355	0.226656	0.154226	0.376763	3.136465
9000	-14505	-14526.3	21.2989	0.116833	0.1002	0.0988284	0.0997663	0.103463	0.0733191	0.133602	0.0708407	0.0948232	0.199626	0.074978	0.0795149	0.0895327	0.0975689	0.114031	0.105149	0.0965059	0.102792	0.111538	0.0864849	0.0792378	0.0795605	0.17063	0.0338221	0.00926233	0.0253915	0.0266837	0.0420399	0.00713655	0.0254186	0.0439504	0.0492827	0.0431302	0.0282678	0.0291272	0.0318721	0.0232119	0.0156896	0.0117787	0.0311804	0.0309137	0.0893607	0.0405996	0.228666	0.275692	0.0529807	0.0406406	0.388365	0.0136549	0.242807	0.223738	0.153968	0.379487	3.016946
9010	-14502.6	-14523.4	20.7874	0.149892	0.0873288	0.0923399	0.0861942	0.106167	0.0666071	0.114463	0.0888823	0.0958956	0.169108	0.0824086	0.090276	0.0877993	0.108075	0.108279	0.144728	0.115608	0.0991012	0.125777	0.0734635	0.0850256	0.0904121	0.174158	0.038995	0.00909889	0.0227753	0.0319727	0.0414102	0.0115256	0.0208468	0.0318343	0.0497818	0.0416005	0.0262737	0.0306785	0.0141581	0.0241612	0.0160767	0.00819202	0.0492106	0.0280606	0.0900233	0.0394279	0.222691	0.282922	0.055951	0.0364064	0.392885	0.00914454	0.239266	0.237463	0.155873	0.367398	3.068094
9020	-14514.2	-14534.7	20.5128	0.124468	0.0993138	0.0820111	0.0920504	0.0976904	0.0631858	0.152554	0.0875753	0.08588	0.181114	0.0593375	0.089038	0.0939803	0.0772264	0.0992378	0.164801	0.119324	0.128194	0.107194	0.0806844	0.105087	0.081047	0.160447	0.0244364	0.0169599	0.0185384	0.0384287	0.0418737	0.025204	0.029472	0.0382244	0.0448048	0.0501646	0.0159916	0.0396124	0.017547	0.0209417	0.0109019	0.0439658	0.0392753	0.0311414	0.07927	0.0373534	0.217814	0.286364	0.0618438	0.0318737	0.392101	0.0100032	0.251042	0.23046	0.143846	0.374652	3.095551
9030	-14504.8	-14525.5	20.693	0.132957	0.0860295	0.107476	0.0976685	0.0897852	0.0770834	0.128303	0.0635827	0.0931095	0.18286	0.0765874	0.072225	0.101882	0.107214	0.121577	0.135058	0.140479	0.0971092	0.137405	0.0715725	0.0992434	0.0670522	0.150653	0.0360976	0.013198	0.018482	0.0339791	0.0322703	0.0205433	0.0308672	0.0410151	0.0606914	0.0351895	0.0173407	0.0244364	0.0290079	0.0136013	0.0165046	0.0152256	0.0396821	0.0434976	0.0916042	0.0273837	0.220498	0.300358	0.049312	0.0265101	0.392988	0.0103337	0.222454	0.244299	0.149683	0.383564	3.07753
9040	-14503.1	-14522.7	19.602	0.131751	0.11672	0.109366	0.0988902	0.116395	0.0624644	0.108635	0.072075	0.0875903	0.168063	0.105493	0.0744421	0.11695	0.0893777	0.106393	0.143343	0.132782	0.112754	0.111917	0.0927468	0.0929345	0.0852119	0.166445	0.0334674	0.0238377	0.0191622	0.0234722	0.0378896	0.0244874	0.0344517	0.0453059	0.0286917	0.0560239	0.0316441	0.0391021	0.0245789	0.0202464	0.0152422	0.0216864	0.0337678	0.0345845	0.0936298	0.0426217	0.211931	0.299159	0.0544313	0.0188471	0.402488	0.0131437	0.235147	0.237827	0.149094	0.377932	3.186633
9050	-14500.1	-14520.4	20.2992	0.140463	0.100852	0.10884	0.0988902	0.104754	0.0729539	0.127	0.080415	0.0845764	0.173365	0.0923143	0.0744421	0.0894137	0.0941062	0.101223	0.119035	0.13449	0.114031	0.135313	0.100859	0.0742525	0.0676423	0.164843	0.0244589	0.0156286	0.0196351	0.0402548	0.0478598	0.0244874	0.0287042	0.0373679	0.0388705	0.0420421	0.014127	0.0373429	0.0371713	0.0168034	0.00628375	0.0231682	0.0471183	0.034674	0.079762	0.0470807	0.214534	0.290478	0.0648222	0.0349363	0.386394	0.00883497	0.241469	0.235215	0.149046	0.37427	3.116914
9060	-14501.8	-14522.4	20.5902	0.114373	0.102899	0.0924526	0.0825963	0.0940972	0.0825763	0.099429	0.0670086	0.0795867	0.178718	0.0833414	0.0803867	0.101658	0.0895956	0.104855	0.127678	0.126829	0.116893	0.120849	0.0754641	0.10458	0.0773067	0.177066	0.0284832	0.00958695	0.0343969	0.0436465	0.0437173	0.0253049	0.0330749	0.0396561	0.0430588	0.0469496	0.0130511	0.0256215	0.015403	0.0363224	0.0145029	0.0228121	0.043533	0.0353218	0.0975016	0.0556296	0.215121	0.29306	0.0620233	0.0291818	0.391597	0.00901657	0.238257	0.237304	0.150369	0.37407	3.087813
9070	-14508.2	-14528.9	20.7029	0.144756	0.0796988	0.118404	0.112134	0.10511	0.0705525	0.132661	0.0755894	0.0797706	0.193914	0.0693465	0.0677831	0.0979814	0.101807	0.128852	0.117401	0.140045	0.11707	0.117595	0.078633	0.0740552	0.0695099	0.175627	0.00987389	0.0071591	0.0284491	0.0376837	0.0492008	0.0247271	0.0177773	0.0452184	0.037612	0.0377043	0.0155803	0.0351766	0.0277127	0.0161569	0.0133907	0.0221827	0.0512211	0.0342736	0.0754822	0.0216646	0.219162	0.301779	0.0539831	0.0315724	0.379324	0.0141805	0.235925	0.231409	0.140873	0.391793	3.076544
